DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011;AREA
4400318;1;2;1;70;1;1;25;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;39; ; ;1;1; ;08;63;117,55759620811;63
4400319;1;2;1;70;1;30;48;1; ;2;52;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737000;2; ;45;45;52;1;2;5235;08;63;149,276401221253;63
4400320;1;5;1;70;1;52;56;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737700;2; ;13;57;93;1;2;9302;08;63;206,343000861752;63
4400325;1;2;1;70;1;1;48;1; ;2;3;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;750000;750000;2; ;95;95;45;1;1;4521;08;66;299,39232681632;66
4400326;1;1;1;70;1;4;48;3; ;2;4;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;1;400000;900000;2; ;54;77;15;1;1;1551;08;66;229,857038263662;66
4400327;1;2;1;70;1;24;48;1; ;2;28;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;39;53;55;1;2;5522;08;66;327,936993325064;66
4400328;1;1;1;70;1;2;48;1; ;2;2;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;800000;2; ;95;95;45;1;1;4530;08;66;231,020408576398;66
4400328;1;2;1;70;1;4;48;4; ;2;96;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;55;54;95;1;1;9500;08;66;231,020408576398;66
4400343;1;2;1;70;1;4;48;1; ;2;96;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;53;36;60;1;1;6031;08;66;273,612902528888;66
4400354;1;2;1;70;1;4;48;2; ;2;4;1; ;4;2;3; ; ; ; ;1; ; ; ; ; ; ;1;1200000;2000000;2; ;08;08;72;1;1;7220;08;66;197,182397029607;66
4400365;1;3;1;70;1;10;72;1; ;2;86;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;45;45;52;1;1;5233;08;68;494,251322807904;68
4400371;1;2;1;70;1;2;24;1; ;2;164;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;58;38;74;1;1;7499;08;68;456,129377243848;68
4400376;1;1;1;70;1;16;50;1; ;2;16;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;03;03;45;1;2;4530;08;68;468,406192563778;68
4400380;1;2;1;70;1;16;40;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737700;2; ;45;57;93;1;2;9302;08;68;485,650443710244;68
4400396;1;1;1;70;1;52;30;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;3; ;13;13;80;1;2;8050;08;73;267,578913566842;73
4400399;1;2;1;70;1;24;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;95;98;64;1;2;6412;08;73;179,784516417332;73
4400422;1;2;1;70;1;8;48;1; ;2;14;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;39;39;70;1;1;7020;08;76;742,824649018035;76
4400599;1;3;1;70;1;4;60;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;240000;2; ;55;53;55;1;1;5521;08;63;1108,46322895341; 
4400610;1;1;1;70;1;12;40;8; ;2;24;8; ;2;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;480000;3; ;62;62;01;1;1;0117;08;63;277,115807238353; 
4400614;1;1;1;70;1;1;50;8; ;2;8;8; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;100000;2; ;62;62;01;1;1;0117;08;63;1108,46322895341; 
4400617;2;2;2;70;1;3;48;1; ;2;3;2; ;9;2;6; ; ; ; ; ; ; ; ; ; ;1;1;400000;737700;2; ;45;58;75;1;1;7524;08;63;637,23478797578; 
4400619;1;2;1;70;1;4;45;8; ;2;16;8; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;62;62;01;1;1;0117;08;63;277,115807238353; 
4400624;1;1;1;70;1;8;45;1; ;2;8;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;60;62;01;1;1;0111;08;63;289,129269597843; 
4400628;1;2;1;70;1;40;48;4; ;2;40;8; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;738000;2; ;99;62;01;1;2;0111;08;63;277,115807238353; 
4400637;1;1;1;70;1;104;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;13; ; ;1;2; ;08;63;1108,46322895341; 
4400637;1;2;1;70;1;3;42;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;33;33;65;1;1;6599;08;63;1108,46322895341; 
4400637;2;3;2;70;1;15;45;8; ;2;15;8; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;640000;2; ;62;62;01;1;2;0117;08;63;1108,46322895341; 
4400722;1;2;1;70;1;4;48;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;54;54;95;1;1;9500;08;13;5279,13416549361; 
4400756;1;3;1;70;1;24;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;45;45;52;1;2;5241;08;13;8202,86534508943; 
4400773;1;1;1;70;1;12;43;1; ;2;21;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;59;53;55;1;1;5521;08;76;5400,98843683282; 
4400773;1;2;1;70;1;3;45;1; ;2;2;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;737717;2; ;95;95;45;1;1;4530;08;76;5400,98843683282; 
4400775;1;2;1;70;1;2;35;4; ;2;468;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;55;61;01;1;1;0118;08;76;3234,92529817316; 
4400777;1;1;1;70;1;259;40;4; ;2;884;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;30000;600000;2; ;95;95;45;1;2;4521;08;76;2059,95498171384; 
4400780;1;4;1;70;1;9;48;1; ;2;104;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;59;45;52;1;1;5233;08;76;1536,53814296059; 
4400783;1;1;1;70;1;8;50;4; ;2;7;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;39;39;75;1;1;7512;08;76;3729,12036867727; 
4400783;1;2;1;70;1;8;48;1; ;2;9;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;32;39;24;1;1;2423;08;76;3729,12036867727; 
4400791;1;2;1;70;1;3;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;60000;737717;2; ;45;57;93;1;1;9302;08;76;3556,06892574804; 
4400803;1;1;1;70;1;4;24;1; ;2;26;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;53;53;55;1;1;5521;08;76;1705,28515735738; 
4400805;1;3;1;70;1;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ;18; ; ;1;1; ;08;76;4780,81764559713; 
4400805;1;4;1;70;1;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ;18; ; ;1;1; ;08;76;4780,81764559713; 
4400822;1;3;1;70;1;23;56;4; ;2;23;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;95;87;45;1;2;4521;08;76;1536,53814296059; 
4400824;1;6;1;70;1;24;48;1; ;2;40;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;45;55;92;1;2;9241;08;76;2484,76319275359; 
4400847;1;3;1;70;1;12;60;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;737717; ; ;59; ; ;1;1; ;08;05;1028,9060080858;05
4400853;1;1;1;70;1;2;60;5; ;2;2;5; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;98;98;2; ;95;95;45;1;1;4521;08;05;1234,42820961129;05
4400853;1;3;1;70;1;2;48;1; ;2;2;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;250000;737717;2; ;95;95;45;1;1;4521;08;05;1234,42820961129;05
4400868;1;6;1;70;1;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737700;2; ;79;55;72;1;1;7220;08;05;1373,14122639379;05
4400880;1;3;1;70;1;8;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;53;53;55;1;1;5529;08;05;1134,43160683535;05
4400896;1;4;1;70;1;52;48;1; ;2;52;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1400000;3; ;01;01;17;1;2;1720;08;05;1011,30645747069;05
4400896;1;5;1;70;1;3;48;1; ;2;3;1; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;98;60;1;1;6021;08;05;1011,30645747069;05
4400899;1;2;1;70;1;20;48;1; ;2;24;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;737700;2; ;39;71;13;1;2;1320;08;05;1129,23686131256;05
4400899;1;3;1;70;1;12;48;1; ;2;2;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737700;2; ;45;41;52;1;1;5231;08;05;1129,23686131256;05
4400913;1;1;1;70;1;3;60;5; ;2;3;5; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;500000;1000000;2; ;95;95;45;1;1;4559;08;05;1180,62469663489;05
4400928;1;3;1;70;1;52;48;1; ;2;104;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737700;2; ;95;95;45;1;2;4521;08;05;1304,67234937074;05
4400945;1;2;1;70;1;8;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;45;33;55;1;1;5521;08;05;1148,9331254802;05
4400947;1;3;1;70;1;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;737717; ; ;45; ; ;1;2; ;08;05;1075,44157961243;05
4400952;1;1;1;70;1;4;48;1; ;2;4;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;1;370000;737717;2; ;95;95;45;1;1;4522;08;05;1274,83734271356;05
4400952;1;2;1;70;1;12;48;1; ;2;98;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;53;53;55;1;1;5521;08;05;1274,83734271356;05
4400953;1;2;1;70;1;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;38;38;74;1;1;7499;08;05;1055,19149023651;05
4400954;1;1;1;70;1;12;48;1; ;2;12;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737000;2; ;58;58;50;1;1;5011;08;05;1209,28786133549;05
4400958;1;2;1;70;1;1;48;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;920000;737717;2; ;39;95;45;1;1;4521;08;05;963,356526707725;05
4400962;1;2;1;70;1;4;48;1; ;2;8;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;45;33;52;1;1;5211;08;05;993,662544199887;05
4400964;1;3;1;70;1;8;48;1; ;2;4;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;1100000;1000000;2; ;03;03;14;1;1;1411;08;05;1034,78310792477;05
4400972;1;5;1;70;1;8;48;1; ;2;32;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;39;39;55;1;1;5529;08;05;1365,99818320243;05
4400975;1;2;1;70;1;12;48;1; ;2;16;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;740000;2; ;45;45;52;1;1;5233;08;05;1209,28786133549;05
4400978;1;3;1;70;1;4;40;1; ;2;10;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;800000;1;2;38;03;92;1;1;9213;08;05;1124,96461916096;05
4401018;1;2;1;70;1;52;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;960000;2; ;79;79;18;1;2;1810;08;08;675,898634856933;08
4401025;1;1;1;70;1;8;48;1; ;2;5;1; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;800000;2; ;39;45;63;1;1;6340;08;08;660,863480352343;08
4401029;1;3;1;70;1;4;48;1; ;2;4;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;1;737000;1000000;2; ;85;85;45;1;1;4542;08;08;575,364119493721;08
4401030;1;2;1;70;1;32;48;1; ;2;32;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;33;33;52;1;2;5211;08;08;624,511829294563;08
4401044;1;7;1;70;1;8;24;1; ;2;99;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;480000;2; ;53;54;95;1;1;9500;08;08;578,924442532014;08
4401044;1;13;1;70;1;24;48;1; ;2;24;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;45;95;45;1;2;4521;08;08;578,924442532014;08
4401048;1;3;1;70;1;6;48;1; ;2;6;1; ;5;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;800000;2; ;13;13;80;1;1;8045;08;08;625,62660730126;08
4401054;1;2;1;70;1;24;48;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;39;70;22;1;2;2220;08;08;546,701732761513;08
4401058;1;1;1;70;1;4;48;1; ;2;8;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;39;41;55;1;1;5529;08;08;506,887702512934;08
4401062;1;6;1;70;1;26;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;45; ; ;1;2; ;08;08;507,204564288767;08
4401065;1;3;1;70;1;4;24;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;360000;360000;2; ;54;54;95;1;1;9500;08;08;583,222971572955;08
4401067;1;5;1;70;1;16;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;730000;2; ;58;45;52;1;2;5211;08;08;751,384540181574;08
4401078;1;3;1;70;1;12;48;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;270000;2; ;45;53;55;1;1;5529;08;08;572,136227101813;08
4401082;1;1;1;70;1;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;99;2000000;2; ;02;02;45;1;1;4521;08;08;491,852548008344;08
4401082;1;2;1;70;1;5;48;1; ;2;104;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;45;45;50;1;1;5030;08;08;491,852548008344;08
4401083;1;2;1;70;1;16;48;1; ;2;16;1; ;5;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;730000;2; ;45;45;19;1;2;1929;08;08;460,784730993023;08
4401092;1;4;1;70;1;104;48;1; ;2;104;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;53;53;55;1;2;5521;08;08;344,44756905766;08
4401097;1;3;1;70;1;16;48;1; ;2;180;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;55;56;74;1;2;7430;08;08;652,039897960743;08
4401099;1;3;1;70;1;4;48;1; ;2;12;1; ;8;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;45;45;15;1;1;1589;08;08;515,544470823033;08
4401100;1;3;1;70;1;8;48;1; ;2;8;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;44;44;65;1;1;6596;08;08;552,336076522171;08
4401100;1;4;1;70;1;3;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;2000000; ; ;07; ; ;1;1; ;08;08;552,336076522171;08
4401105;1;4;1;70;1;1;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;38;38;74;1;1;7499;08;08;520,141168079859;08
4401114;1;2;1;70;1;1;48;3; ;2;2;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;780000;2; ;54;54;95;1;1;9500;08;08;605,4344285029;08
4401122;1;2;1;70;1;4;48;1; ;2;7;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;55;53;52;1;1;5225;08;08;524,808007855991;08
4401128;1;1;1;70;1;20;48;1; ;2;20;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;33;45;52;1;2;5261;08;08;565,028582459038;08
4401129;1;1;1;70;1;2;48;1; ;2;2;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;300000;400000;2; ;53;53;55;1;1;5521;08;08;517,256017241392;08
4401130;1;5;1;70;1;24;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;45;45;52;1;2;5211;08;08;458,250722465869;08
4401137;1;2;1;70;1;12;48;1; ;2;12;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;33;97;63;1;1;6332;08;08;586,345079012229;08
4401146;1;4;1;70;1;52;48;1; ;2;52;1; ;8;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;38;38;74;1;2;7499;08;08;598,366266015494;08
4401167;1;4;1;70;1;1;48;2; ;2;12;1; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;900000;2; ;97;99;50;1;1;5020;08;11;3514,95562414669;11
4401171;1;4;1;70;1;16;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;97;60;1;2;6041;08;11;3484,2826186339;11
4401174;1;2;1;70;1;4;40;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;54;54;95;1;1;9500;08;11;2539,29660269777;11
4401174;1;3;1;70;1;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;39;39;62;1;1;6213;08;11;2539,29660269777;11
4401178;1;1;1;70;1;8;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;1;1;55;93;63;1;1;6331;08;11;3524,35938942976;11
4401178;1;2;1;70;1;4;48;5; ;2;4;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;450000;690000;2; ;95;95;45;1;1;4552;08;11;3524,35938942976;11
4401188;1;2;1;70;1;3;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;737717; ; ;38; ; ;1;1; ;08;11;2975,90396527975;11
4401188;1;3;1;70;1;24;48;1; ;2;32;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;38;97;17;1;2;1741;08;11;2975,90396527975;11
4401194;1;2;1;70;1;3;40;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;737700;2; ;45;45;52;1;1;5261;08;11;2706,73256887647;11
4401194;1;3;1;70;1;6;48;1; ;2;8;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;79;79;18;1;1;1810;08;11;2706,73256887647;11
4401195;1;4;1;70;1;48;48;1; ;2;48;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;37;37;64;1;2;6422;08;11;2491,80192235004;11
4401199;1;3;1;70;1;3;48;1; ;2;4;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;45;45;52;1;1;5242;08;11;2491,80192235004;11
4401199;1;4;1;70;1;24;48;1; ;2;72;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;03;53;55;1;2;5521;08;11;2491,80192235004;11
4401208;1;2;1;70;1;8;48;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;38;38;74;1;1;7499;08;11;2639,06634942817;11
4401208;1;3;1;70;1;48;48;1; ;2;48;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;57;57;93;1;2;9302;08;11;2639,06634942817;11
4401209;1;1;1;70;1;12;48;1; ;2;12;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;03;53;55;1;1;5521;08;11;2558,22631770189;11
4401219;1;3;1;70;1;16;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;12; ; ;1;2; ;08;11;2611,1374309633;11
4401219;1;4;1;70;1;8;48;1; ;2;24;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;03;53;55;1;1;5521;08;11;2611,1374309633;11
4401223;1;3;1;70;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;39; ; ;1;1; ;08;11;3087,8948276948;11
4401223;1;4;1;70;1;6;48;1; ;2;7;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;05;05;74;1;1;7421;08;11;3087,8948276948;11
4401223;1;5;1;70;1;18;48;1; ;2;20;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;39;39;66;1;2;6601;08;11;3087,8948276948;11
4401232;1;2;1;70;1;4;36;4; ;2;4;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;300000;800000;2; ;79;79;18;1;1;1810;08;11;2719,75962448486;11
4401232;1;3;1;70;1;70;48;1; ;2;70;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737700;2; ;03;03;22;1;2;2220;08;11;2719,75962448486;11
4401234;1;1;1;70;1;12;48;4; ;2;8;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;45;45;92;1;1;9242;08;11;2853,05996470853;11
4401236;1;4;1;70;1;4;48;1; ;2;4;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;16;16;74;1;1;7494;08;11;2652,24016170616;11
4401237;1;3;1;70;1;3;48;1; ;2;5;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;39;39;92;1;1;9231;08;11;3285,54078382209;11
4401258;3;2;3;70;1;24;48;1; ;2;8;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;33;33;65;1;2;6512;08;11;2624,48219997137;11
4401267;1;1;1;70;1;24;48;1; ;2;24;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;70;1;2;7010;08;11;2188,35386648559;11
4401267;1;3;1;70;1;2;48;1; ;2;8;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;32;32;74;1;1;7491;08;11;2188,35386648559;11
4401272;1;1;1;70;1;12;48;1; ;2;12;1; ;7;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;33;33;18;1;1;1810;08;11;2747,79950647534;11
4401273;1;2;1;70;1;12;40;3; ;2;52;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;54;54;95;1;1;9500;08;11;2957,19504420561;11
4401273;1;4;1;70;1;28;40;1; ;2;110;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;39;45;52;1;2;5233;08;11;2957,19504420561;11
4401284;1;3;1;70;1;20;48;1; ;2;20;1; ;7;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1100000;2; ;58;58;70;1;2;7020;08;11;2178,42335494223;11
4401286;1;2;1;70;1;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;39;39;52;1;2;5243;08;11;3522,35334910806;11
4401286;1;3;1;70;1;52;48;4; ;2;52;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;98;53;55;1;2;5521;08;11;3522,35334910806;11
4401290;1;1;1;70;1;4;48;1; ;2;4;8; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;55;62;01;1;1;0117;08;11;2535,12199388053;11
4401294;1;2;1;70;1;72;48;1; ;2;72;5; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;21;51;55;1;2;5529;08;11;3035,86194375284;11
4401298;1;2;1;70;1;8;48;1; ;2;8;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;38;38;74;1;1;7499;08;11;3409,40979009966;11
4401307;1;2;1;70;1;15;48;1; ;2;15;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;98;98;60;1;2;6041;08;11;3308,93165384569;11
4401311;1;2;1;70;1;8;40;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;45;45;52;1;1;5231;08;11;2526,12279041978;11
4401324;1;3;1;70;1;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;33;33;52;1;1;5244;08;11;2678,81665049288;11
4401359;1;11;1;70;1;18;48;1; ;2;18;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;33;33;52;1;2;5211;08;13;440,354447939898;13
4401361;1;1;1;70;1;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;03;03;23;1;2;2321;08;13;419,147075414089;13
4401369;1;2;1;70;1;12;48;1; ;2;104;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;39;39;45;1;1;4530;08;13;447,836698529206;13
4401371;1;1;1;70;1;16;48;1; ;2;16;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;39;39;52;1;2;5211;08;13;413,652953339657;13
4401386;1;1;1;70;1;28;48;1; ;2;29;1; ;9;2;7; ; ; ; ; ; ; ;1; ; ; ;2; ;800000;2; ;97;97;15;1;2;1589;08;13;352,731781010932;13
4401388;1;2;1;70;1;16;48;1; ;2;17;1; ;9;2;7; ; ; ; ; ; ; ;1; ; ; ;2; ;800000;2; ;33;33;52;1;2;5237;08;13;423,007655045784;13
4401396;1;2;1;70;1;52;48;1; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;45;54;95;1;2;9500;08;13;352,731781010932;13
4401399;1;3;1;70;1;16;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;45;45;52;1;2;5239;08;13;326,994901565619;13
