DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011;AREA
4413358;1;5;1;80;1;1;3;9;DESPLAZAMIENTO FORZADO;2; ; ;8; ;2; ;2; ; ; ;700000;2;1;08;18;65,0616299659039;18
4413359;1;2;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;08;18;98,4013695635393;18
4413359;1;3;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;08;18;98,4013695635393;18
4413362;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;500000;2;1;08;18;70,831733312185;18
4413362;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;400000;2;1;08;18;70,831733312185;18
4413363;1;3;1;80;1;1;3;2; ;2; ; ;2; ;2; ;2; ;1;35;1200000;2;1;08;18;40,7821243523327;18
4413363;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;700000;2;1;08;18;40,7821243523327;18
4413363;1;5;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;400000;2;1;08;18;40,7821243523327;18
4413363;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;200000;2;1;08;18;40,7821243523327;18
4413365;1;2;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ;850000;2;1;08;18;87,9909363235661;18
4413365;1;3;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ;820000;2;1;08;18;87,9909363235661;18
4413365;1;4;1;80;1;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ;700000;2;1;08;18;87,9909363235661;18
4413366;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;800000;2;1;08;18;73,0963016532607;18
4413367;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;18;98,7234517160466;18
4413368;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;300000;2;1;08;18;54,5935723571539;18
4413368;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;18;54,5935723571539;18
4413372;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;600000;2;1;08;18;62,5953813460241;18
4413372;1;4;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ;700000;2;1;08;18;62,5953813460241;18
4413372;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;08;18;62,5953813460241;18
4413373;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;400000; ;1;08;18;69,7202700272819;18
4413374;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;08;18;58,9621490391156;18
4413376;1;2;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ;700000;2;1;08;18;53,8041912247581;18
4413377;1;3;1;80;1;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ;98;2;1;08;18;40,7821243523327;18
4413378;1;1;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;1;08;18;95,358799640625;18
4413379;1;1;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;48;1300000;2;1;08;18;101,885421420815;18
4413379;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;730000;2;1;08;18;101,885421420815;18
4413380;1;1;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ;98;2;1;08;18;42,0601467086641;18
4413380;1;2;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ;98;2;1;08;18;42,0601467086641;18
4413381;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;30;730000;2;1;08;18;71,8607955998321;18
4413381;1;5;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ;98;2;1;08;18;71,8607955998321;18
4413382;1;1;1;80;1;1;1;8; ;2; ; ;4; ;2; ;2; ;1;40;1200000;2;1;08;18;77,6089342452497;18
4413383;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;18;61,4422762898514;18
4413384;1;1;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ;99;2;1;08;18;61,4422762898514;18
4413384;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;18;61,4422762898514;18
4413385;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;18;77,6170203152573;18
4413385;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;18;77,6170203152573;18
4413385;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;18;77,6170203152573;18
4413386;1;1;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;08;18;126,652155266151;18
4413389;1;1;1;80;1;1;4;5; ;2; ; ;4; ;3; ;2; ; ; ;98;3;1;08;18;54,5935723571539;18
4413390;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;18;97,1407258290037;18
4413394;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;19;109,157595356473;19
4413394;1;4;1;80;1;1;4;4; ;2; ; ;8; ;1; ;2; ; ; ;98;2;1;08;19;109,157595356473;19
4413395;1;4;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ;98;2;1;08;19;104,99976618317;19
4413395;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;19;104,99976618317;19
4413399;1;1;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ;99;2;1;08;19;89,1064432605672;19
4413399;1;2;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;08;19;89,1064432605672;19
4413401;1;4;1;80;1;1;1;3; ;2; ; ;9; ;1;2;2; ; ; ;400000;1;1;08;19;117,757550030185;19
4413402;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;1200000;3;1;08;19;84,9616279646018;19
4413402;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;1800000;2;1;08;19;84,9616279646018;19
4413402;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;1800000;2;1;08;19;84,9616279646018;19
4413403;1;1;1;80;1;1;4;6; ;2; ; ;8; ;2; ;2; ; ; ;99;2;1;08;19;89,1064432605672;19
4413403;1;2;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;19;89,1064432605672;19
4413404;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;19;82,2126171184357;19
4413404;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;08;19;82,2126171184357;19
4413406;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;99;2;1;08;19;132,958771810709;19
4413406;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;19;132,958771810709;19
4413406;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;19;132,958771810709;19
4413406;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;19;132,958771810709;19
4413407;1;2;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;08;19;79,0604997647281;19
4413407;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;19;79,0604997647281;19
4413408;1;2;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ;99;2;1;08;19;78,4853128702413;19
4413409;1;1;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ;737000;2;1;08;19;164,06157922205;19
4413409;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;19;164,06157922205;19
4413410;1;2;1;80;1;1;1;3; ;2; ; ;9; ;1; ;2; ; ; ;1300000;2;1;08;19;143,15658651899;19
4413411;1;2;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ;737000;2;1;08;19;96,7486569568705;19
4413412;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;19;86,6594409262761;19
4413412;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;19;86,6594409262761;19
4413413;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;800000;2;1;08;19;81,9243995065223;19
4413414;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;19;108,320502064342;19
4413414;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;737000;2;1;08;19;108,320502064342;19
4413415;1;3;1;80;1;1;1;8; ;2; ; ;1; ;2; ;2; ;1;48;737717;2;1;08;19;134,643570895046;19
4413415;1;4;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;19;134,643570895046;19
4413416;1;1;1;80;1;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ;737717;2;1;08;19;132,383584916222;19
4413416;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;08;19;132,383584916222;19
4413416;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;19;132,383584916222;19
4413417;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;99;3;1;08;19;127,119707953851;19
4413417;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;19;127,119707953851;19
4413418;1;3;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ;737000;2;1;08;19;160,574521743582;19
4413420;1;3;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ;98;2;1;08;19;136,054602752324;19
4413421;1;1;1;80;1;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ;737717;2;1;08;19;134,753606080249;19
4413422;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;19;90,1204706500687;19
4413423;1;5;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;99;2;1;08;19;126,330585503907;19
4413423;1;6;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ;99;2;1;08;19;126,330585503907;19
4413424;1;2;1;80;1;1;2;8; ;2; ; ;7; ;2; ;2; ; ; ;737000;2;1;08;19;116,743522640683;19
4413425;1;2;1;80;1;1;2;8; ;1; ;1;1; ;2; ;2; ; ; ;737000;2;1;08;19;143,15658651899;19
4413427;1;2;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ;99;2;1;08;19;95,6245943821661;19
4413427;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;08;19;95,6245943821661;19
4413428;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;99;2;1;08;19;97,0226123621062;19
4413428;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;19;97,0226123621062;19
4413429;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;19;119,380472949683;19
4413429;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;19;119,380472949683;19
4413429;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;19;119,380472949683;19
4413430;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737000;2;1;08;19;123,693635194908;19
4413431;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;19;78,0464723752266;19
4413432;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;08;19;128,620546680555;19
4413432;1;2;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ;737000;2;1;08;19;128,620546680555;19
4413433;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;19;93,3515945260049;19
4413433;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ;99;2;1;08;19;93,3515945260049;19
4413433;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;08;19;93,3515945260049;19
4413434;1;1;1;80;1;1;2;6; ;1; ;1;1; ;2; ;2; ; ; ;900000;2;1;08;19;108,143567966972;19
4413434;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;19;108,143567966972;19
4413435;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;19;101,999520041904;19
4413436;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;19;80,0312546194743;19
4413436;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;08;19;80,0312546194743;19
4413437;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;19;102,529409049671;19
4413437;1;2;1;80;1;1;4;4; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;19;102,529409049671;19
4413437;1;3;1;80;1;1;2;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;19;102,529409049671;19
4413437;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;19;102,529409049671;19
4413438;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;19;85,4004684596165;19
4413438;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;19;85,4004684596165;19
4413439;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;19;87,08670405147;19
4413440;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;19;90,5127768104132;19
4413440;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;19;90,5127768104132;19
4413442;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;19;105,683551755343;19
4413442;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;19;105,683551755343;19
4413443;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;08;19;88,1007314409716;19
4413444;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;99;2;1;08;19;97,0226123621062;19
4413444;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;19;97,0226123621062;19
4413445;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;19;132,096615633649;19
4413448;1;1;1;80;1;1;4;4; ;2; ; ;8; ;3; ;2; ; ; ;98;3;1;08;19;80,1845623394326;19
4413449;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;19;88,1007314409716;19
4413449;1;3;1;80;1;1;3;2; ;2; ; ;2; ;2; ;2; ; ; ;99;2;1;08;19;88,1007314409716;19
4413451;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;19;91,2445332247732;19
4413452;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;40;737717;2;1;08;19;136,054602752324;19
4413453;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ;99;3;1;08;19;75,6944659968368;19
4413454;1;1;1;80;1;1;4;1; ;1; ;4;9; ;2; ;2; ; ; ;99;2;1;08;19;91,2445332247732;19
4413455;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;737000;2;1;08;19;134,656584772384;19
4413455;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;19;134,656584772384;19
4413455;1;4;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ;737000;2;1;08;19;134,656584772384;19
4413457;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;08;19;122,569572620204;19
4413457;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;08;19;122,569572620204;19
4413458;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;19;121,036644748308;19
4413458;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;08;19;121,036644748308;19
4413459;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;19;89,1064432605672;19
4413459;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;19;89,1064432605672;19
4413461;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;19;78,0547879451325;19
4413461;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;19;78,0547879451325;19
4413462;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;19;91,2445332247732;19
4413464;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;08;19;108,822655231713;19
4413465;1;1;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;1;20;737717;2;1;08;19;84,6746586820284;19
4413465;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;08;19;84,6746586820284;19
4413466;1;2;1;80;1;1;3;3; ;2; ; ;9; ;1; ;2; ; ; ;750000;2;1;08;19;89,0714862957178;19
4413466;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;19;89,0714862957178;19
4413469;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;19;124,981617989645;19
4413469;1;4;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;737000;2;1;08;19;124,981617989645;19
4413470;1;1;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ;99;2;1;08;19;122,569572620204;19
4413470;1;3;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;99;2;1;08;19;122,569572620204;19
4413470;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;19;122,569572620204;19
4413471;1;1;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ;737000;2;1;08;19;76,7525429437176;19
4413471;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;19;76,7525429437176;19
4413471;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;19;76,7525429437176;19
4413472;1;1;1;80;1;1;1;1; ;2; ; ;8; ;2; ;2; ;1;45;737000;2;1;08;19;79,0604997647281;19
4413472;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;19;79,0604997647281;19
4413473;2;2;2;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;19;140,094464212885;19
4413474;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;19;102,518420524298;19
4413478;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;08;19;99,1607023263122;19
4413480;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;19;145,024454515645;19
4413481;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;19;95,4896844902109;19
4413481;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;19;95,4896844902109;19
4413482;1;2;1;80;1;1;4;8; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;19;108,417523372207;19
4413482;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;19;108,417523372207;19
4413483;1;1;1;80;1;1;2;4; ;1; ;2;4; ;2; ;2; ;2; ;737717;2;1;08;19;80,1845623394326;19
4413484;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;19;80,471531622006;19
4413484;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;19;80,471531622006;19
4413484;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;19;80,471531622006;19
4413485;1;1;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;40;737717;2;1;08;19;100,416595975858;19
4413487;1;1;1;80;1;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;19;127,119707953851;19
4413487;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;2; ;600000; ;1;08;19;127,119707953851;19
4413488;1;1;1;80;1;1;4;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ;98;2;1;08;19;79,0604997647281;19
4413488;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;19;79,0604997647281;19
4413488;1;3;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;08;19;79,0604997647281;19
4413488;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;19;79,0604997647281;19
4413489;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;19;80,1365914972454;19
4413491;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;737717;2;1;08;19;124,132475689923;19
4413494;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;20;125,845174770552;20
4413497;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;730000;2;1;08;20;204,084427917635;20
4413497;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;1;08;20;204,084427917635;20
4413499;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;20;122,382025404186;20
4413499;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;20;122,382025404186;20
4413500;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;08;20;129,206042872725;20
4413500;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;08;20;129,206042872725;20
4413502;1;1;1;80;1;1;1;3; ;1; ;1;9; ;2; ;2; ; ; ;400000;2;1;08;20;148,448852613819;20
4413504;1;1;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ;99;2;1;08;20;138,991685590048;20
4413504;1;3;1;80;1;1;3;6; ;2; ; ;8; ;2; ;2; ; ; ;99;2;1;08;20;138,991685590048;20
4413505;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;08;20;186,713901135169;20
4413507;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;20;190,007604431888;20
4413508;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;20;159,95792560587;20
4413511;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;20;151,593703226639;20
4413511;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;20;151,593703226639;20
4413512;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;20;123,870610547731;20
4413512;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;20;123,870610547731;20
4413512;1;5;1;80;1;1;1;6; ;2; ; ;1; ;2; ;2; ; ; ;98;2;1;08;20;123,870610547731;20
4413513;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;20;163,348499278753;20
4413514;1;1;1;80;1;1;2;7; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;08;20;128,54660012377;20
4413515;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;20;95,3272797520457;20
4413516;1;5;1;80;1;1;1;3; ;1; ;1;1; ;2; ;2; ;1;48;400000;2;1;08;20;164,340768527587;20
4413517;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;730000;2;1;08;20;117,286900009233;20
4413517;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ;730000;2;1;08;20;117,286900009233;20
4413518;1;1;1;80;1;1;2;3; ;2; ; ;1; ;2; ;2; ;1;48;550000;2;1;08;20;134,469756920781;20
4413518;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;20;134,469756920781;20
4413518;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;20;134,469756920781;20
4413519;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;08;20;229,168051825907;20
4413520;1;1;1;80;1;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;20;82,5292563998409;20
4413520;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;20;82,5292563998409;20
4413520;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;20;82,5292563998409;20
4413520;1;7;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ;98;2;1;08;20;82,5292563998409;20
4413522;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ;98;3;1;08;20;129,44199899644;20
4413522;1;2;1;80;1;1;4;7; ;1; ;4;8; ;2; ;2; ;1;40;98;2;1;08;20;129,44199899644;20
4413523;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;400000; ;1;08;23;167,171965642683;23
4413524;1;1;1;80;1;1;2;1; ;2; ; ;9; ;2; ;2; ;2; ;700000;2;1;08;23;150,612876503384;23
4413527;1;2;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;2; ;900000;2;1;08;23;133,23939488984;23
4413528;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;23;149,423742312858;23
4413528;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;08;23;149,423742312858;23
4413530;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ;1000000;2;1;08;23;156,545924092453;23
4413531;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;600000;2;1;08;23;167,435716498587;23
4413531;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;08;23;167,435716498587;23
