DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;DPTO;fex_c_2011
4404594;1;2;1;80;2;1;1;7; ;2; ; ;1; ;2; ;2; ; ; ;500000;2;1;17;1815,57807902044
4404600;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;17;1375,97360952347
4404601;1;2;1;80;2;1;4;4; ;2; ; ;4; ;1;4;2; ; ; ;98;1;1;17;2942,33599076558
4404601;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;737717;2;1;17;2942,33599076558
4404601;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;17;2942,33599076558
4404603;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;17;1375,97360952347
4404604;1;2;1;80;2;1;3;3; ;2; ; ;1; ;2; ;2; ; ; ;200000;2;1;17;1552,1200102554
4404604;1;3;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;200000;2;1;17;1552,1200102554
4404608;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;350000;2;1;17;1375,97360952347
4404609;1;4;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ;98;2;1;17;903,536624181646
4404609;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;17;903,536624181646
4404610;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;17;1703,64531733156
4404611;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;400000;2;1;17;1987,59130258043
4404612;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;300000;2;1;17;1375,97360952347
4404613;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;17;1593,08115600192
4404614;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;17;1593,08115600192
4404614;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ;400000;2;1;17;1593,08115600192
4404615;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;17;875,972838837136
4404617;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;17;1971,46947841171
4404617;1;3;1;80;2;1;1;1; ;1; ;1;1; ;2; ;2; ;2; ;98;2;1;17;1971,46947841171
4404618;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;99;2;1;17;875,972838837136
4404618;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;17;875,972838837136
4404618;1;3;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;17;875,972838837136
4404618;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;17;875,972838837136
4404618;1;8;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;700000;2;1;17;875,972838837136
4404619;1;2;1;80;2;1;4;1; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;1;17;875,972838837136
4404619;1;4;1;80;2;1;1;1; ;2; ; ;9; ;2; ;2; ;2; ;737717;2;1;17;875,972838837136
4404620;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;17;1375,97360952347
4404623;1;1;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ;200000;2;1;17;1722,18339575926
4404623;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;17;1722,18339575926
4404624;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ;200000;2;1;17;875,972838837136
4404624;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;17;875,972838837136
4404626;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;250000;2;1;17;2181,01766142414
4404626;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;17;2181,01766142414
4404627;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2;4;2; ; ; ;100000;1;1;17;1593,08115600192
4404627;1;3;1;80;2;1;2;7; ;2; ; ;1; ;2; ;2; ;1;48;737717;2;1;17;1593,08115600192
4404629;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;20;400000;2;1;17;1975,24398725952
4404631;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;250000;2;1;17;2205,63603912003
4404632;1;1;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;17;1375,97360952347
4404632;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;17;1375,97360952347
4404633;1;2;1;80;2;1;2;7; ;2; ; ;11; ;2; ;2; ; ; ;98;2;1;17;875,972838837136
4404634;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;17;875,972838837136
4404634;1;3;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;2; ;700000;2;1;17;875,972838837136
4404635;1;3;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ;500000;2;1;17;1767,27771867773
4404635;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;17;1767,27771867773
4404635;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;17;1767,27771867773
4404636;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;17;981,463462944964
4404636;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;17;981,463462944964
4404638;1;1;1;80;2;1;4;4; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;17;1286,13086573734
4404638;1;2;1;80;2;1;2;4; ;2; ; ;4; ;1;4;2; ; ; ;98;1;1;17;1286,13086573734
4404638;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;17;1286,13086573734
4404638;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;17;1286,13086573734
4404639;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;280000;2;1;17;1322,41967613511
4404639;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;17;1322,41967613511
4404640;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;17;962,925384517263
4404641;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;700000;2;1;17;2181,01766142414
4404641;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;17;2181,01766142414
4404641;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;17;2181,01766142414
4404642;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;17;1375,97360952347
4404647;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;150000;2;1;17;1375,97360952347
4404648;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;737717;2;1;17;1987,59130258043
4404648;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;17;1987,59130258043
4404649;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;17;1593,08115600192
4404650;1;2;1;80;2;1;1;3; ;1; ;1;5; ;2; ;2; ;1;20;200000;2;1;17;875,972838837136
4404651;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;17;1789,02183452967
4404654;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;25;200000;2;1;17;2794,94114490148
4404658;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;500000;2;1;17;1226,27297323899
4404660;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;17;2155,59213756644
4404660;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;17;2155,59213756644
4404660;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;17;2155,59213756644
4404661;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;30;737717;2;1;17;1230,0016367387
4404662;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;17;1728,86246738693
4404666;1;2;1;80;2;1;3;6; ;2; ; ;1; ;2; ;2; ; ; ;200000;2;1;17;1628,50409489474
4404666;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;17;1628,50409489474
4404670;1;2;1;80;2;1;1;6; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;17;1971,64823466858
4404672;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;99;2;1;17;1230,0016367387
4404672;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;99;2;1;17;1230,0016367387
4404674;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;17;2192,42729727928
4404676;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ;600000;2;1;17;958,988657433584
4404676;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;17;958,988657433584
4404679;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;17;1230,0016367387
4404689;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;400000;2;1;18;496,269320671429
4404691;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;1500000;2;1;18;511,812681489343
4404691;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;600000;2;1;18;511,812681489343
4404692;1;2;1;80;2;1;2;1; ;2; ; ;8; ;1; ;2; ; ; ;500000;2;1;18;306,30600111456
4404693;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;18;195,000642085059
4404693;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;500000; ;1;18;195,000642085059
4404694;1;1;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ;300000;2;1;18;394,128052759454
4404695;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;18;439,709804588898
4404697;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;500000; ;1;18;345,08396324394
4404698;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;200000;2;1;18;657,726183880655
4404699;1;1;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;42;250000;2;1;18;296,753570921488
4404699;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;400000; ;1;18;296,753570921488
4404699;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;300000; ;1;18;296,753570921488
4404701;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;18;500,396089260766
4404701;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;500000; ;1;18;500,396089260766
4404702;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;18;673,470557229816
4404703;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;600000;2;1;18;622,182896183461
4404704;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;200000;2;1;18;407,123785615606
4404706;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;18;506,741838984413
4404716;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;300000; ;1;18;352,168000557179
4404716;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;250000; ;1;18;352,168000557179
4404716;1;5;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;350000;2;1;18;352,168000557179
4404718;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;18;481,824444937516
4404721;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;400000;2;1;18;272,981086343495
4404723;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;280000;2;1;18;394,128052759454
4404730;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;18;306,30600111456
4404731;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;200000;2;1;18;244,529451659187
4404731;1;5;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;42;200000;2;1;18;244,529451659187
4404732;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;300000; ;1;18;536,804820392472
4404732;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;200000; ;1;18;536,804820392472
4404733;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;1;18;397,695107701224
4404733;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;400000; ;1;18;397,695107701224
4404733;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;400000; ;1;18;397,695107701224
4404735;1;2;1;80;2;2; ; ; ; ;1;3;9; ;2; ;2; ;1;42;500000;2;1;18;455,454177938058
4404736;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;500000;2;1;18;570,895235137106
4404738;1;2;1;80;2;1;2;8; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;18;780,002568340236
4404738;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;300000; ;1;18;780,002568340236
4404738;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;300000; ;1;18;780,002568340236
4404739;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;18;439,709804588898
4404750;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;400000;2;1;18;511,812681489343
4404752;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;800000;2;1;18;275,938355067398
4404753;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;400000;2;1;18;430,536783891161
4404753;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;18;430,536783891161
4404755;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;18;396,371624290295
4404755;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;18;396,371624290295
4404755;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;1;18;396,371624290295
4404756;1;1;1;80;2;1;4;7; ;2; ; ;7; ;2; ;2; ; ; ;500000;2;1;18;224,650694021043
4404757;1;1;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;48;800000;2;1;18;522,564842814654
4404759;1;2;1;80;2;1;4;9;CAMBIO DE RESIDENCIA;1; ;2;1; ;2; ;2; ; ; ;737717;2;1;18;405,544644988031
4404759;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;300000; ;1;18;405,544644988031
4404762;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;700000;2;1;18;357,593662160915
4404765;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;1;18;606,438522834301
4404773;1;2;1;80;2;1;4;3; ;2; ; ;1; ;2; ;2; ; ; ;700000;2;1;18;310,918803643073
4404773;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;18;310,918803643073
4404773;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;400000; ;1;18;310,918803643073
4404773;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;400000; ;1;18;310,918803643073
4404774;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;400000; ;1;18;455,454177938058
4404775;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;450000;2;1;18;269,392201020686
4404777;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;400000;2;1;18;206,61693296432
4404777;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;18;206,61693296432
4404779;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;500000; ;1;18;323,049093064713
4404779;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;300000; ;1;18;323,049093064713
4404780;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;500000;2;1;18;397,695107701224
4404780;1;5;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;18;397,695107701224
4404781;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;500000;2;1;18;290,103587788983
4404781;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;400000; ;1;18;290,103587788983
4404783;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;1;18;455,454177938058
4404786;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;600000;2;1;18;238,815926742628
4404786;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;300000; ;1;18;238,815926742628
4404797;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ;300000;2;1;18;462,104161070563
4404798;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;18;628,832879315966
4404799;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;350000;2;1;18;306,30600111456
4404800;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;400000;2;1;18;439,709804588898
4404801;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;737717;2;1;18;657,726183880655
4404802;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;18;545,977841090209
4404802;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;300000; ;1;18;545,977841090209
4404804;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;18;642,232612063983
4404804;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;400000;2;1;18;642,232612063983
4404804;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;18;642,232612063983
4404804;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;300000; ;1;18;642,232612063983
4404805;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;600000;2;1;18;680,120540362321
4404806;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;500000; ;1;18;255,938428188117
4404806;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;400000; ;1;18;255,938428188117
4404807;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;400000;2;1;18;412,574037615872
4404807;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;600000;2;1;18;412,574037615872
4404808;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ;800000;2;1;18;545,977841090209
4404808;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;600000; ;1;18;545,977841090209
4404812;1;2;1;80;2;1;1;9;CAMBIO DE RESIDENCIA;2; ; ;6; ;2; ;2; ;2; ;1000000;2;1;18;272,981086343495
4404813;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;600000;2;1;18;462,104161070563
4404814;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;450000;2;1;18;272,981086343495
4404815;1;2;1;80;2;1;3;3; ;2; ; ;1; ;2; ;2; ; ; ;400000;2;1;18;703,533538637875
4404815;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;18;703,533538637875
4404815;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;500000; ;1;18;703,533538637875
4404816;1;2;1;80;2;1;1;8; ;2; ; ;4; ;2; ;2; ; ; ;600000;2;1;18;442,458445081906
4404818;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;400000;2;1;18;548,726481583217
4404819;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;300000;2;1;18;564,679483163273
4404820;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;600000;2;1;18;405,544644988031
4404820;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;500000; ;1;18;405,544644988031
4404821;1;4;1;80;2;1;3;2; ;2; ; ;1; ;2; ;2; ; ; ;400000;2;1;18;574,742537692051
4404821;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;200000;2;1;18;574,742537692051
4404821;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;200000; ;1;18;574,742537692051
4404821;1;7;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;200000; ;1;18;574,742537692051
4404822;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;300000;2;1;18;243,096678877461
4404823;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;300000;2;1;18;536,804820392472
4404823;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;400000; ;1;18;536,804820392472
4404824;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;18;371,379485387165
4404825;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;18;626,309664772798
4404826;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;18;511,812681489343
4404826;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;350000;2;1;18;511,812681489343
4404826;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;400000; ;1;18;511,812681489343
4404828;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;18;272,981086343495
4404829;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;400000;2;1;18;243,096678877461
4404832;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;600000;2;1;18;462,104161070563
4404833;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;600000;2;1;18;349,364715378772
4404834;1;2;1;80;2;1;2;8; ;2; ; ;1; ;2; ;2; ; ; ;300000;2;1;18;439,709804588898
4404836;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;700000;2;1;18;396,371624290295
4404836;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;500000; ;1;18;396,371624290295
4404837;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;737717;2;1;18;737,623953382509
4404838;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;300000;2;1;18;272,981086343495
4404840;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;18;306,30600111456
4404841;1;2;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ;99;2;1;18;306,30600111456
4404842;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;1;18;195,000642085059
4404842;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;300000;2;1;18;195,000642085059
4404843;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;300000;2;1;18;430,536783891161
4404845;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;400000;2;1;18;622,182896183461
4404847;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;400000;2;1;18;306,30600111456
4404848;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;18;627,633148183727
4404849;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;18;315,199555777906
4404849;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;700000; ;1;18;315,199555777906
4404850;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;737717;2;1;18;255,938428188117
4404850;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;300000;2;1;18;255,938428188117
4404851;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;300000; ;1;18;545,977841090209
4404852;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;600000;2;1;18;306,30600111456
4404853;1;2;1;80;2;1;2;8; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;18;737,623953382509
4404854;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;400000;2;1;18;404,166516891703
4404856;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;600000;2;1;18;290,103587788983
4404856;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;400000; ;1;18;290,103587788983
4404857;1;3;1;80;2;1;1;8; ;2; ; ;8; ;2; ;2; ;1;40;700000;2;1;18;466,230929659899
4404858;1;2;1;80;2;1;4;3; ;2; ; ;6; ;2; ;2; ;1;30;500000;2;1;18;195,000642085059
4404859;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;700000;2;1;18;375,556408436204
4404860;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;700000;2;1;18;379,249122844806
4404861;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;400000;2;1;18;290,103587788983
4404861;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;300000; ;1;18;290,103587788983
4404862;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;40;500000;2;1;18;525,977914210928
4404862;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;1;18;525,977914210928
4404862;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;600000;2;1;18;525,977914210928
4404863;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;300000; ;1;18;408,501913711934
4404865;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;400000; ;1;18;359,962893158588
4404866;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;18;195,000642085059
