DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
4408871;1;1;1;10;1;1;3;1973;44;1;2;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;1;0; ; ;2;0;08;41;3622,62600213288
4408871;1;2;1;10;2;2;3;1976;41;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;41;3622,62600213288
4408871;1;3;1;10;2;1;11;2002;14;3;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;08;41;3622,62600213288
4408871;1;4;1;10;2;2;12;2003;13;3;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;08;41;3622,62600213288
4408871;1;5;1;10;2;1;6;2005;12;3;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;08;41;3622,62600213288
4408871;1;6;1;10;2;1;3;2009;8;3; ;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;08;41;3622,62600213288
4408871;1;7;1;10;2;2;6;2010;7;3; ;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;08;41;3622,62600213288
4408871;1;8;1;10;2;1;9;2012;4;3; ;2; ;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;41;3622,62600213288
4408871;1;9;1;10;2;2;1;2016;1;3; ;2; ;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;41;3622,62600213288
4408873;1;1;1;10;1;2;5;1989;28;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;08;41;1775,11058101315
4408873;1;2;1;10;2;1;5;1993;24;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;08;41;1775,11058101315
4408873;1;3;1;10;1;1;10;2016;0;3; ;1;2;1;1; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;41;1775,11058101315
4408874;1;1;1;10;1;1;9;1953;63;1;2;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;08;41;1349,84856855571
4408874;1;2;1;10;2;2;5;1962;55;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;41;1349,84856855571
4408874;1;3;1;10;3;2;10;1985;31;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;41;1349,84856855571
4408874;1;4;1;10;4;2;5;1994;23;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;08;41;1349,84856855571
4408874;1;5;1;10;2;2;9;2006;10;4;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;08;41;1349,84856855571
4408874;1;6;1;10;2;1;4;2008;9;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;08;41;1349,84856855571
4408874;1;7;1;10;2;2;4;2010;7;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;08;41;1349,84856855571
4408875;1;1;1;10;1;1;7;1964;53;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;41;1333,61576497805
4408875;1;2;1;10;2;2;9;1966;50;2;3;2; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;41;1333,61576497805
4408875;1;3;1;10;2;1;5;1991;26;3;1;1;1;1;2;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;41;1333,61576497805
4408875;1;4;1;10;2;2; ; ;20;9;1;3; ;2; ;1;3;2;1;8; ; ; ;2;1;2; ;5;11;2; ;2;11;08;41;1333,61576497805
4408877;1;1;1;10;1;2;12;1973;43;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;08;41;970,356746397747
4408877;1;2;1;10;2;1;3;1937;80;2;2;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;3;3; ; ;2;3;08;41;970,356746397747
4408877;1;3;1;10;3;1;12;1998;18;3;6;1;2;1;1; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;08;41;970,356746397747
4408877;1;4;1;10;2;2;8;2004;12;3;6;1;2;1;1; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;08;41;970,356746397747
4408878;1;1;1;10;1;1;1;1972;45;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;41;1109,15120162006
4408878;1;2;1;10;2;2;8;1976;40;2;3;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;08;41;1109,15120162006
4408878;1;3;1;10;2;2;1;2003;14;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;08;41;1109,15120162006
4408879;1;1;1;10;1;1;4;1964;53;1;2;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;41;3267,47499801874
4408879;1;2;1;10;2;2;7;1975;42;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;41;3267,47499801874
4408879;1;3;1;10;3;1;3;2001;16;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;08;41;3267,47499801874
4408879;1;4;1;10;2;1;6;2003;14;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;08;41;3267,47499801874
4408879;1;5;1;10;2;1;6;2010;7;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;08;41;3267,47499801874
4408879;1;6;1;10;2;2;4;2013;4;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;41;3267,47499801874
4408880;1;1;1;10;1;1;2;1961;56;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;08;41;905,65650053322
4408880;1;2;1;10;2;2;5;1965;52;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;08;41;905,65650053322
4408881;1;1;1;10;1;1;1;1941;76;1;3;3; ;3; ;2; ;1; ; ;1;5; ;2;1;2; ;3;2; ; ;2;2;08;41;1403,43428276115
4408882;1;1;1;10;1;1;6;1951;66;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;41;1403,43428276115
4408883;1;1;1;10;1;1;2;1953;64;1;3;3; ;2; ;1;2;1; ; ;1;5; ;2;1;2; ;3;3; ; ;2;3;08;41;2140,6139417537
4408883;1;2;1;10;2;2;6;1955;62;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;08;41;2140,6139417537
4408883;1;3;1;10;3;1;10;1979;37;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;41;2140,6139417537
4408883;1;4;1;10;2;1;6;2007;10;4;6;1;3;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;08;41;2140,6139417537
4408884;1;1;1;10;1;1;5;1983;34;1;2;2; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;08;41;1840,89926231541
4408884;1;2;1;10;2;2;12;1984;32;2;2;2; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;08;41;1840,89926231541
4408884;1;3;1;10;2;2;5;2004;13;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;08;41;1840,89926231541
4408884;1;4;1;10;2;1;9;2006;10;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;08;41;1840,89926231541
4408884;1;5;1;10;2;1;7;2013;4;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;41;1840,89926231541
4408885;1;1;1;10;2;1; ; ;98;1;3;3; ;3; ;2; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;41;905,65650053322
4408885;1;2;1;10;2;2;11;1979;37;3;4;1;1;2; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;41;905,65650053322
4408885;1;3;1;10;2;2;7;2006;11;4;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;08;41;905,65650053322
4408886;1;1;1;10;1;1;12;1914;102;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;08;41;1647,06511531274
4408886;1;2;1;10;2;2;6;1932;85;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;41;1647,06511531274
4408886;1;3;1;10;3;1;11;1978;38;4;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;41;1647,06511531274
4408887;1;1;1;10;1;2;1;1986;31;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;41;1585,54967012884
4408887;1;2;1;10;2;1;7;1987;30;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;41;1585,54967012884
4408887;1;3;1;10;1;2;4;2006;11;3;6;1;2;1;1; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;08;41;1585,54967012884
4408887;1;4;1;10;2;1;10;2009;7;3; ;1;2;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;08;41;1585,54967012884
4408887;1;5;1;10;2;1;8;2014;3;3; ;1;2;1;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;41;1585,54967012884
4408888;1;1;1;10;1;1;6;1967;50;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;2;2; ;3;1; ; ;2;1;08;41;2042,17811088243
4408888;1;2;1;10;2;2;2;1969;48;2;3;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;41;2042,17811088243
4408888;1;3;1;10;2;2;5;2010;7;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;08;41;2042,17811088243
4408889;1;1;1;10;1;1;12;1977;39;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;41;1109,15120162006
4408889;1;2;1;10;2;2;7;1985;32;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;41;1109,15120162006
4408889;1;3;1;10;3;2;12;2001;15;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;08;41;1109,15120162006
4408892;1;1;1;10;1;1;10;1983;33;1;2;2; ;2; ;1;2;2;1;48; ; ; ;2;1;2; ;4;6; ; ;2;6;08;68;1571,47686940849
4408892;1;2;1;10;2;2;4;1986;31;2;2;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;08;68;1571,47686940849
4408892;1;3;1;10;3;1;5;2006;11;3;6;2; ;1;2; ; ;1; ; ;1;5; ;2;1;1;1;3;4; ; ;2;4;08;68;1571,47686940849
4408892;1;4;1;10;2;2;7;2008;9;3; ;2; ;1;2; ; ;1; ; ;1;5; ;2;1;1;1;3;3; ; ;2;3;08;68;1571,47686940849
4408893;1;1;1;10;1;1;9;1952;64;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;68;1227,43371972458
4408893;1;2;1;10;2;2;1;1956;61;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;68;1227,43371972458
4408893;1;3;1;10;3;1;8;1993;24;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;2;4;8; ; ;2;8;08;68;1227,43371972458
4408894;1;1;1;10;1;2;12;1978;38;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;68;2079,81659564337
4408894;1;2;1;10;2;1;11;1975;41;2;3;2; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;68;2079,81659564337
4408894;1;3;1;10;3;1;2;1999;18;3;6;1;2;1;1; ; ;1; ; ;3; ; ;2;1;1;2;4;7; ; ;2;7;08;68;2079,81659564337
4408894;1;4;1;10;4;1;5;2000;17;3;6;1;2;1;1; ; ;1; ; ;3; ; ;2;1;1;2;4;7; ; ;2;7;08;68;2079,81659564337
4408894;1;5;1;10;1;2;8;2002;15;3;6;1;2;1;1; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;08;68;2079,81659564337
4408894;1;6;1;10;1;2;6;2005;12;3;6;1;2;1;1; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;08;68;2079,81659564337
4408894;1;7;1;10;1;1;6;2010;7;3; ;1;2;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;08;68;2079,81659564337
4408894;1;8;1;10;1;2;11;2013;3;3; ;1;2;1;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;68;2079,81659564337
4408894;1;9;1;10;1;1;9;2016;0;3; ;1;2;1;1; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;68;2079,81659564337
4408895;1;1;1;10;1;1;7;1984;33;1;3;2; ;2; ;1;2;2;1;6; ; ; ;2;1;2; ;3;5; ; ;2;5;08;68;1252,02008636954
4408895;1;2;1;10;2;2;12;1987;29;2;3;2; ;2; ;1;1;2;1;6; ; ; ;2;1;2; ;3;5; ; ;2;5;08;68;1252,02008636954
4408895;1;3;1;10;2;1;12;2012;4;3; ;1;1;1;2; ; ;2;1;6; ; ; ;2;2;2; ;1;0; ; ;2;0;08;68;1252,02008636954
4408895;1;4;1;10;2;2;12;2014;2;3; ;1;1;1;2; ; ;2;1;6; ; ; ;2; ; ; ; ; ; ; ;2; ;08;68;1252,02008636954
4408896;1;1;1;10;1;2;5;1952;65;1;3;3; ;3; ;1;2;1; ; ;1;5; ;2;1;2; ;3;3; ; ;2;3;08;68;1546,60737666109
4408896;1;2;1;10;2;1;12;1944;72;2;3;3; ;3; ;1;1;1; ; ;1;3;92215;2;1;2; ;3;3; ; ;2;3;08;68;1546,60737666109
4408896;1;3;1;10;3;1;1;1984;33;3;3;1;2;1;1;1;4;1; ; ;1;3;92215;2;1;2; ;3;5; ; ;2;5;08;68;1546,60737666109
4408896;1;4;1;10;4;2;2;1988;29;5;3;2; ;2; ;1;3;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;08;68;1546,60737666109
4408896;1;5;1;10;4;2;7;2011;6;4; ;1;3;1;4; ; ;1; ; ;1;5; ;2;2;1;1;3;0; ; ;2;0;08;68;1546,60737666109
4408896;1;6;1;10;4;2;8;2015;2;4; ;1;3;1;4; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;08;68;1546,60737666109
4408897;1;1;1;10;1;1;3;1968;49;1;3;3; ;2; ;1;2;1; ; ;1;3;92215;2;1;2; ;3;5; ; ;2;5;08;68;1571,47686940849
4408897;1;2;1;10;2;2;8;1982;35;2;3;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;3;3; ; ;2;3;08;68;1571,47686940849
4408897;1;3;1;10;2;1;10;2004;12;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;6; ; ;2;6;08;68;1571,47686940849
4408897;1;4;1;10;2;2;2;2011;6;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;3;0; ; ;2;0;08;68;1571,47686940849
4408898;1;1;1;10;1;1;4;1979;38;1;3;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;68;992,894927411245
4408898;1;2;1;10;2;2;7;1982;35;2;3;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;68;992,894927411245
4408898;1;3;1;10;3;1;6;2000;17;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;68;992,894927411245
4408898;1;4;1;10;2;1;2;2008;9;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;08;68;992,894927411245
4408898;1;5;1;10;2;1;5;2009;8;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;08;68;992,894927411245
4408899;1;1;1;10;1;1;8;1931;86;1;3;3; ;3; ;1;2;1; ; ;1;5; ;2;1;2; ;6;5;4; ;2;16;08;68;1061,6227319467
4408899;1;2;1;10;2;2;5;1935;82;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;6;5;4; ;2;16;08;68;1061,6227319467
4408899;1;3;1;10;3;2;6;1965;52;3;4;1;1;1;2; ; ;1; ; ;1;3;92215;2;1;2; ;6;3;3; ;2;14;08;68;1061,6227319467
4408899;1;4;1;10;4;1;7;1993;24;4;6;2; ;1;3; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;08;68;1061,6227319467
4408899;1;5;1;10;5;1;5;1997;20;4;6;2; ;1;3; ; ;1; ; ;1;5; ;2;1;2; ;4;8; ; ;2;8;08;68;1061,6227319467
4408900;1;1;1;10;1;1;1;1941;76;1;4;3; ;3; ; ; ;2;2; ; ; ; ;2;1;2; ;3;5; ; ;2;5;08;68;993,155146801305
4408901;1;1;1;10;1;1;11;1954;62;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;68;645,406898089494
4408901;1;2;1;10;2;2;10;1970;46;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;68;645,406898089494
4408901;1;3;1;10;2;2;4;2003;14;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;08;68;645,406898089494
4408901;1;4;1;10;2;1;10;2009;7;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;08;68;645,406898089494
4408902;1;1;1;10;1;1;6;1966;51;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;3;1; ; ;2;1;08;68;2137,25399631943
4408902;1;2;1;10;2;2;6;1978;39;2;3;2; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;68;2137,25399631943
4408902;1;3;1;10;3;1;4;1998;19;3;6;1;1;1;2; ; ;1; ; ;1;1;29509;2;1;2; ;4;8; ; ;2;8;08;68;2137,25399631943
4408902;1;4;1;10;4;1;12;2001;15;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;08;68;2137,25399631943
4408902;1;5;1;10;2;2;2;2004;13;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;68;2137,25399631943
4408902;1;6;1;10;2;2;5;2006;11;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;08;68;2137,25399631943
4408902;1;7;1;10;2;2;9;2007;9;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;08;68;2137,25399631943
4408903;1;1;1;10;1;1;11;1986;30;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;68;730,875545048355
4408903;1;2;1;10;2;2;10;1989;27;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;08;68;730,875545048355
4408903;1;3;1;10;2;1;8;2010;7;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;08;68;730,875545048355
4408904;1;1;1;10;1;1;5;1982;35;1;3;2; ;2; ;1;2;1; ; ;1;1;29509;2;1;2; ;3;5; ; ;2;5;08;68;1159,13314985429
4408904;1;2;1;10;2;2;6;1988;29;2;3;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;08;68;1159,13314985429
4408904;1;3;1;10;3;2;3;2004;13;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;6; ; ;2;6;08;68;1159,13314985429
4408904;1;4;1;10;4;1;11;2005;11;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;0; ; ;2;5;08;68;1159,13314985429
4408904;1;5;1;10;2;1;10;2007;9;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;3;3; ; ;2;3;08;68;1159,13314985429
4408905;1;1;1;10;1;1;7;1969;48;1;2;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;08;68;868,395067153367
4408905;1;2;1;10;2;2;11;1983;33;2;2;2; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;08;68;868,395067153367
4408905;1;3;1;10;3;2;10;2003;13;3;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;08;68;868,395067153367
4408905;1;4;1;10;2;1;8;2008;9;3; ;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;08;68;868,395067153367
4408922;1;1;1;10;1;2;7;1952;65;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;68;845,058298778313
4408922;1;2;1;10;2;1;4;1984;33;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;68;845,058298778313
4408922;1;3;1;10;3;2;4;1969;48;3;2;2; ;1;1;2; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;08;68;845,058298778313
4408923;1;1;1;10;1;1;1;1983;34;1;3;3; ;2; ;1;2;1; ; ;1;1;29509;2;1;2; ;3;2; ; ;2;2;08;68;1704,52531069419
4408923;1;2;1;10;2;2;10;1982;34;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;68;1704,52531069419
4408923;1;3;1;10;3;2;12;2005;11;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;08;68;1704,52531069419
4408923;1;4;1;10;2;2;8;2011;6;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;08;68;1704,52531069419
4408924;1;1;1;10;1;1;4;1947;70;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;68;1154,81272545992
4408924;1;2;1;10;2;2;5;1957;60;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;68;1154,81272545992
4408924;1;3;1;10;3;1;2;1977;40;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;68;1154,81272545992
4408925;1;1;1;10;1;2;1;1996;21;1;1;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;68;1626,89162836502
4408925;1;2;1;10;2;1;10;1989;27;2;1;2; ;2; ;1;1;1; ; ;1;1;29509;2;1;2; ;4;9; ; ;2;9;08;68;1626,89162836502
4408926;1;1;1;10;1;2;10;1987;29;1;2;2; ;2; ;2; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;68;814,83237956215
4408926;1;2;1;10;1;1;4;2010;7;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;08;68;814,83237956215
4408926;1;3;1;10;1;1;2;2013;4;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;68;814,83237956215
4408927;1;1;1;10;1;1;10;1969;47;1;3;2; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;68;1262,33565968958
4408927;1;2;1;10;2;2;7;1977;40;2;3;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;68;1262,33565968958
4408927;1;3;1;10;3;1;1;2001;16;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;08;68;1262,33565968958
4408928;1;1;1;10;1;1;3;1989;28;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;68;878,398425562802
4408928;1;2;1;10;2;2;12;1989;27;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;08;68;878,398425562802
4408928;1;3;1;10;2;1;9;2009;7;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;08;68;878,398425562802
4408929;1;1;1;10;1;1;4;1984;33;1;3;3; ;2; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;68;809,367627276989
4408929;1;2;1;10;2;2;6;1985;32;2;3;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;08;68;809,367627276989
4408929;1;3;1;10;2;1;5;2011;6;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;08;68;809,367627276989
4408929;1;4;1;10;2;1;7;2013;4;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;08;68;809,367627276989
4408929;1;5;1;10;2;1;5;2015;2;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;68;809,367627276989
4408930;1;1;1;10;1;2;9;1993;23;1;2;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;68;2218,71069572406
4408930;1;2;1;10;2;1;3;1989;28;2;2;2; ;2; ;1;1;2;1;84; ; ; ;2;2;2; ;1;0; ; ;2;0;08;68;2218,71069572406
4408930;1;3;1;10;1;1;7;2009;8;3; ;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;08;68;2218,71069572406
4408930;1;4;1;10;1;2;2;2016;1;3; ;1;2;1;1; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;68;2218,71069572406
4408931;1;1;1;10;1;1;3;1966;51;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;68;912,913824705708
4408931;1;2;1;10;2;2;6;1963;54;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;68;912,913824705708
4408932;1;1;1;10;1;1;9;1990;26;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;68;1504,73289206475
4408932;1;2;1;10;2;2;1;1992;25;2;3;3; ;2; ;1;1;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;08;68;1504,73289206475
4408932;1;3;1;10;2;2;4;2008;9;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;08;68;1504,73289206475
4408932;1;4;1;10;2;1;3;2015;2;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;68;1504,73289206475
