DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7480,P7480S1,P7480S3,P7480S4,P7480S5,P7480S6,P7480S7,P7480S8,P7480S9,P7480S10,P7480S11,P7480S1A1,P7480S3A1,P7480S4A1,P7480S5A1,P7480S6A1,P7480S7A1,P7480S8A1,P7480S9A1,P7480S10A1,P7480S11A1,clase,MES,DPTO,AREA,fex_c_2011
2829537,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,12,,,,,,,,,1,11,54,54,303.033.232.032.026
2829538,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,7,,14,,,,,,,1,11,54,54,462.167.110.922.274
2829538,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,15,,,,,,,,,1,11,54,54,462.167.110.922.274
2829538,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,1,11,54,54,462.167.110.922.274
2829538,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,54,54,462.167.110.922.274
2829539,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,42,,14,,,,,,,1,11,54,54,333.758.796.497.891
2829539,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,1,11,54,54,333.758.796.497.891
2829539,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,1,11,54,54,333.758.796.497.891
2829540,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,42,,,,,,,,,1,11,54,54,369.596.109.211.898
2829540,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,1,,,,,,,,,1,11,54,54,369.596.109.211.898
2829541,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,4,,10,,,,,,,1,11,54,54,406.158.066.551.021
2829541,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,21,,,,,,,1,11,54,54,406.158.066.551.021
2829542,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,54,54,366.775.368.393.853
2829542,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,54,54,366.775.368.393.853
2829542,1,4,1,90,,2,2,2,1,2,2,2,2,2,2,,,,28,,,,,,,1,11,54,54,366.775.368.393.853
2829543,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,54,54,330.120.449.042.328
2829543,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,54,54,330.120.449.042.328
2829544,1,1,1,90,,2,2,2,2,2,2,2,1,2,2,,,,,,,,8,,,1,11,54,54,307.579.678.090.879
2829544,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,3,56,,,,,,,,,1,11,54,54,307.579.678.090.879
2829545,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,54,54,327.817.054.936.215
2829545,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,1,11,54,54,327.817.054.936.215
2829545,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,54,54,327.817.054.936.215
2829545,2,1,2,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,54,54,327.817.054.936.215
2829545,2,2,2,90,,2,1,2,1,2,2,2,2,2,2,,8,,10,,,,,,,1,11,54,54,327.817.054.936.215
2829545,2,4,2,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,1,11,54,54,327.817.054.936.215
2829546,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,7,21,,,,,,,,,1,11,54,54,40.206.332.201.601
2829546,1,2,1,90,,1,1,1,2,2,1,1,2,2,2,3,14,4,,,6,12,,,,1,11,54,54,40.206.332.201.601
2829546,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,54,54,40.206.332.201.601
2829547,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,14,,,,,,,1,11,54,54,358.066.261.777.753
2829547,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,7,,,,,,,1,11,54,54,358.066.261.777.753
2829548,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,14,,,,,,,1,11,54,54,398.530.595.887.001
2829548,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,10,,,,,,,1,11,54,54,398.530.595.887.001
2829548,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,54,54,398.530.595.887.001
2829548,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,54,54,398.530.595.887.001
2829548,1,5,1,90,,2,1,1,1,2,2,2,2,2,2,,5,3,14,,,,,,,1,11,54,54,398.530.595.887.001
2829549,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,54,54,395.604.233.742.402
2829549,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,14,,,,,,,1,11,54,54,395.604.233.742.402
2829549,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,2,,2,,,,,,,1,11,54,54,395.604.233.742.402
2829550,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,54,54,322.679.956.958.351
2829550,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,7,21,,,,,,,,,1,11,54,54,322.679.956.958.351
2829551,1,1,1,90,,1,1,2,1,2,2,2,2,2,2,3,21,,1,,,,,,,1,11,54,54,418.984.723.959.573
2829551,1,2,1,90,,2,1,2,1,1,2,2,2,2,2,,21,,14,7,,,,,,1,11,54,54,418.984.723.959.573
2829551,1,3,1,90,,1,1,2,1,2,2,2,1,2,2,1,1,,1,,,,14,,,1,11,54,54,418.984.723.959.573
2829551,2,1,2,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,54,54,418.984.723.959.573
2829551,2,2,2,90,,2,1,2,1,2,2,1,2,2,2,,28,,14,,,5,,,,1,11,54,54,418.984.723.959.573
2829552,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,4,21,,,,,,,,,1,11,54,54,318.133.510.899.498
2829553,1,1,1,90,,2,1,2,2,2,2,2,2,2,1,,14,,,,,,,,10,1,11,54,54,330.120.449.042.328
2829553,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,36,,,,,,,,,1,11,54,54,330.120.449.042.328
2829554,1,1,1,90,,2,2,2,1,2,2,2,2,2,2,,,,14,,,,,,,1,11,54,54,391.057.787.683.549
2829554,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,14,,,,,,,1,11,54,54,391.057.787.683.549
2829555,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,1,11,54,54,406.177.723.356.344
2829555,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,1,11,54,54,406.177.723.356.344
2829555,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,54,54,406.177.723.356.344
2829556,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,8,,,,,,,,,1,11,54,54,242.176.468.727.192
2829556,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,54,54,242.176.468.727.192
2829556,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,54,54,242.176.468.727.192
2829556,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,1,11,54,54,242.176.468.727.192
2829557,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,428.652.978.128.944
2829557,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,8,8,428.652.978.128.944
2829557,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,428.652.978.128.944
2829557,1,4,1,90,,2,1,2,2,1,2,2,2,2,2,,21,,,30,,,,,,1,11,8,8,428.652.978.128.944
2829558,1,1,1,90,,2,2,2,1,2,2,2,2,2,2,,,,6,,,,,,,1,11,8,8,599.046.575.200.803
2829558,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,599.046.575.200.803
2829558,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,1,11,8,8,599.046.575.200.803
2829558,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,1,11,8,8,599.046.575.200.803
2829558,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,8,8,599.046.575.200.803
2829558,1,6,1,90,,2,1,2,2,2,2,2,2,2,2,,12,,,,,,,,,1,11,8,8,599.046.575.200.803
2829559,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,352.140.720.351.875
2829559,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,1,11,8,8,352.140.720.351.875
2829559,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,352.140.720.351.875
2829560,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,25,,,,,,,1,11,8,8,261.657.886.860.209
2829560,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,1,11,8,8,261.657.886.860.209
2829560,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,14,,,,,,,1,11,8,8,261.657.886.860.209
2829560,1,4,1,90,,2,1,2,1,2,2,2,2,2,2,,14,,14,,,,,,,1,11,8,8,261.657.886.860.209
2829561,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,757.968.727.995.116
2829561,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,14,,,,,,,1,11,8,8,757.968.727.995.116
2829561,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,757.968.727.995.116
2829561,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,8,8,757.968.727.995.116
2829561,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,8,8,757.968.727.995.116
2829562,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,711.142.438.841.845
2829562,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,14,,,,,,,1,11,8,8,711.142.438.841.845
2829562,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,11,8,8,711.142.438.841.845
2829562,2,1,2,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,711.142.438.841.845
2829562,2,2,2,90,,2,1,2,1,2,2,2,2,2,2,,25,,25,,,,,,,1,11,8,8,711.142.438.841.845
2829563,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,261.657.886.860.209
2829563,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,25,,,,,,,1,11,8,8,261.657.886.860.209
2829563,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,8,8,261.657.886.860.209
2829563,1,4,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,21,,,,,,,1,11,8,8,261.657.886.860.209
2829564,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,527.496.086.321.695
2829564,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,14,,21,,,,,,,1,11,8,8,527.496.086.321.695
2829564,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,527.496.086.321.695
2829564,2,1,2,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,11,8,8,527.496.086.321.695
2829564,2,2,2,90,,2,1,2,1,2,2,2,2,2,2,,14,,21,,,,,,,1,11,8,8,527.496.086.321.695
2829564,2,3,2,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,527.496.086.321.695
2829565,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,14,,,,,,,1,11,8,8,562.587.383.826.551
2829565,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,11,8,8,562.587.383.826.551
2829565,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,11,8,8,562.587.383.826.551
2829565,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,1,11,8,8,562.587.383.826.551
2829565,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,8,8,562.587.383.826.551
2829565,1,6,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,562.587.383.826.551
2829566,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,521.816.032.213.532
2829566,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,21,,,,,,,1,11,8,8,521.816.032.213.532
2829566,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,1,11,8,8,521.816.032.213.532
2829566,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,521.816.032.213.532
2829566,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,521.816.032.213.532
2829567,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,2,,4,,,,,,,1,11,8,8,517.888.241.333.434
2829567,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,25,,,,,,,1,11,8,8,517.888.241.333.434
2829568,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,14,,,,,,,1,11,8,8,261.657.886.860.209
2829568,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,25,,,,,,,1,11,8,8,261.657.886.860.209
2829569,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,474.025.431.831.932
2829569,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,1,11,8,8,474.025.431.831.932
2829569,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,474.025.431.831.932
2829570,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,11,8,8,523.282.592.689.973
2829570,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,1,11,8,8,523.282.592.689.973
2829571,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,4,,4,,,,,,,1,11,8,8,543.837.324.622.488
2829571,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,25,,25,,,,,,,1,11,8,8,543.837.324.622.488
2829572,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,4,,21,,,,,,,1,11,8,8,654.248.094.800.987
2829572,1,2,1,90,,2,2,2,1,2,2,2,2,2,2,,,,12,,,,,,,1,11,8,8,654.248.094.800.987
2829572,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,654.248.094.800.987
2829572,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,654.248.094.800.987
2829573,1,1,1,90,,2,2,2,1,2,2,2,2,2,2,,,,10,,,,,,,1,11,8,8,365.645.997.521.347
2829573,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,365.645.997.521.347
2829573,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,365.645.997.521.347
2829574,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,464.954.869.203.118
2829574,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,464.954.869.203.118
2829575,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,663.362.066.462.388
2829575,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,663.362.066.462.388
2829575,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,663.362.066.462.388
2829575,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,663.362.066.462.388
2829576,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,297.687.476.017.931
2829576,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,1,11,8,8,297.687.476.017.931
2829577,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,1,11,8,8,279.479.988.699.415
2829577,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,279.479.988.699.415
2829577,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,279.479.988.699.415
2829577,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,279.479.988.699.415
2829578,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,35,,28,,,,,,,1,11,8,8,45.828.199.724.863
2829578,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,1,11,8,8,45.828.199.724.863
2829579,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,634.069.945.677.027
2829579,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,1,11,8,8,634.069.945.677.027
2829579,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,634.069.945.677.027
2829579,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,25,,,,,,,,,1,11,8,8,634.069.945.677.027
2829580,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,622.962.359.181.881
2829580,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,45,,,,,,,,,1,11,8,8,622.962.359.181.881
2829580,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,622.962.359.181.881
2829580,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,622.962.359.181.881
2829580,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,30,,,,,,,,,1,11,8,8,622.962.359.181.881
2829581,1,1,1,90,,2,1,2,2,1,2,2,2,2,2,,38,,,25,,,,,,1,11,8,8,306.758.038.646.744
2829581,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,1,11,8,8,306.758.038.646.744
2829581,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,30,,,,,,,,,1,11,8,8,306.758.038.646.744
2829582,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,41.784.381.941.158
2829582,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,42,,35,,,,,,,1,11,8,8,41.784.381.941.158
2829583,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,473.065.795.016.051
2829583,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,40,,27,,,,,,,1,11,8,8,473.065.795.016.051
2829584,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,46,,,,,,,,,1,11,8,8,329.630.558.721.173
2829584,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,15,,,,,,,,,1,11,8,8,329.630.558.721.173
2829584,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,38,,,,,,,,,1,11,8,8,329.630.558.721.173
2829584,2,1,2,90,,2,1,2,1,2,2,2,2,2,2,,46,,28,,,,,,,1,11,8,8,329.630.558.721.173
2829585,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,1,11,8,8,261.657.886.860.209
2829585,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,261.657.886.860.209
2829585,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,40,,,,,,,,,1,11,8,8,261.657.886.860.209
2829585,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,42,,,,,,,,,1,11,8,8,261.657.886.860.209
2829586,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,45,,,,,,,,,1,11,8,8,512.175.006.194.827
2829586,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,38,,,,,,,,,1,11,8,8,512.175.006.194.827
2829586,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,512.175.006.194.827
2829587,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,45,,,,,,,,,1,11,8,8,261.657.886.860.209
2829587,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,261.657.886.860.209
2829587,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,15,,,,,,,,,1,11,8,8,261.657.886.860.209
2829587,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,261.657.886.860.209
2829587,1,6,1,90,,2,1,2,1,2,2,2,2,2,2,,30,,20,,,,,,,1,11,8,8,261.657.886.860.209
2829587,1,8,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,261.657.886.860.209
2829588,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,38,,,,,,,,,1,11,8,8,654.281.275.831.431
2829588,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,654.281.275.831.431
2829589,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,442.739.696.212.827
2829589,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,42,,,,,,,,,1,11,8,8,442.739.696.212.827
2829589,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,1,11,8,8,442.739.696.212.827
2829589,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,442.739.696.212.827
2829592,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,25,,,,,,,,,1,11,8,8,419.582.415.500.131
2829592,1,2,1,90,,2,1,2,2,1,2,2,2,2,2,,25,,,20,,,,,,1,11,8,8,419.582.415.500.131
2829592,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,419.582.415.500.131
2829594,1,1,1,90,,2,2,2,1,2,2,2,2,2,2,,,,14,,,,,,,1,11,8,8,536.062.547.621.506
2829594,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,35,,,,,,,1,11,8,8,536.062.547.621.506
2829595,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,14,,18,,,,,,,1,11,8,8,469.389.583.743.776
2829596,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,1,11,8,8,474.025.431.831.932
2829596,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,474.025.431.831.932
2829596,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,8,8,474.025.431.831.932
2829597,1,1,1,90,,2,1,2,1,2,2,2,2,1,2,,3,,4,,,,,2,,1,11,8,8,543.804.143.592.044
2829597,1,2,1,90,,2,2,2,2,2,2,1,2,2,1,,,,,,,3,,,4,1,11,8,8,543.804.143.592.044
2829597,1,3,1,90,,2,1,2,2,2,2,1,2,2,2,,2,,,,,5,,,,1,11,8,8,543.804.143.592.044
2829597,1,4,1,90,,2,2,2,2,2,2,1,2,2,2,,,,,,,3,,,,1,11,8,8,543.804.143.592.044
2829598,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,11,8,8,63.610.696.954.336
2829598,1,2,1,90,,2,1,2,2,2,2,1,2,2,2,,5,,,,,3,,,,1,11,8,8,63.610.696.954.336
2829599,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,1,11,8,8,654.281.275.831.431
2829599,1,2,1,90,,2,1,1,2,2,2,2,2,2,2,,3,48,,,,,,,,1,11,8,8,654.281.275.831.431
2829600,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,11,8,8,654.248.094.800.987
2829600,1,2,1,90,,2,1,2,2,2,2,2,2,2,1,,3,,,,,,,,2,1,11,8,8,654.248.094.800.987
2829600,1,3,1,90,,2,1,2,2,2,2,1,2,2,2,,2,,,,,3,,,,1,11,8,8,654.248.094.800.987
2829600,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,1,11,8,8,654.248.094.800.987
2829601,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,11,8,8,796.697.766.215.703
2829601,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,3,,4,,,,,,,1,11,8,8,796.697.766.215.703
2829601,2,1,2,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,11,8,8,796.697.766.215.703
2829601,2,2,2,90,,2,1,2,1,2,2,2,2,2,1,,5,,4,,,,,,2,1,11,8,8,796.697.766.215.703
2829601,2,4,2,90,,2,1,2,2,2,2,2,2,2,1,,2,,,,,,,,2,1,11,8,8,796.697.766.215.703
2829602,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,11,8,8,532.396.564.351.374
2829602,1,2,1,90,,2,1,2,2,1,2,2,2,2,2,,3,,,2,,,,,,1,11,8,8,532.396.564.351.374
2829603,1,1,1,90,,1,2,2,2,2,2,2,2,2,1,3,,,,,,,,,3,1,11,8,8,595.920.371.314.132
2829603,1,2,1,90,,2,1,2,2,2,2,2,2,1,2,,3,,,,,,,6,,1,11,8,8,595.920.371.314.132
2829603,1,3,1,90,,2,1,2,2,2,2,1,2,1,2,,2,,,,,4,,5,,1,11,8,8,595.920.371.314.132
2829603,1,4,1,90,,2,2,2,2,2,2,1,2,1,2,,,,,,,4,,4,,1,11,8,8,595.920.371.314.132
2829604,1,1,1,90,,2,1,2,2,2,2,2,2,1,2,,4,,,,,,,2,,1,11,8,8,261.657.886.860.209
2829604,1,2,1,90,,2,1,2,2,2,2,1,2,2,1,,2,,,,,7,,,3,1,11,8,8,261.657.886.860.209
2829604,1,3,1,90,,2,2,2,2,2,2,1,2,2,1,,,,,,,4,,,2,1,11,8,8,261.657.886.860.209
2829604,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,11,8,8,261.657.886.860.209
2829605,1,1,1,90,,2,1,2,2,2,2,2,2,2,1,,1,,,,,,,,3,1,11,8,8,643.140.508.305.841
2829605,1,2,1,90,,2,1,2,2,2,2,1,2,2,2,,3,,,,,3,,,,1,11,8,8,643.140.508.305.841
2829605,1,3,1,90,,2,1,2,2,2,2,1,2,2,2,,2,,,,,5,,,,1,11,8,8,643.140.508.305.841
2829605,1,4,1,90,,2,1,2,2,2,2,1,2,2,2,,1,,,,,6,,,,1,11,8,8,643.140.508.305.841
2829605,1,5,1,90,,2,2,2,2,2,2,1,2,2,2,,,,,,,3,,,,1,11,8,8,643.140.508.305.841
2829606,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,478.470.374.374.734
2829606,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,3,,3,,,,,,,1,11,8,8,478.470.374.374.734
2829606,1,4,1,90,,2,1,2,1,2,2,2,2,2,2,,6,,5,,,,,,,1,11,8,8,478.470.374.374.734
2829607,1,1,1,90,,2,1,2,1,1,2,2,2,2,2,,35,,7,14,,,,,,1,11,8,8,532.923.618.708.678
2829607,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,8,8,532.923.618.708.678
