DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5220;P5220S1;P6006;P6007;P6007S1;P6008;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;clase;MES;DPTO;ORDEN;AREA;fex_c_2011
2596478;1;3;2;2;1;1;10;1;3;1;;;15000000;150000;;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2;;6;1;1;1;2;1;1;2;1;1;1;3;1;1;1;1;23;1;23;133.953.484.093.933
2596479;1;3;1;2;1;1;1;1;3;4;;;;150000;;2;2;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;1;2;2;;4;1;1;1;2;1;1;2;1;1;1;3;1;1;1;1;23;1;23;137.272.721.701.089
2596480;1;3;2;2;1;1;1;1;3;4;;;;150000;;2;2;1;2;2;2;2;2;1;2;1;1;2;2;2;1;1;1;1;1;2;1;1;2;2;;5;1;1;1;2;1;1;2;1;1;1;3;1;1;1;1;23;1;23;140.545.942.280.738
2596481;1;4;2;2;2;1;1;1;3;1;;;15000000;250000;;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;;6;1;1;1;2;1;1;2;1;1;1;3;1;1;1;1;23;1;23;133.375.336.488.753
2596481;2;1;1;2;2;1;1;1;3;3;;;;;100000;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;1;1;2;1;2;2;2;;5;2;;;;;;;;;;;1;1;1;1;23;1;23;133.375.336.488.753
2596482;1;3;2;2;2;1;1;1;3;4;;;;200000;;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2;;5;1;1;1;2;1;1;2;1;1;1;3;1;1;1;1;23;1;23;143.291.900.293.796
2596482;2;1;1;2;2;1;10;6;;3;;;;;70000;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;;1;2;;;;;;;;;;;1;1;1;1;23;1;23;143.291.900.293.796
2596483;1;4;1;2;1;1;1;1;3;4;;;;150000;;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2;;1;1;2;1;2;1;1;2;1;1;1;3;1;1;1;1;23;1;23;116.219.424.819.687
2596484;1;4;3;2;1;1;1;1;3;4;;;;200000;;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;2;1;6;2;2;;6;1;1;1;2;1;1;2;1;1;1;3;1;1;1;1;23;1;23;124.518.089.077.163
2596485;1;4;2;2;1;1;1;1;3;1;;;30000000;250000;;1;2;1;1;2;2;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;4;2;2;;4;1;1;1;2;1;1;2;1;1;1;3;1;1;1;1;23;1;23;139.816.599.669.249
2596486;1;4;1;2;1;1;1;1;3;1;;;50000000;250000;;1;2;1;1;1;2;2;1;1;1;1;1;1;2;2;1;1;1;1;1;2;1;1;2;2;;2;1;1;1;2;1;1;2;1;1;1;3;1;1;1;1;23;1;23;111.282.127.039.987
2596487;1;2;1;2;1;1;1;3;4;4;;;;80000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;2;;2;2;;2;1;1;1;2;1;2;2;1;1;1;3;1;1;1;1;23;1;23;133.729.206.111.459
2596493;1;4;2;1;1;1;1;1;3;1;;;40000000;350000;;1;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;1;2;1;3;2;2;;3;1;1;1;4;1;1;1;1;1;2;3;1;1;1;1;13;1;13;400.644.562.376.773
2596494;1;3;2;1;1;1;1;1;3;3;;;;;270000;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;1;2;2;1;3;2;2;;7;1;1;1;4;1;1;1;1;1;2;3;1;1;1;1;13;1;13;310.053.525.798.335
2596495;1;3;2;1;1;1;1;1;3;3;;;;;250000;1;2;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;1;1;2;1;1;2;2;;5;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;13;1;13;339.864.175.733.338
2596496;1;6;4;1;1;1;1;1;3;1;;;99;99;;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;5;2;2;;11;1;1;1;4;1;1;1;1;1;2;3;1;1;1;1;13;1;13;394.555.912.431.617
2596498;1;3;2;2;1;1;1;1;3;1;;;16000000;250000;;1;2;1;1;2;1;2;2;1;1;1;2;2;2;1;1;1;1;1;1;2;1;2;2;2;;6;1;1;1;4;1;1;2;1;1;1;3;2;1;1;1;13;1;13;301.171.824.114.909
2596499;1;2;1;2;1;1;1;1;3;1;;;99;80000;;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;;2;2;;5;1;1;5;2;1;1;2;1;1;1;3;2;1;1;1;13;1;13;384.730.916.884.262
2596500;1;4;3;2;1;1;1;1;3;4;;;;99;;2;2;1;1;2;2;2;2;1;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2;;4;1;1;1;2;1;1;2;1;1;1;3;2;1;1;1;13;1;13;378.772.739.857.246
2596501;1;4;2;1;1;1;1;1;3;1;;;40000000;350000;;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2;;5;1;1;1;4;1;1;1;1;1;2;3;1;1;1;1;13;1;13;374.275.883.391.971
2596502;1;2;1;1;1;1;1;1;3;3;;;;;250000;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2;;5;1;2;1;2;1;1;1;1;1;2;3;1;1;1;1;13;1;13;30.932.155.151.585
2596503;1;3;2;1;1;1;1;1;3;3;;;;;150000;1;2;1;1;2;1;2;2;1;2;2;2;2;2;1;2;1;1;1;2;2;1;1;2;2;;5;1;1;5;2;1;1;1;1;1;2;3;1;1;1;1;13;1;13;351.089.858.686.458
2596504;1;3;2;1;1;1;1;1;3;3;;;;;180000;1;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2;;5;1;1;1;2;1;1;1;1;1;2;3;1;1;1;1;13;1;13;331.562.017.436.627
2596505;1;2;1;1;1;1;1;1;3;3;;;;;170000;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2;;4;1;2;1;2;1;1;1;1;1;2;3;1;1;1;1;13;1;13;387.074.898.153.957
2596506;1;4;3;1;1;1;1;1;3;4;;;;200000;;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2;;8;1;1;1;2;1;1;1;1;1;2;3;1;1;1;1;13;1;13;375.788.850.752.906
2596507;1;4;3;1;1;1;1;1;3;3;;;;;250000;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;3;2;2;;4;1;2;1;2;1;1;1;1;1;2;3;1;1;1;1;13;1;13;3.928.010.757.303
2596508;1;3;2;1;1;1;1;1;3;4;;;;300000;;2;2;1;2;2;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;3;2;2;;4;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;13;1;13;349.754.428.652.658
2596509;1;3;2;1;1;1;1;1;3;3;;;;;280000;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2;;4;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;13;1;13;254.817.222.034.415
2596510;1;3;2;1;1;1;1;3;3;1;;;30000000;250000;;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2;;7;1;2;1;2;1;1;1;1;1;2;3;1;1;1;1;13;1;13;261.725.808.944.411
2596511;1;3;2;1;2;1;1;1;3;1;;;40000000;300000;;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2;;5;1;2;1;2;1;1;1;1;1;2;3;1;1;1;1;13;1;13;323.928.840.971.242
2596511;2;2;2;1;2;1;1;1;3;4;;;;150000;;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;;4;2;;;;;;;;;;;1;1;1;1;13;1;13;323.928.840.971.242
2596512;1;3;2;1;1;1;1;3;3;3;;;;;280000;2;2;1;2;1;1;2;2;1;2;1;2;2;2;1;1;1;1;1;1;2;1;2;2;2;;4;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;13;1;13;415.121.110.205.979
2596513;1;4;2;1;1;1;1;4;3;3;;;;;250000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;1;2;2;;3;1;2;1;2;1;1;1;1;1;2;3;1;1;1;1;13;1;13;417.465.091.475.674
2596514;1;4;3;1;1;1;1;1;3;1;;;98;300000;;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2;;5;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;13;1;13;373.636.565.361.703
2596515;1;3;2;1;1;1;1;1;3;3;;;;;200000;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2;;4;1;2;1;2;1;1;1;1;1;2;3;1;1;1;1;13;1;13;412.328.916.980.132
2596516;1;4;3;2;1;1;1;1;3;4;;;;300000;;2;2;1;2;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;1;2;1;1;2;2;;3;1;1;1;4;1;1;2;1;1;2;3;1;1;1;1;13;1;13;385.960.827.799.707
2596517;1;3;2;2;1;1;1;1;3;3;;;;;250000;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;1;2;;2;2;;6;1;1;1;4;1;1;2;1;1;1;3;1;1;1;1;13;1;13;340.443.719.120.052
2596518;1;3;2;2;1;1;1;1;4;1;;;98;70000;;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2;;6;1;1;1;2;1;2;2;1;1;1;3;2;1;1;1;13;1;13;348.745.877.416.763
2596519;1;2;1;2;1;1;2;4;4;2;;200000;98;80000;;2;2;1;2;1;2;2;2;1;2;2;1;2;2;2;2;1;1;1;1;1;1;1;2;2;;4;1;1;5;2;1;2;2;1;2;1;3;;1;1;1;13;1;13;359.028.686.101.935
2596520;1;3;2;1;1;1;1;1;3;1;;;98;150000;;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2;;6;1;1;1;2;1;1;1;1;1;2;3;1;1;1;1;13;1;13;301.388.036.620.389
2596522;1;3;2;1;1;1;1;1;3;4;;;;300000;;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2;;4;1;1;1;2;1;1;1;1;1;2;3;1;1;1;1;13;1;13;387.074.898.153.957
2596523;1;3;2;1;1;1;1;1;3;4;;;;250000;;2;2;1;2;1;2;2;2;1;2;2;1;2;2;2;1;1;1;1;1;2;2;;2;2;;3;1;1;1;4;1;1;1;1;1;2;3;1;1;1;1;13;1;13;389.418.879.423.652
2596524;1;3;2;1;1;1;1;1;3;1;;;98;200000;;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2;;5;1;2;1;2;1;1;1;1;1;2;3;1;1;1;1;13;1;13;325.090.412.907.283
2596525;1;3;2;1;1;1;1;4;3;1;;;98;200000;;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2;;8;1;2;1;2;1;1;1;1;1;2;3;1;1;1;1;13;1;13;309.320.961.711.473
2596526;1;2;1;1;1;1;1;3;4;4;;;;130000;;2;2;1;2;2;2;2;2;1;1;2;1;2;2;2;1;2;1;1;2;2;1;2;2;2;;2;1;2;1;2;1;2;1;1;1;2;3;1;1;1;1;13;1;13;41.980.907.274.537
2596528;1;2;1;1;1;1;1;1;3;3;;;;;150000;2;2;1;2;2;1;2;2;1;1;2;2;2;2;2;2;1;1;1;1;2;2;;2;2;;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;13;1;13;374.276.473.196.348
2596529;1;3;2;1;1;1;1;1;3;1;;;35000000;300000;;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;3;2;2;;6;1;1;1;2;1;1;1;1;1;2;3;1;1;1;1;13;1;13;304.095.348.771.319
2596530;1;3;2;1;1;1;1;2;3;1;;;25000000;200000;;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2;;5;1;1;1;2;1;1;1;1;1;2;3;1;1;1;1;13;1;13;438.697.006.160.556
2596531;1;3;2;1;1;1;1;1;3;3;;;;;250000;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;1;2;1;2;2;2;;4;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;13;1;13;387.074.898.153.957
2596532;1;3;2;1;1;1;1;1;3;4;;;;250000;;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;2;;2;2;;4;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;13;1;13;411.137.681.243.032
2596533;1;2;1;1;1;1;1;1;3;1;;;25000000;250000;;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;2;;2;2;;7;1;2;1;2;1;1;1;1;1;2;3;1;1;1;1;13;1;13;329.581.367.048.166
2596534;1;3;1;1;1;1;1;1;3;1;;;45000000;300000;;1;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;1;2;1;1;2;2;;1;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;13;1;13;409.955.271.909.378
2596535;1;4;3;1;1;1;1;1;3;1;;;60000000;300000;;2;2;1;1;1;1;2;2;1;1;1;2;2;2;2;1;1;1;1;1;2;1;2;2;1;1;5;1;1;1;2;1;1;1;1;1;2;3;1;1;1;1;13;1;13;25.518.055.291.565
2596536;1;3;2;1;1;1;1;1;3;1;;;80000000;400000;;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;1;1;1;2;2;2;;5;1;1;1;2;1;1;1;1;1;2;3;1;1;1;1;13;1;13;409.984.935.710.437
2596537;1;4;3;2;1;3;1;1;3;1;;;30000000;250000;;2;2;1;1;1;1;2;2;1;2;2;1;2;2;1;1;1;1;1;1;2;1;2;2;2;;5;1;1;1;4;1;1;2;2;1;1;;1;1;1;1;13;1;13;342.787.700.389.747
2596538;1;4;1;2;1;3;1;1;3;4;;;;250000;;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;1;1;1;2;1;2;2;2;;3;1;1;1;4;1;1;2;2;1;1;;1;1;1;1;13;1;13;389.418.879.423.652
2596539;1;2;2;2;1;3;1;1;3;1;;;15000000;150000;;2;2;1;1;2;2;2;2;1;1;2;1;2;2;2;1;1;1;1;1;2;1;2;2;2;;4;1;1;1;2;1;1;2;2;1;1;;1;1;1;1;13;1;13;293.878.217.054.093
2596540;1;3;2;1;1;1;1;1;3;4;;;;200000;;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2;;3;1;1;1;4;1;1;1;1;1;2;3;1;1;1;1;13;1;13;384.463.351.308.139
2596541;1;1;1;6;;3;1;1;3;5;;;;100000;;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;;3;1;1;5;1;1;1;2;2;1;1;;2;1;1;1;13;1;13;352.098.409.922.353
2596543;1;4;3;1;1;1;1;1;3;1;;;45000000;250000;;2;2;1;1;1;1;2;2;1;1;1;2;2;2;2;1;1;1;1;1;2;1;3;2;2;;5;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;13;1;13;360.580.328.641.215
2596544;1;3;2;1;1;1;1;1;3;4;;;;200000;;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;3;2;2;;3;1;1;1;2;1;1;1;1;1;2;3;1;1;1;1;13;1;13;429.662.873.581.361
2596545;1;3;2;1;1;1;1;1;3;4;;;;200000;;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2;;4;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;13;1;13;398.300.581.107.078
2596546;1;2;2;1;1;1;1;1;3;4;;;;200000;;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;2;2;2;;6;1;2;1;2;1;1;1;1;1;2;3;1;1;1;1;13;1;13;304.095.348.771.319
2596547;1;4;2;1;1;1;1;1;3;1;;;45000000;250000;;1;2;1;1;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;1;2;1;3;2;2;;6;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;13;1;13;232.336.631.243.557
2596548;1;3;2;1;1;1;1;1;3;1;;;20000000;250000;;2;2;1;2;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;1;2;1;1;2;2;;4;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;13;1;13;415.121.110.205.979
2596549;1;5;4;1;1;1;1;1;3;1;;;40000000;300000;;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;4;2;2;;8;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;13;1;13;419.258.603.355.336
2596550;1;4;2;1;1;1;9;6;;1;;;2500000;200000;;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2;;2;1;1;1;2;1;1;1;1;2;1;3;;1;1;1;70;1;70;9.393.945.214.684
2596551;1;4;2;1;1;1;9;1;3;4;;;;120000;;2;2;1;1;1;2;2;2;1;1;2;1;2;2;2;2;1;1;1;1;2;1;2;2;2;;4;1;1;1;2;1;1;1;1;2;1;3;;1;1;1;70;1;70;103.220.162.864.488
2596552;1;4;2;1;1;1;1;1;3;1;;;24000000;150000;;1;2;1;2;2;2;2;2;1;1;2;2;2;1;2;1;1;1;1;2;2;1;1;2;2;;4;1;1;1;2;1;1;1;1;1;1;3;2;1;1;1;70;1;70;872.582.916.637.077
2596553;1;3;2;1;1;1;8;1;3;4;;;;250000;;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2;;2;1;1;1;4;1;1;1;1;2;2;3;;1;1;1;70;1;70;785.505.774.542.917
2596554;1;1;1;6;;3;1;5;5;4;;;;50000;;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;2;2;2;1;2;2;2;;6;1;1;5;2;1;2;2;2;1;1;;2;1;1;1;70;1;70;816.279.747.091.816
2596555;1;4;2;1;1;1;9;1;3;4;;;;150000;;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2;;3;1;1;1;1;1;1;1;1;2;1;3;;1;1;1;70;1;70;881.048.362.694.806
2596556;1;2;1;1;1;1;1;6;;3;;;;;160000;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;1;2;2;2;;2;1;2;1;1;1;2;1;1;1;0;3;2;1;1;1;70;1;70;105.265.455.678.004
2596557;1;3;1;1;1;1;1;1;3;1;;;20000000;250000;;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;1;2;2;1;1;2;2;;1;1;1;1;2;1;1;1;1;1;2;3;2;1;1;1;70;1;70;914.661.580.131.296
2596558;1;4;3;1;1;1;1;1;3;1;;;90000000;300000;;1;1;1;1;1;1;2;1;1;1;1;2;1;2;1;1;1;1;1;2;2;1;2;2;2;;4;1;1;1;4;1;1;1;1;1;3;3;2;1;1;1;70;1;70;827.887.979.570.284
2596559;1;6;3;1;1;1;1;1;3;1;;;80000000;350000;;1;2;1;1;1;1;2;2;1;1;2;2;1;1;1;1;1;1;1;1;1;1;3;2;2;;4;1;1;1;4;1;1;1;1;1;3;3;2;1;1;1;70;1;70;102.596.875.696.328
2596561;1;2;1;1;1;1;1;1;3;1;;;25000000;250000;;2;2;1;1;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2;;3;1;1;1;2;1;1;1;1;1;2;3;2;1;1;1;70;1;70;106.078.830.441.973
2596562;1;3;2;1;1;1;1;1;3;1;;;20000000;200000;;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;;2;1;1;1;2;1;1;1;1;1;2;3;2;1;1;1;70;1;70;112.346.420.359.483
2596563;1;2;1;1;1;1;1;1;3;1;;;10000000;120000;;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2;;5;1;1;1;2;1;1;1;1;1;2;3;2;1;1;1;70;1;70;828.854.917.939.514
2596564;1;2;1;1;1;1;1;1;3;1;;;35000000;150000;;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2;;5;1;2;1;4;1;1;1;1;1;1;3;1;1;1;1;13;1;13;328.638.492.780.217
2596565;1;4;3;1;1;1;1;1;3;1;;;45000000;350000;;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2;;5;1;2;1;4;1;1;1;1;1;1;3;1;1;1;1;13;1;13;484.535.846.464.046
2596566;1;2;2;2;2;1;1;1;4;1;;;2000000;100000;;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;;2;2;;4;1;2;1;2;1;2;2;1;1;1;3;1;1;1;1;13;1;13;334.756.216.722.055
2596567;1;1;1;2;2;1;1;4;4;3;;;;;90000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;;2;2;;6;1;2;1;2;1;2;2;1;1;1;3;1;1;1;1;13;1;13;229.413.106.587.147
2596568;1;1;1;2;2;1;1;1;4;4;;;;90000;;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2;;2;1;2;1;2;1;2;2;1;1;1;3;1;1;1;1;13;1;13;294.881.455.769.972
2596569;1;1;1;2;2;1;1;1;5;3;;;;;8000000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2;;2;1;2;1;2;1;2;2;1;1;1;3;1;1;1;1;13;1;13;374.276.473.196.348
2596572;1;3;2;1;1;1;1;1;3;1;;;35000000;200000;;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;1;2;2;1;1;2;2;;4;1;2;1;2;1;1;1;1;1;1;3;1;1;1;1;13;1;13;39.431.715.214.413
2596573;1;4;3;1;1;1;1;1;3;1;;;98;300000;;1;2;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2;;6;1;1;1;2;1;1;1;1;1;2;3;1;1;1;1;13;1;13;343.246.372.039.986
2596574;1;1;1;2;1;1;1;6;;1;;;98;200000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2;;1;1;2;1;2;1;2;2;1;1;1;3;1;1;1;1;13;1;13;346.410.907.524.355
2596575;1;4;2;1;1;1;1;1;3;1;;;30000000;250000;;2;2;1;1;1;1;2;2;1;2;2;1;2;2;1;1;1;1;1;1;2;1;2;2;2;;4;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;13;1;13;387.074.898.153.957
2596576;1;3;1;2;1;1;1;1;4;3;;;;;250000;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2;;2;1;1;1;2;1;2;2;1;1;1;3;1;1;1;1;13;1;13;360.248.137.323.294
2596577;1;6;1;1;1;1;1;6;;4;;;;500000;;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2;;1;1;1;1;4;1;1;1;1;1;3;3;1;1;1;1;50;1;50;167.271.143.940.082
2596578;1;3;2;1;1;1;1;1;3;2;;120000;20000000;200000;;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2;;3;1;2;1;2;1;1;1;1;1;1;3;1;1;1;1;50;1;50;375.082.470.199.326
2596579;1;4;3;1;1;1;1;1;3;1;;;30000000;200000;;2;2;1;1;1;2;2;2;2;2;1;1;2;2;2;1;1;1;1;2;2;1;6;2;2;;7;1;1;1;2;1;1;1;1;1;1;3;1;1;1;1;50;1;50;386.995.903.198.678
2596580;1;3;2;1;1;1;1;1;3;2;;254000;60000000;300000;;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2;;4;1;1;1;4;1;1;1;1;1;3;3;1;1;1;1;50;1;50;177.226.407.661.114
2596581;1;4;3;1;1;1;1;1;3;1;;;4500000;300000;;2;2;1;1;1;1;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;5;2;2;;9;1;1;1;4;1;1;1;1;1;2;3;1;1;1;1;50;1;50;171.399.339.133.056
2596582;1;3;1;1;1;1;1;1;3;1;;;4000000;250000;;2;1;1;2;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2;;1;1;1;1;3;1;1;1;1;1;2;3;1;1;1;1;50;1;50;180.996.662.155.478
2596583;1;3;2;1;1;1;1;1;3;3;;;;;250000;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;3;2;2;;5;1;1;1;4;1;1;1;1;1;3;3;1;1;1;1;50;1;50;188.422.336.244.341
2596584;1;4;3;1;1;1;1;1;3;3;;;;;540000;2;2;1;2;2;2;2;2;1;2;2;1;1;2;2;1;1;1;1;2;2;1;2;2;2;;4;1;1;1;4;1;1;1;1;1;3;3;1;1;1;1;50;1;50;670.127.650.614.653
2596585;1;3;2;1;1;1;1;1;3;3;;;;;250000;2;2;1;1;1;1;2;2;1;2;2;1;2;2;1;1;1;2;1;2;2;1;1;2;2;;2;1;2;1;2;1;1;1;1;1;2;3;1;1;1;1;50;1;50;156.956.316.501.534
2596586;1;4;3;1;1;1;1;1;3;1;;;98;500000;;1;2;1;2;2;1;1;2;1;2;1;1;2;2;1;1;1;1;1;2;2;1;4;2;2;;4;1;2;1;4;1;1;1;1;1;4;3;1;1;1;1;50;1;50;165.498.677.895.599
2596587;1;4;1;1;1;1;1;6;;3;;;;;500000;2;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;4;1;1;1;1;1;3;3;1;1;1;1;50;1;50;200.509.629.727.373
2596588;1;4;2;1;1;1;1;1;3;1;;;100000000;600000;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2;;5;1;1;1;4;1;1;1;1;1;4;3;1;1;1;1;50;1;50;178.049.140.805.875
2596588;2;1;1;1;2;1;1;6;;3;;;;;120000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;;1;2;;;;;;;;;;;1;1;1;1;50;1;50;178.049.140.805.875
2596589;1;3;2;1;1;1;1;1;3;3;;;;;200000;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2;;5;1;1;1;2;1;1;1;1;1;1;3;1;1;1;1;50;1;50;383.394.152.415.331
