DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;INI;MES;DPTO;fex_c_2011
4210099;1;2;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;76;1195,05254139004
4210099;1;5;1;80;76;1;4;4; ;2; ; ;8; ;2; ;2; ;1;12;76;1195,05254139004
4210100;1;2;1;80;76;2; ; ; ; ;1;3;9; ;2; ;2; ;1;12;76;1123,54742470927
4210100;2;2;2;80;76;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;76;1123,54742470927
4210100;2;3;2;80;76;1;4;8; ;2; ; ;9; ;2; ;2; ;1;12;76;1123,54742470927
4210101;1;2;1;80;76;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;76;1136,11144608287
4210101;1;3;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;76;1136,11144608287
4210105;1;1;1;80;76;1;4;4; ;2; ; ;4; ;3; ;2; ;1;12;76;874,505396363178
4210105;1;2;1;80;76;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;76;874,505396363178
4210106;1;4;1;80;76;1;3;2; ;2; ; ;2; ;2; ;2; ;1;12;76;553,228883042069
4210107;1;2;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;76;905,203658002359
4210108;1;1;1;80;76;1;4;6; ;2; ; ;4; ;2; ;2; ;1;12;76;886,684384327285
4210109;1;1;1;80;76;1;2;5; ;2; ; ;9; ;3; ;2; ;1;12;76;1018,13956439082
4210111;1;1;1;80;76;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;76;972,27583380084
4210111;2;1;2;80;76;1;1;6; ;2; ; ;8; ;3; ;1;800000;1;12;76;972,27583380084
4210111;3;1;3;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;76;972,27583380084
4210112;1;1;1;80;76;1;3;4; ;2; ; ;4; ;3; ;2; ;1;12;76;927,901972157941
4210113;1;2;1;80;76;1;4;3; ;2; ; ;12;EL ESPOSO NO LA DEJA;2; ;2; ;1;12;76;984,346197563916
4210113;1;3;1;80;76;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;76;984,346197563916
4210115;1;5;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;76;1416,08939070964
4210116;1;1;1;80;76;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;76;886,684384327285
4210118;1;3;1;80;76;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;76;1150,67867974714
4210121;1;1;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;76;1262,04103975733
4210121;1;4;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;76;1262,04103975733
4210121;1;5;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;76;1262,04103975733
4210124;1;4;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;76;898,156512803827
4210125;1;3;1;80;76;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;76;1780,94922875488
4210126;1;2;1;80;76;1;2;3; ;2; ; ;9; ;1;2;2; ;1;12;76;1130,47723549276
4210126;1;4;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;76;1130,47723549276
4210127;1;3;1;80;76;1;4;7; ;2; ; ;5; ;2; ;2; ;1;12;76;919,770891666629
4210130;1;4;1;80;76;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;76;1362,79795818168
4210131;1;2;1;80;76;1;3;5; ;2; ; ;4; ;3; ;2; ;1;12;76;874,505396363178
4210132;1;3;1;80;76;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;76;1206,19774620539
4210133;1;2;1;80;76;1;1;2; ;1; ;1;2; ;2; ;2; ;1;12;76;866,374315871866
4210134;1;1;1;80;76;1;4;3; ;1; ;4;9; ;3; ;2; ;1;12;76;874,505396363178
4210134;1;2;1;80;76;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;76;874,505396363178
4210135;1;2;1;80;76;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;76;874,505396363178
4210137;1;1;1;80;76;1;4;5; ;1; ;1;10; ;3; ;2; ;1;12;76;874,505396363178
4210137;1;2;1;80;76;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;76;874,505396363178
4210138;1;1;1;80;76;1;4;9;ACUERDOS PACTADO CON EL SINDICATO;2; ; ;11; ;1;2;2; ;1;12;76;906,287593295139
4210139;1;1;1;80;76;1;1;8; ;2; ; ;8; ;3; ;2; ;1;12;76;987,441302751643
4210147;1;1;1;80;76;1;4;5; ;2; ; ;4; ;3; ;2; ;1;12;76;1094,23445434117
4210149;1;3;1;80;76;2; ; ; ; ;1;1;6; ;2; ;2; ;1;12;76;1098,36603924516
4210151;1;3;1;80;76;2; ; ; ; ;1;1;2; ;2; ;2; ;1;12;76;731,824030620599
4210152;1;3;1;80;76;1;4;7; ;2; ; ;9; ;2; ;2; ;1;12;76;674,295869921845
4210153;1;1;1;80;76;1;3;8; ;2; ; ;11; ;2; ;2; ;1;12;76;1298,90456500213
4210156;1;1;1;80;76;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;76;1018,13956439082
4210157;1;2;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;76;1077,08065969799
4210157;1;3;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;76;1077,08065969799
4210158;1;2;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;76;1055,46628083519
4210158;1;3;1;80;76;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;76;1055,46628083519
4210158;1;4;1;80;76;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;76;1055,46628083519
4210159;1;2;1;80;76;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;76;1495,23193027119
4210160;1;3;1;80;76;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;76;1540,30917046744
4210162;1;2;1;80;76;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;76;1033,41635411016
4210164;1;1;1;80;76;1;4;7; ;2; ; ;8; ;2; ;2; ;1;12;76;874,505396363178
4210164;1;2;1;80;76;1;3;4; ;2; ; ;8; ;3; ;2; ;1;12;76;874,505396363178
4210166;1;3;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;76;919,770891666629
4210167;1;3;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;76;1361,38502357327
4210167;1;4;1;80;76;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;76;1361,38502357327
4210175;1;3;1;80;76;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;76;806,834985278164
4210176;1;2;1;80;76;1;2;7; ;2; ; ;9; ;3; ;2; ;1;12;76;981,298547952703
4210177;1;2;1;80;76;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;76;941,385270529431
4210178;1;3;1;80;76;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;76;1325,14224242168
4210179;1;1;1;80;76;1;4;4; ;2; ; ;8; ;2; ;2; ;1;12;76;975,262314787537
4210180;1;1;1;80;76;1;2;8; ;2; ; ;8; ;2; ;2; ;1;12;76;987,441302751643
4210181;1;2;1;80;76;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;76;775,052788346204
4210182;1;1;1;80;76;1;4;6; ;2; ; ;8; ;2; ;2; ;1;12;76;1251,54422237253
4210182;1;3;1;80;76;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;76;1251,54422237253
4210183;1;2;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;76;1020,25629575704
4210185;1;4;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;76;772,957941020058
4210187;1;1;1;80;76;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;76;874,505396363178
4210187;1;2;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;76;874,505396363178
4210192;1;2;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;76;866,374315871866
4210194;1;4;1;80;76;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;76;1052,04425198627
4210196;1;5;1;80;76;1;3;5; ;2; ; ;10; ;3; ;2; ;1;12;76;1238,57817842388
4210198;2;2;2;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;76;985,75913217233
4210199;1;4;1;80;76;1;3;3; ;1; ;1;9; ;2; ;2; ;1;12;76;908,217782326395
4210205;1;1;1;80;76;1;4;8; ;2; ; ;8; ;2; ;2; ;1;12;76;975,262314787537
4210211;1;1;1;80;76;1;4;5; ;2; ; ;8; ;3; ;2; ;1;12;76;874,505396363178
4210211;1;2;1;80;76;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;76;874,505396363178
4210221;1;2;1;80;76;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;76;1319,13365259386
4210221;1;3;1;80;76;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;76;1319,13365259386
4210224;1;1;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;76;1198,14764657777
4210242;1;1;1;80;76;1;1;8; ;2; ; ;9; ;2; ;2; ;1;12;76;1055,03073297297
4210243;1;3;1;80;76;1;4;6; ;1; ;2;9; ;2; ;2; ;1;12;76;1392,731672643
4210388;1;3;1;80;05;1;1;2; ;2; ; ;2; ;2; ;2; ;1;12;05;943,713085274665
4210388;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;943,713085274665
4210390;1;1;1;80;05;1;4;7; ;2; ; ;8; ;3; ;2; ;1;12;05;1329,54075709408
4210390;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1329,54075709408
4210391;1;2;1;80;05;1;2;8; ;2; ; ;2; ;2; ;2; ;1;12;05;1138,7237759647
4210391;1;3;1;80;05;1;4;4; ;2; ; ;8; ;2; ;2; ;1;12;05;1138,7237759647
4210391;1;4;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;05;1138,7237759647
4210392;1;1;1;80;05;1;4;8; ;2; ; ;9; ;2; ;2; ;1;12;05;703,988245140327
4210393;1;1;1;80;05;1;4;5; ;2; ; ;8; ;3; ;2; ;1;12;05;934,589621598069
4210393;1;2;1;80;05;1;4;4; ;2; ; ;10; ;3; ;2; ;1;12;05;934,589621598069
4210393;1;4;1;80;05;1;3;1; ;2; ; ;12;ESTUVO PRIVADA DE SU LIBERTAD;2; ;2; ;1;12;05;934,589621598069
4210393;1;5;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;934,589621598069
4210393;1;6;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;934,589621598069
4210393;1;7;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;934,589621598069
4210394;1;4;1;80;05;1;1;6; ;2; ; ;11; ;2; ;2; ;1;12;05;999,558804219406
4210395;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;1075,73011077883
4210399;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;05;1329,54075709408
4210399;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;05;1329,54075709408
4210400;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;991,502770219842
4210401;1;3;1;80;05;2; ; ; ; ;1;1;11; ;2; ;2; ;1;12;05;1081,56261658235
4210404;1;2;1;80;05;2; ; ; ; ;1;2;5; ;2; ;2; ;1;12;05;1086,74038145887
4210407;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;991,502770219842
4210407;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;991,502770219842
4210409;1;2;1;80;05;1;1;3; ;2; ; ;6; ;2; ;2; ;1;12;05;1176,94427775376
4210409;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;1176,94427775376
4210410;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;05;1497,53494613636
4210410;1;5;1;80;05;1;4;6; ;2; ; ;8; ;2; ;2; ;1;12;05;1497,53494613636
4210411;1;2;1;80;05;1;3;3; ;2; ; ;9; ;2; ;2; ;1;12;05;958,790353575172
4210411;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;958,790353575172
4210412;1;2;1;80;05;1;1;8; ;2; ; ;6; ;2; ;2; ;1;12;05;943,713085274665
4210412;1;3;1;80;05;1;3;8; ;2; ; ;2; ;2; ;2; ;1;12;05;943,713085274665
4210414;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;1232,7899966985
4210417;1;1;1;80;05;1;4;4; ;2; ; ;4; ;3; ;2; ;1;12;05;1433,10560654635
4210422;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;05;1385,38647603882
4210423;1;2;1;80;05;2; ; ; ; ;1;1;3; ;2; ;2; ;1;12;05;1086,74038145887
4210425;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;1019,88439183409
4210428;1;2;1;80;05;1;1;2; ;2; ; ;2; ;2; ;2; ;1;12;05;1086,74038145887
4210429;1;2;1;80;05;1;2;7; ;2; ; ;2; ;2; ;2; ;1;12;05;1186,44290647222
4210429;1;3;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;05;1186,44290647222
4210430;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;1089,61865058191
4210434;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;1306,71796500697
4210434;1;4;1;80;05;1;2;3; ;2; ; ;9; ;2; ;2; ;1;12;05;1306,71796500697
4210439;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;1011,75780339687
4210443;1;2;1;80;05;1;4;3; ;2; ; ;11; ;2; ;2; ;1;12;05;911,144718562382
4210443;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;911,144718562382
4210444;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;05;1244,98899587597
4210446;1;1;1;80;05;1;4;4; ;2; ; ;8; ;2; ;2; ;1;12;05;1154,85565401873
4210447;1;1;1;80;05;1;4;4; ;2; ; ;8; ;2; ;2; ;1;12;05;1329,54075709408
4210447;1;2;1;80;05;1;4;6; ;2; ; ;4; ;2; ;2; ;1;12;05;1329,54075709408
4210449;1;2;1;80;05;1;1;6; ;2; ; ;4; ;2; ;2; ;1;12;05;875,668367152455
4210449;1;5;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;875,668367152455
4210450;2;1;2;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1009,45830764339
4210451;1;1;1;80;05;1;3;3; ;2; ; ;10; ;3; ;2; ;1;12;05;1171,10883089316
4210451;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1171,10883089316
4210451;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1171,10883089316
4210453;1;1;1;80;05;1;4;5; ;2; ; ;11; ;3; ;2; ;1;12;05;1197,26986536845
4210454;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;05;897,485786673811
4210454;1;6;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;897,485786673811
4210455;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1273,81482977477
4210456;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1145,59108146683
4210456;1;4;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;05;1145,59108146683
4210457;1;1;1;80;05;1;4;4; ;2; ; ;4; ;3; ;2; ;1;12;05;1162,98224245595
4210457;1;2;1;80;05;1;4;5; ;2; ; ;9; ;3; ;2; ;1;12;05;1162,98224245595
4210459;1;2;1;80;05;1;2;3; ;2; ; ;9; ;2; ;2; ;1;12;05;1320,32292301398
4210462;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;1129,15459280859
4210464;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;05;999,558804219406
4210464;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;999,558804219406
4210464;1;5;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;999,558804219406
4210468;1;2;1;80;05;1;4;1; ;2; ; ;9; ;3; ;2; ;1;12;05;1269,55207297144
4210470;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;2309,71130803746
4210472;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;05;2659,08151418816
4210472;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;2659,08151418816
4210477;1;1;1;80;05;1;4;9;ANCIANIDAD;2; ; ;8; ;2; ;2; ;1;12;05;2325,96448491189
4210477;1;2;1;80;05;1;4;3; ;2; ; ;10; ;3; ;2; ;1;12;05;2325,96448491189
4210478;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;05;2309,71130803746
4210480;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1185,32473241245
4210480;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1185,32473241245
4210481;1;1;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;05;1154,85565401873
4210482;1;4;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;05;1253,11558431319
4210486;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;1176,94427775376
4210487;1;2;1;80;05;1;4;4; ;2; ; ;4; ;3; ;2; ;1;12;05;1185,07086619098
4210487;1;5;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1185,07086619098
4210491;1;1;1;80;05;1;3;5; ;2; ; ;10; ;3; ;2; ;1;12;05;1236,98370625915
4210491;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1236,98370625915
4210491;1;6;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1236,98370625915
4210491;1;7;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1236,98370625915
4210495;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;936,775225334878
4210497;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;05;1210,70137296347
4210498;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1218,82796140069
4210498;1;2;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;05;1218,82796140069
4210499;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;05;1496,09927173222
4210501;1;2;1;80;05;1;2;2; ;2; ; ;2; ;2; ;2; ;1;12;05;1033,77293163717
4210505;1;2;1;80;05;1;2;1; ;2; ; ;2; ;2; ;2; ;1;12;05;887,867366329924
4210506;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;05;1329,54075709408
4210507;1;2;1;80;05;1;2;4; ;2; ; ;9; ;2; ;2; ;1;12;05;1205,4530536493
4210508;1;1;1;80;05;1;1;8; ;2; ; ;11; ;2; ;2; ;1;12;05;1329,54075709408
4210508;1;2;1;80;05;1;3;8; ;1; ;1;8; ;1;4;2; ;1;12;05;1329,54075709408
4210509;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;05;1371,9549684438
4210509;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;05;1371,9549684438
4210509;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1371,9549684438
4210510;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1186,31619453204
4210516;1;3;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;627,384566690018
4210516;1;4;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;627,384566690018
4210516;1;5;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;08;627,384566690018
4210517;1;1;1;80;08;1;3;4; ;2; ; ;9; ;2; ;2; ;1;12;08;498,72763440183
4210519;1;2;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;606,074655466923
4210520;1;3;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;08;627,255068009718
4210521;1;3;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;567,415990284923
4210523;1;1;1;80;08;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;08;556,037301996289
4210525;1;1;1;80;11;1;4;9;EDAD;2; ; ;8; ;2; ;2; ;1;12;11;2451,91441408787
4210527;1;5;1;80;11;1;3;4; ;2; ; ;4; ;2; ;2; ;1;12;11;3587,03827232922
4210527;1;6;1;80;11;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;11;3587,03827232922
4210529;1;3;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;13;363,144490491003
4210530;1;3;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;13;387,932781351841
4210531;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;13;396,425185528488
4210532;1;1;1;80;13;1;4;4; ;2; ; ;8; ;2; ;2; ;1;12;13;374,779985871045
4210532;1;2;1;80;13;1;4;3; ;2; ; ;8; ;2; ;2; ;1;12;13;374,779985871045
4210533;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;13;424,729340201471
4210534;1;1;1;80;13;1;4;4; ;2; ; ;9; ;2; ;2; ;1;12;13;326,880002465053
4210534;1;3;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;13;326,880002465053
4210534;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;13;326,880002465053
4210535;1;2;1;80;13;1;1;8; ;2; ; ;9; ;2; ;2; ;1;12;13;442,792334414676
4210536;1;1;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;13;397,961528219095
4210536;1;2;1;80;13;1;4;3; ;2; ; ;8; ;2; ;2; ;1;12;13;397,961528219095
4210537;1;1;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;13;392,745922113962
4210538;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;13;363,539880860125
4210573;1;2;1;80;17;1;1;8; ;2; ; ;2; ;2; ;2; ;1;12;17;114,463844945107
4210573;1;3;1;80;17;1;1;2; ;1; ;1;2; ;2; ;2; ;1;12;17;114,463844945107
4210573;1;4;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;17;114,463844945107
4210575;1;2;1;80;17;1;4;8; ;2; ; ;1; ;2; ;2; ;1;12;17;176,711597185986
4210576;1;1;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;17;172,112620092154
4210576;1;2;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;17;172,112620092154
4210577;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;17;157,913187169122
4210577;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;17;157,913187169122
4210578;1;1;1;80;17;1;3;8; ;1; ;2;1; ;1;1;2; ;1;12;17;273,815982852593
4210579;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;17;189,022616418554
4210579;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;17;189,022616418554
4210580;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;17;181,405415553499
4210581;1;2;1;80;17;1;1;3; ;2; ; ;9; ;1;2;1;1125000;1;12;17;308,38575322947
4210582;1;2;1;80;17;1;3;6; ;2; ; ;9; ;2; ;2; ;1;12;17;138,416696086028
4210582;1;3;1;80;17;1;2;2; ;2; ; ;2; ;2; ;2; ;1;12;17;138,416696086028
4210582;1;4;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;17;138,416696086028
4210583;1;2;1;80;17;1;4;8; ;2; ; ;2; ;2; ;2; ;1;12;17;189,051510160569
4210584;1;1;1;80;17;1;3;3; ;2; ; ;9; ;2; ;2; ;1;12;17;262,444757522443
4210584;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;17;262,444757522443
4210587;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;17;264,523187391248
4210589;1;2;1;80;17;1;2;3; ;2; ; ;9; ;2; ;2; ;1;12;17;267,043734616274
4210589;1;4;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;17;267,043734616274
4210590;1;1;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;17;172,112620092154
4210590;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;17;172,112620092154
4210591;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;17;159,991617037928
4210595;1;2;1;80;17;1;2;8; ;2; ; ;2; ;1;1;2; ;1;12;17;186,944186549749
4210596;1;2;1;80;17;1;2;2; ;2; ; ;2; ;1;1;2; ;1;12;17;176,740490928
4210598;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;17;152,374416172872
4210600;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;17;169,284412499273
4210601;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;17;131,710395381377
4210603;1;3;1;80;17;1;1;8; ;2; ; ;9; ;2; ;2; ;1;12;17;131,710395381377
4210605;1;1;1;80;17;1;4;4; ;2; ; ;11; ;2; ;2; ;1;12;17;189,051510160569
4210606;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;17;315,092053934121
4210607;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;17;147,409991227157
4210607;1;4;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;17;147,409991227157
4210608;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;17;189,051510160569
4210609;1;1;1;80;17;1;1;8; ;2; ; ;1; ;2; ;2; ;1;12;17;271,708659241773
4210611;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;17;236,069282014229
4210613;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;17;176,711597185986
4210613;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;17;176,711597185986
4210614;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;17;315,092053934121
4210616;1;2;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;17;152,374416172872
4210618;1;2;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ;1;12;17;279,354753848843
4210618;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;17;279,354753848843
4210619;1;2;1;80;17;1;1;8; ;2; ; ;1; ;2; ;2; ;1;12;17;186,944186549749
4210620;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;17;178,728167235037
