DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;fex_c_2011
1767817;1;3;1;70;2;4;40;1; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;180000;2;45;54;95;1;1;9500;41;800,938676004251
1767833;1;5;1;70;2;8;40;4; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;56;54;95;1;1;9500;41;996,088852375987
1767843;1;2;1;70;2;52;40;4; ;2;104;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;79;52;1;2;5271;41;895,200027923651
1767880;1;3;1;70;2;4;44;1; ;2;77;2; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;32;75;1;1;7512;41;617,653413514787
1767889;1;2;1;70;2;1;45;8; ;2;4;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;41;1103,3931527902
1768444;1;3;1;70;2;7;48;1; ;2;9;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;70;1968,59072296261
1768506;1;2;1;70;2;4;48;4; ;2;4;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;70;859,645343739229
1768551;1;4;1;70;2;32;48;1; ;2;204;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8041;70;859,645343739229
1768553;1;6;1;70;2;36;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;70;859,645343739229
1768555;1;3;1;70;2;6;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;70;1087,96268052697
1768555;1;4;1;70;2;32;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;70;1087,96268052697
1774734;1;3;1;70;2;32;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;17;1169,10191597067
1774767;1;3;1;70;2;24;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;17;1126,37531370294
1775136;1;1;1;70;2;5;48;8; ;2;5;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0114;17;1126,37531370294
1775149;1;2;1;70;2;28;48;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;17;724,127567243344
1776579;1;2;1;70;2;48;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;44;569,739077614345
1777529;1;2;1;70;2;8;40;1; ;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;54;95;1;1;9500;54;997,177074868786
1777671;1;1;1;70;2;32;40;1; ;2;32;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;01;1;2;0140;54;1818,21221007945
1777671;1;4;1;70;2;48;48;3; ;2;48;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;54;1818,21221007945
1777671;1;6;1;70;2;4;40;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;61; ; ;1;1; ;54;1818,21221007945
1777673;1;3;1;70;2;8;48;4; ;2;8;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;62;01;1;1;0111;54;767,225809703471
1778096;1;2;1;70;2;8;40;8; ;2;8;8; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0111;54;648,294184678617
1780024;1;1;1;70;2;1;48;8; ;2;1;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;170000;2;62;62;01;1;1;0111;68;1538,149508892
1780454;1;1;1;70;2;48;60;1; ;2;48;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;97;60;1;2;6041;68;2401,62611321376
1780942;1;3;1;70;2;12;48;1; ;2;15;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6021;68;1497,38631007541
1781768;1;1;1;70;2;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;92; ; ;1;1; ;76;3830,16691728726
1782293;1;3;1;70;2;24;48;2; ;2;24;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;85;39;74;1;2;7492;76;3474,48653209419
1782297;1;5;1;70;2;52;48;1; ;2;52;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;39;80;1;2;8041;76;1525,33829082835
1782861;1;7;1;70;2;8;18;4; ;2;2;6; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;62;01;1;1;0111;76;4752,41609864675
1782925;1;2;1;70;2;12;50;5; ;2;96;2; ;9;2; ; ; ; ;1;1; ; ; ; ; ;2; ;2;61;30;75;1;1;7512;76;1719,43466550306
1783140;1;2;1;70;2;12;48;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;76;5611,06891650447
1783160;1;2;1;70;2;4;20;4; ;2;112;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;45;52;1;1;5233;76;1400,93660577915
1783206;1;2;1;70;2;16;48;3; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;77;15;1;2;1551;76;955,723238264921
1783206;1;3;1;70;2;32;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;76;955,723238264921
1783208;1;4;1;70;2;2;48;1; ;2;2;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;260000;2;15;17;92;1;1;9249;76;1491,48050030699
1789456;1;2;1;70;2;12;48;1; ;2;100;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;32;05;1;1;0501;50;1056,33625269225
1789472;1;4;1;70;2;12;54;1; ;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4541;50;1913,69281251363
1789652;1;1;1;70;2;4;48;4; ;2;5;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;820000;2;95;95;45;1;1;4521;50;812,117052665512
1789661;1;2;1;70;2;24;44;1; ;2;64;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;2;9500;50;785,386834409554
1789715;1;2;1;70;2;4;25;8; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;1; ;50;1544,62413313672
1789715;1;3;1;70;2;52;35;8; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;2; ;50;1544,62413313672
1789739;1;2;1;70;2;30;48;1; ;2;1;8; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;97;01;1;2;0118;50;1040,84544107503
1789871;1;1;1;70;2;4;48;4; ;2;60;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;73;62;01;1;1;0121;50;1302,96816700515
1789871;1;3;1;70;2;2;48;1; ;2;2;1; ;9;6; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;95;55;50;1;1;5051;50;1302,96816700515
1789873;1;2;1;70;2;30;44;1; ;2;30;4; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;39;75;1;2;7512;50;1564,1312543386
1789873;1;3;1;70;2;12;44;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;1; ;50;1564,1312543386
1789897;1;2;1;70;2;8;48;1; ;2;6;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5235;50;1407,87314971957
1789906;1;1;1;70;2;52;48;3; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;50;864,760457008946
1791381;1;4;1;70;2;2;48;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;240000;2;95;95;45;1;1;4521;25;3015,57978003401
1791382;1;2;1;70;2;10;40;1; ;2;400;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;36;36;60;1;1;6022;25;1612,00491855473
1791406;1;2;1;70;2;12;48;1; ;2;144;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;39;01;1;1;0112;25;1612,00491855473
1791408;1;1;1;70;2;4;30;2; ;2;4;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;1200000;2;13;13;80;1;1;8041;25;1899,54078531529
1791410;1;2;1;70;2;3;40;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;25;1247,50880622344
1791411;1;3;1;70;2;4;48;1; ;2;4;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;98;98;60;1;1;6042;25;1812,34323603739
