DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;AREA;DPTO;ORDEN;fex_c_2011
1728619;1;3;2;1;1;1;1;1;1;1; ; ;25000000;280000; ;2;2;1;1;2;1;2;2;2;1;1;2;2;2;1;1;1;1;1;1;2;1;2;1;2;1;2;1;1;1;3;3;1;01;76;76;1;1136,40418951256
1728620;1;6;3;1;1;1;1;1;4;3; ; ; ; ;320000;1;2;1;2;1;1;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;76;76;1;988,847138829279
1728620;2;1;1;1;1;1;1;1;4;3; ; ; ; ;130000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;76;76;1;988,847138829279
1728621;1;7;3;1;1;1;1;1;3;1; ; ;90000000;400000; ;1;2;1;1;2;1;2;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;3;2;1;01;76;76;1;1004,95637813282
1728622;1;5;3;1;1;1;1;1;1;3; ; ; ; ;850000;2;2;1;1;1;1;2;2;1;2;2;2;1;2;2;1;1;1;1;2;2;1;2;1;4;1;2;1;1;1;4;3;1;01;76;76;1;776,065590306578
1728623;1;3;1;1;1;1;1;1;1;1; ; ;99;500000; ;1;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;2;1;2;1;4;1;2;1;1;1;4;3;1;01;76;76;1;894,196004623348
1728624;1;5;4;1;1;1;1;1;1;4; ; ; ;800000; ;1;1;1;1;1;1;2;2;1;2;2;2;1;2;1;1;1;1;1;1;1;1;2;1;4;1;2;1;1;1;4;3;1;01;76;76;1;891,234689055611
1728625;1;3;1;1;1;1;1;1;1;1; ; ;99;98; ;1;1;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;2;1;4;1;2;1;1;1;4;3;1;01;76;76;1;888,880102822783
1728626;1;3;1;1;1;1;1;1;1;1; ; ;50000000;500000; ;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;1;1;2;1;4;1;2;1;1;1;4;3;1;01;76;76;1;894,196004623348
1728627;1;3;1;1;1;1;1;1;3;1; ; ;99;600000; ;1;1;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;4;3;1;01;76;76;1;888,880102822783
1728629;1;3;1;1;1;1;1;1;3;2; ;98;100000000;400000; ;1;2;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;4;3;1;01;76;76;1;958,290993638701
1728631;1;4;3;1;1;1;1;1;3;4; ; ; ;300000; ;1;1;1;1;1;2;2;2;1;1;2;1;2;2;2;2;1;1;1;2;1;1;2;1;2;1;1;1;1;1;3;3;1;01;76;76;1;900,025362991594
1728631;2;2;1;1;1;1;1;1;3;4; ; ; ;150000; ;1;2;1;1;2;2;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;76;76;1;900,025362991594
1728632;1;3;1;1;1;1;1;1;3;4; ; ; ;180000; ;1;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;76;76;1;944,403349549316
1728633;1;4;3;1;1;1;1;1;3;1; ; ;99;300000; ;1;2;1;2;2;2;2;2;2;1;1;2;1;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;76;76;1;944,117229605718
1728635;1;5;3;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;76;76;1;804,758822623862
1728636;1;5;4;1;1;1;1;1;3;1; ; ;60000000;350000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;76;76;1;1083,49864277502
1728637;1;4;2;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;2;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;1;3;1;01;76;76;1;1093,08990905666
1728639;1;5;4;1;1;1;1;1;3;1; ; ;30000000;250000; ;1;2;1;1;2;1;2;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;3;2;01;76;76;1;794,468543850862
1728641;1;4;3;1;1;1;1;1;3;1; ; ;12000000;180000; ;2;2;1;1;1;1;2;2;2;1;1;1;2;2;1;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;1;3;1;01;76;76;1;784,307400282612
1728642;1;3;1;1;1;1;1;1;3;3; ; ; ; ;250000;1;2;1;1;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;1;2;1;1;1;1;1;1;3;1;01;76;76;1;944,403349549316
1728643;1;4;2;1;1;1;1;1;3;1; ; ;99;300000; ;1;2;1;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;76;76;1;829,814895664398
1728644;1;3;2;1;1;1;1;1;3;2; ;150000;99;150000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;3;1;01;76;76;1;1409,66657396131
1728645;1;5;2;1;1;1;1;1;3;4; ; ; ;250000; ;1;2;1;1;1;2;1;2;2;1;2;2;2;2;2;2;1;1;1;1;2;1;2;1;4;1;1;1;1;1;1;3;1;01;76;76;1;918,306739189298
1728646;1;4;3;1;2;1;1;1;3;3; ; ; ; ;200000;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;1;3;1;01;76;76;1;894,845737637964
1728647;1;5;4;1;1;1;1;1;3;4; ; ; ;1000000; ;1;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;3;3;1;01;76;76;1;994,163040629845
1728648;1;4;1;1;1;1;1;1;3;1; ; ;80000000;300000; ;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;3;1;01;76;76;1;1022,67210259765
1728649;1;4;3;1;1;1;1;1;3;3; ; ; ; ;200000;1;2;1;2;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;76;76;1;1181,46338495433
1728650;1;4;3;1;2;1;1;1;3;3; ; ; ; ;250000;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;1;2;1;4;1;1;1;1;1;3;3;1;01;76;76;1;834,979938133914
1728650;2;1;1;1;2;1;1;1;3;3; ; ; ; ;150000;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;76;76;1;834,979938133914
1728651;1;6;5;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;1;1;2;1;2;1;1;2;2;2;2;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;3;3;1;01;76;76;1;1087,49947982785
1728652;1;2;1;1;1;1;1;1;3;1; ; ;8000000;250000; ;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;76;76;1;944,403349549316
1728653;1;4;3;1;1;1;1;1;3;1; ; ;30000000;250000; ;1;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;1;1;1;4;1;1;1;1;1;1;3;1;01;76;76;1;1032,77682544698
1728654;1;4;3;1;1;1;1;1;3;1; ; ;20000000;200000; ;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;3;1;01;76;76;1;978,501455171746
1728655;1;5;1;1;1;1;1;6; ;4; ; ; ;200000; ;2;2;1;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;1;2;1;1;1;1;1;1;3;1;01;76;76;1;1101,94777128908
1728656;1;3;2;1;2;1;1;1;3;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;1;2;1;1;1;1;1;1;3;1;01;76;76;1;1080,87992695164
1728656;2;1;1;1;2;1;1;1;3;3; ; ; ; ;60000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;76;76;1;1080,87992695164
1728656;3;1;1;1;2;1;1;1;3;3; ; ; ; ;58000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3; ; ; ; ; ; ; ; ; ; ;1;01;76;76;1;1080,87992695164
1728657;1;4;2;1;1;1;1;1;3;3; ; ; ; ;80000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;1;2;1;1;1;1;1;1;3;1;01;76;76;1;870,717094252315
1728658;1;2;1;1;2;1;1;1;3;3; ; ; ; ;80000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;1;1;3;1;01;76;76;1;901,189568408278
1728658;2;2;2;1;2;1;1;1;3;3; ; ; ; ;50000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;76;76;1;901,189568408278
1728658;3;1;1;1;2;1;1;1;3;1; ; ;40000000;220000; ;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;3; ; ; ; ; ; ; ; ; ; ;1;01;76;76;1;901,189568408278
1728660;1;4;1;1;1;1;1;1;3;3; ; ; ; ;650000;1;1;1;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;5;1;1;01;76;76;1;944,403349549316
1728662;1;5;2;1;1;1;1;1;3;1; ; ;110000000;1000000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;5;9;1;01;76;76;1;957,776521236633
1728664;1;5;2;1;1;1;1;1;3;1; ; ;99;99; ;1;1;1;1;1;2;2;1;1;1;2;2;2;2;1;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;5;1;1;01;76;76;1;829,814895664398
1728665;1;4;3;1;1;1;1;1;3;3; ; ; ; ;650000;1;2;1;1;1;1;2;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;5;9;2;01;76;76;1;720,726883669327
1728666;1;5;1;1;1;1;1;6; ;3; ; ; ; ;99;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;1;1;1;2;1;1;2;1;4;1;2;1;1;1;5;1;1;01;76;76;1;894,196004623348
1728668;1;3;2;1;1;1;1;1;3;3; ; ; ; ;100000;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;76;76;1;1066,99329869665
1728669;1;5;3;1;1;1;1;1;3;1; ; ;99;99; ;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;1;2;1;1;1;1;1;2;2;1;01;76;76;1;898,609734223933
1728669;2;2;2;1;1;1;1;1;4;4; ; ; ;99; ;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;2;1;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;76;76;1;898,609734223933
1728670;1;3;2;1;1;1;1;3;3;1; ; ;99;100000; ;1;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;76;76;1;930,229585516333
1728672;1;4;1;1;1;1;1;1;3;1; ; ;80000000;400000; ;1;2;1;2;1;1;1;2;1;1;2;2;2;2;1;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;76;76;1;999,99011567563
1728673;1;3;2;1;1;1;1;1;3;1; ; ;99;350000; ;1;2;1;1;2;1;2;2;2;1;1;1;2;2;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;3;3;1;01;76;76;1;1099,10257551741
1728674;1;4;1;1;1;1;1;3;3;3; ; ; ; ;232000;1;2;1;1;2;1;2;2;2;1;2;2;2;2;2;1;1;2;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;76;76;1;1033,09508158796
1728677;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;1;1;2;2;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;76;76;1;1112,95664175906
1728678;1;4;3;1;1;1;1;1;4;4; ; ; ;400000; ;2;2;1;1;1;1;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;76;76;1;1212,00635514845
1728679;1;4;2;1;1;1;1;1;1;3; ; ; ; ;400000;1;2;1;1;2;1;2;2;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;4;1;2;1;1;1;3;3;1;01;76;76;1;990,025020664161
1728680;1;5;4;1;1;1;1;1;3;3; ; ; ; ;500000;1;2;1;2;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;76;76;1;1078,97689141873
1728682;1;4;2;1;1;1;10;1;3;2; ;743000;73000000;500000; ;1;2;1;1;2;1;2;2;2;1;1;2;1;2;2;1;1;1;1;2;1;1;1;1;4;1;1;1;1;1;3;3;1;01;76;76;1;1033,09508158796
1728683;1;3;1;1;1;1;1;1;3;2; ;411000;100000000;450000; ;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;1;2;1;2;1;4;1;1;1;1;1;4;3;1;01;76;76;1;888,880102822783
1728684;1;3;1;1;1;1;1;1;3;3; ; ; ; ;450000;1;2;1;1;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;4;3;1;01;76;76;1;944,403349549316
1728685;1;4;3;1;1;1;1;1;3;1; ; ;100000000;400000; ;2;2;1;1;1;1;2;2;2;1;2;2;1;2;2;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;4;3;1;01;76;76;1;867,298801917664
1728687;1;4;2;1;1;1;1;1;3;2; ;300000;80000000;450000; ;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;4;3;1;01;76;76;1;768,316528606311
1728688;1;4;3;1;1;1;1;1;3;3; ; ; ; ;404000;1;2;1;1;1;2;2;2;1;1;1;2;1;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;4;3;1;01;76;76;1;884,090265939632
1728689;1;4;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;4;3;1;01;76;76;1;944,403349549316
1728690;1;4;2;1;1;1;1;1;3;3; ; ; ; ;320000;2;2;1;1;2;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;76;76;1;918,306739189298
1728692;1;3;2;1;1;1;1;1;3;1; ; ;25000000;300000; ;1;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;2;3;1;01;76;76;1;756,128640367396
1728693;1;3;2;1;2;1;1;1;3;3; ; ; ; ;150000;1;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;76;76;1;816,185105368529
1728693;2;1;1;1;2;1;1;1;4;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;76;76;1;816,185105368529
1728694;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;1;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;76;76;1;1032,77682544698
1728695;1;7;5;1;1;1;1;1;3;4; ; ; ;150000; ;1;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;76;76;1;891,681973161244
1728696;1;4;3;1;1;1;1;1;3;3; ; ; ; ;220000;1;2;1;1;2;1;2;2;1;1;1;1;2;2;2;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;2;3;1;01;76;76;1;900,025362991594
1728697;1;3;2;1;1;1;1;1;3;3; ; ; ; ;170000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;76;76;1;794,413138966329
1728698;1;4;2;1;1;1;1;1;3;1; ; ;80000000;600000; ;1;1;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;4;2;1;01;76;76;1;957,776521236633
1728699;1;3;2;1;1;1;1;1;3;2; ;650000;65000000;300000; ;1;2;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;76;76;1;907,569176310665
1728700;1;3;1;1;1;1;1;1;3;3; ; ; ; ;550000;1;2;1;1;2;1;2;2;1;1;2;2;1;2;1;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;4;3;1;01;76;76;1;879,574956484732
1728701;1;4;2;1;1;1;1;1;3;2; ;120000;75000000;450000; ;1;1;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;76;76;1;829,814895664398
1728702;1;4;3;1;1;1;1;1;3;2; ;450000;80000000;480000; ;1;1;1;1;2;1;2;2;1;1;1;2;1;2;1;1;1;1;1;2;1;1;2;1;4;1;1;1;1;1;4;2;1;01;76;76;1;1032,77682544698
1728703;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;4;2;1;01;76;76;1;918,306739189298
1728704;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;1;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;76;76;1;1008,49833856467
1728705;1;3;2;1;1;1;1;1;3;1; ; ;20000000;200000; ;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;76;76;1;1025,93953560125
1728706;1;4;2;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;2;1;2;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;76;76;1;824,498993863832
1728707;1;3;2;1;1;1;1;1;3;1; ; ;42000000;150000; ;1;2;1;1;1;1;2;2;1;1;1;2;2;2;2;2;1;1;1;1;2;1;1;1;2;1;1;1;1;1;2;3;1;01;76;76;1;870,717094252315
1728708;1;5;4;1;1;1;1;1;3;1; ; ;25000000;400000; ;1;2;1;1;2;2;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;76;76;1;1246,80625042098
1728709;1;4;2;1;1;1;1;1;3;4; ; ; ;250000; ;1;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;1;1;2;1;2;1;1;1;1;1;4;3;1;01;76;76;1;1056,25573581801
1728710;1;3;2;1;1;1;1;1;3;1; ; ;50000000;300000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;76;76;1;1021,87151025199
1728712;1;3;1;1;1;1;1;6; ;3; ; ; ; ;200000;1;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;3;1;01;76;76;1;1003,4685567077
1728713;1;3;2;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;76;76;1;944,403349549316
1728714;1;5;4;1;1;1;1;1;3;1; ; ;50000000;300000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;1;1;4;1;1;1;1;1;3;3;1;01;76;76;1;964,56763611258
1728715;1;1;1;2;1;4;1;1;5;4; ; ; ;100000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;0; ;2;01;76;76;1;870,717094252315
1728716;1;2;2;1;1;1;1;1;4;4; ; ; ;300000; ;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;2;1;1;1;3;3;1;01;76;76;1;1019,40365375966
1728717;1;3;1;1;2;1;1;1;3;1; ; ;40000000;250000; ;1;2;1;1;1;2;2;2;2;1;2;2;1;2;2;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;3;3;1;01;76;76;1;923,336521046265
1728717;2;2;1;1;2;1;1;1;4;3; ; ; ; ;160000;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;76;76;1;923,336521046265
1728718;1;3;2;1;1;1;1;1;3;1; ; ;99;250000; ;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;76;76;1;832,411517621664
1728719;1;4;3;1;1;1;1;1;3;6;ESTA EN PLEITO; ; ;250000; ;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;76;76;1;884,090265939632
1728720;1;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;3;1;01;76;76;1;794,413138966329
1728721;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;1;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;3;1;01;76;76;1;918,306739189298
1728722;1;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;3;1;01;76;76;1;914,031374708215
1728723;1;4;3;1;1;1;10;1;3;1; ; ;60000000;380000; ;2;2;1;1;1;1;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;76;76;1;978,501455171746
1728724;1;4;3;1;1;1;1;1;1;3; ; ; ; ;300000;1;2;1;1;2;1;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;2;1;1;1;2;3;1;01;76;76;1;799,442920823296
1728725;1;4;1;1;1;1;1;6; ;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;76;76;1;1003,4685567077
1728726;1;4;2;1;1;1;1;1;3;3; ; ; ; ;250000;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;76;76;1;893,395412277682
1728727;1;4;3;1;1;1;1;1;3;2; ;240000;45000000;250000; ;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;76;76;1;1007,9838661626
1728728;1;1;1;2;2;4;1;1;4;3; ; ; ; ;60000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;4;1;4;1;2;2;2;1;0; ;2;01;76;76;1;943,155473098017
1728729;1;1;1;2;2;4;1;1;4;1; ; ;99;70000; ;2;2;1;1;1;1;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;4;1;4;1;2;2;2;1;0; ;2;01;76;76;1;956,528644785334
1728730;1;1;1;6; ;4;1;1;4;4; ; ; ;80000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;4;7;2;1;2;2;2;1;0; ;2;01;76;76;1;1087,7740072561
1728731;1;1;1;4;1;4;1;1;5;1; ; ;12000000;80000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;7;1;1;2;2;2;1;0; ;2;01;76;76;1;1513,70271023331
1728732;1;3;3;1;1;1;1;1;3;3; ; ; ; ;1000000;1;1;1;1;1;1;2;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;5;1;1;1;1;1;6;3;1;01;76;76;1;1032,77682544698
1728733;1;8;4;1;1;1;1;1;3;1; ; ;99;3000000; ;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;6;3;1;01;76;76;1;765,147666761849
1728734;1;3;2;1;2;1;1;1;3;1; ; ;60000000;480000; ;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;1;2;1;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;76;76;1;965,815882303685
1728734;2;1;1;1;2;1;1;6; ;3; ; ; ; ;100000;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;76;76;1;965,815882303685
1728734;3;1;1;1;2;1;1;6; ;3; ; ; ; ;100000;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;3; ; ; ; ; ; ; ; ; ; ;1;01;76;76;1;965,815882303685
1728735;1;3;2;1;1;1;1;1;3;1; ; ;99;300000; ;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;1;2;1;1;1;1;1;3;3;1;01;76;76;1;765,433786705447
1728736;1;4;4;1;1;1;1;1;3;1; ; ;30000000;200000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;76;76;1;691,747531408446
1728737;1;5;4;1;1;1;1;1;4;3; ; ; ; ;320000;1;2;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;76;76;1;1018,72142904123
1728738;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;1;2;1;2;1;2;2;2;1;1;1;1;2;2;2;2;1;1;1;2;2;1;2;1;2;1;2;1;1;1;3;3;1;01;76;76;1;918,306739189298
1728739;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;1;2;1;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;1;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;76;76;1;1008,49833856467
