Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P6440;P6450;P6460;P6460s1;P6400;P6422;P6424;P6424s2;P6424s3;P6424s1;P6426;P6430s1;P6480;P6480s1;P6500;P6510;P6510s1;P6510s2;P6590;P6590s1;P6600;P6600s1;P6610;P6610s1;P6620;P6620s1;P6585;P6585s2a1;P6585s3a1;P6585s4a1;P6585s3a2;P6585s2a2;P6585s1a2;P6585s2;P6585s3;P6585s1a1;P6585s4;P6585s1;P6580;P6580s1;P6580s2;P6630;P6630s3;P6630s4a1;P6630s3a1;P6630s2a1;P6630s1a1;P6630s4;P6630s2;P6630s1;P6640;P6765;P6765s1;P6772;P6750;P6760;P550;P6780;P6780s1;P6790;P6410;P6640s1;P9440;P6630s6;P6630s6a1;P6410s1;P6545s1;P6545;P6545s2;P6585s4a2;P6773s1;P6775;P6772s1;P388;P6800;P6810;P6810s1;P6850;P6830;P6830s1;P6870;P6880;P6880s1;P6920;P6930;P6940;P6960;P6980;P6980s1;P6980s2;P6980s3;P6980s4;P6980s5;P6980s6;P6980s7;P6980s8;P6980s7a1;P6990;P7020;P7026;P7028;P7028s1;P7040;P7045;P7050;P7050s1;P7070;P760;P9450;P6915s1;P6915;P6773;P7075;P7077;P390;P7090;P7100;P7110;P7120;P7130;P7140;P7140s1;P7140s2;P7140s3;P7140s4;P7140s5;P7140s6;P7140s7;P7140s8;P7140s9;P7140s9a1;P7150;P7160;P7170;P7170s1;P7170s5;P7170s6;P7180;P7240;P7240s1;P514;P515;Oficio;Rama2d;Oci;P6430;Rama4d;Rama4dp8;Rama2dp8;Inglabo;Mes;Dpto;Fex_c_2011
3414151;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ;25;14;2; ;14; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;240;4; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;62;01;1;6;0121; ; ; ;02;25;4566,41437357221
3414155;1;1;1;60;2;1;1; ; ;1;1; ;2;1;1;120; ;1; ;620000;2; ; ;2; ;1;150000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ;620000;2;2;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;25;48; ;.;48; ; ;2;8; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;120;4; ;2; ; ; ; ;0;2; ;7; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2; ;1;1;62;01;1;1;0116; ; ;770000;02;25;5109,68192427672
3414156;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;12; ;1; ;900000;2; ; ;2; ;1;350000;2; ;2; ; ; ;25000; ;2; ; ;2;1; ;2;2;2; ; ; ;2; ; ; ;900000;2;2;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;25;48; ;.;48; ; ;2;8; ;1;1;3;20;1;1; ; ; ; ; ; ; ; ;1;1;6;1; ;1;7;4; ;1000000;0;1; ;1; ;2;8;25;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2; ;1;2;62;01;1;1;0121; ; ;2250000;02;25;3902,43428069937
3414156;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ;25;21;1; ;21; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;1;12;1; ;2; ; ; ; ;0;2; ;3; ; ; ; ;1;30;1;1;1;1;1;1;2;2;2;2;2;2;2; ;1;1; ;1;2;2;2;3; ;2;1;61;01;1;7;0121; ; ; ;02;25;3902,43428069937
3414156;1;4;1;60;2;2; ; ; ; ; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;9; ; ; ; ; ; ; ; ; ; ; ; ; ;25;7;2; ;7; ; ;2;8; ; ; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;5; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;61;01;1;7;0121; ; ; ;02;25;3902,43428069937
3414157;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;144; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;1500000;1;12000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;25;60; ;.;60; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;144;4; ;1;24;4; ;0;0;2; ;1; ;1;8;25;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;10;ARRIENDOS;1;1;61;01;1;5;0116; ; ;1500000;02;25;3359,16672999486
3414157;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;144; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;750000;1;8000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;25;20;2; ;0;1; ;2;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;144;5; ;2; ; ; ; ;0;2; ;3; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;2;3; ;1;1;33;01;1;4;0116; ; ;750000;02;25;3359,16672999486
3414180;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;200000;1;600000;3; ;6; ; ; ; ; ; ; ; ; ; ; ;3; ;25;56; ;.;56; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;3;1; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;1;1;54;85;1;4;8532; ; ;200000;02;25;2710,92324759891
3414181;1;2;1;60;2;1;2;1; ;1;1; ;2;1;1;94; ;1; ;616000;2; ; ;1;100000;2; ;2; ;2; ; ;72000; ; ; ;2; ;1;2; ;2;2;2; ; ; ;2;100000; ; ;589500;1;2;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;25;40; ;.;40; ; ;8;7; ;1;1;1;7;1;1; ; ; ; ; ; ; ; ;1;1;2;1; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1; ;1;1;33;45;1;1;4530; ; ;716000;02;25;2471,34291197265
3414182;1;1;1;60;2;1;2;2;6;1;1; ;2;1;1;0; ;1; ;800000;1;25000;2;2; ;2; ;2; ;2; ; ;72000; ; ; ;1; ;1;2; ;2;2;2; ; ; ;2; ; ; ;1400000;2;2;1;1; ; ; ; ; ; ; ; ;12; ;8;2;2; ; ; ;2; ; ; ; ; ;25;48; ;.;56; ; ;5;10; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;1;1;9;1; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1; ;1;1;82;14;1;1;1411; ; ;800000;02;25;7607,51021342305
3414186;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;92; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;500000;1;3000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;25;48; ;.;48; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;12;1; ;2; ; ; ; ;8;2; ;2; ; ; ; ;1;20;2;1;1;1;2;1;2;2;2;2;2;2;2; ;2;1; ;1;2;1;2;3; ;1;1;61;01;1;4;0140; ; ;500000;02;25;2592,57107979656
3414186;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;144; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;400000;1;3600000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;25;36;2; ;36; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;12;1; ;1;6;4; ;100000;18;2; ;2; ;1;2;25;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;61;01;1;4;0140; ; ;500000;02;25;2592,57107979656
3414187;1;1;1;60;2;1;1; ; ;1;1; ;2;1;1;0; ;1; ;700000;1;100000;2;1;80000;1;300000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ;350000;2;2;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;25;90; ;.;90; ; ;3;8; ;1;2;1;18;1;1; ; ; ; ; ; ; ; ;1;1;24;1; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;1;1;2;1;1;2;2;2;1;1;2; ;2;1; ;2;1;2;2;8; ;1;2;62;01;1;1;0121; ; ;1080000;02;25;4686,69893300676
3414187;1;2;1;60;2;1;1; ; ;1;1; ;2;2;2;7; ;1; ;260000;2; ; ;2; ;1;400000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;7; ; ;2;2; ; ; ;2; ; ; ; ; ;25;60; ;.;60; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;4;1; ;2; ; ; ; ;84;2; ;3; ; ; ; ;2; ; ; ;1;1;2;1;1;2;2;1;2;2;2; ;2;1; ;2;2;2;2;3; ;2;1;62;01;1;1;0121; ; ;660000;02;25;4686,69893300676
3414188;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;500000;1;6000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;25;50; ;.;50; ; ;1;8; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;12;8; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2; ;1;1;61;01;1;4;0116; ; ;500000;02;25;5109,68192427672
3414189;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;24; ;1; ;800000;2; ; ;2; ;1;70000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;25;45; ;.;45; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;144;4; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;1;1;2;1;2;1;2;2;2;2;2; ;2;9; ;1;2;1;2;2; ;1;1;62;01;1;8;0116; ; ;870000;02;25;5276,67802460814
3414189;1;2;1;60;2;1;1; ; ;1;1; ;2;2;2;2; ;1; ;800000;2; ; ;2; ;1;150000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;25;45; ;.;45; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;4;1; ;2; ; ; ; ;0;2; ;4; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2; ;1;1;62;01;1;8;0116; ; ;950000;02;25;5276,67802460814
3414191;1;1;1;60;2;1;1; ; ;1;1; ;2;1;1;2; ;1; ;616000;2; ; ;1;20000;2; ;2; ;2; ; ;72000; ; ; ;1; ;1;2; ;2;2;2; ; ; ;2; ; ; ;350000;2;2;1;1; ; ; ; ; ; ; ; ;12; ;4;2;2; ; ; ;2; ; ; ; ; ;25;55; ;.;55; ; ;2;10; ;1;2;1;3;1;1; ; ; ; ; ; ; ; ;1;1;5;1; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;2;3; ;2;2;82;14;1;1;1411; ; ;636000;02;25;6508,72086392969
3414191;1;2;1;60;2;1;1; ; ;1;1; ;2;1;1;3; ;1; ;800000;2; ; ;1;150000;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;1;50000;2; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;3; ; ;2;2; ; ; ;2; ; ; ; ; ;25;60; ;.;60; ; ;4;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;12;1; ;2; ; ; ; ;9;2; ;3; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;1;2;53;55;1;1;5521; ; ;950000;02;25;6508,72086392969
3414218;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;66; ;2; ;680000;1;480000;2;2; ;2; ;2; ;2; ; ;72000;50000; ;2;2; ;1;1; ;2;2;2; ; ; ;2; ; ; ;1000000;2;2;1;1; ; ; ; ; ; ; ; ;12; ;6;2;2; ; ; ;2; ; ; ; ; ;25;55; ;.;61; ; ;9;4; ;1;1;1;15;1;1; ;1;1; ; ; ; ; ;1;1;24;4; ;1;12;4; ;300000;0;1; ;1; ;1;4;25;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;2;3; ;1;2;97;45;1;1;4530; ; ;980000;02;25;3390,17681431485
3414218;1;2;1;60;2;1;2;1; ;2;2; ;2;1;1;168; ;5; ;616000;1;26000;2;2; ;2; ;2; ;2; ; ;72000;50000; ;2;2; ;1;1; ;2;2;2; ; ; ;2; ; ; ;589500;2;2;1;2; ;.; ; ; ; ; ;.;12;4; ;2;2; ;LADOINSA SA; ;2; ; ; ; ; ;25;48; ;.;48; ; ;9;7; ;1;1;1;13;1;1; ; ; ; ; ; ; ; ;1;1;12;4; ;2; ; ; ; ;4;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;55;85;1;1;8511;7493;74;616000;02;25;3390,17681431485
3414218;1;3;1;60;2;1;1; ; ;1;1; ;2;2;2;12; ;1; ;166400;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;25;8;2; ;8; ; ;2;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;3; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;1;1;33;55;1;1;5529; ; ;166400;02;25;3390,17681431485
3414222;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;540; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;2000000;1;24000000;3; ;12; ; ; ; ; ; ; ; ; ; ;2013;2;1;25;84; ;.;84; ; ;3;8; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ;2;2; ; ; ;1;7;4; ;1200000; ;2; ;1; ;1;8;25;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;61;01;1;5;0116; ; ;3200000;02;25;4566,41437357221
3414222;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;540; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1000000;1;12000000;3; ;12; ; ; ; ; ; ; ; ; ; ;2013;2;1;25;63; ;.;63; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;3; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;2;3; ;1;1;61;01;1;4;0116; ; ;1000000;02;25;4566,41437357221
3414223;1;1;1;60;2;1;1; ; ;1;2; ;2;1;1;7; ;1; ;700000;2; ; ;1;300000;1;300000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ;500000;2;2;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;25;77; ;.;77; ; ;3;8; ;1;1;1;10;1;1; ; ; ; ; ; ; ; ;1;1;7;1; ;2; ; ; ; ;0;2; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;2;2; ;1;2;60;01;1;1;0121; ; ;1300000;02;25;3889,09319848847
3414223;1;2;1;60;2;1;2;2;6;1;2; ;2;1;1;16; ;1; ;616000;1;42000;2;2; ;2; ;2; ;2; ; ;72500;25000; ;2;2;2;1;1;32000;2;1;2; ; ; ;2; ; ; ;589500;2;2;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;11;84; ;.;16;3; ;9;7; ;1;1;1;3;1;1; ; ; ; ; ; ; ; ;1;1;12;1; ;2; ; ; ; ;36;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;2;2;33;63;1;1;6331; ; ;616000;02;25;3889,09319848847
3414224;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;600000;1;7200000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;11;54; ;.;54; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;1; ;2; ; ; ; ;4;2; ;2; ; ; ; ;2; ; ; ;1;1;1;1;1;1;2;1;1;1;1;PRESTACIONES SOCIALES;2;1; ;2;2;2;2;3; ;1;2;54;74;1;4;7493; ; ;600000;02;25;5836,1872065014
3414224;1;2;1;60;2;1;1; ; ;1;1; ;2;2;2;12; ;1; ;0;2; ; ;1;72000;2; ;2; ;1;100000; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;25;8;2; ;8; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;62;01;1;8;0116; ; ;72000;02;25;5836,1872065014
3414225;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;1000000;1;12000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;25;49; ;.;49; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;240;5; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;1;1;62;01;1;5;0116; ; ;1000000;02;25;3263,53403057576
3414225;1;2;1;60;2;1;1; ; ;1;1; ;2;2;2;36; ;2; ;240000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;25;36;1; ;36; ; ;4;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;0;4; ;1;18;4; ;900000;0;2; ;2; ;2;7;25;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;2;5; ;1;1;62;01;1;1;0116; ; ;1140000;02;25;3263,53403057576
3414226;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;84; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;720000;1;8640000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;11;40; ;.;40; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;19;1; ;2; ; ; ; ;84;2; ;3; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;56;93;1;4;9301; ; ;720000;02;25;3223,18071398343
3414228;1;1;1;60;2;1;1; ; ;1;2; ;2;2;2;1; ;1; ;600000;2; ; ;1;24000;2; ;1;28000;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;25;56; ;.;56; ; ;9;5; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;1;1; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;1;1;1;1;1;1;2;1;1;1;2; ;1;1; ;2;2;2;2;10;CUOTA ALIMENTICIA;2;2;59;91;1;1;9192; ; ;624000;02;25;5822,8461242905
3414242;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;108; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;600000;1;5000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;25;40; ;.;40; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;36;8; ;1;10;4; ;50000;0;2; ;2; ;1;8;25;1;10;2;1;1;1;2;1;2;2;2;2;1;1;2; ;2;1; ;1;1;1;2;8; ;1;1;61;01;1;4;0140; ; ;650000;02;25;2878,89334407925
3414242;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;300000;1;300000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;25;25;2; ;25; ; ;1;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;12;6; ;2; ; ; ; ;0;2; ;2; ; ; ; ;1;20;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;1;1;53;01;1;4;0119; ; ;300000;02;25;2878,89334407925
3414246;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;24; ;2; ;750000;2; ; ;2; ;2; ;2; ;2; ; ;72000; ; ; ;2; ;1;2; ;2;2;2; ; ; ;2;3500000; ; ;720000;1;2;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;11;45; ;.;45; ; ;9;8; ;1;2;1;6;1;1; ; ; ; ; ; ; ; ;1;1;1;1; ;2; ; ; ; ;1;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1; ;1;2;62;45;1;1;4530; ; ;750000;02;25;2792,28619296857
3414247;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;216; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;3000000;1;30000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;25;45; ;.;45; ; ;3;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;1;1;6;1; ;2; ; ; ; ;0;2; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;10;ARRIENDOS;1;2;95;45;1;5;4521; ; ;3000000;02;25;2430,19730933398
3414247;1;2;1;60;2;1;1; ; ;1;1; ;2;2;2;3; ;1; ;480000;1;20000;2;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;1; ; ; ; ; ; ; ; ;3; ;6;2;2; ; ; ;2; ; ; ; ; ;25;45; ;.;51; ; ;3;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;3; ; ; ; ;1;4;2;2;1;1;1;1;2;1;2;2;2;2;2; ;1;2; ;1;1;1;2;3; ;2;2;95;45;1;1;4521; ; ;480000;02;25;2430,19730933398
3414248;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;400000;1;5000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;25;45; ;.;45; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;6;8; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;8; ;1;1;61;01;1;5;0116; ; ;400000;02;25;1995,96518714413
3414248;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ;25;25;2; ;25; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;48;4; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;1;1;62;01;1;6;0116; ; ; ;02;25;1995,96518714413
