DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011
4875560;1;2;1;70;2;8;48;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;54; ; ;1;1;03; ;70;617,09621495994
4875593;1;3;1;70;2;4;45;1; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;400000;2; ;45;54;95;1;1;03;9500;70;679,501495693778
4875619;1;1;1;70;2;12;40;4; ;2;12;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;58;45;52;1;1;03;5262;70;425,41331196432
4875624;1;4;1;70;2;6;40;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;58;58;70;1;1;03;7020;70;1081,95529246644
4875626;1;2;1;70;2;4;42;3; ;2;16;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;54;95;1;1;03;9500;70;765,999333844864
4875639;1;3;1;70;2;10;44;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;62;97;63;1;1;03;6310;70;1046,42273340373
4875658;1;3;1;70;2;7;40;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;59;59;85;1;1;03;8511;70;988,738150978855
4875661;1;2;1;70;2;8;40;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;45;45;15;1;1;03;1521;70;988,738150978855
4875661;1;3;1;70;2;3;48;1; ;2;3;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;03;03;45;1;1;03;4542;70;988,738150978855
4875663;1;3;1;70;2;8;48;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;720000;2; ;53;53;55;1;1;03;5529;76;1906,40096085259
4875793;1;2;1;70;2;4;40;1; ;2;4;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;71;71;10;1;1;03;1010;15;705,204043463236
4875855;1;3;1;70;2;6;44;1; ;2;6;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;900000;2; ;97;53;55;1;1;03;5521;15;1229,06301231854
4875867;1;1;1;70;2;12;45;1; ;2;12;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;71;71;10;1;1;03;1010;15;1805,52371907419
4875867;1;2;1;70;2;8;45;1; ;2;12;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;71;71;10;1;1;03;1010;15;1805,52371907419
4875882;1;2;1;70;2;5;44;1; ;2;5;1; ;3;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;71;71;10;1;1;03;1010;15;1262,54695475201
4875958;1;1;1;70;2;12;45;1; ;2;20;1; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;3000000;2; ;45;21;63;1;1;03;6340;15;571,806769212714
4875962;1;2;1;70;2;16;20;1; ;2;4;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;415000;2; ;39;39;63;1;2;03;6340;15;1470,2968697663
4875968;1;3;1;70;2;16;45;1; ;2;16;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;02;02;45;1;2;03;4530;15;491,401706503493
4878781;1;3;1;70;2;66;18;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;100000; ; ;45; ; ;1;2;03; ;41;1447,59641108639
4878793;1;3;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828000; ; ;45; ; ;1;1;03; ;41;1397,33100743126
