DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5531814;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;2;47;1788,16496185532
5531815;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1154,05556371953
5531815;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;1154,05556371953
5531816;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;908526;2;1;08;1,1;47;1488,88707698641
5531817;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ;2; ;908526;2;1;08;3;47;2425,08135586592
5531859;1;1;1;80;2;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;08;4;50;474,245379482753
5531860;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ;1;48;800000;2;1;08;3;50;719,337491309437
5531862;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;1000000;2;1;08; ;50;1635,32193001167
5531863;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;50;487,960043492382
5531863;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;50;487,960043492382
5531864;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;900000;2;1;08;4;50;719,337491309437
5531865;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;900000;2;1;08; ;50;1283,51738956788
5531866;1;1;1;80;2;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;50;717,949629881141
5531867;1;1;1;80;2;1;8; ;2; ; ;8; ;2; ;2; ;1;24;500000;2;1;08;3;50;731,66429389077
5531868;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ;2; ;850000;2;1;08;4;50;983,930378951127
5531869;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ;1;48;800000;2;1;08;3;50;490,610726531433
5531869;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;50;490,610726531433
5531870;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;50;485,980948712143
5531871;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ;1;48;900000;2;1;08;2;50;1011,35970697039
5531871;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;50;1011,35970697039
5531871;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;50;1011,35970697039
5531873;1;2;1;80;2;1;8; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;63;586,6203506814
5531873;1;3;1;80;2;1;6; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;08;1,2;63;586,6203506814
5531873;1;4;1;80;2;1;8; ;2; ; ;2; ; ; ;2; ; ; ; ; ;1;08;1,2;63;586,6203506814
5531874;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;63;586,6203506814
5531876;1;3;1;80;2;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;63;586,6203506814
5531877;1;1;1;80;2;1;7; ;2; ; ;8; ;2; ;2; ;1;40;400000;2;1;08;3;63;586,6203506814
5531940;1;1;1;80;2;1;7; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;63;586,6203506814
5531940;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;63;586,6203506814
5531940;1;6;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;63;586,6203506814
5531944;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;08;1,3;63;2346,4814027256
5531945;1;2;1;80;2;1;7; ;2; ; ;1; ;2; ;2; ;2; ;400000;2;1;08;3;63;586,6203506814
5531945;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;63;586,6203506814
5531945;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;63;586,6203506814
5531946;1;2;1;80;2;1;9;SUSPENSION DEL RESTAURANTE ESCOLAR POR PANDEMIA DEL;2; ; ;12;ESTA ESPERANDO QUE REAPERTUREN EL RESTAURANTE ESCOLAR;1; ;2; ;2; ;400000;2;1;08;2;63;586,6203506814
5531946;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;63;586,6203506814
5531947;1;2;1;80;2;1;7; ;1; ;1;1; ;2; ;2; ;1;40;908500;2;1;08;1,4;63;2346,4814027256
5531947;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;63;2346,4814027256
5531947;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;63;2346,4814027256
5531948;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;63;1493,88235425975
5531949;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;3;63;2149,83794211036
5531949;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;63;2149,83794211036
5531950;1;3;1;80;2;1;9;PARO NACIONAL;2; ; ;9; ;1; ;2; ; ; ; ;2;1;08;1,2;63;586,6203506814
5531950;1;5;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;63;586,6203506814
5531951;1;2;1;80;2;1;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;08;3;63;586,6203506814
5531953;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;08;4;63;2346,4814027256
5531953;1;6;1;80;2;2; ; ; ;1;1;2; ;2; ;2; ; ; ;500000;2;1;08; ;63;2346,4814027256
5531953;1;7;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;63;2346,4814027256
5531954;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;63;586,6203506814
5531954;1;4;1;80;2;1;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;3;63;586,6203506814
5531955;1;2;1;80;2;1;9;CAMBIO DE RESIDENCIA;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;3;63;1488,03242387302
5531955;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;63;1488,03242387302
5531955;1;6;1;80;2;1;8; ;2; ; ;8; ; ; ;2; ;1;24;500000; ;1;08;3;63;1488,03242387302
5531955;1;7;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;1,3;63;1488,03242387302
5531957;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;30;500000;2;1;08;4;63;1562,9476600689
5531960;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;63;895,097266766239
5531960;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;63;895,097266766239
5531961;1;2;1;80;2;1;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;08;2;63;591,781577787245
5531962;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ;1;24;400000;2;1;08;2;63;586,6203506814
5531962;1;5;1;80;2;1;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;63;586,6203506814
5531973;1;3;1;80;2;1;3; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;08;2;63;1135,35935809378
5531973;1;5;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;908500;2;1;08;1,2;63;1135,35935809378
5531975;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;63;586,6203506814
5531975;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;63;586,6203506814
5531977;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;3;63;945,244131234374
5531978;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;450000;2;1;08;2;63;2346,4814027256
5531980;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;908526;2;1;08;4;63;2346,4814027256
5531980;1;5;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;3;63;2346,4814027256
5531981;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;40;1200000;2;1;08;4;63;895,097266766239
5531981;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;48;400000;2;1;08; ;63;895,097266766239
5531983;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;63;1493,88235425975
5531983;1;3;1;80;2;1;8; ;1; ;1;6; ;2; ;2; ;2; ;720000;2;1;08;2;63;1493,88235425975
5531984;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;63;586,6203506814
5531984;1;2;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;3;63;586,6203506814
5531985;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;63;895,097266766239
5531985;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;63;895,097266766239
5532033;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;2;15;1531,63514405915
5532034;1;1;1;80;2;1;1; ;2; ; ;1; ;2; ;2; ;1;50;908526;2;1;08;1,2;15;754,223041098687
5532034;1;2;1;80;2;1;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;2;15;754,223041098687
5532035;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;15;754,223041098687
5532035;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;15;754,223041098687
5532036;1;1;1;80;2;2; ; ; ;1;2;5; ;2; ;2; ; ; ; ;2;1;08; ;15;488,043403772472
5532036;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;15;488,043403772472
5532036;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;15;488,043403772472
5532037;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;1,2;15;1392,87429166856
5532037;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;15;1392,87429166856
5532039;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;2;15;518,000329869416
5532041;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;15;532,618599371261
5532042;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;15;765,252518835548
5532043;1;1;1;80;2;1;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;1,4;15;505,491549950905
5532043;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;15;505,491549950905
5532044;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;2;15;1048,75769763377
5532046;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;15;766,731821017198
5532047;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;2;15;1405,38307158707
5532048;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;15;1106,84305185242
5532049;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;2;15;839,435444737687
5532049;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;15;839,435444737687
5532049;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;15;839,435444737687
5532108;1;1;1;80;2;1;5; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;15;4047,06003198564
5532109;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;15;3117,18984477317
5532110;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;15;1988,00252805834
5532110;1;3;1;80;2;1;9;EMBARAZO;2; ; ;12;EMBARAZO;2; ;2; ; ; ; ;2;1;08;2;15;1988,00252805834
5532111;1;1;1;80;2;1;5; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;15;3117,18984477317
5532112;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;15;3131,80847714544
5532112;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;15;3131,80847714544
5532113;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;15;3188,24482064213
5532114;1;1;1;80;2;1;5; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;15;4047,06003198564
5532117;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;2;15;3131,80847714544
5532117;1;2;1;80;2;1;9;PANDEMIA;2; ; ;12;PANDEMIA;2; ;1;900000; ; ; ;2;1;08;1,2;15;3131,80847714544
5532117;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;15;3131,80847714544
5532119;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;15;3191,35473164016
5532119;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;15;3191,35473164016
5532119;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;15;3191,35473164016
5532119;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;15;3191,35473164016
5532121;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;15;1988,00252805834
5532121;1;3;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;15;1988,00252805834
5532122;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;15;2178,16854904391
5532122;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;15;2178,16854904391
5532123;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;15;5521,81547301947
5532124;1;1;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;15;4047,06003198564
5532125;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;15;3117,18984477317
5532126;1;1;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;3;15;3318,38370360929
5532126;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;15;3318,38370360929
5532127;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;15;2530,62346813474
5535581;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;44;706,919687831786
5535581;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;24;200000;2;1;08; ;44;706,919687831786
5535581;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;44;706,919687831786
5535581;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;44;706,919687831786
5535582;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;44;1262,20597419023
5535582;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;44;1262,20597419023
5535582;1;6;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;44;1262,20597419023
5535586;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;08;4;44;2013,09387447137
5535590;1;1;1;80;2;1;3; ;1; ;3;9; ;2; ;2; ;1;35;300000;2;1;08;4;44;1368,23290450333
5535590;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;44;1368,23290450333
5535590;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;44;1368,23290450333
5535590;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;44;1368,23290450333
5535590;1;6;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;44;1368,23290450333
5535591;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;44;608,809491435398
5535594;1;1;1;80;2;1;8; ;1; ;2;1; ;2; ;2; ;1;45;908526;2;1;08;4;44;809,459801164621
5535594;1;2;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;44;809,459801164621
5535597;1;1;1;80;2;2; ; ; ;1;2;9; ;2; ;2; ; ; ;908526;2;1;08; ;44;1155,17493018558
5535598;1;2;1;80;2;1;9;CAMBIO DE RESIDENCIA;2; ; ;1; ;2; ;2; ;1;24;200000;2;1;08;3;44;1522,53151272872
5535600;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;44;1121,89973879677
5535600;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;44;1121,89973879677
5535601;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;40;500000;2;1;08; ;44;1155,17493018558
5535602;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;2;44;1140,38589700557
5535602;1;2;1;80;2;1;4; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;1;08;4;44;1140,38589700557
5535602;1;3;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;08;2;44;1140,38589700557
5535602;1;4;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;44;1140,38589700557
5535618;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;44;1726,12992395566
5535618;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;44;1726,12992395566
5535620;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;24;200000;2;1;08; ;44;665,895006516584
5535620;1;7;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;44;665,895006516584
5535621;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;44;809,459801164621
5535627;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ;1;30;600000;2;1;08;2;44;1448,79967151058
5535627;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;24;200000;2;1;08; ;44;1448,79967151058
5535630;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;44;1536,13141872941
5535632;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;44;1487,88036501962
5535633;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;44;915,486731477722
5535654;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;52;1327,79610239793
5535654;1;3;1;80;2;1;1; ;2; ; ;1; ;2; ;1;120000; ; ; ;2;1;08;1,3;52;1327,79610239793
5535656;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;52;1055,34583197288
5535657;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,4;52;1910,25013108924
5535658;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;08;2;52;2450,34987310511
5535658;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;52;2450,34987310511
5535661;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;52;1357,81214651208
5535664;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;52;1110,11790890551
5535665;1;2;1;80;2;1;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;2;52;1265,43944501779
5535665;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;52;1265,43944501779
5535665;1;5;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;3;52;1265,43944501779
5535666;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;52;1209,50777065983
5535667;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;52;888,026778647087
5535669;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;52;3552,10711458835
5535670;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;52;1357,81214651208
5535671;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;1,4;52;1110,11790890551
5535671;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;52;1110,11790890551
5535672;1;2;1;80;2;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;08;1,4;52;888,026778647087
5535672;1;4;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;52;888,026778647087
5535673;1;3;1;80;2;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;08;3;52;888,026778647087
5535673;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;52;888,026778647087
5535674;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;52;2918,20959303586
5535675;1;1;1;80;2;1;8; ;2; ; ;1; ;2; ;1;100000;1;30;700000;2;1;08;1,4;52;888,026778647087
5535675;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;52;888,026778647087
5535678;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;52;888,026778647087
5535678;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;1;300000;2; ;400000;2;1;08;1,2;52;888,026778647087
5535678;1;3;1;80;2;1;7; ;2; ; ;1; ;2; ;2; ;2; ;450000;2;1;08;1,4;52;888,026778647087
5535678;1;4;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,4;52;888,026778647087
5535679;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;52;888,026778647087
5535679;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;52;888,026778647087
5535680;1;2;1;80;2;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;08;3;52;1879,09030530558
5535680;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;52;1879,09030530558
5535681;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;1;200000;2; ;500000;2;1;08;1,2;52;3335,30722214844
5535683;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;52;2568,63820484321
5535685;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;52;888,026778647087
5535686;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,3;52;2373,22875533752
5535688;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;3;52;978,224714205291
5535689;1;3;1;80;2;1;8; ;2; ; ;2; ; ; ;2; ; ; ; ; ;1;08;1,4;52;2531,12800803742
5535691;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;1;60000; ; ; ;2;1;08;1,3;52;888,026778647087
5535691;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;52;888,026778647087
5535692;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;40;300000;2;1;08; ;52;2033,25224399252
5535692;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;52;2033,25224399252
5535694;1;1;1;80;2;1;9;LA PANDEMIA;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,4;52;888,026778647087
5535694;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;52;888,026778647087
5535694;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;52;888,026778647087
5535694;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;52;888,026778647087
5535697;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;52;978,224714205291
5535698;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;24;600000;2;1;08;4;52;2568,63820484321
5535699;1;2;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;3;52;1110,11790890551
5535701;1;1;1;80;2;1;8; ;2; ; ;1; ;1; ;2; ;1;48;1200000;2;1;08;1,4;52;888,026778647087
5535702;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;3;52;2831,08108708141
5535704;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;52;1043,7512654109
5535704;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;52;1043,7512654109
5535704;1;6;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;52;1043,7512654109
5535705;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;52;1841,58010849978
5535706;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;52;888,026778647087
5535706;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;52;888,026778647087
5535707;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;52;2531,12800803742
5535708;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;52;2700,53139954344
5535708;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;52;2700,53139954344
5535709;1;2;1;80;2;1;3; ;2; ; ;7; ;2; ;2; ; ; ; ;2;1;08;1,3;52;2471,13921084454
5535709;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;52;2471,13921084454
