DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;AREA;MES;DPTO;fex_c_2011
4326720;1;4;2;1;1;1;1;1;3;4; ; ; ;1000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;9;1;1;01;11;05;11;3377,43029768472
4326721;1;4;2;1;1;1;1;1;3;2; ;99;250000000;1500000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;05;11;2774,19138613929
4326722;1;5;2;1;1;1;1;1;3;3; ; ; ; ;1000000;1;2;1;1;1;1;1;1;2;1;1;2;2;1;1;2;2;1;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;05;11;3159,103933337
4326723;1;3;2;1;1;1;1;1;3;3; ; ; ; ;380000;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;11;05;11;3544,01648053471
4326724;1;4;1;1;1;1;1;1;3;3; ; ; ; ;1200000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;1;1;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;11;05;11;2729,8887632855
4326725;1;4;3;1;1;1;1;1;3;3; ; ; ; ;450000;1;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;05;11;3160,72714956452
4326726;1;4;3;1;1;1;1;1;3;4; ; ; ;1200000; ;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;1;2;1;2;1;2;7;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;05;11;3929,21184455833
4326727;1;3;2;1;1;1;1;1;3;1; ; ;50000000;200000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;2;2;1;5;5;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;11;05;11;2146,59590166836
4326728;1;2;1;1;1;1;1;1;4;3; ; ; ; ;500000;2;2;2;1;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;5;2; ;1;2;1;4;1;2;2;1;1;3;1;1;01;11;05;11;3090,51689257613
4326728;2;2;1;1;1;1;1;6; ;3; ; ; ; ;200000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;2;1;4;1;2;2;1;1;3;1;1;01;11;05;11;3090,51689257613
4326729;1;4;3;1;1;1;1;1;3;1; ; ;100000000;400000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;2;2;2;2;1;3;6;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;11;05;11;3153,74539747257
4326730;1;3;2;1;1;1;1;1;3;1; ; ;98;1800000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;2;1;4;4;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;11;05;11;2798,66532706519
4326731;1;5;2;1;1;1;1;1;3;2; ;330000;80000000;500000; ;1;2;1;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;3;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;05;11;2910,13212372433
4326732;1;3;2;1;1;1;1;1;3;3; ; ; ; ;600000;2;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;3;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;05;11;3319,68406067345
4326733;1;3;2;1;1;1;1;1;3;3; ; ; ; ;550000;2;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;2;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;05;11;2798,66532706519
4326734;1;2;1;1;2;1;1;1;3;1; ; ;250000000;600000; ;1;1;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;4;1;4;1;2;1;1;1;3;1;1;01;11;05;11;3242,97136791424
4326735;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;2;1;1;1;1;2;1;1;1;1;1;1;2;2;2;1;2;2;2;1;4;4;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;11;05;11;3409,69895917718
4326736;1;4;2;1;1;1;1;1;3;1; ; ;98;1000000; ;2;1;1;1;1;1;1;1;1;2;1;1;1;2;2;2;2;2;2;1;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;05;11;2700,05628649517
4326737;1;1;1;1;2;1;1;1;3;3; ; ; ; ;170000;2;1;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2; ;1;4;1;4;1;2;1;1;1;3;1;1;01;11;05;11;3417,80807788279
4326738;1;4;2;1;1;1;1;1;3;2; ;98;99;1500000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;11;05;11;3069,08903483327
4326739;1;3;1;1;1;1;1;1;3;1; ; ;60000000;500000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;05;11;3191,6869929685
4326740;1;4;2;1;1;1;1;1;3;1; ; ;98;200000; ;1;2;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;11;05;11;2965,56590805421
4326741;1;4;4;1;2;1;1;1;3;2; ;200000;75000000;700000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;2;2;1;5;7;2; ;1;4;1;4;1;2;1;1;1;3;1;1;01;11;05;11;3948,2098816194
4326742;1;3;1;1;1;1;1;1;3;3; ; ; ; ;1230000;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;1;2;1;1;1;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;11;05;11;3242,97136791424
4326743;1;2;1;1;2;1;1;1;3;3; ; ; ; ;80000;2;1;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;4;1;4;1;2;1;1;1;3;1;1;01;11;05;11;3242,97136791424
4326744;1;4;3;1;1;1;1;1;3;5; ; ; ;450000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;3;5;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;05;11;3536,3631683811
4326745;1;3;1;1;1;1;1;1;3;1; ; ;99;98; ;2;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;1;1;1;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;11;05;11;2721,95263430597
4326746;1;3;2;1;1;1;1;1;3;3; ; ; ; ;530000;2;1;2;2;1;1;1;2;2;1;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;05;11;3377,43029768472
4326747;1;3;2;1;1;1;1;1;3;1; ; ;98;500000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;05;11;3326,14592273898
4326752;1;5;4;1;1;1;1;1;3;2; ;450000;180000000;700000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;2;2;1;5;6;2; ;1;1;1;4;1;3;1;1;1;9;1;1;01;11;05;11;2300,72170783986
4326753;1;5;4;1;1;1;1;1;3;4; ; ; ;800000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;3;5;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;11;05;11;3358,41458423144
4326754;1;5;4;1;1;1;1;1;3;1; ; ;180000000;900000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;1;2;1;2;1;6;7;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;11;05;11;2178,19572382087
4326755;1;5;4;1;1;1;1;1;3;2; ;1050000;170000000;800000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;2;2;2;1;2;1;4;6;2; ;1;1;1;4;1;3;1;1;1;4;1;1;01;11;05;11;2818,46996858052
4326756;1;7;3;1;1;1;1;1;3;2; ;3200000;600000000;2500000; ;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;3;4;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;11;05;11;3409,69895917718
4326757;1;6;3;1;1;1;1;1;3;3; ; ; ; ;2000000;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;1;2;2;2;1;4;5;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;11;05;11;2504,72205525878
4326758;1;4;3;1;1;1;1;1;3;1; ; ;98;300000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;7;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;11;05;11;8977,63938662325
4326759;1;3;2;1;1;1;1;1;3;1; ; ;300000000;1000000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;1;2;1;3;3;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;11;05;11;5885,43036671167
4326760;1;3;2;1;1;1;1;1;3;3; ; ; ; ;560000;2;2;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;1;1;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;11;05;11;2548,070301225
4326761;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;5;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;05;11;3794,61150637489
4326762;1;3;2;1;1;1;1;1;1;1; ; ;700000000;500000; ;2;1;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;1;1;2;2;1;2;2;2; ;1;1;1;4;1;3;2;1;1;7;1;1;01;11;05;11;2253,17265253102
4326763;1;3;1;1;1;1;1;1;3;4; ; ; ;300000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;6;1;1;01;11;05;11;3417,80807788279
4326764;1;4;3;1;1;1;1;1;3;1; ; ;450000000;800000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;1;2;1;2;1;4;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;05;11;3486,58464166248
4326765;1;3;2;1;1;1;1;1;3;3; ; ; ; ;650000;2;1;2;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;11;05;11;2364,78085760313
4326766;1;2;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;11;05;11;6229,60262096641
4326767;1;4;2;1;1;1;1;1;3;4; ; ; ;450000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;1;2;1;1;3;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;05;11;2548,070301225
4326768;1;2;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;11;05;11;5987,99911660315
4326769;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;1;2;2;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;05;11;3024,78641197948
4326770;1;4;1;1;1;1;1;1;3;1; ; ;98;3000000; ;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;2;1;2;2;2; ;1;2;1;7;1;4;1;1;1;3;1;1;01;11;05;11;2774,19138613929
4326771;1;3;2;1;1;1;1;1;3;4; ; ; ;900000; ;1;2;1;2;1;1;1;2;2;1;1;2;2;1;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;05;11;2364,78085760313
4326772;1;2;2;1;1;1;1;1;3;3; ; ; ; ;380000;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;11;05;11;6550,76287563933
4326773;1;1;1;1;2;1;1;5;1;3; ; ; ; ;500000;2;2;1;1;2;2;1;2;2;2;2;2;2;1;2;2;1;2;2;1;2;1;1;3;2; ;1;4;1;4;1;3;2;1;1;7;1;1;01;11;05;11;3159,103933337
4326774;1;5;3;1;1;1;1;1;3;1; ; ;800000000;2500000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;1;1;4;4;2; ;1;1;1;6;1;4;1;1;1;3;1;1;01;11;05;11;2659,6785062971
4326775;1;4;2;1;1;1;1;1;3;3; ; ; ; ;800000;1;1;2;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;05;11;3191,6869929685
4326776;1;5;3;1;1;1;1;1;3;1; ; ;200000000;98; ;1;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;1;2;1;3;4;2; ;1;1;1;4;1;3;1;1;1;7;1;1;01;11;05;11;2389,11339011607
4326777;1;3;1;1;1;1;1;1;3;1; ; ;700000000;1800000; ;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;2;2;1;2;1;1;1;2;3;2; ;1;1;1;3;1;3;1;1;1;7;1;1;01;11;05;11;3494,520770642
4326777;2;1;1;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;1;1;1;1;2;2;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2; ;2;1;1;3;1;3;1;1;1;7;1;1;01;11;05;11;3494,520770642
4326778;1;4;2;1;1;1;1;1;3;4; ; ; ;1500000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;2;1;2;3;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;11;05;11;3333,94064330554
4326779;1;4;3;1;1;1;1;1;3;3; ; ; ; ;450000;1;1;2;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;4;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;11;05;11;5365,05846199096
4326780;1;4;3;1;1;1;1;1;3;1; ; ;99;900000; ;1;2;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;05;11;3311,74793169393
4326781;1;3;2;1;1;1;1;1;3;2; ;250000;80000000;500000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;11;05;11;2529,88523263855
4326782;1;3;2;1;1;1;1;1;4;1; ; ;98;450000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;4;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;11;05;11;5380,64790312409
4326783;1;3;2;1;1;1;1;1;3;3; ; ; ; ;1700000;1;1;1;1;1;1;1;2;2;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2; ;1;2;1;6;1;4;1;1;1;3;1;1;01;11;05;11;2774,19138613929
4326784;1;1;1;1;1;1;1;6; ;3; ; ; ; ;350000;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;1;1;1;2;1;3;3;2; ;1;4;1;4;1;3;2;1;1;7;1;1;01;11;05;11;2525,21957652663
4326785;1;1;1;1;2;1;1;1;3;3; ; ; ; ;250000;2;2;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;4;1;4;1;1;1;1;1;3;1;1;01;11;05;11;4460,64385566529
4326787;1;2;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;2;2;2;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;05;11;2479,29373744531
4326788;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;2;2;1;1;1;2;2;1;1;1;1;2;2;2;2;1;2;1;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;05;11;3378,91210549929
4326789;1;4;1;1;1;1;1;1;3;3; ; ; ; ;700000;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;2;1;2;2;2; ;1;2;1;6;1;4;1;1;1;3;1;1;01;11;05;11;2774,19138613929
4326790;1;5;4;1;1;1;1;1;3;1; ; ;250000000;600000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;2;2;2;1;2;1;2;6;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;11;05;11;2390,73660634359
4326791;1;3;2;1;1;1;1;1;3;3; ; ; ; ;700000;2;2;2;1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;05;11;3083,48702587831
4326792;1;3;2;1;1;1;1;1;3;2; ;600000;110000000;450000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;1;2;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;05;11;2908,65031590977
4326793;1;2;1;1;1;1;1;1;4;3; ; ; ; ;400000;2;1;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;05;11;2479,29373744531
4326794;1;2;1;1;2;1;1;1;3;4; ; ; ;300000; ;2;2;2;1;1;1;1;2;1;2;1;2;1;2;2;2;2;1;2;1;2;1;1;1;2; ;1;4;1;6;1;3;1;1;1;3;1;1;01;11;05;11;3417,80807788279
4326795;1;4;3;1;1;1;1;1;3;2; ;230000;80000000;400000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;2;1;2;2;1;2;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;05;11;3446,20686146441
4326796;1;4;3;1;1;1;1;1;3;1; ; ;100000000;500000; ;1;1;1;1;1;1;1;2;1;1;1;1;2;1;2;2;2;2;2;2;2;2; ;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;05;11;2027,05156761673
4326797;1;2;1;1;1;1;1;1;3;1; ; ;98;98; ;1;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;7;1;4;1;1;1;1;1;1;01;11;05;11;2721,95263430597
4326798;1;4;2;1;1;1;1;1;3;1; ; ;100000000;500000; ;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;05;11;2722,90701119355
4326799;1;5;4;1;1;1;1;1;3;1; ; ;120000000;1500000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;1;2;1;3;5;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;05;11;2661,16031411167
4326800;1;5;1;1;1;1;1;1;3;1; ; ;98;2000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;1;2;2;2; ;1;2;1;6;1;4;1;1;1;3;1;1;01;11;05;11;3191,6869929685
4326801;1;4;3;1;1;1;1;1;3;3; ; ; ; ;1200000;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;1;2;1;2;1;4;4;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;11;05;11;4302,50102396472
4326802;1;5;3;1;1;1;1;1;3;3; ; ; ; ;1000000;2;1;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;3;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;11;05;11;3083,48702587831
4326803;1;3;2;1;1;1;1;1;4;3; ; ; ; ;400000;2;1;2;1;1;1;1;2;1;2;1;2;2;2;2;2;2;1;2;2;2;1;2;3;2; ;1;2;1;3;1;3;2;1;1;3;1;1;01;11;05;11;2908,65031590977
4326804;1;4;3;1;1;1;1;1;3;1; ; ;98;600000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;1;2;1;3;5;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;05;11;3025,74078886705
4326805;1;4;1;1;1;1;1;1;3;1; ; ;98;700000; ;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;11;05;11;2479,29373744531
4326806;1;5;3;1;1;1;1;1;3;1; ; ;700000000;1000000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;2;1;2;1;5;6;2; ;1;1;1;4;1;3;1;1;1;7;1;1;01;11;05;11;3563,29733442169
4326807;1;3;2;1;1;1;1;1;3;3; ; ; ; ;450000;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;1;2;2;2;1;3;4;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;11;05;11;3319,68406067345
4326808;1;5;3;1;1;1;1;1;3;1; ; ;120000000;600000; ;1;1;1;1;1;1;1;2;2;1;1;1;2;1;2;2;2;2;2;2;2;1;4;6;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;05;11;2774,16734572673
4326809;1;2;1;1;1;1;1;1;1;3; ; ; ; ;1000000;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;1;1;1;2;1;1;1;2; ;1;2;1;6;1;4;2;1;1;3;1;1;01;11;05;11;2479,29373744531
4326811;1;5;4;1;1;1;1;1;3;3; ; ; ; ;740000;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;2;2;1;5;5;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;11;05;11;2571,14541560794
4326812;1;5;4;1;1;1;1;1;3;2; ;500000;90000000;500000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;1;2;1;2;1;4;7;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;05;11;3280,26065736296
4326813;1;2;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;05;11;2775,81460236681
4326814;1;4;2;1;1;1;1;1;3;1; ; ;210000000;850000; ;2;1;1;1;1;1;1;2;2;2;1;1;2;1;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;6;1;3;1;1;1;3;1;1;01;11;05;11;2613,75266721579
4326815;1;5;2;1;1;1;1;1;3;1; ; ;190000000;700000; ;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;1;2;1;3;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;11;05;11;2305,41140436434
4326816;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;05;11;3024,78641197948
4326817;1;2;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;2;2;1;1;2;2;1;1;1;2;2;2;2;2;1;2;2;2;1;1;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;05;11;2774,19138613929
4326818;1;3;2;1;1;1;1;1;3;2; ;330000;98;500000; ;1;2;1;1;1;1;1;2;2;2;1;1;2;1;2;2;2;1;2;2;2;1;4;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;05;11;2820,1172252206
4326819;1;3;2;1;1;1;1;1;3;3; ; ; ; ;450000;1;2;2;1;1;2;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;5;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;05;11;3160,72714956452
4326820;1;3;2;1;1;1;1;1;3;1; ; ;100000000;600000; ;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;6;1;2;1;1;1;3;1;1;01;11;05;11;2253,17265253102
4326821;1;1;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;4;4;2; ;1;2;1;3;1;3;1;1;1;3;1;1;01;11;05;11;2659,6785062971
4326822;1;4;2;1;1;1;1;1;3;1; ; ;450000000;800000; ;2;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;2;1;2;1;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;05;11;3016,85028299995
4326824;1;4;2;1;1;1;1;1;3;3; ; ; ; ;550000;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;05;11;2722,90701119355
4326825;1;3;2;1;1;1;1;1;4;3; ; ; ; ;400000;2;1;2;2;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;3;2;1;1;3;1;1;01;11;05;11;2613,75266721579
4326826;1;4;2;1;1;1;1;1;3;3; ; ; ; ;900000;2;2;2;1;1;1;1;2;2;1;1;1;2;1;2;2;2;1;2;1;2;1;3;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;05;11;3159,24534174995
4326827;1;2;2;1;1;1;1;1;3;3; ; ; ; ;450000;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;1;2;1;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;05;11;2942,71518335583
4326828;1;4;3;1;1;1;1;1;3;2; ;750000;220000000;750000; ;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;1;2;2;2;1;3;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;05;11;3428,02179287795
4326829;1;4;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;4;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;05;11;2775,81460236681
4326830;1;2;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;3;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;05;11;3544,01648053471
4326831;1;3;2;1;1;1;1;1;3;3; ; ; ; ;600000;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;05;11;2613,75266721579
