Directorio;Secuencia_p;Orden;Regis;P7250;P7260;P7280;P7280s1;P7290;P7300;P7310;P7320;P7350;P7350s1;P7360;P7370;P7380;P7380s1;P7390;P7390s1;P7400;P7410;P7410s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P7424;P7424s1;Clase;Oficio1;Oficio2;Rama4d_d;Rama2d_d;Dpto;Area;Fex_c_2011
350560;2;5;70;2;48;2; ;1;1;2;2;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;1000000;1;10000000;1;33;33;5170;51;44;44;48,0917974842568
350564;2;1;70;12;48;2; ;1;1;2;52;2; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;32;39;7512;75;44;44;83,2171507254676
350565;2;2;70;3;40;1; ;1;1;2;3;1; ;6;1; ;.;1; ;2;8; ; ; ; ;1; ; ; ; ; ; ;2; ;1;4000000;1;07;07;8512;85;44;44;67,2376620566513
350579;2;2;70;3;21;4; ;1;1;2;200;4; ;8;2;2; ;6; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;45;2211;22;44;44;45,1939591180008
350581;2;1;70;20;56;1; ;1;1;2;52;2; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ;1; ; ; ;2; ;2; ;1;50;13;8050;80;44;44;81,1912619438086
350583;2;3;70;4;40;1; ;2;1;2;77;1; ;5;2;4; ;2; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;02;02;7220;72;44;44;57,4964085128123
350585;2;3;70;8;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;44;44;77,9925250042496
350596;2;1;70;16;40;1; ;2;2;2;52;1; ;4;1; ;.;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;98;4521;45;44;44;89,155082108074
350597;2;1;70;6;40;4; ;1;1;2;6;4; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;1;1600000;1;95;95;4521;45;44;44;91,7045315192847
350600;2;3;70;3;40;4; ;2;2;2;3;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;70000;2; ;1;98;98;6031;60;44;44;68,1096116412483
350601;2;1;70;48;40;1; ;1;1;2;48;2; ;9;2;2; ;2; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;1;200000;1;98;98;8511;85;44;44;102,835475164247
350601;2;3;70;48;28;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;44;44;102,835475164247
350602;2;1;70;4;48;8; ;1;1;2;4;8; ;3;2;7; ;4; ;2;11;ERA UN TRABAJO INFORMAL EN DONDE LE PAGABAN POR LAS OBRAS QUE REAL; ; ; ; ; ; ;1; ; ; ;2; ;1;600000;1;62;62;0116;01;44;44;70,8772454037336
350602;2;2;70;4;48;3; ;1;1;2;24;8; ;3;2;7; ;4; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;1;300000;1;54;62;0118;01;44;44;70,8772454037336
350602;2;3;70;4;40;3; ;1;1;2;5;3; ;1;2;7; ;6; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;55;54;9500;95;44;44;70,8772454037336
350606;2;2;70;60;48;2; ;1;1;2;120;1; ;9;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;98;1010;10;44;44;76,1051236168962
350614;2;4;70;4;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;93; ; ; ;44;44;75,1263000968555
350615;2;2;70;17;40;2; ;1;1;2;48;1; ;5;2;9; ;1; ;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;55;77;8515;85;44;44;83,2480166072106
350617;2;1;70;3;40;2; ;1;1;2;4;2; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;360000;1;33;39;7512;75;44;44;83,5512015500677
350623;2;1;70;8;8;1; ;1;1;2;156;1; ;3;1; ;.;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;40;5233;52;44;44;59,4122509341709
350625;2;1;70;12;8;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;44;44;97,1362559532767
350642;2;3;70;30;48;2; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;47;47;90,1854011016129
350643;2;1;70;100;48;1; ;1;1;2;100;1; ;1;1; ;.;9;ES COTIZANTE POR CUENTA PROPIA;1; ;.; ; ;1; ; ; ; ; ; ; ;2; ;2; ;1;98;98;6021;60;47;47;140,580818379707
350646;2;2;70;6;8;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;47;47;134,688661976917
350651;2;2;70;48;48;1; ;1;1;2;288;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;42;33;6512;65;47;47;103,842827186092
350655;2;1;70;8;48;1; ;1;1;2;864;1; ;9;2;9; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;77;5122;51;47;47;138,384555053262
350661;2;2;70;20;48;1; ;1;1;2;240;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;39;6512;65;47;47;175,435094356772
350665;2;3;70;28;48;2; ;1;1;2;28;4; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;34;34;6390;63;47;47;110,912882018049
350666;2;2;70;24;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;47;47;184,725962818226
350668;2;2;70;20;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;47;47;136,096443101485
350671;2;3;70;16;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;47;47;163,516076408557
350681;2;3;70;104;48;1; ;1;1;2;104;1; ;4;1; ;.;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;03;4530;45;47;47;83,169338465819
350682;2;3;70;1;24;1; ;1;1;2;1;4; ;1;2;7; ;6; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;1500000;1;53;53;5529;55;47;47;158,69703729682
350684;2;3;70;24;48;1; ;2;2;2;104;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;21;6331;63;47;47;114,82944799932
350688;2;2;70;48;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;47;47;191,254550996432
350689;2;2;70;2;8;1; ;2;2;2;192;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;32;33;8511;85;47;47;145,195311876343
350698;2;2;70;52;20;1; ;1;1;2;3;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5261;52;47;47;118,411350147076
350701;2;5;70;52;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;49; ; ; ;47;47;161,942569364373
350702;2;3;70;52;48;1; ;1;1;2;52;1; ;4;2;5; ;4; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3200000;1;37;37;7494;74;47;47;113,273469754536
350703;2;4;70;52;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;47;47;181,431576437178
350705;2;2;70;24;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;47;47;132,976983068131
350709;2;3;70;104;48;1; ;1;1;2;156;4; ;1;1; ;.;1; ;2;9; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;12;12;7411;74;47;47;90,1854011016129
350709;2;4;70;52;48;1; ;2;2;2;52;1; ;1;2;7; ;4; ;2;9; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;02;02;7499;74;47;47;90,1854011016129
350724;2;5;70;12;48;1; ;1;1;2;12;1; ;9;1; ;.;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3600000;1;45;45;5229;52;47;47;76,1883224856277
350728;2;2;70;8;48;1; ;1;1;2;40;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;59;38;6421;64;47;47;146,637299192539
350733;2;1;70;16;20;4; ;1;1;2;16;4; ;1;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;150000;1;41;41;5223;52;47;47;139,955900390259
350734;2;2;70;2;48;1; ;1;1;2;2;1; ;5;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;450000;1;4950000;1;45;45;5233;52;47;47;175,435094356772
350736;2;2;70;75;48;1; ;2;2;2;72;1; ;5;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;21;32;8060;80;47;47;176,877081672967
350756;2;2;70;16;48;1; ;1;1;2;16;1; ;2;2;5; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;880000;1;45;45;5239;52;50;50;175,874700061117
350761;2;2;70;4;48;3; ;1;1;2;48;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;720000;1;54;54;9500;95;50;50;166,77038830963
350762;2;3;70;24;48;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;50;50;187,112017414858
350769;2;3;70;12;40;1; ;1;1;2;12;1; ;2;2;3; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2100000;1;45;40;5225;52;50;50;177,794025454761
350770;2;2;70;4;56;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;50;50;176,105450623769
350776;2;1;70;2;48;4; ;1;1;2;104;1; ;2;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;45;5233;52;50;50;191,828010635379
350796;2;2;70;52;54;1; ;1;1;2;4;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;100000;1;45;54;9500;95;50;50;114,010596664393
350806;2;2;70;2;20;3; ;1;1;2;2;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;54;45;5262;52;50;50;180,305949982944
350807;2;2;70;4;40;2; ;2;2;2;52;1; ;9;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;39;9192;91;50;50;160,620375318589
350807;2;3;70;36;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;50;50;160,620375318589
350811;2;1;70;13;48;4; ;1;1;2;4;5; ;2;2;7; ;3; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;5000000;1;95;95;4521;45;50;50;188,553295200727
350819;2;1;70;1;48;5; ;1;1;2;3;5; ;2;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;4000000;1;95;95;4521;45;50;50;180,075199420293
350824;2;3;70;6;48;3; ;1;1;2;6;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;880000;1;54;54;9500;95;50;50;107,113099682722
350835;2;1;70;250;56;1; ;2;2;2;260;1; ;4;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5235;52;50;50;125,84600772982
350836;2;2;70;4;48;1; ;2;2;2;104;1; ;2;1; ;.;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;32;21;5125;51;50;50;197,142113090869
350840;2;1;70;4;60;1; ;1;1;2;8;1; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;30000;1;900000;1;53;45;1551;15;50;50;191,312516774034
350864;2;3;70;52;60;1; ;1;1;2;52;1; ;3;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5262;52;52;52;152,756181132813
350865;2;1;70;8;60;1; ;1;1;2;8;1; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;120000;1;98;81;3611;36;52;52;175,75694582104
350868;2;4;70;12;60;1; ;1;1;2;12;1; ;3;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;720000;1;53;53;5521;55;52;52;161,123031170596
350868;2;7;70;4;48;1; ;1;1;2;4;9;TRABAJO PARA UN ASALARIADO;2;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;45000;1;400000;1;84;97;5127;51;52;52;161,123031170596
350870;2;1;70;20;24;1; ;2;2;2;20;2; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ;1; ;ESPERANDO LA PENSION;2; ;1;100000;1;12;30;7523;75;52;52;134,137231169782
350872;2;3;70;12;48;1; ;1;1;2;12;1; ;3;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;95;95;2694;26;52;52;178,19953335539
350876;2;3;70;24;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;52;52;156,423531899043
350880;2;4;70;54;20;1; ;1;1;2;54;1; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;9242;92;52;52;164,190643811724
350882;2;2;70;2;40;1; ;1;1;2;2;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;400000;1;1000000;1;45;45;5233;52;52;52;181,15119301878
350891;2;1;70;12;40;1; ;1;1;2;4;3; ;1;2;2; ;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;1;350000;1;2000000;1;53;55;9500;95;52;52;173,759656400577
350893;2;2;70;24;24;3; ;1;1;2;30;1; ;3;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;77;1551;15;52;52;176,458250606849
350900;2;2;70;20;40;1; ;1;1;2;20;1; ;4;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;55;55;9213;92;52;52;150,074231410317
350906;2;3;70;52;48;1; ;1;1;2;104;1; ;9;1; ;.;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;97;1594;15;52;52;168,802877859315
350910;2;7;70;26;48;1; ;2;2;2;26;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;45;57;9302;93;52;52;111,557975855366
350910;2;10;70;25;48;1; ;1;1;2;25;1; ;4;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;45;45;5233;52;52;52;111,557975855366
350911;2;4;70;4;30;1; ;1;1;2;52;1; ;3;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;52;52;193,707194764706
350927;3;2;70;8;48;1; ;1;1;2;56;1; ;5;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5234;52;52;52;231,401593837152
350931;2;2;70;4;48;1; ;1;1;2;4;1; ;4;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;250000;1;58;58;7020;70;52;52;139,108396028074
350937;2;4;70;12;50;1; ;1;1;2;12;1; ;3;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;45;45;5233;52;52;52;117,389229657471
350940;2;5;70;104;48;1; ;1;1;2;104;1; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;5030;50;52;52;73,381884387804
350945;2;1;70;48;48;4; ;2;2;2;144;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ;1; ; ; ; ; ;2; ;2; ;1;41;44;6512;65;54;54;446,461024651549
350945;2;2;70;25;25;4; ;2;2;2;480;1; ;9;2;2; ;2; ;2;1; ; ; ; ; ;1; ; ; ; ; ;2; ;2; ;1;41;32;4521;45;54;54;446,461024651549
350961;2;1;70;13;50;1; ;1;1;2;13;1; ;2;2;8; ;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;95;95;4522;45;54;54;548,382564995052
350965;2;3;70;8;40;4; ;1;1;2;8;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;250000;1;800000;1;45;45;5219;52;54;54;325,836676138057
351281;2;4;70;4;49;1; ;1;1;2;4;1; ;2;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;95;95;4521;45;50;98;532,174606373129
351288;2;2;70;16;48;1; ;2;2;2;26;1; ;5;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2800000;1;70;95;4530;45;05;05;1423,02805733084
351298;2;2;70;26;48;1; ;2;2;2;28;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;55;54;9500;95;05;05;961,054020487734
351300;2;2;70;48;48;1; ;1;1;2;28;1; ;5;1; ;.;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;05;05;1187,74249971381
351301;2;3;70;150;48;1; ;1;1;2;52;1; ;6;2;1; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;550000;1;79;45;5233;52;05;05;891,822920605352
351303;2;1;70;8;60;4; ;1;1;2;4;4; ;2;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;95;95;4521;45;05;05;861,988652162111
351303;2;7;70;9;48;1; ;1;1;2;9;1; ;5;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;5600000;1;34;55;7020;70;05;05;861,988652162111
351309;2;2;70;2;16;1; ;1;2;2;124;3; ;1;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;54;9500;95;05;05;977,484461402216
351325;2;3;70;16;48;1; ;1;1;2;25;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;58;62;0118;01;05;05;909,198250830224
351325;2;4;70;10;48;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;05;05;909,198250830224
351328;2;1;70;20;48;4; ;1;1;2;24;1; ;4;2;4; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4800000;1;95;95;4521;45;05;05;954,309570152472
351335;2;1;70;20;24;1; ;1;1;2;24;1; ;7;2;4; ;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;100000;1;600000;1;57;79;1810;18;05;05;733,769292425438
351335;2;2;70;24;48;1; ;1;1;2;52;1; ;9;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;45;59;5131;51;05;05;733,769292425438
351336;2;2;70;8;48;1; ;1;1;2;8;1; ;2;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;92;83;2899;28;05;05;1013,99368353364
351336;2;3;70;4;32;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;05;05;1013,99368353364
351337;2;3;70;2;48;1; ;2;2;2;2;1; ;3;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;1;400000;1;4770700;1;32;44;6421;64;05;05;891,704690862649
351344;2;2;70;52;48;1; ;1;1;2;52;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;457700;1;39;45;1581;15;05;05;938,617630672982
351345;2;1;70;21;48;1; ;2;2;2;21;1; ;9;1; ;.;9;EPS COTIZANTE POR AHORA;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4610000;1;93;95;4552;45;05;05;1109,83447342962
351353;2;1;70;16;48;4; ;1;1;2;16;1; ;9;1; ;.;3; ;1; ;.; ; ; ; ; ; ;1; ; ; ;2; ;1;9600000;1;02;02;4530;45;05;05;1247,4727419997
351358;2;6;70;1;48;1; ;2;2;2;8;1; ;9;1; ;.;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;260000;1;32;34;9199;91;05;05;942,199519660369
351360;2;3;70;6;50;1; ;1;1;2;6;1; ;3;2;12;ESTABA AFILIADO A UNA ARP;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;39;97;7430;74;05;05;822,504299724408
351373;2;6;70;6;24;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;05;05;1134,46247206504
351376;2;4;70;2;36;1; ;2;2;2;2;1; ;9;1; ;.;9;CON LA EPS.;1; ;.; ; ; ; ; ; ; ; ;1; ;1;500000;1;5000000;1;19;44;6596;65;05;05;941,575936213835
351384;2;2;70;21;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;05;05;987,008683248841
351388;2;4;70;26;48;1; ;2;2;2;243;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;34;6412;64;05;05;948,388163159828
351391;2;3;70;4;48;4; ;1;1;2;288;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;93;93;4552;45;05;05;1018,39184737579
351403;2;3;70;40;48;1; ;2;2;2;40;4; ;1;2;7; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;480000;1;39;93;4552;45;05;05;1171,23747156079
351406;2;2;70;2;48;1; ;1;1;2;2;1; ;7;1; ;.;9;POR EL MOMENTO TIENE DERECHO A LA EPS;1; ;.; ; ; ; ; ; ; ; ;1; ;1;433700;1;5800000;1;37;58;8050;80;05;05;1110,38191500987
351413;2;1;70;24;48;1; ;1;1;2;24;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4600000;1;33;33;1521;15;05;05;944,402693156152
351417;2;6;70;6;48;1; ;1;1;2;6;1; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;1;4500000;1;95;85;2919;29;05;05;1120,05606638431
351417;2;8;70;2;48;1; ;1;1;2;2;8; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;50000;1;98;1;95;62;0122;01;05;05;1120,05606638431
351430;2;3;70;100;20;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;86; ; ; ;05;05;885,337603024213
351431;2;1;70;24;72;1; ;2;2;2;24;1; ;2;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;38000000;1;98;98;5244;52;05;05;1229,46385363929
351431;2;2;70;52;60;2; ;2;2;2;99;1; ;8;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;20;79;1810;18;05;05;1229,46385363929
351435;2;5;70;16;48;1; ;2;2;2;16;1; ;4;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3480000;1;45;45;5051;50;05;05;636,02046579106
351441;2;2;70;48;48;1; ;2;2;2;14;1; ;2;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;05;05;1332,3615127319
351441;3;2;70;7;48;1; ;2;2;2;36;1; ;3;2;2; ;2; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;41;45;5233;52;05;05;1332,3615127319
351474;2;4;70;50;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;08;08;567,0205649592
351478;2;6;70;8;48;2; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;77; ; ; ;08;08;474,096858065873
351478;3;2;70;52;42;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;19; ; ; ;08;08;474,096858065873
351479;2;2;70;7;48;1; ;2;2;2;7;1; ;8;1; ;.;4; ;1; ;.; ; ; ; ; ; ;1; ; ; ;2; ;1;1000000;1;44;44;9111;91;08;08;530,789231029825
351480;2;1;70;208;48;1; ;2;2;2;208;1; ;6;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;33;6041;60;08;08;498,973864603196
351481;2;1;70;24;48;1; ;2;2;2;20;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;45;45;5237;52;08;08;523,523451334056
351483;2;2;70;52;48;2; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;34; ; ; ;08;08;514,383029836529
351491;2;4;70;18;48;1; ;1;1;2;18;4; ;2;2;7; ;4; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;15;15;7430;74;08;08;548,864620236976
351494;2;3;70;12;48;1; ;2;2;2;12;1; ;6;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1302000;1;32;32;3611;36;08;08;549,332113904253
351511;2;1;70;52;56;1; ;1;1;2;52;1; ;9;2;7; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1080000;1;98;98;6021;60;08;08;527,005849960992
351511;2;2;70;52;48;1; ;1;1;2;52;1; ;3;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;55;5521;55;08;08;527,005849960992
351523;2;3;70;46;48;1; ;1;2;2;46;1; ;3;2;4; ;4; ;2;3; ; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;45;38;6421;64;08;08;519,180535296246
351523;2;4;70;41;48;1; ;1;1;2;42;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2600000;1;45;45;1530;15;08;08;519,180535296246
