Directorio;Secuencia_p;Orden;Regis;P6230;P6240;P6240s1;P6250;P6260;P6270;P6280;P6290;P6290s1;P6300;P6310;P6310s1;P6320;P6330;P6340;P6350;P6351;Clase;Dpto;Area;Fex_c_2011
346050;2;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;194,882876430832
346050;2;4;50;4;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;17;17;194,882876430832
346051;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;214,307701893833
346051;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;214,307701893833
346051;2;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;214,307701893833
346051;2;4;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;214,307701893833
346052;2;1;50;1;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;17;17;172,605147553402
346052;2;2;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;172,605147553402
346053;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;124,054429660555
346053;2;2;50;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;124,054429660555
346053;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;124,054429660555
346054;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;127,861674108047
346054;2;2;50;2;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;17;17;127,861674108047
346055;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;182,739368515202
346055;2;2;50;2;4; ;2;2;2;2; ; ;1;2; ;2; ;1;12;1;1;17;17;182,739368515202
346055;2;3;50;3;3; ;2;2;2;2; ; ;1;13;falta de libreta militar; ; ; ; ; ;1;17;17;182,739368515202
346056;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;117,362933424487
346056;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;117,362933424487
346057;2;1;50;1;6;PASEO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;208,845514701284
346057;2;2;50;2;6;PASEO;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;208,845514701284
346057;2;3;50;3;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;17;17;208,845514701284
346058;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;194,993382370385
346058;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;194,993382370385
346058;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;194,993382370385
346058;2;4;50;4;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;1;17;17;194,993382370385
346058;2;5;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;194,993382370385
346059;2;1;50;1;4; ;2;2;2;2; ; ;1;5; ;1;2; ; ; ;1;17;17;181,029037024313
346059;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;181,029037024313
346059;2;3;50;3;6;HACIENDO VUELTAS PARA ENTRAR A ESTUDIAR AL SENA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;181,029037024313
346059;2;4;50;4;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;17;17;181,029037024313
346059;2;5;50;5;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;17;17;181,029037024313
346060;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;163,881430140265
346060;2;2;50;2;6;DEPORTE;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;17;17;163,881430140265
346061;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;163,314543052201
346061;2;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;163,314543052201
346061;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;163,314543052201
346062;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;219,16989226209
346062;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;219,16989226209
346062;2;3;50;3;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;17;17;219,16989226209
346062;2;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;219,16989226209
346062;2;5;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;219,16989226209
346062;2;6;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;219,16989226209
346063;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;160,132615145657
346063;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;160,132615145657
346063;2;3;50;3;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;17;17;160,132615145657
346063;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;160,132615145657
346064;2;1;50;1;6;EN  LA  CASA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;90,4001906537568
346064;2;2;50;2;4; ;2;2;2;2; ; ;1;2; ;2; ;1;3;1;1;17;17;90,4001906537568
346064;2;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;90,4001906537568
346064;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;90,4001906537568
346065;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;177,659292328246
346065;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;177,659292328246
346066;2;1;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;17;17;148,931266803117
346066;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;148,931266803117
346066;2;3;50;3;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;17;17;148,931266803117
346067;2;1;50;1;6;hacer deporte;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;108,547354584599
346067;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;108,547354584599
346067;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;108,547354584599
346068;2;1;50;1;4; ;2;2;2;2; ; ;1;9; ; ; ; ; ; ;1;17;17;108,547354584599
346068;2;2;50;2;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;17;17;108,547354584599
346068;2;3;50;3;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;17;17;108,547354584599
346069;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;132,313096761634
346070;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;164,54461239465
346070;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;164,54461239465
346070;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;164,54461239465
346070;2;4;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;164,54461239465
346070;2;5;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;164,54461239465
346070;2;6;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;164,54461239465
346071;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;127,861674108047
346071;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;127,861674108047
346072;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;179,738507989743
346072;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;179,738507989743
346072;2;3;50;2;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;1;17;17;179,738507989743
346072;2;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;179,738507989743
346073;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;125,284193753978
346073;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;125,284193753978
346073;2;4;50;4;4; ;2;2;2;2; ; ;1;3; ;2; ;1;12;1;1;17;17;125,284193753978
346074;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;173,923789675315
346074;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;173,923789675315
346074;2;3;50;3;3; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;17;17;173,923789675315
346074;2;4;50;4;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;1;17;17;173,923789675315
346075;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;175,458050967831
346075;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;175,458050967831
346075;2;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;175,458050967831
346075;2;4;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;175,458050967831
346076;2;1;50;1;6;HACER MANDADOS;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;88,3420051980406
346076;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;88,3420051980406
346076;2;3;50;3;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;17;17;88,3420051980406
346076;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;88,3420051980406
346076;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;88,3420051980406
346076;2;6;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;88,3420051980406
346077;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;161,669775820133
346077;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;161,669775820133
346078;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;129,648349940278
346078;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;129,648349940278
346078;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;129,648349940278
346079;2;1;50;1;6;LEER;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;131,856715613124
346079;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;131,856715613124
346079;2;3;50;3;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;17;17;131,856715613124
346080;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;180,952692682972
346080;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;180,952692682972
346081;2;1;50;1;6;EN LA CASA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;127,861674108047
346081;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;127,861674108047
346082;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;138,885618620781
346083;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;218,588158915745
346083;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;218,588158915745
346083;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;218,588158915745
346083;2;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;218,588158915745
346084;2;1;50;1;4; ;2;2;2;2; ; ;1;9; ; ; ; ; ; ;1;17;17;180,531002842356
346084;2;2;50;2;6;EN LA CASA;2;2;2;2; ; ;1;2; ;1;1; ;2;1;1;17;17;180,531002842356
346084;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;180,531002842356
346085;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;187,019825537115
346085;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;187,019825537115
346085;2;3;50;2;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;1;17;17;187,019825537115
346086;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;182,770771175811
346086;3;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;182,770771175811
346087;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;144,598513277426
346087;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;144,598513277426
346088;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;194,882876430832
346088;2;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;194,882876430832
346088;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;194,882876430832
346088;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;194,882876430832
346089;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;148,737061699176
346089;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;148,737061699176
346090;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;151,171035136572
346090;2;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;151,171035136572
346091;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;140,147090623839
346091;2;2;50;2;4; ;2;2;2;2; ; ;1;9; ; ; ; ; ; ;1;17;17;140,147090623839
346091;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;140,147090623839
346092;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;194,882876430832
346092;2;2;50;2;4; ;2;2;2;2; ; ;1;9; ; ; ; ; ; ;1;17;17;194,882876430832
346092;2;3;50;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;194,882876430832
346092;2;4;50;4;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;194,882876430832
346093;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;143,166075642693
346094;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;155,451492158485
346094;2;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;1;17;17;155,451492158485
346095;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;110,755720257446
346095;2;2;50;2;4; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;1;17;17;110,755720257446
346095;2;3;50;3;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;110,755720257446
346096;2;1;50;1;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;17;17;143,166075642693
346097;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;155,451492158485
346097;2;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;155,451492158485
346098;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;114,260249241244
346098;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;114,260249241244
346098;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;114,260249241244
346098;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;114,260249241244
346099;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;163,314543052201
346099;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;163,314543052201
346099;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;163,314543052201
346100;2;1;50;1;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;1;17;17;180,952692682972
346100;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;180,952692682972
346101;2;1;50;1;2; ;2;2;2;1;6; ; ; ; ; ; ; ; ;1;1;17;17;186,067297590944
346101;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;186,067297590944
346101;2;3;50;3;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;17;17;186,067297590944
346101;2;4;50;4;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;186,067297590944
346101;2;5;50;5;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;186,067297590944
346102;2;1;50;1;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;1;17;17;161,669775820133
346102;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;161,669775820133
346103;2;1;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;161,669775820133
346103;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;161,669775820133
346104;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;173,360191234537
346104;2;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;173,360191234537
346104;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;173,360191234537
346104;2;4;50;4;6;RECORRER  LAS  CALLES;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;17;17;173,360191234537
346104;2;5;50;5;6;HACER  DEPORTE;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;17;17;173,360191234537
346105;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;125,923847468311
346105;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;125,923847468311
346106;2;1;50;1;4; ;2;2;2;1;3; ; ; ; ; ; ; ; ;1;1;17;17;227,815832929026
346106;2;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;227,815832929026
346106;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;227,815832929026
346106;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;227,815832929026
346106;2;5;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;227,815832929026
346106;3;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;227,815832929026
346106;3;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;227,815832929026
346106;3;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;227,815832929026
346106;4;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;227,815832929026
346106;4;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;227,815832929026
346106;4;5;50;2;3; ;2;2;2;2; ; ;1;13;POR  QUE  ES MENOR  DE  EDAD; ; ; ; ; ;1;17;17;227,815832929026
346107;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;141,649949255745
346107;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;141,649949255745
346107;2;3;50;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;141,649949255745
346107;2;4;50;4;3; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;17;17;141,649949255745
346108;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;151,171035136572
346108;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;151,171035136572
346109;2;1;50;1;6;SALIR A CAMINAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;164,393033017458
346109;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;164,393033017458
346110;2;1;50;1;6;DESCANSO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;136,677252947935
346111;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;170,48535466002
346114;2;1;50;1;6;DILIGENCIAS PERSONALES;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;141,649949255745
346114;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;141,649949255745
346114;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;141,649949255745
346114;2;4;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;141,649949255745
346115;2;1;50;1;6;DESCANSANDO;2;2;2;2; ; ;1;8; ;1;2; ; ; ;1;17;17;137,855025786604
346115;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;137,855025786604
346115;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;137,855025786604
346116;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;176,056340716503
346116;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;176,056340716503
346117;2;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;129,506441340116
346117;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;129,506441340116
346117;2;3;50;3;6;COLABORA EN LA TIENDA;2;2;1; ; ; ; ; ; ; ; ; ; ; ;1;17;17;129,506441340116
346118;2;1;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;198,4584099711
346118;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;198,4584099711
346118;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;198,4584099711
346118;2;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;198,4584099711
346119;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;155,898072976461
346119;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;155,898072976461
346119;2;3;50;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;155,898072976461
346120;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;209,98413076896
346120;2;2;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;209,98413076896
346120;2;3;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;209,98413076896
346120;2;4;50;4;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;209,98413076896
346121;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;133,92880696219
346121;2;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;133,92880696219
346121;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;133,92880696219
346122;2;1;50;1;6;VER TV;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;17;17;182,486953975487
346122;2;2;50;2;6;SALIR CON AMIGOS;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;182,486953975487
346123;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;138,067355383941
346123;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;138,067355383941
346123;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;138,067355383941
346124;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;202,022285378041
346124;2;2;50;1;6;ESCUCHAR MUSICA;2;2;2;2; ; ;1;13;NO  LE INTERESA; ; ; ; ; ;1;17;17;202,022285378041
346124;2;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;202,022285378041
346125;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;144,598513277426
346125;2;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;1;17;17;144,598513277426
346126;2;1;50;1;6;HACER VUELTAS DE SERVICIOS MEDICOS;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;161,074774718746
346126;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;161,074774718746
346126;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;161,074774718746
346126;2;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;161,074774718746
346127;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;202,05368803865
346127;2;2;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;202,05368803865
346128;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;155,451492158485
346128;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;155,451492158485
346129;2;1;50;1;6;DESCANSANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;171,697784091681
346129;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;171,697784091681
346129;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;171,697784091681
346129;2;4;50;4;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;17;17;171,697784091681
346130;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;17;17;190,372959504205
346130;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;190,372959504205
346130;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;190,372959504205
346130;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;190,372959504205
346131;2;1;50;1;3; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;1;17;17;195,983998754494
346131;2;2;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;1;17;17;195,983998754494
346131;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;195,983998754494
