Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7452;P7454;P7456;P7458;P7458s1;P7460;P7470;P7472;P7472s1;Ini;Mes;Dpto;Fex_c_2011;Area
4059866;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;08;673,117300165827;08
4059867;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;08;502,209976716059;08
4059868;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;08;553,137554949061;08
4059869;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;08;457,993808301757;08
4059869;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;457,993808301757;08
4059869;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;08;457,993808301757;08
4059874;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;08;550,992355095609;08
4059874;1;5;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;05;08;550,992355095609;08
4059876;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;08;477,68896605445;08
4059880;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;05;08;455,16982079599;08
4059881;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;08;620,079322034491;08
4059882;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;08;901,867734809042;08
4059883;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;769,942559588193;08
4059884;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;08;533,333862701182;08
4059884;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;533,333862701182;08
4059885;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;570,687512848302;08
4059886;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;654,253298957669;08
4059888;1;2;1;80;1;2; ; ; ; ;1;4;4; ;2; ;2; ;1;05;08;533,333862701182;08
4059888;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;533,333862701182;08
4059890;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;08;593,412578384459;08
4059893;1;1;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ;1;05;08;769,441542965004;08
4059894;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;08;658,966772811979;08
4059894;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;658,966772811979;08
4059894;1;4;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;05;08;658,966772811979;08
4059894;1;5;1;80;1;1;1;8; ;2; ; ;3; ;2; ;2; ;1;05;08;658,966772811979;08
4059895;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;644,453068807038;08
4059896;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;08;596,241755772723;08
4059896;1;4;1;80;1;1;3;4; ;2; ; ;4; ;3; ;2; ;1;05;08;596,241755772723;08
4059896;1;8;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;08;596,241755772723;08
4059897;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;479,371998990325;08
4059898;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;05;08;495,774292276365;08
4059899;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;08;586,554437811668;08
4059900;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;08;697,209423704164;08
4059901;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;08;754,572686376859;08
4059902;1;1;1;80;1;1;4;6; ;2; ; ;10; ;3; ;2; ;1;05;08;383,692350885377;08
4059902;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;383,692350885377;08
4059903;1;1;1;80;1;1;4;6; ;2; ; ;8; ;2; ;2; ;1;05;08;522,219589241634;08
4059903;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;08;522,219589241634;08
4059904;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;05;08;610,928184584216;08
4059904;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;08;610,928184584216;08
4059905;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;08;446,308833429447;08
4059905;1;3;1;80;1;1;1;8; ;2; ; ;12;MENOR EDAD;2; ;2; ;1;05;08;446,308833429447;08
4059905;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;08;446,308833429447;08
4059905;1;6;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;08;446,308833429447;08
4059906;1;2;1;80;1;1;1;9;ESCASES DE TRABAJO;2; ; ;1; ;2; ;1;50000;1;05;08;891,751360522218;08
4059909;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;842,710580306679;08
4059909;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;842,710580306679;08
4059911;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;05;08;698,783922144853;08
4059911;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;698,783922144853;08
4059912;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;05;08;546,628220848638;08
4059912;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;546,628220848638;08
4059915;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;626,367742585123;08
4059917;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;08;745,568812815646;08
4059920;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;05;08;488,729056718297;08
4059920;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;488,729056718297;08
4059920;1;3;1;80;1;1;4;6; ;2; ; ;5; ;2; ;1;99;1;05;08;488,729056718297;08
4059921;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;08;600,384164281798;08
4059922;1;1;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;1;05;08;586,441525622092;08
4059922;1;2;1;80;1;1;4;3; ;2; ; ;4; ;2; ;2; ;1;05;08;586,441525622092;08
4059922;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;586,441525622092;08
4059923;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;08;745,568812815646;08
4059923;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;08;745,568812815646;08
4059925;1;2;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ;1;05;08;592,877210061785;08
4059925;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;592,877210061785;08
4059926;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;05;08;573,260079664213;08
4059927;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;08;661,003438170245;08
4059927;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;661,003438170245;08
4059929;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;460,173359854694;08
4059930;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;08;323,221153074096;08
4059930;1;10;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;323,221153074096;08
4059932;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;08;589,26989082225;08
4059933;1;1;1;80;1;2; ; ; ; ;1;2;9; ;2; ;2; ;1;05;08;620,079322034491;08
4059933;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;08;620,079322034491;08
4059933;2;1;2;80;1;1;3;5; ;2; ; ;1; ;3; ;2; ;1;05;08;620,079322034491;08
4059935;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;08;745,568812815646;08
4059936;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;1;05;08;650,888753246731;08
4059937;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;613,643637594797;08
4059943;1;2;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ;1;05;08;548,773420702089;08
4059944;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;756,683086275194;08
4059944;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;08;756,683086275194;08
4059947;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;558,460459610009;08
4059947;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;558,460459610009;08
4059949;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;08;745,568812815646;08
4059952;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;08;542,485000151457;08
4059953;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;573,294431363698;08
4059954;1;2;1;80;1;1;2;3; ;2; ; ;9; ;1;1;2; ;1;05;08;539,769547140875;08
4059955;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;602,529364135249;08
4059957;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;599,848262824153;08
4059958;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;08;471,749351976185;08
4059958;1;4;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;05;08;471,749351976185;08
4059960;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;491,410158029393;08
4059961;1;1;1;80;1;1;4;8; ;2; ; ;7; ;2; ;2; ;1;05;08;586,554437811668;08
4059961;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;08;586,554437811668;08
4059962;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;08;522,219589241634;08
4059962;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;08;522,219589241634;08
4059970;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;05;11;2554,84576639171;11
4059970;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;11;2554,84576639171;11
4059971;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;05;11;2554,84576639171;11
4059971;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;05;11;2554,84576639171;11
4059972;1;1;1;80;1;1;4;5; ;2; ; ;8; ;2; ;2; ;1;05;11;3426,47839041999;11
4059974;1;1;1;80;1;1;4;8; ;2; ; ;11; ;2; ;2; ;1;05;11;2558,45911447261;11
4059976;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;1;05;11;2878,62555408577;11
4059977;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ;1;05;11;2294,74992298514;11
4059977;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;11;2294,74992298514;11
4059978;1;2;1;80;1;1;4;3; ;2; ; ;4; ;2; ;2; ;1;05;11;1608,64415891587;11
4059978;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;05;11;1608,64415891587;11
4059981;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;05;11;3587,88903088878;11
4059981;1;3;1;80;1;1;4;4; ;2; ; ;9; ;2; ;2; ;1;05;11;3587,88903088878;11
4059981;1;4;1;80;1;1;1;4; ;2; ; ;4; ;1;1;1;900000;1;05;11;3587,88903088878;11
4059984;1;2;1;80;1;1;4;8; ;1; ;4;9; ;2; ;2; ;1;05;11;2447,73325118415;11
4059984;1;3;1;80;1;1;2;8; ;1; ;1;4; ;2; ;2; ;1;05;11;2447,73325118415;11
4059985;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;11;3351,62573157394;11
4059987;1;2;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;05;11;2441,00256803118;11
4059988;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;11;2108,03014792439;11
4059988;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;11;2108,03014792439;11
4059988;1;6;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;11;2108,03014792439;11
4059990;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;05;11;5977,71080873081;11
4059991;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;11;6878,43399969409;11
4059995;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;11;1564,68065984014;11
4059995;1;5;1;80;1;1;4;3; ;2; ; ;9; ;3; ;2; ;1;05;11;1564,68065984014;11
4059996;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;05;11;4390,67385677289;11
4059998;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;11;2449,00228534218;11
4060000;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;11;3241,78356461186;11
4060002;1;2;1;80;1;1;1;7; ;2; ; ;9; ;2; ;2; ;1;05;11;2244,90925020392;11
4060006;1;4;1;80;1;1;4;6; ;2; ; ;8; ;2; ;2; ;1;05;11;2964,62198070255;11
4060007;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;11;4898,00457068436;11
4060009;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;05;11;3217,28831783174;11
4060014;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;05;11;4243,33632513781;11
4060017;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;11;5936,4706575669;11
4060020;1;1;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;05;11;4882,00513606236;11
4060020;1;2;1;80;1;1;9;4; ;2; ; ;4; ;2; ;2; ;1;05;11;4882,00513606236;11
4060022;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;05;11;2227,51164361844;11
4060023;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;11;1352,35587975933;11
4060024;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;11;3256,9415600346;11
4060024;1;4;1;80;1;1;4;7; ;2; ; ;9; ;2; ;2; ;1;05;11;3256,9415600346;11
4060024;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;11;3256,9415600346;11
4060026;1;1;1;80;1;1;2;8; ;2; ; ;8; ;2; ;2; ;1;05;11;2294,74992298514;11
4060028;1;1;1;80;1;1;4;5; ;2; ; ;4; ;3; ;2; ;1;05;11;1640,08167743858;11
4060028;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;11;1640,08167743858;11
4060028;1;4;1;80;1;2; ; ; ; ;1;1;2; ;2; ;2; ;1;05;11;1640,08167743858;11
4060028;1;5;1;80;1;1;1;2; ;1; ;1;12;ACCIDENTE;2; ;2; ;1;05;11;1640,08167743858;11
4060029;1;1;1;80;1;1;4;8; ;2; ; ;8; ;2; ;2; ;1;05;11;2558,45911447261;11
4060031;1;1;1;80;1;1;4;8; ;2; ; ;10; ;3; ;2; ;1;05;11;2697,48506335686;11
4060032;1;2;1;80;1;1;1;8; ;2; ; ;12;DESEA REUNIR RECURSOS PARA INSTALAR UN NEGOCIO;1;2;1;200000;1;05;11;2405,03878626645;11
4060032;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;11;2405,03878626645;11
4060032;1;4;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;05;11;2405,03878626645;11
4060033;1;2;1;80;1;1;2;8; ;2; ; ;1; ;2; ;2; ;1;05;11;2554,84576639171;11
4060034;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;05;11;2412,20646942657;11
4060034;1;2;1;80;1;1;4;3; ;2; ; ;11; ;2; ;2; ;1;05;11;2412,20646942657;11
4060036;2;2;2;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;11;3336,74223165406;11
4060037;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;11;1499,18732978544;11
4060037;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;11;1499,18732978544;11
4060038;1;1;1;80;1;1;4;4; ;2; ; ;4; ;3; ;2; ;1;05;11;2445,38893726128;11
4060038;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;11;2445,38893726128;11
4060039;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;11;1534,23819638905;11
4060040;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;11;2294,74992298514;11
4060042;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;11;1975,41551752286;11
4060042;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;11;1975,41551752286;11
4060042;1;4;1;80;1;1;4;1; ;2; ; ;8; ;2; ;2; ;1;05;11;1975,41551752286;11
4060043;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;11;2077,70466349317;11
4060043;1;5;1;80;1;1;4;3; ;2; ; ;4; ;2; ;2; ;1;05;11;2077,70466349317;11
4060045;1;3;1;80;1;1;2;9;TERMINO EL SERVICIO MILITAR;2; ; ;2; ;2; ;2; ;1;05;11;2223,95730853921;11
4060047;1;1;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;05;11;2558,45911447261;11
4060049;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;11;2038,26742765946;11
4060050;1;2;1;80;1;2; ; ; ; ;1;3;9; ;2; ;2; ;1;05;11;3439,21699984704;11
4060050;1;3;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;1;05;11;3439,21699984704;11
4060051;1;3;1;80;1;1;1;8; ;2; ; ;2; ;2; ;1;60000;1;05;11;1861,57231916233;11
4060051;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;11;1861,57231916233;11
4060053;1;1;1;80;1;1;4;5; ;2; ; ;4; ;3; ;2; ;1;05;11;2298,36327106604;11
4060057;1;3;1;80;1;2; ; ; ; ;1;1;2; ;2; ;2; ;1;05;11;2804,05679579096;11
4060057;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;11;2804,05679579096;11
4060058;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;11;2188,9064419356;11
4060060;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;11;2811,38727471907;11
4060061;1;2;1;80;1;1;1;6; ;2; ; ;9; ;2; ;2; ;1;05;11;3766,55112262032;11
4060062;1;2;1;80;1;1;2;5; ;2; ; ;11; ;3; ;2; ;1;05;11;2298,36327106604;11
4060064;1;2;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;1;05;11;2618,52971067919;11
4060065;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;11;3074,91084398387;11
4060066;1;2;1;80;1;1;3;6; ;2; ; ;9; ;2; ;2; ;1;05;11;3856,160897318;11
4060066;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;11;3856,160897318;11
4060069;1;7;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;11;3377,32761282486;11
4060071;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;11;1352,35587975933;11
4060071;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;11;1352,35587975933;11
4060071;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;11;1352,35587975933;11
4060073;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;11;2121,6681625689;11
4060075;1;1;1;80;1;1;4;5; ;2; ; ;11; ;3; ;2; ;1;05;11;2294,74992298514;11
4060075;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;11;2294,74992298514;11
4060076;1;2;1;80;1;1;1;8; ;2; ; ;12;POR CUIDAR A LA MAMA;2; ;2; ;1;05;11;2188,9064419356;11
4060076;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;11;2188,9064419356;11
4060077;1;1;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;05;11;2661,52128159213;11
4060077;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;11;2661,52128159213;11
4060077;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;11;2661,52128159213;11
4060078;1;2;1;80;1;1;1;9;EMBARAZO;2; ; ;12;EMBARAZO;2; ;2; ;1;05;11;3295,56945155673;11
4060079;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;11;1868,74000232245;11
4060080;1;1;1;80;1;1;2;5; ;1; ;2;5; ;3; ;2; ;1;05;11;3839,80893981006;11
4060080;1;2;1;80;1;1;4;1; ;1; ;4;5; ;2; ;2; ;1;05;11;3839,80893981006;11
4060080;1;4;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;05;11;3839,80893981006;11
4060082;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;05;11;4183,49502009128;11
4060083;1;1;1;80;1;1;2;6; ;2; ; ;8; ;2; ;2; ;1;05;11;1865,12665424155;11
4060084;1;1;1;80;1;1;4;3; ;1; ;4;9; ;2; ;2; ;1;05;11;1971,02914829276;11
4060085;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;11;2449,00228534218;11
4060089;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;11;2605,85033940656;11
4060093;1;2;1;80;1;1;4;8; ;1; ;4;9; ;2; ;2; ;1;05;11;1861,57231916233;11
4060093;1;4;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;1;05;11;1861,57231916233;11
4060094;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ;1;05;11;2294,74992298514;11
4060097;1;1;1;80;1;1;4;5; ;2; ; ;7; ;3; ;2; ;1;05;11;2412,20646942657;11
4060097;1;2;1;80;1;1;4;5; ;2; ; ;7; ;3; ;2; ;1;05;11;2412,20646942657;11
4060099;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;05;11;7001,88608134332;11
4060099;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;11;7001,88608134332;11
4060105;1;2;1;80;1;1;2;9;POR EMBARAZO;2; ; ;9; ;2; ;2; ;1;05;11;4095,45910215712;11
4060106;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;11;2480,43980386489;11
4060107;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;11;2449,00228534218;11
4060110;1;4;1;80;1;2; ; ; ; ;1;1;2; ;2; ;2; ;1;05;11;1861,57231916233;11
4060111;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;11;2558,45911447261;11
4060112;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;11;1889,2334686834;11
4060112;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;11;1889,2334686834;11
4060112;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;11;1889,2334686834;11
4060112;1;7;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;1;05;11;1889,2334686834;11
4060113;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;05;11;5846,82336452799;11
4060113;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;11;5846,82336452799;11
4060114;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;11;1968,18882136107;11
4060114;1;5;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ;1;05;11;1968,18882136107;11
4060114;1;6;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;11;1968,18882136107;11
4060115;1;2;1;80;1;1;1;6; ;1; ;1;9; ;2; ;2; ;1;05;11;3509,79360792382;11
4060116;1;3;1;80;1;1;1;9;POR EL HORARIO;1; ;1;2; ;2; ;2; ;1;05;11;2998,37465957088;11
4060116;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;11;2998,37465957088;11
4060119;1;2;1;80;1;1;2;3; ;1; ;2;9; ;2; ;2; ;1;05;11;5211,70067881313;11
4060119;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;11;5211,70067881313;11
4060121;1;4;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;1;05;11;2704,71175951865;11
4060121;2;2;2;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;11;2704,71175951865;11
4060123;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;11;2551,29143131249;11
4060125;1;3;1;80;1;1;2;8; ;2; ; ;2; ;2; ;2; ;1;05;11;1644,46804666869;11
4060125;1;4;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;1;05;11;1644,46804666869;11
4060125;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;11;1644,46804666869;11
4060125;1;6;1;80;1;1;4;6; ;2; ; ;4; ;1;2;2; ;1;05;11;1644,46804666869;11
4060127;1;1;1;80;1;1;3;9;EMBARAZO;2; ; ;9; ;2; ;2; ;1;05;11;5805,83643180609;11
4060128;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;11;4596,72654213207;11
4060130;1;8;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;11;1352,35587975933;11
4060136;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;05;11;2298,36327106604;11
4060137;1;2;1;80;1;2; ; ; ; ;1;4;9; ;2; ;2; ;1;05;11;3265,63871755869;11
4060137;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;11;3265,63871755869;11
4060137;1;6;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;05;11;3265,63871755869;11
4060137;1;10;1;80;1;1;4;1; ;2; ; ;9; ;2; ;2; ;1;05;11;3265,63871755869;11
4060139;1;1;1;80;1;1;3;9;EDAD;2; ; ;4; ;3; ;2; ;1;05;11;5102,46483662163;11
4060139;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;05;11;5102,46483662163;11
4060141;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;11;6277,44279498469;11
4060142;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;11;1971,02914829276;11
4060142;1;3;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;11;1971,02914829276;11
