Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P9460;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s7a1;P7420s8;P7422;P7422s1;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
4070399;1;1;1;70;2;6;44;4; ;2;7;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;93;93;45;1;1;4552;05;76;2337,47492559173
4070613;1;2;1;70;2;8;40;1; ;2;200;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;03;79;18;1;1;1810;05;15;1170,97639761965
4070719;1;2;1;70;2;16;48;4; ;2;6;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;41;45;52;1;2;5223;05;15;2214,03146367495
4070752;1;4;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;05;18;462,65397431032
4070888;1;4;1;70;2;10;40;3; ;2;15;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;05;18;394,484442680186
4070892;1;2;1;70;2;5;48;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;05;18;204,863375397318
4070919;1;6;1;70;2;8;48;3; ;2;12;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;05;18;530,356556723007
4070932;1;3;1;70;2;24;50;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;45;1;2;4542;05;18;1017,11122232656
4070933;1;4;1;70;2;12;48;1; ;2;96;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;54;95;1;1;9500;05;18;1748,71322650227
4070934;1;6;1;70;2;12;50;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;32;50;1;1;5040;05;18;2088,71123368704
4070996;1;3;1;70;2;24;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;05;25;2947,48040905413
4071043;1;2;1;70;2;8;48;1; ;2;9;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5522;05;05;624,758481284715
4071050;1;1;1;70;2;24;48;1; ;2;28;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;77;77;15;1;2;1511;05;05;1562,27202089295
4071053;1;1;1;70;2;4;48;1; ;2;4;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;99;95;45;1;1;4522;05;05;1489,26071773253
4071062;1;4;1;70;2;6;48;1; ;2;48;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;17;17;92;1;1;9213;05;05;528,205464186676
4071109;1;2;1;70;2;24;48;1; ;2;36;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5211;05;05;4165,71662453725
4071113;1;3;1;70;2;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;05;05;3093,34427488294
4071115;1;2;1;70;2;16;48;1; ;2;190;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;99;99;00;1;2;0000;05;05;2859,66763135114
4071181;1;5;1;70;2;42;48;1; ;2;36;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;44;44;65;1;2;6512;05;25;1269,50234556498
