DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;INI;MES;DPTO;fex_c_2011;AREA
4080069;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;63;85,5332366200562;63
4080069;1;2;1;80;1;1;4;5; ;2; ; ;11; ;3; ;2; ;1;06;63;85,5332366200562;63
4080069;1;3;1;80;1;1;3;4; ;2; ; ;4; ;3; ;2; ;1;06;63;85,5332366200562;63
4080070;1;1;1;80;1;1;4;5; ;2; ; ;11; ;3; ;2; ;1;06;63;85,5332366200562;63
4080070;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;63;85,5332366200562;63
4080071;1;1;1;80;1;1;4;5; ;2; ; ;11; ;3; ;2; ;1;06;63;126,712794598826;63
4080071;1;2;1;80;1;1;4;3; ;2; ; ;11; ;2; ;2; ;1;06;63;126,712794598826;63
4080072;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;63;70,2306894679842;63
4080074;1;1;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;06;66;298,076161602458;66
4080075;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;06;66;266,383205197128;66
4080076;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;203,434078578882;66
4080076;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;203,434078578882;66
4080077;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;255,573918486547;66
4080078;1;1;1;80;1;1;3;8; ;2; ; ;9; ;2; ;2; ;1;06;66;172,5014394695;66
4080078;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;172,5014394695;66
4080078;1;3;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;66;172,5014394695;66
4080083;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;233,720695241761;66
4080084;1;3;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;1;06;66;278,623768738731;66
4080085;1;2;1;80;1;1;4;5; ;2; ; ;10; ;2; ;2; ;1;06;66;259,981811111922;66
4080086;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;66;387,980960977795;66
4080086;1;4;1;80;1;1;1;3; ;2; ; ;9; ;2; ;1;300000;1;06;66;387,980960977795;66
4080086;1;8;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;387,980960977795;66
4080088;1;4;1;80;1;1;3;8; ;2; ; ;11; ;2; ;2; ;1;06;66;231,739275178876;66
4080088;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;231,739275178876;66
4080090;1;4;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;66;240,75398554695;66
4080090;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;240,75398554695;66
4080092;1;5;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;1;06;66;343,415572928795;66
4080093;1;1;1;80;1;1;1;3; ;1; ;1;9; ;2; ;2; ;1;06;66;291,214860453945;66
4080093;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;66;291,214860453945;66
4080095;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;66;245,936321694794;66
4080095;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;66;245,936321694794;66
4080096;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;345,162119429757;66
4080097;1;1;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;1;06;66;235,089283287919;66
4080097;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;66;235,089283287919;66
4080098;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;289,728577840122;66
4080098;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;289,728577840122;66
4080099;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;66;287,229123195583;66
4080102;1;1;1;80;1;1;4;6; ;2; ; ;8; ;2; ;2; ;1;06;66;266,383205197128;66
4080103;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;301,312336191088;66
4080104;1;2;1;80;1;1;3;4; ;2; ; ;4; ;3; ;2; ;1;06;66;165,516222275706;66
4080107;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;305,29807344945;66
4080109;1;2;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;1;06;66;303,293756253973;66
4080116;1;1;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ;1;06;66;187,371966831031;66
4080116;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;66;187,371966831031;66
4080116;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;187,371966831031;66
4080116;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;187,371966831031;66
4080116;1;8;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;187,371966831031;66
4080117;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;66;282,846872751639;66
4080118;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;361,283058915219;66
4080119;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;313,903427906302;66
4080120;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;66;179,376923080367;66
4080120;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;179,376923080367;66
4080121;1;1;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;1;06;68;574,544065949159;68
4080122;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;06;68;391,76001685879;68
4080122;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;391,76001685879;68
4080122;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;391,76001685879;68
4080123;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;06;68;591,509205991313;68
4080124;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;867,814215968005;68
4080125;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;68;401,707212839268;68
4080125;2;1;2;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;68;401,707212839268;68
4080125;2;3;2;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;06;68;401,707212839268;68
4080125;2;4;2;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;06;68;401,707212839268;68
4080125;2;5;2;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;401,707212839268;68
4080126;1;1;1;80;1;1;4;4; ;2; ; ;4; ;3; ;2; ;1;06;68;1106,76893476528;68
4080126;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;68;1106,76893476528;68
4080129;1;3;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ;1;06;68;523,543745628368;68
4080131;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;494,934623781951;68
4080132;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;989,869247563901;68
4080134;1;1;1;80;1;1;4;8; ;2; ; ;10; ;3; ;2; ;1;06;68;491,059925169662;68
4080134;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;68;491,059925169662;68
4080135;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;1;06;68;780,756184545531;68
4080135;1;5;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;68;780,756184545531;68
4080137;1;4;1;80;1;2; ; ; ; ;1;2;2; ;2; ;2; ;1;06;68;422,498168474862;68
4080140;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;68;964,127881488295;68
4080140;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;964,127881488295;68
4080141;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;06;68;851,405820144479;68
4080141;1;4;1;80;1;1;2;7; ;2; ; ;3; ;2; ;2; ;1;06;68;851,405820144479;68
4080142;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;754,560523897413;68
4080143;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;388,39055814778;68
4080143;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;388,39055814778;68
4080143;1;4;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;06;68;388,39055814778;68
4080145;1;1;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;06;68;434,938319035644;68
4080146;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;494,934623781951;68
4080148;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;448,969431518124;68
4080148;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;448,969431518124;68
4080150;1;5;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;68;337,191030129971;68
4080160;1;2;1;80;1;1;2;6; ;2; ; ;4; ;2; ;2; ;1;06;70;95,9692067876714;70
4080161;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;06;70;101,091940277821;70
4080161;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;101,091940277821;70
4080165;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;98,85206772475;70
4080165;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;98,85206772475;70
4080165;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;98,85206772475;70
4080166;1;1;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;1;06;70;84,6613445988268;70
4080170;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;70;88,7283952315158;70
4080171;1;3;1;80;1;2; ; ; ; ;1;1;9; ;2; ;2; ;1;06;70;90,1614291931806;70
4080172;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;102,632075109228;70
4080172;1;2;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;06;70;102,632075109228;70
4080173;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;100,600888435626;70
4080174;1;1;1;80;1;1;4;9;PARA DEDICARSE A PREDICAR EL EVANGELIO;2; ; ;11; ;2; ;2; ;1;06;70;83,416986189264;70
4080174;1;2;1;80;1;1;3;4; ;2; ; ;9; ;2; ;2; ;1;06;70;83,416986189264;70
4080175;1;3;1;80;1;1;2;6; ;2; ; ;9; ;2; ;2; ;1;06;70;92,6419792827908;70
4080176;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;70;93,9851108604134;70
4080177;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;102,187622931313;70
4080178;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;70;72,9482461809881;70
4080180;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;70;93,2999811459593;70
4080180;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;70;93,2999811459593;70
4080180;1;3;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;70;93,2999811459593;70
4080181;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;98,85206772475;70
4080183;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;73;180,044001133376;73
4080185;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;73;193,690719702111;73
4080185;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;73;193,690719702111;73
4080186;1;2;1;80;1;1;4;3; ;1; ;4;9; ;2; ;2; ;1;06;73;302,195338255111;73
4080187;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;73;226,727508499479;73
4080188;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;06;73;282,087163210543;73
4080189;1;7;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;06;73;302,293560699673;73
4080190;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;73;222,516122094128;73
4080190;1;2;1;80;1;1;3;7; ;2; ; ;8; ;2; ;2; ;1;06;73;222,516122094128;73
4080191;1;1;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;1;06;73;273,504860123306;73
4080191;1;2;1;80;1;1;4;7; ;2; ; ;10; ;3; ;2; ;1;06;73;273,504860123306;73
4080192;1;1;1;80;1;1;4;7; ;2; ; ;8; ;2; ;2; ;1;06;73;266,119310820346;73
4080196;1;1;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ;1;06;73;215,130572791169;73
4080198;1;5;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;06;73;134,903634835994;73
4080198;2;2;2;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;73;134,903634835994;73
4080200;1;1;1;80;1;1;4;7; ;2; ; ;4; ;2; ;2; ;1;06;73;158,312712991849;73
4080201;1;2;1;80;1;1;1;7; ;2; ; ;2; ; ; ;2; ;1;06;73;129,415991980974;73
4080202;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;73;92,8294571922783;73
4080202;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;73;92,8294571922783;73
4080202;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;73;92,8294571922783;73
4080203;1;1;1;80;1;1;2;4; ;2; ; ;8; ;2; ;2; ;1;06;73;129,31661476569;73
4080204;1;2;1;80;1;1;4;3; ;1; ;4;9; ;2; ;2; ;1;06;73;374,024131093406;73
4080204;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;73;374,024131093406;73
4080205;1;1;1;80;1;2; ; ; ; ;1;4;9; ;2; ;2; ;1;06;73;207,843245932771;73
4080206;1;2;1;80;1;1;1;3; ;1; ;1;9; ;2; ;2; ;1;06;73;168,778580934692;73
4080206;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;73;168,778580934692;73
4080207;1;4;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;06;73;344,479624340123;73
4080208;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ;1;06;73;207,843245932771;73
4080208;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;73;207,843245932771;73
4080209;1;1;1;80;1;1;3;3; ;1; ;2;9; ;2; ;2; ;1;06;73;211,209621892957;73
4080209;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;73;211,209621892957;73
4080209;1;4;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;73;211,209621892957;73
4080210;1;2;1;80;1;1;2;7; ;2; ; ;9; ;2; ;2; ;1;06;73;259,764297296846;73
4080211;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;73;215,130572791169;73
4080212;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;73;165,698262294808;73
4080213;1;2;1;80;1;1;2;7; ;2; ; ;5; ;2; ;2; ;1;06;73;161,393031631733;73
4080214;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;06;73;274,110036135414;73
4080215;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;73;210,74418166845;73
4080215;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;73;210,74418166845;73
4080215;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;73;210,74418166845;73
4080221;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;73;161,491254076295;73
4080221;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;73;161,491254076295;73
4080221;1;4;1;80;1;1;2;4; ;2; ; ;4; ;3; ;2; ;1;06;73;161,491254076295;73
4080221;1;5;1;80;1;1;4;6; ;2; ; ;11; ;2; ;2; ;1;06;73;161,491254076295;73
4080223;1;3;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;1;06;73;261,912302601833;73
4080223;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;73;261,912302601833;73
4080227;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;73;212,381769660911;73
4080228;1;3;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;06;73;276,258041440401;73
4080228;1;5;1;80;1;2; ; ; ; ;1;1;2; ; ; ;2; ;1;06;73;276,258041440401;73
4080232;1;1;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;1;06;76;733,54639227521;76
4080233;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;76;757,344946748103;76
4080233;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;76;757,344946748103;76
4080235;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;76;944,596427457611;76
4080236;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;76;1085,0776217973;76
4080237;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;76;936,465154767556;76
4080238;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;76;1178,05126630351;76
4080239;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;76;1220,00275629627;76
4080240;1;1;1;80;1;1;4;5; ;1; ;4;10; ;3; ;2; ;1;06;76;918,591385690847;76
4080240;1;2;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;06;76;918,591385690847;76
4080242;1;3;1;80;1;1;1;9;EL PAPA NO LO DEJO CONTINUAR CON EL TRABAJO;2; ; ;2; ; ; ;2; ;1;06;76;1178,05126630351;76
4080244;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;76;954,958567794532;76
4080246;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;76;925,21684377438;76
4080248;1;3;1;80;1;1;2;6; ;1; ;1;9; ;2; ;2; ;1;06;76;1340,44850630748;76
4080248;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;76;1340,44850630748;76
4080252;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;76;693,02486978683;76
4080252;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;76;693,02486978683;76
4080253;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;76;1178,05126630351;76
4080256;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;76;884,695321286;76
4080256;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;76;884,695321286;76
4080257;1;2;1;80;1;1;2;7; ;2; ; ;9; ;2; ;2; ;1;06;76;918,591385690847;76
4080258;1;5;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;06;76;1058,27786478761;76
4080260;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;76;1142,58674270613;76
4080263;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;76;918,591385690847;76
4080263;1;3;1;80;1;2; ; ; ; ;1;1;2; ;2; ;2; ;1;06;76;918,591385690847;76
4080264;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;76;1178,05126630351;76
4080265;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;76;899,146457725407;76
4080265;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;76;899,146457725407;76
4080270;1;1;1;80;1;1;1;8; ;2; ; ;12;NO LE INTERESA TRABAJAR ESTA EN TRAMITES PARA SALIR DEL PAIS;2; ;2; ;1;06;76;783,757706605205;76
4080271;1;1;1;80;1;1;4;3; ;2; ; ;4; ;2; ;2; ;1;06;76;944,596427457611;76
4080273;1;2;1;80;1;1;1;8; ;2; ; ;9; ;2; ;2; ;1;06;76;1012,45120085331;76
4080276;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;76;1105,26804566399;76
4080276;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;76;1105,26804566399;76
4080278;1;4;1;80;1;1;4;3; ;1; ;3;9; ;2; ;2; ;1;06;76;727,593282686983;76
4080278;1;5;1;80;1;1;1;8; ;2; ; ;12;POR EL VIAJE;2; ;2; ;1;06;76;727,593282686983;76
4080280;1;1;1;80;1;1;4;5; ;2; ; ;11; ;3; ;2; ;1;06;76;959,999078835481;76
4080281;1;1;1;80;1;1;1;9;ESTA EN PROCESO DE PENSIONARSE POR EL EJERCITO Y DESDE NOVIEMBRE ASISTE AL SENA PORQUE ASI SE LO EXIGEN;2; ; ;2; ;2; ;2; ;1;06;76;966,624536919014;76
4080283;1;2;1;80;1;1;4;8; ;2; ; ;9; ;2; ;2; ;1;06;76;939,667980213787;76
4080284;1;1;1;80;1;1;4;5; ;2; ; ;11; ;3; ;2; ;1;06;76;767,442456680056;76
4080298;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;63;1036,72085609747; 
4080298;1;3;1;80;1;1;4;1; ;2; ; ;11; ;2; ;2; ;1;06;63;1036,72085609747; 
4080299;1;1;1;80;1;1;4;8; ;2; ; ;4; ;2; ;2; ;1;06;63;1332,73812204158; 
4080301;1;1;1;80;1;1;3;6; ;2; ; ;9; ;1;4;2; ;1;06;63;1394,06824535085; 
4080303;1;2;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;1;06;63;2241,08782508875; 
4080303;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;63;2241,08782508875; 
4080304;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;63;1201,96854354792; 
4080304;1;3;1;80;1;1;4;8; ;2; ; ;8; ;2; ;2; ;1;06;63;1201,96854354792; 
4080305;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;63;1652,79556464916; 
4080306;2;2;2;80;1;1;2;8; ;1; ;1;9; ;2; ;2; ;1;06;63;2358,34920518108; 
4080307;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;63;2181,07921303939; 
4080309;1;1;1;80;1;1;1;4; ;2; ; ;4; ;3; ;2; ;1;06;63;4146,88342438986; 
4080309;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;06;63;4146,88342438986; 
4080310;1;1;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;06;63;1678,63301049166; 
4080311;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;63;2258,73928365746; 
4080311;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;63;2258,73928365746; 
4080311;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;63;2258,73928365746; 
4080312;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;63;1378,77726247659; 
4080312;2;2;2;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;63;1378,77726247659; 
4080312;3;2;3;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;63;1378,77726247659; 
4080313;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;06;63;1714,12568795843; 
4080315;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;63;3333,02414991927; 
4080317;1;1;1;80;1;1;2;3; ;2; ; ;4; ;2; ;2; ;1;06;63;1394,06824535085; 
4080319;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;63;1055,27786304555; 
4080321;1;2;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;06;63;1036,72085609747; 
4080321;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;63;1036,72085609747; 
4080321;2;2;2;80;1;1;2;9;CAMBIO DE RESIDENCIA;2; ; ;1; ;2; ;2; ;1;06;63;1036,72085609747; 
4080322;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;63;1245,45744795912; 
4080323;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;63;1652,79556464916; 
4080325;1;1;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ;1;06;63;1036,72085609747; 
4080325;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;63;1036,72085609747; 
4080325;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;63;1036,72085609747; 
4080327;1;1;1;80;1;1;3;7; ;2; ; ;12;MOTIVOS EMOCIONALES;3; ;2; ;1;06;63;1678,63301049166; 
4080328;1;1;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;06;63;1394,06824535085; 
4080329;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;63;1609,0037949779; 
4080329;1;2;1;80;1;1;1;8; ;2; ; ;1; ;2; ;2; ;1;06;63;1609,0037949779; 
4080331;1;2;1;80;1;1;1;2; ;2; ; ;2; ;2; ;1;350000;1;06;63;1450,08656474882; 
4080333;1;1;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;06;63;1678,63301049166; 
4080334;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;63;1394,06824535085; 
4080336;1;1;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;06;63;1036,72085609747; 
4080336;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;63;1036,72085609747; 
4080339;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;63;1036,72085609747; 
4080341;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;63;2059,83081607915; 
4080343;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;63;1596,77724525119; 
4080346;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;63;2402,6238503519; 
4080348;1;1;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ;1;06;63;1519,11717463312; 
4080348;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;63;1519,11717463312; 
4080349;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;63;2159,23205984829; 
4080349;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;63;2159,23205984829; 
4080350;1;2;1;80;1;1;1;8; ;2; ; ;9; ;2; ;1;540000;1;06;63;3766,19971245181; 
4080351;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;63;1636,46561734036; 
