DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,P7250,P7280,P744,P3074,P7260,P1806,P7430,P7440S1,P7440S2,P7450,P7330,P7350,P7360,P9460,P1519,P1883,P7422,P7422S1,P7440,CLASE,DSI,FFT,AREA,RAMA4D_D_R4,RAMA2D_D_R4,OFICIO1_C8,OFICIO2_C8,MES,PERIODO,DPTO,DSCY,FEX_C18,PER,REGIS
5028045,1,2,1,,,,,,,1,36,5,1,MESERA,4,3,2,2,,2,,,1,,1,41,5611,56,.,5131,1,20220104,41,,106.85663863,2022,70
5028048,1,1,1,13,1,,,48,1000000,1,36,0,3,VENTA DE ARTICULOS PARA EL HOGAR POR CATALOGO,4,1,2,2,,2,,,1,1,,41,4792,47,5230,5243,1,20220104,41,1,227.28409905,2022,70
5028048,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,227.28409905,2022,70
5028049,1,2,1,,,,,,,1,144,5,5,AUXILIAR ADMINISTRATIVA,2,10,2,3,,2,,,1,,1,41,8412,84,.,4110,1,20220104,41,,169.58895574,2022,70
5028050,1,1,1,,,,,,,2,,,,.,,,,3,,2,,,1,,1,41,,,,,1,20220104,41,,171.26578642,2022,70
5028050,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,171.26578642,2022,70
5028050,1,4,1,8,3,,,48,1000000,1,6,5,8,EMPLEADA DOMESTICA,3,2,2,2,,2,,,1,1,,41,9700,97,9111,9111,1,20220104,41,1,171.26578642,2022,70
5028050,1,6,1,30,1,,,48,1000000,2,,,,.,,,,2,,2,,,1,1,,41,,,5221,,1,20220104,41,2,171.26578642,2022,70
5028054,1,1,1,,,,,,,1,600,0,4,RECOLECTAR CAFE,6,2,2,2,,2,,,1,,1,41,0161,01,.,9211,1,20220104,41,,208.97292356,2022,70
5028058,1,1,1,,,,,,,1,24,5,9,SASTRE CONFECCION DE PRENDAS DE VESTIR,4,1,2,2,,2,,,1,,1,41,1410,14,.,7531,1,20220104,41,,175.26879323,2022,70
5028058,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,175.26879323,2022,70
5028058,1,3,1,30,1,,,48,1000000,1,84,5,1,AUXILIAR ADMINISTRATIVA,1,8,2,2,,2,,,1,1,,41,6499,64,4110,4110,1,20220104,41,2,175.26879323,2022,70
5028060,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,185.21817363,2022,70
5028062,1,1,1,,,,,,,1,60,5,5,ESTETICISTA,4,1,2,3,,2,,,1,,1,41,9602,96,.,5141,1,20220104,41,,178.93579745,2022,70
5028068,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,333.3743851,2022,70
5028068,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,333.3743851,2022,70
5028071,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,276.51663291,2022,70
5028075,1,2,1,48,1,,,48,1000000,1,68,0,8,VENDEDORA DE CALZADO,1,9,2,2,,2,,,1,1,,41,4772,47,4415,5223,1,20220104,41,2,148.32285841,2022,70
5028076,1,1,1,,,,,,,1,1,0,4,TRABAJABA POR CUENTA PROPIA PREPARABA Y VENDIA TAMALES,4,1,2,2,,2,,,1,,1,41,5619,56,.,5212,1,20220104,41,,137.0415804,2022,70
5028076,1,2,1,,,,,,,1,240,0,4,TRABAJABA CUENTA PROPIA EN  LABORES AGRICOLAS EN EL CAMPO RIEGO RECOLECCION Y SIEMBRA,4,1,2,2,,2,,,1,,1,41,0161,01,.,9211,1,20220104,41,,137.0415804,2022,70
5028083,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,164.839025,2022,70
5028085,1,1,1,,,,,,,1,240,0,4,AYUDANTE DE CONSTRUCCION DE EDIFICACIONES,4,3,2,2,,2,,,1,,1,41,4111,41,.,9313,1,20220104,41,,201.19126201,2022,70
5028085,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,201.19126201,2022,70
5028085,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,201.19126201,2022,70
5028085,1,6,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,201.19126201,2022,70
5028085,1,7,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,201.19126201,2022,70
5028086,1,2,1,12,1,,,48,1000000,1,4,0,8,TRABAJABA CUENTA PROPIA COMO MESERO EN RESTAURANTE,4,1,2,2,,2,,,1,1,,41,5611,56,9112,5131,1,20220104,41,1,155.92481416,2022,70
5028088,1,6,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,269.43499473,2022,70
5028088,1,12,1,,,2,4,,1000000,1,1,0,4,LABORO LAVANDO Y POLICHANDO VEHICULOS,1,3,2,2,,2,,,1,,1,41,4520,45,.,9122,1,20220104,41,,269.43499473,2022,70
5028091,1,1,1,,,,,,,1,48,0,5,DOCENTE DE TODAS LAS ASIGNATURAS EN GRADO QUINTO,2,10,2,3,,2,,,1,,1,41,8413,84,.,2341,1,20220104,41,,144.97240392,2022,70
5028097,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,161.22157728,2022,70
5028097,1,3,1,,,2,3,,2000000,1,2,0,6,AUXILIAR CONTABLE EN UNA EMPRESA,1,10,2,2,,2,,,1,,1,41,4541,45,.,4311,1,20220104,41,,161.22157728,2022,70
5028097,1,4,1,,,,,,,1,24,0,2,ATENDIA FERRETERIA,1,2,2,2,,2,,,1,,1,41,4752,47,.,5223,1,20220104,41,,161.22157728,2022,70
5028098,1,2,1,20,1,,,40,900000,1,36,0,8,CONDUCTOR DE UN VEHICULO DE TRANSPORTE PUBLICO (TAXI),4,1,2,2,,2,,,1,1,,41,4921,49,8323,8324,1,20220104,41,2,95.661827418,2022,70
5028098,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,95.661827418,2022,70
5028099,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,96.799137907,2022,70
5028103,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,94.043691837,2022,70
5028103,1,3,1,48,1,,,48,1000000,1,24,0,8,ORIENTADOR DE PANADERIA,1,9,2,2,,2,,,1,1,,41,1081,10,5223,5223,1,20220104,41,2,94.043691837,2022,70
5028103,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,94.043691837,2022,70
5028104,1,2,1,,,,,,,1,12,0,4,MESERA EN HELADERIA,1,3,2,2,,2,,,1,,1,41,5613,56,.,5131,1,20220104,41,,96.256556072,2022,70
5028105,1,7,1,,,,,,,1,120,0,3,ASEO Y LIMPIEZA EN DIFERENTES VIVIENDAS,4,1,2,2,,2,,,1,,1,41,8121,81,.,9111,1,20220104,41,,109.60197365,2022,70
5028106,1,1,1,,,,,,,1,252,0,5,OFICIOS GENERALES ASEO,2,9,2,3,,2,,,1,,1,41,8621,86,.,9112,1,20220104,41,,97.601344064,2022,70
5028107,1,1,1,,,,,,,1,396,0,5,AGENTE DE POLICIA,2,10,2,3,,2,,,1,,1,41,8423,84,.,5412,1,20220104,41,,107.35215013,2022,70
5028107,1,2,1,,,,,,,1,168,0,5,ENFERMERA JEFE,2,10,2,3,,2,,,1,,1,41,8610,86,.,2221,1,20220104,41,,107.35215013,2022,70
5028107,1,3,1,,,,2,,1500000,1,2,0,6,PSICOLOGA CLINICA,4,10,2,2,,1,908000,,1,,1,41,8621,86,.,2634,1,20220104,41,,107.35215013,2022,70
5028108,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,184.14427488,2022,70
5028109,1,1,1,2,1,,,48,1000000,2,,,,.,,,,2,,2,,,1,1,,41,,,4226,,1,20220104,41,1,141.81138841,2022,70
5028111,1,2,1,1,3,,,40,1000000,1,2,5,1,EMPLEADA DOMESTICA,3,2,2,2,,2,,,1,1,,41,9700,97,9111,9111,1,20220104,41,1,171.19938898,2022,70
5028115,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,117.34910059,2022,70
5028117,1,1,1,,,,,,,1,24,0,8,ORDEÑAR GANADO VACUNO,4,1,2,2,,2,,,1,,1,41,0141,01,.,9212,1,20220104,41,,116.18118043,2022,70
5028117,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,116.18118043,2022,70
5028117,1,7,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,116.18118043,2022,70
5028119,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,89.574408009,2022,70
5028122,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,102.24351733,2022,70
5028123,1,1,1,,,,,,,1,36,0,8,AUXILIAR DE LABORATORIO CLINICO,1,5,2,2,,2,,,1,,1,41,8691,86,.,5329,1,20220104,41,,104.90090079,2022,70
5028123,1,2,1,,,,,,,1,60,0,5,SOLDADO PROFESIONAL,2,9,2,3,,2,,,1,,1,41,8422,84,.,0110,1,20220104,41,,104.90090079,2022,70
5028123,1,3,1,6,1,,,48,2500000,1,10,0,8,ABOGADO,1,2,2,2,,2,,,1,1,,41,6910,69,2611,2611,1,20220104,41,1,104.90090079,2022,70
5028123,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,104.90090079,2022,70
5028124,1,1,1,,,,,,,1,120,0,4,OFICIOS AGRICOLAS EN DIFERENTES FINCAS,4,1,2,2,,2,,,1,,1,41,0161,01,.,9211,1,20220104,41,,94.216086524,2022,70
5028124,1,2,1,,,,,,,1,60,0,4,PREPARACION Y VENTA DE ALIMENTOS,4,1,2,2,,2,,,1,,1,41,5619,56,.,5120,1,20220104,41,,94.216086524,2022,70
5028127,1,2,1,,,,,,,1,108,0,3,TRABAJABA POR SU PROPIA CUENTA COMO VENDEDORA DE GRANOS,4,1,2,2,,2,,,1,,1,41,4711,47,.,5223,1,20220104,41,,220.72111812,2022,70
5028127,1,4,1,12,1,,,48,1000000,2,,,,.,,,,2,,2,,,1,1,,41,,,3322,,1,20220104,41,1,220.72111812,2022,70
5028131,1,1,1,8,1,,,48,1000000,1,2,5,1,VENTA DE ALIMENTOS PREPARADOS COMO ALMUERZOS,4,2,2,2,,2,,,1,1,,41,5619,56,5223,5246,1,20220104,41,1,195.24644226,2022,70
5028132,1,1,1,,,,,,,1,72,5,6,TRABAJADORA DOMESTICA EN CASAS DE FAMILIA,4,1,2,2,,2,,,1,,1,41,8121,81,.,9111,1,20220104,41,,193.60749966,2022,70
5028132,1,3,1,,,1,,30,600000,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,193.60749966,2022,70
5028134,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,183.95410278,2022,70
5028134,1,3,1,24,1,,,48,1000000,1,24,0,8,AUXILIAR DE CONTABILIDAD,4,1,2,2,,2,,,1,1,,41,6920,69,3411,3411,1,20220104,41,2,183.95410278,2022,70
5028136,1,1,1,250,1,,,48,1000000,1,48,0,8,AYUDANTE DE MECANICA AUTOMOTRIZ,4,2,2,2,,2,,,1,1,,41,4520,45,3115,7231,1,20220104,41,2,196.48208984,2022,70
5028138,1,3,1,4,1,,,40,1200000,2,,,,.,,,,2,,2,,,1,1,,41,,,2353,,1,20220104,41,1,150.64500833,2022,70
5028141,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,148.73076141,2022,70
5028143,1,1,1,,,,,,,1,12,0,3,COMPRA Y VENTA DE INMUEBLES,4,1,2,2,,2,,,1,,1,41,6820,68,.,3334,1,20220104,41,,132.54503515,2022,70
5028144,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,155.63808441,2022,70
5028144,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,155.63808441,2022,70
5028146,1,2,1,32,1,,,48,1000000,1,8,0,7,AYUDANTE DE ORNAMENTACION,1,3,2,2,,2,,,1,1,,41,2511,25,7211,7211,1,20220104,41,2,174.32325512,2022,70
5028146,1,3,1,6,1,,,48,1200000,2,,,,.,,,,2,,2,,,1,1,,41,,,4419,,1,20220104,41,1,174.32325512,2022,70
5028147,1,1,1,,,,,,,1,3,5,4,MENSAJERO,4,1,2,2,,2,,,1,,1,41,5320,53,.,9621,1,20220104,41,,155.33129701,2022,70
5028147,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,155.33129701,2022,70
5028147,1,4,1,998,1,,,48,1600000,1,3,5,1,MAESTRO,1,10,2,2,,2,,,1,1,,41,8544,85,1420,2310,1,20220104,41,,155.33129701,2022,70
5028148,1,1,1,,,,,,,1,109,0,5,AUXILIAR DE ENFERMERIA,1,10,2,3,,2,,,1,,1,41,8621,86,.,5321,1,20220104,41,,163.64455132,2022,70
5028148,1,2,1,4,1,,,30,1000000,2,,,,.,,,,2,,2,,,1,1,,41,,,2144,,1,20220104,41,1,163.64455132,2022,70
5028149,1,1,1,,,,,,,1,36,5,5,SECRETARIO DE JUZGADO,2,10,2,3,,2,,,1,,1,41,6910,69,.,3342,1,20220104,41,,181.26425627,2022,70
5028149,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,181.26425627,2022,70
5028152,1,2,1,,,,,,,1,6,0,3,CONFECCION Y BORDADO DE MANTELES Y TOALLAS PARA EL HOGAR,4,1,2,2,,2,,,1,,1,41,1312,13,.,7531,1,20220104,41,,149.19517587,2022,70
5028153,1,2,1,998,1,,,48,1200000,1,24,5,1,VIGILANCIA,1,10,2,2,,2,,,1,1,,41,8010,80,5414,5414,1,20220104,41,,177.2158546,2022,70
5028153,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,177.2158546,2022,70
5028155,1,1,1,,,,,,,1,24,0,7,MANICUIRE Y PEDICUIRE A DOMICILIO,4,1,2,2,,2,,,1,,1,41,9602,96,.,5142,1,20220104,41,,163.64455132,2022,70
5028155,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,41,,,,,1,20220104,41,,163.64455132,2022,70
5028158,1,1,1,,,,,,,1,72,5,4,TECNICO DE CELULARES,4,1,2,2,,2,,,1,,1,41,8522,85,.,7422,1,20220104,41,,240.58763757,2022,70
5028158,1,2,1,48,1,,,48,1000000,1,1,4,3,ASESORA COMERCIAL,1,2,2,2,,2,,,1,1,,41,4729,47,5221,5221,1,20220104,41,2,240.58763757,2022,70
5028161,1,2,1,,,,,,,1,320,5,4,HOGAR,3,1,2,2,,2,,,1,,1,44,9700,97,.,9111,1,20220101,44,,54.728574869,2022,70
5028162,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220101,44,,68.015577576,2022,70
5028163,1,2,1,,,,,,,1,24,4,3,PSICOLOGA,4,1,2,2,,2,,,1,,1,44,8692,86,.,2634,1,20220101,44,,49.089911938,2022,70
5028165,1,1,1,4,3,,,40,400000,1,12,2,8,EMPLEADA DOMESTICA,3,1,2,2,,2,,,1,1,,44,9700,97,9111,9111,1,20220102,44,1,89.002642102,2022,70
5028166,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220102,44,,78.096372856,2022,70
5028166,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220102,44,,78.096372856,2022,70
5028167,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220102,44,,43.569860768,2022,70
5028167,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220102,44,,43.569860768,2022,70
5028167,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220102,44,,43.569860768,2022,70
5028167,1,7,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220102,44,,43.569860768,2022,70
5028168,1,1,1,,,,,,,1,12,4,5,AUXILIAR DE COCINA,1,7,2,3,,2,,,1,,1,44,5619,56,.,9411,1,20220102,44,,59.954558486,2022,70
5028168,1,2,1,,,,,,,1,72,4,4,LLANTERO,4,2,2,2,,2,,,1,,1,44,4520,45,.,7231,1,20220102,44,,59.954558486,2022,70
5028169,1,2,1,,,,,,,1,48,4,8,ASESORA COMERCIAL,1,10,2,3,,2,,,1,,1,44,4652,46,.,5223,1,20220102,44,,42.352534152,2022,70
5028169,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220102,44,,42.352534152,2022,70
5028169,1,5,1,,,,,,,1,24,4,5,MECANICO AUTOMOTRIZ,1,10,2,2,,2,,,1,,1,44,0811,08,.,7231,1,20220102,44,,42.352534152,2022,70
5028170,1,3,1,12,4,,,40,1000000,1,23,2,8,AYUDANTE DE ADULTO MAYOR,4,1,2,2,,2,,,1,1,,44,8121,81,1311,9111,1,20220102,44,1,31.503816157,2022,70
5028170,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,.,,.,.,1,20220102,44,,31.503816157,2022,70
5028171,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220103,44,,61.867456719,2022,70
5028171,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220103,44,,61.867456719,2022,70
5028171,1,5,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220103,44,,61.867456719,2022,70
5028172,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220103,44,,32.346765057,2022,70
5028172,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220103,44,,32.346765057,2022,70
5028172,1,8,1,16,4,,,40,400000,1,3,4,6,VENDEDOR AMBULANTE,4,1,2,2,,2,,,1,1,,44,4799,47,9520,9520,1,20220103,44,2,32.346765057,2022,70
5028172,1,9,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220103,44,,32.346765057,2022,70
5028172,1,11,1,20,4,,,4,500000,1,4,4,6,PINTOR DE PAREDES,4,1,2,2,,2,,,1,1,,44,4330,43,7131,7131,1,20220103,44,2,32.346765057,2022,70
5028172,1,12,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220103,44,,32.346765057,2022,70
5028173,1,2,1,,,,,,,1,24,0,3,ADMINISTRADORA DE LLANTERIA,4,2,2,2,,2,,,1,,1,44,4520,45,.,1349,1,20220103,44,,44.095461932,2022,70
5028173,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220103,44,,44.095461932,2022,70
5028174,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220103,44,,53.959102638,2022,70
5028176,1,1,1,,,,,,,1,36,1,3,TEJER CHINCHORROS,4,1,2,2,,2,,,1,,1,44,1391,13,.,7331,1,20220103,44,,39.196355096,2022,70
5028177,1,1,1,48,4,,,40,908526,1,6,1,7,COSTURERA,4,2,2,2,,2,,,1,1,,44,1410,14,7533,7533,1,20220103,44,2,98.560037099,2022,70
5028178,1,1,1,,,,,,,1,6,0,3,RECOLECCION DE MATERIAL RECICLABLE,4,1,2,2,,2,,,1,,1,44,3830,38,.,9612,1,20220103,44,,84.513390684,2022,70
5028179,1,1,1,,,1,,40,500000,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220103,44,,42.352534152,2022,70
5028179,1,5,1,5,4,,,40,300000,1,2,5,8,AYUDANTE DE ALBÑIL,4,2,2,2,,2,,,1,1,,44,4210,42,9313,9313,1,20220103,44,1,42.352534152,2022,70
5028179,1,6,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220103,44,,42.352534152,2022,70
5028179,1,8,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220103,44,,42.352534152,2022,70
5028180,1,5,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220103,44,,86.25219208,2022,70
5028182,1,4,1,,,,,,,1,15,1,5,VENDER LOTERIA,4,9,2,2,,2,,,1,,1,44,8299,82,.,5223,1,20220103,44,,62.796063398,2022,70
5028183,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,85.710937958,2022,70
5028183,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,85.710937958,2022,70
5028183,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,85.710937958,2022,70
5028184,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,49.326524361,2022,70
5028184,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,49.326524361,2022,70
5028184,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,49.326524361,2022,70
5028185,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,37.058467383,2022,70
5028186,1,1,1,104,1,,,40,1000000,1,30,0,1,SUPERVISORA DE CONTROL DE CALIDAD,1,6,2,2,,2,,,1,1,,44,8121,81,3359,3359,1,20220104,44,2,94.097865405,2022,70
5028187,1,4,1,,,,,,,1,180,0,4,SOLDADOR METALMECANICO,4,2,2,2,,2,,,1,,1,44,4520,45,.,7212,1,20220104,44,,40.388338647,2022,70
5028187,1,5,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,40.388338647,2022,70
5028188,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,95.657699941,2022,70
5028193,1,3,1,,,,,,,1,308,2,8,EMPLEADA DOMESTICA,3,2,2,2,,2,,,1,,1,44,9700,97,.,9111,1,20220104,44,,29.903739478,2022,70
5028195,1,1,1,,,,,,,1,45,5,8,PINTOR DE VIVIENDAS,4,1,2,2,,2,,,1,,1,44,4330,43,.,7132,1,20220104,44,,129.14975889,2022,70
5028196,1,1,1,,,1,,40,1600000,1,36,5,8,DOCENTE DE BIOLOGIA,1,6,2,2,,2,,,1,,1,44,8530,85,.,2330,1,20220104,44,,61.220927962,2022,70
5028198,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,51.693786677,2022,70
5028199,1,1,1,,,,,,,1,240,5,6,VENDEDORA DE ALMUERZOS,4,1,2,2,,2,,,1,,1,44,5619,56,.,5212,1,20220104,44,,78.310924574,2022,70
5028200,1,2,1,,,,,,,1,24,5,8,EMPLEADA DOMESTICA,3,1,2,2,,2,,,1,,1,44,9700,97,.,9111,1,20220104,44,,80.981809932,2022,70
5028204,1,1,1,5,1,,,40,800000,1,24,5,8,MAESTRA,4,5,2,2,,2,,,1,1,,44,8530,85,4110,2330,1,20220104,44,1,58.113148329,2022,70
5028205,1,1,1,,,,,,,1,36,5,4,CONDUCTOR DE AUTOMOVIL,4,1,2,2,,2,,,1,,1,44,4921,49,.,8324,1,20220104,44,,64.544885436,2022,70
5028205,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,64.544885436,2022,70
5028206,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,35.267281804,2022,70
5028208,1,1,1,48,1,,,40,1000000,1,10,1,7,ASESOR DE VENTAS,1,9,2,2,,2,,,1,1,,44,4711,47,3513,5223,1,20220104,44,2,62.075104574,2022,70
5028208,1,2,1,12,1,,,40,1000000,1,3,0,8,CLASES PARTICULARES REFUERZO,4,1,2,2,,2,,,1,1,,44,8511,85,2341,2341,1,20220104,44,1,62.075104574,2022,70
5028209,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,62.075104574,2022,70
5028210,1,1,1,,,,,,,1,36,5,3,VENDEDOR DE QUESO,4,1,2,2,,2,,,1,,1,44,4722,47,.,5221,1,20220104,44,,88.734290456,2022,70
5028213,1,1,1,,,,,,,1,24,1,3,EMPLEADA DOMESTICA,3,1,2,2,,2,,,1,,1,44,9700,97,.,9111,1,20220104,44,,27.105621857,2022,70
5028213,1,2,1,40,3,,,40,1000000,1,24,0,7,ASEO GENERAL,1,4,2,2,,2,,,1,1,,44,8621,86,9111,9112,1,20220104,44,2,27.105621857,2022,70
5028213,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,27.105621857,2022,70
5028213,1,4,1,8,3,,,48,400000,1,5,1,3,EMPLEADA DOMESTICA,3,1,2,2,,2,,,1,1,,44,9700,97,9111,9111,1,20220104,44,1,27.105621857,2022,70
5028214,1,1,1,8,1,,,40,1200000,1,36,5,8,TECNICO ELECTRICISTA,1,9,2,2,,2,,,1,1,,44,0910,09,3113,3113,1,20220104,44,1,36.887888671,2022,70
5028214,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,36.887888671,2022,70
5028214,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,36.887888671,2022,70
5028217,1,1,1,8,1,,,40,1500000,1,2,5,8,DOCENTE EN PRIMERA INFANCIA,1,7,2,2,,2,,,1,1,,44,8511,85,2341,2341,1,20220104,44,1,96.856408539,2022,70
5028217,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,96.856408539,2022,70
5028217,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,96.856408539,2022,70
5028219,1,1,1,4,4,,,40,1000000,1,18,2,8,SECRETARIA,1,6,2,2,,2,,,1,1,,44,8530,85,2351,4120,1,20220104,44,1,88.612113791,2022,70
5028219,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,88.612113791,2022,70
5028220,1,2,1,,,,,,,1,120,0,1,PSICOPEDAGOGA,1,6,2,2,,2,,,1,,1,44,8720,87,.,2634,1,20220104,44,,96.855247214,2022,70
5028221,1,1,1,12,1,,,40,1000000,1,4,4,8,AUXILIAR ADMINISTRATIVO,4,10,2,2,,2,,,1,1,,44,8621,86,5312,4110,1,20220104,44,1,70.465553536,2022,70
5028221,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,70.465553536,2022,70
5028222,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,91.191254442,2022,70
5028222,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,91.191254442,2022,70
5028223,1,1,1,,,,,,,1,38,2,8,LAVAR Y PLANCHAR ROPA,3,1,2,2,,2,,,1,,1,44,9700,97,.,9121,1,20220104,44,,49.97666948,2022,70
5028223,1,2,1,,,,,,,1,252,2,5,DOCENTE BASICA PRIMARIA,2,10,2,3,,2,,,1,,1,44,8530,85,.,2330,1,20220104,44,,49.97666948,2022,70
