DIRECTORIO;SECUENCIA_P;ORDEN;CLASE;AREA;MES;PERIODO;DPTO;HOGAR;P3038;P3039;FEX_C18;PER;REGIS
5009856;1;1;1;13;1;20220103;13;1;1;2;31.080.322.514;2022;18
5009856;1;2;1;13;1;20220103;13;1;2;1;31.080.322.514;2022;18
5009856;1;3;1;13;1;20220103;13;1;2;1;31.080.322.514;2022;18
5009857;1;1;1;13;1;20220103;13;1;1;2;21.120.307.296;2022;18
5009857;1;2;1;13;1;20220103;13;1;2;1;21.120.307.296;2022;18
5009857;1;3;1;13;1;20220103;13;1;2;1;21.120.307.296;2022;18
5009857;1;4;1;13;1;20220103;13;1;1;2;21.120.307.296;2022;18
5009857;1;6;1;13;1;20220103;13;1;2;1;21.120.307.296;2022;18
5009858;1;1;1;13;1;20220103;13;1;2;1;40.134.436.113;2022;18
5009858;1;2;1;13;1;20220103;13;1;1;2;40.134.436.113;2022;18
5009859;1;1;1;13;1;20220103;13;1;1;2;3.056.809.141;2022;18
5009859;1;3;1;13;1;20220103;13;1;1;2;3.056.809.141;2022;18
5009860;1;1;1;13;1;20220103;13;1;2;1;44.314.300.771;2022;18
5009860;1;2;1;13;1;20220103;13;1;1;2;44.314.300.771;2022;18
5009861;1;1;1;13;1;20220103;13;1;2;1;31.310.695.077;2022;18
5009861;1;2;1;13;1;20220103;13;1;1;2;31.310.695.077;2022;18
5009861;1;3;1;13;1;20220103;13;1;2;1;31.310.695.077;2022;18
5009861;1;4;1;13;1;20220103;13;1;1;2;31.310.695.077;2022;18
5009862;1;1;1;13;1;20220103;13;1;2;1;30.764.834.374;2022;18
5009862;1;2;1;13;1;20220103;13;1;1;2;30.764.834.374;2022;18
5009862;1;3;1;13;1;20220103;13;1;1;2;30.764.834.374;2022;18
5009862;1;4;1;13;1;20220103;13;1;1;2;30.764.834.374;2022;18
5009864;1;1;1;15;1;20220101;15;1;1;2;57.632.254.846;2022;18
5009864;1;2;1;15;1;20220101;15;1;1;2;57.632.254.846;2022;18
5009865;1;1;1;15;1;20220102;15;1;1;2;12.238.410.177;2022;18
5009866;1;1;1;15;1;20220103;15;1;2;1;88.266.560.547;2022;18
5009867;1;1;1;15;1;20220103;15;1;2;1;87.731.849.128;2022;18
5009867;1;2;1;15;1;20220103;15;1;1;2;87.731.849.128;2022;18
5009868;1;1;1;15;1;20220103;15;1;1;2;10.071.448.629;2022;18
5009868;1;2;1;15;1;20220103;15;1;1;2;10.071.448.629;2022;18
5009868;1;3;1;15;1;20220103;15;1;2;1;10.071.448.629;2022;18
5009869;1;1;1;15;1;20220103;15;1;2;1;10.080.062.078;2022;18
5009869;1;2;1;15;1;20220103;15;1;1;2;10.080.062.078;2022;18
5009870;1;1;1;15;1;20220103;15;1;2;1;9.467.169.503;2022;18
5009871;1;1;1;15;1;20220103;15;1;1;2;1.125.500.236;2022;18
5009871;1;2;1;15;1;20220103;15;1;2;1;1.125.500.236;2022;18
5009872;1;1;1;15;1;20220103;15;1;2;1;72.664.281.425;2022;18
5009872;1;2;1;15;1;20220103;15;1;1;2;72.664.281.425;2022;18
5009872;1;3;1;15;1;20220103;15;1;1;2;72.664.281.425;2022;18
5009873;1;1;1;15;1;20220103;15;1;1;2;69.765.439.701;2022;18
5009873;1;2;1;15;1;20220103;15;1;1;2;69.765.439.701;2022;18
5009873;1;3;1;15;1;20220103;15;1;1;2;69.765.439.701;2022;18
5009873;1;4;1;15;1;20220103;15;1;1;2;69.765.439.701;2022;18
5009874;1;1;1;15;1;20220103;15;1;1;2;73.109.874.274;2022;18
5009874;1;2;1;15;1;20220103;15;1;2;1;73.109.874.274;2022;18
5009875;1;1;1;15;1;20220103;15;1;2;1;87.731.849.128;2022;18
5009875;1;2;1;15;1;20220103;15;1;1;2;87.731.849.128;2022;18
5009876;1;1;1;15;1;20220103;15;1;1;2;81.894.912.488;2022;18
5009877;1;1;1;15;1;20220103;15;1;2;1;92.042.291.949;2022;18
5009877;1;2;1;15;1;20220103;15;1;1;2;92.042.291.949;2022;18
5009877;1;3;1;15;1;20220103;15;1;1;2;92.042.291.949;2022;18
5009877;1;4;1;15;1;20220103;15;1;1;2;92.042.291.949;2022;18
5009878;1;1;1;15;1;20220103;15;1;1;2;68.380.139.667;2022;18
5009878;1;2;1;15;1;20220103;15;1;1;2;68.380.139.667;2022;18
5009878;1;3;1;15;1;20220103;15;1;2;1;68.380.139.667;2022;18
5009879;1;1;1;15;1;20220103;15;1;2;1;10.010.949.798;2022;18
5009879;1;2;1;15;1;20220103;15;1;1;2;10.010.949.798;2022;18
5009879;1;3;1;15;1;20220103;15;1;2;1;10.010.949.798;2022;18
5009879;1;4;1;15;1;20220103;15;1;2;1;10.010.949.798;2022;18
5009880;1;1;1;15;1;20220103;15;1;2;1;9.246.824.684;2022;18
5009880;1;2;1;15;1;20220103;15;1;1;2;9.246.824.684;2022;18
5009881;1;1;1;15;1;20220103;15;1;2;1;89.035.076.051;2022;18
5009881;1;2;1;15;1;20220103;15;1;1;2;89.035.076.051;2022;18
5009882;1;1;1;15;1;20220103;15;1;2;1;63.596.482.894;2022;18
5009882;1;2;1;15;1;20220103;15;1;1;2;63.596.482.894;2022;18
5009883;1;1;1;15;1;20220103;15;1;2;1;83.253.577.606;2022;18
5009883;1;2;1;15;1;20220103;15;1;1;2;83.253.577.606;2022;18
5009884;1;1;1;15;1;20220103;15;1;2;1;62.082.713.903;2022;18
5009884;1;2;1;15;1;20220103;15;1;1;2;62.082.713.903;2022;18
5009884;1;3;1;15;1;20220103;15;1;2;1;62.082.713.903;2022;18
5009885;1;1;1;15;1;20220103;15;1;1;2;60.633.359.375;2022;18
5009885;1;2;1;15;1;20220103;15;1;2;1;60.633.359.375;2022;18
5009886;1;1;1;15;1;20220103;15;1;2;1;89.370.465.849;2022;18
5009886;1;2;1;15;1;20220103;15;1;1;2;89.370.465.849;2022;18
5009887;1;1;1;15;1;20220103;15;1;1;2;61.628.067.813;2022;18
5009887;1;2;1;15;1;20220103;15;1;2;1;61.628.067.813;2022;18
5009887;1;3;1;15;1;20220103;15;1;2;1;61.628.067.813;2022;18
5009887;1;4;1;15;1;20220103;15;1;1;2;61.628.067.813;2022;18
5009888;1;1;1;15;1;20220103;15;1;1;2;1.370.748.988;2022;18
5009888;1;2;1;15;1;20220103;15;1;2;1;1.370.748.988;2022;18
5009889;1;1;1;15;1;20220103;15;1;1;2;69.684.027.605;2022;18
5009889;1;2;1;15;1;20220103;15;1;1;2;69.684.027.605;2022;18
5009890;1;1;1;15;1;20220103;15;1;1;2;87.582.569.828;2022;18
5009890;1;2;1;15;1;20220103;15;1;1;2;87.582.569.828;2022;18
5009890;1;3;1;15;1;20220103;15;1;2;1;87.582.569.828;2022;18
5009891;1;1;1;15;1;20220103;15;1;2;1;75.586.635.165;2022;18
5009891;1;2;1;15;1;20220103;15;1;1;2;75.586.635.165;2022;18
5009891;1;3;1;15;1;20220103;15;1;2;1;75.586.635.165;2022;18
5009892;1;1;1;15;1;20220103;15;1;1;2;74.939.082.847;2022;18
5009893;1;1;1;15;1;20220103;15;1;1;2;81.480.754.996;2022;18
5009894;1;1;1;15;1;20220103;15;1;1;2;4.923.370.056;2022;18
5009894;1;2;1;15;1;20220103;15;1;1;2;4.923.370.056;2022;18
5009894;1;3;1;15;1;20220103;15;1;2;1;4.923.370.056;2022;18
5009896;1;1;1;15;1;20220103;15;1;2;1;55.715.378.544;2022;18
5009896;1;2;1;15;1;20220103;15;1;2;1;55.715.378.544;2022;18
5009897;1;1;1;15;1;20220103;15;1;2;1;81.854.562.617;2022;18
5009897;1;2;1;15;1;20220103;15;1;1;2;81.854.562.617;2022;18
5009898;1;1;1;15;1;20220103;15;1;1;2;95.815.537.956;2022;18
5009898;1;2;1;15;1;20220103;15;1;1;2;95.815.537.956;2022;18
5009899;1;1;1;15;1;20220103;15;1;1;2;1.125.500.236;2022;18
5009899;1;2;1;15;1;20220103;15;1;2;1;1.125.500.236;2022;18
5009900;1;1;1;18;1;20220103;18;1;1;2;67.831.060.472;2022;18
5009900;1;2;1;18;1;20220103;18;1;2;1;67.831.060.472;2022;18
5009901;1;1;1;18;1;20220103;18;1;1;2;78.106.758.351;2022;18
5009901;1;2;1;18;1;20220103;18;1;2;1;78.106.758.351;2022;18
5009901;1;4;1;18;1;20220103;18;1;1;2;78.106.758.351;2022;18
5009902;1;1;1;18;1;20220103;18;1;1;2;85.213.376.115;2022;18
5009903;1;1;1;18;1;20220103;18;1;2;1;10.174.659.071;2022;18
5009903;1;2;1;18;1;20220103;18;1;1;2;10.174.659.071;2022;18
5009905;1;1;1;18;1;20220103;18;1;1;2;54.775.712.953;2022;18
5009906;1;1;1;18;1;20220103;18;1;1;2;76.821.388.946;2022;18
5009906;1;2;1;18;1;20220103;18;1;2;1;76.821.388.946;2022;18
5009906;1;3;1;18;1;20220103;18;1;2;1;76.821.388.946;2022;18
5009906;1;4;1;18;1;20220103;18;1;2;1;76.821.388.946;2022;18
5009907;1;1;1;18;1;20220103;18;1;2;1;37.492.829.128;2022;18
5009907;1;2;1;18;1;20220103;18;1;1;2;37.492.829.128;2022;18
5009908;1;1;1;18;1;20220103;18;1;1;2;5.199.046.444;2022;18
5009909;1;1;1;18;1;20220103;18;1;1;2;60.077.121.443;2022;18
5009910;1;1;1;18;1;20220103;18;1;1;2;32.012.968.267;2022;18
5009910;1;3;1;18;1;20220103;18;1;1;2;32.012.968.267;2022;18
5009911;1;1;1;18;1;20220103;18;1;1;2;4.402.107.423;2022;18
5009912;1;1;1;18;1;20220103;18;1;2;1;77.145.643.225;2022;18
5009912;1;2;1;18;1;20220103;18;1;1;2;77.145.643.225;2022;18
5009912;1;3;1;18;1;20220103;18;1;2;1;77.145.643.225;2022;18
5009913;1;1;1;18;1;20220103;18;1;1;2;32.226.797.288;2022;18
5009913;1;2;1;18;1;20220103;18;1;2;1;32.226.797.288;2022;18
5009913;1;3;1;18;1;20220103;18;1;2;1;32.226.797.288;2022;18
5009913;1;4;1;18;1;20220103;18;1;1;2;32.226.797.288;2022;18
5009914;1;1;1;18;1;20220103;18;1;1;2;11.613.624.761;2022;18
5009914;1;2;1;18;1;20220103;18;1;2;1;11.613.624.761;2022;18
5009914;1;3;1;18;1;20220103;18;1;2;1;11.613.624.761;2022;18
5009914;1;6;1;18;1;20220103;18;1;1;2;11.613.624.761;2022;18
5009915;1;1;1;18;1;20220103;18;1;1;2;69.665.518.392;2022;18
5009915;1;2;1;18;1;20220103;18;1;2;1;69.665.518.392;2022;18
5009916;1;1;1;18;1;20220103;18;1;2;1;54.535.024.187;2022;18
5009916;1;2;1;18;1;20220103;18;1;1;2;54.535.024.187;2022;18
5009917;1;1;1;18;1;20220103;18;1;2;1;90.579.724.729;2022;18
5009917;1;2;1;18;1;20220103;18;1;2;1;90.579.724.729;2022;18
5009917;1;3;1;18;1;20220103;18;1;1;2;90.579.724.729;2022;18
5009917;1;4;1;18;1;20220103;18;1;2;1;90.579.724.729;2022;18
5009918;1;1;1;18;1;20220103;18;1;1;2;58.916.015.932;2022;18
5009918;1;4;1;18;1;20220103;18;1;2;1;58.916.015.932;2022;18
5009918;1;5;1;18;1;20220103;18;1;2;1;58.916.015.932;2022;18
5009919;1;1;1;18;1;20220103;18;1;2;1;87.116.085.506;2022;18
5009919;1;2;1;18;1;20220103;18;1;1;2;87.116.085.506;2022;18
5009919;1;4;1;18;1;20220103;18;1;2;1;87.116.085.506;2022;18
5009920;1;1;1;18;1;20220103;18;1;1;2;47.488.286.993;2022;18
5009920;1;2;1;18;1;20220103;18;1;1;2;47.488.286.993;2022;18
5009920;1;3;1;18;1;20220103;18;1;2;1;47.488.286.993;2022;18
5009920;1;4;1;18;1;20220103;18;1;2;1;47.488.286.993;2022;18
5009921;1;1;1;18;1;20220103;18;1;2;1;58.733.642.395;2022;18
5009921;1;2;1;18;1;20220103;18;1;1;2;58.733.642.395;2022;18
5009922;1;1;1;18;1;20220103;18;1;1;2;44.248.274.748;2022;18
5009923;1;1;1;18;1;20220103;18;1;2;1;60.479.615.013;2022;18
5009923;1;2;1;18;1;20220103;18;1;1;2;60.479.615.013;2022;18
5009924;1;1;1;18;1;20220103;18;1;2;1;26.079.764.062;2022;18
5009924;1;2;1;18;1;20220103;18;1;1;2;26.079.764.062;2022;18
5009924;1;3;1;18;1;20220103;18;1;1;2;26.079.764.062;2022;18
5009925;1;1;1;18;1;20220103;18;1;1;2;52.296.129.915;2022;18
5009925;1;2;1;18;1;20220103;18;1;1;2;52.296.129.915;2022;18
5009926;1;1;1;18;1;20220103;18;1;1;2;37.040.263.417;2022;18
5009926;1;2;1;18;1;20220103;18;1;1;2;37.040.263.417;2022;18
5009926;1;3;1;18;1;20220103;18;1;1;2;37.040.263.417;2022;18
5009927;1;1;1;18;1;20220103;18;1;1;2;62.036.723.292;2022;18
5009927;1;2;1;18;1;20220103;18;1;2;1;62.036.723.292;2022;18
5009928;1;1;1;18;1;20220103;18;1;2;1;57.450.812.444;2022;18
5009928;1;2;1;18;1;20220103;18;1;1;2;57.450.812.444;2022;18
5009928;1;3;1;18;1;20220103;18;1;2;1;57.450.812.444;2022;18
5009929;1;1;1;18;1;20220103;18;1;1;2;54.244.625.999;2022;18
5009930;1;1;1;18;1;20220103;18;1;2;1;408.208.896;2022;18
5009930;1;2;1;18;1;20220103;18;1;1;2;408.208.896;2022;18
5009931;1;1;1;19;1;20220103;19;1;1;2;12.759.149.989;2022;18
5009931;1;2;1;19;1;20220103;19;1;1;2;12.759.149.989;2022;18
5009932;1;1;1;19;1;20220103;19;1;1;2;13.920.364.255;2022;18
5009932;1;2;1;19;1;20220103;19;1;2;1;13.920.364.255;2022;18
5009934;1;1;1;19;1;20220103;19;1;1;2;13.620.443.335;2022;18
5009934;1;2;1;19;1;20220103;19;1;1;2;13.620.443.335;2022;18
5009934;1;3;1;19;1;20220103;19;1;2;1;13.620.443.335;2022;18
5009934;1;4;1;19;1;20220103;19;1;2;1;13.620.443.335;2022;18
5009935;1;1;1;19;1;20220103;19;1;2;1;19.087.876.592;2022;18
5009936;1;1;1;23;1;20220103;23;1;2;1;21.976.215.014;2022;18
5009936;1;2;1;23;1;20220103;23;1;1;2;21.976.215.014;2022;18
5009937;1;1;1;23;1;20220103;23;1;1;2;19.919.336.877;2022;18
5009938;1;1;1;23;1;20220103;23;1;1;2;18.311.703.561;2022;18
5009938;1;3;1;23;1;20220103;23;1;1;2;18.311.703.561;2022;18
5009939;1;1;1;23;1;20220103;23;1;1;2;24.985.254.256;2022;18
5009939;1;2;1;23;1;20220103;23;1;2;1;24.985.254.256;2022;18
5009939;1;4;1;23;1;20220103;23;1;2;1;24.985.254.256;2022;18
5009940;1;1;1;23;1;20220103;23;1;2;1;16.155.948.829;2022;18
5009940;1;2;1;23;1;20220103;23;1;1;2;16.155.948.829;2022;18
5009940;1;6;1;23;1;20220103;23;1;2;1;16.155.948.829;2022;18
5009941;1;1;1;23;1;20220103;23;1;1;2;16.225.724.363;2022;18
5009942;1;1;1;23;1;20220103;23;1;2;1;22.420.061.596;2022;18
5009942;1;2;1;23;1;20220103;23;1;1;2;22.420.061.596;2022;18
5009943;1;1;1;23;1;20220103;23;1;1;2;24.510.488.681;2022;18
5009943;1;2;1;23;1;20220103;23;1;2;1;24.510.488.681;2022;18
5009943;1;3;1;23;1;20220103;23;1;1;2;24.510.488.681;2022;18
5009943;1;4;1;23;1;20220103;23;1;1;2;24.510.488.681;2022;18
5009944;1;1;1;23;1;20220103;23;1;2;1;17.856.982.128;2022;18
5009944;1;2;1;23;1;20220103;23;1;1;2;17.856.982.128;2022;18
5009945;1;1;1;23;1;20220103;23;1;1;2;2.379.623.124;2022;18
5009946;1;1;1;23;1;20220103;23;1;2;1;15.966.759.749;2022;18
5009946;1;2;1;23;1;20220103;23;1;1;2;15.966.759.749;2022;18
5009946;1;3;1;23;1;20220103;23;1;1;2;15.966.759.749;2022;18
5009946;1;4;1;23;1;20220103;23;1;1;2;15.966.759.749;2022;18
5009947;1;1;1;23;1;20220103;23;1;2;1;25.852.488.999;2022;18
5009947;1;2;1;23;1;20220103;23;1;2;1;25.852.488.999;2022;18
5009949;1;1;1;23;1;20220103;23;1;2;1;18.727.170.932;2022;18
5009949;1;2;1;23;1;20220103;23;1;1;2;18.727.170.932;2022;18
5009949;1;3;1;23;1;20220103;23;1;2;1;18.727.170.932;2022;18
5009949;1;4;1;23;1;20220103;23;1;1;2;18.727.170.932;2022;18
5010346;1;1;1;41;1;20220103;41;1;1;2;23.970.879.168;2022;18
5010346;1;2;1;41;1;20220103;41;1;2;1;23.970.879.168;2022;18
5010346;1;3;1;41;1;20220103;41;1;1;2;23.970.879.168;2022;18
5010346;1;4;1;41;1;20220103;41;1;2;1;23.970.879.168;2022;18
5010347;1;1;1;41;1;20220103;41;1;1;2;13.814.709.757;2022;18
5010348;1;1;1;41;1;20220103;41;1;1;2;16.145.408.347;2022;18
5010348;1;2;1;41;1;20220103;41;1;2;1;16.145.408.347;2022;18
5010348;1;3;1;41;1;20220103;41;1;1;2;16.145.408.347;2022;18
5010348;1;4;1;41;1;20220103;41;1;1;2;16.145.408.347;2022;18
5010348;1;5;1;41;1;20220103;41;1;2;1;16.145.408.347;2022;18
5010349;1;1;1;41;1;20220103;41;1;1;2;24.601.534.404;2022;18
5010349;1;2;1;41;1;20220103;41;1;2;1;24.601.534.404;2022;18
5010349;1;3;1;41;1;20220103;41;1;1;2;24.601.534.404;2022;18
5010350;1;1;1;41;1;20220103;41;1;2;1;26.171.135.146;2022;18
5010350;1;2;1;41;1;20220103;41;1;1;2;26.171.135.146;2022;18
5010351;1;1;1;41;1;20220103;41;1;1;2;25.724.746.338;2022;18
5010351;1;2;1;41;1;20220103;41;1;2;1;25.724.746.338;2022;18
5010352;1;1;1;41;1;20220103;41;1;2;1;26.171.135.146;2022;18
5010352;1;2;1;41;1;20220103;41;1;1;2;26.171.135.146;2022;18
5010353;1;1;1;41;1;20220103;41;1;1;2;24.050.016.582;2022;18
5010353;1;2;1;41;1;20220103;41;1;2;1;24.050.016.582;2022;18
5010353;1;3;1;41;1;20220103;41;1;2;1;24.050.016.582;2022;18
5010353;1;4;1;41;1;20220103;41;1;1;2;24.050.016.582;2022;18
5010354;1;1;1;41;1;20220103;41;1;2;1;1.193.751.712;2022;18
5010354;1;2;1;41;1;20220103;41;1;1;2;1.193.751.712;2022;18
5010355;1;1;1;41;1;20220103;41;1;2;1;1.217.801.514;2022;18
5010355;1;2;1;41;1;20220103;41;1;1;2;1.217.801.514;2022;18
5010355;1;4;1;41;1;20220103;41;1;1;2;1.217.801.514;2022;18
5010356;1;1;1;41;1;20220103;41;1;2;1;16.927.883.148;2022;18
5010357;1;1;1;44;1;20220103;44;1;2;1;1.214.727.149;2022;18
5010357;1;2;1;44;1;20220103;44;1;1;2;1.214.727.149;2022;18
5010358;1;1;1;44;1;20220103;44;1;1;2;64.345.461.896;2022;18
5010358;1;2;1;44;1;20220103;44;1;2;1;64.345.461.896;2022;18
5010359;1;1;1;44;1;20220103;44;1;2;1;70.176.497.238;2022;18
5010359;1;2;1;44;1;20220103;44;1;1;2;70.176.497.238;2022;18
5010359;1;3;1;44;1;20220103;44;1;2;1;70.176.497.238;2022;18
5010360;1;1;1;44;1;20220103;44;1;1;2;1.177.838.641;2022;18
5010360;1;2;1;44;1;20220103;44;1;2;1;1.177.838.641;2022;18
5010361;1;1;1;44;1;20220103;44;1;1;2;95.168.454.239;2022;18
5010362;1;1;1;44;1;20220103;44;1;2;1;87.956.638.183;2022;18
5010362;1;2;1;44;1;20220103;44;1;1;2;87.956.638.183;2022;18
5010363;1;1;1;44;1;20220103;44;1;1;2;98.628.385.102;2022;18
5010363;1;2;1;44;1;20220103;44;1;2;1;98.628.385.102;2022;18
5010366;1;1;1;44;1;20220103;44;1;1;2;13.030.245.256;2022;18
5010369;1;1;1;;1;20220101;52;1;1;2;20.717.344.886;2022;18
5010371;1;1;1;;1;20220101;52;1;1;2;34.457.005.604;2022;18
5010371;1;2;1;;1;20220101;52;1;2;1;34.457.005.604;2022;18
5010372;1;1;1;;1;20220101;52;1;1;2;31.538.980.998;2022;18
5010372;1;2;1;;1;20220101;52;1;2;1;31.538.980.998;2022;18
5010373;1;1;1;;1;20220101;52;1;2;1;36.094.901.931;2022;18
5010373;1;2;1;;1;20220101;52;1;1;2;36.094.901.931;2022;18
5010374;1;1;1;;1;20220101;52;1;1;2;37.600.835.921;2022;18
5010374;1;2;1;;1;20220101;52;1;2;1;37.600.835.921;2022;18
5010376;1;1;1;;1;20220101;52;1;1;2;23.232.679.464;2022;18
5010377;1;1;1;;1;20220101;52;1;1;2;10.920.572.106;2022;18
5010377;1;2;1;;1;20220101;52;1;1;2;10.920.572.106;2022;18
5010377;1;3;1;;1;20220101;52;1;2;1;10.920.572.106;2022;18
5010377;1;5;1;;1;20220101;52;1;1;2;10.920.572.106;2022;18
5010378;1;1;1;;1;20220101;52;1;1;2;12.113.077.022;2022;18
5010378;1;2;1;;1;20220101;52;1;2;1;12.113.077.022;2022;18
5010378;1;3;1;;1;20220101;52;1;1;2;12.113.077.022;2022;18
5010379;1;1;1;;1;20220101;52;1;1;2;10.920.572.106;2022;18
5010379;1;2;1;;1;20220101;52;1;2;1;10.920.572.106;2022;18
5010379;1;3;1;;1;20220101;52;1;1;2;10.920.572.106;2022;18
5010380;1;1;1;;1;20220101;52;1;1;2;17.379.612.043;2022;18
5010381;1;1;1;;1;20220101;52;1;1;2;17.379.612.043;2022;18
5010383;1;1;1;;1;20220101;52;1;1;2;10.654.634.513;2022;18
5010384;1;1;1;;1;20220101;52;1;1;2;5.265.275.837;2022;18
5010384;1;2;1;;1;20220101;52;1;2;1;5.265.275.837;2022;18
5010384;1;3;1;;1;20220101;52;1;1;2;5.265.275.837;2022;18
5010385;1;1;1;;1;20220101;52;1;2;1;54.190.602.227;2022;18
5010385;1;2;1;;1;20220101;52;1;1;2;54.190.602.227;2022;18
5010387;1;1;1;;1;20220101;52;1;2;1;21.061.103.348;2022;18
5010388;1;1;1;;1;20220101;52;1;1;2;53.978.814.948;2022;18
5010388;1;4;1;;1;20220101;52;1;1;2;53.978.814.948;2022;18
5010388;1;5;1;;1;20220101;52;1;2;1;53.978.814.948;2022;18
5010389;1;1;1;;1;20220101;52;1;2;1;5.265.275.837;2022;18
5010389;1;2;1;;1;20220101;52;1;1;2;5.265.275.837;2022;18
5010389;1;3;1;;1;20220101;52;1;1;2;5.265.275.837;2022;18
5010390;1;1;1;;1;20220101;52;1;1;2;15.140.757.633;2022;18
5010390;1;2;1;;1;20220101;52;1;2;1;15.140.757.633;2022;18
5010390;1;3;1;;1;20220101;52;1;2;1;15.140.757.633;2022;18
5010390;1;4;1;;1;20220101;52;1;1;2;15.140.757.633;2022;18
5010390;1;5;1;;1;20220101;52;1;2;1;15.140.757.633;2022;18
5010391;1;1;1;;1;20220101;52;1;1;2;240.697.023;2022;18
5010391;1;2;1;;1;20220101;52;1;2;1;240.697.023;2022;18
5010391;1;3;1;;1;20220101;52;1;2;1;240.697.023;2022;18
5010392;1;1;1;;1;20220101;52;1;2;1;15.051.759.648;2022;18
5010392;1;2;1;;1;20220101;52;1;1;2;15.051.759.648;2022;18
5010393;1;1;1;;1;20220101;52;1;2;1;17.984.734.152;2022;18
5010393;1;2;1;;1;20220101;52;1;1;2;17.984.734.152;2022;18
5010394;1;1;1;;1;20220101;52;1;1;2;61.428.218.099;2022;18
5010395;1;1;1;;1;20220101;52;1;1;2;22.766.173.084;2022;18
5010395;1;2;1;;1;20220101;52;1;2;1;22.766.173.084;2022;18
5010396;1;1;1;;1;20220101;52;1;1;2;5.265.275.837;2022;18
5010396;1;2;1;;1;20220101;52;1;1;2;5.265.275.837;2022;18
5010397;1;1;1;;1;20220101;52;1;2;1;16.641.220.712;2022;18
5010397;1;2;1;;1;20220101;52;1;1;2;16.641.220.712;2022;18
5010398;1;1;1;;1;20220101;52;1;2;1;10.626.329.563;2022;18
5010398;1;2;1;;1;20220101;52;1;1;2;10.626.329.563;2022;18
5010399;1;1;1;;1;20220101;52;1;1;2;5.265.275.837;2022;18
5010399;1;2;1;;1;20220101;52;1;2;1;5.265.275.837;2022;18
5010399;1;4;1;;1;20220101;52;1;1;2;5.265.275.837;2022;18
5010399;1;6;1;;1;20220101;52;1;1;2;5.265.275.837;2022;18
5010400;1;1;1;;1;20220101;52;1;2;1;43.682.288.426;2022;18
5010402;1;1;1;;1;20220101;52;1;2;1;21.061.103.348;2022;18
5010402;1;2;1;;1;20220101;52;1;1;2;21.061.103.348;2022;18
5010402;1;3;1;;1;20220101;52;1;2;1;21.061.103.348;2022;18
5010403;1;1;1;;1;20220101;52;1;1;2;83.794.558.065;2022;18
5010405;1;1;1;;1;20220101;52;1;1;2;17.063.819.203;2022;18
5010406;1;1;1;;1;20220101;52;1;2;1;1.023.803.635;2022;18
5010406;1;2;1;;1;20220101;52;1;1;2;1.023.803.635;2022;18
5010406;1;3;1;;1;20220101;52;1;1;2;1.023.803.635;2022;18
5010409;1;1;1;;1;20220101;52;1;2;1;14.558.330.112;2022;18
5010409;1;2;1;;1;20220101;52;1;1;2;14.558.330.112;2022;18
5010409;1;3;1;;1;20220101;52;1;1;2;14.558.330.112;2022;18
5010413;1;1;1;;1;20220102;52;1;1;2;12.749.135.314;2022;18
5010414;1;1;1;;1;20220101;52;1;1;2;17.984.734.152;2022;18
5010414;1;2;1;;1;20220101;52;1;2;1;17.984.734.152;2022;18
5010415;1;1;1;;1;20220102;52;1;1;2;56.702.970.553;2022;18
5010415;1;2;1;;1;20220102;52;1;2;1;56.702.970.553;2022;18
5010415;1;3;1;;1;20220102;52;1;2;1;56.702.970.553;2022;18
5010415;1;4;1;;1;20220102;52;1;1;2;56.702.970.553;2022;18
5010415;1;5;1;;1;20220102;52;1;1;2;56.702.970.553;2022;18
5010416;1;1;1;;1;20220101;52;1;2;1;7.752.260.271;2022;18
5010416;1;2;1;;1;20220101;52;1;1;2;7.752.260.271;2022;18
5010417;1;1;1;;1;20220102;52;1;1;2;56.702.970.553;2022;18
5010417;1;3;1;;1;20220102;52;1;1;2;56.702.970.553;2022;18
5010418;1;1;1;;1;20220102;52;1;2;1;22.681.188.221;2022;18
5010419;1;1;1;;1;20220101;52;1;1;2;68.136.058.246;2022;18
5010419;1;2;1;;1;20220101;52;1;2;1;68.136.058.246;2022;18
5010420;1;1;1;;1;20220102;52;1;1;2;21.168.317.241;2022;18
5010420;1;2;1;;1;20220102;52;1;2;1;21.168.317.241;2022;18
5010421;1;1;1;;1;20220101;52;1;2;1;61.428.218.099;2022;18
5010421;1;2;1;;1;20220101;52;1;1;2;61.428.218.099;2022;18
5010421;1;3;1;;1;20220101;52;1;1;2;61.428.218.099;2022;18
5010421;1;4;1;;1;20220101;52;1;1;2;61.428.218.099;2022;18
5010422;1;1;1;;1;20220102;52;1;1;2;63.003.300.614;2022;18
5010422;1;2;1;;1;20220102;52;1;1;2;63.003.300.614;2022;18
5010422;1;3;1;;1;20220102;52;1;1;2;63.003.300.614;2022;18
5010422;1;4;1;;1;20220102;52;1;1;2;63.003.300.614;2022;18
5010423;1;1;1;;1;20220102;52;1;1;2;13.968.016.677;2022;18
5010424;1;1;1;;1;20220101;52;1;1;2;1.361.881.626;2022;18
5010425;1;1;1;;1;20220102;52;1;1;2;98.929.379.018;2022;18
5010425;1;2;1;;1;20220102;52;1;1;2;98.929.379.018;2022;18
5010425;1;3;1;;1;20220102;52;1;2;1;98.929.379.018;2022;18
5010426;1;1;1;;1;20220102;52;1;1;2;15.437.702.203;2022;18
5010426;1;2;1;;1;20220102;52;1;2;1;15.437.702.203;2022;18
