DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,CLASE,INI,DPTO,fex_c_2011
668940,1,1,80,2,,,,2,,2,,1,4,,9,,2,1,13,187.842.229.176.996
668940,1,4,80,1,1,2,,2,,2,,,,TIENE UN BEBE,12,2,2,1,13,187.842.229.176.996
668940,1,6,80,1,4,2,,2,,2,,,,,9,2,2,1,13,187.842.229.176.996
668942,1,1,80,1,4,3,,2,,2,,,,,8,2,2,1,13,14.678.919.952.089
668942,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,13,14.678.919.952.089
668942,1,3,80,1,2,2,,2,,2,,,,TIENE UN BEBE RECIEN NACIDO,12,2,2,1,13,14.678.919.952.089
668945,1,2,80,2,,,,2,,2,,2,,.,,,2,1,13,173.021.751.159.016
668947,1,2,80,2,,,,2,,2,,2,,.,,,2,1,13,208.942.506.667.372
668947,1,4,80,2,,,,2,,2,,2,,.,,,2,1,13,208.942.506.667.372
668956,1,2,80,2,,,,2,,2,,2,,.,,,2,1,15,854.553.902.085.474
668962,1,4,80,2,,,,2,,2,,2,,.,,,2,1,15,162.683.466.400.148
668962,1,5,80,2,,,,2,,2,,2,,.,,,2,1,15,162.683.466.400.148
668965,1,2,80,2,,,,2,,2,,2,,.,,,2,1,15,162.475.417.250.764
668969,1,4,80,2,,,,2,,2,,2,,.,,,2,1,15,258.485.199.405.251
668969,1,5,80,2,,,,2,,2,,2,,.,,,2,1,15,258.485.199.405.251
668972,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,15,153.406.590.575.839
668972,1,5,80,2,,,,2,,2,,2,,.,,,2,1,15,153.406.590.575.839
668974,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,155.772.519.866.282
668977,1,2,80,2,,,,2,,2,,2,,.,,,2,1,15,199.954.886.938.844
668980,1,1,80,2,,,,2,,2,,2,,.,,,2,1,15,794.005.888.849.628
668983,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,871.702.426.792.742
668985,1,4,80,2,,,,2,,2,,2,,.,,,2,1,15,181.277.256.482.061
668988,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,753.931.952.860.467
668991,1,1,80,2,,,,2,,2,,2,,.,,,2,1,15,646.212.998.513.128
668991,1,4,80,2,,,,2,,2,,2,,.,,,2,1,15,646.212.998.513.128
669033,1,1,80,2,,,,2,,2,,2,,.,,,2,1,15,854.553.902.085.474
669042,1,2,80,2,,,,2,,2,,2,,.,,,2,1,15,829.335.618.806.469
669043,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,11.480.165.004.447
669046,1,2,80,2,,,,2,,2,,2,,.,,,2,1,15,235.116.689.557.325
669049,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,102.460.346.965.215
669049,1,4,80,2,,,,2,,2,,2,,.,,,2,1,15,102.460.346.965.215
669053,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,11.480.165.004.447
669055,1,3,80,1,2,0,,2,,2,,,,,11,2,2,1,15,871.702.426.792.742
669060,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,11.480.165.004.447
669061,1,2,80,2,,,,2,,2,,2,,.,,,2,1,15,177.124.416.058.303
669062,1,3,80,1,4,3,,2,,2,,,,,4,2,2,1,15,797.331.441.389.046
669064,1,2,80,1,3,3,,2,,2,,,,,4,2,2,1,15,646.212.998.513.128
669067,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,199.219.969.744.258
669067,1,4,80,2,,,,2,,2,,2,,.,,,2,1,15,199.219.969.744.258
669067,1,6,80,2,,,,2,,2,,2,,.,,,2,1,15,199.219.969.744.258
669072,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,15,854.553.902.085.474
669074,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,15,167.023.415.253.005
669076,1,2,80,2,,,,2,,2,,2,,.,,,2,1,15,854.553.902.085.474
669078,1,2,80,2,,,,2,,2,,2,,.,,,2,1,15,119.038.330.843.097
669078,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,119.038.330.843.097
669078,1,4,80,2,,,,2,,2,,2,,.,,,2,1,15,119.038.330.843.097
669082,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,11.480.165.004.447
669084,1,2,80,2,,,,2,,2,,2,,.,,,2,1,15,646.212.998.513.128
669084,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,646.212.998.513.128
669087,1,2,80,2,,,,2,,2,,2,,.,,,2,1,15,854.553.902.085.474
669090,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,15,854.553.902.085.474
669090,1,2,80,2,,,,2,,2,,2,,.,,,2,1,15,854.553.902.085.474
669094,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,15,129.100.525.765.598
669096,1,2,80,2,,,,2,,2,,2,,.,,,2,1,15,646.212.998.513.128
669096,1,4,80,2,,,,2,,2,,2,,.,,,2,1,15,646.212.998.513.128
669099,1,1,80,2,,,,2,,2,,2,,.,,,2,1,15,646.212.998.513.128
669099,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,646.212.998.513.128
669103,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,15,854.553.902.085.474
669106,1,4,80,2,,,,2,,2,,2,,.,,,2,1,15,241.046.984.776.351
669109,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,896.920.710.071.747
669111,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,15,13.529.740.102.621
669113,1,4,80,2,,,,2,,2,,1,1,,9,,2,1,15,141.868.801.723.638
669117,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,176.587.184.542.791
669117,1,5,80,2,,,,2,,2,,2,,.,,,2,1,15,176.587.184.542.791
669142,1,3,80,2,,,,3,,2,,2,,.,,,2,1,15,646.212.998.513.128
669161,1,2,80,2,,,,2,,2,,1,1,,2,,2,1,15,120.523.896.114.113
669169,1,2,80,1,4,3,,2,,2,,,,,4,2,2,1,15,854.553.902.085.474
669170,1,1,80,1,4,8,POR LA EDAD,2,,2,,,,,8,2,2,1,15,854.553.902.085.474
669174,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,15.844.678.560.152
669174,1,4,80,2,,,,2,,2,,2,,.,,,2,1,15,15.844.678.560.152
669178,1,1,80,1,3,3,,2,,2,,,,,8,2,2,1,15,7.367.834.281.532
669180,1,2,80,2,,,,2,,2,,2,,.,,,2,1,15,895.888.029.529.442
669180,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,895.888.029.529.442
669180,1,4,80,2,,,,2,,2,,2,,.,,,2,1,15,895.888.029.529.442
669187,1,3,80,1,1,1,,2,,2,,,,,2,2,2,1,15,129.100.525.765.598
669193,1,6,80,2,,,,2,,2,,2,,.,,,2,1,15,212.581.088.959.856
669193,1,7,80,2,,,,2,,2,,2,,.,,,2,1,15,212.581.088.959.856
669195,1,3,80,1,1,7,,2,,2,,,,LOS PADRES NO LE PERMITEN BUSCAR TRABAJO,12,2,2,1,15,232.120.232.038.455
669195,1,4,80,1,1,1,,2,,2,,,,,2,2,2,1,15,232.120.232.038.455
669195,1,5,80,2,,,,2,,2,,2,,.,,,2,1,15,232.120.232.038.455
669199,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,104.278.467.490.172
669199,1,5,80,1,4,3,,2,,2,,,,,4,2,2,1,15,104.278.467.490.172
669202,1,2,80,2,,,,2,,2,,2,,.,,,2,1,15,854.553.902.085.474
669204,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,15,119.038.330.843.097
669204,1,4,80,2,,,,2,,2,,2,,.,,,2,1,15,119.038.330.843.097
669207,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,119.038.330.843.097
669207,1,4,80,2,,,,2,,2,,2,,.,,,2,1,15,119.038.330.843.097
669211,1,2,80,2,,,,2,,2,,2,,.,,,2,1,15,149.520.032.863.623
669211,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,149.520.032.863.623
669214,1,1,80,1,4,3,,2,,2,,,,,8,2,2,1,15,915.101.915.321.321
669223,1,5,80,2,,,,2,,2,,2,,.,,,2,1,15,646.212.998.513.128
669226,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,753.931.952.860.467
669228,1,2,80,2,,,,2,,2,,2,,.,,,2,1,15,836.372.696.835.901
669229,1,2,80,2,,,,2,,2,,2,,.,,,2,1,15,210.030.045.764.034
669234,1,3,80,1,1,1,,2,,2,,,,,2,2,2,1,15,204.107.727.362.602
669234,1,4,80,1,1,1,,2,,2,,,,,2,2,2,1,15,204.107.727.362.602
669236,1,2,80,1,4,8,POR LA EDAD,2,,2,,,,,8,2,2,1,15,854.553.902.085.474
669242,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,15,143.742.533.990.641
669242,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,15,143.742.533.990.641
669242,1,5,80,2,,,,2,,2,,2,,.,,,2,1,15,143.742.533.990.641
669242,1,6,80,2,,,,2,,2,,2,,.,,,2,1,15,143.742.533.990.641
669246,1,1,80,1,4,8,POR LA EDAD,2,,2,,,,,8,2,2,1,15,13.529.740.102.621
669249,1,1,80,1,4,4,,3,,2,,,,,10,2,2,1,15,854.553.902.085.474
669249,1,2,80,2,,,,2,,2,,2,,.,,,2,1,15,854.553.902.085.474
669251,1,3,80,2,,,,2,,2,,1,4,POR LA EDAD,12,,2,1,15,735.362.688.782.922
669268,1,1,80,1,1,7,,2,,2,,,1,,1,1,2,1,15,191.766.424.283.347
669268,1,3,80,1,1,1,,2,,2,,,,,2,2,2,1,15,191.766.424.283.347
669268,2,2,80,1,1,5,,2,,2,,,,,9,2,2,1,15,191.766.424.283.347
669293,1,2,80,1,4,7,,2,,2,,,,,8,2,2,1,15,854.553.902.085.474
669294,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,1.101.115.781.052
669297,1,3,80,1,1,1,,2,,2,,,,,2,2,2,1,15,15.844.678.560.152
669297,1,4,80,2,,,,2,,2,,2,,.,,,2,1,15,15.844.678.560.152
669302,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,753.931.952.860.467
669314,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,127.511.692.440.352
669314,1,4,80,2,,,,2,,2,,2,,.,,,2,1,15,127.511.692.440.352
669314,1,5,80,2,,,,2,,2,,2,,.,,,2,1,15,127.511.692.440.352
669314,1,6,80,2,,,,2,,2,,2,,.,,,2,1,15,127.511.692.440.352
669316,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,229.159.072.837.739
669316,1,4,80,2,,,,2,,2,,2,,.,,,2,1,15,229.159.072.837.739
669316,1,5,80,2,,,,2,,2,,2,,.,,,2,1,15,229.159.072.837.739
669316,1,6,80,2,,,,2,,2,,2,,.,,,2,1,15,229.159.072.837.739
669320,1,2,80,2,,,,2,,2,,2,,.,,,2,1,15,854.553.902.085.474
669321,1,2,80,1,4,3,,2,,2,,,,,4,2,2,1,15,854.553.902.085.474
669328,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,871.702.426.792.742
669330,1,1,80,2,,,,2,,2,,1,4,,8,,2,1,15,646.212.998.513.128
669333,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,691.963.200.254.343
669333,1,4,80,2,,,,2,,2,,2,,.,,,2,1,15,691.963.200.254.343
669333,1,5,80,2,,,,2,,2,,2,,.,,,2,1,15,691.963.200.254.343
669338,1,2,80,2,,,,2,,2,,2,,.,,,2,1,15,646.212.998.513.128
669341,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,172.350.503.744.164
669347,1,5,80,2,,,,2,,2,,2,,.,,,2,1,15,162.683.466.400.148
669349,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,149.520.032.863.623
669354,1,2,80,2,,,,2,,2,,2,,.,,,2,1,15,171.402.169.988.661
669354,1,3,80,2,,,,2,,2,,2,,.,,,2,1,15,171.402.169.988.661
669356,1,3,80,1,1,1,,2,,2,,,,,2,2,2,1,15,137.632.120.925.011
669660,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,17,12.664.492.645.266
669660,1,2,80,2,,,,2,,2,,2,,.,,,2,1,17,12.664.492.645.266
669663,1,1,80,1,4,4,,3,,2,,,,,10,2,2,1,17,12.664.492.645.266
669663,1,2,80,2,,,,2,,2,,2,,.,,,2,1,17,12.664.492.645.266
669665,1,2,80,2,,,,2,,2,,2,,.,,,2,1,17,145.756.126.021.306
669668,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,17,144.107.771.837.995
669668,1,2,80,2,,,,2,,2,,2,,.,,,2,1,17,144.107.771.837.995
669670,1,2,80,1,4,7,,2,,2,,,,,9,2,2,1,17,883.842.921.173.392
669670,1,3,80,2,,,,2,,2,,2,,.,,,2,1,17,883.842.921.173.392
669673,1,3,80,2,,,,2,,2,,2,,.,,,2,1,17,901.579.725.748.479
669676,1,1,80,1,4,4,,3,,2,,,,,10,2,2,1,17,990.592.578.165.505
669676,1,2,80,2,,,,2,,2,,2,,.,,,2,1,17,990.592.578.165.505
669682,1,4,80,1,3,5,,2,,2,,,,,11,2,2,1,17,109.193.844.252.854
669682,1,5,80,2,,,,2,,2,,2,,.,,,2,1,17,109.193.844.252.854
669701,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,58.507.374.133.107
669704,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,430.078.799.806.506
669708,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,614.597.834.599.814
669708,1,3,80,2,,,,2,,2,,2,,.,,,2,1,18,614.597.834.599.814
669712,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,545.326.499.308.146
669712,1,3,80,2,,,,2,,2,,2,,.,,,2,1,18,545.326.499.308.146
669712,1,4,80,2,,,,2,,2,,2,,.,,,2,1,18,545.326.499.308.146
669714,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,561.787.956.104.824
669716,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,598.346.111.750.308
669723,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,396.499.996.591.288
669725,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,423.044.737.429.766
669725,1,4,80,2,,,,2,,2,,1,1,,2,,2,1,18,423.044.737.429.766
669730,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,18,56.735.484.799.997
669732,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,412.751.719.440.793
669737,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,511.373.062.071.142
669742,1,1,80,2,,,,2,,2,,2,,.,,,2,1,18,701.489.875.947.837
669742,1,4,80,2,,,,2,,2,,2,,.,,,2,1,18,701.489.875.947.837
669745,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,57.803.967.895.433
669747,1,1,80,1,4,3,,2,,2,,,,,8,2,2,1,18,43.180.071.570.235
669749,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,588.332.696.943.302
669749,1,4,80,2,,,,2,,2,,2,,.,,,2,1,18,588.332.696.943.302
669752,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,56.735.484.799.997
669758,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,57.438.891.037.671
669761,1,3,80,1,4,3,,2,,2,,,,,4,2,2,1,18,370.913.956.920.764
669764,1,2,80,1,2,2,,2,,2,,,,,11,2,2,1,18,561.787.956.104.824
669765,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,588.332.696.943.302
669766,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,595.366.759.320.042
669766,1,3,80,2,,,,2,,2,,2,,.,,,2,1,18,595.366.759.320.042
669766,1,4,80,2,,,,2,,2,,2,,.,,,2,1,18,595.366.759.320.042
669769,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,511.373.062.071.142
669771,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,558.137.187.527.205
669773,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,69.408.117.954.931
669773,1,3,80,2,,,,2,,2,,2,,.,,,2,1,18,69.408.117.954.931
669773,1,4,80,2,,,,2,,2,,2,,.,,,2,1,18,69.408.117.954.931
669776,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,561.787.956.104.824
669778,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,536.108.838.835.381
669778,1,4,80,2,,,,2,,2,,2,,.,,,2,1,18,536.108.838.835.381
669805,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,575.060.326.524.063
669805,1,3,80,2,,,,2,,2,,2,,.,,,2,1,18,575.060.326.524.063
669806,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,568.822.018.481.564
669807,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,57.438.891.037.671
669813,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,552.296.732.297.343
669815,1,3,80,2,,,,2,,2,,2,,.,,,2,1,18,582.094.388.900.803
669818,1,1,80,2,,,,2,,2,,2,,.,,,2,1,18,501.054.872.050.417
669818,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,501.054.872.050.417
669824,1,1,80,2,,,,2,,2,,2,,.,,,2,1,18,389.877.868.671.554
669824,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,389.877.868.671.554
669824,1,3,80,2,,,,2,,2,,2,,.,,,2,1,18,389.877.868.671.554
669829,1,2,80,1,4,2,,2,,2,,,,,11,2,2,1,18,568.822.018.481.564
669834,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,529.074.776.458.641
669834,1,4,80,2,,,,2,,2,,2,,.,,,2,1,18,529.074.776.458.641
669837,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,558.137.187.527.205
669840,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,57.438.891.037.671
669844,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,575.060.326.524.063
669848,1,1,80,2,,,,2,,2,,2,,.,,,2,1,18,598.282.282.362.765
669850,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,56.735.484.799.997
669852,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,583.606.570.849.475
669855,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,545.326.499.308.146
669855,1,3,80,2,,,,2,,2,,2,,.,,,2,1,18,545.326.499.308.146
669855,1,4,80,2,,,,2,,2,,2,,.,,,2,1,18,545.326.499.308.146
669865,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,511.373.062.071.142
669872,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,575.856.080.858.305
669874,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,511.373.062.071.142
669876,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,53.177.257.246.604
669876,1,3,80,2,,,,2,,2,,2,,.,,,2,1,18,53.177.257.246.604
669878,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,426.024.089.860.032
669878,1,3,80,2,,,,2,,2,,2,,.,,,2,1,18,426.024.089.860.032
669880,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,412.751.719.440.793
669883,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,590.640.633.226.216
669886,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,419.785.781.817.534
669890,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,509.189.463.975.117
669892,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,561.787.956.104.824
669901,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,429.003.442.290.299
669908,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,528.865.042.511.469
669908,1,3,80,2,,,,2,,2,,2,,.,,,2,1,18,528.865.042.511.469
669908,1,4,80,2,,,,2,,2,,2,,.,,,2,1,18,528.865.042.511.469
669908,1,5,80,2,,,,2,,2,,2,,.,,,2,1,18,528.865.042.511.469
669908,1,6,80,2,,,,2,,2,,2,,.,,,2,1,18,528.865.042.511.469
669912,1,1,80,1,3,3,,2,,2,,,,,4,2,2,1,18,43.180.071.570.235
669928,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,56.735.484.799.997
669931,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,565.171.249.903.945
669936,1,2,80,2,,,,2,,2,,1,4,,1,,2,1,18,502.248.479.197.296
669950,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,561.787.956.104.824
669952,1,2,80,2,,,,2,,2,,1,4,,1,,2,1,18,522.836.468.416.143
669952,1,3,80,2,,,,2,,2,,2,,.,,,2,1,18,522.836.468.416.143
669964,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,539.088.191.265.648
669964,1,3,80,2,,,,2,,2,,2,,.,,,2,1,18,539.088.191.265.648
669966,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,561.787.956.104.824
669969,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,446.548.249.691.335
669970,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,515.802.406.039.402
669970,1,3,80,2,,,,2,,2,,2,,.,,,2,1,18,515.802.406.039.402
669973,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,509.633.967.231.697
669973,1,4,80,2,,,,2,,2,,2,,.,,,2,1,18,509.633.967.231.697
669973,1,5,80,2,,,,2,,2,,2,,.,,,2,1,18,509.633.967.231.697
669973,1,6,80,2,,,,2,,2,,2,,.,,,2,1,18,509.633.967.231.697
669973,1,7,80,2,,,,2,,2,,2,,.,,,2,1,18,509.633.967.231.697
669977,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,552.360.561.684.887
669977,1,3,80,2,,,,2,,2,,2,,.,,,2,1,18,552.360.561.684.887
669977,1,4,80,2,,,,2,,2,,2,,.,,,2,1,18,552.360.561.684.887
669980,1,1,80,1,4,3,,2,,2,,,,,8,2,2,1,18,502.248.479.197.296
669980,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,502.248.479.197.296
669998,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,518.500.202.046.801
670005,1,2,80,1,4,3,,2,,2,,,,,9,2,2,1,18,674.570.501.087.572
670009,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,568.822.018.481.564
670011,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,558.137.187.527.205
670014,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,57.803.967.895.433
670015,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,18,514.327.242.469.656
670018,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,568.822.018.481.564
670021,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,561.787.956.104.824
670023,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,558.137.187.527.205
670028,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,571.502.635.545.363
670047,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,56.735.484.799.997
670053,1,2,80,2,,,,2,,2,,2,,.,,,2,1,18,568.822.018.481.564
670778,1,2,80,1,4,7,,2,,2,,,,,9,2,2,1,20,338.559.652.235.678
670778,1,3,80,1,1,1,,2,,2,,,,,2,2,2,1,20,338.559.652.235.678
670778,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,338.559.652.235.678
670780,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,240.199.291.985.562
670782,1,2,80,1,4,8,POR LA EDAD,2,,2,,,,,8,2,2,1,20,239.549.410.626.352
670783,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,287.748.843.046.307
670785,1,2,80,2,,,,2,,2,,1,4,,9,,2,1,20,278.636.508.102.631
670785,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,278.636.508.102.631
670785,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,278.636.508.102.631
670787,1,1,80,1,4,2,,2,,2,,,,,9,2,2,1,20,340.877.759.265.355
670787,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,340.877.759.265.355
670787,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,340.877.759.265.355
670791,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,300.739.903.194.354
670791,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,300.739.903.194.354
670792,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,314.192.988.419.547
670793,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,295.880.584.217.269
670794,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,408.338.637.160.444
670795,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,20,214.579.695.254.573
670796,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,20,165.536.570.822.361
670797,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,17.562.804.151.142
670946,1,1,80,1,4,8,POR LA EDAD,2,,2,,,4,,8,1,2,1,20,258.046.133.562.795
670954,1,1,80,2,,,,2,,2,,2,,.,,,2,1,20,222.358.340.582.237
670954,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,222.358.340.582.237
670959,1,2,80,1,1,8,ESTA EMBARASADA,2,,2,,,,ESTA EMBARASADA,12,2,2,1,20,314.711.557.115.114
670972,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,336.621.205.750.865
670976,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,169.293.699.011.289
670976,1,3,80,1,4,2,,2,,2,,,,,9,2,2,1,20,169.293.699.011.289
670981,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,345.077.769.161.423
670982,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,137.555.591.504
671081,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,356.734.853.600.405
671081,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,356.734.853.600.405
671081,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,356.734.853.600.405
671081,1,5,80,2,,,,2,,2,,2,,.,,,2,1,20,356.734.853.600.405
671083,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,274.432.960.658.665
671084,1,1,80,2,,,,2,,2,,2,,.,,,2,1,20,253.521.064.547.112
671087,1,1,80,2,,,,2,,2,,2,,.,,,2,1,20,253.521.064.547.112
671088,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,359.724.058.679.938
671088,1,6,80,2,,,,2,,2,,2,,.,,,2,1,20,359.724.058.679.938
671090,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,24.772.803.081.391
671090,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,24.772.803.081.391
671090,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,24.772.803.081.391
671090,1,5,80,2,,,,2,,2,,2,,.,,,2,1,20,24.772.803.081.391
671091,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,29.914.687.935.722
671091,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,29.914.687.935.722
671091,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,29.914.687.935.722
671091,1,5,80,2,,,,2,,2,,2,,.,,,2,1,20,29.914.687.935.722
671091,1,6,80,2,,,,2,,2,,2,,.,,,2,1,20,29.914.687.935.722
671091,1,7,80,2,,,,2,,2,,2,,.,,,2,1,20,29.914.687.935.722
671092,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,354.606.955.478.801
671094,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,12.859.277.680.561
671153,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,299.943.391.275.787
671153,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,299.943.391.275.787
671153,1,5,80,2,,,,2,,2,,2,,.,,,2,1,20,299.943.391.275.787
671155,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,273.777.189.125.547
