DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,CLASE,INI,DPTO,AREA,fex_c_2011
641731,1,3,80,1,2,1,,2,,2,,,,,2,2,1,1,19,19,568.611.699.024.349
641731,1,4,80,2,,,,2,,2,,2,,.,,,1,1,19,19,568.611.699.024.349
641731,1,5,80,2,,,,2,,2,,2,,.,,,1,1,19,19,568.611.699.024.349
641731,1,6,80,2,,,,2,,2,,2,,.,,,1,1,19,19,568.611.699.024.349
641732,1,1,80,1,4,3,,2,,2,,,,,4,2,1,1,19,19,654.677.117.043.527
641732,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,654.677.117.043.527
641734,1,2,80,2,,,,2,,2,,2,,.,,,1,1,19,19,633.697.680.459.725
641739,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,853.151.680.654.728
641740,1,4,80,2,,,,2,,2,,2,,.,,,1,1,19,19,718.745.815.359.288
641740,1,6,80,2,,,,2,,2,,2,,.,,,1,1,19,19,718.745.815.359.288
641743,1,2,80,2,,,,2,,2,,2,,.,,,1,1,19,19,910.522.337.846.403
641743,3,2,80,2,,,,2,,2,,2,,.,,,1,1,19,19,910.522.337.846.403
641743,3,4,80,2,,,,2,,2,,2,,.,,,1,1,19,19,910.522.337.846.403
641743,3,5,80,2,,,,2,,2,,2,,.,,,1,1,19,19,910.522.337.846.403
641747,1,1,80,1,4,4,,3,,2,,,3,,8,1,1,1,19,19,181.080.576.116.171
641747,1,2,80,2,,,,2,,2,,1,4,,2,,1,1,19,19,181.080.576.116.171
641747,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,181.080.576.116.171
641749,1,1,80,1,3,3,,1,2,2,,,,,4,2,1,1,19,19,139.594.684.901.033
641749,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,139.594.684.901.033
641749,1,4,80,2,,,,2,,2,,2,,.,,,1,1,19,19,139.594.684.901.033
641750,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,165.470.048.523.324
641752,2,2,80,1,3,2,,2,,2,,,,,9,2,1,1,19,19,886.278.962.472.598
641752,3,1,80,2,,,,2,,2,,2,,.,,,1,1,19,19,886.278.962.472.598
641757,1,1,80,1,3,2,,2,,2,,,,,4,2,1,1,19,19,381.824.792.993.915
641757,1,5,80,2,,,,2,,2,,2,,.,,,1,1,19,19,381.824.792.993.915
641757,1,6,80,1,3,3,,2,,2,,,,,4,2,1,1,19,19,381.824.792.993.915
641757,1,7,80,2,,,,2,,2,,2,,.,,,1,1,19,19,381.824.792.993.915
641759,1,4,80,2,,,,2,,2,,2,,.,,,1,1,19,19,788.470.817.914.319
641763,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,741.912.081.652.722
641763,1,4,80,2,,,,2,,2,,2,,.,,,1,1,19,19,741.912.081.652.722
641765,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,180.215.742.963.094
641768,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,218.245.128.603.492
641769,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,161.318.588.878.626
641772,1,2,80,2,,,,2,,2,,1,1,,1,,1,1,19,19,858.622.005.958.945
641775,1,1,80,1,4,2,,1,4,2,,,,,7,2,1,1,19,19,77.138.704.134.975
641780,1,3,80,1,2,7,,2,,2,,,1,,2,1,1,1,19,19,101.843.928.322.816
641789,1,4,80,2,,,,2,,2,,2,,.,,,1,1,19,19,614.780.808.081.148
641792,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,861.479.316.063.934
641796,1,2,80,2,,,,2,,2,,2,,.,,,1,1,19,19,846.177.250.514.031
641804,1,6,80,1,3,8,POR LA EDAD,2,,2,,,,,8,2,1,1,19,19,773.242.559.825.294
641810,1,2,80,2,,,,2,,2,,2,,.,,,1,1,19,19,620.548.043.596.211
641813,1,4,80,2,,,,2,,2,,2,,.,,,1,1,19,19,799.043.997.863.403
641813,2,1,80,1,2,1,,2,,2,,,,,2,2,1,1,19,19,799.043.997.863.403
641819,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,166.478.876.486.248
641822,1,1,80,1,3,4,,3,,2,,,,,10,2,1,1,19,19,135.086.883.053.403
641822,1,2,80,1,2,1,,2,,2,,,,,2,2,1,1,19,19,135.086.883.053.403
641822,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,135.086.883.053.403
641823,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,145.207.099.942.757
641823,1,4,80,2,,,,2,,2,,2,,.,,,1,1,19,19,145.207.099.942.757
641825,1,2,80,2,,,,2,,2,,2,,.,,,1,1,19,19,583.914.163.433.788
641828,1,2,80,1,4,2,,2,,2,,,,,9,2,1,1,19,19,845.472.369.095.431
641830,1,1,80,1,1,2,,2,,2,,,,,9,2,1,1,19,19,563.972.677.904.694
641830,1,2,80,2,,,,2,,2,,2,,.,,,1,1,19,19,563.972.677.904.694
641830,1,4,80,2,,,,2,,2,,2,,.,,,1,1,19,19,563.972.677.904.694
641832,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,708.951.324.289.682
641832,1,4,80,2,,,,2,,2,,2,,.,,,1,1,19,19,708.951.324.289.682
641832,1,5,80,2,,,,2,,2,,2,,.,,,1,1,19,19,708.951.324.289.682
641832,1,6,80,2,,,,2,,2,,2,,.,,,1,1,19,19,708.951.324.289.682
641835,1,1,80,1,4,3,,2,,2,,,,,4,2,1,1,19,19,381.529.702.970.271
641835,1,2,80,2,,,,2,,2,,2,,.,,,1,1,19,19,381.529.702.970.271
641835,1,5,80,2,,,,2,,2,,2,,.,,,1,1,19,19,381.529.702.970.271
641835,1,6,80,2,,,,2,,2,,2,,.,,,1,1,19,19,381.529.702.970.271
641835,1,7,80,2,,,,2,,2,,2,,.,,,1,1,19,19,381.529.702.970.271
641835,2,2,80,2,,,,2,,2,,2,,.,,,1,1,19,19,381.529.702.970.271
641841,1,2,80,2,,,,2,,2,,2,,.,,,1,1,19,19,806.592.944.393.131
641841,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,806.592.944.393.131
641847,1,2,80,2,,,,2,,2,,2,,.,,,1,1,19,19,64.620.266.072.493
641847,1,6,80,2,,,,2,,2,,2,,.,,,1,1,19,19,64.620.266.072.493
641847,1,7,80,2,,,,2,,2,,2,,.,,,1,1,19,19,64.620.266.072.493
641847,2,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,64.620.266.072.493
641851,1,3,80,2,,,,2,,2,,1,2,,2,,1,1,19,19,152.533.875.975.242
641851,1,4,80,2,,,,2,,2,,2,,.,,,1,1,19,19,152.533.875.975.242
641853,1,2,80,2,,,,2,,2,,2,,.,,,1,1,19,19,11.894.932.111.162
641855,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,451.753.842.678.226
641858,1,2,80,1,4,5,,2,,2,,,,,9,2,1,1,19,19,769.959.064.230.709
641858,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,769.959.064.230.709
641861,1,1,80,1,3,4,,3,,2,,,,,10,2,1,1,19,19,892.751.079.406.261
641865,1,4,80,2,,,,2,,2,,2,,.,,,1,1,19,19,788.470.817.914.319
641866,1,1,80,1,4,2,,2,,2,,,,,9,2,1,1,19,19,95.743.194.214.667
641867,1,1,80,1,4,4,,3,,2,,,,,10,2,1,1,19,19,135.228.289.133.898
641867,1,2,80,2,,,,2,,2,,2,,.,,,1,1,19,19,135.228.289.133.898
641867,1,6,80,1,1,7,,2,,2,,,1,,2,1,1,1,19,19,135.228.289.133.898
641868,1,1,80,1,4,8,POR LA EDAD,2,,2,,,,,8,2,1,1,19,19,846.177.250.514.031
641868,1,2,80,1,4,7,,2,,2,,,,,8,2,1,1,19,19,846.177.250.514.031
641869,1,2,80,1,4,3,,2,,2,,,,,4,2,1,1,19,19,868.233.516.693.898
641870,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,648.427.138.470.179
641870,2,4,80,2,,,,2,,2,,2,,.,,,1,1,19,19,648.427.138.470.179
641873,1,2,80,1,2,8,POR EMBARAZO,2,,2,,,,,9,2,1,1,19,19,591.851.772.778.662
641873,1,9,80,1,3,8,ENFERMEDAD,2,,2,,,,,4,2,1,1,19,19,591.851.772.778.662
641879,1,2,80,1,4,3,,2,,2,,,,,4,2,1,1,19,19,789.824.023.182.829
641880,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,721.139.690.798.601
641882,1,3,80,1,3,7,,2,,2,,,,,2,2,1,1,19,19,827.350.242.616.618
641885,1,3,80,1,1,7,,2,,2,,,,,2,2,1,1,19,19,847.399.537.770.298
641885,1,5,80,2,,,,2,,2,,2,,.,,,1,1,19,19,847.399.537.770.298
641885,1,6,80,2,,,,2,,2,,2,,.,,,1,1,19,19,847.399.537.770.298
641885,2,1,80,1,1,7,,2,,2,,,,,2,2,1,1,19,19,847.399.537.770.298
641891,1,1,80,1,3,4,,3,,2,,,,,8,2,1,1,19,19,854.504.885.923.238
641891,1,2,80,1,3,4,,3,,2,,,,,9,2,1,1,19,19,854.504.885.923.238
641891,1,3,80,1,4,3,,2,,2,,,,,4,2,1,1,19,19,854.504.885.923.238
641894,1,2,80,1,4,2,,2,,2,,,,,9,2,1,1,19,19,808.838.488.933.008
641898,1,2,80,1,3,6,,2,,2,,,,,9,2,1,1,19,19,10.202.948.017.037
641898,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,10.202.948.017.037
641898,1,4,80,2,,,,2,,2,,2,,.,,,1,1,19,19,10.202.948.017.037
641903,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,588.015.226.449.209
641903,1,4,80,1,2,2,,2,,2,,,,,9,2,1,1,19,19,588.015.226.449.209
641905,1,1,80,1,3,4,,2,,2,,,,,8,2,1,1,19,19,63.576.024.466.495
641905,1,2,80,2,,,,2,,2,,2,,.,,,1,1,19,19,63.576.024.466.495
641905,1,5,80,2,,,,2,,2,,2,,.,,,1,1,19,19,63.576.024.466.495
641908,1,1,80,1,3,7,,2,,2,,,,,2,2,1,1,19,19,395.731.527.721.577
641908,1,2,80,2,,,,2,,2,,2,,.,,,1,1,19,19,395.731.527.721.577
641908,1,3,80,2,,,,2,,2,,1,3,,2,,1,1,19,19,395.731.527.721.577
641908,1,4,80,2,,,,2,,2,,2,,.,,,1,1,19,19,395.731.527.721.577
641908,1,5,80,2,,,,2,,2,,2,,.,,,1,1,19,19,395.731.527.721.577
641908,1,6,80,2,,,,2,,2,,2,,.,,,1,1,19,19,395.731.527.721.577
641910,1,2,80,2,,,,2,,2,,2,,.,,,1,1,19,19,576.624.479.079.289
641912,1,2,80,1,4,2,,2,,2,,,,,9,2,1,1,19,19,790.716.362.454.196
641912,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,790.716.362.454.196
641913,1,1,80,1,4,2,,2,,2,,,,,9,2,1,1,19,19,51.923.330.069.338
641913,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,51.923.330.069.338
641914,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,853.151.680.654.728
641918,1,1,80,1,4,2,,2,,2,,,,,8,2,1,1,19,19,623.831.539.190.796
641918,1,2,80,1,2,7,,2,,2,,,,,1,2,1,1,19,19,623.831.539.190.796
641918,1,3,80,2,,,,2,,2,,1,4,,9,,1,1,19,19,623.831.539.190.796
641922,1,2,80,1,3,2,,2,,2,,,,,9,2,1,1,19,19,806.592.944.393.131
641925,1,1,80,1,2,3,,3,,2,,,,,4,2,1,1,19,19,907.184.591.595.521
641925,1,4,80,2,,,,2,,2,,2,,.,,,1,1,19,19,907.184.591.595.521
641926,1,2,80,1,4,6,,2,,2,,,,,9,2,1,1,19,19,853.151.680.654.728
641926,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,853.151.680.654.728
641927,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,83.239.438.243.124
641931,1,2,80,1,4,2,,2,,2,,,,,9,2,1,1,19,19,728.281.044.253.664
641932,1,1,80,1,4,4,,3,,2,,,,,10,2,1,1,19,19,677.438.264.641.995
641932,1,2,80,1,3,3,,2,,2,,,,,4,2,1,1,19,19,677.438.264.641.995
641932,1,4,80,2,,,,2,,2,,2,,.,,,1,1,19,19,677.438.264.641.995
641933,1,2,80,2,,,,2,,1,618000,1,2,,2,,1,1,19,19,897.075.245.171.649
641934,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,642.842.883.289.768
641935,1,2,80,2,,,,2,,2,,2,,.,,,1,1,19,19,72.378.995.517.391
641935,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,72.378.995.517.391
641935,1,5,80,2,,,,2,,2,,2,,.,,,1,1,19,19,72.378.995.517.391
641941,1,2,80,1,4,2,,2,,2,,,,,9,2,1,1,19,19,791.754.313.508.904
641941,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,791.754.313.508.904
641941,1,4,80,2,,,,2,,2,,2,,.,,,1,1,19,19,791.754.313.508.904
641941,1,6,80,2,,,,2,,2,,2,,.,,,1,1,19,19,791.754.313.508.904
641948,1,4,80,2,,,,2,,2,,2,,.,,,1,1,19,19,788.470.817.914.319
641950,1,4,80,2,,,,2,,2,,2,,.,,,1,1,19,19,69.476.373.637.146
641952,1,4,80,2,,,,2,,2,,2,,.,,,1,1,19,19,644.698.401.765.312
641952,3,4,80,2,,,,2,,2,,1,2,PROBLEMAS JUDICIALES,12,,1,1,19,19,644.698.401.765.312
641954,1,1,80,1,1,2,,2,,2,,,,,9,2,1,1,19,19,853.151.680.654.728
641955,1,6,80,2,,,,2,,2,,2,,.,,,1,1,19,19,715.851.381.439.384
641956,1,1,80,1,4,2,,2,,2,,,,,9,2,1,1,19,19,853.151.680.654.728
641956,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,853.151.680.654.728
641957,1,5,80,2,,,,2,,2,,2,,.,,,1,1,19,19,117.434.348.759.095
641960,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,767.713.519.690.832
641960,1,4,80,2,,,,2,,2,,2,,.,,,1,1,19,19,767.713.519.690.832
641962,1,5,80,2,,,,2,,2,,2,,.,,,1,1,19,19,744.547.253.397.397
641963,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,702.479.606.215.555
641964,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,790.716.362.454.196
641965,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,55.082.304.104.118
641966,1,2,80,2,,,,2,,2,,2,,.,,,1,1,19,19,602.425.917.117.398
641966,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,602.425.917.117.398
641969,1,4,80,2,,,,2,,2,,2,,.,,,1,1,19,19,65.141.468.824.357
641974,1,2,80,2,,,,2,,2,,2,,.,,,1,1,19,19,967.541.288.570.542
641974,1,4,80,2,,,,2,,2,,2,,.,,,1,1,19,19,967.541.288.570.542
641975,1,1,80,1,4,7,,2,,2,,,,,8,2,1,1,19,19,667.106.779.857.807
641979,1,1,80,1,4,2,,2,,2,,,,,9,2,1,1,19,19,623.183.215.340.886
641979,1,2,80,2,,,,2,,2,,2,,.,,,1,1,19,19,623.183.215.340.886
641979,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,623.183.215.340.886
641980,1,2,80,1,4,5,,2,,2,,,,,9,2,1,1,19,19,781.496.387.773.622
641980,1,3,80,1,1,5,,2,,2,,,1,,5,1,1,1,19,19,781.496.387.773.622
641984,1,4,80,1,1,3,,2,,2,,,,,4,2,1,1,19,19,114.043.655.250.395
641990,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,581.668.618.893.911
641995,1,4,80,1,3,4,,3,,2,,,,,8,2,1,1,19,19,842.967.562.380.325
642001,1,3,80,1,2,1,,2,,2,,,,,2,2,1,1,19,19,809.228.116.137.806
642001,1,4,80,2,,,,2,,2,,2,,.,,,1,1,19,19,809.228.116.137.806
642003,1,2,80,2,,,,2,,2,,1,1,POR EL EMBARAZO,12,,1,1,19,19,59.201.966.048.268
642004,1,1,80,1,4,3,,2,,2,,,,,4,2,1,1,19,19,781.496.387.773.622
642004,1,2,80,2,,,,1,2,2,,2,,.,,,1,1,19,19,781.496.387.773.622
642008,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,790.716.362.454.196
642010,1,1,80,1,4,3,,2,,2,,,,,8,2,1,1,19,19,837.849.615.104.824
642011,1,2,80,2,,,,2,,2,,2,,.,,,1,1,19,19,83.239.438.243.124
642011,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,83.239.438.243.124
642014,1,1,80,1,4,4,,3,,2,,,3,,1,1,1,1,19,19,846.177.250.514.031
642014,1,2,80,1,4,3,,2,,2,,,4,,4,1,1,1,19,19,846.177.250.514.031
642015,1,1,80,2,,,,1,2,2,,1,4,,9,,1,1,19,19,600.569.434.252.203
642015,1,5,80,2,,,,2,,2,,2,,.,,,1,1,19,19,600.569.434.252.203
642018,1,3,80,2,,,,2,,2,,2,,.,,,1,1,19,19,806.592.944.393.131
642025,1,1,80,1,4,4,,3,,2,,,,,8,2,1,1,19,19,794.148.188.948.217
642025,1,2,80,1,3,4,,3,,2,,,,,8,2,1,1,19,19,794.148.188.948.217
642027,1,2,80,1,2,8,SE LE  TERMINO   EL   CAPITAL   DE   TRABAJO,2,,2,,,,,8,2,1,1,20,20,631.852.319.406.928
642027,1,4,80,2,,,,2,,2,,2,,.,,,1,1,20,20,631.852.319.406.928
642027,1,7,80,2,,,,2,,2,,2,,.,,,1,1,20,20,631.852.319.406.928
642028,1,2,80,1,4,2,,2,,2,,,,,9,2,1,1,20,20,785.496.001.306.949
642028,1,3,80,1,2,1,,2,,2,,,,,2,2,1,1,20,20,785.496.001.306.949
642028,1,5,80,2,,,,2,,2,,2,,.,,,1,1,20,20,785.496.001.306.949
642029,1,2,80,2,,,,2,,2,,2,,.,,,1,1,20,20,136.582.915.971.149
642030,1,1,80,1,4,2,,2,,2,,,,,9,2,1,1,20,20,942.389.979.430.457
642030,1,2,80,2,,,,2,,2,,2,,.,,,1,1,20,20,942.389.979.430.457
642031,1,3,80,2,,,,2,,2,,2,,.,,,1,1,20,20,150.542.035.753.736
642031,1,4,80,2,,,,2,,2,,2,,.,,,1,1,20,20,150.542.035.753.736
642031,1,5,80,2,,,,2,,2,,2,,.,,,1,1,20,20,150.542.035.753.736
642032,1,3,80,2,,,,2,,2,,2,,.,,,1,1,20,20,949.534.408.366.227
642032,1,4,80,2,,,,2,,2,,2,,.,,,1,1,20,20,949.534.408.366.227
642034,1,2,80,2,,,,2,,2,,2,,.,,,1,1,20,20,154.090.805.537.925
642035,1,2,80,2,,,,2,,2,,2,,.,,,1,1,20,20,98.395.591.236.462
642035,1,3,80,2,,,,2,,2,,2,,.,,,1,1,20,20,98.395.591.236.462
642035,1,4,80,2,,,,2,,2,,2,,.,,,1,1,20,20,98.395.591.236.462
642035,1,8,80,2,,,,2,,2,,2,,.,,,1,1,20,20,98.395.591.236.462
642040,1,1,80,2,,,,2,,2,,2,,.,,,1,1,20,20,723.570.721.328.007
642040,1,2,80,1,3,2,,2,,2,,,,,9,2,1,1,20,20,723.570.721.328.007
642040,1,3,80,2,,,,2,,2,,2,,.,,,1,1,20,20,723.570.721.328.007
642040,1,6,80,2,,,,2,,2,,2,,.,,,1,1,20,20,723.570.721.328.007
642041,1,2,80,2,,,,2,,2,,2,,.,,,1,1,20,20,789.861.100.872.824
642042,1,2,80,2,,,,2,,2,,2,,.,,,1,1,20,20,104.533.406.956.918
642042,1,3,80,2,,,,2,,2,,2,,.,,,1,1,20,20,104.533.406.956.918
642043,1,1,80,2,,,,2,,2,,2,,.,,,1,1,20,20,124.810.131.559.294
642043,1,3,80,2,,,,2,,2,,2,,.,,,1,1,20,20,124.810.131.559.294
642044,1,2,80,2,,,,2,,2,,2,,.,,,1,1,20,20,136.311.475.008.427
642045,1,1,80,1,4,4,,3,,2,,,,,10,2,1,1,20,20,789.861.100.872.824
642045,1,2,80,2,,,,2,,2,,2,,.,,,1,1,20,20,789.861.100.872.824
642047,1,2,80,2,,,,2,,2,,2,,.,,,1,1,20,20,616.039.619.148.578
642048,1,2,80,2,,,,2,,2,,2,,.,,,1,1,20,20,156.975.522.812.297
642048,1,3,80,2,,,,2,,2,,2,,.,,,1,1,20,20,156.975.522.812.297
642049,1,2,80,2,,,,2,,2,,2,,.,,,1,1,20,20,154.633.687.463.369
642050,1,1,80,2,,,,3,,2,,2,,.,,,1,1,20,20,128.901.783.268.927
642054,1,1,80,1,3,4,,3,,2,,,,,10,2,1,1,20,20,160.306.609.198.837
642054,1,2,80,2,,,,2,,2,,2,,.,,,1,1,20,20,160.306.609.198.837
642057,1,2,80,2,,,,2,,2,,2,,.,,,1,1,20,20,142.924.461.026.412
642057,1,3,80,2,,,,2,,2,,2,,.,,,1,1,20,20,142.924.461.026.412
642059,1,2,80,2,,,,2,,2,,2,,.,,,1,1,20,20,105.436.484.647.289
642059,1,5,80,2,,,,2,,2,,2,,.,,,1,1,20,20,105.436.484.647.289
642059,1,6,80,2,,,,2,,2,,2,,.,,,1,1,20,20,105.436.484.647.289
642066,1,2,80,2,,,,2,,2,,2,,.,,,1,1,20,20,213.750.484.611.693
642066,1,4,80,2,,,,2,,2,,2,,.,,,1,1,20,20,213.750.484.611.693
642073,1,1,80,1,4,4,,3,,2,,,,,10,2,1,1,20,20,296.769.615.459.226
642073,1,3,80,2,,,,2,,2,,2,,.,,,1,1,20,20,296.769.615.459.226
642077,1,2,80,2,,,,2,,2,,2,,.,,,1,1,20,20,23.939.892.234.953
642086,1,3,80,2,,,,2,,2,,2,,.,,,1,1,20,20,114.575.913.339.008
642086,1,4,80,1,1,7,,2,,2,,,,,1,2,1,1,20,20,114.575.913.339.008
642098,1,2,80,2,,,,2,,2,,2,,.,,,1,1,20,20,110.206.328.692.386
642102,1,1,80,1,4,2,,2,,2,,,,,9,2,1,1,20,20,969.158.322.295.944
642106,1,3,80,1,1,1,,2,,2,,,,,2,2,1,1,20,20,11.597.768.440.542
642106,1,7,80,1,1,3,,2,,2,,,,,4,2,1,1,20,20,11.597.768.440.542
642117,1,1,80,1,4,0,,2,,2,,,4,,1,1,1,1,20,20,731.285.810.270.085
642121,1,1,80,1,4,3,,2,,2,,,,,4,2,1,1,20,20,144.869.114.018.268
642121,1,3,80,2,,,,2,,2,,2,,.,,,1,1,20,20,144.869.114.018.268
642121,1,4,80,2,,,,2,,2,,2,,.,,,1,1,20,20,144.869.114.018.268
642125,1,2,80,2,,,,2,,2,,1,4,,9,,1,1,20,20,165.708.089.971.583
642125,1,3,80,2,,,,2,,2,,2,,.,,,1,1,20,20,165.708.089.971.583
642125,1,4,80,2,,,,2,,2,,2,,.,,,1,1,20,20,165.708.089.971.583
642129,1,4,80,1,4,4,,2,,2,,,,,4,2,1,1,20,20,682.322.856.045.704
642135,1,1,80,2,,,,2,,2,,2,,.,,,1,1,20,20,1.195.343.921.809
642135,1,4,80,2,,,,2,,2,,2,,.,,,1,1,20,20,1.195.343.921.809
642138,1,1,80,1,1,7,,2,,2,,,,,9,2,1,1,20,20,99.257.667.578.523
642140,1,2,80,1,1,5,,2,,2,,,,,9,2,1,1,20,20,119.200.767.798.725
642151,1,1,80,2,,,,2,,2,,2,,.,,,1,1,20,20,102.376.178.932.795
642154,1,1,80,2,,,,2,,2,,2,,.,,,1,1,20,20,119.199.393.243.279
642154,1,2,80,1,4,4,,3,,2,,,,,10,2,1,1,20,20,119.199.393.243.279
642154,1,3,80,2,,,,2,,2,,2,,.,,,1,1,20,20,119.199.393.243.279
642154,1,4,80,1,4,0,,2,,2,,,,,8,2,1,1,20,20,119.199.393.243.279
642154,1,6,80,2,,,,2,,2,,2,,.,,,1,1,20,20,119.199.393.243.279
642156,1,3,80,2,,,,2,,2,,2,,.,,,1,1,20,20,131.316.745.608.423
642156,1,4,80,1,1,7,,1,1,2,,,,,2,2,1,1,20,20,131.316.745.608.423
642162,1,3,80,2,,,,2,,2,,2,,.,,,1,1,20,20,138.924.751.320.078
642166,1,1,80,1,4,8,CAMBIO DE DOMICILIO,2,,2,,,,,9,2,1,1,20,20,223.912.290.106.181
642166,1,3,80,1,2,0,,2,,2,,,,,2,2,1,1,20,20,223.912.290.106.181
642175,1,1,80,1,1,3,,2,,2,,,,,3,2,1,1,20,20,802.228.121.598.283
642175,1,4,80,1,2,2,,2,,2,,,,,9,2,1,1,20,20,802.228.121.598.283
642175,1,6,80,2,,,,2,,2,,2,,.,,,1,1,20,20,802.228.121.598.283
642178,1,2,80,2,,,,2,,2,,2,,.,,,1,1,20,20,825.167.251.494.162
642178,2,2,80,1,2,2,,2,,2,,,,,9,2,1,1,20,20,825.167.251.494.162
642182,1,1,80,1,3,2,,2,,2,,,,,9,2,1,1,20,20,123.760.189.844.046
642185,1,2,80,2,,,,2,,2,,2,,.,,,1,1,20,20,768.438.034.139.481
642185,1,3,80,2,,,,2,,2,,2,,.,,,1,1,20,20,768.438.034.139.481
642190,1,1,80,1,4,4,,3,,2,,,,,10,2,1,1,20,20,559.780.725.265.452
642190,1,2,80,2,,,,2,,2,,2,,.,,,1,1,20,20,559.780.725.265.452
642190,1,3,80,2,,,,2,,2,,1,1,,2,,1,1,20,20,559.780.725.265.452
642190,1,4,80,2,,,,2,,2,,2,,.,,,1,1,20,20,559.780.725.265.452
642205,1,2,80,2,,,,2,,2,,2,,.,,,1,1,20,20,11.986.939.111.852
642211,1,3,80,2,,,,2,,2,,2,,.,,,1,1,20,20,144.597.673.055.546
642211,1,4,80,2,,,,2,,2,,2,,.,,,1,1,20,20,144.597.673.055.546
642217,1,1,80,1,4,2,,2,,2,,,,,9,2,1,1,20,20,692.262.286.866.246
642217,1,2,80,2,,,,2,,2,,2,,.,,,1,1,20,20,692.262.286.866.246
642223,1,2,80,2,,,,2,,2,,2,,.,,,1,1,20,20,999.119.196.785.137
642227,1,1,80,1,1,7,,2,,2,,,,,1,2,1,1,20,20,679.854.948.603.115
642230,1,3,80,1,2,1,,2,,2,,,1,,1,1,1,1,20,20,559.780.725.265.452
642230,1,4,80,2,,,,2,,2,,2,,.,,,1,1,20,20,559.780.725.265.452
642230,1,5,80,2,,,,2,,2,,2,,.,,,1,1,20,20,559.780.725.265.452
642230,1,6,80,1,4,3,,2,,2,,,,,4,2,1,1,20,20,559.780.725.265.452
642237,1,1,80,2,,,,3,,2,,1,4,,10,,1,1,20,20,559.780.725.265.452
642237,1,2,80,1,4,3,,2,,2,,,,,4,2,1,1,20,20,559.780.725.265.452
642237,1,6,80,2,,,,2,,2,,1,4,,4,,1,1,20,20,559.780.725.265.452
642240,1,2,80,2,,,,2,,2,,2,,.,,,1,1,20,20,11.606.385.775.266
642240,1,4,80,2,,,,2,,2,,2,,.,,,1,1,20,20,11.606.385.775.266
642243,1,2,80,1,4,2,,2,,2,,,,,9,2,1,1,20,20,14.265.302.006.369
642243,1,3,80,2,,,,2,,2,,2,,.,,,1,1,20,20,14.265.302.006.369
642246,1,4,80,2,,,,2,,2,,2,,.,,,1,1,20,20,155.943.516.526.482
642246,1,5,80,2,,,,2,,2,,2,,.,,,1,1,20,20,155.943.516.526.482
642246,1,6,80,2,,,,2,,2,,2,,.,,,1,1,20,20,155.943.516.526.482
642251,1,1,80,1,4,4,,3,,2,,,,,10,2,1,1,20,20,119.321.817.148.632
642251,1,2,80,2,,,,3,,2,,1,4,,10,,1,1,20,20,119.321.817.148.632
642256,1,1,80,2,,,,2,,2,,1,5,,8,,1,1,20,20,131.243.618.617.856
642258,1,1,80,2,,,,3,,2,,1,5,,8,,1,1,20,20,121.663.652.497.561
