DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
4972496;1;2;1;10;2;2;8;1993;25;2;1;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;13;1155,58590703986
4972500;1;1;1;10;1;1;5;1948;71;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;13;2844,63341319092
4972500;1;2;1;10;2;2;1;1962;57;2;2;2; ;3; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;13;2844,63341319092
4972500;1;3;1;10;2;1;10;2007;11;4;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;07;13;2844,63341319092
4972500;1;4;1;10;2;2;10;2013;5;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;07;13;2844,63341319092
4972500;1;5;1;10;2;2;5;2015;4;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;13;2844,63341319092
4972501;1;1;1;10;1;1;10;1972;46;1;2;3; ;2; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;13;2376,00695988569
4972501;1;2;1;10;2;2;2;1968;51;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;07;13;2376,00695988569
4972501;1;3;1;10;3;2;8;1997;21;3;5;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;13;2376,00695988569
4972501;1;4;1;10;3;2;10;2013;5;4; ;2; ;1;3; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;07;13;2376,00695988569
4972501;1;5;1;10;3;1;4;2017;2;4; ;2; ;1;3; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;13;2376,00695988569
4972502;1;1;1;10;1;1;3;1959;60;1;2;3; ;3; ;1;2;2;1;84; ; ; ;2;1;2; ;3;4; ; ;2;4;07;13;856,993360281921
4972502;1;2;1;10;2;2;9;1966;52;2;2;1;3;3; ;1;1;2;1;84; ; ; ;2;1;2; ;3;5; ; ;2;5;07;13;856,993360281921
4972502;1;3;1;10;3;1;7;1933;86;5;5;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;07;13;856,993360281921
4972502;1;4;1;10;4;1;5;1956;63;5;6;1;3;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;07;13;856,993360281921
4972502;1;5;1;10;5;2;12;1993;25;5;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;07;13;856,993360281921
4972502;1;6;1;10;2;2;4;2009;10;4;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;07;13;856,993360281921
4972502;1;7;1;10;2;1;9;2010;8;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;07;13;856,993360281921
4972502;1;8;1;10;2;2;1;2014;5;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;07;13;856,993360281921
4972502;1;9;1;10;1;2;9;2015;3;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;07;13;856,993360281921
4972511;1;1;1;10;1;1;4;1955;64;1;2;2; ;3; ;2; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;13;1196,32601076803
4972512;1;1;1;10;1;2;2;1957;62;1;4;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;07;13;1383,00578568757
4972513;1;1;1;10;1;2;12;1984;34;1;4;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;13;1155,58590703986
4972513;1;2;1;10;2;1;4;2001;18;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;07;13;1155,58590703986
4972514;1;1;1;10;1;1;5;1954;65;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;07;13;845,137379207683
4972514;1;2;1;10;2;2;9;1965;53;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;07;13;845,137379207683
4972514;1;3;1;10;3;2;4;1999;20;3;2;1;1;1;2;2; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;07;13;845,137379207683
4972514;1;4;1;10;4;1;3;2006;13;4;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;07;13;845,137379207683
4972515;1;1;1;10;1;2;8;1967;51;1;4;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;13;1505,18017296442
4972515;1;2;1;10;2;1;3;1988;31;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;13;1505,18017296442
4972515;1;3;1;10;3;1;9;1996;22;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;13;1505,18017296442
4972515;1;4;1;10;4;1;8;1998;20;3;1;2; ;1;1;1;5;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;07;13;1505,18017296442
4972515;1;5;1;10;5;2;6;2003;16;5;1;2; ;2; ;1;4;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;07;13;1505,18017296442
4972516;1;1;1;10;1;2;6;1994;25;1;2;2; ;2; ;2; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;13;1406,41129899485
4972516;1;2;1;10;1;1;3;2017;2;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;13;1406,41129899485
4972517;1;1;1;10;1;2;5;1963;56;1;4;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;13;1383,00578568757
4972518;1;1;1;10;1;1;10;1952;66;1;2;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;13;1273,4669800061
4972518;1;2;1;10;2;2;12;1985;33;2;2;2; ;2; ;1;1;2;1;3; ; ; ;2;1;2; ;3;5; ; ;2;5;07;13;1273,4669800061
4972518;1;3;1;10;2;1;5;2010;9;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;07;13;1273,4669800061
4972518;1;4;1;10;4;1;7;1970;49;5;4;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;13;1273,4669800061
4972518;1;5;1;10;4;1;8;2000;18;5;6;1;4;2; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;13;1273,4669800061
4972519;1;1;1;10;1;1;12;1976;42;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;07;13;1528,89119924739
4972519;1;2;1;10;2;2;6;1978;41;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;13;1528,89119924739
4972519;1;3;1;10;2;1;8;2011;7;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;07;13;1528,89119924739
4972520;1;1;1;10;1;1;12;1976;42;1;3;2; ;2; ;2; ;1; ; ;1;1;33125;2;1;2; ;4;8; ; ;2;8;07;13;1812,75465866791
4972521;1;1;1;10;1;1;12;1956;62;1;2;3; ;3; ;1;2;2;1;121; ; ; ;2;1;2; ;3;2; ; ;2;2;07;13;889,057038040235
4972521;1;2;1;10;2;2;10;1957;61;2;2;3; ;2; ;1;1;2;1;121; ; ; ;2;1;2; ;4;9; ; ;2;9;07;13;889,057038040235
4972522;1;1;1;10;2;1;2;1962;57;1;2;3; ;3; ;1;2;2;1;12; ; ; ;2;1;2; ;3;4; ; ;2;4;07;13;845,137379207683
4972522;1;2;1;10;2;2;6;1984;35;2;2;3; ;3; ;1;1;2;1;12; ; ; ;2;1;2; ;4;7; ; ;2;7;07;13;845,137379207683
4972522;1;3;1;10;3;1;3;2001;18;3;6;2; ;1;2; ; ;2;1;12; ; ; ;2;1;2; ;4;8; ; ;2;8;07;13;845,137379207683
4972522;1;4;1;10;2;2;5;2004;15;3;6;1;1;1;2; ; ;2;1;12; ; ; ;1;1;1;1;4;6; ; ;2;6;07;13;845,137379207683
4972522;1;5;1;10;2;2;11;2006;12;3;6;1;1;1;2; ; ;2;1;12; ; ; ;1;1;1;1;4;0; ; ;2;5;07;13;845,137379207683
4972522;1;6;1;10;2;2;7;2008;11;3;6;1;1;1;2; ; ;2;1;12; ; ; ;2;1;1;1;3;3; ; ;2;3;07;13;845,137379207683
4972524;1;1;1;10;1;1;6;1945;74;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;13;1196,32601076803
4972525;1;1;1;10;1;1;12;1958;60;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;13;1196,32601076803
4972526;1;1;1;10;1;1;8;1964;54;1;2;3; ;3; ;2; ;1; ; ;3; ; ;2;1;2; ;1;0; ; ;2;0;07;13;1812,75465866791
4972539;1;1;1;10;1;1;12;1977;41;1;2;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;13;1994,53009332545
4972539;1;2;1;10;2;2;6;1977;42;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;07;13;1994,53009332545
4972539;1;3;1;10;1;1;6;2002;17;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;13;1994,53009332545
4972539;1;4;1;10;1;2;12;2008;10;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;07;13;1994,53009332545
4972539;1;5;1;10;1;1;7;2011;8;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;07;13;1994,53009332545
4972539;1;6;1;10;6;1;11;1994;24;5;6;2; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;07;13;1994,53009332545
4972540;1;1;1;10;1;1;6;1951;68;1;2;3; ;3; ;1;2;2;1;72; ; ; ;2;2;2; ;1;0; ; ;2;0;07;13;1127,58156644628
4972540;1;2;1;10;2;2;8;1955;63;2;2;3; ;2; ;1;1;2;1;72; ; ; ;2;1;2; ;3;2; ; ;2;2;07;13;1127,58156644628
4972540;1;3;1;10;3;1;1;1998;21;3;6;1;1;1;2; ; ;2;1;72; ; ; ;2;1;2; ;3;4; ; ;2;4;07;13;1127,58156644628
4972541;1;1;1;10;1;1;12;1997;21;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;07;13;3265,26496782074
4972541;1;2;1;10;2;2;1;2000;19;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;13;3265,26496782074
4972541;1;3;1;10;2;2;3;2018;1;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;13;3265,26496782074
4972541;1;4;1;10;2;1;7;2019;0;3; ;1;1;1;2; ; ;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ;07;13;3265,26496782074
4972542;1;1;1;10;1;2;11;1944;74;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;07;13;1505,48568594011
4972542;1;2;1;10;1;1;7;1982;37;3;6;3; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;07;13;1505,48568594011
4972543;1;1;1;10;1;1;6;1976;43;1;2;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;13;2830,23569122974
4972543;1;2;1;10;2;2;1;1980;39;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;13;2830,23569122974
4972543;1;3;1;10;3;2;7;2000;19;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;13;2830,23569122974
4972543;1;4;1;10;2;2;7;2002;17;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;07;13;2830,23569122974
4972543;1;5;1;10;2;1;12;2003;15;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;07;13;2830,23569122974
4972543;1;6;1;10;2;2;3;2006;13;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;07;13;2830,23569122974
4972543;1;7;1;10;2;1;10;2007;11;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;07;13;2830,23569122974
4972543;1;8;1;10;2;2;12;2009;9;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;07;13;2830,23569122974
4972543;1;9;1;10;2;1;9;2016;2;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;13;2830,23569122974
4972544;1;1;1;10;1;1;3;1950;69;1;2;3; ;3; ;1;2;2;2; ; ; ; ;1;2;2; ;1;0; ; ;2;0;07;13;1127,58156644628
4972544;1;2;1;10;2;2;9;1960;58;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;13;1127,58156644628
4972544;1;3;1;10;3;1;9;2001;17;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;07;13;1127,58156644628
4972545;1;1;1;10;1;1;3;1959;60;1;4;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;13;1196,32601076803
4972546;1;1;1;10;1;1;9;1941;77;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;13;889,057038040235
4972546;1;2;1;10;2;2;1;1943;76;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;13;889,057038040235
4972547;1;1;1;10;1;1;7;1955;64;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;07;13;889,057038040235
4972547;1;2;1;10;2;2;6;1954;65;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;13;889,057038040235
4972548;1;1;1;10;2;1;12;1923;95;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;07;13;845,137379207683
4972548;1;2;1;10;2;2;7;1934;85;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;13;845,137379207683
4972548;1;3;1;10;3;1;7;1956;63;3;4;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;07;13;845,137379207683
4972548;1;4;1;10;4;1;12;1992;26;4;4;1;3;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;13;845,137379207683
4972548;1;5;1;10;5;1;9;1963;55;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;13;845,137379207683
4972548;1;6;1;10;6;2;8;1978;40;3;2;1;1;1;2;1;7;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;13;845,137379207683
4972548;1;7;1;10;7;1;4;1979;40;5;2;3; ;3; ;1;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;13;845,137379207683
4972548;1;8;1;10;6;1;12;2004;14;4;6;1;7;1;6; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;07;13;845,137379207683
4972548;1;9;1;10;6;1;3;2007;12;4;6;1;7;1;6; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;07;13;845,137379207683
4972548;1;10;1;10;6;2;1;2015;4;4; ;1;7;1;6; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;07;13;845,137379207683
4972549;1;1;1;10;1;1;7;1956;63;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;07;13;1891,16239206958
4972549;1;2;1;10;2;2;9;1966;52;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;07;13;1891,16239206958
4972549;1;3;1;10;2;1;6;2010;9;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;07;13;1891,16239206958
4972549;1;4;1;10;2;1;5;2012;7;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;07;13;1891,16239206958
4972549;1;5;1;10;2;1;10;2016;2;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;13;1891,16239206958
4972550;1;1;1;10;1;1;10;1949;69;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;13;1000,12677555876
4972550;1;2;1;10;2;2;1;1959;60;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;13;1000,12677555876
4972550;1;3;1;10;3;2;4;2004;15;4;1;2; ;2; ;1;4;2;1;5; ; ; ;2;1;1;1;4;0; ; ;2;5;07;13;1000,12677555876
4972550;1;4;1;10;4;1;12;1989;29;5;1;2; ;2; ;1;3;2;1;5; ; ; ;2;1;2; ;4;7; ; ;2;7;07;13;1000,12677555876
4972551;1;1;1;10;1;1;8;1941;77;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;13;1011,53693829277
4972551;1;2;1;10;2;2;11;1947;71;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;13;1011,53693829277
4972551;1;3;1;10;3;1;6;1980;39;3;2;1;1;1;2;2; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;13;1011,53693829277
4972552;1;1;1;10;1;1;9;1988;30;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;13;2876,76704298074
4972552;1;2;1;10;2;2;7;1986;33;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;13;2876,76704298074
4972552;1;3;1;10;2;1;1;2010;9;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;07;13;2876,76704298074
4972552;1;4;1;10;2;2;4;2012;7;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;07;13;2876,76704298074
4972552;1;5;1;10;2;1;2;2016;3;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;13;2876,76704298074
4972553;1;1;1;10;1;1;1;1959;60;1;4;3; ;2; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;13;1196,32601076803
4972554;1;1;1;10;1;1;1;1966;53;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;13;1278,0658072924
4972554;1;2;1;10;2;2;1;1977;42;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;07;13;1278,0658072924
4972554;1;3;1;10;3;1;12;2004;14;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;07;13;1278,0658072924
4972555;1;1;1;10;1;1;10;1962;56;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;13;845,137379207683
4972555;1;2;1;10;2;2;5;1973;46;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;13;845,137379207683
4972555;1;3;1;10;3;1;9;2004;14;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;07;13;845,137379207683
4972556;1;1;1;10;1;1;4;1995;24;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;07;13;2896,08896480946
4972556;1;2;1;10;2;2;9;1994;24;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;13;2896,08896480946
4972556;1;3;1;10;2;1;7;2014;5;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;07;13;2896,08896480946
4972556;1;4;1;10;2;1;8;2017;1;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;13;2896,08896480946
4972557;1;1;1;10;1;2;9;1934;84;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;07;13;1505,48568594011
4972557;1;2;1;10;2;1;9;1966;52;3;4;3; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;13;1505,48568594011
4972559;1;1;1;10;1;1;10;1985;33;1;2;2; ;2; ;2; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;07;13;1812,75465866791
4972560;1;1;1;10;1;1;3;1965;54;1;2;3; ;3; ;1;2;2;1;24; ; ; ;2;1;2; ;3;3; ; ;2;3;07;13;1250,06146669882
4972560;1;2;1;10;2;2;6;1964;55;2;2;3; ;3; ;1;1;2;1;24; ; ; ;2;1;2; ;3;2; ; ;2;2;07;13;1250,06146669882
4972560;1;3;1;10;2;1;1;2005;14;4;6;2; ;2; ; ; ;2;1;24; ; ; ;2;1;1;1;3;3; ; ;2;3;07;13;1250,06146669882
4972560;1;4;1;10;4;1;4;1959;60;9;4;2; ;2; ; ; ;9; ; ; ; ; ;2;1;2; ;4;8; ; ;2;8;07;13;1250,06146669882
4972561;1;1;1;10;1;1;10;1968;50;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;13;1886,65703952466
4972561;1;2;1;10;2;2;3;1971;48;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;13;1886,65703952466
4972561;1;3;1;10;2;2;8;2005;13;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;07;13;1886,65703952466
4972561;1;4;1;10;2;2;7;2010;9;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;07;13;1886,65703952466
4972562;1;1;1;10;1;1;10;1976;42;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;13;1898,06720225868
4972562;1;2;1;10;2;2;7;1973;46;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;13;1898,06720225868
4972562;1;3;1;10;2;2;12;2011;7;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;07;13;1898,06720225868
4972563;1;1;1;10;2;1;9;1953;65;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;07;13;2258,04555069736
4972563;1;2;1;10;2;2;7;1970;49;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;13;2258,04555069736
4972563;1;3;1;10;2;1;2;1986;33;3;5;2; ;1;2; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;13;2258,04555069736
4972563;1;4;1;10;2;2;9;2009;9;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;07;13;2258,04555069736
4972563;1;5;1;10;2;2;6;2011;8;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;07;13;2258,04555069736
4972563;1;6;1;10;2;1;6;2013;6;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;07;13;2258,04555069736
4972563;1;7;1;10;7;1;6;1939;80;5;4;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;13;2258,04555069736
4972565;1;1;1;10;1;1;12;1951;67;1;2;3; ;3; ;1;2;2;1;6; ; ; ;1;1;2; ;3;2; ; ;2;2;07;13;1011,53693829277
4972565;1;2;1;10;2;2;4;1959;60;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;13;1011,53693829277
4972565;1;3;1;10;3;1;12;1982;36;3;4;1;1;1;2; ; ;2;1;6; ; ; ;1;1;2; ;5;10;1; ;2;10;07;13;1011,53693829277
4972566;1;1;1;10;1;1;3;1968;51;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;13;3176,89308869458
4972566;1;2;1;10;2;2;1;1976;43;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;07;13;3176,89308869458
4972566;1;3;1;10;3;2;1;1992;27;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;6;2;2;2;2;13;07;13;3176,89308869458
4972566;1;4;1;10;4;1;12;1996;22;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;2;6;0;2;2;2;11;07;13;3176,89308869458
4972566;1;5;1;10;5;2;4;1999;20;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;13;3176,89308869458
4972566;1;6;1;10;6;1;8;2000;18;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;13;3176,89308869458
4972566;1;7;1;10;2;1;9;2011;7;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;07;13;3176,89308869458
4972566;1;8;1;10;2;2;8;2012;6;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;07;13;3176,89308869458
4972566;1;9;1;10;2;2;11;2013;5;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;07;13;3176,89308869458
4972566;1;10;1;10;10;1;6;1998;21;5;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;07;13;3176,89308869458
4972567;1;1;1;10;1;1;2;1960;59;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;07;13;1196,32601076803
4972568;1;1;1;10;1;1;1;1970;49;1;2;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;07;13;1039,54127888636
4972568;1;2;1;10;2;2;2;1965;54;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;13;1039,54127888636
4972569;1;1;1;10;1;1;7;1968;51;1;4;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;13;1812,75465866791
4972570;1;1;1;10;1;1;10;1986;32;1;6;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;13;1812,75465866791
4972571;1;1;1;10;1;1;7;1990;29;1;2;2; ;2; ;1;2;2;2; ; ; ; ;2;1;2; ;3;5; ; ;2;5;07;13;2018,24111960842
