Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3418676;1;1;1;70;68;4;48;1; ;2;4;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;1;650000;2;98;45;52;1;1;5211;03;68;583,193361023898
3418676;1;2;1;70;68;12;48;1; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;1;9500;03;68;583,193361023898
3418676;1;3;1;70;68;8;48;1; ;2;8;1; ;4;9;EL SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2;21;21;74;1;1;7491;03;68;583,193361023898
3418676;1;4;1;70;68;8;48;1; ;2;8;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;21;51;1;1;5170;03;68;583,193361023898
3418678;1;2;1;70;68;6;48;1; ;2;3;1; ;7;8; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;95;95;45;1;1;4521;03;68;544,654757262178
3418752;1;2;1;70;17;48;50;1; ;2;40;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;54;95;1;2;9500;03;17;134,982348696752
3418764;1;3;1;70;17;8;48;1; ;2;8;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8011;03;17;210,758676298172
3418767;1;1;1;70;17;4;48;3; ;2;3;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;54;54;95;1;1;9500;03;17;167,358683518992
3418772;1;5;1;70;17;20;48;1; ;2;20;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;84;50;1;2;5040;03;17;213,645381559561
3418781;1;3;1;70;54;4;48;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;430000;2;54;54;95;1;1;9500;03;54;284,644290202109
3418786;1;2;1;70;54;6;48;1; ;2;24;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;85;1;1;8511;03;54;352,196562478506
3418787;1;3;1;70;54;6;44;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;44; ; ;1;1; ;03;54;461,14483391693
3418787;1;4;1;70;54;3;48;1; ;2;10;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;92;1;1;9242;03;54;461,14483391693
3418789;1;4;1;70;54;4;44;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;44; ; ;1;1; ;03;54;432,744871413141
3418806;1;2;1;70;54;2;10;4; ;2;4;4; ;1;6; ; ; ; ; ; ; ;1; ; ; ;1;30000;2;57;57;93;1;1;9302;03;54;416,571189072602
3418939;1;5;1;70;76;8;48;1; ;2;8;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;15;1;1;1581;03;76;821,290527058516
3418947;1;2;1;70;76;52;48;1; ;2;412;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;03;18;1;2;1810;03;76;2843,35270051756
3418948;1;1;1;70;76;6;48;1; ;2;6;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;03;51;1;1;5125;03;76;2362,23839607018
