Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s2;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s20;P5210s21;P5210s22;P5210s24;P5220;P5220s1;P6006;P6008;P6007;P6007s1;Hogar;P4000;P4010;P4020;P4030s1;P4030s1a1;P4030s2;P4030s3;P4030s4;P4030s4a1;P4030s5;P4040;Regis;Area;Mes;Dpto;Fex_c_2011
4080278;1;4;3;1;1;1;1;1;4;1; ; ;80000000;400000; ;2;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;1;2;2;1;3; ;6;2; ;1;2;1;4;1;2;2;1;1;3;1;1;01;76;06;76;727,593282686983
4080279;1;4;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;1;2;2;2;1;1; ;3;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;76;06;76;1189,5952315899
4080280;1;1;1;1;1;1;1;1;4;3; ; ; ; ;350000;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1; ;1;2; ;1;2;1;4;1;3;2;1;1;3;1;1;01;76;06;76;959,999078835481
4080281;1;3;1;1;1;1;1;1;3;1; ; ;98;300000; ;2;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1; ;1;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;76;06;76;966,624536919014
4080282;1;4;1;1;1;1;1;6; ;3; ; ; ; ;355000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;1;2;1;1; ;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;06;76;966,624536919014
4080283;1;3;2;1;1;1;1;1;3;1; ; ;50000000;300000; ;1;1;1;1;1;1;1;2;1;2;1;2;2;1;1;2;1;2;2;1;2;1;3; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;06;76;939,667980213787
4080284;1;4;2;1;1;1;1;1;3;3; ; ; ; ;550000;1;1;1;2;1;1;1;2;1;2;1;2;2;1;2;2;1;1;2;2;2;1;2; ;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;06;76;767,442456680056
4080286;1;5;3;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;2;1;1;1;1;2;2;1;2;2;2;2;2;1;2;1;1;2;1;2; ;4;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;76;06;76;543,167933221613
4080287;1;4;1;1;1;1;1;1;3;1; ; ;98;400000; ;1;1;2;1;1;1;1;2;1;2;1;2;2;2;2;2;1;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;06;76;783,757706605205
4080288;1;4;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;2;1;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;06;76;783,757706605205
4080480;1;5;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;4; ;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;06;05;811,320973875323
4080481;1;4;3;1;1;1;1;1;3;1; ; ;98;700000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;2;1;1;3; ;3;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;05;06;05;1223,2701152904
4080482;1;7;3;1;1;1;1;1;3;1; ; ;520000000;2300000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;4; ;4;2; ;1;2;1;6;1;5;1;1;1;2;1;1;01;05;06;05;1088,20753753358
4080483;1;1;1;1;1;1;1;2;3;2; ;700000;40000000;250000; ;1;1;1;1;1;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2; ;7;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;06;05;866,204757547786
4080484;1;7;2;1;1;1;1;1;3;2; ;3000000;600000000;3000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;1;1;1;3; ;4;2; ;1;2;1;4;1;5;1;1;1;2;1;2;01;05;06;05;1125,66571932098
4080485;1;5;4;1;1;1;1;1;3;3; ; ; ; ;480000;1;1;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;6; ;10;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;06;05;1346,35362323048
4080486;1;5;3;1;1;1;1;1;3;1; ; ;550000000;98; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;1;1;4; ;4;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;05;06;05;1076,38475192677
4080487;1;7;5;1;1;1;1;1;3;4; ; ; ;600000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2; ;4;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;05;06;05;914,446151126965
4080488;1;3;2;1;1;1;1;1;3;3; ; ; ; ;330000;1;2;2;1;1;1;1;2;1;2;1;2;2;1;2;2;1;2;2;2;2;1;1; ;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;06;05;1124,61660638304
4080489;1;3;2;1;1;1;1;1;3;1; ; ;60000000;500000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;1;3; ;4;2; ;1;2;1;4;1;2;1;1;1;7;1;1;01;05;06;05;920,410974459585
4080490;1;4;3;1;1;1;1;1;3;2; ;320000;90000000;500000; ;1;1;1;1;1;2;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2; ;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;05;06;05;1350,37508923182
4080491;1;3;3;1;1;1;1;1;1;1; ; ;70000000;380000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2; ;4;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;06;05;1075,36234254751
4080493;1;4;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3; ;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;06;05;1029,93547797133
4080495;1;4;3;1;1;1;1;1;1;3; ; ; ; ;250000;2;1;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2; ;7;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;06;05;1015,29816336153
4080498;1;4;2;1;1;1;1;1;1;1; ; ;98;500000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;2;2;1;2;1;3; ;3;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;06;05;1229,23493862302
4080499;1;6;4;1;1;1;1;1;3;1; ; ;98;400000; ;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;2;2;1;2;2;1;3; ;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;06;05;1174,80135729349
4080500;1;2;2;1;1;1;1;1;4;3; ; ; ; ;280000;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1; ;5;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;06;05;1240,71100411494
4080501;1;4;3;1;1;1;1;1;3;1; ; ;170000000;750000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;2;1;2;2;1;4; ;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;1290,42072662007
4080502;1;5;3;1;1;1;1;1;3;1; ; ;150000000;800000; ;2;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;1;2;1;1;3; ;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;06;05;1245,86361805027
4080503;1;6;4;1;1;1;1;1;3;1; ; ;80000000;400000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;2;2;2;2;1;5; ;5;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;06;05;1036,03034378616
4080504;1;4;2;1;1;1;1;1;3;1; ; ;150000000;800000; ;1;1;2;1;1;1;1;2;1;1;1;2;1;1;2;2;1;2;2;1;2;1;3; ;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;1235,09290089721
4080505;1;4;2;1;1;1;1;1;3;4; ; ; ;400000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;1;1;2;2;2;1;3; ;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;06;05;953,06326242654
4080506;1;4;3;1;1;1;1;1;3;4; ; ; ;550000; ;2;1;2;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;1;2;1;2; ;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;06;05;966,623344874378
4080507;1;4;3;1;1;1;1;1;4;3; ; ; ; ;450000;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;1;1;2;2;1;2; ;5;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;06;05;898,866584637659
4080508;1;5;3;1;1;1;1;1;3;2; ;260000;140000000;700000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2; ;5;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;06;05;1140,4117724855
4080511;1;3;2;1;1;1;1;1;4;3; ; ; ; ;280000;2;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;1;2;1;1;2;1;1;01;05;06;05;859,930534801395
4080512;1;2;2;1;1;1;1;1;4;3; ; ; ; ;330000;2;1;1;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1; ;3;2; ;1;2;4;4;1;2;2;1;1;3;1;1;01;05;06;05;821,757465552218
4080513;1;2;1;1;1;1;1;2;4;3; ; ; ; ;180000;2;1;1;2;2;2;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;06;05;1031,92792080829
4080514;1;2;1;1;1;1;1;1;4;3; ; ; ; ;300000;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;5; ;5;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;06;05;1065,26731465883
4080515;1;3;2;1;1;1;1;1;3;1; ; ;98;200000; ;1;1;1;1;1;1;1;2;1;2;1;2;2;1;2;2;1;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;06;05;1201,48882192782
4080516;1;5;3;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;2;1;2;1;1;2;1;2;2;2;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;05;06;05;1103,07221656111
4080517;1;5;4;1;1;1;1;1;3;1; ; ;100000000;600000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;1;1;2;1;2;1;5; ;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;05;06;05;904,009659450069
4080518;1;2;1;1;1;1;1;1;4;1; ; ;20000000;200000; ;1;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;1;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;06;05;1152,12581953758
4080519;1;3;2;1;1;1;1;1;3;1; ; ;30000000;250000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1; ;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;06;05;1048,55660023554
4080520;1;3;2;1;1;1;1;1;3;3; ; ; ; ;150000;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;1;2;2;2;1;2; ;4;2; ;1;2;1;2;1;2;1;1;1;2;1;1;01;05;06;05;1284,32586080523
4080522;1;4;1;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;1;1;1;2;2;1;2; ;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;05;06;05;1147,21010914291
4080523;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;2;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;05;06;05;1010,38353098636
4080524;1;3;1;1;1;1;1;1;4;3; ; ; ; ;400000;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;2;2;1;1;3;1;1;01;05;06;05;1207,45364526044
4080525;1;2;1;1;1;1;1;1;4;3; ; ; ; ;180000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;06;05;875,9541433411
4080526;1;4;3;1;1;1;1;1;1;1; ; ;150000000;500000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;2;2;1;2; ;3;2; ;1;2;1;4;1;2;2;1;1;3;1;1;01;05;06;05;1235,09290089721
4080527;1;2;1;1;2;1;1;1;4;3; ; ; ; ;200000;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;6;1;2;2;1;1;2;1;1;01;05;06;05;1031,92792080829
4080528;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;1;2; ;4;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;05;06;05;1092,77652781337
4080529;1;3;2;1;1;1;1;1;3;3; ; ; ; ;750000;1;1;1;1;1;1;1;2;1;2;1;1;2;1;2;2;2;1;1;2;2;1;2; ;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;1092,77652781337
4080530;1;6;4;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;1;2;1;2;2;1;5; ;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;05;06;05;1147,29214413894
4080531;1;3;2;1;1;1;1;1;3;4; ; ; ;400000; ;1;2;1;2;1;1;1;2;1;2;1;1;2;1;2;2;1;1;2;2;2;1;2; ;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;06;05;1147,21010914291
4080532;1;7;4;1;1;1;1;1;3;1; ; ;98;98; ;1;1;2;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;4; ;6;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;05;06;05;1295,22662044052
4080534;1;5;2;1;1;1;1;1;3;1; ; ;80000000;650000; ;1;1;2;1;1;1;1;2;1;1;1;1;1;2;2;2;2;1;2;1;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;06;05;1262,60211405175
4080535;1;3;2;1;1;1;1;1;3;2; ;350000;80000000;350000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;06;05;1147,21010914291
4080536;1;3;2;1;1;1;1;1;3;3; ; ; ; ;290000;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;1;2;2;1;2; ;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;06;05;1163,83878857016
4080537;1;2;1;1;1;1;1;1;3;1; ; ;40000000;350000; ;1;1;2;2;1;1;1;2;2;2;1;1;2;1;2;2;1;2;2;2;2;1;2; ;4;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;05;06;05;1114,55782117595
4080538;1;4;2;1;1;1;1;1;3;3; ; ; ; ;510000;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2; ;6;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;06;05;632,537016015599
4080539;1;2;2;1;1;1;1;1;4;3; ; ; ; ;535000;2;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;1;1;2;2;2;1;3; ;3;2; ;1;2;1;4;1;3;2;1;1;7;1;1;01;05;06;05;1235,09290089721
4080540;1;4;1;1;1;1;1;1;3;1; ; ;50000000;400000; ;1;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;05;06;05;1136,43939198984
4080541;1;1;1;1;1;1;1;1;1;3; ; ; ; ;380000;2;1;2;2;1;1;1;2;2;2;1;1;2;1;2;2;1;1;2;2;2;1;2; ;2;2; ;1;2;1;4;1;3;2;1;1;7;1;1;01;05;06;05;1130,58142971566
4080542;1;4;2;1;1;1;1;1;3;1; ; ;98;550000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;2;2;2;2;1;2;1;1; ;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;06;05;1124,61660638304
4080544;1;4;2;1;1;1;1;1;3;1; ; ;100000000;500000; ;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2; ;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;06;05;1131,52368159516
4080545;1;3;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;1;1;1;1;1;2;2;1;1;1;2;1;2;2;2;2;1;1;2;1;2; ;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;1010,38353098636
4080546;1;1;1;1;1;1;1;2;4;3; ; ; ; ;220000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;3; ;3;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;06;05;966,623344874378
4080547;1;2;1;1;1;1;1;1;3;3; ; ; ; ;250000;1;1;1;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1; ;1;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;05;06;05;1152,12581953758
4080548;1;2;1;1;1;1;1;1;3;3; ; ; ; ;450000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;854,409753519174
4080549;1;2;1;1;1;1;1;1;1;3; ; ; ; ;230000;1;2;2;2;2;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1; ;1;2; ;1;2;1;2;1;1;2;1;1;3;1;1;01;05;06;05;1152,12581953758
4080551;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;1;1;1;1;2; ;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;1119,47353157063
4080552;1;4;2;1;1;1;1;1;3;1; ; ;100000000;500000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;1;1;2;2;1;2; ;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;986,43043785527
4080553;1;4;2;1;1;1;1;1;3;2; ;310000;80000000;500000; ;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;2;2;1;1;2;1;2; ;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;06;05;1224,08232468769
4080554;1;3;2;1;1;1;1;1;4;3; ; ; ; ;700000;1;1;1;1;1;1;1;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;1; ;2;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;06;05;1048,55660023554
4080555;1;3;2;1;1;1;1;1;3;3; ; ; ; ;420000;1;1;2;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2; ;6;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;05;06;05;909,53044073229
4080556;1;3;1;1;1;1;1;1;3;3; ; ; ; ;460000;2;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;1; ;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;875,9541433411
4080557;1;1;1;1;1;1;1;2;4;3; ; ; ; ;350000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;1; ;1;2; ;1;2;1;4;1;3;2;1;1;3;1;1;01;05;06;05;1152,12581953758
4080561;1;4;3;1;1;1;1;1;3;2; ;800000;150000000;800000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;1;3; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;06;05;1091,96431841608
4080564;1;3;1;1;1;1;1;1;3;3; ; ; ; ;520000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;1025,96309747567
4080565;1;5;3;1;1;1;1;1;3;2; ;700000;500000000;2000000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;2;1;3; ;5;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;08;06;08;638,851911651944
4080566;1;5;4;1;1;1;1;1;3;1; ; ;180000000;1500000; ;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;1;1;2;1;2;2;1;5; ;6;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;08;06;08;336,819932560578
4080567;1;5;4;1;1;1;1;1;3;1; ; ;98;800000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3; ;14;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;08;06;08;568,476376160508
4080568;1;4;2;1;1;1;1;1;3;1; ; ;200000000;1500000; ;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;1;2;2;1;2;1;2; ;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;08;06;08;450,356111601109
4080569;1;4;2;1;1;1;1;1;3;1; ; ;90000000;400000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;1;1;2;1;2;2;1;2; ;4;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;08;06;08;657,371225691643
4080570;1;2;1;1;1;1;1;1;3;3; ; ; ; ;330000;1;1;1;1;1;1;1;2;2;2;1;1;2;2;2;1;1;2;2;2;2;1;2; ;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;08;06;08;683,430449139192
4080571;1;5;3;1;1;1;1;1;3;1; ; ;180000000;500000; ;1;1;1;2;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;1;2;1;3; ;6;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;08;06;08;597,64278729368
4080572;1;4;3;1;1;1;1;1;3;3; ; ; ; ;600000;1;1;1;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;08;06;08;412,722378382618
4080573;1;5;3;1;1;1;1;1;3;4; ; ; ;1000000; ;2;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;2;1;2;2;1;3; ;4;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;08;06;08;580,244251194872
4080574;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;2;1;1;1;1;2;1;2;1;1;1;2;2;2;1;1;2;2;2;1;2; ;4;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;08;06;08;669,540840601676
4080575;1;5;4;1;1;1;1;1;3;1; ; ;98;1500000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;2;1;2;1;2; ;2;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;08;06;08;581,946839608599
4080576;1;1;1;1;1;1;1;1;3;3; ; ; ; ;210000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;08;06;08;487,989844819599
4080578;1;3;2;1;1;1;1;1;3;3; ; ; ; ;390000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1; ;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;08;06;08;563,996041375479
4080580;1;4;3;1;1;1;1;1;3;4; ; ; ;500000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;1;4; ;5;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;08;06;08;664,897840433236
4080582;1;3;2;1;1;1;1;1;3;4; ; ; ;400000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;3; ;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;08;06;08;593,035550823709
4080583;1;4;3;1;1;1;1;1;3;1; ; ;98;600000; ;2;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;4; ;7;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;08;06;08;277,622448979578
4080585;1;4;3;1;1;1;1;1;3;4; ; ; ;500000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;2;2;2;2;1;5; ;5;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;08;06;08;448,310822153568
4080586;1;4;3;1;1;1;1;1;3;1; ; ;150000000;800000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2; ;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;08;06;08;637,686262680022
4080587;1;4;4;1;1;1;1;3;3;1; ; ;110000000;700000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;1;1;1;1;2;2;1;4; ;7;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;08;06;08;580,884941370517
4080588;1;4;3;1;1;1;1;1;3;4; ; ; ;600000; ;2;1;1;1;1;1;1;1;1;2;1;2;1;1;2;1;1;1;1;2;2;1;4; ;7;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;08;06;08;644,819035501827
4080589;1;4;2;1;1;1;1;1;3;2; ;1100000;120000000;900000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;2;2;2;1;3; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;08;06;08;488,22895425862
4080590;1;4;3;1;1;1;1;1;3;1; ; ;50000000;500000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;2;1;4; ;4;1;1;1;2;1;4;1;2;1;1;1;6;1;1;01;08;06;08;398,005825318916
4080591;1;4;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;2;1;1;1;1;2;2;1;2;1;1;2;2;1;2;2;2;2;1;3; ;3;2; ;1;2;1;4;1;2;1;1;1;6;1;1;01;08;06;08;431,823502895153
4080592;1;4;3;1;1;1;1;1;3;1; ; ;80000000;500000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;2;1;1;1;6;1;1;01;08;06;08;466,588998727995
4080594;1;5;3;1;1;1;1;1;3;1; ; ;98;600000; ;1;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2; ;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;08;06;08;675,903834397598
