DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4555802;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;472,36949915481
4555802;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;472,36949915481
4555803;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;977,339024968222
4555805;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;41;472,36949915481
4555805;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;472,36949915481
4555806;1;1;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;40;400000;2;1;02;41;472,36949915481
4555806;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;1;50000;2; ;400000;2;1;02;41;472,36949915481
4555806;1;3;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;41;472,36949915481
4555806;1;4;1;80;2;1;4;5; ;2; ; ;10; ;2; ;2; ; ; ; ;2;1;02;41;472,36949915481
4555808;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;41;1117,29345943473
4555810;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;1015,61967444941
4555814;1;1;1;80;2;1;1;8; ;2; ; ;3; ;2; ;1;500000;1;40;400000;2;1;02;41;745,995109829061
4555814;1;2;1;80;2;1;1;8; ;2; ; ;3; ;2; ;1;400000;1;40;780000;2;1;02;41;745,995109829061
4555815;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;611,454485892193
4555817;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;1;120000;1;40;400000;2;1;02;41;1282,70922116467
4555817;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;14;400000;2;1;02;41;1282,70922116467
4555826;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;1448,54078437205
4555826;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;1448,54078437205
4555826;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;1448,54078437205
4555827;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;41;864,507378809933
4555829;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;643,638711073358
4555830;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;578,126359141576
4555830;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;578,126359141576
4555832;1;1;1;80;2;1;1;8; ;2; ; ;6; ;2; ;1;700000;1;24;500000;2;1;02;41;847,571228738355
4555832;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;847,571228738355
4555833;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;643,638711073358
4555833;1;3;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;41;643,638711073358
4555835;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;530,807064915068
4555837;1;2;1;80;2;1;4;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;41;897,107405468535
4555837;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;400000;2;1;02;41;897,107405468535
4555840;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;99;2;1;02;41;1083,86766660808
4555840;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;1083,86766660808
4555840;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;1083,86766660808
4555841;1;1;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;41;1211,5162464103
4555841;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;1211,5162464103
4555841;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;1211,5162464103
4555841;1;6;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;41;1211,5162464103
4555842;1;4;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ; ; ;98; ;1;02;41;1448,54078437205
4555843;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;2; ;98;2;1;02;41;991,964718381964
4555845;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;1746,00172818769
4555848;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;1272,76278130376
4555848;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;1272,76278130376
4555851;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;1202,37993558896
4555851;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;1202,37993558896
4555852;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;1015,61967444941
4555853;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;2; ;99; ;1;02;41;1202,37993558896
4555860;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;927,982543261609
4555860;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;927,982543261609
4555861;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;40;98;2;1;02;41;1228,77053188329
4555861;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;1228,77053188329
4555863;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;611,454485892193
4555864;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;1518,92363008685
4555864;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;1518,92363008685
4555865;1;1;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;45;200000;2;1;02;41;1712,59157248953
4555866;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;41;1471,60433586034
4555869;1;4;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;781200;2;1;02;41;761,340851014672
4555869;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;761,340851014672
4555870;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;611,454485892193
4555872;1;2;1;80;2;2; ; ; ; ;1;4;9; ;2; ;2; ;2; ;400000;2;1;02;41;1566,24292431336
4555872;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;300000;2;1;02;41;1566,24292431336
4555872;1;6;1;80;2;2; ; ; ; ;1;3;9; ;2; ;2; ;2; ;781200;2;1;02;41;1566,24292431336
4555877;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;777,286049099572
4555878;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;99;2;1;02;41;1594,47946785762
4555878;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;1594,47946785762
4555878;1;4;1;80;2;1;1;8; ;2; ; ;1; ; ; ;1;400000;1;40;700000; ;1;02;41;1594,47946785762
4555878;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;1594,47946785762
4555881;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;24;200000;2;1;02;41;1391,27505028463
4555883;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;99;2;1;02;41;1353,09206687947
4555883;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;1353,09206687947
4555885;1;2;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;41;1094,22990794643
4555886;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;1202,37993558896
4555886;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;1202,37993558896
4555888;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;99;2;1;02;41;690,958005299866
4555888;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;690,958005299866
4555888;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;690,958005299866
4555890;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;41;654,241150787431
4555890;1;5;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;02;41;654,241150787431
4555891;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;1358,26505893543
4555891;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;1358,26505893543
4555891;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;1358,26505893543
4555892;1;1;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;24;98;2;1;02;41;805,204457242415
4555892;1;3;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;41;805,204457242415
4555893;1;2;1;80;2;1;4;3; ;2; ; ;6; ;2; ;2; ;1;40;780000;2;1;02;41;762,15098005423
4555894;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;1652,15516663563
4555894;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;1652,15516663563
4555896;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;2; ;99;2;1;02;41;809,470274280737
4555897;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;40;350000;2;1;02;41;492,942216911321
4555897;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;492,942216911321
4555899;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;1276,40212472438
4555901;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;927,982543261609
4555904;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;41;1093,81410646899
4555905;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;643,638711073358
4555905;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;643,638711073358
4555906;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;41;1332,06570287128
4555907;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;24;400000;2;1;02;41;1272,76278130376
4555907;1;4;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;24;450000;2;1;02;41;1272,76278130376
4555908;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;41;611,454485892193
4555909;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;1332,06570287128
4555911;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;40;300000;2;1;02;41;1011,36560446563
4555911;1;4;1;80;2;2; ; ; ; ;1;1;2; ;2; ;2; ; ; ; ;2;1;02;41;1011,36560446563
4555911;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;1011,36560446563
4555911;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;1011,36560446563
4555912;1;4;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;48;800000;2;1;02;44;1881,82465458808
4555913;1;2;1;80;2;1;1;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;44;883,41095566417
4555915;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;1;02;44;2312,48142521279
4555915;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;44;2312,48142521279
4555916;1;1;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;44;2508,74522668112
4555917;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;44;1769,72334039453
4555917;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1769,72334039453
4555917;1;3;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;02;44;1769,72334039453
4555919;1;1;1;80;2;1;3;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;44;2511,23995119085
4555919;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;44;2511,23995119085
4555919;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;2511,23995119085
4555920;1;1;1;80;2;1;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;44;1496,88003385409
4555921;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;44;2389,43999412548
4555922;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;44;2355,85062155402
4555922;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;600000;2;1;02;44;2355,85062155402
4555922;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;2355,85062155402
4555922;1;7;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;2355,85062155402
4555923;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;24;270000;2;1;02;44;710,736025787438
4555923;1;2;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;44;710,736025787438
4555924;1;1;1;80;2;1;2;6; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;1;02;44;996,133442266894
4555924;1;3;1;80;2;2; ; ; ; ;1;1;9; ;2; ;2; ; ; ; ;2;1;02;44;996,133442266894
4555925;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;44;845,037966318746
4555925;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;845,037966318746
4555928;1;2;1;80;2;1;1;3; ;2; ; ;1; ;2; ;2; ;1;40;800000;2;1;02;44;785,963619889226
4555929;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1047,90264732509
4555930;1;1;1;80;2;1;1;7; ;2; ; ;12;FALTA DE RECURSOS;2; ;2; ;2; ;800000;2;1;02;44;1036,54191458005
4555931;1;3;1;80;2;1;2;2; ;2; ; ;2; ;2; ;2; ;2; ;782000;2;1;02;44;1050,23702909092
4555933;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;700000;2;1;02;44;1155,1353636213
4555934;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;780000;2;1;02;44;753,103443159453
4555938;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;1;747000;2; ;782000;2;1;02;44;845,037966318746
4555938;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;845,037966318746
4555944;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;716,482431471263
4555946;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;400000;2;1;02;44;813,332997981252
4555947;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;44;687,191253356615
4555950;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;750000;2;1;02;44;463,850714058821
4555950;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;44;463,850714058821
4555951;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;44;925,442329201856
4555952;1;1;1;80;2;1;2;1; ;2; ; ;1; ;2; ;2; ;1;48;782000;2;1;02;44;925,442329201856
4555952;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;925,442329201856
4555955;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1017,67700621808
4555960;1;1;1;80;2;1;4;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;44;463,850714058821
4555963;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;02;44;822,80309358726
4555963;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;44;822,80309358726
4555965;1;1;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;48;600000;2;1;02;44;986,28378434694
4555965;1;2;1;80;2;1;1;2; ;2; ; ;12;ESTA EMBARAZADA;2; ;2; ; ; ; ;2;1;02;44;986,28378434694
4555966;1;1;1;80;2;1;1;3; ;2; ; ;12;A ESPERA DE SER LLAMADA;2; ;2; ;1;40;200000;2;1;02;44;1108,69947519716
4555966;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;600000;2;1;02;44;1108,69947519716
4555966;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1108,69947519716
4555967;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;736,870787030169
4555967;1;7;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;44;736,870787030169
4555968;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;44;1500,59395625397
4555968;1;5;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;700000;2;1;02;44;1500,59395625397
4555968;1;9;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1500,59395625397
4555969;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1006,67213990584
4555969;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1006,67213990584
4555970;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;44;1006,26184155271
4555971;1;2;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;600000;2;1;02;44;679,755385659505
4555974;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;877,898143048518
4555975;1;1;1;80;2;1;1;8; ;2; ; ;6; ;2; ;2; ;1;40;800000;2;1;02;44;1083,58919602092
4555975;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1083,58919602092
4555976;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;44;687,191253356615
4555977;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1101,76536332712
4555978;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1142,17155225021
4555978;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1142,17155225021
4555980;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;44;1075,95920859045
4555980;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1075,95920859045
4555984;1;3;1;80;2;2; ; ; ; ;1;1;1; ;2; ;2; ;1;48;700000;2;1;02;44;1408,46531336131
4555984;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1408,46531336131
4555984;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1408,46531336131
4555984;1;8;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1408,46531336131
4555984;1;10;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;44;1408,46531336131
4555994;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;44;488,711197074437
4555994;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;44;488,711197074437
4555994;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;488,711197074437
4555997;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;44;472,10538762825
4555997;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;44;472,10538762825
4555998;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1271,5241456671
4556002;1;1;1;80;2;1;1;7; ;2; ; ;9; ;2; ;2; ;1;36;500000;2;1;02;44;1255,92808206332
4556002;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;44;1255,92808206332
4556002;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1255,92808206332
4556003;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;44;1255,92808206332
4556003;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1255,92808206332
4556018;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;44;933,49009722225
4556019;1;1;1;80;2;1;1;9;CAMBIO DE DOMICILIO;1; ;1;3; ;2; ;2; ;1;48;800000;2;1;02;44;811,68579938875
4556019;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;44;811,68579938875
4556019;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;811,68579938875
4556020;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1189,71573840355
4556020;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1189,71573840355
4556023;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;600000;2;1;02;44;1548,26446152741
4556026;1;1;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;44;988,0856742465
4556026;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;988,0856742465
4556028;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;44;1059,63184184689
4556029;1;2;1;80;2;1;2;3; ;2; ; ;6; ;2; ;2; ;1;40;600000;2;1;02;44;1250,63888539572
4556031;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1270,5352507544
4556031;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1270,5352507544
4556032;1;1;1;80;2;1;4;9;POR LA EDAD;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;44;801,559683493006
4556033;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;44;904,198919107602
4556034;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;44;753,103443159453
4556035;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;2; ;780000;2;1;02;44;587,820862500213
4556037;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;700000;2;1;02;44;1217,77870866595
4556041;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;977,380961791196
4556041;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;977,380961791196
4556043;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;918,306615361676
4556046;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;44;785,963619889226
4556048;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;44;1285,21926017797
4556048;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1285,21926017797
4556048;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1285,21926017797
4556052;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;44;696,661348962622
4556053;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;44;687,191253356615
4556057;1;5;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;900000;2;1;02;44;840,365077180114
4556100;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;50;3166,5928249086
4556100;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;50;3166,5928249086
4556101;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;700000;2;1;02;50;2518,77252215393
4556101;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;50;2518,77252215393
4556102;1;1;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;2; ;99;2;1;02;50;797,683162371792
4556102;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;02;50;797,683162371792
4556106;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;1;50000;2; ;99;2;1;02;50;1357,71485077535
4556108;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;50;2818,39011758768
4556108;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;50;2818,39011758768
4556109;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;50;2460,99394804381
4556110;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;700000;2;1;02;50;1412,31015560329
