DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P6230,P6240,P6240S1,P6250,P6260,P6270,P6280,P6290,P6290S1,P6300,P6310,P6310S1,P6320,P6330,P6340,P6350,P6351,DPTO,fex_c_2011
839789,1,3,1,50,2,2,5,,,,,,,,,,,,,,,,41,102.646.863.865.113
839790,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,116.966.581.682.917
839790,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,116.966.581.682.917
839790,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,41,116.966.581.682.917
839790,1,4,1,50,2,4,1,,,,,,,,,,,,,,,,41,116.966.581.682.917
839804,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,122.011.458.692.778
839804,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,122.011.458.692.778
839806,1,1,1,50,2,1,4,,2,2,2,2,,,2,,,,,,,,41,123.596.183.810.732
839806,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,41,123.596.183.810.732
839806,1,3,1,50,2,3,4,,2,2,2,2,,,2,,,,,,,,41,123.596.183.810.732
839806,1,4,1,50,2,4,1,,,,,,,,,,,,,,,,41,123.596.183.810.732
839807,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,107.291.329.854.033
839808,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,1.266.700.191.217
839809,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,16.149.571.336.311
839811,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,130.104.447.536.315
839811,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,130.104.447.536.315
839811,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,41,130.104.447.536.315
839811,1,4,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,41,130.104.447.536.315
839811,1,5,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,41,130.104.447.536.315
839838,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,994.815.577.640.156
839838,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,994.815.577.640.156
839838,2,1,2,50,2,1,2,,2,2,2,1,1,,,,,,,,,1,41,994.815.577.640.156
839838,2,2,2,50,2,2,4,,2,2,2,1,2,,,,,,,,,1,41,994.815.577.640.156
839838,3,1,3,50,2,1,1,,,,,,,,,,,,,,,,41,994.815.577.640.156
839838,3,3,3,50,2,3,4,,2,2,2,1,2,,,,,,,,,1,41,994.815.577.640.156
839843,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,103.294.321.264.681
839843,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,103.294.321.264.681
839843,1,3,1,50,2,3,2,,2,2,2,1,1,,,,,,,,,1,41,103.294.321.264.681
839843,2,1,2,50,2,1,1,,,,,,,,,,,,,,,,41,103.294.321.264.681
839843,2,2,2,50,2,2,6,ENFERMA TODA LA SEMANA,2,2,2,2,,,1,7,,1,2,,,,41,103.294.321.264.681
839847,1,1,1,50,2,1,4,,1,,,,,,,,,,,,,,41,133.051.414.866.557
839847,1,2,1,50,2,2,4,,2,2,2,2,,,1,10,,,,,,,41,133.051.414.866.557
839847,1,3,1,50,2,3,4,,2,2,2,2,,,2,,,,,,,,41,133.051.414.866.557
839849,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,113.547.234.504.336
839849,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,113.547.234.504.336
839850,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,126.537.428.286.001
839850,1,2,1,50,2,2,4,,2,1,,,,,,,,,,,,,41,126.537.428.286.001
839852,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,111.098.468.950.129
839852,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,111.098.468.950.129
839852,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,41,111.098.468.950.129
839854,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,977.446.280.080.794
839854,1,2,1,50,2,2,4,,2,2,2,2,,,1,2,,1,2,,,,41,977.446.280.080.794
839856,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,168.158.768.746.625
839856,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,168.158.768.746.625
839856,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,41,168.158.768.746.625
839856,1,4,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,41,168.158.768.746.625
839856,1,5,1,50,2,5,4,,2,2,2,2,,,1,9,,,,,,,41,168.158.768.746.625
839858,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,115.624.438.543.353
839858,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,41,115.624.438.543.353
839858,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,41,115.624.438.543.353
839860,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,91.775.586.273.546
839860,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,41,91.775.586.273.546
839860,1,3,1,50,2,3,2,,2,2,2,1,1,,,,,,,,,1,41,91.775.586.273.546
839860,1,4,1,50,2,4,1,,,,,,,,,,,,,,,,41,91.775.586.273.546
839860,1,5,1,50,2,5,4,,2,2,2,2,,,2,,,,,,,,41,91.775.586.273.546
839864,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,595.760.579.204.685
839864,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,595.760.579.204.685
839864,1,3,1,50,2,3,4,,2,2,2,1,1,,,,,,,,,1,41,595.760.579.204.685
839867,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,147.626.333.766.177
839867,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,41,147.626.333.766.177
839867,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,41,147.626.333.766.177
839867,1,4,1,50,2,1,3,,2,2,2,2,,,2,,,,,,,,41,147.626.333.766.177
839867,1,5,1,50,2,5,3,,2,2,2,2,,,2,,,,,,,,41,147.626.333.766.177
839877,1,1,1,50,2,1,4,,2,1,,,,,,,,,,,,,41,732.609.374.421.298
839877,1,4,1,50,2,4,1,,,,,,,,,,,,,,,,41,732.609.374.421.298
839888,1,1,1,50,2,1,6,CUIDADANDO  A  SU  SEÑORA QUE  FUE OPERADA,2,1,,,,,,,,,,,,,41,112.308.021.253.994
839888,1,2,1,50,2,2,6,INCAPACITADA DEBIDO A UNA CIRUGIA DE COLON QUE TUVO  HACE 10 DIAS,2,2,2,2,,,1,11,,,,,,,41,112.308.021.253.994
839888,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,41,112.308.021.253.994
839888,1,4,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,41,112.308.021.253.994
839888,1,6,1,50,2,6,3,,2,2,2,2,,,1,12,,,,,,,41,112.308.021.253.994
839889,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,93.140.290.618.441
839889,1,2,1,50,2,2,2,,2,2,2,1,1,,,,,,,,,1,41,93.140.290.618.441
839889,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,41,93.140.290.618.441
839900,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,975.878.924.152.492
839900,1,2,1,50,2,2,4,,1,,,,,,,,,,,,,,41,975.878.924.152.492
839900,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,41,975.878.924.152.492
839900,1,4,1,50,2,1,3,,2,2,2,2,,,2,,,,,,,,41,975.878.924.152.492
839901,1,1,1,50,2,1,4,,2,1,,,,,,,,,,,,,41,113.547.234.504.336
839901,1,2,1,50,2,2,5,,,,,,,,,,,,,,,,41,113.547.234.504.336
839904,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,874.063.522.731.529
839904,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,41,874.063.522.731.529
839904,1,5,1,50,2,1,3,,2,2,2,2,,,2,,,,,,,,41,874.063.522.731.529
839935,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,726.204.747.414.182
839935,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,726.204.747.414.182
839935,1,3,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,41,726.204.747.414.182
839937,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,852.623.060.914.262
839937,1,4,1,50,2,4,4,,2,2,2,2,,,2,,,,,,,,41,852.623.060.914.262
839943,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,932.186.584.148.561
839943,1,2,1,50,2,2,4,,2,2,2,2,,,1,13,POR  ENCONTRARSE EN EMBARAZO,,,,,,41,932.186.584.148.561
839945,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,977.446.280.080.794
839945,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,977.446.280.080.794
839946,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,977.446.280.080.794
839946,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,41,977.446.280.080.794
839949,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,14.247.567.446.212
839949,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,14.247.567.446.212
839951,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,16.149.571.336.311
839990,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,976.662.602.116.643
839990,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,976.662.602.116.643
839990,1,3,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,41,976.662.602.116.643
839992,1,1,1,50,2,2,1,,,,,,,,,,,,,,,,41,805.312.873.185.095
839992,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,805.312.873.185.095
839992,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,41,805.312.873.185.095
839995,1,1,1,50,2,1,4,,2,2,2,2,,,2,,,,,,,,41,949.485.934.719.358
839995,1,2,1,50,2,2,5,,,,,,,,,,,,,,,,41,949.485.934.719.358
839995,1,3,1,50,2,1,5,,,,,,,,,,,,,,,,41,949.485.934.719.358
839997,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,164.076.397.662.001
839997,1,2,1,50,2,2,2,,1,,,,,,,,,,,,,,41,164.076.397.662.001
839997,1,3,1,50,2,3,4,,2,2,2,1,1,,,,,,,,,1,41,164.076.397.662.001
839997,1,4,1,50,2,4,4,,2,2,2,2,,,2,,,,,,,,41,164.076.397.662.001
839997,1,5,1,50,2,5,3,,2,2,2,2,,,2,,,,,,,,41,164.076.397.662.001
839997,1,7,1,50,2,7,5,,,,,,,,,,,,,,,,41,164.076.397.662.001
839997,1,8,1,50,2,8,4,,1,,,,,,,,,,,,,,41,164.076.397.662.001
840000,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,932.186.584.148.561
840000,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,932.186.584.148.561
840003,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,146.860.379.970.912
840003,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,146.860.379.970.912
840003,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,41,146.860.379.970.912
840003,1,4,1,50,2,4,1,,,,,,,,,,,,,,,,41,146.860.379.970.912
840003,1,5,1,50,2,5,4,,2,2,2,2,,,2,,,,,,,,41,146.860.379.970.912
840013,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,93.140.290.618.441
840013,1,2,1,50,2,2,4,,2,1,,,,,,,,,,,,,41,93.140.290.618.441
840013,1,3,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,41,93.140.290.618.441
840015,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,869.110.995.115.661
840015,2,1,2,50,2,1,1,,,,,,,,,,,,,,,,41,869.110.995.115.661
840015,3,1,3,50,2,1,1,,,,,,,,,,,,,,,,41,869.110.995.115.661
840019,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,742.835.676.557.881
840019,1,2,1,50,2,2,6,VIAJANDO  A UN FAMILIAR,1,,,,,,,,,,,,,,41,742.835.676.557.881
840019,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,41,742.835.676.557.881
840019,1,6,1,50,2,6,4,,2,2,2,2,,,2,,,,,,,,41,742.835.676.557.881
840021,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,103.552.403.194.934
840021,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,103.552.403.194.934
840021,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,41,103.552.403.194.934
840021,1,4,1,50,2,4,4,,2,2,2,2,,,2,,,,,,,,41,103.552.403.194.934
840021,1,5,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,41,103.552.403.194.934
840025,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,1.266.700.191.217
840027,1,1,1,50,2,1,4,,2,2,2,2,,,2,,,,,,,,41,116.482.854.575.035
840027,2,1,2,50,2,1,1,,,,,,,,,,,,,,,,41,116.482.854.575.035
840027,2,2,2,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,116.482.854.575.035
840028,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,163.149.840.983.661
840028,1,2,1,50,2,2,4,,2,2,2,1,1,,,,,,,,,1,41,163.149.840.983.661
840028,1,3,1,50,2,3,6,ENFERMO POR FALTA DE GLOBULOS ROJOS,2,2,2,2,,,1,11,,,,,,,41,163.149.840.983.661
840028,1,4,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,41,163.149.840.983.661
840028,1,5,1,50,2,5,3,,2,2,2,2,,,1,12,,,,,,,41,163.149.840.983.661
840028,1,6,1,50,2,6,3,,2,2,2,2,,,2,,,,,,,,41,163.149.840.983.661
840028,1,7,1,50,2,7,1,,,,,,,,,,,,,,,,41,163.149.840.983.661
840031,1,1,1,50,2,1,6,ENFERMA,2,2,2,2,,,1,2,,1,2,,,,41,919.935.396.045.172
840031,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,41,919.935.396.045.172
840031,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,41,919.935.396.045.172
840031,1,4,1,50,2,4,1,,,,,,,,,,,,,,,,41,919.935.396.045.172
840031,2,1,2,50,2,1,1,,,,,,,,,,,,,,,,41,919.935.396.045.172
840031,2,2,2,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,919.935.396.045.172
840035,1,1,1,50,2,1,6,EN RECUPERACION DE UN CIRUGIA,2,2,2,2,,,2,,,,,,,,41,1.266.700.191.217
840037,1,1,1,50,2,1,3,,2,2,2,2,,,2,,,,,,,,41,137.437.798.925.224
840050,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,976.662.602.116.643
840050,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,976.662.602.116.643
840050,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,41,976.662.602.116.643
840052,1,1,1,50,2,1,4,,2,2,2,2,,,2,,,,,,,,41,113.547.234.504.336
840052,1,2,1,50,2,2,5,,,,,,,,,,,,,,,,41,113.547.234.504.336
840054,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,112.518.979.886.109
840054,1,2,1,50,2,2,4,,2,2,1,,,,,,,,,,,,41,112.518.979.886.109
840054,1,3,1,50,2,3,4,,2,2,1,,,,,,,,,,,,41,112.518.979.886.109
840078,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,147.626.333.766.177
840078,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,147.626.333.766.177
840078,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,41,147.626.333.766.177
840078,1,4,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,41,147.626.333.766.177
840078,1,5,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,41,147.626.333.766.177
840082,1,1,1,50,2,1,6,OPERADO DE ERNIA,2,2,2,2,,,2,,,,,,,,41,145.408.245.688.657
840082,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,41,145.408.245.688.657
840087,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,98.385.090.708.791
840099,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,137.506.011.362.221
840099,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,137.506.011.362.221
840099,1,3,1,50,2,3,4,,2,2,2,2,,,2,,,,,,,,41,137.506.011.362.221
840099,2,1,2,50,2,1,1,,,,,,,,,,,,,,,,41,137.506.011.362.221
840099,2,2,2,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,137.506.011.362.221
840099,3,1,3,50,2,1,1,,,,,,,,,,,,,,,,41,137.506.011.362.221
840099,3,2,3,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,137.506.011.362.221
840103,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,841.737.139.272.661
840103,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,841.737.139.272.661
840103,1,3,1,50,2,3,4,,2,2,2,2,,,1,2,,1,2,,,,41,841.737.139.272.661
840103,2,1,2,50,2,1,1,,,,,,,,,,,,,,,,41,841.737.139.272.661
840103,2,2,2,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,841.737.139.272.661
840106,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,829.587.504.763.447
840106,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,41,829.587.504.763.447
840108,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,102.139.100.215.323
840108,1,2,1,50,2,2,4,,1,,,,,,,,,,,,,,41,102.139.100.215.323
840108,1,3,1,50,2,3,4,,2,2,2,2,,,2,,,,,,,,41,102.139.100.215.323
840108,1,4,1,50,2,4,4,,2,2,2,2,,,2,,,,,,,,41,102.139.100.215.323
840110,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,164.341.595.210.476
840110,1,2,1,50,2,2,4,,2,2,1,,,,,,,,,,,,41,164.341.595.210.476
840110,1,3,1,50,2,1,3,,2,2,2,2,,,2,,,,,,,,41,164.341.595.210.476
840110,1,4,1,50,2,1,3,,2,2,2,2,,,2,,,,,,,,41,164.341.595.210.476
840110,1,6,1,50,2,6,4,,2,2,2,2,,,2,,,,,,,,41,164.341.595.210.476
840113,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,41,162.036.131.286.759
840113,1,2,1,50,2,2,4,,1,,,,,,,,,,,,,,41,162.036.131.286.759
840113,1,3,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,41,162.036.131.286.759
840113,1,4,1,50,2,2,5,,,,,,,,,,,,,,,,41,162.036.131.286.759
840113,1,5,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,41,162.036.131.286.759
840181,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,47,173.346.953.721.795
840181,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,47,173.346.953.721.795
840183,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,47,173.886.267.903.051
840183,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,47,173.886.267.903.051
840183,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,47,173.886.267.903.051
840183,1,4,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,47,173.886.267.903.051
840183,1,5,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,47,173.886.267.903.051
840188,1,1,1,50,2,1,4,,2,2,2,2,,,2,,,,,,,,47,148.905.405.351.664
840188,1,2,1,50,2,1,3,,2,2,2,2,,,2,,,,,,,,47,148.905.405.351.664
840190,1,1,1,50,2,1,4,,2,2,2,2,,,2,,,,,,,,47,314.020.137.664.945
840190,1,2,1,50,2,1,4,,2,2,2,2,,,2,,,,,,,,47,314.020.137.664.945
840190,1,3,1,50,2,1,3,,2,2,2,2,,,2,,,,,,,,47,314.020.137.664.945
840190,1,4,1,50,2,4,4,,2,2,2,2,,,2,,,,,,,,47,314.020.137.664.945
840190,1,6,1,50,2,6,4,,2,2,2,2,,,2,,,,,,,,47,314.020.137.664.945
840210,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,47,195.718.739.955.221
840326,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,47,170.991.038.634.425
840326,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,47,170.991.038.634.425
840326,1,3,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,47,170.991.038.634.425
840326,1,4,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,47,170.991.038.634.425
840326,1,5,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,47,170.991.038.634.425
840329,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,47,237.472.163.700.806
840329,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,47,237.472.163.700.806
840329,1,3,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,47,237.472.163.700.806
840329,1,4,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,47,237.472.163.700.806
840332,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,47,106.859.541.284.048
840332,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,47,106.859.541.284.048
840335,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,47,134.100.025.383.715
840336,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,47,131.131.936.336.133
840336,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,47,131.131.936.336.133
840336,1,3,1,50,2,2,5,,,,,,,,,,,,,,,,47,131.131.936.336.133
840337,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,47,219.953.649.804.385
840337,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,47,219.953.649.804.385
840337,1,4,1,50,2,1,3,,2,2,2,2,,,2,,,,,,,,47,219.953.649.804.385
840339,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,47,217.458.998.409.581
840339,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,47,217.458.998.409.581
840339,1,3,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,47,217.458.998.409.581
840339,1,4,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,47,217.458.998.409.581
840339,1,5,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,47,217.458.998.409.581
840341,1,1,1,50,2,1,4,,2,2,2,2,,,2,,,,,,,,47,131.131.936.336.133
840341,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,47,131.131.936.336.133
840341,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,47,131.131.936.336.133
840344,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,47,247.919.583.065.216
840344,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,47,247.919.583.065.216
840344,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,47,247.919.583.065.216
840344,1,4,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,47,247.919.583.065.216
840344,1,5,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,47,247.919.583.065.216
840344,1,6,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,47,247.919.583.065.216
840344,1,7,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,47,247.919.583.065.216
840347,1,1,1,50,2,1,6,CULTIVANDO PARA SU AUTO CONSUMO,2,2,2,2,,,2,,,,,,,,47,118.480.429.875.846
840347,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,47,118.480.429.875.846
840347,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,47,118.480.429.875.846
840349,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,47,238.167.832.937.938
840349,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,47,238.167.832.937.938
840349,1,3,1,50,2,3,4,,2,2,2,2,,,2,,,,,,,,47,238.167.832.937.938
840349,1,4,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,47,238.167.832.937.938
840352,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,47,201.544.490.476.187
840352,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,47,201.544.490.476.187
840352,1,3,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,47,201.544.490.476.187
840352,1,4,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,47,201.544.490.476.187
840352,1,5,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,47,201.544.490.476.187
840352,1,6,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,47,201.544.490.476.187
840355,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,47,145.310.144.508.428
840355,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,47,145.310.144.508.428
840355,1,3,1,50,2,1,3,,2,2,2,2,,,2,,,,,,,,47,145.310.144.508.428
840355,1,4,1,50,2,1,3,,2,2,2,2,,,2,,,,,,,,47,145.310.144.508.428
840357,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,47,192.768.864.884.027
840357,1,2,1,50,2,1,3,,2,2,2,2,,,2,,,,,,,,47,192.768.864.884.027
840358,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,47,170.756.008.787.901
840358,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,47,170.756.008.787.901
840358,1,3,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,47,170.756.008.787.901
840360,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,47,192.073.195.646.895
840360,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,47,192.073.195.646.895
840364,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,47,267.058.370.459.996
840364,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,47,267.058.370.459.996
840364,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,47,267.058.370.459.996
840364,1,4,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,47,267.058.370.459.996
840367,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,47,154.376.402.780.956
840367,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,47,154.376.402.780.956
840367,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,47,154.376.402.780.956
840367,1,4,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,47,154.376.402.780.956
840367,1,5,1,50,2,5,3,,2,2,2,2,,,2,,,,,,,,47,154.376.402.780.956
840368,1,1,1,50,2,1,4,,2,2,2,2,,,2,,,,,,,,47,13.042.346.883.683
840369,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,47,22.838.874.482.863
840369,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,47,22.838.874.482.863
840369,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,47,22.838.874.482.863
840371,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,47,160.171.223.655.686
840371,1,2,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,47,160.171.223.655.686
840371,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,47,160.171.223.655.686
840373,1,1,1,50,2,1,4,,2,2,2,2,,,2,,,,,,,,47,851.142.596.314.155
840373,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,47,851.142.596.314.155
840373,1,3,1,50,2,3,2,,2,2,2,1,1,,,,,,,,,1,47,851.142.596.314.155
840373,1,4,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,47,851.142.596.314.155
840373,1,5,1,50,2,5,3,,2,2,2,2,,,2,,,,,,,,47,851.142.596.314.155
