DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S2;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S2A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;AREA;FT;DPTO;fex_c_2011
823317;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;501.364.872.480.328
823317;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;76;1;76;501.364.872.480.328
823318;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;76;1;76;69.733.286.220.817
823318;2;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;2;;12;;;;;;;76;1;76;69.733.286.220.817
823318;2;2;2;90;;2;;1;2;1;2;2;2;2;2;2;;;30;;20;;;;;;;76;1;76;69.733.286.220.817
823318;3;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;76;1;76;69.733.286.220.817
823319;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;621.923.312.417.992
823319;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;76;1;76;621.923.312.417.992
823319;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;76;1;76;621.923.312.417.992
823319;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;621.923.312.417.992
823319;1;5;1;90;;2;;1;2;1;2;2;2;2;2;2;;;12;;40;;;;;;;76;1;76;621.923.312.417.992
823319;2;1;2;90;;2;;1;1;2;2;2;2;1;2;2;;;5;6;;;;;8;;;76;1;76;621.923.312.417.992
823320;1;1;1;90;;2;;1;2;2;1;2;2;2;2;2;;;20;;;30;;;;;;76;1;76;429.749.897.227.823
823320;1;2;1;90;;2;;1;2;2;2;2;1;2;2;2;;;4;;;;;5;;;;76;1;76;429.749.897.227.823
823320;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;429.749.897.227.823
823321;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;845.417.844.276.196
823321;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;76;1;76;845.417.844.276.196
823321;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;76;1;76;845.417.844.276.196
823321;1;4;1;90;;2;;1;2;2;1;2;2;2;2;2;;;35;;;15;;;;;;76;1;76;845.417.844.276.196
823321;1;5;1;90;;2;;1;2;2;1;2;2;2;2;2;;;30;;;20;;;;;;76;1;76;845.417.844.276.196
823321;1;6;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;845.417.844.276.196
823321;2;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;18;;;;;;;;;76;1;76;845.417.844.276.196
823323;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;76;1;76;662.667.007.140.186
823323;1;2;1;90;;2;;1;2;2;2;1;1;2;2;2;;;21;;;;8;8;;;;76;1;76;662.667.007.140.186
823324;1;1;1;90;;1;;2;2;1;2;2;2;2;2;2;6;;;;10;;;;;;;76;1;76;69.512.213.557.247
823324;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;18;;;;;;;76;1;76;69.512.213.557.247
823324;1;3;1;90;;2;;1;2;2;2;2;1;2;2;2;;;10;;;;;20;;;;76;1;76;69.512.213.557.247
823324;1;4;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;15;;;;;;;76;1;76;69.512.213.557.247
823324;1;6;1;90;;2;;2;1;2;2;2;2;2;2;2;;;;3;;;;;;;;76;1;76;69.512.213.557.247
823325;1;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;60;;;;;;;76;1;76;372.665.254.620.238
823325;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;372.665.254.620.238
823325;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;372.665.254.620.238
823325;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;76;1;76;372.665.254.620.238
823325;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;372.665.254.620.238
823326;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;76;1;76;669.609.605.394.231
823326;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;76;1;76;669.609.605.394.231
823326;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;669.609.605.394.231
823327;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;751.402.232.689.883
823327;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;76;1;76;751.402.232.689.883
823327;2;1;2;90;;2;;1;1;2;2;2;2;2;2;2;;;5;10;;;;;;;;76;1;76;751.402.232.689.883
823327;2;2;2;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;76;1;76;751.402.232.689.883
823328;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;679.074.284.340.044
823328;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;76;1;76;679.074.284.340.044
823330;1;1;1;90;;2;;1;1;2;2;2;2;2;2;2;;;10;5;;;;;;;;76;1;76;810.715.859.336.269
823331;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;76;1;76;781.927.696.138.444
823331;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;781.927.696.138.444
823333;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;76;1;76;780.903.368.985.042
823333;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;780.903.368.985.042
823333;1;3;1;90;;2;;1;2;2;2;1;2;2;2;2;;;8;;;;2;;;;;76;1;76;780.903.368.985.042
823334;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;714.805.045.791.915
823334;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;76;1;76;714.805.045.791.915
823335;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;76;1;76;64.007.073.491.862
823335;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;11;;15;;;;;;;76;1;76;64.007.073.491.862
823335;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;76;1;76;64.007.073.491.862
823335;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;76;1;76;64.007.073.491.862
823336;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;753.570.858.433.928
823336;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;9;;21;;;;;;;76;1;76;753.570.858.433.928
823337;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;872.793.813.251.734
823337;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;9;;15;;;;;;;76;1;76;872.793.813.251.734
823338;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;619.722.923.513.206
823338;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;9;;;;;;;;;76;1;76;619.722.923.513.206
823338;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;76;1;76;619.722.923.513.206
823338;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;9;;;;;;;;;76;1;76;619.722.923.513.206
823338;1;6;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;76;1;76;619.722.923.513.206
823339;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;751.402.232.689.883
823339;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;9;;;;;;;;;76;1;76;751.402.232.689.883
823339;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;751.402.232.689.883
823339;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;11;;;;;;;;;76;1;76;751.402.232.689.883
823340;1;1;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;6;;;;76;1;76;521.951.499.460.972
823340;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;11;;;;;;;76;1;76;521.951.499.460.972
823340;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;521.951.499.460.972
823340;1;6;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;521.951.499.460.972
823341;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;9;;;;;;;;;76;1;76;622.994.189.821.591
823342;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;76;1;76;372.665.254.620.238
823342;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;9;;;;;;;;;76;1;76;372.665.254.620.238
823342;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;76;1;76;372.665.254.620.238
823343;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;668.738.730.589.592
823343;1;2;1;90;;2;;1;2;2;2;2;2;2;1;2;;;11;;;;;;;17;;76;1;76;668.738.730.589.592
823343;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;76;1;76;668.738.730.589.592
823343;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;668.738.730.589.592
823343;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;76;1;76;668.738.730.589.592
823343;1;6;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;76;1;76;668.738.730.589.592
823344;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;76;1;76;644.287.818.879.858
823344;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;9;;;;;;;;;76;1;76;644.287.818.879.858
823344;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;644.287.818.879.858
823345;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;76;1;76;762.363.203.952.251
823345;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;76;1;76;762.363.203.952.251
823345;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;76;1;76;762.363.203.952.251
823345;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;76;1;76;762.363.203.952.251
823345;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;762.363.203.952.251
823345;1;6;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;762.363.203.952.251
823345;1;8;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;762.363.203.952.251
823345;1;9;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;76;1;76;762.363.203.952.251
823345;1;10;1;90;;2;;1;2;2;2;2;2;2;2;2;;;11;;;;;;;;;76;1;76;762.363.203.952.251
823345;1;14;1;90;;2;;1;2;2;2;2;2;2;2;2;;;9;;;;;;;;;76;1;76;762.363.203.952.251
823345;1;15;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;762.363.203.952.251
823345;1;16;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;76;1;76;762.363.203.952.251
823345;1;17;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;76;1;76;762.363.203.952.251
823346;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;76;1;76;101.657.883.514.677
823346;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;101.657.883.514.677
823346;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;76;1;76;101.657.883.514.677
823346;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;76;1;76;101.657.883.514.677
823346;2;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;101.657.883.514.677
823346;2;2;2;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;76;1;76;101.657.883.514.677
823346;2;3;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;101.657.883.514.677
823346;3;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;101.657.883.514.677
823346;3;2;3;90;;2;;1;2;1;2;2;2;2;2;2;;;3;;84;;;;;;;76;1;76;101.657.883.514.677
823347;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;909.391.000.149.702
823347;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;76;1;76;909.391.000.149.702
823347;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;76;1;76;909.391.000.149.702
823347;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;909.391.000.149.702
823348;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;622.123.315.016.952
823348;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;76;1;76;622.123.315.016.952
823348;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;76;1;76;622.123.315.016.952
823348;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;76;1;76;622.123.315.016.952
823350;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;76;1;76;75.447.786.311.051
823350;1;2;1;90;;2;;1;2;2;1;2;2;2;2;2;;;5;;;25;;;;;;76;1;76;75.447.786.311.051
823350;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;75.447.786.311.051
823351;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;714.805.045.791.915
823351;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;76;1;76;714.805.045.791.915
823353;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;76;1;76;753.570.858.433.928
823353;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;9;;17;;;;;;;76;1;76;753.570.858.433.928
823354;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;705.493.819.194.865
823354;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;11;;;;;;;;;76;1;76;705.493.819.194.865
823354;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;76;1;76;705.493.819.194.865
823354;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;76;1;76;705.493.819.194.865
823354;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;76;1;76;705.493.819.194.865
823355;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;834.028.000.609.721
823355;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;17;;21;;;;;;;76;1;76;834.028.000.609.721
823356;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;830.000.286.018.965
823356;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;9;;25;;;;;;;76;1;76;830.000.286.018.965
823356;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;830.000.286.018.965
823356;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;830.000.286.018.965
823357;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;734.087.950.813.442
823357;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;9;;;;;;;;;76;1;76;734.087.950.813.442
823357;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;76;1;76;734.087.950.813.442
823358;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;744.301.732.728.532
823358;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;76;1;76;744.301.732.728.532
823358;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;744.301.732.728.532
823358;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;11;;;;;;;;;76;1;76;744.301.732.728.532
823358;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;744.301.732.728.532
823358;1;6;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;744.301.732.728.532
823359;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;631.234.539.015.043
823359;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;11;;35;;;;;;;76;1;76;631.234.539.015.043
823359;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;9;;;;;;;;;76;1;76;631.234.539.015.043
823360;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;9;;;;;;;;;76;1;76;679.074.284.340.044
823360;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;76;1;76;679.074.284.340.044
823361;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;734.087.950.813.442
823361;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;734.087.950.813.442
823361;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;734.087.950.813.442
823362;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;76;1;76;792.336.671.075.941
823362;1;2;1;90;;2;;1;1;1;2;2;1;2;2;1;;;20;10;40;;;4;;;4;76;1;76;792.336.671.075.941
823363;1;1;1;90;;2;;1;2;2;2;2;1;2;2;2;;;4;;;;;10;;;;76;1;76;80.141.060.375.893
823364;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;76;1;76;597.281.657.044.393
823365;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;76;1;76;817.658.457.590.315
823365;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;76;1;76;817.658.457.590.315
823366;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;76;1;76;597.281.657.044.393
823367;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;86.466.461.942.578
823367;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;25;;3;;;;;;;76;1;76;86.466.461.942.578
823367;1;4;1;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;35;;;;;;;76;1;76;86.466.461.942.578
823367;1;6;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;86.466.461.942.578
823368;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;669.609.605.394.231
823368;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;669.609.605.394.231
823368;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;669.609.605.394.231
823369;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;42;;10;;;;;;;76;1;76;104.506.181.139.785
823369;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;1;;;;;;;;;76;1;76;104.506.181.139.785
823369;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;76;1;76;104.506.181.139.785
823370;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;76;1;76;865.731.047.470.836
823370;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;16;;;;;;;;;76;1;76;865.731.047.470.836
823370;1;3;1;90;;2;;1;2;2;2;2;1;2;2;2;;;4;;;;;12;;;;76;1;76;865.731.047.470.836
823370;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;76;1;76;865.731.047.470.836
823373;1;1;1;90;;2;;1;2;2;1;2;1;2;2;2;;;8;;;5;;1;;;;76;1;76;787.132.994.141.754
823373;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;787.132.994.141.754
823373;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;787.132.994.141.754
823373;1;4;1;90;;2;;1;2;2;2;2;1;2;2;2;;;21;;;;;15;;;;76;1;76;787.132.994.141.754
823374;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;690.384.292.934.413
823374;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;690.384.292.934.413
823374;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;76;1;76;690.384.292.934.413
823374;1;4;1;90;;2;;2;2;2;1;2;2;2;2;2;;;;;;30;;;;;;76;1;76;690.384.292.934.413
823374;1;5;1;90;;2;;1;2;2;1;2;2;2;2;2;;;14;;;20;;;;;;76;1;76;690.384.292.934.413
823374;1;6;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;6;;;;76;1;76;690.384.292.934.413
823375;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;76;1;76;653.361.751.562.847
823375;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;76;1;76;653.361.751.562.847
823376;1;1;1;90;;2;;1;2;2;2;2;1;2;2;2;;;3;;;;;4;;;;76;1;76;770.885.140.310.369
823376;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;76;1;76;770.885.140.310.369
823376;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;770.885.140.310.369
823377;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;76;1;76;629.662.838.776.942
823377;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;76;1;76;629.662.838.776.942
823377;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;76;1;76;629.662.838.776.942
823377;1;5;1;90;;2;;1;2;1;2;2;1;2;2;2;;;28;;36;;;3;;;;76;1;76;629.662.838.776.942
823377;1;6;1;90;;2;;1;2;2;2;2;2;2;2;1;;;3;;;;;;;;3;76;1;76;629.662.838.776.942
823377;1;9;1;90;;2;;1;2;2;2;2;2;2;2;2;;;56;;;;;;;;;76;1;76;629.662.838.776.942
823378;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;873.738.552.108.768
823378;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;873.738.552.108.768
823378;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;873.738.552.108.768
823381;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;76;1;76;741.224.580.646.736
823381;1;2;1;90;;2;;1;2;2;2;2;1;2;2;1;;;2;;;;;4;;;2;76;1;76;741.224.580.646.736
823381;1;3;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;3;;;;76;1;76;741.224.580.646.736
823381;1;4;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;21;;;;76;1;76;741.224.580.646.736
823381;1;5;1;90;;2;;2;1;2;2;2;2;2;2;2;;;;4;;;;;;;;76;1;76;741.224.580.646.736
823382;1;1;1;90;;2;;1;2;2;2;2;2;2;2;1;;;40;;;;;;;;3;76;1;76;547.273.285.975.346
823382;1;2;1;90;;2;;1;2;2;2;2;1;2;2;2;;;40;;;;;16;;;;76;1;76;547.273.285.975.346
823382;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;40;;;;;;;;;76;1;76;547.273.285.975.346
823382;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;76;1;76;547.273.285.975.346
823383;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;76;1;76;481.174.962.782.219
823383;1;2;1;90;;2;;1;2;2;2;2;2;2;2;1;;;21;;;;;;;;35;76;1;76;481.174.962.782.219
823383;1;3;1;90;;2;;2;2;2;2;2;2;2;2;1;;;;;;;;;;;8;76;1;76;481.174.962.782.219
823384;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;753.570.858.433.928
823384;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;48;;;;;;;;;76;1;76;753.570.858.433.928
823385;1;1;1;90;;2;;1;2;2;1;2;2;2;2;2;;;36;;;4;;;;;;76;1;76;531.025.432.143.961
823385;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;76;1;76;531.025.432.143.961
823385;1;3;1;90;;2;;1;2;2;2;2;1;2;2;2;;;3;;;;;1;;;;76;1;76;531.025.432.143.961
823390;1;1;1;90;;2;;1;2;2;2;2;1;2;2;2;;;28;;;;;2;;;;76;1;76;826.965.234.828.823
823390;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;76;1;76;826.965.234.828.823
823390;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;76;1;76;826.965.234.828.823
823390;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;76;1;76;826.965.234.828.823
823543;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;5;1;5;777.526.591.074.956
823543;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;5;1;5;777.526.591.074.956
823544;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;5;1;5;886.166.763.386.654
823544;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;5;1;5;886.166.763.386.654
823544;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;5;1;5;886.166.763.386.654
823544;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;5;1;5;886.166.763.386.654
823545;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;5;1;5;867.242.235.926.542
823545;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;5;1;5;867.242.235.926.542
823545;1;3;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;16;;;;5;1;5;867.242.235.926.542
823561;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;5;1;5;850.030.974.703.112
