DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S4;P7510S6;P7510S2A1;P7510S4A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;P7510S7A1;P7510S7;AREA;FT;DPTO;fex_c_2011
822843;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;155.229.031.169.584;50;15.429.250.432.676
822845;1;1;1;95;1;;1;2;;;30000;2;2;;;;;;;;;;;;;;;50;111.641.019.546.214;50;110.892.058.750.845
822845;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;111.641.019.546.214;50;110.892.058.750.845
822845;1;3;1;95;2;;;;;;;;1;2;;2;;;;;;2400000;2;1;2;;2;50;111.641.019.546.214;50;110.892.058.750.845
822845;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;111.641.019.546.214;50;110.892.058.750.845
822847;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;10.627.308.364.932;50;105.994.827.377.324
822848;1;1;1;95;1;;1;2;;;600000;2;2;;;;;;;;;;;;;;;50;175.054.670.251.966;50;174.420.346.535.137
822848;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;175.054.670.251.966;50;174.420.346.535.137
822848;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;175.054.670.251.966;50;174.420.346.535.137
822850;1;1;1;95;1;;2;1;;800000;;2;2;;;;;;;;;;;;;;;50;109.531.514.624.005;50;109.085.478.044.616
822850;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;109.531.514.624.005;50;109.085.478.044.616
822851;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;223.289.838.833.662;50;223.443.133.082.498
822851;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;223.289.838.833.662;50;223.443.133.082.498
822853;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;222.140.912.781.185;50;222.159.063.121.434
822853;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;222.140.912.781.185;50;222.159.063.121.434
822853;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;222.140.912.781.185;50;222.159.063.121.434
822854;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;4800000;2;1;2;;2;50;175.129.389.232.161;50;175.307.193.679.991
822854;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;175.129.389.232.161;50;175.307.193.679.991
822855;1;1;1;95;1;;1;2;;;100000;2;2;;;;;;;;;;;;;;;50;214.961.866.597.795;50;215.405.545.227.759
822855;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;214.961.866.597.795;50;215.405.545.227.759
822855;2;1;2;95;2;;;;;;;;1;2;;2;;;;;;1000000;2;1;2;;2;50;214.961.866.597.795;50;215.405.545.227.759
822856;1;1;1;95;2;;;;;;;;1;2;;2;4800000;;;;;;2;2;1;;2;50;170.647.313.224.803;50;170.045.625.906.782
822856;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;170.647.313.224.803;50;170.045.625.906.782
822856;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;170.647.313.224.803;50;170.045.625.906.782
822857;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;133.016.803.618.209;50;132.558.538.027.863
822857;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;133.016.803.618.209;50;132.558.538.027.863
822857;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;133.016.803.618.209;50;132.558.538.027.863
822857;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;133.016.803.618.209;50;132.558.538.027.863
822857;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;133.016.803.618.209;50;132.558.538.027.863
822858;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;113.035.365.604.573;50;111.479.447.727.915
822858;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;113.035.365.604.573;50;111.479.447.727.915
822858;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;113.035.365.604.573;50;111.479.447.727.915
822858;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;113.035.365.604.573;50;111.479.447.727.915
822858;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;113.035.365.604.573;50;111.479.447.727.915
822859;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;299.361.078.399.896;54;301.741.707.773.704
822859;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;299.361.078.399.896;54;301.741.707.773.704
822859;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;299.361.078.399.896;54;301.741.707.773.704
822859;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;299.361.078.399.896;54;301.741.707.773.704
822859;1;6;1;95;2;;;;;;;;1;2;;2;;;;;;130000;2;1;2;;2;54;299.361.078.399.896;54;301.741.707.773.704
822859;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;299.361.078.399.896;54;301.741.707.773.704
822859;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;299.361.078.399.896;54;301.741.707.773.704
822860;1;1;1;95;1;;1;2;;;320000;2;1;2;;2;;;;;;1200000;2;1;2;;2;54;34.134.756.551.592;54;343.415.823.703.949
822860;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;34.134.756.551.592;54;343.415.823.703.949
822860;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;34.134.756.551.592;54;343.415.823.703.949
822861;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;248.508.215.973.557;54;247.169.344.932.935
822861;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;248.508.215.973.557;54;247.169.344.932.935
822861;1;4;1;95;2;;;;;;;;1;1;;2;;;;;150000;;2;2;2;;2;54;248.508.215.973.557;54;247.169.344.932.935
822862;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;256.692.227.928.058;54;258.267.637.549.751
822862;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;256.692.227.928.058;54;258.267.637.549.751
822862;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;256.692.227.928.058;54;258.267.637.549.751
822862;1;4;1;95;2;;;;;;;;1;2;;2;;;;;;1400000;2;1;2;;2;54;256.692.227.928.058;54;258.267.637.549.751
822863;1;1;1;95;1;;1;1;;1200000;130000;2;2;;;;;;;;;;;;;;;54;335.807.623.217.056;54;336.047.795.449.976
822863;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;335.807.623.217.056;54;336.047.795.449.976
822863;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;335.807.623.217.056;54;336.047.795.449.976
822863;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;335.807.623.217.056;54;336.047.795.449.976
822863;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;335.807.623.217.056;54;336.047.795.449.976
822863;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;335.807.623.217.056;54;336.047.795.449.976
822864;1;1;1;95;1;;1;2;;;350000;2;1;2;;2;;;;;;2400000;2;1;2;;2;54;358.273.124.910.772;54;356.957.263.255.279
822864;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;358.273.124.910.772;54;356.957.263.255.279
822864;2;1;2;95;2;;;;;;;;1;2;;2;;;;;;1500000;2;1;2;;2;54;358.273.124.910.772;54;356.957.263.255.279
822866;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;280.920.095.124.804;54;277.008.975.874.575
822866;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;280.920.095.124.804;54;277.008.975.874.575
822866;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;280.920.095.124.804;54;277.008.975.874.575
822867;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;304.307.814.152.499;54;303.206.845.110.412
822867;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;304.307.814.152.499;54;303.206.845.110.412
822868;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;296.653.401.598.404;54;296.654.688.705.884
822868;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;296.653.401.598.404;54;296.654.688.705.884
822868;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;296.653.401.598.404;54;296.654.688.705.884
822869;1;1;1;95;2;;;;;;;;1;2;;2;8400000;;;;;;2;2;1;;2;54;249.866.211.760.196;54;2.512.620.828.709
822869;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;249.866.211.760.196;54;2.512.620.828.709
822869;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;249.866.211.760.196;54;2.512.620.828.709
822870;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;223.954.378.269.445;54;227.128.472.280.736
822870;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;223.954.378.269.445;54;227.128.472.280.736
822870;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;223.954.378.269.445;54;227.128.472.280.736
822870;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;223.954.378.269.445;54;227.128.472.280.736
822870;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;223.954.378.269.445;54;227.128.472.280.736
822871;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;1440000;2;1;2;;2;54;305.900.815.891.424;54;302.451.744.483.112
822871;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;305.900.815.891.424;54;302.451.744.483.112
822871;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;305.900.815.891.424;54;302.451.744.483.112
822871;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;305.900.815.891.424;54;302.451.744.483.112
822871;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;305.900.815.891.424;54;302.451.744.483.112
822871;1;6;1;95;2;;;;;;;;1;2;;2;;;;;;;2;2;2;500000;1;54;305.900.815.891.424;54;302.451.744.483.112
822872;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;243.922.508.593.322;54;244.516.641.736.357
822872;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;243.922.508.593.322;54;244.516.641.736.357
822872;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;243.922.508.593.322;54;244.516.641.736.357
822873;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;;2;2;2;1000000;1;54;271.569.964.493.886;54;272.067.679.841.398
822873;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;271.569.964.493.886;54;272.067.679.841.398
822873;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;271.569.964.493.886;54;272.067.679.841.398
822874;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;395.789.167.908.224;54;395.360.585.943.461
822874;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;395.789.167.908.224;54;395.360.585.943.461
822875;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;255.027.304.271.494;54;254.567.526.663.962
822875;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;255.027.304.271.494;54;254.567.526.663.962
822875;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;255.027.304.271.494;54;254.567.526.663.962
822875;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;255.027.304.271.494;54;254.567.526.663.962
822876;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;217.435.289.971.508;54;219.730.290.549.709
822876;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;217.435.289.971.508;54;219.730.290.549.709
822876;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;217.435.289.971.508;54;219.730.290.549.709
822876;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;217.435.289.971.508;54;219.730.290.549.709
822878;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;221.892.785.352.264;54;222.411.510.438.486
822878;1;2;1;95;2;;;;;;;;1;2;;2;;;;;;;2;2;2;1200000;1;54;221.892.785.352.264;54;222.411.510.438.486
822878;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;221.892.785.352.264;54;222.411.510.438.486
822878;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;221.892.785.352.264;54;222.411.510.438.486
822879;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;247.804.618.843.015;54;24.654.512.102.865
822879;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;247.804.618.843.015;54;24.654.512.102.865
822880;1;1;1;95;1;;2;1;;1800000;;2;2;;;;;;;;;;;;;;;54;279.055.013.283.877;54;280.032.865.099.104
822880;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;279.055.013.283.877;54;280.032.865.099.104
822880;1;3;1;95;1;;1;2;;;250000;2;2;;;;;;;;;;;;;;;54;279.055.013.283.877;54;280.032.865.099.104
822880;1;4;1;95;2;;;;;;;;1;2;;2;;;;;;300000;2;1;2;;2;54;279.055.013.283.877;54;280.032.865.099.104
822881;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;278.018.354.038.574;54;279.748.544.943.337
822881;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;278.018.354.038.574;54;279.748.544.943.337
822882;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;351.095.003.990.707;54;348.599.450.945.396
822882;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;351.095.003.990.707;54;348.599.450.945.396
822883;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;245.658.131.003.135;54;247.934.069.251.233
822883;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;245.658.131.003.135;54;247.934.069.251.233
822883;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;245.658.131.003.135;54;247.934.069.251.233
822883;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;245.658.131.003.135;54;247.934.069.251.233
822883;1;5;1;95;2;;;;;;;;1;2;;2;;;;;;100000;2;1;2;;2;54;245.658.131.003.135;54;247.934.069.251.233
822884;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;1500000;2;1;2;;2;54;37.819.141.817.695;54;377.964.242.588.489
822885;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;247.804.618.843.015;54;24.654.512.102.865
822885;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;247.804.618.843.015;54;24.654.512.102.865
822887;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;208.769.713.833.691;54;213.721.057.041.266
822887;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;208.769.713.833.691;54;213.721.057.041.266
822887;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;208.769.713.833.691;54;213.721.057.041.266
822887;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;208.769.713.833.691;54;213.721.057.041.266
822887;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;208.769.713.833.691;54;213.721.057.041.266
822887;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;208.769.713.833.691;54;213.721.057.041.266
822888;1;1;1;95;1;;1;2;;;240000;2;1;2;;2;;;;;;1500000;2;1;2;;2;54;273.284.725.208.149;54;272.148.980.849.597
822888;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;273.284.725.208.149;54;272.148.980.849.597
822888;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;273.284.725.208.149;54;272.148.980.849.597
822889;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;3000000;2;1;2;;2;54;425.855.620.236.846;54;422.842.629.212.794
822890;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;479.161.898.372.991;54;475.633.416.778.803
822890;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;54;479.161.898.372.991;54;475.633.416.778.803
822894;1;1;1;95;1;;2;1;;950000;;2;2;;;;;;;;;;;;;;;68;351.624.841.563.795;68;352.181.284.871.328
822894;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;351.624.841.563.795;68;352.181.284.871.328
822895;1;1;1;95;1;;2;1;;750000;;2;2;;;;;;;;;;;;;;;68;338.120.910.509.648;68;338.535.701.702.254
822896;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;301.994.092.008.284;68;301.051.523.015.718
822896;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;301.994.092.008.284;68;301.051.523.015.718
822896;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;301.994.092.008.284;68;301.051.523.015.718
822896;1;4;1;95;2;;;;;;;;1;2;;2;;;;;;1200000;2;1;2;;2;68;301.994.092.008.284;68;301.051.523.015.718
822897;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;342.936.682.284.556;68;341.657.832.710.861
822897;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;342.936.682.284.556;68;341.657.832.710.861
822897;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;342.936.682.284.556;68;341.657.832.710.861
822897;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;342.936.682.284.556;68;341.657.832.710.861
822898;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;338.155.225.951.525;68;335.291.706.239.466
822898;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;338.155.225.951.525;68;335.291.706.239.466
822898;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;338.155.225.951.525;68;335.291.706.239.466
822898;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;338.155.225.951.525;68;335.291.706.239.466
822898;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;338.155.225.951.525;68;335.291.706.239.466
822899;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;356.871.410.452.533;68;354.972.976.067.856
822899;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;356.871.410.452.533;68;354.972.976.067.856
822900;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;6000000;2;1;2;;2;68;379.545.250.729.892;68;380.627.103.256.191
822901;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;600000;2;1;2;;2;68;366.697.044.650.641;68;368.022.545.601.818
822901;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;366.697.044.650.641;68;368.022.545.601.818
822901;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;366.697.044.650.641;68;368.022.545.601.818
822901;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;366.697.044.650.641;68;368.022.545.601.818
822903;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;3.370.687.038.628;68;334.581.120.536.845
822903;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;3.370.687.038.628;68;334.581.120.536.845
822903;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;3.370.687.038.628;68;334.581.120.536.845
822903;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;3.370.687.038.628;68;334.581.120.536.845
822904;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;3.370.687.038.628;68;334.581.120.536.845
822904;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;3.370.687.038.628;68;334.581.120.536.845
822904;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;3.370.687.038.628;68;334.581.120.536.845
822904;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;3.370.687.038.628;68;334.581.120.536.845
822905;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;1200000;2;1;2;;2;68;352.530.437.366.335;68;354.024.216.944.218
822905;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;352.530.437.366.335;68;354.024.216.944.218
822905;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;352.530.437.366.335;68;354.024.216.944.218
822905;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;352.530.437.366.335;68;354.024.216.944.218
822906;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;329.547.321.968.788;68;327.436.534.224.184
822906;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;329.547.321.968.788;68;327.436.534.224.184
822906;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;329.547.321.968.788;68;327.436.534.224.184
822906;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;329.547.321.968.788;68;327.436.534.224.184
822906;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;329.547.321.968.788;68;327.436.534.224.184
822906;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;329.547.321.968.788;68;327.436.534.224.184
822906;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;329.547.321.968.788;68;327.436.534.224.184
822907;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;286.833.182.162.535;68;284.225.864.837.407
822907;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;286.833.182.162.535;68;284.225.864.837.407
822907;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;286.833.182.162.535;68;284.225.864.837.407
822907;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;286.833.182.162.535;68;284.225.864.837.407
822907;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;286.833.182.162.535;68;284.225.864.837.407
822908;1;1;1;95;2;;;;;;;;1;2;;2;1200000;;;;;1200000;2;1;1;;2;68;338.120.910.509.648;68;338.535.701.702.254
822909;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;393.653.953.928.793;68;393.498.180.269.093
822909;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;393.653.953.928.793;68;393.498.180.269.093
822909;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;393.653.953.928.793;68;393.498.180.269.093
822910;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;315.092.953.095.614;68;31.276.809.360.059
822910;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;315.092.953.095.614;68;31.276.809.360.059
822910;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;315.092.953.095.614;68;31.276.809.360.059
822910;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;315.092.953.095.614;68;31.276.809.360.059
822911;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;353.566.006.624.918;68;352.919.270.975.967
822911;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;353.566.006.624.918;68;352.919.270.975.967
822912;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;343.367.479.398.386;68;341.327.392.898.782
822913;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;37.906.350.078.592;68;379.142.011.397.397
822914;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;403.854.453.974.346;68;40.320.753.426.411
822914;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;403.854.453.974.346;68;40.320.753.426.411
822914;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;403.854.453.974.346;68;40.320.753.426.411
822914;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;403.854.453.974.346;68;40.320.753.426.411
822915;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;32.420.495.823.342;68;323.649.385.975.153
822915;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;32.420.495.823.342;68;323.649.385.975.153
822915;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;32.420.495.823.342;68;323.649.385.975.153
822915;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;32.420.495.823.342;68;323.649.385.975.153
822916;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;399.643.454.344.191;68;399.310.897.099.331
822916;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;399.643.454.344.191;68;399.310.897.099.331
822917;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;317.015.342.264.987;68;315.077.252.075.335
822917;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;317.015.342.264.987;68;315.077.252.075.335
822917;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;317.015.342.264.987;68;315.077.252.075.335
822918;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;;2;2;2;2560000;1;68;32.420.495.823.342;68;323.649.385.975.153
822918;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;32.420.495.823.342;68;323.649.385.975.153
822918;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;32.420.495.823.342;68;323.649.385.975.153
822918;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;32.420.495.823.342;68;323.649.385.975.153
822919;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;35.817.427.210.746;68;358.039.570.163.764
822919;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;35.817.427.210.746;68;358.039.570.163.764
822920;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;345.756.863.142.039;68;345.104.572.697.312
822920;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;345.756.863.142.039;68;345.104.572.697.312
822921;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;384.622.204.087.488;68;385.285.168.039.715
822921;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;384.622.204.087.488;68;385.285.168.039.715
822921;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;384.622.204.087.488;68;385.285.168.039.715
822922;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;356.871.410.452.533;68;354.972.976.067.856
822922;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;356.871.410.452.533;68;354.972.976.067.856
822923;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;367.069.937.679.065;68;366.564.854.145.041
822923;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;367.069.937.679.065;68;366.564.854.145.041
822923;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;367.069.937.679.065;68;366.564.854.145.041
822924;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;337.550.453.806.772;68;336.066.212.395.638
822924;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;337.550.453.806.772;68;336.066.212.395.638
822924;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;337.550.453.806.772;68;336.066.212.395.638
822924;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;337.550.453.806.772;68;336.066.212.395.638
