DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;AREA;DPTO;ORDEN;fex_c_2011
1100724;1;3;2;1;1;1;1;1;4;3; ; ; ; ;170000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;1;2;1;1;1;1;3;2;01;52;52;1;132,530614274918
1100725;1;3;2;1;1;1;1;1;4;1; ; ;98;250000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;1;3;1;01;52;52;1;238,763125911062
1100726;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;2;2;1;1;1;2;2;1;1;1;2;2;2;2;2;1;1;2;2;1;2;1;4;1;2;1;1;1;1;3;2;01;52;52;1;163,536666014044
1100727;1;3;2;1;1;1;1;1;4;3; ; ; ; ;300000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;01;52;52;1;202,051647511871
1100728;1;1;1;2;1;4;2;2;4;5; ; ; ;120000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;1;1;2;2;1;1;1;2;2;01;54;54;1;666,125079336103
1100729;1;3;2;1;2;1;1;1;3;1; ; ;20000000;200000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;54;54;1;421,079734427159
1100729;2;1;1;1;2;1;1;1;3;5; ; ; ;100000; ;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;54;54;1;421,079734427159
1100729;3;1;1;1;2;1;1;1;3;5; ; ; ;150000; ;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;3; ; ; ; ; ; ; ; ; ; ;2;01;54;54;1;421,079734427159
1100730;1;1;1;6; ;3;1;6; ;5; ; ; ;150000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;1;1; ;2;2;01;54;54;1;349,984259650206
1100731;1;2;1;1;1;1;1;1;4;5; ; ; ;150000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;2;01;54;54;1;343,245145771987
1100732;1;2;1;1;1;1;1;1;4;5; ; ; ;250000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;2;3;2;01;54;54;1;360,392465434036
1100733;1;3;2;1;1;1;1;1;4;5; ; ; ;150000; ;2;2;2;2;2;1;1;2;2;2;1;1;1;1;2;2;1;1;1;2;2;1;1;1;4;1;2;1;1;1;2;3;2;01;54;54;1;317,729727158565
1100734;1;3;2;1;1;1;1;1;3;1; ; ;12000000;120000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;54;54;1;423,421868916844
1100735;1;3;2;1;1;1;1;1;4;5; ; ; ;150000; ;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;2;01;54;54;1;339,964620285416
1100736;1;1;1;1;1;1;1;1;4;3; ; ; ; ;120000;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;3;2;01;54;54;1;282,681259276077
1100737;1;2;1;1;2;1;1;1;4;1; ; ;98;100000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;3;2;01;54;54;1;239,855412403049
1100737;2;1;1;1;2;1;1;1;4;5; ; ; ;100000; ;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;54;54;1;239,855412403049
1100738;1;4;3;1;1;1;1;1;4;1; ; ;120000000;200000; ;1;2;2;1;1;1;1;2;2;2;1;1;1;1;2;1;1;2;2;1;2;1;1;1;4;1;2;1;1;1;3;3;2;01;54;54;1;244,455084631074
1100740;1;1;1;1;2;1;1;6; ;3; ; ; ; ;150000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;1;4;1;2;1;1;1;3;3;2;01;54;54;1;338,943409192322
1100742;1;1;1;1;1;1;1;2;4;5; ; ; ;70000; ;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;3;4;1;2;1;1;1;1;3;2;01;54;54;1;404,187966017285
1100743;1;2;1;3;1;1;1;4;4;3; ; ; ; ;60000;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;1;1;2;3;2;01;54;54;1;367,712524745024
1100744;1;3;2;1;1;1;1;1;3;1; ; ;98;250000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;1;2;1;1;2;1;2;2;1;2;1;4;1;1;1;1;1;2;3;2;01;54;54;1;277,450225071481
1100745;1;4;3;2;1;4;1;1;4;5; ; ; ;120000; ;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;1;1; ;2;01;54;54;1;779,353178511222
1100746;1;3;2;2;1;1;1;4;4;5; ; ; ;170000; ;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;2;2;1;1;1;2;2;01;54;54;1;692,058613269541
1100747;1;1;1;1;1;1;1;2;4;5; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;5;1;1;2;1;1;1;1;2;2;01;54;54;1;612,65000777685
1100748;1;4;3;2;1;1;1;1;4;1; ; ;98;300000; ;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;4;1;2;2;1;1;1;2;2;01;54;54;1;535,444188213822
1100749;1;1;1;2;1;1;1;2;4;3; ; ; ; ;100000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;1;1;2;2;1;1;1;2;2;01;54;54;1;586,505147314929
1100750;1;5;4;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;2;01;54;54;1;225,272982370393
1100751;1;1;1;1;1;1;1;4;4;3; ; ; ; ;150000;2;1;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;2;01;54;54;1;278,389297224476
1100752;1;2;1;1;1;1;1;1;3;1; ; ;10000000;80000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;2;01;54;54;1;336,677667550706
1100752;2;1;1;1;1;1;1;1;4;3; ; ; ; ;80000;2;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;54;54;1;336,677667550706
1100753;1;1;1;1;1;1;1;6; ;4; ; ; ;300000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;3;3;1;01;54;54;1;338,579536380066
1100754;1;2;1;1;1;1;1;1;4;1; ; ;98;200000; ;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;2;01;54;54;1;321,2810812614
1100755;1;2;2;1;2;1;1;5;4;3; ; ; ; ;200000;2;2;2;2;1;2;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;1;3;4;4;1;2;1;1;1;3;3;2;01;54;54;1;277,919761147978
1100756;1;2;1;1;2;1;1;1;4;3; ; ; ; ;200000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;1;4;1;2;1;1;1;3;3;2;01;54;54;1;440,903897604588
1100757;1;3;2;3;1;4;1;1;4;5; ; ; ;100000; ;2;1;2;1;1;2;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;1; ;2;01;54;54;1;316,050047056804
1100758;1;2;1;3;1;4;2;4;4;5; ; ; ;100000; ;2;1;2;2;1;2;1;2;2;2;1;2;2;2;1;2;1;2;2;2;2;1;1;1;4;1;2;2;2;2;2; ; ;01;54;54;1;355,860013067391
1100759;1;3;2;3;1;1;1;1;4;5; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;1;1; ;2;01;54;54;1;426,515903340127
1100760;1;2;2;3;1;5;1;1;4;4; ; ; ;150000; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;2;2;2;1;1; ;2;01;54;54;1;317,636682962574
1100761;1;5;2;1;1;1;1;1;3;5; ; ; ;250000; ;2;2;2;1;1;1;1;2;2;2;1;1;2;1;2;2;2;2;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;54;54;1;254,652751672141
1100762;1;3;2;1;1;1;1;1;4;3; ; ; ; ;180000;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1;2;1;2;1;1;1;2;3;1;01;54;54;1;355,390476990894
1100763;1;4;3;1;1;1;1;1;3;5; ; ; ;200000; ;2;2;2;2;1;1;1;1;2;2;1;2;2;1;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;54;54;1;224,158727081307
1100764;1;4;2;1;1;1;1;1;3;3; ; ; ; ;200000;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;54;54;1;317,260191082068
1100765;1;1;1;1;1;1;1;1;4;4; ; ; ;150000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;4;1;4;1;2;1;1;1;2;3;2;01;54;54;1;293,722109733962
1100766;1;4;3;1;1;1;1;1;4;3; ; ; ; ;18;2;2;2;1;1;1;1;2;1;2;1;2;1;1;2;2;1;1;2;2;2;1;1;1;2;1;2;1;1;1;2;3;2;01;54;54;1;393,990298976217
1100767;1;4;2;1;1;1;1;1;4;5; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;2;01;54;54;1;222,867755256997
1100768;1;2;2;1;1;1;1;1;5;5; ; ; ;150000; ;2;1;2;2;2;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;1;1;1;1;4;1;2;1;1;1;1;2;2;01;54;54;1;331,38285956629
1100769;1;4;3;1;1;1;1;1;3;3; ; ; ; ;200000;2;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;1;2;1;2;1;2;1;1;1;1;1;2;2;2;01;54;54;1;359,182321408772
1100770;1;4;3;1;1;1;1;1;4;5; ; ; ;200000; ;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;1;2;1;1;1;4;1;2;1;1;1;2;2;2;01;54;54;1;344,819162609507
1100771;1;3;2;1;1;1;1;1;4;4; ; ; ;150000; ;1;1;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;1;2;4;4;1;2;1;1;1;2;2;2;01;54;54;1;335,56341226162
1100772;1;5;2;3;1;1;2;1;4;3; ; ; ; ;120000;2;1;2;2;1;2;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;1;1;1;4;1;2;2;1;2;1;2; ;01;54;54;1;572,031568028807
1100773;1;2;1;3;1;1;1;1;4;5; ; ; ;80000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;1;1;1;2;2;01;54;54;1;688,15710932148
1100774;1;2;1;1;1;1;1;1;4;5; ; ; ;110000; ;2;2;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;2;01;54;54;1;633,039166266603
1100775;1;2;1;1;1;1;1;1;4;5; ; ; ;98; ;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;2;01;54;54;1;906,309297663463
1100776;1;3;2;3;1;1;1;1;4;5; ; ; ;200000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;2;2;1;1;1;2;1;01;54;54;1;688,699253066019
1100777;1;3;2;3;1;1;1;1;4;5; ; ; ;100000; ;2;1;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;1;1;1;2;2;01;54;54;1;634,520382164136
1100778;1;4;3;3;1;1;1;1;4;5; ; ; ;120000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;4;1;2;2;1;1;1;2;2;01;54;54;1;802,187863188002
1100779;1;3;2;1;1;1;1;1;3;5; ; ; ;250000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;54;54;1;333,33361154032
1100780;1;2;1;1;1;1;1;1;3;5; ; ; ;180000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;1;3;2;01;54;54;1;334,272683693315
1100781;1;4;2;1;1;1;1;1;3;3; ; ; ; ;250000;1;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;2;2;1;2;1;5;1;1;1;1;1;2;3;2;01;54;54;1;293,252573657464
1100782;1;3;2;1;1;1;1;1;3;1; ; ;98;250000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;01;54;54;1;294,462717682728
1100783;1;4;2;1;1;1;1;1;3;4; ; ; ;200000; ;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;2;2;2;01;54;54;1;319,761063675636
1100784;1;2;1;1;1;1;1;1;4;3; ; ; ; ;300000;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;1;2;2;01;54;54;1;334,272683693315
1100785;1;5;2;1;1;1;1;1;3;5; ; ; ;300000; ;1;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;54;54;1;463,231834927431
1100786;1;5;3;1;1;1;1;1;3;1; ; ;98;98; ;1;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;01;54;54;1;392,106408578197
1100787;1;1;1;1;2;1;1;1;4;4; ; ; ;150000; ;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4;5;2;1;2;1;1;1;2;2;2;01;54;54;1;374,057814238706
1100788;1;4;3;1;1;1;10;1;4;3; ; ; ; ;600000;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;1;2;2;1;2;1;2;1;5;1;2;1;1;1;4;3;2;01;54;54;1;352,765978644108
1100789;1;1;1;1;1;1;1;1;3;5; ; ; ;150000; ;2;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;1;1;2;3;2;01;54;54;1;354,649869042127
1100790;1;3;2;1;1;1;1;1;3;4; ; ; ;180000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;54;54;1;479,478884124716
1100791;1;4;3;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;2;1;1;1;1;3;2;01;54;54;1;464,438891156504
1100793;1;5;2;1;1;1;1;1;4;1; ; ;60000000;350000; ;1;1;2;1;1;1;1;2;1;2;1;1;1;1;1;2;1;1;1;2;2;1;1;1;4;1;2;1;1;1;3;3;2;01;54;54;1;357,070157092655
1100794;1;1;1;6; ;3;1;2;5;5; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;1;1;2;2;2;1;1; ;2;01;54;54;1;401,563467670498
1100795;1;2;1;3;1;4;1;4;4;5; ; ; ;50000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;1;1;2;2;2;1;1; ;2;01;54;54;1;463,231834927431
1100796;1;4;3;1;1;1;1;1;3;1; ; ;25000000;250000; ;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;2;3;2;01;54;54;1;457,714838215416
1100797;1;5;2;1;1;1;1;1;4;3; ; ; ; ;600000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;2;1;2;1;2;1;4;1;2;1;1;1;4;3;1;01;54;54;1;277,919761147978
1100798;1;6;3;1;1;1;1;1;4;3; ; ; ; ;600000;1;1;2;1;1;1;1;1;1;2;1;2;2;1;2;2;1;2;2;1;2;1;2;1;5;1;2;1;1;1;5;3;1;01;54;54;1;285,18237512565
1100799;1;3;2;1;1;1;1;1;4;5; ; ; ;250000; ;1;2;2;2;1;1;1;2;2;1;1;2;1;1;2;2;1;1;2;2;2;1;1;1;4;1;2;1;1;1;1;3;2;01;54;54;1;244,550973367251
1100800;1;3;1;1;1;1;1;1;4;4; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;1;2;1;2;1;1;1;1;3;2;01;54;54;1;332,593003591554
1100801;1;6;3;1;1;1;1;1;3;1; ; ;30000000;200000; ;1;1;1;1;1;1;1;2;2;2;1;1;2;1;2;1;1;2;1;2;2;1;2;1;4;1;1;1;1;1;1;3;2;01;54;54;1;305,948268751914
1100802;1;4;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;2;2;1;1;1;2;1;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;01;54;54;1;355,860013067391
1100803;1;1;1;1;2;1;1;1;4;1; ; ;30000000;250000; ;1;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4;1;1;1;1;1;1;1;2;2;2;01;54;54;1;412,968190940639
1100804;1;2;2;1;2;1;1;2;4;5; ; ; ;200000; ;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;4;1;2;1;2;1;1;1;2;3;2;01;54;54;1;313,410658074869
1100805;1;2;1;1;2;1;1;1;4;1; ; ;30000000;200000; ;2;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;2;2;2;01;54;54;1;371,608499028012
1100805;2;1;1;1;2;1;1;1;4;4; ; ; ;150000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;54;54;1;371,608499028012
1100805;3;1;1;1;2;1;1;1;4;4; ; ; ;100000; ;2;1;1;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;3; ; ; ; ; ; ; ; ; ; ;2;01;54;54;1;371,608499028012
1100806;1;4;1;1;1;1;1;1;4;3; ; ; ; ;200000;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;54;54;1;267,817982843088
1100807;1;2;1;1;1;1;1;1;4;4; ; ; ;150000; ;1;1;2;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1;2;1;2;1;1;1;2;3;2;01;54;54;1;316,050047056804
1100808;1;3;2;1;1;1;1;1;3;1; ; ;25000000;300000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;4;1;4;1;1;1;1;1;1;3;2;01;54;54;1;318,106219039071
1100809;1;3;3;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;4;2;1;1;1;1;1;1;3;2;01;54;54;1;333,682423415445
1100810;1;4;3;1;1;1;1;1;3;3; ; ; ; ;200000;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;3;3;2;01;54;54;1;442,462853504976
1100811;1;2;2;3;1;4;1;1;4;3; ; ; ; ;50000;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;5;2;1;2;2;2;1;1; ;2;01;54;54;1;345,559770558273
1100812;1;2;1;3;1;4;2;4;4;5; ; ; ;150000; ;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;1;1;2;2;2;1;1;5;1;1;2;2;2;2;1; ; ;01;54;54;1;412,968190940639
1100813;1;4;2;1;1;1;1;1;4;1; ; ;40000000;250000; ;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;1;2;1;2;1;1;1;2;3;2;01;54;54;1;305,00919659892
1100815;1;4;3;1;1;1;1;1;4;3; ; ; ; ;700000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;1;2;1;5;1;2;1;1;1;5;3;1;01;54;54;1;380,713658448998
1100816;1;4;2;1;1;1;1;1;3;4; ; ; ;200000; ;2;1;2;2;2;1;1;2;1;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;2;2;01;54;54;1;326,247714097872
1100817;1;4;2;1;1;1;1;1;4;3; ; ; ; ;700000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;5;1;2;1;1;1;5;3;1;01;54;54;1;277,919761147978
1100818;1;3;2;1;1;1;1;1;4;1; ; ;25000000;200000; ;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;1;3;2;01;54;54;1;293,722109733962
1100820;1;3;2;1;1;1;1;1;4;3; ; ; ; ;150000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;66;66;1;267,616169127215
1100821;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;1;1;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;66;66;1;246,710513452221
1100822;1;3;2;1;1;1;1;1;3;1; ; ;60000000;250000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;1;1;2;1;4;1;1;1;1;1;2;2;1;01;66;66;1;273,261956643258
1100823;1;3;1;1;1;1;1;1;3;3; ; ; ; ;220000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;66;66;1;282,28735368258
1100824;1;5;3;1;1;1;1;1;3;4; ; ; ;250000; ;2;1;2;1;1;1;1;1;1;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;66;66;1;318,26363553365
1100825;1;3;2;1;1;1;1;1;4;3; ; ; ; ;220000;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;66;66;1;219,399367568682
1100826;1;6;5;1;1;1;1;1;3;1; ; ;65000000;200000; ;1;2;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;2;1;1;1;1;2;1;1;1;1;1;2;2;1;01;66;66;1;238,098105671932
1100827;1;3;2;1;1;1;1;1;3;3; ; ; ; ;140000;1;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;2;2;1;01;66;66;1;305,530701183414
1100828;1;3;1;1;1;1;1;1;4;1; ; ;70000000;250000; ;1;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;1;1;2;1;4;1;2;1;1;1;2;2;1;01;66;66;1;262,552487327334
1100829;1;3;2;1;1;1;1;1;4;3; ; ; ; ;130000;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;66;66;1;320,581575286877
1100830;1;5;4;1;1;1;1;1;3;1; ; ;350000000;700000; ;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;1;1;2;1;4;1;1;1;1;1;4;2;1;01;66;66;1;159,540126361106
1100831;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;01;66;66;1;226,674641608695
1100832;1;3;2;1;1;1;1;1;3;4; ; ; ;180000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;1;2;1;2;1;4;1;1;1;1;1;2;2;1;01;66;66;1;281,390170767665
1100833;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;1;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;1;2;1;2;1;1;1;2;2;1;01;66;66;1;293,876897796515
1100834;1;6;3;1;1;1;1;1;3;1; ; ;60000000;300000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;2;2;1;01;66;66;1;282,620956994847
1100835;1;3;2;1;1;1;1;1;4;3; ; ; ; ;190000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;01;66;66;1;286,799100886348
1100836;1;3;2;1;1;1;1;1;3;1; ; ;50000000;180000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;1;1;2;1;4;1;1;1;1;1;2;2;1;01;66;66;1;254,139021791559
1100837;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;66;66;1;253,925790584801
1100839;1;6;5;1;1;1;1;1;3;1; ; ;70000000;360000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;1;1;1;1;4;1;1;1;1;1;2;2;1;01;66;66;1;287,493062292369
1100840;1;2;1;1;1;1;1;1;4;3; ; ; ; ;200000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;66;66;1;242,198766248453
