DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S6,P7510S2A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,P7510S7A1,P7510S7,clase,MES,DPTO,AREA,fex_c_2011
2774762,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,235.632.072.903.052
2774762,1,3,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,2400000,1,1,8,11,11,235.632.072.903.052
2774762,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,235.632.072.903.052
2774763,1,1,1,95,1,,2,1,,8000000,,2,2,,,,,,,,,,,,,1,8,11,11,223.745.508.964.535
2774763,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,223.745.508.964.535
2774764,1,1,1,95,1,,2,1,,1500000,,2,2,,,,,,,,,,,,,1,8,11,11,245.807.137.149.588
2774764,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,245.807.137.149.588
2774765,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,197.976.692.515.991
2774765,1,2,1,95,2,,,,,,,,1,2,1,,9999,,,,2,2,2,,2,1,8,11,11,197.976.692.515.991
2774765,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,197.976.692.515.991
2774765,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,197.976.692.515.991
2774765,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,197.976.692.515.991
2774766,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,253.286.358.154.122
2774766,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,253.286.358.154.122
2774766,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,253.286.358.154.122
2774767,1,1,1,95,1,,2,1,,1000000,,2,2,,,,,,,,,,,,,1,8,11,11,196.712.187.038.517
2774767,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,196.712.187.038.517
2774767,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,196.712.187.038.517
2774767,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,196.712.187.038.517
2774767,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,196.712.187.038.517
2774767,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,196.712.187.038.517
2774768,1,1,1,95,2,,,,,,,,1,2,1,,9999,,,,2,2,2,,2,1,8,11,11,233.784.387.623.449
2774768,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,233.784.387.623.449
2774768,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,233.784.387.623.449
2774769,1,1,1,95,2,,,,,,,,1,2,1,,9999,,,,2,2,2,,2,1,8,11,11,236.896.578.380.526
2774769,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,236.896.578.380.526
2774769,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,236.896.578.380.526
2774770,1,1,1,95,2,,,,,,,,1,2,1,,100000,,,,2,2,2,,2,1,8,11,11,217.436.635.448.259
2774770,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,217.436.635.448.259
2774770,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,217.436.635.448.259
2774770,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,217.436.635.448.259
2774771,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,276.193.195.953.782
2774771,1,2,1,95,2,,,,,,,,1,2,1,,9999,,,,2,2,2,,2,1,8,11,11,276.193.195.953.782
2774772,1,1,1,95,1,,2,1,,1420000,,2,2,,,,,,,,,,,,,1,8,11,11,203.769.285.020.447
2774772,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,203.769.285.020.447
2774772,1,3,1,95,2,,,,,,,,1,2,1,,180000,,,,2,2,2,,2,1,8,11,11,203.769.285.020.447
2774772,1,4,1,95,1,,1,2,,,3500000,2,2,,,,,,,,,,,,,1,8,11,11,203.769.285.020.447
2774772,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,203.769.285.020.447
2774773,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,232.866.503.711.004
2774774,1,1,1,95,1,,2,1,,1900000,,2,2,,,,,,,,,,,,,1,8,11,11,223.745.508.964.535
2774774,1,2,1,95,1,,2,1,,4500000,,2,2,,,,,,,,,,,,,1,8,11,11,223.745.508.964.535
2774775,1,1,1,95,2,,,,,,,,1,2,2,,,600000,,,1,2,2,,2,1,8,11,11,247.071.642.627.062
2774776,1,1,1,95,1,,2,1,,100000,,2,2,,,,,,,,,,,,,1,8,11,11,213.406.560.778.736
2774776,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,213.406.560.778.736
2774777,1,1,1,95,2,,,,,,,,1,2,1,,9999,,,,2,2,2,,2,1,8,11,11,198.795.897.529.219
2774777,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,198.795.897.529.219
2774777,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,198.795.897.529.219
2774777,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,198.795.897.529.219
2774778,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,269.949.527.477.553
2774778,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,269.949.527.477.553
2774778,1,4,1,95,1,,1,2,,,850000,2,2,,,,,,,,,,,,,1,8,11,11,269.949.527.477.553
2774779,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,216.991.334.984.013
2774779,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,216.991.334.984.013
2774779,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,216.991.334.984.013
2774779,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,216.991.334.984.013
2774780,1,1,1,95,2,,,,,,,,1,2,1,,9999,,,,2,2,2,,2,1,8,11,11,233.407.119.358.988
2774780,1,2,1,95,1,,1,2,,,800000,2,1,2,1,,9999,,,,2,2,2,,2,1,8,11,11,233.407.119.358.988
2774780,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,233.407.119.358.988
2774780,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,233.407.119.358.988
2774781,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,195.570.095.619.258
2774781,1,2,1,95,2,,,,,,,,1,2,1,,9999,,,,2,2,2,,2,1,8,11,11,195.570.095.619.258
2774782,1,1,1,95,1,,1,2,,,1500000,2,1,2,1,,98,,,,2,2,2,,2,1,8,11,11,235.632.072.903.052
2774782,1,2,1,95,1,,2,1,,1500000,,2,2,,,,,,,,,,,,,1,8,11,11,235.632.072.903.052
2774782,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,235.632.072.903.052
2774782,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,235.632.072.903.052
2774784,1,1,1,95,1,,2,1,,7000000,,2,2,,,,,,,,,,,,,1,8,11,11,24.983.721.181.911
2774784,1,2,1,95,1,,1,2,,,700000,2,1,2,1,,500000,,,,2,2,2,,2,1,8,11,11,24.983.721.181.911
2774784,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,24.983.721.181.911
2774784,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,24.983.721.181.911
2774787,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,242.386.246.883.575
2774787,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,242.386.246.883.575
2774788,1,1,1,95,2,,,,,,,,1,2,2,,,,,12000000,2,1,2,,2,1,8,11,11,238.428.846.511.889
2774788,1,2,1,95,2,,,,,,,,1,2,2,,,,,10800000,2,1,2,,2,1,8,11,11,238.428.846.511.889
2774788,1,3,1,95,2,,,,,,,,1,2,2,,,,,8400000,2,1,2,,2,1,8,11,11,238.428.846.511.889
2774789,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,235.632.072.903.052
2774789,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,235.632.072.903.052
2774789,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,235.632.072.903.052
2774789,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,235.632.072.903.052
2774790,1,1,1,95,1,,1,2,,,300000,2,2,,,,,,,,,,,,,1,8,11,11,236.451.277.916.281
2774790,1,2,1,95,2,,,,,,,,1,2,1,,9999,,,,2,2,2,,2,1,8,11,11,236.451.277.916.281
2774790,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,236.451.277.916.281
2774791,1,1,1,95,2,,,,,,,,1,2,1,,9999,,,,2,2,2,,2,1,8,11,11,217.436.635.448.259
2774791,1,2,1,95,1,,1,2,,,250000,2,2,,,,,,,,,,,,,1,8,11,11,217.436.635.448.259
2774791,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,217.436.635.448.259
2774791,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,217.436.635.448.259
2774792,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,235.632.072.903.052
2774792,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,235.632.072.903.052
2774792,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,235.632.072.903.052
2774792,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,235.632.072.903.052
2774793,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,232.866.503.711.004
2774794,1,1,1,95,1,,1,1,,1500000,2000000,2,2,,,,,,,,,,,,,1,8,11,11,236.451.277.916.281
2774794,1,2,1,95,1,,1,2,,,1000000,2,2,,,,,,,,,,,,,1,8,11,11,236.451.277.916.281
2774794,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,236.451.277.916.281
2774795,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,276.193.195.953.782
2774795,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,276.193.195.953.782
2774796,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,265.712.380.546.101
2774797,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,287.937.892.670.418
2774797,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,287.937.892.670.418
2774797,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,287.937.892.670.418
2774798,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,253.244.330.555.717
2774798,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,253.244.330.555.717
2774799,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,259.845.443.778.592
2774799,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,259.845.443.778.592
2774799,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,259.845.443.778.592
2774800,1,1,1,95,1,,2,1,,750000,,2,2,,,,,,,,,,,,,1,8,11,11,245.971.021.088.851
2774800,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,245.971.021.088.851
2774800,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,245.971.021.088.851
2774800,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,245.971.021.088.851
2774801,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,239.274.056.126.497
2774801,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,239.274.056.126.497
2774802,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,24.498.793.213.636
2774802,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,24.498.793.213.636
2774802,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,24.498.793.213.636
2774803,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,226.792.494.681.566
2774803,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,226.792.494.681.566
2774803,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,226.792.494.681.566
2774804,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,25.509.201.583.532
2774804,1,2,1,95,2,,,,,,,,1,2,1,,1000,,,,2,2,2,,2,1,8,11,11,25.509.201.583.532
2774804,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,25.509.201.583.532
2774805,1,1,1,95,1,,1,1,,2000000,5000000,2,2,,,,,,,,,,,,,1,8,11,11,223.745.508.964.535
2774805,1,2,1,95,1,,1,1,,98,98,2,2,,,,,,,,,,,,,1,8,11,11,223.745.508.964.535
2774806,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,253.244.330.555.717
2774806,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,253.244.330.555.717
2774807,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,256.356.521.312.794
2774807,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,256.356.521.312.794
2774808,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,265.712.380.546.101
2774809,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,232.866.503.711.004
2774811,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,233.030.387.650.268
2774811,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,233.030.387.650.268
2774811,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,233.030.387.650.268
2774812,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,253.244.330.555.717
2774812,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,253.244.330.555.717
2774813,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,256.356.521.312.794
2774813,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,256.356.521.312.794
2774814,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,25.013.213.979.864
2774814,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,25.013.213.979.864
2774815,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,235.632.072.903.052
2774815,1,2,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,109000000,1,1,8,11,11,235.632.072.903.052
2774815,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,235.632.072.903.052
2774815,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,235.632.072.903.052
2774816,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,208.080.776.214.952
2774816,1,2,1,95,2,,,,,,,,1,2,2,,,1000000,,,1,2,2,,2,1,8,11,11,208.080.776.214.952
2774816,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,208.080.776.214.952
2774816,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,208.080.776.214.952
2774816,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,208.080.776.214.952
2774817,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,232.519.882.145.975
2774817,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,232.519.882.145.975
2774817,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,232.519.882.145.975
2774817,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,232.519.882.145.975
2774818,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,247.000.662.079.487
2774818,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,247.000.662.079.487
2774818,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,247.000.662.079.487
2774819,1,1,1,95,1,,2,1,,98,,2,2,,,,,,,,,,,,,1,8,11,11,208.275.864.571.003
2774819,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,208.275.864.571.003
2774819,1,3,1,95,2,,,,,,,,1,2,2,,,,,1080000,2,1,2,,2,1,8,11,11,208.275.864.571.003
2774820,1,1,1,95,1,,1,2,,,300000,2,2,,,,,,,,,,,,,1,8,11,11,212.142.055.301.262
2774820,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,212.142.055.301.262
2774820,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,212.142.055.301.262
2774821,1,1,1,95,1,,2,1,,535000,,2,2,,,,,,,,,,,,,1,8,11,11,230.672.196.866.372
2774821,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,230.672.196.866.372
2774821,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,230.672.196.866.372
2774822,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,289.202.398.147.892
2774822,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,289.202.398.147.892
2774823,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,223.510.644.477.697
2774823,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,223.510.644.477.697
2774824,1,1,1,95,1,,1,2,,,270000,2,2,,,,,,,,,,,,,1,8,11,11,242.386.246.883.575
2774824,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,242.386.246.883.575
2774825,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,241.368.589.798.816
2774825,1,2,1,95,2,,,,,,,,1,2,1,,98,,,,2,2,2,,2,1,8,11,11,241.368.589.798.816
2774825,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,241.368.589.798.816
2774825,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,241.368.589.798.816
2774825,1,6,1,95,2,,,,,,,,1,2,2,,,,,98,2,1,2,,2,1,8,11,11,241.368.589.798.816
2774826,1,1,1,95,1,,1,2,,,400000,2,2,,,,,,,,,,,,,1,8,11,11,228.489.807.476.453
2774826,1,2,1,95,1,,2,2,2400000,,,1,2,,,,,,,,,,,,,1,8,11,11,228.489.807.476.453
2774827,1,1,1,95,1,,2,1,,700000,,2,2,,,,,,,,,,,,,1,8,11,11,162.888.102.723.424
2774827,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,162.888.102.723.424
2774827,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,162.888.102.723.424
2774827,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,162.888.102.723.424
2774828,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,256.356.521.312.794
2774828,1,2,1,95,2,,,,,,,,1,2,1,,2000000,,,,2,2,2,,2,1,8,11,11,256.356.521.312.794
2774829,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,25.013.213.979.864
2774829,1,2,1,95,2,,,,,,,,1,2,2,,,8000000,,,1,2,2,1800000,1,1,8,11,11,25.013.213.979.864
2774830,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,245.736.156.602.013
2774830,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,245.736.156.602.013
2774830,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,245.736.156.602.013
2774830,1,4,1,95,2,,,,,,,,1,2,1,,650000,,,,2,2,2,,2,1,8,11,11,245.736.156.602.013
2774831,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,276.193.195.953.782
2774831,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,276.193.195.953.782
2774832,1,1,1,95,1,,2,1,,2300000,,2,2,,,,,,,,,,,,,1,8,11,11,237.879.667.333.018
2774832,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,237.879.667.333.018
2774832,1,3,1,95,2,,,,,,,,1,2,2,,,,,98,2,1,2,,2,1,8,11,11,237.879.667.333.018
2774832,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,237.879.667.333.018
2774833,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,302.254.252.108.925
2774833,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,302.254.252.108.925
2774834,1,1,1,95,1,,1,2,,,800000,2,2,,,,,,,,,,,,,1,8,11,11,19.492.970.679.896
2774834,1,2,1,95,1,,2,1,,3500000,,2,2,,,,,,,,,,,,,1,8,11,11,19.492.970.679.896
2774834,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,19.492.970.679.896
2774834,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,19.492.970.679.896
2774838,1,1,1,95,1,,1,2,,,150000,2,1,2,1,,6000000,,,,2,2,2,,2,1,8,11,11,23.160.199.823.353
2774838,1,2,1,95,2,,,,,,,,1,2,2,,,,,15000000,2,1,2,,2,1,8,11,11,23.160.199.823.353
2774839,1,1,1,95,1,,1,1,,1900000,790000,2,2,,,,,,,,,,,,,1,8,11,11,231.224.729.969.069
2774839,1,3,1,95,1,,2,1,,7000000,,2,2,,,,,,,,,,,,,1,8,11,11,231.224.729.969.069
2774839,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,231.224.729.969.069
2774840,1,1,1,95,2,,,,,,,,1,2,2,,,42000000,,,1,2,2,,2,1,8,11,11,198.795.897.529.219
2774840,1,2,1,95,1,,1,2,,,1800000,2,2,,,,,,,,,,,,,1,8,11,11,198.795.897.529.219
2774840,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,198.795.897.529.219
2774840,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,198.795.897.529.219
2774841,1,1,1,95,2,,,,,,,,1,2,1,,25000000,1800000,,,1,2,2,,2,1,8,11,11,235.632.072.903.052
2774841,1,2,1,95,2,,,,,,,,1,2,1,,1400000,,,,2,2,2,,2,1,8,11,11,235.632.072.903.052
2774841,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,235.632.072.903.052
2774841,1,4,1,95,2,,,,,,,,1,1,2,,,,1500000,,2,2,2,,2,1,8,11,11,235.632.072.903.052
2774842,1,1,1,95,1,,2,1,,850000,,2,2,,,,,,,,,,,,,1,8,11,11,22.991.819.689.319
2774842,1,2,1,95,2,,,,,,,,1,2,1,,100000,,,,2,2,2,,2,1,8,11,11,22.991.819.689.319
2774842,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,22.991.819.689.319
2774843,1,1,1,95,2,,,,,,,,1,2,1,,100000,,,,2,2,2,,2,1,8,11,11,265.712.380.546.101
2774844,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,240.481.352.585.803
2774844,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,240.481.352.585.803
2774844,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,240.481.352.585.803
2774844,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,240.481.352.585.803
2774844,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,240.481.352.585.803
2774845,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,754.027.147.491.293
2774845,1,2,1,95,1,,1,2,135000,,152000,1,2,,,,,,,,,,,,,1,8,19,19,754.027.147.491.293
2774846,1,1,1,95,1,,2,1,,535000,,2,2,,,,,,,,,,,,,1,8,19,19,870.672.232.310.822
2774846,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,870.672.232.310.822
2774846,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,870.672.232.310.822
2774847,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,809.554.056.075.403
2774847,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,809.554.056.075.403
2774847,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,809.554.056.075.403
2774848,1,1,1,95,1,,2,1,,535000,,2,2,,,,,,,,,,,,,1,8,19,19,799.718.159.248.802
2774848,1,2,1,95,1,,2,2,150000,,,1,2,,,,,,,,,,,,,1,8,19,19,799.718.159.248.802
2774848,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,799.718.159.248.802
2774849,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,856.437.452.905.708
2774849,1,2,1,95,1,,2,2,100000,,,1,1,2,2,,,,,1800000,2,1,2,,2,1,8,19,19,856.437.452.905.708
2774850,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,908.400.360.031.008
2774850,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,908.400.360.031.008
2774850,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,908.400.360.031.008
2774850,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,908.400.360.031.008
2774851,1,1,1,95,1,,1,2,300000,,650000,1,2,,,,,,,,,,,,,1,8,19,19,153.977.148.056.115
2774851,2,1,2,95,1,,1,1,,800000,380000,2,1,2,2,25000000,,,,4000000,2,1,1,,2,1,8,19,19,153.977.148.056.115
2774852,1,1,1,95,1,,1,1,,535000,260000,2,2,,,,,,,,,,,,,1,8,19,19,166.330.208.536.588
2774853,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,181.655.931.748.605
2774853,1,2,1,95,2,,,,,,,,1,2,2,,,,,6000000,2,1,2,,2,1,8,19,19,181.655.931.748.605
2774853,1,3,1,95,2,,,,,,,,1,2,2,,,,,5000000,2,1,2,,2,1,8,19,19,181.655.931.748.605
2774853,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,181.655.931.748.605
2774853,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,181.655.931.748.605
2774854,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,908.464.207.315.948
2774855,1,1,1,95,1,,2,2,530000,,,1,2,,,,,,,,,,,,,1,8,19,19,861.744.414.877.337
2774855,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,861.744.414.877.337
