DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5220;P5220S1;P6006;P6007;P6007S1;P6008;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;AREA;MES;DPTO;ORDEN;fex_c_2011
2537692;1;3;2;3;1;1;1;1;4;1; ; ;98;250000; ;1;2;1;1;2;2;2;2;2;1;1;1;2;2;2;2;1;1;1;2;2;1;3;2;2; ;6;1;1;1;2;1;2;2;1;1;2;3;2;01;54;10;54;1;401,909430612176
2537693;1;3;2;1;2;1;1;1;4;3; ; ; ; ;150000;2;2;1;1;2;2;2;2;1;1;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;3;1;4;1;2;1;1;1;2;3;2;01;54;10;54;1;356,365834544844
2537694;1;2;2;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;1;2;2;1;2;2;1;1;2;1;2;2;2;2;2;1;1;2;2;1;3;2;2; ;4;1;2;1;2;1;2;1;1;1;2;3;2;01;54;10;54;1;377,873931638212
2537695;1;3;1;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;2;1;1;1;1;3;2;01;54;10;54;1;356,365834544844
2537696;1;1;1;1;2;1;1;2;4;1; ; ;4000000;300000; ;1;2;1;2;2;1;2;2;1;1;1;2;2;2;1;1;2;1;1;1;2;1;1;2;2; ;3;1;4;1;2;1;2;1;1;1;1;3;2;01;54;10;54;1;306,039445883808
2537697;1;3;2;1;1;1;1;1;3;1; ; ;98;300000; ;1;2;1;1;1;2;2;1;1;1;2;1;2;2;2;1;1;1;1;2;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;2;01;54;10;54;1;417,614517373151
2537698;1;1;1;1;1;1;1;1;4;3; ; ; ; ;100000;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;2;1;2;1;2;1;1;1;2;3;2;01;54;10;54;1;313,781497949218
2537699;1;5;3;1;1;1;1;1;3;1; ; ;98;300000; ;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;2;1;1;2;2; ;5;1;1;1;4;1;1;1;1;1;2;3;2;01;54;10;54;1;387,086065623992
2537701;1;5;2;1;1;1;1;1;3;1; ; ;98;98; ;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;1;01;54;10;54;1;414,47997495629
2537702;1;6;3;1;1;1;1;1;3;1; ; ;98;1000000; ;1;2;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;5;2;2; ;5;1;1;1;4;1;1;1;1;1;3;3;1;01;54;10;54;1;369,053299476435
2537703;1;5;3;1;1;1;1;1;3;1; ; ;100000000;800000; ;1;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;1;2;1;4;2;2; ;7;1;1;1;4;1;1;1;1;1;4;3;1;01;54;10;54;1;415,850758585291
2537705;1;3;2;1;1;1;1;3;3;1; ; ;40000000;150000; ;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;3;1;1;3;4;1;1;1;1;1;2;3;2;01;54;10;54;1;316,855538177037
2537706;1;2;2;1;2;1;1;1;3;5; ; ; ;250000; ;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;3;1;2;1;1;1;1;1;2;3;2;01;54;10;54;1;281,353926480646
2537706;2;1;1;1;2;1;1;1;3;4; ; ; ;150000; ;2;2;1;2;1;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2; ;5;2; ; ; ; ; ; ; ; ; ; ;2;01;54;10;54;1;281,353926480646
2537707;1;3;2;1;1;1;1;1;3;5; ; ; ;200000; ;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;2;01;54;10;54;1;323,54027028222
2537708;1;5;4;1;1;1;1;1;3;1; ; ;55000000;300000; ;1;2;1;2;1;2;2;2;1;1;2;2;1;2;2;2;1;1;1;1;2;1;2;2;2; ;7;1;2;1;2;1;1;1;1;1;2;3;2;01;54;10;54;1;354,301209241639
2537709;1;2;2;1;1;1;1;1;4;5; ; ; ;250000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;2;1;1;1;2;3;2;01;54;10;54;1;340,836030729026
2537710;1;3;2;1;1;1;1;1;4;4; ; ; ;200000; ;2;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;1;1;2;2;1;3;2;2; ;3;1;2;1;2;1;2;1;1;1;2;3;2;01;54;10;54;1;356,365834544844
2537711;1;2;1;1;1;1;1;1;3;4; ; ; ;150000; ;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;2;3;2;01;54;10;54;1;308,254826321819
2537713;1;3;1;1;1;1;1;1;3;4; ; ; ;300000; ;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;2;1;1;1;1;1;2;3;2;01;54;10;54;1;374,006695364625
2537715;1;3;1;1;2;1;1;1;3;5; ; ; ;150000; ;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;4;1;4;1;1;1;1;1;2;3;2;01;54;10;54;1;318,966595180999
2537716;1;2;1;1;2;1;1;1;3;3; ; ; ; ;100000;2;2;1;2;1;2;2;2;1;1;1;1;2;2;2;2;2;2;1;1;2;1;2;2;2; ;2;1;4;1;4;1;1;1;1;1;2;3;2;01;54;10;54;1;392,079383525786
2537717;1;4;1;1;1;1;1;4;4;4; ; ; ;250000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;2;1;1;1;2;3;2;01;54;10;54;1;338,458651967478
2537718;1;2;2;1;2;1;1;1;4;5; ; ; ;250000; ;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;1;2;1;1;1;2;1;3;2;2; ;4;1;1;1;2;1;2;1;1;1;1;3;2;01;54;10;54;1;375,924087091121
2537718;2;1;1;1;2;1;1;1;4;4; ; ; ;200000; ;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;2; ; ; ; ; ; ; ; ; ; ;2;01;54;10;54;1;375,924087091121
2537719;1;4;3;1;2;1;1;3;4;5; ; ; ;300000; ;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;2;1;1;1;2;3;2;01;54;10;54;1;315,18679608625
2537719;2;1;1;1;2;1;1;3;4;4; ; ; ;200000; ;2;2;1;2;1;2;2;2;1;2;1;1;2;2;2;2;2;1;1;2;2;1;1;2;2; ;2;2; ; ; ; ; ; ; ; ; ; ;2;01;54;10;54;1;315,18679608625
2537720;1;1;1;6; ;1;1;2;2;5; ; ; ;150000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;6;1;1;5;1;1;2;2;1;1;0;3;2;01;54;10;54;1;350,274172487641
2537721;1;1;1;1;2;1;1;6; ;3; ; ; ; ;120000;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;4;1;3;3;2;1;2;1;1;1;1;3;2;01;54;10;54;1;387,727720668288
2537722;1;1;1;1;1;1;1;2;4;2; ;200000;30000000;250000; ;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;1;3;2;01;54;10;54;1;318,355173050438
2537723;1;3;2;1;2;1;1;1;4;5; ; ; ;200000; ;1;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;4;1;4;1;2;1;1;1;1;3;2;01;54;10;54;1;497,317021126048
2537724;1;2;2;1;1;1;1;2;4;5; ; ; ;150000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;2;1;1;1;2;1;1;1;2;3;2;01;54;10;54;1;378,2795039505
2537725;1;5;4;1;1;1;1;1;3;5; ; ; ;300000; ;1;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;1;1;1;2;1;2;2;2; ;7;1;1;1;2;1;1;1;1;1;2;3;2;01;54;10;54;1;522,852154973413
2537726;1;2;2;1;2;1;1;1;4;4; ; ; ;200000; ;2;2;1;1;2;2;2;2;1;2;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;4;1;4;1;2;1;1;1;2;3;1;01;54;10;54;1;376,549579709967
2537727;1;2;1;1;1;1;1;1;4;5; ; ; ;200000; ;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;2;3;2;01;54;10;54;1;356,365834544844
2537728;1;5;3;1;1;1;1;1;3;1; ; ;98;500000; ;1;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;3;1;01;54;10;54;1;350,839162917446
2537729;1;4;3;1;1;1;1;1;3;2; ;98;98;800000; ;1;2;1;1;2;1;2;2;1;1;1;2;1;2;1;1;1;1;1;2;1;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;2;01;54;10;54;1;260,471322006125
2537730;1;4;2;1;1;1;1;1;3;1; ; ;130000000;800000; ;2;2;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;3;1;01;54;10;54;1;318,966595180999
2537731;1;6;2;1;1;1;1;1;3;1; ; ;90000000;400000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;2;1;1;1;4;1;1;1;1;1;3;3;2;01;73;10;73;1;192,952921665423
2537732;1;3;1;1;1;1;1;1;3;1; ; ;150000000;800000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;1;1;1;1;4;1;1;1;1;1;4;3;1;01;73;10;73;1;186,571619171641
2537733;1;7;4;1;1;1;1;1;3;1; ; ;150000000;800000; ;1;2;1;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;4;3;2;01;73;10;73;1;209,977135184902
2537734;1;2;2;1;1;1;1;1;3;3; ; ; ; ;130000;1;2;1;2;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;2;1;4;1;1;1;1;1;3;3;1;01;73;10;73;1;248,319021925601
2537735;1;4;3;1;1;1;1;1;3;1; ; ;100000000;300000; ;1;2;1;2;1;1;2;2;2;1;2;2;1;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;73;10;73;1;199,334224159204
2537736;1;3;2;1;1;1;1;1;3;3; ; ; ; ;428000;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;1;01;73;10;73;1;214,713488973558
2537737;1;4;3;1;1;1;1;1;3;3; ; ; ; ;350000;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2; ;5;1;2;1;4;1;1;1;1;1;3;3;2;01;73;10;73;1;271,094531518556
2537738;1;1;1;1;1;1;1;1;4;3; ; ; ; ;180000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;2;1;1;1;3;3;1;01;73;10;73;1;186,600328444412
2537739;1;6;4;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;2;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;6;1;1;1;4;1;1;1;1;1;3;3;1;01;73;10;73;1;221,777639385473
2537740;1;5;4;1;1;1;1;1;3;3; ; ; ; ;350000;1;2;1;1;2;1;2;2;2;1;1;1;2;2;1;1;1;1;1;2;2;1;5;2;2; ;5;1;1;1;4;1;1;1;1;1;3;3;2;01;73;10;73;1;276,460891727518
2537741;1;1;1;1;2;1;1;1;3;3; ; ; ; ;120000;2;2;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;4;1;4;1;1;1;1;1;3;3;1;01;73;10;73;1;214,376700561189
2537742;1;1;1;1;2;1;1;6; ;3; ; ; ; ;120000;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;4;1;4;1;1;1;1;1;3;3;1;01;73;10;73;1;255,910959879659
2537743;1;3;2;1;1;1;1;1;3;3; ; ; ; ;320000;2;2;1;2;1;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;73;10;73;1;145,066069125943
2537744;1;8;5;1;1;1;1;1;3;1; ; ;110000000;350000; ;1;2;1;2;2;1;2;2;2;1;2;1;1;2;1;1;1;1;1;2;2;1;5;2;1;1;5;1;2;1;4;1;1;1;1;1;3;2;2;01;73;10;73;1;207,770995619181
2537745;1;4;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;2;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;2;01;73;10;73;1;290,434132175357
2537746;1;2;1;1;1;1;1;1;3;3; ; ; ; ;140000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;2;1;2;1;1;1;1;1;3;3;1;01;73;10;73;1;270,729033833417
2537747;1;3;2;1;1;1;1;1;3;1; ; ;70000000;150000; ;1;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;2;01;73;10;73;1;251,174606091003
2537748;1;2;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;1;3;2;2; ;3;1;2;1;2;1;1;1;1;1;3;3;1;01;73;10;73;1;150,432429334905
2537749;1;3;2;1;1;1;1;1;3;3; ; ; ; ;230000;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;3;1;2;1;2;1;1;1;1;1;3;3;1;01;73;10;73;1;192,981630938193
2537750;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;73;10;73;1;242,5871640315
2537751;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;1;2;1;2;2;1;2;2;2;1;2;2;2;2;1;1;2;2;1;2;2;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;2;01;73;10;73;1;191,966688653374
2537752;1;5;3;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;2;1;2;2;1;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;4;2;2; ;6;1;1;1;2;1;1;1;1;1;3;3;1;01;73;10;73;1;132,375965706898
2537753;1;4;3;1;1;1;1;1;3;1; ; ;80000000;300000; ;1;2;1;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;3;2;2; ;4;1;2;3;2;1;1;1;1;1;3;3;1;01;73;10;73;1;209,977135184902
2537754;1;5;2;1;1;1;1;1;3;1; ; ;70000000;500000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;2;01;73;10;73;1;229,750827195236
2537755;1;1;1;1;1;1;1;1;3;3; ; ; ; ;127000;2;2;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;3;1;01;73;10;73;1;234,150392571523
2537756;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;73;10;73;1;290,434132175357
2537794;1;3;3;1;2;1;1;1;4;3; ; ; ; ;150000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;4;1;2;1;2;1;1;1;1;3;1;01;73;10;73;1;226,489860949072
2537795;1;3;2;1;1;1;1;1;3;1; ; ;32000000;500000; ;1;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;1;01;73;10;73;1;180,921533939454
2537795;2;2;1;1;1;1;1;1;3;3; ; ; ; ;100000;2;2;1;2;2;1;2;2;2;2;2;1;2;2;1;2;1;1;1;2;2;1;3;2;2; ;4;2; ; ; ; ; ; ; ; ; ; ;1;01;73;10;73;1;180,921533939454
2537796;1;6;2;1;1;1;1;1;3;1; ; ;60000000;250000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;1;01;73;10;73;1;181,835265382985
2537797;1;3;2;1;1;1;2;1;3;4; ; ; ;250000; ;1;2;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;2;1;1;1;1;1;2;3;1;01;73;10;73;1;239,882250465624
2537798;1;4;3;1;1;1;1;1;3;3; ; ; ; ;190000;1;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;4;2;2; ;6;1;2;1;4;1;1;1;1;1;2;3;1;01;73;10;73;1;227,87030091903
2537799;1;5;2;1;1;1;1;1;3;1; ; ;350000000;2000000; ;1;1;1;1;1;1;2;2;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;6;3;1;01;73;10;73;1;223,369524701455
2537800;1;7;3;1;1;1;1;1;3;2; ;2500000;400000000;2500000; ;1;1;1;1;1;1;2;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;6;3;1;01;73;10;73;1;198,713488832294
2537801;1;5;2;1;1;1;1;1;3;1; ; ;350000000;2000000; ;1;1;1;1;2;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;6;3;1;01;73;10;73;1;239,882250465624
2537802;1;5;2;1;1;1;1;1;3;2; ;1100000;400000000;2500000; ;1;1;1;1;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;6;3;1;01;73;10;73;1;229,414038782867
2537803;1;6;2;1;1;1;1;1;3;1; ; ;300000000;1800000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;6;3;1;01;73;10;73;1;229,750827195236
2537804;1;7;3;1;1;1;1;1;3;1; ; ;500000000;2500000; ;1;1;1;1;1;1;1;2;2;1;1;1;1;2;1;1;1;1;1;1;1;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;6;3;1;01;73;10;73;1;179,56053214887
2537805;1;5;3;1;1;1;1;1;3;1; ; ;350000000;2000000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;6;3;1;01;73;10;73;1;242,952661716639
2537806;1;1;1;1;2;1;1;6; ;3; ; ; ; ;110000;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;1;2;1;2;1;1;1;1;1;2;3;1;01;73;10;73;1;304,968259214573
2537806;2;2;1;1;2;1;1;1;3;3; ; ; ; ;125000;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;5;2; ; ; ; ; ; ; ; ; ; ;1;01;73;10;73;1;304,968259214573
2537807;1;4;3;1;1;1;1;1;3;1; ; ;30000000;250000; ;1;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;4;2;2; ;5;1;1;1;4;1;1;1;1;1;2;3;1;01;73;10;73;1;307,863727775598
2537808;1;3;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;1;01;73;10;73;1;283,471978750289
2537809;1;3;2;1;1;1;1;1;3;2; ;480000;40000000;350000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;1;3;2;2; ;5;1;2;1;4;1;1;1;1;1;2;3;1;01;73;10;73;1;254,631730750989
2537810;1;3;3;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;8;1;2;1;2;1;1;1;1;1;1;3;1;01;73;10;73;1;269,750619743264
2537811;1;6;3;1;1;1;1;1;3;1; ; ;150000000;350000; ;1;2;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;1;01;73;10;73;1;242,952661716639
2537812;1;2;2;1;2;1;1;1;4;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;4;1;2;1;2;1;1;1;2;3;1;01;73;10;73;1;192,981630938193
2537813;1;3;2;1;1;1;1;1;4;3; ; ; ; ;350000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;2;1;1;1;2;3;1;01;73;10;73;1;292,558194809946
2537814;1;3;2;1;2;1;1;1;4;3; ; ; ; ;230000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;1;1;1;2;3;2;01;73;10;73;1;115,669102420413
2537814;2;1;1;1;2;1;1;1;4;5; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;1;2; ; ; ; ; ; ; ; ; ; ;2;01;73;10;73;1;115,669102420413
2537814;3;1;1;1;2;1;1;1;4;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;2;3; ; ; ; ; ; ; ; ; ; ;2;01;73;10;73;1;115,669102420413
2537815;1;4;3;1;1;1;1;1;3;3; ; ; ; ;180000;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;1;2;2;1;1;2;2; ;5;1;2;1;2;1;1;1;1;1;2;3;1;01;73;10;73;1;248,68451961074
2537816;1;6;1;1;1;1;1;1;3;1; ; ;500000000;2500000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;6;6;2;01;73;10;73;1;223,032736289086
2537817;1;7;2;1;1;1;1;1;3;1; ; ;450000000;2000000; ;1;2;1;1;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;2;2;1;2;2;1;1;3;1;1;1;5;1;1;1;1;1;5;7;2;01;73;10;73;1;241,93771943182
2537818;1;3;1;1;2;1;1;1;4;3; ; ; ; ;100000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;2;1;4;1;2;1;2;1;1;1;2;3;1;01;73;10;73;1;186,600328444412
2537819;1;6;4;1;1;1;1;1;3;2; ;2100000;230000000;2000000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;5;2;2; ;7;1;1;1;5;1;1;1;1;1;6;7;1;01;73;10;73;1;218,82932932662
2537820;1;7;3;1;1;1;1;1;3;1; ; ;400000000;1500000; ;1;2;1;2;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;3;2;1;2;3;1;1;1;5;1;1;1;1;1;6;7;1;01;73;10;73;1;220,445346867659
2537821;1;5;1;1;1;1;1;1;3;2; ;1500000;450000000;1500000; ;2;1;1;1;1;2;1;1;2;1;2;2;1;2;2;1;1;1;1;1;1;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;6;3;1;01;73;10;73;1;234,150392571523
2537822;1;6;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;1;1;1;1;2;3;2;01;73;10;73;1;447,470044773187
2537823;1;1;1;1;1;1;1;1;4;5; ; ; ;200000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;2;1;2;1;2;1;1;1;2;3;2;01;73;10;73;1;524,58452474688
2537824;1;4;3;1;1;1;1;1;4;5; ; ; ;200000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;7;1;2;1;2;1;2;1;1;1;2;3;2;01;73;10;73;1;472,556726212473
2537825;1;2;1;1;1;1;1;1;3;1; ; ;20000000;100000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;1;2;1;2;1;1;1;1;1;2;3;2;01;73;10;73;1;468,300785143047
2537826;1;1;1;1;2;1;1;1;4;3; ; ; ; ;80000;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;2;1;4;1;2;1;2;1;1;1;2;3;2;01;73;10;73;1;446,739049402909
2537827;1;3;1;1;1;1;1;1;3;1; ; ;80000000;350000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;1;01;73;10;73;1;446,739049402909
2537828;1;4;3;1;1;1;1;1;3;3; ; ; ; ;250000;1;2;1;2;2;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;4;2;2; ;6;1;2;1;2;1;1;1;1;1;2;3;1;01;73;10;73;1;254,997228436128
2537829;1;2;1;1;2;1;1;1;4;3; ; ; ; ;100000;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;3;2;2; ;5;1;4;1;2;1;2;1;1;1;2;3;1;01;73;10;73;1;220,839553825569
