DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011
4972850;1;2;1;70;2;6;40;1; ;2;12;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;59;59;85;1;1;07;8512;18;651,200079877838
4972862;1;2;1;70;2;20;48;1; ;2;48;1; ;2;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;400000;2; ;45;53;55;1;2;07;5521;18;708,220949705016
4972902;1;1;1;70;2;32;48;1; ;2;32;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;19;19;85;1;2;07;8512;18;643,951073051505
4974313;1;3;1;70;2;1;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;62;62;01;1;1;07;0113;47;461,089124997204
4974313;1;5;1;70;2;20;24;1; ;2;144;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;53;53;55;1;2;07;5529;47;461,089124997204
4974316;1;2;1;70;2;72;24;4; ;2;99;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;53;64;05;1;2;07;0501;47;605,413195579447
4974321;1;5;1;70;2;16;24;1; ;2;104;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;33;59;95;1;2;07;9500;47;555,02142900181
4974337;1;1;1;70;2;12;48;8; ;2;12;8; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;62;62;01;1;1;07;0113;47;409,305730222175
4974346;1;4;1;70;2;8;48;1; ;2;52;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;06;06;80;1;1;07;8060;47;960,869723946721
4974353;1;6;1;70;2;4;48;1; ;2;45;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;58;53;15;1;1;07;1589;47;1118,72172371902
4974356;1;2;1;70;2;52;48;3; ;2;52;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;54;54;95;1;2;07;9500;47;678,293727906861
4974386;1;1;1;70;2;12;48;8; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;62;62;01;1;1;07;0113;47;1266,23522557643
4974398;1;3;1;70;2;96;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;45; ; ;1;2;07; ;47;734,494923633476
4974415;1;2;1;70;2;24;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;59; ; ;1;2;07; ;47;1156,24220719582
4974421;1;6;1;70;2;1;48;1; ;2;1;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;61;01;1;1;07;0140;47;409,305730222175
4974421;1;7;1;70;2;4;24;3; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;54;95;1;1;07;9500;47;409,305730222175
4974422;1;4;1;70;2;28;48;1; ;2;144;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;59;54;95;1;2;07;9500;47;751,197635219983
4974422;1;5;1;70;2;28;48;1; ;2;28;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;58;58;01;1;2;07;0113;47;751,197635219983
4974422;1;6;1;70;2;8;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;62;97;63;1;1;07;6310;47;751,197635219983
4974431;1;5;1;70;2;24;25;4; ;2;24;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;55;77;15;1;2;07;1551;47;409,305730222175
4974439;1;3;1;70;2;12;48;8; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ;62; ; ;1;1;07; ;47;997,264278642047
4974475;1;1;1;70;2;18;48;1; ;2;18;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;98;98;60;1;2;07;6021;50;881,114388898504
4974483;1;3;1;70;2;24;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;840000; ; ;32; ; ;1;2;07; ;50;881,114388898504
4974527;1;1;1;70;2;4;48;8; ;2;4;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;62;62;01;1;1;07;0113;50;881,114388898504
4974535;1;3;1;70;2;8;48;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;928000;2; ;45;45;52;1;1;07;5233;50;881,114388898504
4974543;1;2;1;70;2;36;48;1; ;2;36;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;55;53;55;1;2;07;5521;50;1076,60377433282
4974545;1;1;1;70;2;20;48;1; ;2;9;4; ;1;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;1000000;3; ;84;98;60;1;2;07;6031;50;1076,60377433282
4974546;1;2;1;70;2;16;48;1; ;2;16;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;45;45;85;1;2;07;8511;50;3343,42873618341
4974602;1;3;1;70;2;1;48;8; ;2;2;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;62;62;01;1;1;07;0117;50;881,114388898504
4974604;1;4;1;70;2;24;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;45; ; ;1;2;07; ;50;3524,45755559401
4974768;1;1;1;70;2;4;45;8; ;2;16;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;62;97;63;1;1;07;6310;66;5297,79492179334
4974768;1;2;1;70;2;6;45;8; ;2;16;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;62;98;63;1;1;07;6310;66;5297,79492179334
4974771;1;1;1;70;2;3;20;1; ;2;104;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;1;07;5233;66;3884,09260405581
4974804;1;3;1;70;2;12;48;4; ;2;13;1; ;2;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;45;52;1;1;07;5235;66;1851,44430292851
4974811;1;4;1;70;2;9;48;3; ;2;21;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;53;55;1;1;07;5521;66;1819,51964975199
4974832;1;1;1;70;2;25;48;8; ;2;52;8; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;62;62;01;1;2;07;0111;66;1256,5829662872
4974972;1;2;1;70;2;8;40;4; ;2;12;4; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;53;53;91;1;1;07;9199;70;718,492864657109
4974978;1;3;1;70;2;3;48;4; ;2;4;7; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;240000;2; ;97;62;01;1;1;07;0121;70;1272,96474340343
4974980;1;3;1;70;2;14;40;2; ;2;24;9;S;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;13;13;80;1;2;07;8011;70;1352,41583811929
4975010;1;3;1;70;2;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;59; ; ;1;1;07; ;70;766,028965028124
4975038;1;2;1;70;2;3;40;3; ;2;4;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;450000;500000;2; ;54;54;95;1;1;07;9500;70;1166,06091806155
4975049;1;2;1;70;2;3;48;4; ;2;7;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;53;45;15;1;1;07;1530;70;1299,78562600809
4975058;1;2;1;70;2;30;48;1; ;2;30;4; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;19;19;91;1;2;07;9199;70;718,492864657109
4975073;1;3;1;70;2;4;40;1; ;2;12;1; ;4;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;1;07;5233;70;1182,04940708873
4975077;1;2;1;70;2;3;48;4; ;2;3;4; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;2200000;2000000;2; ;03;03;45;1;1;07;4522;70;665,394199638871
4975077;1;3;1;70;2;5;48;1; ;2;165;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;59;85;1;1;07;8511;70;665,394199638871
4975081;1;3;1;70;2;3;48;1; ;2;3;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;850000;700000;2; ;87;87;28;1;1;07;2811;70;1373,09543902176
4975238;1;2;1;70;2;40;48;1; ;2;52;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;40;39;74;1;2;07;7491;08;5462,37703583367
4975241;1;1;1;70;2;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828126;2; ;55;97;15;1;1;07;1543;08;3474,07810285961
4975405;1;3;1;70;2;24;40;1; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;55;95;1;2;07;9500;19;1073,69525471627
4975406;1;2;1;70;2;104;48;1; ;2;104;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;720000;2; ;45;45;51;1;2;07;5125;19;2677,0592692653
4975408;1;2;1;70;2;4;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;95;45;1;1;07;4521;19;1994,28650282313
4975410;1;1;1;70;2;12;40;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;61;61;01;1;1;07;0140;19;2178,84102107276
4975414;1;3;1;70;2;40;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;03; ; ;1;2;07; ;19;949,048943937776
4975420;1;1;1;70;2;12;48;1; ;2;50;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;1200000;2; ;03;03;25;1;1;07;2529;19;2134,27995070811
4975422;1;1;1;70;2;8;48;1; ;2;10;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;83;83;29;1;1;07;2930;19;1962,14397896611
4975424;1;6;1;70;2;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;18; ; ;1;1;07; ;19;1938,00883183473
4975425;1;3;1;70;2;4;40;1; ;2;4;8; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;1;360000;828116;2; ;62;62;01;1;1;07;0121;19;2538,07198512881
4975429;1;2;1;70;2;6;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;830000;2; ;58;58;74;1;1;07;7492;19;2721,62033962995
4975430;1;2;1;70;2;108;40;1; ;2;98;2; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;59;59;85;1;2;07;8511;19;1453,54770009868
4975432;1;3;1;70;2;8;40;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;62;62;01;1;1;07;0114;19;1790,56850428429
4975436;1;2;1;70;2;104;40;3; ;2;300;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;54;95;1;2;07;9500;19;1790,56850428429
4975438;1;3;1;70;2;2;40;1; ;2;2;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;828116;828116;2; ;39;39;25;1;1;07;2529;19;1210,72936325607
4975438;1;4;1;70;2;52;40;3; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;54;95;1;2;07;9500;19;1210,72936325607
4975442;1;4;1;70;2;25;40;1; ;2;108;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;55;55;74;1;2;07;7493;19;1293,43897640415
4975442;1;8;1;70;2;12;48;1; ;2;32;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;97;24;1;1;07;2424;19;1293,43897640415
4975443;1;1;1;70;2;52;40;1; ;2;26;3; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;828116;2; ;97;54;95;1;2;07;9500;19;1693,37372558821
4975451;1;1;1;70;2;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;39; ; ;1;2;07; ;19;1901,05722722073
4975452;1;2;1;70;2;40;40;1; ;2;520;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;54;95;1;2;07;9500;19;1350,66844291289
4975456;1;1;1;70;2;208;40;1; ;2;312;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;13;54;85;1;2;07;8532;19;2094,44062086438
4975461;1;1;1;70;2;4;40;4; ;2;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;53;55;1;1;07;5521;19;1696,33306493339
4975462;1;5;1;70;2;259;45;1; ;2;416;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;54;95;1;2;07;9500;19;2097,16576000892
4975463;1;3;1;70;2;52;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;98; ; ;18; ; ;1;2;07; ;19;2230,46856565569
4975474;1;2;1;70;2;4;40;1; ;2;4;1; ;9;2;4; ; ;1; ; ; ; ; ; ; ; ;1;1200000;1500000;1;2;21;39;01;1;1;07;0123;19;2637,95893096154
4975479;1;2;1;70;2;28;40;1; ;2;28;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;200000;828116;2; ;95;95;45;1;2;07;4530;19;1489,65572704937
4975480;1;4;1;70;2;208;40;1; ;2;208;2; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1000000;2; ;13;13;80;1;2;07;8011;19;949,048943937776
4975483;1;3;1;70;2;150;40;1; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;240000;830000;2; ;97;61;01;1;2;07;0140;19;2275,08400424849
4975485;1;2;1;70;2;48;48;2; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;20;30;75;1;2;07;7512;19;949,048943937776
4975485;1;3;1;70;2;20;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;830000;2; ;90;90;15;1;2;07;1511;19;949,048943937776
4975489;1;2;1;70;2;12;40;4; ;2;32;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;95;62;01;1;1;07;0140;19;1599,00188004454
4975491;1;2;1;70;2;156;40;1; ;2;156;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;58;40;1;2;07;4010;19;949,048943937776
4978201;1;2;1;70;2;52;36;1; ;2;144;1; ;9;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;500000;2; ;39;39;01;1;2;07;0113;47;539,248270665367
4978201;1;5;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;98; ; ;39; ; ;1;1;07; ;47;539,248270665367
4978363;1;2;1;70;2;48;40;1; ;2;3;4; ;1;2;5; ; ; ; ; ; ; ; ; ; ;1;1;120000;1000000;2; ;44;53;55;1;2;07;5529;63;1350,63995995162
