DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;AREA;ESC;MES;DPTO;fex_c_2011
4954771;1;2;1;10;2;2;12;1993;25;5;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;6;4;2;2;17;15;07;17;138,174249504429
4954772;1;1;1;10;1;2;11;1964;54;1;2;2; ;2; ;1;2;1; ; ;1;3;103515;2;1;2; ;6;2;3; ;17;13;07;17;126,386127625484
4954772;1;2;1;10;2;1;12;1958;60;2;2;3; ;3; ;1;1;1; ; ;1;1;33125;2;1;2; ;3;5; ; ;17;5;07;17;126,386127625484
4954773;1;1;1;10;1;2;8;1985;33;1;3;2; ;2; ;1;2;1; ; ;1;3;103515;2;1;2; ;5;11;2; ;17;11;07;17;356,142169663272
4954773;1;2;1;10;2;1;12;1982;36;2;3;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;17;11;07;17;356,142169663272
4954773;1;3;1;10;1;2;10;2011;7;3; ;1;2;1;1; ; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;17;1;07;17;356,142169663272
4954773;1;4;1;10;1;1;12;2016;2;3; ;1;2;1;1; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;17; ;07;17;356,142169663272
4954774;1;1;1;10;1;2;8;1964;54;1;4;2; ;2; ; ; ;1; ; ;1;4; ;2;1;2; ;6;2;3; ;17;13;07;17;146,709099534556
4954775;1;1;1;10;1;1;8;1997;21;1;6;2; ;2; ; ; ;1; ; ;1;5; ;2;1;1;1;6;2;2;2;17;13;07;17;234,134297180466
4954776;1;1;1;10;1;1;4;1997;22;1;6;2; ;2; ; ; ;1; ; ;1;5; ;2;1;1;1;6;0;2;2;17;11;07;17;234,134297180466
4954777;1;1;1;10;1;1;1;1968;51;1;3;3; ;2; ;1;2;1; ; ;1;1;104000;2;1;2; ;6;5;4; ;17;16;07;17;151,33154714765
4954777;1;2;1;10;2;2;8;1969;49;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;6;2;3; ;17;13;07;17;151,33154714765
4954777;1;3;1;10;2;2;8;2004;14;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;8; ; ;17;8;07;17;151,33154714765
4954778;1;1;1;10;1;1;11;1955;63;1;3;3; ;3; ;1;2;1; ; ;1;2;234000;2;1;2; ;5;11;2; ;17;11;07;17;149,70829772025
4954778;1;2;1;10;2;2;12;1959;59;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;4;7; ; ;17;7;07;17;149,70829772025
4954779;1;1;1;10;1;2;12;1997;21;1;2;2; ;2; ;2; ;1; ; ;1;1;33125;2;1;1;2;6;0;2;2;17;11;07;17;277,497913808034
4954779;1;2;1;10;1;1;3;2018;1;3; ;2; ;1;1; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;17; ;07;17;277,497913808034
4954780;1;1;1;10;1;2;3;1981;38;1;6;2; ;2; ; ; ;2;1;2; ; ; ;1;1;2; ;5;11;2; ;17;11;07;17;146,709099534556
4954781;1;1;1;10;1;1;12;1999;19;1;6;3; ;2; ; ; ;1; ; ;1;5; ;2;1;1;1;6;1;2;2;17;12;07;17;271,351116382264
4954781;1;2;1;10;2;1;5;1999;20;9;6;3; ;2; ; ; ;1; ; ;1;5; ;2;1;1;1;6;1;2;2;17;12;07;17;271,351116382264
4954783;1;1;1;10;1;2;8;1945;73;1;4;3; ;3; ; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;17;5;07;17;132,98018882843
4954783;1;2;1;10;2;2;4;1975;44;3;6;2; ;1;1; ; ;1; ; ;1;1;40000;2;1;1;1;6;7;3; ;17;18;07;17;132,98018882843
4954783;1;3;1;10;3;1;6;1977;42;3;6;2; ;1;1; ; ;2;1;24; ; ; ;2;1;1;1;6;4;2;2;17;15;07;17;132,98018882843
4954784;1;1;1;10;1;2;7;1940;78;1;5;3; ;3; ; ; ;1; ; ;1;2;144000;2;1;2; ;3;2; ; ;17;2;07;17;98,4587389893343
4954784;1;2;1;10;1;2;6;1959;60;3;6;3; ;1;1; ; ;1; ; ;1;3;103515;2;2;2; ;1;0; ; ;17;0;07;17;98,4587389893343
4954784;1;3;1;10;3;2;10;1969;49;3;6;3; ;1;1; ; ;1; ; ;2;1;99;2;1;2; ;6;6;5; ;17;17;07;17;98,4587389893343
4954784;1;4;1;10;3;2;10;2003;15;4;6;2; ;1;3; ; ;1; ; ;2;5; ;2;1;1;1;4;9; ; ;17;9;07;17;98,4587389893343
4954785;1;1;1;10;1;1;6;1955;64;1;4;3; ;3; ; ; ;1; ; ;1;2;180000;2;1;2; ;6;2;3; ;17;13;07;17;189,751803712818
4954785;1;2;1;10;2;1;7;1981;37;3;6;1;1;2; ; ; ;1; ; ;3; ; ;2;1;1;1;6;8;4; ;17;19;07;17;189,751803712818
4954786;1;1;1;10;1;2;5;1955;64;1;6;3; ;1;2; ; ;1; ; ;1;2;192000;2;1;2; ;6;3;3; ;17;14;07;17;116,258852930628
4954786;1;2;1;10;1;2;1;1922;97;5;5;3; ;3; ; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;17;5;07;17;116,258852930628
4954786;1;3;1;10;3;2;7;1930;88;5;6;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;17;0;07;17;116,258852930628
4954787;1;1;1;10;1;1;10;1966;52;1;2;3; ;3; ;1;2;1; ; ;1;1;40000;2;1;2; ;6;3;3; ;17;14;07;17;174,653717242416
4954787;1;2;1;10;2;2;6;1964;55;2;2;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;17;11;07;17;174,653717242416
4954787;1;3;1;10;3;2;9;1994;24;3;6;1;1;1;2; ; ;1; ; ;1;1;60000;2;1;2; ;6;5;4; ;17;16;07;17;174,653717242416
4954788;1;1;1;10;1;1;3;1960;59;1;3;3; ;2; ;1;2;1; ; ;2;1;92000;2;1;2; ;6;10;5; ;17;21;07;17;162,865595363471
4954788;1;2;1;10;2;2;3;1961;58;2;3;3; ;2; ;1;1;1; ; ;1;1;33125;2;1;2; ;5;11;2; ;17;11;07;17;162,865595363471
4954788;1;3;1;10;3;1;10;1987;31;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;2; ;6;3;3; ;17;14;07;17;162,865595363471
4954789;1;1;1;10;1;2;9;1956;62;1;4;3; ;3; ; ; ;1; ; ;1;3;103515;2;1;2; ;4;7; ; ;17;7;07;17;183,188567272543
4954789;1;2;1;10;2;1;1;1981;38;3;6;2; ;1;1; ; ;1; ; ;1;1;33125;2;1;2; ;6;2;2;2;17;13;07;17;183,188567272543
4954790;1;1;1;10;1;2;5;1982;37;1;6;2; ;2; ; ; ;1; ; ;1;1;33125;2;1;2; ;5;11;2; ;17;11;07;17;253,869586160559
4954790;1;2;1;10;1;2;10;2007;11;3;6;2; ;1;1; ; ;1; ; ;1;5; ;2;1;1;1;4;0; ; ;17;5;07;17;253,869586160559
4954792;1;1;1;10;1;2;4;1936;83;1;6;3; ;3; ; ; ;1; ; ;1;2;99375;2;1;2; ;3;3; ; ;17;3;07;17;143,145061279975
4954792;2;1;2;10;1;2;1;1953;66;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;17;5;07;17;143,145061279975
4954793;1;1;1;10;1;1;3;1964;55;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;17;5;07;17;126,386127625484
4954793;1;2;1;10;2;2;6;1966;53;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;17;0;07;17;126,386127625484
4954794;1;1;1;10;1;1;2;1962;57;1;3;2; ;2; ;1;2;1; ; ;1;3;206000;2;1;2; ;4;6; ; ;17;6;07;17;117,851277595356
4954794;1;2;1;10;2;2;7;1964;54;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;17;11;07;17;117,851277595356
4954794;1;3;1;10;3;2;12;2000;18;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;6;0;2;2;17;11;07;17;117,851277595356
4954795;1;1;1;10;1;2;1;1973;46;1;4;2; ;2; ; ; ;1; ; ;1;1;33125;2;1;2; ;3;5; ; ;17;5;07;17;236,799886100304
4954795;1;2;1;10;2;2;12;1999;19;3;6;2; ;1;1; ; ;2;1;2; ; ; ;2;1;2; ;5;11;2; ;17;11;07;17;236,799886100304
4954795;1;3;1;10;3;2;8;1996;22;3;4;2; ;1;1; ; ;1; ; ;1;5; ;2;1;2; ;6;2;3; ;17;13;07;17;236,799886100304
4954795;1;4;1;10;3;2;11;2014;4;4; ;2; ;1;3; ; ;1; ; ;1;5; ;2;2;1;1;2;0; ; ;17;0;07;17;236,799886100304
4954796;1;1;1;10;1;1;11;1986;32;1;2;2; ;2; ;1;2;1; ; ;1;1;40000;2;1;2; ;6;5;4; ;17;16;07;17;248,981683037269
4954796;1;2;1;10;2;2;10;1986;32;2;2;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;6;5;4; ;17;16;07;17;248,981683037269
4954796;1;3;1;10;2;1;10;2016;2;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;17; ;07;17;248,981683037269
4954797;1;1;1;10;1;2;8;1950;68;1;4;3; ;3; ; ; ;1; ; ;1;3;103515;2;1;2; ;5;11;2; ;17;11;07;17;183,188567272543
4954797;1;2;1;10;2;1;9;1978;40;3;4;2; ;1;1; ; ;1; ; ;1;3;103515;2;1;2; ;6;2;3; ;17;13;07;17;183,188567272543
4954798;1;1;1;10;1;1;8;1958;60;1;2;3; ;2; ;1;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;17;11;07;17;126,386127625484
4954798;1;2;1;10;2;2;10;1966;52;2;2;2; ;2; ;1;1;1; ; ;1;1;48000;2;1;2; ;6;4;3; ;17;15;07;17;126,386127625484
4954800;1;1;1;10;1;1;1;1967;52;1;2;3; ;3; ;1;2;1; ; ;1;5; ;2;1;2; ;4;9; ; ;17;9;07;17;164,488844790871
4954800;1;2;1;10;2;2;12;1965;53;2;2;3; ;2; ;1;1;1; ; ;1;3;103515;2;1;2; ;5;11;2; ;17;11;07;17;164,488844790871
4954800;1;3;1;10;3;1;8;1993;25;3;6;1;1;1;2; ; ;2;1;36; ; ; ;2;1;2; ;6;2;3; ;17;13;07;17;164,488844790871
4954800;1;4;1;10;2;2;5;2007;12;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;3;4; ; ;17;4;07;17;164,488844790871
4954801;1;1;1;10;1;2;11;1986;32;1;3;2; ;2; ;1;2;1; ; ;1;1;88000;2;1;2; ;6;6;5; ;17;17;07;17;248,981683037269
4954801;1;2;1;10;2;1;8;1983;35;2;3;2; ;2; ;1;1;1; ; ;1;1;38800;2;1;2; ;6;2;3; ;17;13;07;17;248,981683037269
4954801;1;3;1;10;1;1;4;2016;3;3; ;1;2;1;1; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;17;0;07;17;248,981683037269
4954802;1;1;1;10;1;2;8;1979;39;1;4;2; ;2; ; ; ;1; ; ;1;4; ;2;1;2; ;4;6; ; ;17;6;07;17;183,925918736353
4954802;1;2;1;10;2;1;1;1998;21;3;6;2; ;1;1; ; ;1; ; ;1;1;33125;2;1;2; ;4;8; ; ;17;8;07;17;183,925918736353
4954803;1;1;1;10;1;2;12;1941;77;1;6;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;17;2;07;17;135,979387014124
4954803;1;2;1;10;1;2;5;1944;75;5;6;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;17;0;07;17;135,979387014124
4954803;1;3;1;10;3;1;11;1946;72;5;5;3; ;3; ; ; ;1; ; ;1;2;99375;2;1;2; ;3;4; ; ;17;4;07;17;135,979387014124
4954803;1;4;1;10;4;1;1;1991;28;5;6;2; ;2; ; ; ;1; ; ;1;1;33125;2;1;2; ;5;11;2; ;17;11;07;17;135,979387014124
4954804;1;1;1;10;1;2;2;1997;22;1;2;2; ;2; ;1;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;17;11;07;17;332,759933776342
4954804;1;2;1;10;2;1;4;1995;24;2;2;2; ;2; ;1;1;1; ; ;1;1;33125;2;1;2; ;5;11;2; ;17;11;07;17;332,759933776342
4954804;1;3;1;10;1;2;7;2018;1;3; ;1;2;1;1; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;17; ;07;17;332,759933776342
4954805;1;1;1;10;1;1;10;1994;24;1;2;2; ;2; ;1;2;1; ; ;1;1;33125;2;1;2; ;5;11;2; ;17;11;07;17;225,599447150339
4954805;1;2;1;10;2;2;6;1997;22;2;2;3; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;17;11;07;17;225,599447150339
4954806;1;1;1;10;1;2;11;1944;74;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;17;2;07;17;183,188567272543
4954806;1;2;1;10;2;1;3;1967;52;3;4;3; ;1;1; ; ;2;1;6; ; ; ;2;1;2; ;4;8; ; ;17;8;07;17;183,188567272543
4954807;1;1;1;10;1;2;5;1976;43;1;2;3; ;2; ;2; ;1; ; ;1;4; ;2;1;2; ;3;5; ; ;17;5;07;17;212,607887908024
4954807;1;2;1;10;2;1;3;1997;22;3;6;2; ;1;1; ; ;1; ; ;1;1;36000;2;1;2; ;6;3;3; ;17;14;07;17;212,607887908024
4954807;1;3;1;10;3;2;5;1999;20;3;6;2; ;1;1; ; ;1; ; ;1;5; ;2;1;1;1;6;1;2;2;17;12;07;17;212,607887908024
4954807;1;4;1;10;4;1;1;1999;20;9;6;2; ;2; ; ; ;1; ; ;1;1;33125;2;1;2; ;5;11;2; ;17;11;07;17;212,607887908024
4954808;1;1;1;10;1;1;11;1951;67;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;17;2;07;17;149,70829772025
4954808;1;2;1;10;2;2;5;1957;62;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;17;5;07;17;149,70829772025
4954809;1;1;1;10;1;2;10;1942;76;1;5;3; ;3; ; ; ;1; ; ;1;2;99375;2;1;2; ;3;5; ; ;17;5;07;17;183,188567272543
4954809;1;2;1;10;2;1;10;1968;50;3;6;3; ;1;1; ; ;1; ; ;1;3;103515;2;1;2; ;5;11;2; ;17;11;07;17;183,188567272543
4954810;1;1;1;10;1;2;9;1962;56;1;5;3; ;3; ; ; ;1; ; ;1;2;99375;2;1;2; ;4;8; ; ;17;8;07;17;207,248088831119
4954810;1;2;1;10;1;1;4;2003;16;4;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;17;7;07;17;207,248088831119
4954813;1;1;1;10;1;2;11;1978;40;1;2;3; ;2; ;1;2;1; ; ;1;9; ;2;1;2; ;5;11;2; ;17;11;07;17;234,300035581372
4954813;1;2;1;10;2;1;7;1969;49;2;2;3; ;3; ;1;1;1; ; ;1;3;103515;2;1;2; ;5;11;2; ;17;11;07;17;234,300035581372
4954813;1;3;1;10;3;1;6;1997;22;3;6;1;2;1;1; ; ;1; ; ;1;5; ;2;1;2; ;6;2;3; ;17;13;07;17;234,300035581372
4954813;1;4;1;10;1;1;12;2003;15;3;6;1;2;1;1; ; ;1; ; ;1;5; ;2;1;1;2;4;8; ; ;17;8;07;17;234,300035581372
4954814;1;1;1;10;1;1;11;1974;44;1;3;3; ;2; ;1;2;1; ; ;1;5; ;2;1;2; ;6;2;3; ;17;13;07;17;365,652520399656
4954814;1;2;1;10;2;2;1;1979;40;2;3;2; ;2; ;1;1;1; ; ;1;3;103515;2;1;2; ;6;2;3; ;17;13;07;17;365,652520399656
4954814;1;3;1;10;1;2;1;2002;17;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;2;6;0;2;2;17;11;07;17;365,652520399656
4954814;1;4;1;10;1;2;8;2009;9;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;3;3; ; ;17;3;07;17;365,652520399656
4954814;1;5;1;10;1;2;8;2009;9;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;3;3; ; ;17;3;07;17;365,652520399656
4954815;1;1;1;10;1;1;3;1964;55;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;07;17;113,394568383168
4954815;1;2;1;10;2;2;8;1969;49;2;3;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;07;17;113,394568383168
4954815;1;3;1;10;3;2;4;1989;30;3;6;1;1;1;2; ; ;1; ; ;1;1;68000;2;1;2; ;6;5;4; ;17;16;07;17;113,394568383168
4954815;1;4;1;10;1;1;4;2004;15;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;17;8;07;17;113,394568383168
4954817;1;1;1;10;1;2;6;1947;72;1;6;3; ;3; ; ; ;1; ; ;1;2;99375;2;1;2; ;3;5; ; ;17;5;07;17;170,031269629322
4954818;1;1;1;10;1;2;8;1941;77;1;3;3; ;3; ;1;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;17;11;07;17;98,4587389893343
4954818;1;2;1;10;2;1;3;1942;77;2;3;3; ;3; ;1;1;1; ; ;1;2;99375;2;1;2; ;3;5; ; ;17;5;07;17;98,4587389893343
4954818;1;3;1;10;3;2;3;1970;49;3;4;1;2;1;1; ; ;1; ; ;1;3;103515;2;1;2; ;6;2;3; ;17;13;07;17;98,4587389893343
4954818;1;4;1;10;4;2;2;1992;27;4;6;2; ;1;3; ; ;1; ; ;1;1;33125;2;1;2; ;6;2;3; ;17;13;07;17;98,4587389893343
4954818;1;5;1;10;5;2;2;2000;19;4;6;2; ;1;3; ; ;1; ; ;1;5; ;2;1;1;1;6;2;2;2;17;13;07;17;98,4587389893343
4954818;1;6;1;10;6;1;2;1971;48;3;4;1;2;1;1; ; ;1; ; ;1;5; ;2;1;2; ;6;5;4; ;17;16;07;17;98,4587389893343
4954819;1;1;1;10;1;1;10;1957;61;1;3;3; ;3; ;1;2;1; ; ;1;2;144000;2;1;2; ;5;11;2; ;17;11;07;17;122,822089370903
4954819;1;2;1;10;2;2;12;1952;66;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;5;10;1; ;17;10;07;17;122,822089370903
4954819;1;3;1;10;3;2;9;1960;58;5;6;3; ;3; ; ; ;1; ; ;1;3;103515;2;1;2; ;6;2;3; ;17;13;07;17;122,822089370903
4954820;1;1;1;10;1;2;8;1963;55;1;6;3; ;3; ; ; ;1; ; ;1;3;103515;2;1;2; ;5;11;2; ;17;11;07;17;119,822891185209
4954820;1;2;1;10;2;2;8;1965;53;5;6;3; ;3; ; ; ;1; ; ;1;3;103515;2;1;2; ;5;11;2; ;17;11;07;17;119,822891185209
4954821;1;1;1;10;1;1;2;1969;50;1;3;2; ;2; ;1;2;1; ; ;1;1;72000;2;1;2; ;5;11;2; ;17;11;07;17;151,33154714765
4954821;1;2;1;10;2;2;10;1969;49;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;17;11;07;17;151,33154714765
4954821;1;3;1;10;3;2;12;1997;21;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;6;2;2;2;17;13;07;17;151,33154714765
4954822;1;1;1;10;1;1;5;1949;70;1;5;2; ;2; ; ; ;1; ; ;1;2;99375;2;1;2; ;6;3;3; ;17;14;07;17;176,594506069596
4954823;1;1;1;10;1;2;12;1949;69;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;17;0;07;17;220,405386474341
4954823;1;2;1;10;2;1;1;1992;27;4;6;2; ;2; ; ; ;1; ; ;1;1;33125;2;1;2; ;6;5;4; ;17;16;07;17;220,405386474341
4954823;1;3;1;10;3;1;8;1994;24;4;6;2; ;2; ; ; ;1; ; ;1;5; ;2;1;1;1;6;4;2;2;17;15;07;17;220,405386474341
4954824;1;1;1;10;1;1;5;1954;65;1;3;3; ;3; ;1;2;1; ; ;1;3;103515;2;1;2; ;3;5; ; ;17;5;07;17;98,4587389893343
4954824;1;2;1;10;2;2;7;1964;54;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;3;5; ; ;17;5;07;17;98,4587389893343
4954824;1;3;1;10;3;2;7;1984;34;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;2; ;4;6; ; ;17;6;07;17;98,4587389893343
4954824;1;4;1;10;3;2;11;2003;15;4;6;2; ;1;3; ; ;1; ; ;1;5; ;2;1;1;1;4;7; ; ;17;7;07;17;98,4587389893343
4954826;1;1;1;10;1;2;3;1953;66;1;4;3; ;3; ; ; ;1; ; ;1;2;216000;2;1;2; ;6;5;4; ;17;16;07;17;170,031269629322
4954827;1;1;1;10;1;1;12;1950;68;1;3;3; ;3; ;1;2;1; ; ;1;2;168000;2;1;2; ;3;5; ; ;17;5;07;17;149,70829772025
4954827;1;2;1;10;2;2;6;1954;65;2;3;3; ;3; ;1;1;1; ; ;1;2;480000;2;1;2; ;6;6;5; ;17;17;07;17;149,70829772025
4954828;1;1;1;10;1;2;10;1952;66;1;5;3; ;3; ; ; ;1; ; ;1;2;240000;2;1;2; ;4;7; ; ;17;7;07;17;143,145061279975
4954828;1;2;1;10;2;2;1;1951;68;5;4;3; ;3; ; ; ;1; ; ;1;2;99375;2;1;2; ;4;9; ; ;17;9;07;17;143,145061279975
4954829;1;1;1;10;1;2;11;1959;59;1;2;3; ;3; ;1;2;1; ; ;1;5; ;2;1;2; ;6;2;3; ;17;13;07;17;193,237652748723
4954829;1;2;1;10;1;1;3;1951;68;2;2;3; ;3; ;1;1;1; ; ;1;2;240000;2;1;2; ;6;5;4; ;17;16;07;17;193,237652748723
4954829;1;3;1;10;1;1;4;1993;26;3;6;2; ;1;1; ; ;1; ; ;1;1;60000;2;1;2; ;6;3;3; ;17;14;07;17;193,237652748723
4954829;1;4;1;10;4;2;5;1983;36;3;4;2; ;1;1; ; ;1; ; ;1;1;33125;2;1;2; ;6;2;3; ;17;13;07;17;193,237652748723
4954829;1;5;1;10;1;2;8;2005;13;4;6;2; ;1;4; ; ;1; ; ;1;5; ;2;1;1;1;4;7; ; ;17;7;07;17;193,237652748723
4954829;1;6;1;10;1;1;3;2012;7;4; ;2; ;1;4; ; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;17;1;07;17;193,237652748723
4954830;1;1;1;10;1;1;4;1972;47;1;3;3; ;2; ;1;2;1; ; ;1;1;60000;2;1;2; ;6;5;4; ;17;16;07;17;168,225394440375
4954830;1;2;1;10;2;2;11;1971;47;2;3;3; ;2; ;1;1;1; ; ;1;1;48000;2;1;2; ;6;3;3; ;17;14;07;17;168,225394440375
4954830;1;3;1;10;3;2;1;1999;20;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;2;6;2;2;2;17;13;07;17;168,225394440375
4954830;1;4;1;10;4;1;11;2000;18;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;2;5;10;1; ;17;10;07;17;168,225394440375
4954830;1;5;1;10;5;1;1;1964;55;9;6;3; ;2; ; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;17;11;07;17;168,225394440375
4954831;1;1;1;10;1;2;11;1963;55;1;2;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;6;2;3; ;17;13;07;17;187,811014885637
4954831;1;2;1;10;2;1;2;1972;47;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;6;2;3; ;17;13;07;17;187,811014885637
4954831;1;3;1;10;3;1;8;1992;26;3;6;2; ;1;1; ; ;1; ; ;1;1;33125;2;1;2; ;6;2;3; ;17;13;07;17;187,811014885637
4954831;1;4;1;10;4;2;1;2001;18;4;6;3; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;17;10;07;17;187,811014885637
4954832;1;1;1;10;1;1;2;1966;53;1;3;3; ;2; ;1;2;1; ; ;1;5; ;2;1;2; ;4;8; ; ;17;8;07;17;122,815316376885
4954832;1;2;1;10;2;2;6;1965;54;2;3;2; ;2; ;1;1;1; ; ;1;3;103515;2;1;2; ;6;5;4; ;17;16;07;17;122,815316376885
4954832;1;3;1;10;1;2;3;1989;30;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;2;2; ;3;2; ; ;17;2;07;17;122,815316376885
4954832;1;4;1;10;4;1;4;1990;29;3;6;1;1;1;2; ; ;1; ; ;1;3;103515;2;1;1;2;6;6;3; ;17;17;07;17;122,815316376885
4954833;1;1;1;10;1;1;1;1952;67;1;4;3; ;3; ; ; ;1; ; ;1;2;360000;2;1;2; ;6;5;4; ;17;16;07;17;126,386127625484
4954833;1;2;1;10;2;2;5;1985;34;3;6;1;1;2; ; ; ;1; ; ;1;3;103515;2;1;2; ;6;5;4; ;17;16;07;17;126,386127625484
4954834;1;1;1;10;1;1;7;1960;59;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;07;17;163,602946827281
4954834;1;2;1;10;2;2;3;1966;53;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;17;5;07;17;163,602946827281
4954834;1;3;1;10;2;1;7;2002;16;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;17;10;07;17;163,602946827281
4954835;1;1;1;10;1;1;10;1950;68;1;3;3; ;3; ;1;2;1; ; ;2;2;68000;2;1;2; ;5;11;2; ;17;11;07;17;149,70829772025
4954835;1;2;1;10;2;2;2;1950;69;2;3;3; ;3; ;1;1;1; ; ;2;5; ;2;1;2; ;5;11;2; ;17;11;07;17;149,70829772025
4954836;1;1;1;10;1;1;8;1968;50;1;6;3; ;1;2; ; ;1; ; ;1;3;103515;2;1;2; ;6;5;4; ;17;16;07;17;196,345864915764
4954836;1;2;1;10;2;2;2;1942;77;5;5;3; ;3; ; ; ;1; ; ;1;5; ;2;1;2; ;3;4; ; ;17;4;07;17;196,345864915764
4954836;1;3;1;10;3;1;11;1964;54;5;4;3; ;1;2; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;17;3;07;17;196,345864915764
4954837;1;1;1;10;1;1;1;1966;53;1;6;3; ;2; ; ; ;1; ; ;1;1;100000;2;1;2; ;6;3;3; ;17;14;07;17;210,07477562189
4954838;1;1;1;10;1;2;1;1975;44;1;3;2; ;2; ;1;2;1; ; ;1;1;33125;2;1;2; ;6;3;3; ;17;14;07;17;197,083216379574
4954838;1;2;1;10;2;1;9;1978;40;2;3;2; ;2; ;1;1;1; ; ;1;1;33125;2;1;2; ;6;6;5; ;17;17;07;17;197,083216379574
4954838;1;3;1;10;1;1;12;2001;17;3;6;1;2;1;1; ; ;1; ; ;1;5; ;2;1;1;2;6;0;2;2;17;11;07;17;197,083216379574
4954839;1;1;1;10;1;2;1;1958;61;1;5;3; ;3; ; ; ;1; ; ;1;2;99375;2;1;2; ;3;1; ; ;17;1;07;17;170,031269629322
4954840;1;1;1;10;1;1;11;1955;63;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;07;17;186,925116922047
4954840;1;2;1;10;2;2;11;1963;55;2;3;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;07;17;186,925116922047
