DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011;AREA
4376632;1;9;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;737717;2;1;07;70;94,3547384938857;70
4376632;1;10;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;70;94,3547384938857;70
4376634;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;07;70;95,416029432567;70
4376634;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;70;95,416029432567;70
4376634;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;70;95,416029432567;70
4376635;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;737717;2;1;07;70;96,5561836142772;70
4376636;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;07;70;93,529399084667;70
4376637;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;42;737717;2;1;07;70;73,7363222189732;70
4376638;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;700000;2;1;07;70;121,195768875345;70
4376638;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;700000;2;1;07;70;121,195768875345;70
4376638;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;5000;2;1;07;70;121,195768875345;70
4376638;1;8;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;5000; ;1;07;70;121,195768875345;70
4376640;1;1;1;80;1;1;1;8; ;2; ; ;1; ;2; ;2; ;1;48;737717;2;1;07;70;90,1963014498449;70
4376640;1;3;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ;560000;2;1;07;70;90,1963014498449;70
4376643;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;400000; ;1;07;70;90,9472297480475;70
4376643;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;700000;2;1;07;70;90,9472297480475;70
4376644;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;07;70;102,149928382681;70
4376644;1;4;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ;737717;2;1;07;70;102,149928382681;70
4376646;1;1;1;80;1;1;1;7; ;2; ; ;8; ;3; ;2; ; ; ;737717;3;1;07;70;49,4129140305185;70
4376646;1;2;1;80;1;1;1;7; ;2; ; ;8; ;2; ;2; ; ; ;737717;2;1;07;70;49,4129140305185;70
4376648;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;2; ;99; ;1;07;70;88,492519048096;70
4376649;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;70;119,381606514144;70
4376649;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;70;119,381606514144;70
4376655;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;07;70;87,0077223536023;70
4376656;1;2;1;80;1;1;2;6; ;2; ; ;9; ;2; ;2; ;1;48;737717;2;1;07;70;117,977139086405;70
4376658;1;4;1;80;1;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ;1000000;3;1;07;70;98,00121427456;70
4376661;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;70;119,381606514144;70
4376661;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;70;119,381606514144;70
4376662;1;2;1;80;1;2; ; ; ; ;1;4;9; ;2; ;2; ; ; ;300000;2;1;07;70;122,425168168536;70
4376662;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;300000; ;1;07;70;122,425168168536;70
4376662;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;200000; ;1;07;70;122,425168168536;70
4376662;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;300000; ;1;07;70;122,425168168536;70
4376663;1;4;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ;500000;2;1;07;70;100,17538630726;70
4376665;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;700000;2;1;07;70;69,3621977501808;70
4376665;1;3;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;07;70;69,3621977501808;70
4376667;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;07;70;103,152625809079;70
4376668;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;5000; ;1;07;70;109,970602008781;70
4376670;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;400000; ;1;07;70;130,757378987695;70
4376677;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;70;119,970457468584;70
4376678;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;70;104,344871017769;70
4376678;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;07;70;104,344871017769;70
4376679;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;70;73,4557835517213;70
4376683;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ;737717;2;1;07;70;124,615346497395;70
4376684;1;5;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ;700000;2;1;07;70;102,643087797997;70
4376684;1;6;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;70;102,643087797997;70
4376686;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;737700;2;1;07;70;65,4151078949694;70
4376686;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;70;65,4151078949694;70
4376689;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;750000;2;1;07;70;116,196042923275;70
4376689;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;07;70;116,196042923275;70
4376689;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;750000;2;1;07;70;116,196042923275;70
4376690;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;737717;3;1;07;70;87,0077223536023;70
4376690;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;70;87,0077223536023;70
4376691;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;07;70;102,94040359003;70
4376691;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;737717;2;1;07;70;102,94040359003;70
4376696;1;5;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ;737717;2;1;07;70;104,886395251459;70
4376697;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;700000;2;1;07;70;95,9365639388045;70
4376698;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;07;70;90,4858374302752;70
4376699;1;1;1;80;1;1;2;5; ;2; ; ;10; ;3; ;2; ; ; ;737717;3;1;07;70;53,5099094325737;70
4376699;1;2;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;07;70;53,5099094325737;70
4376699;1;4;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;07;70;53,5099094325737;70
4376699;1;5;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ;2; ;737717;2;1;07;70;53,5099094325737;70
4376702;1;1;1;80;1;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ;737717;2;1;07;70;165,330327608351;70
4376702;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;70;165,330327608351;70
4376703;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;70;156,163792547547;70
4376704;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;70;153,773271119421;70
4376705;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;300000;2;1;07;70;190,239459927861;70
4376706;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;1;48;737717;2;1;07;70;235,95427817281;70
4376706;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;70;235,95427817281;70
4376707;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;100000; ;1;07;70;217,132269162083;70
4376708;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;07;70;198,096884082798;70
4376708;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;70;198,096884082798;70
4376708;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;70;198,096884082798;70
4376708;1;6;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;07;70;198,096884082798;70
4376708;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;70;198,096884082798;70
4376710;1;1;1;80;1;1;1;1; ;2; ; ;8; ;1; ;2; ; ; ;1000000;2;1;07;70;175,193146616085;70
4376711;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;500000;2;1;07;70;57,6974848748928;70
4376711;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;600000;2;1;07;70;57,6974848748928;70
4376712;1;2;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ;600000;2;1;07;70;199,699030429777;70
4376716;1;1;1;80;1;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ;500000;2;1;07;70;92,9327683186236;70
4376716;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;70;92,9327683186236;70
4376717;1;3;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;700000;2;1;07;70;122,425168168536;70
4376717;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;700000;2;1;07;70;122,425168168536;70
4376723;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;70;50,1791171267054;70
4376723;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;70;50,1791171267054;70
4376723;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;70;50,1791171267054;70
4376726;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;650000;2;1;07;70;45,5422336891476;70
4376727;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;07;70;58,7523775799118;70
4376728;1;2;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ;650000;2;1;07;70;50,4735426039256;70
4376728;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;70;50,4735426039256;70
4376728;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;70;50,4735426039256;70
4376728;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;70;50,4735426039256;70
4376729;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;737717;2;1;07;70;125,081242118494;70
4376729;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;70;125,081242118494;70
4376730;1;2;1;80;1;1;2;8; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;07;70;115,007482045352;70
4376730;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;300000;2;1;07;70;115,007482045352;70
4376731;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;70;115,394969749786;70
4376731;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;70;115,394969749786;70
4376731;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;70;115,394969749786;70
4376731;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;70;115,394969749786;70
4376732;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;73;221,372901455848;73
4376732;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;73;221,372901455848;73
4376733;1;1;1;80;1;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ;99;3;1;07;73;201,47203465162;73
4376734;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;900000;2;1;07;73;234,603039227066;73
4376735;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;1500000;2;1;07;73;191,355798519124;73
4376736;1;1;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ;1500000;2;1;07;73;153,045390854722;73
4376737;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;48;900000;2;1;07;73;229,442738159235;73
4376737;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;07;73;229,442738159235;73
4376740;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;5000000; ;1;07;73;99,470951001368;73
4376741;1;1;1;80;1;1;2;8; ;2; ; ;8; ;1; ;2; ;1;40;737717;2;1;07;73;248,134892898985;73
4376741;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;73;248,134892898985;73
4376742;1;1;1;80;1;1;4;7; ;2; ; ;9; ;2; ;2; ; ; ;5000000;2;1;07;73;119,659942347071;73
4376743;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;07;73;151,243829402744;73
4376743;1;4;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;48;1000000;2;1;07;73;151,243829402744;73
4376743;1;8;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ;800000;2;1;07;73;151,243829402744;73
4376743;1;9;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;73;151,243829402744;73
4376744;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;3000000;3;1;07;73;80,9196117308341;73
4376744;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;07;73;80,9196117308341;73
4376745;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;10000000;3;1;07;73;137,117925208509;73
4376746;1;1;1;80;1;1;2;5; ;2; ; ;10; ;3; ;2; ;1;30;6000000;3;1;07;73;80,9196117308341;73
4376746;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;1500000;2;1;07;73;80,9196117308341;73
4376747;1;1;1;80;1;1;1;7; ;2; ; ;4; ;3; ;2; ; ; ;1500000;3;1;07;73;240,866739185128;73
4376747;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;800000;2;1;07;73;240,866739185128;73
4376748;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;1000000;2;1;07;73;222,814442772586;73
4376748;1;6;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;700000; ;1;07;73;222,814442772586;73
4376751;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;07;73;211,833897347447;73
4376752;1;1;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;720000;2;1;07;73;455,783975717022;73
4376753;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;73;278,201241948014;73
4376753;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;700000;2;1;07;73;278,201241948014;73
4376755;1;2;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ;2; ;700000;2;1;07;73;314,037606300901;73
4376755;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;30;500000;2;1;07;73;314,037606300901;73
4376755;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;07;73;314,037606300901;73
4376755;1;7;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;2; ;800000; ;1;07;73;314,037606300901;73
4376755;1;9;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;99;2;1;07;73;314,037606300901;73
4376755;1;10;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;720000;2;1;07;73;314,037606300901;73
4376757;1;1;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;32;750000;2;1;07;73;280,49955037508;73
4376758;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;07;73;236,689716275195;73
4376758;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;1;160000; ; ;99;2;1;07;73;236,689716275195;73
4376758;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;07;73;236,689716275195;73
4376759;1;2;1;80;1;1;3;8; ;2; ; ;8; ;2; ;2; ; ; ;99;2;1;07;73;284,28971477752;73
4376760;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;750000;2;1;07;73;256,928725505931;73
4376761;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;700000;2;1;07;73;223,797720930484;73
4376761;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;73;223,797720930484;73
4376762;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;73;419,32059092511;73
4376763;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;1000000;2;1;07;73;216,550742814524;73
4376763;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;07;73;216,550742814524;73
4376763;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;07;73;216,550742814524;73
4376764;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;99;2;1;07;73;268,768115591912;73
4376764;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;40;700000;2;1;07;73;268,768115591912;73
4376765;1;3;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;2; ;99;2;1;07;73;216,550742814524;73
4376765;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;73;216,550742814524;73
4376766;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;07;73;197,395047511751;73
4376767;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;900000;2;1;07;73;194,450490442239;73
4376767;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;1400000;2;1;07;73;194,450490442239;73
4376767;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;07;73;194,450490442239;73
4376767;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;73;194,450490442239;73
4376768;1;1;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;1;48;737717;2;1;07;73;271,705717768134;73
4376770;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;800000;2;1;07;73;309,639218359473;73
4376771;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;07;73;268,767551013861;73
4376773;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;99;2;1;07;73;154,592245345708;73
4376774;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;73;330,49478883891;73
4376778;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;700000; ;1;07;73;508,657402356329;73
4376779;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;700000;2;1;07;73;511,7511113383;73
4376781;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;800000;2;1;07;73;670,423268611973;73
4376783;1;1;1;80;1;1;4;6; ;2; ; ;9; ;9;2;2; ; ; ;98;1;1;07;73;341,53193135731;73
4376784;1;4;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;1;48;800000;2;1;07;73;275,3398138853;73
4376784;1;6;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;07;73;275,3398138853;73
4376786;1;2;1;80;1;1;4;6; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;07;73;227,356061111106;73
4376787;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;73;394,790095023501;73
4376791;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;73;132,721008905036;73
4376791;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;73;132,721008905036;73
4376791;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;73;132,721008905036;73
4376791;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;73;132,721008905036;73
4376792;1;2;1;80;1;1;4;3; ;2; ; ;12;FALTA DE EXPERIENCIA;2; ;2; ;1;40;737717;2;1;07;73;457,330830208007;73
4376793;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;99;3;1;07;73;227,356061111106;73
4376793;1;2;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;1;48;737717;2;1;07;73;227,356061111106;73
4376795;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;750000;2;1;07;73;235,706438117297;73
4376796;1;3;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;737717;2;1;07;73;271,937541989952;73
4376797;1;2;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;48;800000;2;1;07;73;210,287042856462;73
4376798;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;99;2;1;07;73;294,862226097269;73
4376798;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;73;294,862226097269;73
4376798;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;73;294,862226097269;73
4376799;1;2;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ;1;48;800000;2;1;07;73;355,914184099745;73
4376801;1;1;1;80;1;1;4;7; ;2; ; ;9; ;3; ;2; ;1;48;800000;3;1;07;73;337,96720086145;73
4376801;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;73;337,96720086145;73
4376801;1;3;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;1;48;800000;2;1;07;73;337,96720086145;73
4376801;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;9898; ;1;07;73;337,96720086145;73
4376802;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;73;211,833897347447;73
4376803;2;2;2;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;4;737717;2;1;07;73;302,185378326737;73
4376804;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ;1;40;700000;3;1;07;73;237,696748209037;73
4376804;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;700000;2;1;07;73;237,696748209037;73
4376805;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;73;234,603039227066;73
4376805;1;2;1;80;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ;99;3;1;07;73;234,603039227066;73
4376808;1;1;1;80;1;1;1;5; ;2; ; ;4; ;3; ;2; ;1;40;800000;3;1;07;73;252,211880038854;73
4376810;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;73;232,612729135326;73
4376811;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;740000;2;1;07;73;312,809209335564;73
4376811;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;73;312,809209335564;73
4376812;2;2;2;80;1;1;4;8; ;2; ; ;9; ;2; ;2; ; ; ;800000;2;1;07;73;334,571775978779;73
4376815;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ;800000;2;1;07;73;229,442738159235;73
4376815;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;07;73;229,442738159235;73
4376817;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;700000;2;1;07;73;197,395047511751;73
4376818;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;73;197,395047511751;73
4376819;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;850000;2;1;07;73;210,905725585773;73
4376821;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;07;73;343,386784183621;73
4376823;1;1;1;80;1;1;4;8; ;2; ; ;1; ;3; ;2; ;1;30;800000;3;1;07;73;194,970228037114;73
4376823;1;2;1;80;1;1;4;8; ;2; ; ;1; ;2; ;2; ;2; ;737717;2;1;07;73;194,970228037114;73
4376824;1;1;1;80;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ;99;2;1;07;73;236,149893718051;73
4376824;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;07;73;236,149893718051;73
4376825;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ;99;3;1;07;73;234,603039227066;73
4376825;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;99;2;1;07;73;234,603039227066;73
4376826;1;1;1;80;1;1;4;5; ;2; ; ;9; ;3; ;2; ; ; ;99;3;1;07;73;454,712122222211;73
4376829;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;1200000;2;1;07;73;170,65423166651;73
4376829;1;3;1;80;1;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ;99;2;1;07;73;170,65423166651;73
4376830;1;4;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;25;900000;2;1;07;73;173,747940648481;73
4376830;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;73;173,747940648481;73
4376838;1;2;1;80;1;2; ; ; ; ;1;1;1; ;2; ;2; ; ; ;800000;2;1;07;73;271,937541989952;73
4376838;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;73;271,937541989952;73
