DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4388151;1;5;1;70;2;24;56;1; ;2;4;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;39;39;80;1;2;8045;07;47;964,809602417514
4388163;1;3;1;70;2;100;48;1; ;2;104;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737500;2; ;13;13;85;1;2;8532;07;47;327,012738986533
4388176;1;1;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;737717; ; ;39; ; ;1;1; ;07;68;1792,95996369704
4388177;1;2;1;70;2;16;48;1; ;2;37;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;05;58;74;1;2;7492;07;68;1358,73780640023
4388181;1;2;1;70;2;20;48;1; ;2;24;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;03;99;45;1;2;4530;07;68;1031,24227760049
4388187;1;2;1;70;2;48;48;1; ;2;48;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;39;39;60;1;2;6042;07;68;845,912572599461
4388187;1;4;1;70;2;48;48;1; ;2;48;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;98;62;01;1;2;0117;07;68;845,912572599461
4388260;1;2;1;70;2;23;48;1; ;2;24;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;97;97;52;1;2;5229;07;05;1485,49860518299
4388265;1;1;1;70;2;28;48;1; ;2;28;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737000;2; ;95;95;45;1;2;4521;07;05;1066,40493860312
4388266;1;1;1;70;2;8;48;1; ;2;8;1; ;6;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;737717;2; ;53;38;74;1;1;7499;07;05;1378,98017383397
4388266;1;2;1;70;2;10;48;1; ;2;96;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;98;98;60;1;1;6031;07;05;1378,98017383397
4388267;1;3;1;70;2;2;48;1; ;2;16;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;45;45;52;1;1;5233;07;05;1236,25616589232
4388311;1;3;1;70;2;2;48;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;840000; ; ;54; ; ;1;1; ;07;05;2993,93184129414
4388324;1;1;1;70;2;2;48;4; ;2;3;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;94;79;18;1;1;1810;07;05;3310,51148220806
4388330;1;2;1;70;2;12;48;1; ;2;104;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737000;2; ;45;55;74;1;1;7493;07;05;3837,3714910642
4388339;1;3;1;70;2;8;48;1; ;2;32;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737000;2; ;53;50;55;1;1;5530;07;05;4261,59275376181
4388488;1;9;1;70;2;4;48;1; ;2;44;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;53;54;55;1;1;5512;07;08;7756,95907458114
4391179;1;3;1;70;2;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1800000; ; ;03; ; ;1;1; ;07;13;1513,27466773638
