DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5494926;1;5;1;80;15;1;1;2; ;2; ; ;2; ; ; ;2; ; ; ; ; ;1;07;2;15;163,128075559301
5494927;1;1;1;80;15;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;3;15;146,694410440132
5494929;1;3;1;80;15;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;15;136,888096062083
5494930;1;2;1;80;15;1;1;2; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;15;165,312777428298
5494930;1;3;1;80;15;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;15;165,312777428298
5494931;1;2;1;80;15;1;1;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;07;4;15;134,507184516979
5494931;1;5;1;80;15;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;15;134,507184516979
5494932;1;3;1;80;15;1;1;9;PANDEMIA;2; ; ;12;PANDEMIA;2; ;2; ; ; ; ;2;1;07;1,4;15;135,244331735228
5494932;1;4;1;80;15;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;15;135,244331735228
5494932;1;5;1;80;15;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;15;135,244331735228
5494934;1;3;1;80;15;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;15;136,888096062083
5494935;1;1;1;80;15;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;3;15;98,5122155474797
5494935;1;2;1;80;15;1;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;07;4;15;98,5122155474797
5494935;1;5;1;80;15;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;07;1,3;15;98,5122155474797
5494938;1;3;1;80;15;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;15;113,282533441084
5494939;1;4;1;80;15;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;15;124,012035498118
5494939;1;5;1;80;15;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;15;124,012035498118
5494940;1;1;1;80;15;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;4;15;104,685558167446
5494940;1;2;1;80;15;1;1;9;AISLAMIENTO PREVENTIVO POR COVID 19;2; ; ;12;MIEDO CONTAGIO POR COVID 19;2; ;2; ; ; ; ;2;1;07;2;15;104,685558167446
5494941;1;2;1;80;15;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;15;106,579815497086
5494943;1;1;1;80;15;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;4;15;137,029176633976
5494944;1;1;1;80;15;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;07;1,2;15;112,266503901588
5494946;1;1;1;80;15;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;15;104,685558167446
5494948;1;1;1;80;15;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;4;15;110,12084948191
5494948;1;2;1;80;15;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;4;15;110,12084948191
5494949;1;2;1;80;15;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;15;153,397128384131
5494971;1;1;1;80;15;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;4;15;104,685558167446
5494980;1;2;1;80;15;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;07;1,4;15;117,560714644158
5494980;1;3;1;80;15;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;15;117,560714644158
5494982;1;2;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;185,652176771714
5494983;1;1;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;211,222188198575
5494983;1;2;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;211,222188198575
5494985;1;1;1;80;17;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;4;17;182,759854947871
5494985;1;2;1;80;17;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;4;17;182,759854947871
5494986;1;2;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;324,617305257628
5494986;1;3;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;324,617305257628
5494986;1;4;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;17;324,617305257628
5494989;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;4;17;190,607976771303
5494989;1;2;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;17;190,607976771303
5494989;1;3;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;190,607976771303
5494989;1;4;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;190,607976771303
5494990;1;2;1;80;17;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;17;287,675544955638
5494990;1;3;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;287,675544955638
5494992;1;1;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;3; ;2; ; ; ; ;3;1;07; ;17;188,043018006113
5494996;1;2;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;3;17;304,899147950112
5495001;1;3;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;199,588884412034
5495001;1;4;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;17;199,588884412034
5495002;1;4;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;229,562290893863
5495003;1;1;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;17;201,982873275303
5495003;1;2;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;4;17;201,982873275303
5495003;1;3;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;17;201,982873275303
5495004;1;3;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;257,702138473809
5495007;1;2;1;80;17;1;1;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;07;3;17;192,620530591874
5495007;1;3;1;80;17;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;07;1,4;17;192,620530591874
5495010;1;1;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;226,536950451121
5495010;1;2;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;4;17;226,536950451121
5495010;1;4;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;17;226,536950451121
5495011;1;1;1;80;17;1;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;2;17;274,75162393749
5495011;1;2;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;274,75162393749
5495014;1;1;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;3;17;172,728255753566
5495015;1;2;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;17;250,733784653649
5495016;1;1;1;80;17;1;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;4;17;177,521346950951
5495017;1;2;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;4;17;129,21585237214
5495019;1;2;1;80;17;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;4;17;177,521346950951
5495020;1;1;1;80;17;1;2; ; ; ;1;4;10; ;3; ;2; ; ; ; ;3;1;07; ;17;189,595190149132
5495020;1;2;1;80;17;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;4;17;189,595190149132
5495021;1;3;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;192,620530591874
5495022;1;2;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;179,696609573726
5495025;1;2;1;80;17;1;1;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;07;4;17;211,222188198575
5495026;1;3;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;259,535697375693
5495026;1;4;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;259,535697375693
5495027;1;2;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;17;257,310712572369
5495028;1;2;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;211,222188198575
5495029;1;2;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;179,696609573726
5495030;1;2;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;346,410159738145
5495031;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;4;17;130,324337474648
5495031;1;2;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;130,324337474648
5495033;1;1;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;17;222,759793504779
5495034;1;1;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;155,894348901509
5495034;1;2;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;4;17;155,894348901509
5495035;1;1;1;80;17;1;2; ; ; ;1;4;9; ;3; ;2; ; ; ; ;3;1;07; ;17;285,549395843064
5495035;1;4;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;285,549395843064
5495036;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;4;17;177,521346950951
5495036;1;2;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;177,521346950951
5495038;1;4;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;17;145,423521115571
5495039;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;4;17;198,298267180427
5495041;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;4;17;190,4452679691
5495041;1;2;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;190,4452679691
5495041;1;3;1;80;17;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;4;17;190,4452679691
5495042;1;1;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;17;198,298267180427
5495043;1;1;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;164,025178722272
5495046;1;2;1;80;17;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;4;17;168,818269919657
5495046;1;3;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;168,818269919657
5495046;1;4;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;168,818269919657
5495047;1;2;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;304,899147950112
5495049;1;4;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;259,535697375693
5495050;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;4;17;177,521346950951
5495050;1;2;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;17;177,521346950951
5495052;1;2;1;80;17;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;07;1,4;17;263,835379352018
5495053;1;3;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;17;216,182865586058
5495055;1;2;1;80;17;1;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;2;17;328,969248373024
5495056;1;1;1;80;17;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;4;17;116,828169245969
5495058;1;1;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;198,298267180427
5495059;1;2;1;80;17;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;07;2;17;263,835379352018
5495060;1;2;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;4;17;177,521346950951
5495065;1;1;1;80;17;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;4;17;190,4452679691
5495065;1;2;1;80;17;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;4;17;190,4452679691
5495066;1;1;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;1,2;17;172,728255753566
5495067;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;4;17;158,069611524283
5495069;1;3;1;80;17;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;07;1,4;17;222,593937073704
5495070;1;4;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;17;171,843610362399
5495071;1;4;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;236,530644714023
5495073;1;1;1;80;17;1;1;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;07;3;17;177,521346950951
5495073;1;2;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;177,521346950951
5495074;1;1;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;198,298267180427
5495075;1;2;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;185,652176771714
5495076;1;1;1;80;17;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;3;17;191,295345789067
5495078;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;4;17;232,849186248017
5495079;1;2;1;80;17;1;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;3;17;335,493915152673
5495080;1;2;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;274,75162393749
5495082;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;4;17;185,652176771714
5495084;1;2;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;193,633317214045
5495084;1;3;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;17;193,633317214045
5495084;1;4;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;17;193,633317214045
5495085;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;4;17;199,148345000394
5495086;1;2;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;17;209,670016055555
5495087;1;1;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;179,696609573726
5495087;1;2;1;80;17;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;07;3;17;179,696609573726
5495089;1;1;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;239,817540068177
5495098;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;4;17;199,148345000394
5495099;1;1;1;80;17;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;4;17;190,4452679691
5495099;1;3;1;80;17;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;4;17;190,4452679691
5495100;1;1;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;130,324337474648
5495100;1;2;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;4;17;130,324337474648
5495101;1;1;1;80;17;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;3;17;199,588884412034
5495101;1;4;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;199,588884412034
5495103;1;1;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;3;17;383,351920040135
5495103;1;3;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;383,351920040135
5495104;1;2;1;80;17;1;1;1; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;07;3;17;185,652176771714
5495105;1;1;1;80;17;1;1;2; ;2; ; ;2; ;1;2;2; ; ; ; ;1;1;07;3;17;232,849186248017
5495106;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;2;17;109,962632614935
5495108;1;1;1;80;17;1;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;4;17;143,248258492796
5495108;1;4;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;143,248258492796
5495110;1;1;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;169,668347739624
5495111;1;3;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;287,675544955638
5495113;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;4;17;190,4452679691
5495113;1;2;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;17;190,4452679691
5495116;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;4;17;201,982873275303
5495116;1;2;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;201,982873275303
5495117;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;4;17;177,521346950951
5495117;1;2;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;177,521346950951
5495118;1;3;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;222,593937073704
5495119;1;1;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;17;190,4452679691
5495121;1;1;1;80;17;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;3;17;198,298267180427
5495122;1;1;1;80;17;1;1;8; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;07;3;17;222,593937073704
5495122;1;3;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;17;222,593937073704
5495123;1;1;1;80;17;1;1;3; ;2; ; ;9; ;1;2;2; ; ; ; ;1;1;07;4;17;177,521346950951
5495124;1;3;1;80;17;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;07;1,4;17;138,455167295411
5495125;1;1;1;80;17;1;1;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;4;17;177,521346950951
5495125;1;2;1;80;17;1;1;8; ;2; ; ;6; ;2; ;2; ; ; ; ;2;1;07;4;17;177,521346950951
5495126;1;1;1;80;17;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;2;17;109,962632614935
5495126;1;6;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;17;109,962632614935
5495127;1;2;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;246,611776357545
5495131;1;2;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;179,696609573726
5495132;1;2;1;80;17;1;1;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;07;1,3;17;257,310712572369
5495133;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;4;17;198,298267180427
5495137;1;1;1;80;17;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;4;17;109,962632614935
5495137;1;3;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;17;109,962632614935
5495137;1;5;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;109,962632614935
5495138;1;3;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;17;227,8307153116
5495139;1;2;1;80;17;1;1;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;07;1,2;17;294,252472874359
5495140;1;1;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;315,815392535584
5495141;1;2;1;80;17;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;17;179,696609573726
5495146;1;1;1;80;18;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;63,7752132866304
5495149;1;1;1;80;18;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;4;18;75,9499525383758
5495149;1;2;1;80;18;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;3;18;75,9499525383758
5495150;1;1;1;80;18;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;4;18;63,0173899949317
5495151;1;3;1;80;18;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;80,5888649921976
5495151;1;6;1;80;18;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;80,5888649921976
5495152;1;1;1;80;18;1;1;3; ;2; ; ;9; ;2; ;1;600000; ; ; ;2;1;07;1,2;18;94,9942236609879
5495155;1;1;1;80;18;1;1;7; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;07;4;18;63,0173899949317
5495156;1;1;1;80;18;1;1;7; ;2; ; ;9; ;2; ;2; ;1;30;600000;2;1;07;4;18;94,9942236609879
5495161;1;1;1;80;18;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;2;18;154,683160728209
5495163;1;1;1;80;18;1;1;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;07;1,4;18;97,6892694027749
5495163;1;3;1;80;18;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;97,6892694027749
5495166;1;2;1;80;18;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;96,5098702443853
5495166;1;3;1;80;18;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;96,5098702443853
5495168;1;1;1;80;18;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;2;18;95,4515328210253
5495168;1;2;1;80;18;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;2;18;95,4515328210253
5495168;1;3;1;80;18;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;95,4515328210253
5495169;1;1;1;80;18;1;1;7; ;2; ; ;1; ;2; ;2; ;1;25;400000;2;1;07;3;18;75,9499525383758
5495169;1;2;1;80;18;1;1;4; ;2; ; ;4; ;2; ;2; ;1;40;600000;2;1;07;4;18;75,9499525383758
5495175;1;1;1;80;18;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;3;18;63,0173899949317
5495177;1;1;1;80;18;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;4;18;63,0173899949317
5495178;1;3;1;80;18;1;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;94,4795983505934
5495179;1;1;1;80;18;1;1;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;07;2;18;75,9499525383758
5495179;1;2;1;80;18;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;4;18;75,9499525383758
