DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6080;P6080S1;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P3147S10A1;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
5512467;1;1;1;10;1;1;1;1994;27;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;07;05;3306,18888458746
5512467;1;2;1;10;2;2;11;1987;33;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;05;3306,18888458746
5512467;1;3;1;10;2;1;11;2015;5;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;07;05;3306,18888458746
5512467;1;4;1;10;2;1;8;2019;1;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;05;3306,18888458746
5512468;1;1;1;10;1;2;1;1983;38;1;6; ;2;2; ;2; ;1;2; ; ;1; ; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;05;2367,35042280392
5512468;1;2;1;10;2;1;11;1984;36;2;6; ;2;3; ;3; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;05;2367,35042280392
5512468;1;3;1;10;1;2;10;2009;11;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;07;05;2367,35042280392
5512468;1;4;1;10;1;1;10;2015;5;3;6; ; ;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;07;05;2367,35042280392
5512469;1;1;1;10;1;1;8;1989;31;1;5; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;05;3437,35418441973
5512469;1;2;1;10;2;2;8;2000;20;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;07;05;3437,35418441973
5512469;1;3;1;10;2;2;2;2020;1;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;05;3437,35418441973
5512470;1;1;1;10;1;2;11;1964;56;1;5; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;05;2629,12296986784
5512471;1;1;1;10;1;2;2;2003;18;1;6; ;6;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;05;3602,10119245956
5512471;1;2;1;10;1;2;5;2019;2;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;05;3602,10119245956
5512472;1;1;1;10;1;1;7;1975;46;1;6; ;2;3; ;2; ;1;2; ; ; ;1;1; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;05;3589,4876338995
5512472;1;2;1;10;2;2;2;1973;48;2;6; ;2;3; ;2; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;05;3589,4876338995
5512472;1;3;1;10;3;1;10;1998;22;3;6; ;6;1;1;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;05;3589,4876338995
5512472;1;4;1;10;4;1;11;2000;20;3;6; ;6;1;1;1;2; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;05;3589,4876338995
5512472;1;5;1;10;5;2;11;2001;19;3;6; ;6;1;1;1;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;05;3589,4876338995
5512472;1;6;1;10;2;2;3;2004;17;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;05;3589,4876338995
5512473;1;1;1;10;1;2;3;1933;88;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;05;2086,26386817684
5512473;1;2;1;10;1;2;1;1953;68;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;05;2086,26386817684
5512473;1;3;1;10;1;1;7;1959;62;3;6; ;4;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;05;2086,26386817684
5512474;1;1;1;10;1;1;8;1970;50;1;6; ;3;3; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;07;05;3300,73059167557
5512474;1;2;1;10;2;2;12;1978;42;2;6; ;3;3; ;2; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;07;05;3300,73059167557
5512474;1;3;1;10;3;2;12;2002;18;3;6; ;6;1;1;1;2; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;05;3300,73059167557
5512474;1;4;1;10;3;2;5;2021;0;4;6; ; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ;07;05;3300,73059167557
5512474;1;5;1;10;2;2;12;2008;12;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;07;05;3300,73059167557
5512474;1;6;1;10;2;2;9;2011;9;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;07;05;3300,73059167557
5512475;1;1;1;10;1;2;3;1949;72;1;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;05;2629,12296986784
5512476;1;1;1;10;2;1;12;1987;33;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ;1; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;05;3833,42312895123
5512476;1;2;1;10;2;2;7;1997;24;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;07;05;3833,42312895123
5512476;1;3;1;10;2;2;12;2012;8;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;07;05;3833,42312895123
5512476;1;4;1;10;2;1;4;2021;0;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;05;3833,42312895123
5512477;1;1;1;10;1;1;6;1978;43;1;6; ;3;3; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;05;2367,35042280392
5512477;1;2;1;10;2;2;11;1989;31;2;6; ;3;2; ;2; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;05;2367,35042280392
5512477;1;3;1;10;2;2;8;2008;12;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;07;05;2367,35042280392
5512477;1;4;1;10;2;1;4;2013;8;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;07;05;2367,35042280392
5512478;1;1;1;10;1;1;9;1973;47;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;07;05;3306,18888458746
5512478;1;2;1;10;2;2;11;1978;42;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;05;3306,18888458746
5512478;1;3;1;10;2;1;2;2015;6;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;07;05;3306,18888458746
5512478;1;4;1;10;2;1;8;2017;3;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;05;3306,18888458746
5512479;1;1;1;10;2;1;11;1973;47;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ;1; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;07;05;2364,62127634797
5512479;1;2;1;10;2;2;9;1979;41;2;6; ;2;3; ;2; ;1;1; ; ; ;1; ; ;1;1; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;05;2364,62127634797
5512479;1;3;1;10;3;2;12;2006;14;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;07;05;2364,62127634797
5512479;1;4;1;10;2;2;12;2010;10;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;07;05;2364,62127634797
5512479;1;5;1;10;2;2;5;2014;7;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;3;1; ; ;2;1;07;05;2364,62127634797
5512480;1;1;1;10;1;1;9;1994;26;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;05;3437,35418441973
5512480;1;2;1;10;2;2;11;1999;21;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;05;3437,35418441973
5512480;1;3;1;10;2;2;2;2017;4;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;05;3437,35418441973
5512481;1;1;1;10;2;2;7;1949;72;1;6; ;3;3; ;3; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;05;2665,90229269301
5512481;1;2;1;10;1;1;3;1950;71;2;6; ;3;3; ;3; ;1;1; ;1; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;05;2665,90229269301
5512482;1;1;1;10;1;1;1;1974;47;1;6; ;2;3; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;05;1971,28147827242
5512482;1;2;1;10;2;2;2;1972;49;2;6; ;2;3; ;3; ;1;1; ; ; ;1; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;05;1971,28147827242
5512482;1;3;1;10;2;2;4;2009;12;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;07;05;1971,28147827242
5512483;1;1;1;10;1;1;5;1997;24;1;6; ;1;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;07;05;3746,47971357152
5512483;1;2;1;10;2;2;8;1996;24;2;6; ;1;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;05;3746,47971357152
5512484;1;1;1;10;1;1;2;1990;31;1;6; ;3;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;05;3303,45973813152
5512484;1;2;1;10;2;2;3;1992;29;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;07;05;3303,45973813152
5512484;1;3;1;10;2;2;7;2010;11;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;07;05;3303,45973813152
5512484;1;4;1;10;2;1;6;2012;9;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;07;05;3303,45973813152
5512484;1;5;1;10;2;2;12;2015;5;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;07;05;3303,45973813152
5512485;1;1;1;10;1;1;4;1985;36;1;1;800_02;3;2; ;3; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;07;05;3051,76931471198
5512485;1;2;1;10;2;2;10;1980;40;2;1;800_02;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;05;3051,76931471198
5512485;1;3;1;10;3;1;2;2008;13;3;1;800_02;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;07;05;3051,76931471198
5512485;1;4;1;10;2;2;7;2011;10;3;1;800_02;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;07;05;3051,76931471198
5512486;1;1;1;10;1;2;11;1991;29;1;6; ;2;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;1;24; ; ; ;1;1;2; ;6;5;4; ;2;16;07;05;2910,11994005596
5512486;1;2;1;10;2;1;8;1994;26;2;6; ;2;2; ;2; ;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;2;1;24; ; ; ;2;1;2; ;4;9; ; ;2;9;07;05;2910,11994005596
5512486;1;3;1;10;1;1;10;2017;3;3;6; ; ;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;24; ; ; ;2;2;2; ;1;0; ; ;2;0;07;05;2910,11994005596
5512487;1;1;1;10;2;1;6;1996;25;1;1;800_02;2;2; ;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;07;05;4423,45604385219
5512487;1;2;1;10;2;2;1;1990;31;2;6; ;2;1;6;2; ;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;05;4423,45604385219
5512487;1;3;1;10;2;1;7;2011;10;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;07;05;4423,45604385219
5512487;1;4;1;10;2;1;4;2017;4;3;1;800_02; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;05;4423,45604385219
5512487;1;5;1;10;2;1;9;2019;1;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;05;4423,45604385219
5512487;1;6;1;10;2;1;3;1959;62;5;6; ;6;3; ;3; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;05;4423,45604385219
5512488;1;1;1;10;1;1;3;1985;36;1;6; ;1;2; ;1;3;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;07;05;1921,60644457597
5512488;1;2;1;10;2;2;8;2004;16;2;6; ;1;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;07;05;1921,60644457597
5512488;1;3;1;10;3;2;10;1945;75;5;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;05;1921,60644457597
5512489;1;1;1;10;1;2;12;1982;38;1;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1;2;1;18; ; ; ;2;1;2; ;4;8; ; ;2;8;07;05;2678,79800356429
5512490;1;1;1;10;1;1;6;1987;34;1;6; ;3;3; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;07;05;3990,60777649553
5512490;1;2;1;10;2;2;2;1995;26;2;6; ;3;2; ;2; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;05;3990,60777649553
5512490;1;3;1;10;2;1;6;2009;12;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;07;05;3990,60777649553
5512490;1;4;1;10;2;1;5;2014;7;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;07;05;3990,60777649553
5512491;1;1;1;10;1;1;12;1995;25;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;61000;2;1;2; ;3;5; ; ;2;5;07;05;3833,42312895123
5512491;1;2;1;10;2;2;11;2003;17;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;4;8; ; ;2;8;07;05;3833,42312895123
5512491;1;3;1;10;2;2;10;2018;2;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;07;05;3833,42312895123
5512491;1;4;1;10;2;1;6;2021;0;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;07;05;3833,42312895123
5512492;1;1;1;10;1;2;6;1945;76;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;05;2629,12296986784
5512493;1;1;1;10;1;1;1;1990;31;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ;1; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;05;2514,05099552447
5512493;1;2;1;10;2;2;7;1987;34;2;6; ;2;3; ;3; ;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;05;2514,05099552447
5512494;1;1;1;10;1;1;6;1976;45;1;6; ;2;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;07;05;3589,4876338995
5512494;1;2;1;10;2;2;3;1990;31;2;6; ;2;2; ;2; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;05;3589,4876338995
5512494;1;3;1;10;2;2;7;2005;16;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;2;2; ; ; ; ;2;1;1;1;4;6; ; ;2;6;07;05;3589,4876338995
5512494;1;4;1;10;2;1;8;2007;13;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;07;05;3589,4876338995
5512494;1;5;1;10;2;2;7;2009;12;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;07;05;3589,4876338995
5512494;1;6;1;10;2;1;6;2010;11;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;07;05;3589,4876338995
5512495;1;1;1;10;1;1;10;1983;37;1;6; ;2;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;05;3437,35418441973
5512495;1;2;1;10;2;2;2;2001;20;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;05;3437,35418441973
5512495;1;3;1;10;2;2;3;2020;1;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;05;3437,35418441973
5512496;1;1;1;10;1;2;9;1954;66;1;6; ;5;3; ;3; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;05;2629,12296986784
5512497;1;1;1;10;2;1;11;1973;47;1;6; ;2;3; ;3; ;1;2; ;1; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;07;05;1604,380697192
5512497;1;2;1;10;2;2;7;1976;45;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;05;1604,380697192
5512497;1;3;1;10;2;2;7;2001;20;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;05;1604,380697192
5512497;1;4;1;10;2;2;5;2003;18;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;07;05;1604,380697192
5512498;1;1;1;10;1;1;2;1985;36;1;6; ;2;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;05;4528,32609568305
5512498;1;2;1;10;2;2;5;1990;31;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;05;4528,32609568305
5512498;1;3;1;10;2;2;7;2006;15;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;07;05;4528,32609568305
5512498;1;4;1;10;2;1;8;2007;13;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;07;05;4528,32609568305
5512498;1;5;1;10;2;1;9;2009;11;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;07;05;4528,32609568305
5512498;1;6;1;10;2;1;12;2020;0;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;05;4528,32609568305
5512499;1;1;1;10;1;1;6;1998;23;1;6; ;2;2; ;2; ;1;2; ;1; ; ; ; ;1; ; ; ; ; ;2;2;1;48; ; ; ;1;1;2; ;3;3; ; ;2;3;07;05;5078,65797343062
5512499;1;2;1;10;2;2;4;1998;23;2;1;800_02;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ;PERDIDA DE UN SER QUERIDO; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;07;05;5078,65797343062
5512499;1;3;1;10;2;2;12;2018;2;3;1;800_02; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;05;5078,65797343062
5512499;1;4;1;10;2;1;4;2021;0;3;1;800_02; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;05;5078,65797343062
5512500;1;1;1;10;1;1; ; ;49;1;6; ;5;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;07;05;3044,01438634418
5512501;1;1;1;10;1;1;9;1963;57;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;07;05;4682,49944446017
5512501;1;2;1;10;2;2;9;1963;57;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;07;05;4682,49944446017
5512501;1;3;1;10;3;1;4;2000;21;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;05;4682,49944446017
5512501;1;4;1;10;2;2;1;2018;3;4;6; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;05;4682,49944446017
5512502;1;1;1;10;1;1;12;2003;17;1;6; ;1;2; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;05;4826,96755001109
5512502;1;2;1;10;2;2;5;2007;14;2;6; ;1;3; ;2; ;1;1; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;07;05;4826,96755001109
