DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5504496;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;1,4;18;848,027304330202
5504496;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;848,027304330202
5504497;1;2;1;80;2;1;7; ;2; ; ;1; ;2; ;2; ;1;40;300000;2;1;07;3;18;689,013215372497
5504498;1;2;1;80;2;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;2;18;1072,69683449089
5504498;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;1072,69683449089
5504499;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;505,735806701131
5504501;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;2;18;595,238133038403
5504502;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;978,37197267071
5504502;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;978,37197267071
5504502;1;5;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;978,37197267071
5504503;1;2;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ;2; ;400000;2;1;07;3;18;1003,77962609384
5504503;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;1003,77962609384
5504504;1;2;1;80;2;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;2;18;688,367050261241
5504504;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;688,367050261241
5504505;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ;1;30;500000;2;1;07; ;18;1106,88054894637
5504505;1;4;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;1106,88054894637
5504506;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ;1;30;500000;2;1;07; ;18;685,981178710312
5504507;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;722,550764716725
5504507;1;4;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;722,550764716725
5504509;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;1248,36992075021
5504509;1;4;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;1248,36992075021
5504511;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;1072,69683449089
5504512;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;466,708346344062
5504512;1;4;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;4;18;466,708346344062
5504514;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;631,19113589593
5504515;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;976,535880605865
5504517;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;514,443846232486
5504517;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;514,443846232486
5504518;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;595,238133038403
5504519;1;1;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;1072,69683449089
5504519;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;1072,69683449089
5504520;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;3;18;816,875626536904
5504522;1;2;1;80;2;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;18;851,059340992388
5504522;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;851,059340992388
5504524;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;24;500000;2;1;07;4;18;1076,96959048771
5504524;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;1076,96959048771
5504525;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;631,19113589593
5504526;1;2;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;3;18;631,19113589593
5504527;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;2;18;813,843589874718
5504528;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;1,4;18;689,013215372497
5504529;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;2;18;1376,23233191462
5504529;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;1376,23233191462
5504529;1;4;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;1376,23233191462
5504530;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;18;944,834423326483
5504530;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;944,834423326483
5504531;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;18;1072,69683449089
5504531;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;1072,69683449089
5504532;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;3;18;688,367050261241
5504532;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;688,367050261241
5504534;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;18;1337,22608197623
5504534;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;1337,22608197623
5504534;1;4;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;1337,22608197623
5504534;1;6;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;4;18;1337,22608197623
5504535;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;1,3;18;781,49596748408
5504535;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;781,49596748408
5504535;1;4;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;781,49596748408
5504536;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;1519,44184518054
5504536;1;6;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;1519,44184518054
5504538;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;980,808636602688
5504543;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;3;18;907,618672208813
5504544;1;2;1;80;2;1;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;18;514,443846232486
5504544;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;514,443846232486
5504545;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;727,373300199632
5504546;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;685,981178710312
5504547;1;2;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;4;18;631,19113589593
5504548;1;1;1;80;2;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;4;18;466,72955676274
5504548;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;466,72955676274
5504550;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;505,735806701131
5504551;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;07;4;18;736,727504842244
5504552;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ;2; ;800000;2;1;07; ;18;816,875626536904
5504553;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ;1;40;300000;2;1;07; ;18;1129,25616570731
5504555;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;2;18;980,808636602688
5504556;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;2;18;595,238133038403
5504557;1;2;1;80;2;1;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;18;583,476846426184
5504558;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;2;18;642,952422508149
5504558;1;2;1;80;2;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;4;18;642,952422508149
5504559;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;887,033554268593
5504560;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;631,19113589593
5504561;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ;2; ;2500000;2;1;07;3;18;816,875626536904
5504562;1;1;1;80;2;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;4;18;622,483096364576
5504563;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;944,834423326483
5504563;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;944,834423326483
5504564;1;3;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;18;651,660462039503
5504565;1;1;1;80;2;1;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;07;1,4;18;634,244382976794
5504566;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;4;18;1748,20511391038
5504571;1;2;1;80;2;2; ; ; ;1;2;1; ;2; ;2; ;1;40;500000;2;1;07; ;18;1640,22855724086
5504573;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;2260,97126412555
5504573;1;5;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;2260,97126412555
5504574;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;895,741593799948
5504576;1;2;1;80;2;1;9;CAMBIO DE RESIDENCIA;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;18;1106,88054894637
5504576;1;4;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;1106,88054894637
5504577;1;2;1;80;2;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;3;18;887,012343849916
5504578;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;603,946172569757
5504579;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;18;1106,88054894637
5504579;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;1106,88054894637
5504579;1;4;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;18;1106,88054894637
5504580;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;18;1640,22855724086
5504581;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;2;18;689,013215372497
5507578;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;4;50;704,270795500922
5507578;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;4;50;704,270795500922
5507579;1;1;1;80;2;1;4; ;2; ; ;10; ;2; ;2; ; ; ; ;2;1;07;4;50;949,904526037627
5507580;1;1;1;80;2;1;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;07;4;50;672,608484983592
5507580;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;50;672,608484983592
5507581;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;50;704,270795500922
5507582;1;1;1;80;2;1;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;4;50;704,270795500922
5507582;1;2;1;80;2;1;8; ;2; ; ;4; ;2; ;2; ;1;30;500000;2;1;07;1,2;50;704,270795500922
5507583;1;1;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;50;2690,43393993437
5507584;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;24;400000;2;1;07;4;50;1016,95680578291
5507584;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;50;1016,95680578291
5507584;1;4;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;50;1016,95680578291
5507588;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;3;50;1978,68737992324
5507589;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ;1;48;400000;2;1;07;3;50;1396,08223167758
5507589;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;50;1396,08223167758
5507589;1;4;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;50;1396,08223167758
5507590;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;2;50;2690,43393993437
5507590;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;50;2690,43393993437
5507592;1;2;1;80;2;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;07;4;50;672,608484983592
5507594;1;1;1;80;2;1;9;POR LA PANDEMIA DEL COVID 19;2; ; ;1; ;2; ;2; ;1;24;450000;2;1;07;3;50;949,904526037627
5507595;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;50;2246,77201742049
5507597;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;3;50;2051,30095423764
5507597;1;2;1;80;2;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;07;4;50;2051,30095423764
5507598;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;50;704,270795500922
5507602;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;2;68;1131,80785603043
5507602;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;68;1131,80785603043
5507605;1;2;1;80;2;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;4;68;1461,94651505736
5507605;2;2;2;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;1,2;68;1461,94651505736
5507607;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;68;2754,88769940368
5507607;1;5;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;68;2754,88769940368
5507607;1;6;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;68;2754,88769940368
5507607;1;7;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;68;2754,88769940368
5507608;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;44;1377,45435755515
5507610;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;44;1486,4892779163
5507612;1;1;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ;1;40;300000;2;1;07;4;44;2481,56809213767
5507614;1;1;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;44;1509,9082914416
5507643;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;15;5431,7204844097
5507644;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;15;4133,69134370291
5507645;1;2;1;80;2;1;6; ;2; ; ;5; ;2; ;2; ; ; ; ;2;1;07;3;15;3403,41519300343
5507645;1;4;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;15;3403,41519300343
5507645;1;6;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;3;15;3403,41519300343
5507645;1;8;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;15;3403,41519300343
5507646;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;4;15;2215,07980066602
5507646;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;15;2215,07980066602
5507647;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;15;4482,24988829692
5507647;1;4;1;80;2;1;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;4;15;4482,24988829692
5507648;1;1;1;80;2;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;4;15;2941,26212729492
5507649;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;1,4;15;7875,76051714065
5508283;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;47;726,355448382384
5508284;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;47;560,952852874268
5508285;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;2;50;1099,58323943048
5508287;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;50;2690,43393993437
5508288;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;50;2690,43393993437
5508288;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;50;2690,43393993437
5508290;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;50;909,856849097472
5508292;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;50;704,270795500922
5508293;1;2;1;80;2;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;1,2;50;909,856849097472
5508294;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;24;500000;2;1;07;4;50;2690,43393993437
5508294;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;50;2690,43393993437
5508295;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ;2; ;700000;2;1;07;3;50;704,270795500922
5508295;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;50;704,270795500922
5508296;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;2;50;2690,43393993437
5508297;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;50;949,904526037627
5508298;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;50;672,608484983592
5508299;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;50;672,608484983592
5508299;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;50;672,608484983592
5508300;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;50;704,270795500922
5508302;1;2;1;80;2;1;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;3;50;672,608484983592
5508303;1;2;1;80;2;1;9;POR LA PANDEMIA;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;1,4;50;2690,43393993437
5508303;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;50;2690,43393993437
5508305;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;4;50;1099,58323943048
5508306;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;2;50;672,608484983592
5508307;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;50;1274,2336821827
5508307;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;50;1274,2336821827
5508308;1;1;1;80;2;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;4;50;935,155933228184
5508334;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;50;1105,32791228032
5508334;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;50;1105,32791228032
5508335;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;1;07;4;50;1433,02446167138
5508335;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;50;1433,02446167138
5508335;1;4;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;50;1433,02446167138
5508337;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;50;821,485742600057
5508337;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;50;821,485742600057
5508341;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;50;1978,68737992324
5508342;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ;2; ;800000;2;1;07; ;50;836,234335409499
5508345;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;3;50;2690,43393993437
5508346;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;3;50;1238,81960763829
5508346;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;50;1238,81960763829
5508346;1;4;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;50;1238,81960763829
5508347;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;50;2690,43393993437
5508348;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;24;500000;2;1;07;2;50;2690,43393993437
5508349;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;50;704,270795500922
5508350;1;2;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;50;1463,96007251571
5508351;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;48;900000;2;1;07;4;50;821,485742600057
5508351;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ;2; ; ; ; ; ;1;07; ;50;821,485742600057
5508352;1;1;1;80;2;1;7; ;2; ; ;1; ;2; ;2; ;2; ;920000;2;1;07;2;50;672,608484983592
5508353;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;4;50;672,608484983592
5508353;1;3;1;80;2;2; ; ; ;2; ; ;                                                                                                                                                                                                                                                         .;2; ;2; ; ; ; ;2;1;07; ;50;672,608484983592
5508354;1;1;1;80;2;1;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;3;50;949,904526037627
