DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;AREA;ESC;DPTO;fex_c_2011;P6030S1;P6030S3
1019701;1;3;1;10;1;2;1;16;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1;54;10;54;319,869221924861;2;1992
1019701;1;4;1;10;4;1;1;14;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;54;6;54;319,869221924861;2;1994
1019701;1;5;1;10;1;1;1;11;3;6;1; ; ;1;5; ;2;1;1;1;4;0; ;54;5;54;319,869221924861;7;1997
1019702;1;1;1;10;1;1;1;53;1;2;1; ; ;1;1;18500;2;1;2; ;4;6; ;54;6;54;310,184239148476;11;1955
1019702;1;2;1;10;2;2;1;53;2;2;1; ; ;1;5; ;2;1;2; ;1;0; ;54;0;54;310,184239148476;10;1955
1019702;1;3;1;10;3;1;1;18;3;6;2;1;3; ; ; ;2;1;2; ;4;9; ;54;9;54;310,184239148476;10;1990
1019702;1;4;1;10;2;1;1;12;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;54;6;54;310,184239148476;9;1996
1019703;1;1;1;10;1;2;1;76;1;5;1; ; ;1;5; ;2;1;2; ;3;5; ;54;5;54;319,044263836174;11;1932
1019704;1;1;1;10;1;2;1;74;1;5;1; ; ;1;2;200000;2;1;2; ;6;5;4;54;16;54;187,282043700819;11;1934
1019704;1;2;1;10;2;2;1;49;3;6;1; ; ;1;2;123000;2;1;2; ;5;11;2;54;11;54;187,282043700819;7;1959
1019704;1;3;1;10;2;1;1;17;4;6;1; ; ;1;5; ;2;1;1;1;5;10;1;54;10;54;187,282043700819;12;1991
1019704;1;4;1;10;4;2;1;40;3;6;1; ; ;1;5; ;2;1;2; ;4;8; ;54;8;54;187,282043700819;3;1968
1019704;1;5;1;10;5;2;1;36;3;3;2;1;1; ; ; ;2;1;2; ;6;5;4;54;16;54;187,282043700819;9;1972
1019704;1;6;1;10;5;1;1;35;5;3;2;1;26; ; ; ;2;1;1;1;6;5;3;54;16;54;187,282043700819;11;1973
1019705;1;1;1;10;1;1;1;38;1;3;1; ; ;1;1;36000;2;1;2; ;3;5; ;54;5;54;288,671667223057;9;1970
1019705;1;2;1;10;2;2;1;33;2;3;2;1;15; ; ; ;2;1;2; ;3;5; ;54;5;54;288,671667223057;8;1975
1019705;1;3;1;10;2;1;1;14;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ;54;7;54;288,671667223057;11;1994
1019705;1;4;1;10;2;1;1;7;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ;54;2;54;288,671667223057;4;2001
1019705;1;5;1;10;5;2;1;64;5;5;2;2; ; ; ; ;1;2;2; ;1;0; ;54;0;54;288,671667223057;6;1944
1019706;1;1;1;10;1;2;1;69;1;6;1; ; ;1;5; ;2;1;2; ;3;3; ;54;3;54;347,228209467515;12;1939
1019706;1;2;1;10;2;1;1;27;3;6;1; ; ;1;3;58000;2;1;2; ;6;5;4;54;16;54;347,228209467515;11;1981
1019707;1;1;1;10;1;1;1;36;1;6;2;1;1; ; ; ;2;1;2; ;3;5; ;54;5;54;367,493126074527;8;1972
1019708;1;1;1;10;1;2;1;36;1;2;1; ; ;1;1;18000;2;1;2; ;5;11;2;54;11;54;354,032316605798;11;1972
1019708;1;2;1;10;2;1;1;32;2;2;1; ; ;1;1;18000;2;1;2; ;5;11;2;54;11;54;354,032316605798;9;1976
1019708;1;3;1;10;3;2;1;16;3;6;1; ; ;1;5; ;2;1;1;1;4;9; ;54;9;54;354,032316605798;7;1992
1019708;1;4;1;10;2;2;1;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;54; ;54;354,032316605798;5;2008
1019709;1;1;1;10;1;2;1;38;1;4;1; ; ;1;1;58000;2;1;2; ;6;5;4;54;16;54;588,162750591621;8;1970
1019709;1;2;1;10;1;2;1;16;3;6;1; ; ;1;5; ;2;1;1;2;4;9; ;54;9;54;588,162750591621;11;1992
1019709;1;3;1;10;1;1;1;8;3; ;1; ; ;1;5; ;2;1;1;2;3;1; ;54;1;54;588,162750591621;10;2000
1019710;1;1;1;10;2;1;1;57;1;3;1; ; ;1;3;58000;2;1;2; ;6;5;4;54;16;54;747,745431933017;9;1951
1019710;1;2;1;10;2;2;1;44;2;3;1; ; ;1;1;58000;2;1;2; ;6;10;5;54;21;54;747,745431933017;12;1964
1019710;1;3;1;10;2;2;1;16;3;6;1; ; ;1;5; ;2;1;1;2;4;9; ;54;9;54;747,745431933017;8;1992
1019711;1;1;1;10;1;1;1;51;1;3;1; ; ;1;3;58000;2;1;2; ;5;11;2;54;11;54;651,8181504957;12;1957
1019711;1;2;1;10;2;2;1;52;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;54;11;54;651,8181504957;9;1956
1019711;1;3;1;10;1;2;1;23;3;6;1; ; ;1;3;58000;2;1;2; ;6;5;4;54;16;54;651,8181504957;9;1985
1019712;1;1;1;10;1;2;1;45;1;5;1; ; ;1;3;70000;2;1;2; ;5;11;2;54;11;54;583,370552587039;5;1963
1019712;1;2;1;10;1;2;1;20;3;6;1; ; ;1;5; ;2;1;1;2;6;2;2;54;13;54;583,370552587039;7;1988
1019712;1;3;1;10;1;1;1;17;3;6;1; ; ;1;6; ;2;1;1;2;6;0;2;54;11;54;583,370552587039;5;1991
1019712;1;4;1;10;1;1;1;9;3; ;1; ; ;1;5; ;2;1;1;2;3;3; ;54;3;54;583,370552587039;12;1999
1019713;1;1;1;10;1;1;1;47;1;3;2;1;24; ; ; ;1;2;2; ;1;0; ;54;0;54;310,184239148476;5;1961
1019713;1;2;1;10;2;2;1;43;2;3;2;1;24; ; ; ;1;1;2; ;3;4; ;54;4;54;310,184239148476;10;1965
1019713;1;3;1;10;2;1;1;19;3;6;1; ; ;1;1;18000;2;1;2; ;5;11;2;54;11;54;310,184239148476;1;1989
1019713;1;4;1;10;4;1;1;15;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;54;9;54;310,184239148476;6;1993
1019714;1;1;1;10;1;1;1;36;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;54;5;54;335,81216986961;11;1972
1019714;1;2;1;10;2;2;1;34;2;2;1; ; ;3; ; ;2;1;2; ;4;6; ;54;6;54;335,81216986961;6;1974
1019714;1;3;1;10;2;1;1;11;3;6;2;2; ; ; ; ;2;1;1;1;4;0; ;54;5;54;335,81216986961;9;1997
1019714;1;4;1;10;2;2;1;9;3; ;1; ; ;3; ; ;2;1;1;1;3;4; ;54;4;54;335,81216986961;4;1999
1019714;1;5;1;10;2;1;1;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;54;0;54;335,81216986961;7;2005
1019715;1;1;1;10;1;1;1;20;1;1;2;2; ; ; ; ;2;1;2; ;4;6; ;54;6;54;375,968960893634;8;1988
1019715;1;2;1;10;2;2;1;16;2;1;1; ; ;3; ; ;2;1;2; ;4;8; ;54;8;54;375,968960893634;1;1993
1019715;1;3;1;10;2;2;1;0;3; ;2;2; ; ; ; ;1; ; ; ; ; ; ;54; ;54;375,968960893634;5;2008
1019716;1;1;1;10;1;1;1;52;1;4;1; ; ;1;3;80000;2;1;2; ;4;8; ;54;8;54;378,425764169318;5;1956
1019716;1;2;1;10;1;2;1;12;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ;54;7;54;378,425764169318;5;1996
1019717;1;1;1;10;1;1;1;38;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ;54;3;54;337,059825188017;10;1970
1019717;1;2;1;10;2;2;1;37;2;2;1; ; ;3; ; ;2;1;2; ;5;10;1;54;10;54;337,059825188017;2;1971
1019717;1;3;1;10;3;1;1;14;3;6;1; ; ;3; ; ;2;1;2; ;4;8; ;54;8;54;337,059825188017;11;1994
1019717;1;4;1;10;2;1;1;11;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;54;4;54;337,059825188017;7;1997
1019717;1;5;1;10;2;2;1;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;54;2;54;337,059825188017;8;2000
1019718;1;1;1;10;1;1;1;23;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;54;5;54;404,092202251582;2;1985
1019718;1;2;1;10;2;2;1;24;2;2;1; ; ;3; ; ;2;1;2; ;4;6; ;54;6;54;404,092202251582;2;1984
1019718;1;3;1;10;2;2;1;7;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ;54;0;54;404,092202251582;9;2001
1019718;1;4;1;10;2;2;1;6;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;54;0;54;404,092202251582;9;2002
1019719;1;1;1;10;1;1;1;25;1;2;1; ; ;1;1;54000;2;1;2; ;5;11;2;54;11;54;367,579165548256;1;1984
1019719;1;2;1;10;2;2;1;25;2;2;1; ; ;3; ; ;2;1;2; ;4;9; ;54;9;54;367,579165548256;5;1983
1019719;1;3;1;10;2;2;1;7;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;54;2;54;367,579165548256;5;2001
1019719;1;4;1;10;2;2;1;5;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ;54;0;54;367,579165548256;7;2003
1019719;1;5;1;10;2;1;1;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;54; ;54;367,579165548256;7;2006
1019721;1;1;1;10;1;1;1;34;1;3;1; ; ;1;1;45000;1;1;2; ;4;9; ;54;9;54;333,197959021943;2;1974
1019721;1;2;1;10;2;2;1;33;2;3;1; ; ;1;5; ;2;1;2; ;4;9; ;54;9;54;333,197959021943;8;1975
1019721;1;3;1;10;3;2;1;16;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1;54;10;54;333,197959021943;6;1992
1019721;1;4;1;10;4;2;1;15;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ;54;8;54;333,197959021943;11;1993
1019721;1;5;1;10;2;1;1;7;3; ;1; ; ;1;5; ;2;1;1;2;3;1; ;54;1;54;333,197959021943;10;2001
1019722;1;1;1;10;1;2;1;64;1;4;1; ; ;3; ; ;2;1;2; ;3;2; ;54;2;54;347,228209467515;1;1945
1019722;1;2;1;10;2;1;1;26;3;6;2;2; ; ; ; ;2;1;2; ;5;11;2;54;11;54;347,228209467515;5;1982
1019723;1;1;1;10;1;1;1;41;1;2;1; ; ;1;1;18400;2;1;2; ;3;5; ;54;5;54;337,059825188017;10;1967
1019723;1;2;1;10;2;2;1;31;2;2;1; ; ;1;5; ;2;1;2; ;3;5; ;54;5;54;337,059825188017;4;1977
1019723;1;3;1;10;1;1;1;12;3;6;1; ; ;1;5; ;2;1;1;1;4;0; ;54;5;54;337,059825188017;10;1996
1019723;1;4;1;10;1;2;1;11;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ;54;4;54;337,059825188017;12;1997
1019723;1;5;1;10;1;1;1;4;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;54;0;54;337,059825188017;3;2004
1019724;1;1;1;10;1;1;1;48;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2;54;11;54;381,791744990838;12;1960
1019724;1;2;1;10;2;2;1;44;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;54;5;54;381,791744990838;5;1964
1019724;1;3;1;10;3;2;1;20;3;6;1; ; ;3; ; ;2;1;1;1;6;2;2;54;13;54;381,791744990838;7;1988
1019724;1;4;1;10;4;2;1;67;5;3;1; ; ;3; ; ;2;1;2; ;3;5; ;54;5;54;381,791744990838;10;1941
1019724;1;5;1;10;4;1;1;89;9;3;1; ; ;3; ; ;2;1;2; ;3;5; ;54;5;54;381,791744990838;7;1919
1019725;1;1;1;10;1;1;1;38;1;6;1; ; ;3; ; ;2;1;2; ;5;11;2;54;11;54;375,412155098856;3;1970
1019725;1;2;1;10;2;2;1;62;5;4;2;2; ; ; ; ;1;1;2; ;3;2; ;54;2;54;375,412155098856;8;1946
1019725;1;3;1;10;3;1;1;37;5;6;1; ; ;1;1;18500;2;1;2; ;5;11;2;54;11;54;375,412155098856;1;1972
1019726;1;1;1;10;2;1;1;46;1;2;2;2; ; ; ; ;2;1;2; ;4;6; ;54;6;54;322,265320927152;6;1962
1019726;1;2;1;10;2;2;1;31;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;54;5;54;322,265320927152;2;1977
1019726;1;3;1;10;3;2;1;15;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;54;7;54;322,265320927152;8;1993
1019726;1;4;1;10;2;1;1;6;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ;54;0;54;322,265320927152;6;2002
1019727;1;1;1;10;1;1;1;48;1;4;1; ; ;3; ; ;2;2;2; ;1;0; ;54;0;54;406,609709800659;4;1960
1019727;1;2;1;10;2;2;1;14;3;6;2;2; ; ; ; ;2;1;1;1;4;0; ;54;5;54;406,609709800659;2;1994
1019727;1;3;1;10;3;1;1;41;5;6;2;1;1; ; ; ;2;1;2; ;1;0; ;54;0;54;406,609709800659;2;1967
1019729;1;1;1;10;1;2;1;64;1;4;1; ; ;2;2;250000;2;1;2; ;6;7;5;54;18;54;638,088527672348;11;1944
1019730;1;1;1;10;1;2;1;41;1;3;1; ; ;2;5; ;2;1;2; ;6;1;2;54;12;54;595,450259233018;5;1967
1019730;1;2;1;10;1;2;1;15;3;6;1; ; ;2;5; ;2;1;1;2;4;8; ;54;8;54;595,450259233018;10;1993
1019731;1;1;1;10;1;1;1;30;1;4;1; ; ;1;3;57700;2;2;2; ;1;0; ;54;0;54;365,183066545965;6;1978
1019731;1;2;1;10;1;2;1;11;3;6;1; ; ;1;5; ;2;1;1;1;4;0; ;54;5;54;365,183066545965;7;1997
1019731;1;3;1;10;1;1;1;8;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ;54;2;54;365,183066545965;10;2000
1019731;1;4;1;10;4;2;1;37;5;2;1; ; ;1;5; ;2;1;2; ;4;8; ;54;8;54;365,183066545965;4;1971
1019731;1;5;1;10;4;1;1;22;5;6;1; ; ;1;1;18500;2;1;2; ;6;2;3;54;13;54;365,183066545965;11;1986
1019731;1;6;1;10;4;2;1;8;5; ;2;2; ; ; ; ;2;1;1;1;3;2; ;54;2;54;365,183066545965;10;2000
1019732;1;1;1;10;1;1;1;56;1;3;1; ; ;3; ; ;2;1;2; ;4;6; ;54;6;54;415,542806266915;8;1952
1019732;1;2;1;10;2;2;1;47;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ;54;0;54;415,542806266915;3;1961
1019732;1;3;1;10;1;2;1;7;4; ;2;2; ; ; ; ;1;2;1;1;3;0; ;54;0;54;415,542806266915;6;2001
1019732;1;4;1;10;1;1;2;5;4; ;2;2; ; ; ; ;1;2;1;1;3;0; ;54;0;54;415,542806266915;99;99
1019732;1;5;1;10;1;2;1;4;4; ;1; ; ;3; ; ;1;2;2; ;1;0; ;54;0;54;415,542806266915;1;2005
1019734;1;1;1;10;1;1;1;27;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;54;0;54;343,099678511006;1;1982
1019734;1;2;1;10;2;2;1;25;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;54;11;54;343,099678511006;12;1983
1019734;1;3;1;10;2;2;1;6;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ;54;0;54;343,099678511006;11;2002
1019736;1;1;1;10;1;1;1;64;1;3;2;1;12; ; ; ;2;2;2; ;1;0; ;54;0;54;442,991716751929;6;1944
1019736;1;2;1;10;2;2;1;64;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ;54;0;54;442,991716751929;1;1945
1019736;1;3;1;10;3;1;1;39;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;54;5;54;442,991716751929;9;1969
1019736;1;4;1;10;4;1;1;29;3;6;2;1;36; ; ; ;2;1;2; ;5;11;2;54;11;54;442,991716751929;3;1979
1019736;1;5;1;10;5;2;1;22;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;54;5;54;442,991716751929;12;1986
1019736;1;6;1;10;5;2;1;4;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;54;0;54;442,991716751929;10;2004
1019736;1;7;1;10;5;1;1;0;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;54; ;54;442,991716751929;6;2008
1019736;1;8;1;10;4;1;1;18;3;6;1; ; ;1;1;18400;2;1;2; ;5;11;2;54;11;54;442,991716751929;2;1990
1019736;2;1;2;10;1;2;1;37;1;4;1; ; ;3; ; ;2;1;2; ;4;6; ;54;6;54;442,991716751929;6;1971
1019736;2;2;2;10;2;2;1;14;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;54;8;54;442,991716751929;6;1994
1019737;1;1;1;10;1;1;1;38;1;3;1; ; ;1;1;18400;2;1;2; ;4;9; ;54;9;54;311,33268283236;3;1970
1019737;1;2;1;10;2;2;1;29;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;54;11;54;311,33268283236;11;1979
1019737;1;3;1;10;2;1;1;7;3; ;1; ; ;1;5; ;2;1;1;2;3;2; ;54;2;54;311,33268283236;5;2001
1019738;1;1;1;10;1;1;1;53;1;2;1; ; ;1;5; ;2;1;2; ;3;3; ;54;3;54;310,184239148476;10;1955
1019738;1;2;1;10;2;2;1;37;2;2;1; ; ;1;1;10700;2;1;2; ;5;11;2;54;11;54;310,184239148476;1;1972
1019738;1;3;1;10;3;1;1;22;3;6;2;1;36; ; ; ;2;1;2; ;5;11;2;54;11;54;310,184239148476;6;1986
1019738;1;4;1;10;4;1;1;14;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ;54;8;54;310,184239148476;9;1994
1019739;1;1;1;10;1;2;1;32;1;5;1; ; ;1;2;57700;2;1;2; ;3;5; ;54;5;54;316,516092462237;8;1976
1019739;1;2;1;10;2;2;1;7;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ;54;2;54;316,516092462237;7;2001
1019739;1;3;1;10;1;2;1;67;5;5;1; ; ;1;5; ;2;1;2; ;3;5; ;54;5;54;316,516092462237;3;1941
1019739;1;4;1;10;4;2;1;17;5;6;1; ; ;3; ; ;2;1;1;1;4;9; ;54;9;54;316,516092462237;6;1991
1019739;1;5;1;10;5;2;1;16;5;6;1; ; ;3; ; ;2;1;1;1;4;8; ;54;8;54;316,516092462237;11;1992
1019740;1;1;1;10;1;1;1;24;1;6;1; ; ;1;4; ;2;1;2; ;5;11;2;54;11;54;336,913081440894;11;1984
1019741;1;1;1;10;1;1;1;72;1;3;2;1;24; ; ; ;2;2;2; ;1;0; ;54;0;54;330,329273682023;11;1936
1019741;1;2;1;10;4;2;1;59;2;3;2;1;24; ; ; ;2;1;2; ;3;2; ;54;2;54;330,329273682023;4;1949
1019741;1;3;1;10;3;2;1;29;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;54;5;54;330,329273682023;2;1979
1019741;1;4;1;10;4;1;1;26;3;6;2;1;24; ; ; ;2;1;2; ;5;11;2;54;11;54;330,329273682023;8;1982
1019741;1;5;1;10;4;2;1;76;5;3;1; ; ;3; ; ;2;2;2; ;1;0; ;54;0;54;330,329273682023;5;1932
1019741;1;6;1;10;4;2;1;55;5;6;2;2; ; ; ; ;2;2;2; ;1;0; ;54;0;54;330,329273682023;4;1953
1019742;1;1;1;10;2;1;1;41;1;3;1; ; ;1;3;57700;2;1;2; ;3;3; ;54;3;54;314,976437153058;8;1967
1019742;1;2;1;10;2;2;1;44;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;54;11;54;314,976437153058;1;1964
1019743;1;1;1;10;1;2;1;55;1;5;1; ; ;1;2;98;2;1;2; ;5;11;2;54;11;54;628,504131663184;6;1953
1019743;1;2;1;10;2;1;1;24;3;6;1; ; ;1;3;57700;2;1;1;2;6;6;4;54;17;54;628,504131663184;8;1984
1019743;1;3;1;10;3;1;1;23;3;6;1; ; ;1;5; ;2;1;1;2;6;4;2;54;15;54;628,504131663184;8;1985
1019744;1;1;1;10;1;1;1;48;1;3;1; ; ;1;1;50000;2;1;2; ;6;6;5;54;17;54;673,683426685284;12;1960
1019744;1;2;1;10;2;2;1;45;2;3;1; ; ;1;5; ;2;1;2; ;6;5;4;54;16;54;673,683426685284;9;1963
1019744;1;3;1;10;1;2;1;16;3;6;1; ; ;1;5; ;2;1;1;2;6;0;2;54;11;54;673,683426685284;1;1992
1019744;1;4;1;10;1;2;1;15;3;6;1; ; ;1;5; ;2;1;1;2;4;9; ;54;9;54;673,683426685284;5;1993
1019745;1;1;1;10;1;1;1;49;1;3;1; ; ;1;1;64000;2;1;2; ;5;11;2;54;11;54;666,395918043887;6;1959
1019745;1;2;1;10;2;2;1;48;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;54;11;54;666,395918043887;3;1960
1019745;1;3;1;10;3;2;1;24;3;6;1; ; ;1;3;57700;2;1;1;2;6;3;2;54;14;54;666,395918043887;4;1984
1019745;1;4;1;10;3;1;1;4;4; ;1; ; ;1;5; ;2;2;1;2;2;0; ;54;0;54;666,395918043887;3;2004
1019745;1;5;1;10;3;2;1;14;3;6;1; ; ;1;5; ;2;1;1;2;4;8; ;54;8;54;666,395918043887;8;1994
1019746;1;1;1;10;1;2;1;56;1;6;1; ; ;1;1;150000;2;1;2; ;6;5;4;54;16;54;638,088527672348;7;1952
1019747;1;1;1;10;1;1;1;58;1;3;1; ; ;1;3;57700;2;1;2; ;3;3; ;54;3;54;395,191850186174;7;1950
1019747;1;2;1;10;2;2;1;57;2;3;1; ; ;1;5; ;2;1;2; ;3;4; ;54;4;54;395,191850186174;11;1951
1019748;1;1;1;10;1;2;1;33;1;3;1; ; ;1;5; ;2;1;2; ;3;4; ;54;4;54;339,395219916915;5;1975
1019748;1;2;1;10;1;1;1;7;3; ;1; ; ;1;5; ;2;1;1;1;3;1; ;54;1;54;339,395219916915;10;2001
1019748;1;3;1;10;1;2;1;5;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ;54;0;54;339,395219916915;5;2003
1019748;1;4;1;10;1;2;1;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;54; ;54;339,395219916915;6;2006
1019749;1;1;1;10;1;2;1;48;1;2;1; ; ;3; ; ;2;1;2; ;3;1; ;54;1;54;254,023795906309;7;1960
1019749;1;2;1;10;1;1;1;41;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;54;0;54;254,023795906309;10;1967
1019749;1;3;1;10;3;2;1;30;3;6;1; ; ;3; ; ;2;1;2; ;4;9; ;54;9;54;254,023795906309;9;1978
1019749;1;4;1;10;3;1;1;24;3;6;1; ; ;3; ; ;2;1;2; ;4;7; ;54;7;54;254,023795906309;8;1984
1019749;1;5;1;10;1;1;1;17;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;54;9;54;254,023795906309;8;1991
1019749;1;6;1;10;1;1;1;11;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;54;6;54;254,023795906309;3;1997
1019750;1;1;1;10;1;1;1;28;1;2;1; ; ;3; ; ;2;1;2; ;4;7; ;54;7;54;343,099678511006;11;1980
1019750;1;2;1;10;2;2;1;29;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;54;5;54;343,099678511006;1;1979
1019750;1;3;1;10;2;2;1;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;54;1;54;343,099678511006;10;2001
1019752;1;1;1;10;1;1;1;39;1;2;2;1;3; ; ; ;2;1;2; ;3;2; ;54;2;54;312,580338150767;6;1969
1019752;1;2;1;10;2;2;1;45;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;54;11;54;312,580338150767;8;1963
1019752;1;3;1;10;3;1;1;22;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;54;11;54;312,580338150767;7;1986
1019754;1;1;1;10;1;1;1;50;1;3;1; ; ;1;1;18500;2;1;2; ;3;5; ;54;5;54;321,116877243268;8;1958
1019754;1;2;1;10;2;2;1;37;2;3;1; ; ;1;5; ;2;1;2; ;4;7; ;54;7;54;321,116877243268;12;1971
1019754;1;3;1;10;1;1;1;16;3;6;1; ; ;1;5; ;2;1;2; ;3;5; ;54;5;54;321,116877243268;3;1992
1019754;1;4;1;10;1;1;1;15;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1;54;10;54;321,116877243268;1;1993
1019754;1;5;1;10;1;2;1;12;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ;54;4;54;321,116877243268;1;1997
1019755;1;1;1;10;1;1;1;56;1;3;1; ; ;3; ; ;2;1;1;1;3;2; ;54;2;54;395,191850186174;8;1952
1019755;1;2;1;10;2;2;1;72;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ;54;3;54;395,191850186174;7;1936
1019756;1;1;1;10;1;1;1;55;1;2;2;2; ; ; ; ;1;1;2; ;3;5; ;54;5;54;382,409255059009;6;1953
1019756;1;2;1;10;2;2;1;43;2;2;2;2; ; ; ; ;2;1;2; ;3;5; ;54;5;54;382,409255059009;9;1965
1019756;1;3;1;10;3;1;1;23;3;6;2;2; ; ; ; ;2;1;2; ;3;5; ;54;5;54;382,409255059009;2;1985
1019756;1;4;1;10;4;2;1;21;3;6;2;2; ; ; ; ;2;1;2; ;3;5; ;54;5;54;382,409255059009;3;1987
1019756;1;5;1;10;4;2;1;13;3;6;2;2; ; ; ; ;2;1;1;1;3;2; ;54;2;54;382,409255059009;12;1995
1019757;1;1;1;10;1;1;1;41;1;3;1; ; ;1;1;18500;2;1;2; ;6;3;3;54;14;54;339,455924190308;5;1967
1019757;1;2;1;10;1;2;1;36;2;3;1; ; ;1;3;9300;2;1;2; ;5;11;2;54;11;54;339,455924190308;11;1972
1019757;1;3;1;10;1;1;1;9;3; ;1; ; ;1;5; ;2;1;1;2;4;0; ;54;5;54;339,455924190308;6;1999
1019757;1;4;1;10;1;2;1;6;3; ;1; ; ;1;5; ;2;1;1;2;3;1; ;54;1;54;339,455924190308;2;2002
1019758;1;1;1;10;1;2;1;46;1;4;1; ; ;3; ; ;2;1;2; ;4;9; ;54;9;54;308,657767711301;6;1962
1019758;1;2;1;10;1;2;1;16;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;54;9;54;308,657767711301;7;1992
1019758;1;3;1;10;1;2;1;13;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;54;7;54;308,657767711301;11;1995
1019759;1;1;1;10;1;1;1;52;1;3;1; ; ;1;1;18500;2;1;2; ;3;4; ;54;4;54;264,956434001101;6;1956
1019759;1;2;1;10;3;2;1;51;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;54;11;54;264,956434001101;11;1957
1019759;1;3;1;10;3;1;1;24;3;6;2;1;8; ; ; ;2;1;2; ;5;11;2;54;11;54;264,956434001101;9;1984
1019759;2;1;2;10;1;2;1;36;1;4;2;1;36; ; ; ;1;1;2; ;6;2;3;54;13;54;264,956434001101;5;1972
1019759;2;2;2;10;1;1;1;16;3;6;2;1;36; ; ; ;1;1;1;1;5;10;1;54;10;54;264,956434001101;8;1992
1019759;2;3;2;10;1;2;1;14;3;6;2;1;36; ; ; ;1;1;1;1;4;8; ;54;8;54;264,956434001101;8;1994
1019759;2;4;2;10;1;1;1;3;3; ;2;2; ; ; ; ;1;2;2; ;1;0; ;54;0;54;264,956434001101;2;2005
1019760;1;1;1;10;1;1;1;37;1;3;1; ; ;1;5; ;2;1;2; ;6;1;2;54;12;54;887,453503796511;9;1971
1019760;1;2;1;10;2;2;1;32;2;3;1; ; ;1;3;57700;2;1;2; ;6;1;2;54;12;54;887,453503796511;7;1976
1019760;1;3;1;10;2;2;1;11;3;6;1; ; ;1;5; ;2;1;1;2;3;4; ;54;4;54;887,453503796511;1;1998
1019760;1;4;1;10;2;2;1;3;3; ;1; ; ;1;5; ;2;2;1;2;2;0; ;54;0;54;887,453503796511;2;2005
