DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;CLASE;DPTO;fex_c_2011
878992;1;4;1;90;;1;2;2;2;2;2;2;2;2;2;24;;;;;;;;;;2;41;903.306.053.867.799
878992;1;5;1;90;;1;2;2;2;2;2;2;2;2;2;24;;;;;;;;;;2;41;903.306.053.867.799
878994;1;1;1;90;;1;1;2;2;2;2;2;2;2;2;30;15;;;;;;;;;2;41;811.080.848.876.499
878994;1;2;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;811.080.848.876.499
878996;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;989.849.687.734.131
878996;1;2;1;90;;1;1;2;2;2;2;2;2;2;2;20;18;;;;;;;;;2;41;989.849.687.734.131
878998;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;76.338.458.907.894
878998;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;15;;;;;;;;;2;41;76.338.458.907.894
878998;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;76.338.458.907.894
878998;1;4;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;76.338.458.907.894
878998;1;5;1;90;;2;1;2;2;2;2;2;2;2;2;;15;;;;;;;;;2;41;76.338.458.907.894
879000;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;897.218.579.123.656
879000;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;30;;;;;;;;;2;41;897.218.579.123.656
879000;1;3;1;90;;1;2;2;2;2;2;2;2;2;2;40;;;;;;;;;;2;41;897.218.579.123.656
879018;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;120.974.801.468.947
879018;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;30;;;;;;;;;2;41;120.974.801.468.947
879020;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;987.210.909.764.213
879020;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;40;;;;;;;;;2;41;987.210.909.764.213
879020;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;30;;;;;;;;;2;41;987.210.909.764.213
879020;1;4;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;987.210.909.764.213
879025;1;1;1;90;;2;2;2;1;2;2;2;2;2;2;;;;4;;;;;;;2;41;110.662.098.488.259
879025;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;15;;;;;;;;;2;41;110.662.098.488.259
879025;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;110.662.098.488.259
879025;1;4;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;110.662.098.488.259
879025;1;5;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;110.662.098.488.259
879029;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;42;;;;;;;;;2;41;103.133.426.324.405
879029;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;5;;;;;;;;;2;41;103.133.426.324.405
879030;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;742.171.447.068.327
879030;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;20;;;;;;;;;2;41;742.171.447.068.327
879031;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;10.332.248.954.175
879031;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;10;;;;;;;;;2;41;10.332.248.954.175
879031;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;10.332.248.954.175
879031;1;4;1;90;;2;1;2;2;2;2;2;2;2;2;;25;;;;;;;;;2;41;10.332.248.954.175
879031;1;5;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;10.332.248.954.175
879035;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;118.638.139.529.938
879035;1;2;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;118.638.139.529.938
879035;1;6;1;90;;2;1;2;2;2;2;2;2;2;2;;40;;;;;;;;;2;41;118.638.139.529.938
879037;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;772.761.866.365.679
879037;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;30;;;;;;;;;2;41;772.761.866.365.679
879037;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;772.761.866.365.679
879039;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;11.321.233.001.096
879039;1;2;1;90;;1;1;2;2;2;2;2;2;2;2;2;40;;;;;;;;;2;41;11.321.233.001.096
879039;1;3;1;90;;1;2;2;2;2;2;2;2;2;2;5;;;;;;;;;;2;41;11.321.233.001.096
879039;1;4;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;11.321.233.001.096
879042;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;950.228.644.228.374
879043;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;960.040.506.187.686
879045;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;982.067.093.610.795
879045;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;30;;;;;;;;;2;41;982.067.093.610.795
879045;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;6;;;;;;;;;2;41;982.067.093.610.795
879050;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;761.845.886.904.827
879050;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;40;;;;;;;;;2;41;761.845.886.904.827
879062;1;1;1;90;;2;2;2;1;2;2;2;2;2;2;;;;7;;;;;;;2;41;902.209.504.680.183
879062;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;36;;24;;;;;;;2;41;902.209.504.680.183
879062;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;15;;;;;;;;;2;41;902.209.504.680.183
879064;1;1;1;90;;1;2;2;1;2;2;2;2;2;2;7;;;7;;;;;;;2;41;992.082.562.084.874
879064;1;2;1;90;;2;1;2;1;2;1;2;2;2;2;;30;;24;;14;;;;;2;41;992.082.562.084.874
879064;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;992.082.562.084.874
879064;1;4;1;90;;2;1;2;2;2;2;2;2;2;2;;7;;;;;;;;;2;41;992.082.562.084.874
879067;1;1;1;90;;1;1;2;1;2;2;2;2;2;2;7;40;;7;;;;;;;2;41;627.892.623.624.246
879067;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;14;;;;;;;;;2;41;627.892.623.624.246
879067;1;3;1;90;;1;1;2;2;2;2;2;2;2;2;14;14;;;;;;;;;2;41;627.892.623.624.246
879067;1;4;1;90;;2;1;2;1;2;2;2;2;2;2;;7;;24;;;;;;;2;41;627.892.623.624.246
879069;1;1;1;90;;1;2;2;2;2;2;2;2;2;1;7;;;;;;;;;7;2;41;105.226.571.117.899
879069;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;36;;14;;;;;;;2;41;105.226.571.117.899
879069;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;7;;;;;;;;;2;41;105.226.571.117.899
879069;1;4;1;90;;2;1;2;2;2;2;2;2;2;2;;7;;;;;;;;;2;41;105.226.571.117.899
879071;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;956.316.118.972.516
879071;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;30;;;;;;;;;2;41;956.316.118.972.516
879071;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;956.316.118.972.516
879073;1;1;1;90;;2;1;2;1;2;2;2;2;2;2;;2;;42;;;;;;;2;41;661.260.456.554.051
879074;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;102.761.319.102.088
879074;1;2;1;90;;1;1;2;1;2;2;2;2;2;2;14;36;;14;;;;;;;2;41;102.761.319.102.088
879074;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;102.761.319.102.088
879074;1;4;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;102.761.319.102.088
879074;1;5;1;90;;2;1;2;2;2;2;2;2;2;2;;14;;;;;;;;;2;41;102.761.319.102.088
879077;1;1;1;90;;1;1;2;2;2;2;2;2;2;2;14;36;;;;;;;;;2;41;990.630.925.485.038
879077;1;2;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;990.630.925.485.038
879079;1;1;1;90;;1;1;2;1;2;2;2;2;2;2;14;24;;14;;;;;;;2;41;115.454.294.591.696
879084;1;1;1;90;;1;1;2;1;2;2;2;2;2;2;7;7;;7;;;;;;;2;41;122.698.728.307.082
879084;1;2;1;90;;1;1;2;1;2;2;2;2;2;2;7;40;;14;;;;;;;2;41;122.698.728.307.082
879084;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;122.698.728.307.082
879084;1;4;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;122.698.728.307.082
879084;1;5;1;90;;2;1;2;2;2;2;2;2;2;2;;7;;;;;;;;;2;41;122.698.728.307.082
879087;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;977.076.168.054.268
879087;1;2;1;90;;1;1;2;1;2;2;2;2;2;2;14;36;;24;;;;;;;2;41;977.076.168.054.268
879087;1;3;1;90;;1;2;2;2;2;2;2;2;2;2;14;;;;;;;;;;2;41;977.076.168.054.268
879088;1;1;1;90;;1;1;2;2;2;2;2;2;2;2;7;14;;;;;;;;;2;41;950.228.644.228.374
879106;1;1;1;90;;1;2;2;2;2;2;2;2;2;2;7;;;;;;;;;;2;41;108.752.417.628.223
879106;1;2;1;90;;1;1;2;1;2;2;2;2;2;2;14;40;;24;;;;;;;2;41;108.752.417.628.223
879106;1;5;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;108.752.417.628.223
879106;1;6;1;90;;1;2;2;2;2;2;2;2;2;2;14;;;;;;;;;;2;41;108.752.417.628.223
879108;1;1;1;90;;1;2;2;2;2;2;2;2;2;2;7;;;;;;;;;;2;41;822.029.035.998.938
879108;1;2;1;90;;1;1;2;1;2;2;2;2;2;2;14;48;;24;;;;;;;2;41;822.029.035.998.938
879110;1;1;1;90;;1;2;2;1;2;2;2;2;2;2;7;;;7;;;;;;;2;41;114.225.804.181.954
879110;1;2;1;90;;1;1;2;1;2;2;2;2;2;2;14;40;;24;;;;;;;2;41;114.225.804.181.954
879110;1;3;1;90;;1;2;2;2;2;2;2;2;2;2;14;;;;;;;;;;2;41;114.225.804.181.954
879110;1;4;1;90;;1;2;2;2;2;2;2;2;2;2;14;;;;;;;;;;2;41;114.225.804.181.954
879110;1;5;1;90;;1;1;2;2;2;2;2;2;2;2;7;7;;;;;;;;;2;41;114.225.804.181.954
879111;1;1;1;90;;2;2;2;1;2;2;2;2;2;2;;;;7;;;;;;;2;41;681.988.297.974.215
879111;1;2;1;90;;1;1;2;1;2;2;2;2;2;2;4;40;;24;;;;;;;2;41;681.988.297.974.215
879113;1;1;1;90;;2;2;2;1;2;2;2;2;2;2;;;;7;;;;;;;2;41;927.027.760.670.101
879113;1;2;1;90;;1;1;2;1;2;2;2;2;2;2;7;40;;24;;;;;;;2;41;927.027.760.670.101
879113;1;3;1;90;;1;1;2;1;2;2;2;2;2;2;2;10;;7;;;;;;;2;41;927.027.760.670.101
879113;1;4;1;90;;2;1;2;2;2;2;2;2;2;2;;4;;;;;;;;;2;41;927.027.760.670.101
879115;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;732.359.585.109.015
879115;1;2;1;90;;1;1;2;2;2;2;2;2;2;2;7;40;;;;;;;;;2;41;732.359.585.109.015
879117;1;1;1;90;;1;1;2;2;2;2;2;2;2;2;7;14;;;;;;;;;2;41;980.819.063.525.726
879117;1;2;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;980.819.063.525.726
879119;1;1;1;90;;1;2;2;2;2;2;2;2;2;2;7;;;;;;;;;;2;41;113.244.617.986.023
879119;1;2;1;90;;1;1;2;2;2;2;2;2;2;2;7;40;;;;;;;;;2;41;113.244.617.986.023
879119;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;113.244.617.986.023
879119;1;4;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;113.244.617.986.023
879119;1;5;1;90;;1;1;2;2;2;2;2;2;2;2;7;24;;;;;;;;;2;41;113.244.617.986.023
879122;1;1;1;90;;1;2;2;2;2;2;2;2;2;2;7;;;;;;;;;;2;41;872.566.058.965.547
879122;1;2;1;90;;1;1;2;2;2;2;2;2;2;2;14;40;;;;;;;;;2;41;872.566.058.965.547
879122;1;3;1;90;;1;2;2;2;2;2;2;2;2;2;24;;;;;;;;;;2;41;872.566.058.965.547
879122;1;4;1;90;;1;1;2;2;2;2;2;2;2;2;7;14;;;;;;;;;2;41;872.566.058.965.547
879123;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;122.973.248.904.168
879123;1;2;1;90;;1;1;2;2;2;2;2;2;2;2;7;40;;;;;;;;;2;41;122.973.248.904.168
879127;1;1;1;90;;1;1;2;2;2;2;2;2;2;2;14;7;;;;;;;;;2;41;841.671.268.173.851
879127;1;2;1;90;;1;1;2;2;2;2;2;2;2;2;7;40;;;;;;;;;2;41;841.671.268.173.851
879127;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;841.671.268.173.851
879129;1;1;1;90;;1;2;2;2;2;2;2;2;2;2;7;;;;;;;;;;2;41;841.671.268.173.851
879129;1;2;1;90;;1;1;2;2;2;2;2;2;2;2;7;40;;;;;;;;;2;41;841.671.268.173.851
879129;1;3;1;90;;1;1;2;2;2;2;2;2;2;2;7;7;;;;;;;;;2;41;841.671.268.173.851
879131;1;1;1;90;;2;2;2;1;2;2;2;2;2;2;;;;7;;;;;;;2;41;977.399.047.804.901
879131;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;40;;7;;;;;;;2;41;977.399.047.804.901
879131;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;977.399.047.804.901
879131;1;4;1;90;;2;1;2;2;2;2;2;2;2;2;;24;;;;;;;;;2;41;977.399.047.804.901
879146;1;1;1;90;;1;2;2;1;2;2;2;2;2;2;24;;;7;;;;;;;2;41;108.674.293.853.132
879146;1;2;1;90;;1;1;2;1;2;2;2;2;2;2;14;40;;40;;;;;;;2;41;108.674.293.853.132
879146;1;3;1;90;;1;1;2;1;2;2;2;2;2;2;14;14;;7;;;;;;;2;41;108.674.293.853.132
879146;1;4;1;90;;1;1;2;1;2;2;2;2;2;2;7;7;;7;;;;;;;2;41;108.674.293.853.132
879151;1;1;1;90;;2;1;2;1;2;2;2;2;2;2;;40;;40;;;;;;;2;41;901.428.266.929.276
879151;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;7;;;;;;;;;2;41;901.428.266.929.276
879151;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;7;;;;;;;;;2;41;901.428.266.929.276
879154;1;1;1;90;;2;1;2;1;2;2;2;2;2;2;;24;;40;;;;;;;2;41;826.442.330.319.325
879154;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;7;;7;;;;;;;2;41;826.442.330.319.325
879154;1;3;1;90;;2;1;2;1;2;2;2;2;2;2;;7;;7;;;;;;;2;41;826.442.330.319.325
879156;1;1;1;90;;2;1;2;1;2;2;2;2;2;2;;4;;7;;;;;;;2;41;931.695.806.475.995
879156;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;40;;40;;;;;;;2;41;931.695.806.475.995
879156;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;7;;;;;;;;;2;41;931.695.806.475.995
879158;1;1;1;90;;2;1;2;1;2;2;2;2;2;2;;4;;7;;;;;;;2;41;851.838.217.545.383
879158;1;2;1;90;;1;1;2;1;2;2;2;2;2;2;14;40;;24;;;;;;;2;41;851.838.217.545.383
879158;1;3;1;90;;1;1;2;1;2;2;2;2;2;2;4;14;;24;;;;;;;2;41;851.838.217.545.383
879160;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;4;;;;;;;;;2;41;982.067.093.610.795
879160;1;2;1;90;;1;1;2;1;2;2;2;2;2;2;14;40;;24;;;;;;;2;41;982.067.093.610.795
879160;1;3;1;90;;1;1;2;2;2;2;2;2;2;2;7;7;;;;;;;;;2;41;982.067.093.610.795
879162;1;1;1;90;;1;1;2;2;2;2;2;2;2;2;14;14;;;;;;;;;2;41;960.040.506.187.686
879163;1;1;1;90;;1;1;2;2;2;2;2;2;2;2;24;24;;;;;;;;;2;41;966.127.980.931.829
879163;1;2;1;90;;1;1;2;2;2;2;2;2;2;2;30;14;;;;;;;;;2;41;966.127.980.931.829
879163;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;966.127.980.931.829
879165;1;1;1;90;;1;2;2;1;2;2;2;2;2;2;7;;;4;;;;;;;2;41;175.154.343.581.493
879165;1;2;1;90;;1;1;2;1;2;2;2;2;2;2;14;40;;40;;;;;;;2;41;175.154.343.581.493
879165;1;3;1;90;;1;2;2;2;2;2;2;2;2;2;4;;;;;;;;;;2;41;175.154.343.581.493
879165;1;4;1;90;;1;2;2;2;2;2;2;2;2;2;7;;;;;;;;;;2;41;175.154.343.581.493
879165;1;5;1;90;;1;1;2;1;2;2;2;2;2;2;24;24;;24;;;;;;;2;41;175.154.343.581.493
879165;1;6;1;90;;1;1;2;2;2;2;2;2;2;2;14;14;;;;;;;;;2;41;175.154.343.581.493
879165;1;7;1;90;;1;1;2;2;2;2;2;2;2;2;14;14;;;;;;;;;2;41;175.154.343.581.493
879165;1;8;1;90;;1;2;2;2;2;2;2;2;2;2;14;;;;;;;;;;2;41;175.154.343.581.493
879165;1;9;1;90;;1;2;2;2;2;2;2;2;2;2;7;;;;;;;;;;2;41;175.154.343.581.493
879170;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;593.428.241.506.824
879170;1;2;1;90;;1;1;2;1;2;2;2;2;2;2;14;40;;24;;;;;;;2;41;593.428.241.506.824
879170;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;593.428.241.506.824
879170;1;4;1;90;;1;1;2;1;2;2;2;2;2;2;24;24;;24;;;;;;;2;41;593.428.241.506.824
879170;1;5;1;90;;2;1;2;2;2;2;2;2;2;2;;7;;;;;;;;;2;41;593.428.241.506.824
879176;1;1;1;90;;1;1;2;2;2;2;2;2;2;2;7;7;;;;;;;;;2;41;882.073.549.430.515
879176;1;2;1;90;;1;1;2;2;2;2;2;2;2;2;24;36;;;;;;;;;2;41;882.073.549.430.515
879176;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;882.073.549.430.515
879176;1;4;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;41;882.073.549.430.515
879593;1;1;1;90;;1;1;2;2;2;2;2;2;2;2;3;14;;;;;;;;;2;47;119.633.810.685.445
879593;1;2;1;90;;1;1;2;2;2;2;2;2;2;2;7;49;;;;;;;;;2;47;119.633.810.685.445
879593;1;3;1;90;;1;1;2;2;2;2;2;2;2;2;14;14;;;;;;;;;2;47;119.633.810.685.445
879593;1;4;1;90;;2;1;2;2;2;2;2;2;2;2;;28;;;;;;;;;2;47;119.633.810.685.445
879593;1;5;1;90;;2;1;2;2;2;2;2;2;2;2;;21;;;;;;;;;2;47;119.633.810.685.445
879593;1;6;1;90;;2;1;2;2;2;2;2;2;2;2;;14;;;;;;;;;2;47;119.633.810.685.445
879612;1;1;1;90;;1;2;2;2;2;2;2;2;2;2;7;;;;;;;;;;2;47;103.442.442.683.595
879612;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;35;;14;;;;;;;2;47;103.442.442.683.595
879616;1;1;1;90;;1;1;2;2;2;2;2;2;2;2;14;7;;;;;;;;;2;47;710.327.052.075.383
879616;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;35;;28;;;;;;;2;47;710.327.052.075.383
879618;2;1;2;90;;2;1;2;2;2;2;2;2;2;2;;14;;;;;;;;;2;47;214.643.212.240.909
879618;2;2;2;90;;2;1;2;1;2;2;2;2;2;2;;35;;21;;;;;;;2;47;214.643.212.240.909
879620;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;47;135.049.397.092.343
879620;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;28;;;;;;;;;2;47;135.049.397.092.343
879620;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;47;135.049.397.092.343
879620;1;4;1;90;;2;1;2;2;2;2;2;2;2;2;;14;;;;;;;;;2;47;135.049.397.092.343
879620;1;5;1;90;;2;1;2;2;2;2;2;2;2;2;;7;;;;;;;;;2;47;135.049.397.092.343
879622;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;47;578.080.129.518.243
879622;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;28;;;;;;;;;2;47;578.080.129.518.243
879622;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;47;578.080.129.518.243
879622;1;4;1;90;;1;1;2;2;2;2;2;2;2;2;14;14;;;;;;;;;2;47;578.080.129.518.243
879622;1;5;1;90;;1;1;2;2;2;2;2;2;2;2;7;7;;;;;;;;;2;47;578.080.129.518.243
879622;1;8;1;90;;2;1;1;1;2;2;2;2;2;2;;48;14;14;;;;;;;2;47;578.080.129.518.243
879625;1;1;1;90;;1;1;2;2;2;2;2;2;2;2;14;7;;;;;;;;;2;47;781.838.401.116.256
879625;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;48;;14;;;;;;;2;47;781.838.401.116.256
879625;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;21;;;;;;;;;2;47;781.838.401.116.256
879627;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;14;;;;;;;;;2;47;954.856.255.098.581
879627;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;35;;21;;;;;;;2;47;954.856.255.098.581
879629;1;1;1;90;;1;2;1;2;2;2;2;2;2;2;7;;14;;;;;;;;2;47;106.286.347.723.628
879629;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;56;;;;;;;;;2;47;106.286.347.723.628
879629;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;14;;;;;;;;;2;47;106.286.347.723.628
879629;1;4;1;90;;2;1;2;2;2;2;2;2;2;2;;28;;;;;;;;;2;47;106.286.347.723.628
879633;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;14;;;;;;;;;2;47;722.425.841.920.292
879633;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;48;;14;;;;;;;2;47;722.425.841.920.292
879633;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;47;722.425.841.920.292
879635;1;1;1;90;;1;1;2;2;2;2;2;2;2;2;14;7;;;;;;;;;2;47;578.080.129.518.243
879635;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;28;;;;;;;;;2;47;578.080.129.518.243
879635;1;3;1;90;;1;1;2;2;2;2;2;2;2;2;21;7;;;;;;;;;2;47;578.080.129.518.243
879635;1;6;1;90;;2;1;2;1;2;2;2;2;2;2;;35;;14;;;;;;;2;47;578.080.129.518.243
879640;1;1;1;90;;1;1;2;2;2;2;2;2;2;2;7;7;;;;;;;;;2;47;592.386.886.725.409
879640;2;1;2;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;47;592.386.886.725.409
879640;2;2;2;90;;2;1;2;1;2;2;2;2;2;2;;14;;14;;;;;;;2;47;592.386.886.725.409
879641;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;47;100.722.048.536.874
879641;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;28;;;;;;;;;2;47;100.722.048.536.874
879641;1;3;1;90;;2;1;2;1;1;2;2;2;2;2;;42;;14;14;;;;;;2;47;100.722.048.536.874
879641;1;4;1;90;;2;1;2;2;2;2;2;2;2;2;;7;;;;;;;;;2;47;100.722.048.536.874
879641;1;8;1;90;;2;1;2;2;2;2;2;2;2;2;;14;;;;;;;;;2;47;100.722.048.536.874
879644;1;1;1;90;;1;1;2;2;2;2;2;2;2;2;14;14;;;;;;;;;2;47;879.279.196.942.573
879645;1;1;1;90;;1;1;2;2;2;2;2;2;2;2;14;7;;;;;;;;;2;47;602.398.134.848.661
879645;1;2;1;90;;1;2;2;2;2;2;2;2;2;2;14;;;;;;;;;;2;47;602.398.134.848.661
879647;1;1;1;90;;1;1;2;2;2;2;2;2;2;2;7;7;;;;;;;;;2;47;112.227.603.643.225
879647;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;48;;;;;;;;;2;47;112.227.603.643.225
879647;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;14;;;;;;;;;2;47;112.227.603.643.225
879647;1;4;1;90;;2;1;2;2;2;2;2;2;2;2;;7;;;;;;;;;2;47;112.227.603.643.225
879681;1;1;1;90;;1;1;2;2;2;2;2;2;2;2;7;7;;;;;;;;;2;47;596.275.967.915.242
879681;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;35;;;;;;;;;2;47;596.275.967.915.242
879682;1;1;1;90;;1;1;2;2;2;2;2;2;2;2;14;7;;;;;;;;;2;47;135.470.644.961.054
879682;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;42;;21;;;;;;;2;47;135.470.644.961.054
879682;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;14;;;;;;;;;2;47;135.470.644.961.054
879686;1;1;1;90;;1;1;2;2;2;2;2;2;2;2;14;14;;;;;;;;;2;47;131.143.034.238.083
879687;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;47;119.947.420.422.058
879687;1;2;1;90;;2;1;2;2;1;2;2;2;2;2;;36;;;14;;;;;;2;47;119.947.420.422.058
879687;1;3;1;90;;1;2;2;2;2;2;2;2;2;2;14;;;;;;;;;;2;47;119.947.420.422.058
879687;1;4;1;90;;1;1;2;2;2;2;2;2;2;2;14;14;;;;;;;;;2;47;119.947.420.422.058
879687;1;5;1;90;;2;1;2;2;2;2;2;2;2;2;;14;;;;;;;;;2;47;119.947.420.422.058
879689;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;56;;;;;;;;;2;47;171.646.747.838.088
879689;1;2;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;47;171.646.747.838.088
879691;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;14;;;;;;;;;2;47;134.586.670.626.361
879691;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;42;;;;;;;;;2;47;134.586.670.626.361
879691;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;14;;;;;;;;;2;47;134.586.670.626.361
879713;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;5;;;;;;;;;2;47;877.340.639.240.671
