DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;CLASE;ESC;DPTO;fex_c_2011
876684;1;2;1;10;2;2;1;1;1975;33;2;2;2;2;;;;;2;1;2;;3;5;;2;5;19;7.190.181.787.039
876684;1;3;1;10;3;2;1;1;1996;12;3;6;2;2;;;;;2;1;1;1;3;4;;2;4;19;7.190.181.787.039
876689;1;1;1;10;1;1;1;12;1979;28;1;2;2;2;;;;;2;1;2;;3;4;;2;4;19;218.966.223.004.425
876689;1;2;1;10;2;2;1;12;1978;29;2;2;2;2;;;;;2;1;2;;3;5;;2;5;19;218.966.223.004.425
876689;1;3;1;10;1;2;1;10;1999;8;3;;2;2;;;;;2;1;2;;3;3;;2;3;19;218.966.223.004.425
876689;1;4;1;10;1;2;1;3;2004;4;3;;2;2;;;;;2;2;2;;1;0;;2;0;19;218.966.223.004.425
876690;1;1;1;10;1;1;1;11;1946;61;1;6;2;2;;;;;2;1;2;;3;3;;2;3;19;171.171.926.398.287
876692;1;1;1;10;1;1;1;2;1976;32;1;2;2;2;;;;;2;1;2;;3;5;;2;5;19;821.961.102.296.236
876692;1;2;1;10;2;2;1;12;1971;36;2;2;2;2;;;;;2;1;2;;3;3;;2;3;19;821.961.102.296.236
876692;1;3;1;10;3;1;1;11;1993;14;3;6;2;2;;;;;2;1;2;;3;5;;2;5;19;821.961.102.296.236
876692;1;4;1;10;2;1;1;10;2002;5;3;;2;2;;;;;2;2;2;;1;0;;2;0;19;821.961.102.296.236
876692;1;5;1;10;2;1;1;7;2004;4;3;;2;2;;;;;2;2;2;;1;0;;2;0;19;821.961.102.296.236
876695;1;1;1;10;1;1;1;4;1944;64;1;4;2;2;;;;;2;1;2;;3;2;;2;2;19;171.171.926.398.287
876697;1;1;1;10;1;1;1;11;1937;70;1;5;1;;;3;;;2;1;2;;3;3;;2;3;19;20.522.633.119.968
876697;1;2;1;10;2;1;1;2;1967;41;3;6;1;;;3;;;2;1;2;;3;5;;2;5;19;20.522.633.119.968
876697;1;3;1;10;3;1;1;9;1978;30;3;6;1;;;3;;;2;1;2;;3;5;;2;5;19;20.522.633.119.968
876697;1;4;1;10;4;2;1;5;1980;28;3;6;1;;;3;;;2;1;1;2;3;5;;2;5;19;20.522.633.119.968
876697;1;5;1;10;5;2;1;5;1984;24;3;3;1;;;3;;;2;1;1;2;3;5;;2;5;19;20.522.633.119.968
876697;1;6;1;10;6;2;1;3;1995;13;5;6;1;;;3;;;2;1;1;1;4;0;;2;5;19;20.522.633.119.968
876697;1;7;1;10;7;1;1;3;1995;13;5;6;1;;;3;;;2;1;1;1;4;0;;2;5;19;20.522.633.119.968
876699;1;1;1;10;1;1;1;6;1970;38;1;2;1;;;3;;;2;1;2;;3;2;;2;2;19;134.589.688.638.775
876699;1;2;1;10;2;2;1;2;1974;34;2;2;1;;;3;;;2;1;2;;3;3;;2;3;19;134.589.688.638.775
876699;1;3;1;10;3;1;1;9;1993;15;3;6;1;;;3;;;2;1;1;1;4;0;;2;5;19;134.589.688.638.775
876699;1;4;1;10;4;2;1;5;1995;13;3;6;1;;;3;;;2;1;1;1;4;6;;2;6;19;134.589.688.638.775
876699;1;5;1;10;2;1;1;11;2007;0;3;;1;;;3;;;2;;;;;;;2;;19;134.589.688.638.775
876701;1;1;1;10;1;1;1;8;1977;31;1;2;2;2;;;;;2;1;2;;3;5;;2;5;19;7.190.181.787.039
876701;1;2;1;10;2;2;1;9;1977;31;2;2;2;2;;;;;2;1;2;;3;3;;2;3;19;7.190.181.787.039
876701;1;3;1;10;3;2;1;6;1996;12;3;6;2;2;;;;;2;1;2;;3;5;;2;5;19;7.190.181.787.039
876704;1;1;1;10;1;1;1;4;1970;38;1;2;2;1;48;;;;1;1;2;;3;5;;2;5;19;813.799.778.536.016
876704;1;2;1;10;2;2;1;5;1970;38;2;2;2;1;84;;;;1;1;2;;4;6;;2;6;19;813.799.778.536.016
876704;1;3;1;10;3;1;1;12;1993;14;3;6;2;1;48;;;;1;1;1;1;4;8;;2;8;19;813.799.778.536.016
876706;1;1;1;10;1;2;1;10;1920;87;1;5;1;;;1;5;;2;1;2;;3;1;;2;1;19;100.343.126.955.385
876706;1;2;1;10;2;1;1;8;1946;62;3;6;1;;;3;;;2;1;2;;3;3;;2;3;19;100.343.126.955.385
876706;1;3;1;10;3;1;1;12;1945;62;5;6;2;2;;;;;2;1;2;;3;3;;2;3;19;100.343.126.955.385
876708;1;1;1;10;1;1;1;5;1965;43;1;3;1;;;3;;;2;1;2;;5;10;1;2;10;19;186.983.267.047.926
876708;1;2;1;10;2;2;1;4;1966;42;2;3;1;;;3;;;2;1;2;;5;11;2;2;11;19;186.983.267.047.926
876708;1;3;1;10;3;1;1;7;1987;21;3;6;1;;;3;;;2;1;2;;5;11;2;2;11;19;186.983.267.047.926
876708;1;4;1;10;4;2;1;9;1992;16;3;6;1;;;3;;;2;1;1;2;4;9;;2;9;19;186.983.267.047.926
876708;1;5;1;10;5;2;1;12;1996;11;3;6;1;;;3;;;2;1;1;2;4;0;;2;5;19;186.983.267.047.926
876711;1;1;1;10;1;1;1;2;1948;60;1;3;1;;;1;2;156000;2;1;2;;6;5;4;2;16;19;170.675.139.614.023
876711;1;2;1;10;2;2;1;11;1956;51;2;3;1;;;1;5;;2;1;2;;6;5;4;2;16;19;170.675.139.614.023
876711;1;3;1;10;3;2;1;7;1984;24;3;6;1;;;1;5;;2;1;1;1;6;4;2;2;15;19;170.675.139.614.023
876711;1;4;1;10;4;1;1;11;1990;17;3;6;1;;;1;5;;2;1;1;1;6;0;2;2;11;19;170.675.139.614.023
876714;1;1;1;10;1;1;1;2;1953;55;1;3;2;2;;;;;2;1;2;;3;3;;2;3;19;171.171.926.398.287
876715;1;1;1;10;1;2;1;8;1912;96;1;5;1;;;3;;;2;1;2;;3;2;;2;2;19;7.190.181.787.039
876716;1;1;1;10;1;1;1;7;1978;30;1;2;1;;;3;;;2;1;2;;5;11;2;2;11;19;10.103.338.712.219
876716;1;2;1;10;2;2;1;12;1981;26;2;2;1;;;3;;;2;1;2;;3;5;;2;5;19;10.103.338.712.219
876716;1;3;1;10;2;2;1;7;2006;2;3;;1;;;3;;;2;;;;;;;2;;19;10.103.338.712.219
876719;1;1;1;10;1;1;1;7;1950;58;1;3;2;2;;;;;2;1;2;;3;5;;2;5;19;729.748.362.978.787
876719;1;2;1;10;2;2;1;8;1939;69;2;3;2;2;;;;;2;1;2;;3;4;;2;4;19;729.748.362.978.787
876721;1;1;1;10;1;1;1;8;1948;60;1;4;1;;;3;;;2;1;2;;3;3;;2;3;19;171.171.926.398.287
876723;1;1;1;10;1;1;1;5;1946;62;1;3;2;2;;;;;2;2;2;;1;0;;2;0;19;258.012.214.218.452
876723;1;2;1;10;2;2;1;9;1952;56;2;3;2;2;;;;;2;2;2;;1;0;;2;0;19;258.012.214.218.452
876723;1;3;1;10;3;1;1;4;1992;16;3;6;2;2;;;;;2;1;2;;3;5;;2;5;19;258.012.214.218.452
876726;1;1;1;10;1;1;1;3;1974;34;1;2;2;2;;;;;2;1;2;;3;5;;2;5;19;123.222.125.867.166
876726;1;2;1;10;2;2;1;5;1974;34;2;2;2;2;;;;;2;1;2;;4;8;;2;8;19;123.222.125.867.166
876726;1;3;1;10;3;1;1;4;1994;14;3;6;2;2;;;;;2;1;1;1;4;6;;2;6;19;123.222.125.867.166
876726;1;4;1;10;2;1;1;2;2003;5;3;;2;2;;;;;2;2;1;1;2;0;;2;0;19;123.222.125.867.166
876730;1;1;1;10;1;2;1;12;1928;79;1;5;1;;;3;;;2;1;2;;3;3;;2;3;19;7.190.181.787.039
876730;1;2;1;10;2;1;1;9;1956;52;3;6;1;;;3;;;2;1;2;;3;3;;2;3;19;7.190.181.787.039
876734;1;1;1;10;1;1;1;8;1950;58;1;3;1;;;3;;;2;1;2;;3;2;;2;2;19;171.171.926.398.287
876736;1;1;1;10;1;2;1;10;1939;68;1;5;1;;;3;;;2;2;2;;1;0;;2;0;19;143.885.972.254.019
876736;1;2;1;10;2;1;1;9;1995;13;4;6;1;;;3;;;2;1;1;1;3;4;;2;4;19;143.885.972.254.019
876739;1;1;1;10;1;1;1;6;1925;83;1;5;1;;;3;;;2;1;2;;3;1;;2;1;19;171.171.926.398.287
876741;1;1;1;10;1;2;1;5;1948;60;1;3;1;;;3;;;2;1;2;;3;3;;2;3;19;7.190.181.787.039
876742;1;1;1;10;1;1;1;9;1938;70;1;2;1;;;1;2;150000;2;1;2;;3;3;;2;3;19;171.171.926.398.287
876755;1;1;1;10;1;2;1;11;1954;53;1;6;2;2;;;;;2;1;2;;3;4;;2;4;19;7.190.181.787.039
876755;1;2;1;10;2;2;1;12;1964;43;5;6;2;2;;;;;2;1;2;;3;4;;2;4;19;7.190.181.787.039
876758;1;1;1;10;1;1;1;12;1917;90;1;5;2;2;;;;;2;1;2;;1;0;;2;0;19;171.171.926.398.287
876762;1;1;1;10;1;2;1;3;1956;52;1;2;1;;;3;;;2;1;2;;3;3;;2;3;19;111.064.783.100.762
876762;1;2;1;10;2;1;1;8;1958;50;2;2;2;2;;;;;2;1;2;;3;2;;2;2;19;111.064.783.100.762
876762;1;3;1;10;3;2;1;11;1984;23;3;4;1;;;3;;;2;1;1;1;4;7;;2;7;19;111.064.783.100.762
876762;1;4;1;10;3;2;1;9;2000;8;4;;1;;;3;;;2;1;2;;1;0;;2;0;19;111.064.783.100.762
876762;1;5;1;10;3;2;1;1;2002;6;4;;1;;;3;;;2;1;1;2;3;1;;2;1;19;111.064.783.100.762
876762;1;6;1;10;6;1;1;4;1971;37;5;2;1;;;3;;;2;1;1;1;6;2;3;2;13;19;111.064.783.100.762
876762;1;7;1;10;7;2;1;3;1981;27;5;2;1;;;3;;;2;1;1;1;6;0;3;2;11;19;111.064.783.100.762
876765;1;1;1;10;1;1;2;;;52;1;3;1;;;3;;;2;2;2;;1;0;;2;0;19;287.481.782.294.678
876765;1;2;1;10;2;2;2;;;50;2;3;1;;;3;;;2;1;2;;3;5;;2;5;19;287.481.782.294.678
876765;1;3;1;10;3;1;1;3;1983;25;3;2;1;;;3;;;2;1;2;;3;5;;2;5;19;287.481.782.294.678
876765;1;4;1;10;4;2;1;9;1984;24;5;2;1;;;3;;;2;1;2;;4;8;;2;8;19;287.481.782.294.678
876765;1;5;1;10;4;1;1;7;2005;3;4;;1;;;3;;;2;2;2;;1;0;;2;0;19;287.481.782.294.678
876765;1;6;1;10;6;1;1;5;1986;22;3;1;1;;;3;;;2;1;2;;3;5;;2;5;19;287.481.782.294.678
876765;1;7;1;10;7;2;1;4;1989;19;5;1;1;;;3;;;2;1;2;;4;6;;2;6;19;287.481.782.294.678
876765;1;8;1;10;6;1;1;11;2006;1;4;;1;;;3;;;2;;;;;;;2;;19;287.481.782.294.678
876765;1;9;1;10;9;1;1;9;1978;30;3;2;1;;;3;;;2;1;2;;3;5;;2;5;19;287.481.782.294.678
876765;1;10;1;10;9;2;1;2;2002;6;4;;1;;;3;;;2;1;1;1;3;0;;2;0;19;287.481.782.294.678
876769;1;1;1;10;1;2;1;10;1960;47;1;6;1;;;3;;;1;1;2;;3;5;;2;5;19;125.056.395.945.011
876769;1;2;1;10;2;1;1;12;1978;29;3;6;1;;;3;;;2;1;2;;3;5;;2;5;19;125.056.395.945.011
876769;1;3;1;10;3;1;1;5;1983;25;3;6;1;;;3;;;1;1;2;;3;5;;2;5;19;125.056.395.945.011
876769;1;4;1;10;4;2;1;6;1989;19;3;6;1;;;3;;;2;1;1;1;4;6;;2;6;19;125.056.395.945.011
876769;1;5;1;10;1;1;1;6;1995;13;3;6;1;;;3;;;1;2;2;;1;0;;2;0;19;125.056.395.945.011
876771;1;1;1;10;1;1;1;2;1963;45;1;6;2;2;;;;;2;1;2;;3;4;;2;4;19;134.678.409.235.027
876773;1;1;1;10;1;1;1;11;1962;45;1;2;2;2;;;;;2;2;2;;1;0;;2;0;19;134.678.409.235.027
876774;1;1;1;10;1;1;1;1;1955;53;1;6;1;;;1;1;21000;2;1;2;;3;2;;2;2;19;232.957.835.848.674
876774;1;2;1;10;2;1;1;4;1985;23;3;6;2;2;;;;;2;1;2;;3;5;;2;5;19;232.957.835.848.674
876776;1;1;1;10;1;1;1;1;1964;44;1;2;2;2;;;;;1;1;2;;5;11;2;2;11;19;10.103.338.712.219
876776;1;2;1;10;2;2;1;5;1962;46;2;2;2;2;;;;;2;1;2;;3;5;;2;5;19;10.103.338.712.219
876776;1;3;1;10;2;2;1;7;2005;3;3;;1;;;3;;;2;2;2;;1;0;;2;0;19;10.103.338.712.219
876778;1;1;1;10;1;1;2;;;59;1;5;2;2;;;;;2;1;2;;3;2;;2;2;19;7.190.181.787.039
876778;1;2;1;10;2;2;1;2;1960;48;3;6;2;2;;;;;2;1;2;;3;3;;2;3;19;7.190.181.787.039
876778;1;3;1;10;3;2;1;6;1963;45;3;6;2;2;;;;;2;1;2;;3;1;;2;1;19;7.190.181.787.039
876778;1;4;1;10;4;1;1;10;1982;26;3;2;1;;;3;;;2;1;2;;3;4;;2;4;19;7.190.181.787.039
876778;1;5;1;10;5;2;1;5;1990;18;9;2;1;;;3;;;1;1;2;;3;5;;2;5;19;7.190.181.787.039
876778;1;6;1;10;5;1;1;11;2006;1;4;;1;;;3;;;2;;;;;;;2;;19;7.190.181.787.039
876780;1;1;1;10;1;1;1;9;1979;29;1;1;1;;;3;;;1;1;2;;3;5;;2;5;19;7.190.181.787.039
876780;1;2;1;10;2;2;1;9;1969;39;2;1;1;;;3;;;2;1;2;;3;5;;2;5;19;7.190.181.787.039
876782;1;1;1;10;1;1;2;;;44;1;4;1;;;3;;;2;1;2;;5;11;2;2;11;19;187.888.120.020.201
876782;1;2;1;10;2;2;1;6;1987;21;3;4;1;;;3;;;2;1;2;;5;10;1;2;10;19;187.888.120.020.201
876782;1;3;1;10;2;1;1;12;2005;2;4;;1;;;3;;;2;;;;;;;2;;19;187.888.120.020.201
876786;1;1;1;10;1;1;1;2;1967;41;1;2;1;;;3;;;2;1;2;;3;5;;2;5;19;153.835.031.719.352
876786;1;2;1;10;2;2;1;11;1967;40;2;2;1;;;3;;;2;1;2;;3;4;;2;4;19;153.835.031.719.352
876786;1;3;1;10;3;2;1;10;1994;13;3;6;1;;;3;;;2;1;1;1;4;6;;2;6;19;153.835.031.719.352
876786;1;4;1;10;2;2;1;3;2000;8;3;;1;;;3;;;2;1;1;1;3;2;;2;2;19;153.835.031.719.352
876787;1;1;1;10;1;1;1;7;1950;58;1;5;2;1;6;;;;1;1;2;;3;5;;2;5;19;28.760.727.148.156
876787;1;2;1;10;2;1;1;1;1986;22;3;1;1;;;1;1;21200;1;1;2;;3;5;;2;5;19;28.760.727.148.156
876787;1;3;1;10;3;2;1;10;1992;15;5;2;1;;;1;5;;2;1;2;;3;5;;2;5;19;28.760.727.148.156
876790;1;1;1;10;1;1;1;8;1962;46;1;6;2;2;;;;;1;1;2;;3;3;;2;3;19;134.678.409.235.027
876791;1;1;1;10;1;1;2;;;30;1;1;2;2;;;;;1;1;2;;3;2;;2;2;19;7.190.181.787.039
876791;1;2;1;10;2;2;2;;;25;2;1;2;2;;;;;1;1;2;;3;3;;2;3;19;7.190.181.787.039
876793;1;1;1;10;1;1;2;;;25;1;1;2;2;;;;;1;1;2;;3;3;;2;3;19;7.190.181.787.039
876793;1;2;1;10;2;2;2;;;30;2;1;2;2;;;;;1;2;2;;1;0;;2;0;19;7.190.181.787.039
876796;1;1;1;10;1;1;1;11;1975;32;1;3;1;;;1;1;31000;2;1;2;;3;3;;2;3;19;7.190.181.787.039
876796;1;2;1;10;2;2;1;12;1980;27;2;3;1;;;3;;;2;1;2;;3;3;;2;3;19;7.190.181.787.039
876796;1;3;1;10;3;2;1;2;1998;10;3;6;1;;;3;;;2;1;1;1;3;4;;2;4;19;7.190.181.787.039
876797;1;1;1;10;1;1;1;1;1956;52;1;3;1;;;3;;;2;1;2;;3;3;;2;3;19;259.829.339.721.918
876797;1;2;1;10;2;2;1;5;1966;42;2;3;1;;;3;;;2;1;2;;3;3;;2;3;19;259.829.339.721.918
876797;1;3;1;10;3;1;1;6;1989;19;3;6;1;;;3;;;2;1;2;;3;5;;2;5;19;259.829.339.721.918
876797;1;4;1;10;4;1;1;2;1991;17;3;6;1;;;3;;;2;1;2;;3;5;;2;5;19;259.829.339.721.918
876797;1;5;1;10;5;2;1;8;1992;16;3;6;1;;;3;;;2;1;2;;3;5;;2;5;19;259.829.339.721.918
876797;1;6;1;10;6;1;1;12;1930;77;5;5;1;;;3;;;2;1;2;;3;2;;2;2;19;259.829.339.721.918
876799;1;1;1;10;1;1;1;7;1977;31;1;2;2;2;;;;;1;1;2;;3;4;;2;4;19;199.720.879.923.848
876799;1;2;1;10;2;2;1;2;1979;29;2;2;1;;;3;;;2;1;2;;3;5;;2;5;19;199.720.879.923.848
876799;1;3;1;10;4;1;1;4;1998;10;3;6;1;;;3;;;1;1;1;1;3;1;;2;1;19;199.720.879.923.848
876799;1;4;1;10;2;1;1;7;1999;9;3;;1;;;3;;;1;1;1;1;2;1;;2;0;19;199.720.879.923.848
876799;1;5;1;10;2;2;1;7;2002;6;3;;1;;;3;;;1;2;2;;1;0;;2;0;19;199.720.879.923.848
876801;1;1;1;10;1;2;1;9;1965;43;1;6;1;;;3;;;2;1;2;;3;3;;2;3;19;7.190.181.787.039
876803;1;1;1;10;1;1;2;;;51;1;2;1;;;3;;;1;1;2;;3;3;;2;3;19;134.678.409.235.027
876806;1;1;1;10;1;1;1;10;1975;33;1;2;1;;;3;;;1;1;2;;3;3;;2;3;19;102.257.585.686.223
876806;1;2;1;10;2;2;1;5;1983;25;2;2;1;;;3;;;1;1;1;1;4;0;;2;5;19;102.257.585.686.223
876806;1;3;1;10;2;2;1;5;1999;9;3;;1;;;3;;;2;1;1;1;3;2;;2;2;19;102.257.585.686.223
876806;1;4;1;10;2;1;1;11;2001;6;3;;1;;;3;;;2;1;1;1;3;0;;2;0;19;102.257.585.686.223
876806;1;5;1;10;2;1;1;9;2003;5;3;;1;;;3;;;2;2;1;1;2;0;;2;0;19;102.257.585.686.223
876806;1;6;1;10;2;1;1;10;2006;1;3;;1;;;3;;;2;;;;;;;2;;19;102.257.585.686.223
876809;1;1;1;10;1;1;1;5;1952;56;1;6;1;;;3;;;1;1;2;;3;5;;2;5;19;269.451.353.011.934
876809;1;2;1;10;2;1;1;12;1992;15;3;6;1;;;3;;;2;1;2;;3;5;;2;5;19;269.451.353.011.934
876811;1;1;1;10;1;1;1;8;1972;36;1;2;1;;;3;;;1;1;2;;3;5;;2;5;19;278.754.963.456.918
876811;1;2;1;10;2;2;1;3;1974;34;2;2;1;;;3;;;1;1;1;1;4;0;;2;5;19;278.754.963.456.918
876811;1;3;1;10;3;1;1;12;1992;15;3;6;1;;;3;;;1;1;1;1;4;8;;2;8;19;278.754.963.456.918
876811;1;4;1;10;4;1;1;10;1994;13;3;6;1;;;3;;;1;1;1;1;4;6;;2;6;19;278.754.963.456.918
876811;1;5;1;10;5;1;1;9;1997;11;3;6;1;;;3;;;1;1;1;1;3;4;;2;4;19;278.754.963.456.918
876811;1;6;1;10;2;1;1;1;2001;7;3;;1;;;3;;;2;1;1;1;3;1;;2;1;19;278.754.963.456.918
876811;1;7;1;10;2;1;1;6;2003;5;3;;1;;;3;;;2;2;1;1;2;0;;2;0;19;278.754.963.456.918
876814;1;1;1;10;1;1;1;4;1969;39;1;4;2;2;;;;;1;1;2;;3;2;;2;2;19;252.611.245.117.262
876814;1;2;1;10;1;2;1;2;2005;3;3;;1;;;3;;;1;2;1;1;2;0;;2;0;19;252.611.245.117.262
876815;1;1;1;10;1;2;1;1;1949;59;1;5;1;;;3;;;1;2;2;;1;0;;2;0;19;7.190.181.787.039
876815;1;2;1;10;2;2;1;2;1979;29;9;2;2;2;;;;;1;1;2;;4;9;;2;9;19;7.190.181.787.039
876815;1;3;1;10;2;1;1;10;1998;9;9;;1;;;3;;;2;1;1;1;3;4;;2;4;19;7.190.181.787.039
876817;1;1;1;10;1;1;1;1;1978;30;1;6;2;2;;;;;1;1;2;;3;3;;2;3;19;134.678.409.235.027
876818;1;1;1;10;1;1;1;3;1942;66;1;3;1;;;3;;;1;1;2;;3;4;;2;4;19;733.829.024.858.897
876818;1;2;1;10;2;2;1;2;1944;64;2;3;1;;;3;;;1;2;2;;3;1;;2;1;19;733.829.024.858.897
876818;1;3;1;10;3;1;1;4;2000;8;4;;1;;;3;;;2;1;1;1;3;2;;2;2;19;733.829.024.858.897
876820;1;1;1;10;1;1;1;8;1977;31;1;2;1;;;3;;;1;1;2;;3;4;;2;4;19;7.190.181.787.039
876820;1;2;1;10;2;2;1;11;1976;31;2;2;1;;;3;;;2;1;2;;3;5;;2;5;19;7.190.181.787.039
876820;1;3;1;10;1;1;1;12;2000;7;3;;1;;;3;;;2;1;1;1;3;2;;2;2;19;7.190.181.787.039
876820;1;4;1;10;1;1;1;6;2003;5;3;;1;;;3;;;2;1;1;1;2;0;;2;0;19;7.190.181.787.039
876822;1;1;1;10;1;2;1;11;1959;48;1;5;1;;;3;;;1;1;2;;3;2;;2;2;19;978.290.669.400.323
876822;1;2;1;10;2;2;1;11;1990;17;3;6;1;;;3;;;1;1;1;1;4;7;;2;7;19;978.290.669.400.323
876822;1;3;1;10;3;2;1;12;1991;16;3;6;1;;;3;;;1;1;1;1;4;6;;2;6;19;978.290.669.400.323
876824;1;1;1;10;1;1;1;11;1939;68;1;2;1;;;3;;;1;1;2;;3;5;;2;5;19;243.212.529.993.013
876824;1;2;1;10;2;2;1;6;1948;60;2;2;1;;;3;;;2;1;2;;3;4;;2;4;19;243.212.529.993.013
876824;1;3;1;10;3;1;1;1;1992;16;3;6;1;;;3;;;1;1;1;1;4;7;;2;7;19;243.212.529.993.013
876824;1;4;1;10;4;2;1;4;1995;13;3;6;1;;;3;;;2;2;2;;1;0;;2;0;19;243.212.529.993.013
876824;1;5;1;10;2;2;1;5;1973;35;3;4;1;;;3;;;1;2;2;;1;0;;2;0;19;243.212.529.993.013
876824;1;6;1;10;6;2;1;3;1994;14;4;6;1;;;3;;;2;1;1;1;4;0;;2;5;19;243.212.529.993.013
876824;1;7;1;10;2;2;1;11;2001;6;4;;1;;;3;;;2;1;1;1;2;1;;2;0;19;243.212.529.993.013
876828;1;1;1;10;1;1;1;5;1966;42;1;2;1;;;3;;;2;1;2;;3;2;;2;2;19;154.243.097.907.363
876828;1;2;1;10;2;2;1;11;1974;33;2;2;1;;;3;;;2;1;2;;3;5;;2;5;19;154.243.097.907.363
876828;1;3;1;10;3;2;1;1;1994;14;3;6;2;2;;;;;1;1;1;1;3;5;;2;5;19;154.243.097.907.363
876828;1;4;1;10;2;1;1;5;2000;8;3;;1;;;3;;;2;1;2;;2;1;;2;0;19;154.243.097.907.363
876828;1;5;1;10;2;2;1;1;2006;2;3;;1;;;3;;;1;;;;;;;2;;19;154.243.097.907.363
876830;1;1;1;10;1;1;1;11;1971;36;1;2;1;;;3;;;1;1;2;;3;5;;2;5;19;152.832.014.439.397
876830;1;2;1;10;2;2;1;11;1982;25;2;2;1;;;3;;;1;1;2;;3;5;;2;5;19;152.832.014.439.397
876830;1;3;1;10;2;1;1;11;2001;6;3;;1;;;3;;;2;1;1;1;3;1;;2;1;19;152.832.014.439.397
876830;1;4;1;10;2;2;1;8;2003;5;3;;1;;;3;;;2;2;2;;1;0;;2;0;19;152.832.014.439.397
876832;1;1;1;10;1;1;1;1;1978;30;1;2;2;2;;;;;1;1;2;;3;2;;2;2;19;152.217.220.629.734
876832;1;2;1;10;2;2;2;;;28;2;2;2;2;;;;;1;1;2;;3;2;;2;2;19;152.217.220.629.734
876832;1;3;1;10;2;2;1;5;2003;5;3;;2;2;;;;;1;2;2;;1;0;;2;0;19;152.217.220.629.734
876834;1;1;1;10;1;1;1;5;1932;76;1;3;1;;;3;;;1;1;2;;3;5;;2;5;19;109.944.119.202.288
876834;1;2;1;10;2;2;1;11;1941;66;2;3;1;;;3;;;2;1;2;;2;1;;2;0;19;109.944.119.202.288
876836;1;1;1;10;1;2;1;11;1955;52;1;5;1;;;3;;;1;1;2;;3;5;;2;5;19;153.835.031.719.352
876836;1;2;1;10;2;1;1;6;1981;27;3;6;1;;;3;;;2;1;2;;5;11;2;2;11;19;153.835.031.719.352
876836;1;3;1;10;3;2;1;8;1986;22;3;6;1;;;3;;;2;1;2;;5;11;2;2;11;19;153.835.031.719.352
876836;1;4;1;10;3;2;1;8;2004;4;4;;1;;;3;;;2;2;1;1;2;0;;2;0;19;153.835.031.719.352
876838;1;1;1;10;1;1;1;4;1963;45;1;3;1;;;3;;;2;1;2;;5;11;2;2;11;19;232.461.049.064.411
876838;1;2;1;10;2;2;1;2;1974;34;2;3;1;;;3;;;2;1;2;;4;6;;2;6;19;232.461.049.064.411
876838;1;3;1;10;3;2;1;1;1994;14;3;6;1;;;3;;;2;1;1;1;4;7;;2;7;19;232.461.049.064.411
876838;1;4;1;10;4;1;1;6;1995;13;3;6;1;;;3;;;2;1;1;1;4;6;;2;6;19;232.461.049.064.411
876838;1;5;1;10;5;1;1;1;1996;12;3;6;1;;;3;;;2;1;1;1;3;4;;2;4;19;232.461.049.064.411
876840;1;1;1;10;1;1;1;11;1930;77;1;5;1;;;3;;;2;2;2;;1;0;;2;0;19;729.748.362.978.787
876840;1;2;1;10;2;2;1;2;1940;68;3;6;1;;;3;;;2;1;2;;3;1;;2;1;19;729.748.362.978.787
876842;1;1;1;10;1;1;1;6;1936;72;1;3;1;;;3;;;2;1;2;;3;1;;2;1;19;275.195.485.949.511
876842;1;2;1;10;2;2;1;6;1938;70;2;3;1;;;3;;;1;1;2;;3;2;;2;2;19;275.195.485.949.511
876842;1;3;1;10;3;2;1;8;1978;30;9;6;1;;;3;;;2;1;2;;4;6;;2;6;19;275.195.485.949.511
876842;1;4;1;10;4;2;1;12;2000;7;9;;1;;;3;;;2;1;1;1;3;2;;2;2;19;275.195.485.949.511
876842;1;5;1;10;3;2;1;1;2003;5;9;;1;;;3;;;2;1;1;1;2;0;;2;0;19;275.195.485.949.511
876842;1;6;1;10;3;2;1;4;2006;2;9;;1;;;3;;;2;;;;;;;2;;19;275.195.485.949.511
876843;1;1;1;10;1;2;1;8;1933;75;1;6;1;;;3;;;2;1;2;;3;4;;2;4;19;196.687.616.851.182
876843;1;2;1;10;2;1;1;4;1984;24;4;6;1;;;3;;;2;1;2;;5;11;2;2;11;19;196.687.616.851.182
876843;1;3;1;10;3;2;1;6;1995;13;4;6;1;;;3;;;2;1;1;1;4;0;;2;5;19;196.687.616.851.182
876847;1;1;1;10;1;2;1;10;1966;42;1;2;1;;;3;;;2;1;2;;5;13;2;2;13;19;813.799.778.536.016
876847;1;2;1;10;2;1;1;8;1994;14;3;6;1;;;3;;;2;1;1;1;4;9;;2;9;19;813.799.778.536.016
876847;1;3;1;10;3;1;1;7;1969;39;9;2;1;;;3;;;1;1;1;2;6;2;3;2;13;19;813.799.778.536.016
876865;1;1;1;10;1;1;1;12;1964;43;1;4;2;2;;;;;1;1;2;;3;5;;2;5;19;7.190.181.787.039
876865;1;2;1;10;2;2;1;7;1928;80;5;5;1;;;3;;;1;1;2;;3;3;;2;3;19;7.190.181.787.039
876865;1;3;1;10;1;2;2;;;51;5;6;2;2;;;;;1;2;2;;1;0;;2;0;19;7.190.181.787.039
876865;1;4;1;10;4;1;1;5;1989;19;5;6;1;;;3;;;1;1;2;;3;5;;2;5;19;7.190.181.787.039
