DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P6016,P6020,P6030,P6030S1,P6030S3,P6040,P6050,P6070,P6090,P6140,P6150,P6100,P6110,P6120,P6125,P6160,P6170,P6175,P6210,P6210S1,P6220,AREA,ESC,DPTO,fex_c_2011
859977,1,2,1,10,2,2,1,9,1969,39,2,2,2,1,18,,,,2,1,2,,3,2,,76,2,76,789.370.678.349.885
859977,1,3,1,10,2,1,1,12,1989,18,3,6,2,1,24,,,,1,1,1,2,4,7,,76,7,76,789.370.678.349.885
859977,1,4,1,10,2,2,1,1,1990,18,3,6,2,1,24,,,,2,1,1,1,4,9,,76,9,76,789.370.678.349.885
859978,1,1,1,10,1,1,1,9,1944,63,1,3,1,,,1,2,57700,2,1,2,,3,3,,76,3,76,466.725.649.797.626
859978,1,2,1,10,2,2,1,3,1953,55,2,3,1,,,1,5,,2,1,2,,3,5,,76,5,76,466.725.649.797.626
859978,1,3,1,10,3,2,1,2,1984,24,3,6,1,,,1,1,98,2,1,2,,5,11,2,76,11,76,466.725.649.797.626
859978,1,4,1,10,2,2,1,9,1999,8,4,,1,,,1,5,,2,1,1,1,3,3,,76,3,76,466.725.649.797.626
859978,1,5,1,10,2,2,1,3,1915,93,5,3,2,2,,,,,2,1,2,,3,3,,76,3,76,466.725.649.797.626
859978,1,6,1,10,6,2,1,2,1972,36,5,6,1,,,3,,,2,1,2,,3,5,,76,5,76,466.725.649.797.626
859979,1,1,1,10,1,2,1,5,1974,34,1,2,1,,,1,1,98,2,1,2,,5,11,2,76,11,76,971.813.795.635.591
859979,1,2,1,10,2,1,1,10,1970,37,2,2,1,,,1,5,,2,1,2,,5,11,2,76,11,76,971.813.795.635.591
859979,1,3,1,10,2,1,1,12,1999,8,3,,1,,,1,5,,2,1,1,2,3,3,,76,3,76,971.813.795.635.591
859980,1,1,1,10,1,1,1,1,1941,67,1,3,1,,,1,2,99970,2,1,2,,3,3,,76,3,76,859.580.939.757.614
859980,1,2,1,10,2,2,1,12,1944,63,2,3,1,,,1,5,,2,1,2,,3,5,,76,5,76,859.580.939.757.614
859980,1,3,1,10,2,2,1,7,1992,16,4,6,1,,,1,5,,2,1,1,1,5,10,1,76,10,76,859.580.939.757.614
859980,1,4,1,10,4,2,1,12,1982,25,4,4,2,1,3,,,,2,1,2,,5,11,2,76,11,76,859.580.939.757.614
859980,1,5,1,10,2,2,1,7,2001,7,4,,1,,,1,5,,1,2,1,1,3,1,,76,1,76,859.580.939.757.614
859980,2,1,2,10,1,1,1,7,1960,48,1,2,1,,,1,3,154000,2,1,2,,4,8,,76,8,76,859.580.939.757.614
859980,2,2,2,10,2,2,1,2,1963,45,2,2,1,,,3,,,2,1,2,,1,0,,76,0,76,859.580.939.757.614
859980,2,3,2,10,2,1,1,1,2001,7,3,,1,,,3,,,2,1,1,1,3,2,,76,2,76,859.580.939.757.614
859980,3,1,3,10,1,1,1,7,1980,28,1,3,1,,,1,1,44000,2,1,2,,6,3,3,76,14,76,859.580.939.757.614
859980,3,2,3,10,2,2,1,12,1972,35,2,3,1,,,1,5,,2,1,2,,5,11,2,76,11,76,859.580.939.757.614
859980,3,3,3,10,2,1,1,9,1996,12,3,6,1,,,1,5,,2,1,1,1,3,4,,76,4,76,859.580.939.757.614
859980,3,4,3,10,2,2,1,2,2001,7,3,,1,,,1,5,,2,1,1,2,3,2,,76,2,76,859.580.939.757.614
859981,1,1,1,10,1,2,1,10,1935,72,1,5,1,,,1,5,,2,1,2,,3,5,,76,5,76,115.830.444.094.615
859981,1,2,1,10,2,1,1,5,1983,25,5,6,1,,,2,4,,2,1,1,1,6,5,2,76,16,76,115.830.444.094.615
859981,1,3,1,10,1,1,2,,,40,5,3,1,,,3,,,2,1,2,,4,8,,76,8,76,115.830.444.094.615
859982,1,1,1,10,1,2,1,2,1961,47,1,3,1,,,1,5,,2,1,2,,4,8,,76,8,76,552.591.560.797.879
859982,1,2,1,10,2,1,1,7,1989,19,3,6,2,1,3,,,,2,1,2,,5,11,2,76,11,76,552.591.560.797.879
859982,1,3,1,10,1,2,1,9,1996,12,3,6,2,1,3,,,,1,1,1,1,4,0,,76,5,76,552.591.560.797.879
859982,1,4,1,10,4,2,1,8,1983,25,3,6,1,,,1,1,57700,2,1,2,,5,11,2,76,11,76,552.591.560.797.879
859982,1,5,1,10,1,1,1,3,2000,8,4,,1,,,1,5,,2,1,1,1,3,2,,76,2,76,552.591.560.797.879
859983,1,1,1,10,1,1,1,1,1971,37,1,2,1,,,3,,,2,1,2,,4,6,,76,6,76,971.813.795.635.591
859983,1,2,1,10,2,2,1,1,1983,25,2,2,1,,,3,,,2,1,2,,5,11,2,76,11,76,971.813.795.635.591
859983,1,3,1,10,2,1,1,11,2006,1,3,,1,,,3,,,2,,,,,,,76,,76,971.813.795.635.591
859984,1,1,1,10,1,1,1,9,1936,71,1,3,1,,,1,2,69000,2,1,2,,4,9,,76,9,76,707.792.285.007.765
859984,1,2,1,10,2,2,1,4,1952,56,2,3,1,,,1,1,98,2,1,2,,6,7,5,76,18,76,707.792.285.007.765
859984,1,3,1,10,3,1,1,2,1984,24,3,6,1,,,1,1,98,2,1,1,1,6,5,4,76,16,76,707.792.285.007.765
859984,1,4,1,10,4,1,1,1,1989,19,3,6,1,,,1,5,,2,1,1,2,6,3,2,76,14,76,707.792.285.007.765
859985,1,1,1,10,1,1,1,6,1930,78,1,3,1,,,1,2,200000,2,1,2,,6,3,2,76,14,76,485.586.619.676.653
859985,1,2,1,10,2,2,1,3,1984,24,2,2,1,,,1,5,,2,1,2,,4,9,,76,9,76,485.586.619.676.653
859985,1,3,1,10,3,2,1,4,1986,22,3,6,1,,,1,3,60000,2,1,2,,5,11,2,76,11,76,485.586.619.676.653
859986,1,1,1,10,1,2,1,11,1941,66,1,5,1,,,1,2,80000,2,1,2,,4,9,,76,9,76,678.147.226.347.744
859986,1,2,1,10,2,2,1,11,1946,61,5,6,1,,,1,2,125000,2,1,2,,6,4,4,76,15,76,678.147.226.347.744
859987,1,1,1,10,1,2,1,1,1974,34,1,6,2,1,36,,,,1,1,2,,6,2,3,76,13,76,706.590.952.215.665
859987,1,2,1,10,1,1,1,7,2005,3,3,,1,,,1,5,,2,2,2,,1,0,,76,0,76,706.590.952.215.665
859987,1,3,1,10,3,2,1,5,1950,58,5,5,1,,,1,3,57000,2,1,2,,4,8,,76,8,76,706.590.952.215.665
859988,1,1,1,10,1,2,1,9,1954,53,1,3,1,,,1,3,115000,2,1,2,,5,11,2,76,11,76,654.777.419.750.744
859988,1,2,1,10,1,1,1,9,1933,74,2,3,1,,,1,5,,2,1,2,,6,5,4,76,16,76,654.777.419.750.744
859988,1,3,1,10,3,2,1,9,1976,31,3,6,1,,,1,1,98,2,1,2,,6,5,4,76,16,76,654.777.419.750.744
859989,1,1,1,10,1,2,1,7,1942,66,1,6,1,,,1,2,65000,1,2,2,,1,0,,76,0,76,72.843.569.858.919
859992,1,1,1,10,1,1,1,2,1975,33,1,3,1,,,1,3,57700,2,1,2,,4,8,,76,8,76,971.813.795.635.591
859992,1,2,1,10,2,2,1,1,1982,26,2,3,1,,,1,5,,2,1,2,,5,11,2,76,11,76,971.813.795.635.591
859992,1,3,1,10,2,1,1,9,1999,8,3,,1,,,1,5,,2,1,1,2,3,3,,76,3,76,971.813.795.635.591
859993,1,1,1,10,1,1,1,3,1982,26,1,2,1,,,1,1,98,2,1,2,,4,8,,76,8,76,922.488.360.015.493
859993,1,2,1,10,2,2,1,12,1984,23,2,2,2,1,72,,,,1,1,2,,4,7,,76,7,76,922.488.360.015.493
859993,1,3,1,10,2,1,1,5,2001,7,3,,1,,,1,5,,2,1,1,1,3,0,,76,0,76,922.488.360.015.493
859993,1,4,1,10,2,1,1,5,2002,6,3,,1,,,1,5,,2,2,2,,1,0,,76,0,76,922.488.360.015.493
859994,1,1,1,10,1,1,1,1,1963,45,1,6,1,,,1,3,58000,1,1,2,,5,11,2,76,11,76,993.658.542.009.116
859995,1,1,1,10,1,2,1,9,1973,34,1,2,1,,,1,1,20000,1,1,2,,3,5,,76,5,76,966.350.753.594.351
859995,1,2,1,10,2,1,1,3,1975,33,2,2,1,,,1,5,,1,1,2,,4,6,,76,6,76,966.350.753.594.351
859995,1,3,1,10,1,1,1,2,1996,12,3,6,1,,,1,5,,1,1,1,1,4,0,,76,5,76,966.350.753.594.351
859995,1,4,1,10,1,1,1,11,2006,1,3,,1,,,1,5,,1,,,,,,,76,,76,966.350.753.594.351
859996,1,1,1,10,1,1,1,6,1972,36,1,3,1,,,3,,,1,1,2,,5,11,2,76,11,76,933.664.405.785.463
859996,1,2,1,10,2,2,1,6,1975,33,2,3,1,,,3,,,1,1,2,,5,11,2,76,11,76,933.664.405.785.463
859996,1,3,1,10,2,2,1,11,2005,2,3,,1,,,3,,,1,,,,,,,76,,76,933.664.405.785.463
859997,1,1,1,10,1,1,1,8,1969,39,1,2,1,,,3,,,1,1,2,,3,5,,76,5,76,741.665.822.716.498
859997,1,2,1,10,2,2,1,3,1970,38,2,2,2,1,120,,,,2,1,2,,4,8,,76,8,76,741.665.822.716.498
859997,1,3,1,10,5,2,1,11,1993,14,3,6,1,,,3,,,2,1,1,2,4,9,,76,9,76,741.665.822.716.498
859997,1,4,1,10,5,2,1,9,2001,6,3,,1,,,3,,,2,1,2,,3,2,,76,2,76,741.665.822.716.498
859997,1,5,1,10,5,2,1,6,1951,57,5,6,1,,,3,,,1,1,2,,3,5,,76,5,76,741.665.822.716.498
859998,1,1,1,10,1,2,1,1,1970,38,1,4,2,1,24,,,,1,1,2,,5,11,2,76,11,76,448.835.745.904.375
859998,1,2,1,10,2,2,1,6,1990,18,3,6,1,,,2,4,,1,1,1,1,6,0,2,76,11,76,448.835.745.904.375
859998,1,3,1,10,1,2,1,2,1995,13,3,6,1,,,1,5,,2,1,1,2,4,9,,76,9,76,448.835.745.904.375
859998,2,1,2,10,1,1,1,4,1976,32,1,2,1,,,1,1,18000,2,1,2,,5,10,1,76,10,76,448.835.745.904.375
859998,2,2,2,10,2,2,1,12,1976,31,2,2,1,,,1,5,,2,1,2,,4,9,,76,9,76,448.835.745.904.375
859998,2,3,2,10,2,2,1,6,1994,14,3,6,1,,,1,5,,2,1,1,2,4,8,,76,8,76,448.835.745.904.375
859998,2,4,2,10,2,1,1,5,1996,12,3,6,1,,,1,5,,2,1,1,2,4,6,,76,6,76,448.835.745.904.375
859999,1,1,1,10,1,1,1,7,1969,39,1,3,2,1,36,,,,2,1,2,,5,11,2,76,11,76,723.913.500.084.992
859999,1,2,1,10,2,2,1,10,1971,36,2,3,2,1,36,,,,2,1,2,,5,11,2,76,11,76,723.913.500.084.992
859999,1,3,1,10,2,1,1,9,1990,17,3,6,2,1,36,,,,2,1,2,,5,11,2,76,11,76,723.913.500.084.992
859999,1,4,1,10,2,1,1,9,1995,13,3,6,2,1,36,,,,2,1,1,2,4,6,,76,6,76,723.913.500.084.992
859999,1,5,1,10,5,2,1,5,1956,52,5,5,1,,,1,1,26000,2,1,2,,4,9,,76,9,76,723.913.500.084.992
859999,1,6,1,10,6,2,1,5,1990,18,5,6,1,,,1,1,98,2,1,1,2,6,0,2,76,11,76,723.913.500.084.992
859999,1,7,1,10,5,2,1,2,1997,11,5,6,1,,,1,5,,2,1,1,2,4,0,,76,5,76,723.913.500.084.992
860000,1,1,1,10,1,1,1,12,1931,76,1,5,1,,,3,,,1,2,2,,1,0,,76,0,76,76.900.684.133.169
860002,1,1,1,10,1,1,1,8,1966,42,1,3,1,,,3,,,1,1,2,,4,7,,76,7,76,747.711.609.906.848
860002,1,2,1,10,2,2,1,2,1975,33,2,3,1,,,3,,,1,1,2,,3,2,,76,2,76,747.711.609.906.848
860002,1,3,1,10,2,1,1,5,1993,15,3,6,1,,,3,,,1,1,1,1,3,4,,76,4,76,747.711.609.906.848
860002,1,4,1,10,2,2,1,12,1993,14,3,6,1,,,3,,,1,1,1,1,4,0,,76,5,76,747.711.609.906.848
860002,1,5,1,10,2,2,1,3,1995,13,3,6,1,,,3,,,1,1,1,1,3,3,,76,3,76,747.711.609.906.848
860002,1,6,1,10,2,1,1,10,1996,11,3,6,1,,,3,,,1,1,1,1,3,2,,76,2,76,747.711.609.906.848
860002,1,7,1,10,2,2,1,11,1997,10,3,6,1,,,3,,,1,1,1,1,3,3,,76,3,76,747.711.609.906.848
860002,1,8,1,10,2,2,1,4,2001,7,3,,1,,,3,,,1,2,1,1,3,0,,76,0,76,747.711.609.906.848
860002,1,9,1,10,2,1,1,8,2002,6,3,,1,,,3,,,1,2,1,1,3,0,,76,0,76,747.711.609.906.848
860002,1,10,1,10,2,1,1,5,2006,2,3,,1,,,3,,,1,,,,,,,76,,76,747.711.609.906.848
860003,1,1,1,10,1,1,1,5,1960,48,1,4,1,,,3,,,2,1,2,,3,5,,76,5,76,993.658.542.009.116
860004,1,1,1,10,1,2,1,4,1932,76,1,5,1,,,1,2,40000,2,1,2,,3,5,,76,5,76,608.743.234.967.004
860004,1,2,1,10,2,2,1,1,1962,46,3,6,2,1,3,,,,2,1,2,,6,5,4,76,16,76,608.743.234.967.004
860004,1,3,1,10,3,2,1,8,1964,44,3,6,2,2,,,,,2,1,2,,5,11,2,76,11,76,608.743.234.967.004
860004,1,4,1,10,2,1,1,10,1992,15,4,6,2,1,3,,,,2,1,1,2,5,10,1,76,10,76,608.743.234.967.004
860005,1,1,1,10,1,1,1,8,1966,42,1,3,1,,,1,3,140000,2,1,2,,6,5,4,76,16,76,971.813.795.635.591
860005,1,2,1,10,2,2,1,7,1969,39,2,3,1,,,1,5,,2,1,2,,6,1,2,76,12,76,971.813.795.635.591
860005,1,3,1,10,1,1,1,4,1999,9,3,,1,,,1,5,,2,1,1,2,3,3,,76,3,76,971.813.795.635.591
860006,1,1,1,10,1,2,1,4,1942,66,1,3,1,,,1,5,,2,1,2,,4,7,,76,7,76,718.718.369.090.244
860006,1,2,1,10,2,1,1,7,1934,74,2,3,1,,,1,2,60000,2,1,2,,3,4,,76,4,76,718.718.369.090.244
860007,1,1,1,10,1,1,1,7,1970,38,1,3,1,,,1,1,98,2,1,2,,5,11,2,76,11,76,966.350.753.594.351
860007,1,2,1,10,2,2,1,1,1973,35,2,3,1,,,1,5,,2,1,2,,5,11,2,76,11,76,966.350.753.594.351
860007,1,3,1,10,3,1,1,4,1990,18,3,6,1,,,1,5,,2,1,1,2,6,1,2,76,12,76,966.350.753.594.351
860007,1,4,1,10,2,1,1,3,1997,11,3,6,1,,,1,5,,2,1,1,2,4,0,,76,5,76,966.350.753.594.351
860008,1,1,1,10,1,2,1,9,1966,42,1,2,1,,,1,1,98,2,1,2,,5,11,2,76,11,76,599.988.942.089.407
860008,1,2,1,10,2,1,1,9,1953,55,2,2,1,,,1,5,,2,1,2,,3,5,,76,5,76,599.988.942.089.407
860008,1,3,1,10,3,2,1,2,1991,17,3,1,1,,,1,5,,2,1,2,,4,8,,76,8,76,599.988.942.089.407
860008,1,4,1,10,4,1,1,12,1985,22,5,1,1,,,1,1,22000,2,1,2,,5,11,2,76,11,76,599.988.942.089.407
860008,1,5,1,10,4,1,1,8,2008,0,4,,1,,,1,5,,2,,,,,,,76,,76,599.988.942.089.407
860010,1,1,1,10,1,1,1,9,1954,54,1,3,1,,,1,1,110000,2,1,2,,5,11,2,76,11,76,109.436.349.160.665
860010,1,2,1,10,2,2,1,9,1958,50,2,3,1,,,1,5,,1,1,2,,5,11,2,76,11,76,109.436.349.160.665
860010,1,3,1,10,3,2,1,8,1976,32,3,6,1,,,1,1,50000,2,1,2,,5,11,2,76,11,76,109.436.349.160.665
860010,1,4,1,10,4,1,1,2,1983,25,3,6,2,1,60,,,,1,1,2,,5,11,2,76,11,76,109.436.349.160.665
860013,1,1,1,10,1,2,1,4,1945,63,1,4,1,,,1,2,101900,1,1,2,,3,3,,76,3,76,458.440.694.977.575
860013,1,2,1,10,2,2,1,3,1974,34,3,6,1,,,1,1,98,1,1,2,,5,11,2,76,11,76,458.440.694.977.575
860013,1,3,1,10,2,2,1,3,1995,13,4,6,1,,,1,5,,2,1,1,1,4,7,,76,7,76,458.440.694.977.575
860013,1,4,1,10,2,1,1,9,1999,9,4,,1,,,1,5,,1,2,1,1,3,0,,76,0,76,458.440.694.977.575
860013,1,5,1,10,5,2,1,12,1985,22,9,6,2,2,,,,,1,1,2,,3,4,,76,4,76,458.440.694.977.575
860013,1,6,1,10,5,1,1,11,2003,4,9,,2,2,,,,,2,2,2,,1,0,,76,0,76,458.440.694.977.575
860014,1,1,1,10,1,1,1,10,1927,80,1,3,1,,,1,2,12000,2,1,2,,3,4,,76,4,76,650.677.574.217.292
860014,1,2,1,10,2,2,1,11,1934,73,2,3,1,,,1,5,,2,2,2,,3,2,,76,2,76,650.677.574.217.292
860014,1,3,1,10,3,2,1,8,1962,46,3,5,1,,,2,2,26050,2,1,2,,5,11,2,76,11,76,650.677.574.217.292
860014,1,4,1,10,4,1,1,10,1984,23,4,6,1,,,1,1,98,2,1,2,,4,9,,76,9,76,650.677.574.217.292
860014,1,5,1,10,5,1,1,3,1989,19,4,6,2,1,12,,,,1,1,1,1,4,9,,76,9,76,650.677.574.217.292
860016,1,1,1,10,1,1,1,11,1975,32,1,2,1,,,1,1,85000,2,1,2,,4,8,,76,8,76,779.815.212.566.626
860016,1,2,1,10,1,2,1,10,1976,31,2,2,1,,,1,1,184000,2,1,2,,4,9,,76,9,76,779.815.212.566.626
860016,1,3,1,10,1,2,1,3,1994,14,3,6,1,,,1,5,,2,1,1,2,4,7,,76,7,76,779.815.212.566.626
860016,1,4,1,10,1,1,1,3,2002,6,3,,1,,,1,5,,2,2,1,1,3,0,,76,0,76,779.815.212.566.626
860016,1,5,1,10,5,2,1,5,1942,66,5,5,1,,,1,2,60000,2,1,2,,3,5,,76,5,76,779.815.212.566.626
860017,1,1,1,10,1,2,1,10,1976,31,1,4,1,,,1,1,70000,2,1,2,,6,3,3,76,14,76,66.161.532.381.651
860017,1,2,1,10,1,2,1,6,1998,10,3,6,1,,,1,5,,2,1,1,1,3,4,,76,4,76,66.161.532.381.651
860017,1,3,1,10,3,2,1,4,1980,28,5,6,1,,,1,3,57700,2,1,2,,5,11,2,76,11,76,66.161.532.381.651
860018,1,1,1,10,1,1,1,1,1956,52,1,2,1,,,1,1,35000,2,1,2,,6,3,3,76,14,76,966.350.753.594.351
860018,1,2,1,10,2,2,1,4,1961,47,2,2,1,,,1,5,,2,1,2,,5,11,2,76,11,76,966.350.753.594.351
860018,1,3,1,10,2,1,1,4,1991,17,3,6,1,,,1,5,,2,1,1,1,5,10,1,76,10,76,966.350.753.594.351
860018,1,4,1,10,2,1,1,6,1997,11,3,6,1,,,1,5,,2,1,1,1,4,6,,76,6,76,966.350.753.594.351
860019,1,1,1,10,1,2,1,6,1949,59,1,4,1,,,1,2,179000,2,1,2,,6,4,3,76,15,76,744.545.248.149.679
860019,1,2,1,10,2,2,1,7,1975,33,3,6,1,,,1,1,18460,2,1,2,,5,11,2,76,11,76,744.545.248.149.679
860019,1,3,1,10,3,1,1,4,1980,28,3,6,1,,,1,1,18460,2,1,1,1,6,3,2,76,14,76,744.545.248.149.679
860019,1,4,1,10,4,2,1,2,1984,24,3,6,1,,,1,1,18460,2,1,2,,5,11,2,76,11,76,744.545.248.149.679
860020,1,1,1,10,1,2,1,3,1935,73,1,5,1,,,1,5,,2,1,2,,3,3,,76,3,76,529.610.876.971.199
860020,1,2,1,10,2,2,1,1,1963,45,3,6,1,,,1,4,,2,1,2,,4,8,,76,8,76,529.610.876.971.199
860020,1,3,1,10,2,2,1,1,1992,16,4,6,1,,,1,5,,2,1,1,1,5,10,1,76,10,76,529.610.876.971.199
860021,1,1,1,10,1,1,1,1,1945,63,1,3,1,,,1,2,250000,2,1,2,,4,6,,76,6,76,933.652.740.268.725
860021,1,2,1,10,2,2,1,11,1939,68,2,3,1,,,1,5,,2,1,2,,3,5,,76,5,76,933.652.740.268.725
860021,1,3,1,10,3,1,1,4,1973,35,3,6,1,,,3,,,2,1,2,,6,5,4,76,16,76,933.652.740.268.725
860022,1,1,1,10,1,1,1,2,1987,21,1,2,1,,,1,1,24000,2,1,2,,5,11,2,76,11,76,716.146.417.998.923
860022,1,2,1,10,2,2,1,1,1966,42,2,2,1,,,1,5,,2,1,2,,5,11,2,76,11,76,716.146.417.998.923
860023,1,1,1,10,1,1,1,2,1974,34,1,2,1,,,1,1,18000,2,1,2,,6,2,3,76,13,76,971.813.795.635.591
860023,1,2,1,10,2,2,1,11,1981,26,2,2,1,,,1,5,,2,1,1,1,6,2,2,76,13,76,971.813.795.635.591
860023,1,3,1,10,2,1,1,11,2000,7,3,,1,,,1,5,,2,1,1,2,3,2,,76,2,76,971.813.795.635.591
860024,1,1,1,10,1,1,1,7,1975,33,1,2,1,,,1,1,140000,2,1,1,2,6,0,2,76,11,76,96.605.494.476.923
860024,1,2,1,10,2,2,1,2,1979,29,2,2,1,,,1,5,,2,1,2,,5,11,2,76,11,76,96.605.494.476.923
860024,1,3,1,10,3,2,1,7,1999,9,3,,1,,,1,5,,2,1,1,2,3,3,,76,3,76,96.605.494.476.923
860024,1,4,1,10,2,1,1,6,2002,6,3,,1,,,1,5,,2,2,1,1,2,1,,76,0,76,96.605.494.476.923
860024,1,5,1,10,2,2,1,6,2007,1,3,,1,,,1,5,,2,,,,,,,76,,76,96.605.494.476.923
860025,1,1,1,10,1,2,1,11,1925,82,1,5,1,,,3,,,2,1,2,,3,5,,76,5,76,546.165.482.135.292
860025,1,2,1,10,2,2,1,12,1958,49,3,6,1,,,1,5,,2,1,2,,6,2,2,76,13,76,546.165.482.135.292
860025,1,3,1,10,3,2,1,2,1964,44,3,6,1,,,3,,,2,1,2,,5,11,2,76,11,76,546.165.482.135.292
860025,1,4,1,10,4,1,1,1,1987,21,4,6,1,,,3,,,2,1,1,2,6,1,2,76,12,76,546.165.482.135.292
860025,1,5,1,10,5,2,1,12,1966,41,3,6,2,1,24,,,,2,1,2,,4,6,,76,6,76,546.165.482.135.292
860025,1,6,1,10,6,1,1,5,1985,23,4,6,2,1,24,,,,2,1,1,1,6,3,2,76,14,76,546.165.482.135.292
860026,1,1,1,10,1,1,1,10,1956,51,1,2,1,,,3,,,2,1,2,,5,11,2,76,11,76,794.833.720.391.125
860026,1,2,1,10,2,2,1,5,1959,49,2,2,1,,,3,,,2,1,2,,3,5,,76,5,76,794.833.720.391.125
860026,1,3,1,10,3,2,1,5,1986,22,3,6,1,,,3,,,2,1,2,,5,11,2,76,11,76,794.833.720.391.125
860028,1,1,1,10,1,1,1,11,1978,29,1,2,1,,,3,,,2,2,2,,3,1,,76,1,76,963.471.328.161.171
860028,1,2,1,10,2,2,1,11,1977,30,2,2,1,,,1,1,20000,2,1,2,,4,9,,76,9,76,963.471.328.161.171
860028,1,3,1,10,2,1,1,12,1994,13,3,6,1,,,3,,,2,1,1,1,4,6,,76,6,76,963.471.328.161.171
860028,1,4,1,10,2,1,1,7,2004,4,3,,1,,,3,,,2,2,2,,1,0,,76,0,76,963.471.328.161.171
860028,1,5,1,10,2,2,1,2,2006,2,3,,1,,,3,,,2,,,,,,,76,,76,963.471.328.161.171
860029,1,1,1,10,1,1,1,12,1948,59,1,2,1,,,3,,,2,2,2,,1,0,,76,0,76,561.839.552.239.279
860029,1,2,1,10,2,2,1,7,1955,53,2,2,1,,,3,,,2,1,2,,3,5,,76,5,76,561.839.552.239.279
860029,1,3,1,10,3,1,1,2,1989,19,3,6,1,,,3,,,2,1,1,1,4,8,,76,8,76,561.839.552.239.279
860029,1,4,1,10,2,2,1,7,1994,14,3,6,1,,,3,,,2,1,1,1,4,7,,76,7,76,561.839.552.239.279
860029,1,5,1,10,2,2,1,7,2003,5,4,,1,,,3,,,2,2,1,1,2,0,,76,0,76,561.839.552.239.279
860030,1,1,1,10,1,2,1,3,1966,42,1,4,1,,,1,5,,2,1,2,,5,11,2,76,11,76,721.609.460.040.163
860031,1,1,1,10,1,1,1,9,1945,63,1,2,1,,,3,,,2,1,2,,3,5,,76,5,76,711.892.130.541.217
860031,1,2,1,10,2,2,1,4,1967,41,2,2,1,,,3,,,2,1,2,,4,6,,76,6,76,711.892.130.541.217
860032,1,1,1,10,1,2,1,1,1957,51,1,4,1,,,3,,,2,1,2,,3,5,,76,5,76,115.147.820.239.712
860032,1,2,1,10,2,1,1,12,1975,32,3,6,1,,,3,,,2,1,2,,5,10,1,76,10,76,115.147.820.239.712
860032,1,3,1,10,3,1,1,7,1981,27,3,6,1,,,3,,,2,1,2,,5,10,1,76,10,76,115.147.820.239.712
860033,1,1,1,10,1,1,1,4,1949,59,1,5,1,,,3,,,2,1,2,,3,5,,76,5,76,706.133.279.674.857
860033,1,2,1,10,2,2,1,7,1981,27,3,6,1,,,3,,,2,1,2,,3,5,,76,5,76,706.133.279.674.857
860033,1,3,1,10,2,2,1,10,2001,6,4,,1,,,3,,,2,2,2,,1,0,,76,0,76,706.133.279.674.857
860033,1,4,1,10,2,2,1,12,2004,3,4,,1,,,3,,,2,2,2,,1,0,,76,0,76,706.133.279.674.857
860034,1,1,1,10,1,2,1,2,1945,63,1,5,1,,,2,2,45000,2,1,2,,3,5,,76,5,76,706.590.952.215.665
860034,1,2,1,10,2,2,1,11,1980,27,3,6,1,,,3,,,2,1,2,,5,11,2,76,11,76,706.590.952.215.665
860034,1,3,1,10,2,1,1,5,2006,2,4,,1,,,3,,,2,,,,,,,76,,76,706.590.952.215.665
860035,1,1,1,10,1,1,1,4,1983,25,1,2,1,,,1,1,19000,2,1,2,,5,11,2,76,11,76,764.646.506.543.179
860035,1,2,1,10,2,2,1,6,1982,26,2,2,1,,,1,1,18000,2,1,2,,4,7,,76,7,76,764.646.506.543.179
860035,1,3,1,10,2,2,1,12,1999,8,3,,1,,,1,5,,2,1,1,1,3,3,,76,3,76,764.646.506.543.179
860035,1,4,1,10,2,1,1,10,2006,1,3,,1,,,1,5,,2,,,,,,,76,,76,764.646.506.543.179
860035,1,5,1,10,2,2,1,10,1990,17,5,6,2,2,,,,,2,1,1,1,6,0,2,76,11,76,764.646.506.543.179
860035,1,6,1,10,6,1,1,4,1985,23,5,2,2,1,40,,,,2,1,2,,5,11,2,76,11,76,764.646.506.543.179
860035,1,7,1,10,7,2,1,8,1980,28,5,2,2,1,48,,,,2,1,2,,6,3,3,76,14,76,764.646.506.543.179
860037,1,1,1,10,1,1,1,6,1981,27,1,2,1,,,1,1,46000,2,1,2,,3,3,,76,3,76,827.224.259.374.892
860037,1,2,1,10,2,2,1,5,1981,27,2,2,1,,,1,3,48000,2,1,2,,3,4,,76,4,76,827.224.259.374.892
860037,1,3,1,10,2,2,1,12,2002,5,3,,1,,,1,5,,2,2,2,,1,0,,76,0,76,827.224.259.374.892
860037,1,4,1,10,2,1,1,9,2004,3,3,,1,,,1,5,,2,2,2,,1,0,,76,0,76,827.224.259.374.892
860037,1,5,1,10,2,2,1,12,1993,14,9,6,1,,,3,,,2,1,1,1,3,5,,76,5,76,827.224.259.374.892
860038,1,1,1,10,1,2,1,7,1955,53,1,6,1,,,1,3,57700,2,1,2,,3,5,,76,5,76,721.609.460.040.163
860039,1,1,1,10,1,1,1,7,1934,74,1,3,1,,,1,5,,2,1,2,,3,1,,76,1,76,848.934.432.238.366
860039,1,2,1,10,2,2,1,4,1935,73,2,3,1,,,1,5,,2,1,2,,3,4,,76,4,76,848.934.432.238.366
860039,1,3,1,10,3,2,1,3,1965,43,3,4,1,,,3,,,2,1,2,,3,3,,76,3,76,848.934.432.238.366
860039,1,4,1,10,3,2,1,11,2003,4,4,,1,,,3,,,2,2,1,1,2,0,,76,0,76,848.934.432.238.366
