DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S2;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S2A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;CLASE;FT;DPTO;AREA;fex_c_2011
864960;1;1;1;90;;2;;1;2;2;1;2;2;2;2;2;;;22;;;86;;;;;;1;1;27;27;384.253.936.232.009
864960;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;27;27;384.253.936.232.009
864960;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;1;1;27;27;384.253.936.232.009
864961;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;16;;56;;;;;;;1;1;27;27;384.253.936.232.009
864961;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;8;;18;;;;;;;1;1;27;27;384.253.936.232.009
864962;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;1;1;27;27;188.284.428.753.684
864962;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;1;1;27;27;188.284.428.753.684
864964;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;1;1;27;27;384.253.936.232.009
864964;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;36;;48;;;;;;;1;1;27;27;384.253.936.232.009
864965;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;4;;36;;;;;;;1;1;27;27;188.284.428.753.684
864965;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;36;;98;;;;;;;1;1;27;27;188.284.428.753.684
864968;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;27;27;384.253.936.232.009
864968;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;18;;;;;;;;;1;1;27;27;384.253.936.232.009
864968;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;1;1;27;27;384.253.936.232.009
864970;1;1;1;90;;2;;1;2;1;2;2;2;2;1;1;;;20;;48;;;;;2;1;1;1;27;27;384.253.936.232.009
864970;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;1;1;27;27;384.253.936.232.009
864974;1;1;1;90;;2;;2;2;1;2;2;2;2;2;1;;;;;1;;;;;;2;1;1;27;27;384.253.936.232.009
864974;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;36;;20;;;;;;;1;1;27;27;384.253.936.232.009
864974;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;1;1;27;27;384.253.936.232.009
864977;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;27;27;188.284.428.753.684
864977;1;2;1;90;;2;;1;2;2;2;2;2;2;1;2;;;21;;;;;;;3;;1;1;27;27;188.284.428.753.684
864977;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;6;;;;;;;1;1;27;27;188.284.428.753.684
864977;1;4;1;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;3;;;;;;;1;1;27;27;188.284.428.753.684
864977;1;7;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;48;;;;;;;1;1;27;27;188.284.428.753.684
864981;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;29;;;;;;;;;1;1;27;27;768.507.872.464.018
864981;1;2;1;90;;2;;2;2;2;2;2;2;2;2;1;;;;;;;;;;;3;1;1;27;27;768.507.872.464.018
864981;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;1;1;27;27;768.507.872.464.018
864981;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;1;1;27;27;768.507.872.464.018
864981;1;5;1;90;;2;;1;2;1;2;2;2;2;2;2;;;24;;26;;;;;;;1;1;27;27;768.507.872.464.018
864983;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;1;1;27;27;768.507.872.464.018
864983;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;27;27;768.507.872.464.018
864983;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;26;;;;;;;;;1;1;27;27;768.507.872.464.018
864983;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;27;27;768.507.872.464.018
864983;1;6;1;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;6;;;;;;;1;1;27;27;768.507.872.464.018
864985;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;27;27;768.507.872.464.018
864985;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;27;27;768.507.872.464.018
864985;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;26;;;;;;;;;1;1;27;27;768.507.872.464.018
864985;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;1;1;27;27;768.507.872.464.018
864988;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;27;27;384.253.936.232.009
864988;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;30;;;;;;;1;1;27;27;384.253.936.232.009
864988;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;27;27;384.253.936.232.009
864995;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;1;1;27;27;384.253.936.232.009
864997;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;1;1;27;27;188.284.428.753.684
864997;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;3;;;;;;;1;1;27;27;188.284.428.753.684
865000;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;23;;25;;;;;;;1;1;27;27;384.253.936.232.009
865000;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;27;27;384.253.936.232.009
865000;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;27;27;384.253.936.232.009
865002;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;1;1;27;27;188.284.428.753.684
865005;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;27;27;384.253.936.232.009
865005;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;27;27;384.253.936.232.009
865005;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;27;27;384.253.936.232.009
865007;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;1;1;27;27;384.253.936.232.009
865007;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;27;27;384.253.936.232.009
865007;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;27;27;384.253.936.232.009
865008;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;40;;;;;;;;;1;1;27;27;384.253.936.232.009
865008;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;1;1;27;27;384.253.936.232.009
865008;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;27;27;384.253.936.232.009
865011;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;27;27;384.253.936.232.009
865011;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;27;27;384.253.936.232.009
865013;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;27;27;548.033.023.041.919
865013;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;6;;;;;;;1;1;27;27;548.033.023.041.919
865015;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;1;1;27;27;111.844.227.076.147
865025;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;27;27;384.253.936.232.009
865025;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;27;27;384.253.936.232.009
865029;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;27;27;384.253.936.232.009
865029;2;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;27;27;384.253.936.232.009
865029;3;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;27;27;384.253.936.232.009
865029;3;2;3;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;27;27;384.253.936.232.009
865029;3;3;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;27;27;384.253.936.232.009
865029;3;4;3;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;27;27;384.253.936.232.009
865042;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;27;27;384.253.936.232.009
865043;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;27;27;384.253.936.232.009
865043;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;27;27;384.253.936.232.009
865043;2;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;27;27;384.253.936.232.009
865043;2;2;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;27;27;384.253.936.232.009
865058;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;1;1;27;27;384.253.936.232.009
865060;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;1;1;27;27;384.253.936.232.009
865060;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;27;27;384.253.936.232.009
865064;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;27;27;384.253.936.232.009
865068;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;27;27;384.253.936.232.009
865068;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;27;27;384.253.936.232.009
865068;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;1;1;27;27;384.253.936.232.009
865070;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;1;1;27;27;384.253.936.232.009
865071;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;27;27;188.284.428.753.684
865071;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;27;27;188.284.428.753.684
865071;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;1;1;27;27;188.284.428.753.684
865071;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;27;27;188.284.428.753.684
865071;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;27;27;188.284.428.753.684
865075;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;41;41;139.962.099.545.491
865075;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;49;;;;;;;;;1;1;41;41;139.962.099.545.491
865075;1;3;1;90;;2;;1;2;2;2;2;1;2;2;2;;;14;;;;;6;;;;1;1;41;41;139.962.099.545.491
865075;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;41;41;139.962.099.545.491
865078;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;41;41;145.311.562.218.682
865078;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;41;41;145.311.562.218.682
865078;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;41;41;145.311.562.218.682
865078;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;41;41;145.311.562.218.682
865079;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;28;;;;;;;1;1;41;41;990.710.859.456.601
865079;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;21;;;;;;;1;1;41;41;990.710.859.456.601
865082;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;41;41;111.788.540.630.623
865084;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;1;1;41;41;109.297.147.507.287
865084;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;41;41;109.297.147.507.287
865086;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;3;;16;;;;;;;1;1;41;41;12.015.010.532.945
865086;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;24;;;;;;;1;1;41;41;12.015.010.532.945
865087;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;1;1;41;41;115.040.268.490.036
865087;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;41;41;115.040.268.490.036
865087;1;3;1;90;;2;;1;2;2;2;2;1;2;2;2;;;21;;;;;3;;;;1;1;41;41;115.040.268.490.036
865089;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;41;41;123.399.779.115.547
865089;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;41;41;123.399.779.115.547
865092;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;1;1;41;41;119.804.449.528.339
865092;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;41;41;119.804.449.528.339
865092;1;4;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;28;;;;;;;1;1;41;41;119.804.449.528.339
865095;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;41;41;118.042.228.973.451
865095;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;18;;;;;;;1;1;41;41;118.042.228.973.451
865095;2;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;41;41;118.042.228.973.451
865100;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;1;1;41;41;114.094.747.731.777
865100;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;41;41;114.094.747.731.777
865100;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;41;41;114.094.747.731.777
865100;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;41;41;114.094.747.731.777
865100;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;41;41;114.094.747.731.777
865101;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;41;41;707.632.071.936.132
865101;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;41;41;707.632.071.936.132
865101;1;3;1;90;;2;;2;2;2;1;2;2;2;2;2;;;;;;28;;;;;;1;1;41;41;707.632.071.936.132
865101;1;4;1;90;;2;;1;2;2;1;2;2;2;2;2;;;21;;;35;;;;;;1;1;41;41;707.632.071.936.132
865101;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;9;;;;;;;;;1;1;41;41;707.632.071.936.132
865101;1;6;1;90;;2;;1;2;2;2;2;2;2;2;2;;;9;;;;;;;;;1;1;41;41;707.632.071.936.132
865103;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;21;;;;;;;1;1;41;41;952.573.540.953.251
865103;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;41;41;952.573.540.953.251
865105;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;1;1;41;41;948.346.732.758.336
865105;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;41;41;948.346.732.758.336
865105;2;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;41;41;948.346.732.758.336
865105;2;2;2;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;41;41;948.346.732.758.336
865105;3;1;3;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;42;;;;;;;1;1;41;41;948.346.732.758.336
865108;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;42;;21;;;;;;;1;1;41;41;804.113.630.965.347
865108;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;56;;28;;;;;;;1;1;41;41;804.113.630.965.347
865108;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;4;;8;;;;;;;1;1;41;41;804.113.630.965.347
865108;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;41;41;804.113.630.965.347
865108;1;6;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;1;1;41;41;804.113.630.965.347
865111;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;41;41;120.277.155.922.191
865111;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;49;;;;;;;;;1;1;41;41;120.277.155.922.191
865111;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;41;41;120.277.155.922.191
865114;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;41;41;928.930.115.647.302
865114;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;1;1;41;41;928.930.115.647.302
865114;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;21;;;;;;;1;1;41;41;928.930.115.647.302
865114;2;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;41;41;928.930.115.647.302
865116;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;41;41;127.147.299.073.099
865116;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;40;;;;;;;;;1;1;41;41;127.147.299.073.099
865116;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;1;1;41;41;127.147.299.073.099
865116;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;1;1;41;41;127.147.299.073.099
865118;1;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;14;;;;;;;1;1;41;41;120.908.385.992.211
865118;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;30;;30;;;;;;;1;1;41;41;120.908.385.992.211
865118;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;36;;36;;;;;;;1;1;41;41;120.908.385.992.211
865122;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;18;;2;;;;;;;1;1;41;41;978.757.978.114.025
865122;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;20;;;;;;;1;1;41;41;978.757.978.114.025
865125;1;1;1;90;;1;;1;2;2;2;2;2;2;2;2;6;;10;;;;;;;;;1;1;41;41;121.029.414.194.926
865125;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;41;41;121.029.414.194.926
865126;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;41;41;100.527.934.977.068
865126;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;41;41;100.527.934.977.068
865126;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;1;1;41;41;100.527.934.977.068
865128;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;34;;;;;;;;;1;1;41;41;111.486.522.521.073
865128;1;2;1;90;;2;;1;2;2;2;2;1;2;2;1;;;4;;;;;2;;;3;1;1;41;41;111.486.522.521.073
865128;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;1;1;41;41;111.486.522.521.073
865130;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;41;41;726.015.838.832.569
865130;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;36;;;;;;;;;1;1;41;41;726.015.838.832.569
865130;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;41;41;726.015.838.832.569
865130;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;1;1;41;41;726.015.838.832.569
865132;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;32;;40;;;;;;;1;1;41;41;112.419.770.700.643
865134;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;1;1;41;41;121.029.414.194.926
865134;1;2;1;90;;2;;1;2;2;2;2;1;2;2;2;;;18;;;;;14;;;;1;1;41;41;121.029.414.194.926
865136;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;41;41;113.878.673.805.367
865136;1;2;1;90;;2;;1;2;2;1;1;1;2;2;2;;;42;;;20;21;3;;;;1;1;41;41;113.878.673.805.367
865136;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;18;;;;;;;;;1;1;41;41;113.878.673.805.367
865136;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;41;41;113.878.673.805.367
865137;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;38;;;;;;;;;1;1;41;41;132.428.272.806.748
865137;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;41;41;132.428.272.806.748
865137;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;41;41;132.428.272.806.748
865137;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;41;41;132.428.272.806.748
865139;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;40;;20;;;;;;;1;1;41;41;116.925.571.320.956
865139;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;4;;6;;;;;;;1;1;41;41;116.925.571.320.956
865139;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;24;;;;;;;1;1;41;41;116.925.571.320.956
865139;1;4;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;10;;;;;;;1;1;41;41;116.925.571.320.956
865141;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;1;1;41;41;126.018.222.831.624
865141;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;24;;20;;;;;;;1;1;41;41;126.018.222.831.624
865142;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;16;;;;;;;;;1;1;41;41;122.552.475.119.117
865144;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;38;;20;;;;;;;1;1;41;41;110.708.624.023.393
865145;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;41;41;120.176.054.620.672
865145;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;40;;;;;;;;;1;1;41;41;120.176.054.620.672
865145;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;1;1;41;41;120.176.054.620.672
865145;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;24;;;;;;;;;1;1;41;41;120.176.054.620.672
865145;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;1;1;41;41;120.176.054.620.672
865145;1;6;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;41;41;120.176.054.620.672
865145;1;7;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;41;41;120.176.054.620.672
865145;1;9;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;41;41;120.176.054.620.672
865147;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;1;1;41;41;976.074.731.514.403
865147;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;40;;30;;;;;;;1;1;41;41;976.074.731.514.403
865147;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;41;41;976.074.731.514.403
865147;1;4;1;90;;2;;1;2;1;2;2;1;2;2;2;;;20;;14;;;14;;;;1;1;41;41;976.074.731.514.403
865147;1;5;1;90;;2;;1;2;1;2;2;2;2;2;2;;;16;;18;;;;;;;1;1;41;41;976.074.731.514.403
865149;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;1;1;41;41;127.630.672.582.258
865153;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;42;;;;;;;1;1;41;41;116.077.901.831.752
865153;1;2;1;90;;2;;1;2;1;2;1;2;2;2;2;;;56;;28;;8;;;;;1;1;41;41;116.077.901.831.752
865153;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;41;41;116.077.901.831.752
865156;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;28;;;;;;;1;1;41;41;123.399.779.115.547
865156;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;42;;56;;;;;;;1;1;41;41;123.399.779.115.547
865157;1;1;1;90;;2;;1;1;2;2;1;2;2;2;2;;;21;28;;;28;;;;;1;1;41;41;111.788.540.630.623
865159;1;1;1;90;;2;;1;1;1;2;2;2;2;2;2;;;21;3;8;;;;;;;1;1;41;41;102.415.291.881.304
865159;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;42;;6;;;;;;;1;1;41;41;102.415.291.881.304
865159;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;8;;;;;;;1;1;41;41;102.415.291.881.304
865159;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;41;41;102.415.291.881.304
865159;1;5;1;90;;2;;1;2;1;1;2;2;2;2;2;;;2;;8;3;;;;;;1;1;41;41;102.415.291.881.304
865159;1;6;1;90;;2;;2;1;2;2;2;2;2;2;2;;;;7;;;;;;;;1;1;41;41;102.415.291.881.304
865162;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;1;;;;;;;;;1;1;41;41;122.768.549.045.527
865162;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;41;41;122.768.549.045.527
865166;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;1;1;41;41;127.630.672.582.258
865167;1;1;1;90;;2;;2;1;2;2;2;2;2;2;2;;;;14;;;;;;;;1;1;41;41;105.390.058.513.799
865167;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;1;1;41;41;105.390.058.513.799
865169;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;41;41;124.407.827.154.306
865169;2;1;2;90;;1;;1;2;2;2;2;2;2;2;2;2;;14;;;;;;;;;1;1;41;41;124.407.827.154.306
865169;3;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;41;41;124.407.827.154.306
