Directorio;Secuencia_p;Orden;Hogar;Regis;P7480;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Fex_c_2011;Clase;Mes;Dpto;Area
3055265;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;88,6305789351262;1;10;20;20
3055265;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;14; ; ;1; ; ; ; ; ;88,6305789351262;1;10;20;20
3055266;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;140,411131217707;1;10;20;20
3055266;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;140,411131217707;1;10;20;20
3055267;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;126,721960470903;1;10;20;20
3055267;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;126,721960470903;1;10;20;20
3055267;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;126,721960470903;1;10;20;20
3055268;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;8; ; ; ; ; ; ;140,06929095561;1;10;20;20
3055268;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;28; ; ; ; ; ; ;140,06929095561;1;10;20;20
3055269;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;148,4580916284;1;10;20;20
3055269;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;28; ; ; ; ; ; ;148,4580916284;1;10;20;20
3055270;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;140,411131217707;1;10;20;20
3055270;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;140,411131217707;1;10;20;20
3055271;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;140,06929095561;1;10;20;20
3055271;1;2;1;90; ;2;1;2;1;2;2;2;2;2;1; ;28; ;48; ; ; ; ; ;48;140,06929095561;1;10;20;20
3055272;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;28; ; ; ; ; ; ;117,086541906933;1;10;20;20
3055272;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;117,086541906933;1;10;20;20
3055273;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;85,9859560380474;1;10;20;20
3055273;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;85,9859560380474;1;10;20;20
3055273;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;85,9859560380474;1;10;20;20
3055273;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;85,9859560380474;1;10;20;20
3055273;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;85,9859560380474;1;10;20;20
3055274;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;28; ; ; ; ; ; ;105,958896563115;1;10;20;20
3055274;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;105,958896563115;1;10;20;20
3055274;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;105,958896563115;1;10;20;20
3055275;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;112,976856610519;1;10;20;20
3055275;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;112,976856610519;1;10;20;20
3055275;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;112,976856610519;1;10;20;20
3055276;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;165,786409256389;1;10;20;20
3055276;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;23; ; ; ; ; ; ;165,786409256389;1;10;20;20
3055276;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;165,786409256389;1;10;20;20
3055277;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;167,927840181247;1;10;20;20
3055277;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;167,927840181247;1;10;20;20
3055277;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;167,927840181247;1;10;20;20
3055277;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;167,927840181247;1;10;20;20
3055277;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;167,927840181247;1;10;20;20
3055277;1;8;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;167,927840181247;1;10;20;20
3055278;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;130,674904828474;1;10;20;20
3055278;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;130,674904828474;1;10;20;20
3055278;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;130,674904828474;1;10;20;20
3055278;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;130,674904828474;1;10;20;20
3055279;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;176,108987921551;1;10;20;20
3055279;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;48; ; ; ; ; ; ; ; ;176,108987921551;1;10;20;20
3055279;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;176,108987921551;1;10;20;20
3055279;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;176,108987921551;1;10;20;20
3055280;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;105,299626789792;1;10;20;20
3055280;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;105,299626789792;1;10;20;20
3055280;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;105,299626789792;1;10;20;20
3055281;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;159,472708062378;1;10;20;20
3055281;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;10; ; ; ; ; ; ;159,472708062378;1;10;20;20
3055281;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;10; ; ; ; ; ; ;159,472708062378;1;10;20;20
3055281;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;159,472708062378;1;10;20;20
3055282;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;148,606970060082;1;10;20;20
3055282;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;148,606970060082;1;10;20;20
3055282;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;148,606970060082;1;10;20;20
3055282;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;148,606970060082;1;10;20;20
3055283;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;20; ; ; ; ; ; ;143,157443763841;1;10;20;20
3055284;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;148,799931890497;1;10;20;20
3055284;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;148,799931890497;1;10;20;20
3055285;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;15; ; ; ; ; ; ;140,411131217707;1;10;20;20
3055285;1;2;1;90; ;2;1;2;1;2;2;1;2;2;2; ;25; ;48; ; ;5; ; ; ;140,411131217707;1;10;20;20
3055286;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;153,839850812815;1;10;20;20
3055286;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;153,839850812815;1;10;20;20
3055286;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;153,839850812815;1;10;20;20
3055286;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;153,839850812815;1;10;20;20
3055287;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;138,359446647872;1;10;20;20
3055287;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;138,359446647872;1;10;20;20
3055287;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;138,359446647872;1;10;20;20
3055288;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;153,839850812815;1;10;20;20
3055288;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;153,839850812815;1;10;20;20
3055288;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;153,839850812815;1;10;20;20
3055288;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;20; ; ; ; ; ; ;153,839850812815;1;10;20;20
3055289;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;353,584716806936;1;10;13;13
3055289;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;10; ; ; ; ; ; ;353,584716806936;1;10;13;13
3055290;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;433,605043042799;1;10;13;13
3055290;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;30; ; ; ; ; ; ;433,605043042799;1;10;13;13
3055292;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;10; ; ; ; ; ; ;395,671459798984;1;10;13;13
3055292;1;2;1;90; ;2;1;2;1;1;2;2;2;2;2; ;10; ;10;10; ; ; ; ; ;395,671459798984;1;10;13;13
3055292;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;30; ; ; ; ; ; ;395,671459798984;1;10;13;13
3055292;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;395,671459798984;1;10;13;13
3055292;1;6;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;395,671459798984;1;10;13;13
3055292;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;395,671459798984;1;10;13;13
3055293;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;373,444648989658;1;10;13;13
3055293;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;373,444648989658;1;10;13;13
3055293;1;3;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;373,444648989658;1;10;13;13
3055294;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;432,959201006599;1;10;13;13
3055294;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;432,959201006599;1;10;13;13
3055294;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;432,959201006599;1;10;13;13
3055294;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;432,959201006599;1;10;13;13
3055294;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;432,959201006599;1;10;13;13
3055295;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;320,313369566621;1;10;13;13
3055295;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;320,313369566621;1;10;13;13
3055295;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;320,313369566621;1;10;13;13
3055295;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;320,313369566621;1;10;13;13
3055295;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;320,313369566621;1;10;13;13
3055297;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;344,918891712332;1;10;13;13
3055297;1;2;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;25; ; ; ; ; ; ;344,918891712332;1;10;13;13
3055298;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;463,058757324124;1;10;13;13
3055298;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;463,058757324124;1;10;13;13
3055298;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;463,058757324124;1;10;13;13
3055299;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;2; ; ; ; ; ; ;321,367881634491;1;10;13;13
3055299;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;10; ; ; ; ; ; ;321,367881634491;1;10;13;13
3055299;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;321,367881634491;1;10;13;13
3055300;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;10; ; ; ; ; ; ;366,801066920342;1;10;13;13
3055300;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;10; ; ; ; ; ; ;366,801066920342;1;10;13;13
3055301;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;20; ; ; ; ; ; ;388,359934504492;1;10;13;13
3055301;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;10; ; ; ; ; ; ;388,359934504492;1;10;13;13
3055302;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;10; ; ; ; ; ; ;337,211124153323;1;10;13;13
3055302;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;20; ; ; ; ; ; ;337,211124153323;1;10;13;13
3055303;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;5; ; ; ; ; ; ;413,173568069234;1;10;13;13
3055303;1;2;1;90; ;2;1;2;1;2;2;2;2;2;1; ;30; ;10; ; ; ; ; ;5;413,173568069234;1;10;13;13
3055303;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;5; ; ; ; ; ; ;413,173568069234;1;10;13;13
3055304;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;14; ; ; ; ; ; ;434,533000046797;1;10;13;13
3055304;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;40; ; ; ; ; ; ;434,533000046797;1;10;13;13
3055305;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;5; ; ; ; ; ; ;381,182517080264;1;10;13;13
3055305;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;3; ; ; ; ; ; ;381,182517080264;1;10;13;13
3055305;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;10; ; ; ; ; ; ;381,182517080264;1;10;13;13
3055306;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;363,776567645699;1;10;13;13
3055306;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;5; ; ; ; ; ; ;363,776567645699;1;10;13;13
3055306;1;3;1;90; ;2;1;2;1;2;2;2;2;2;1; ;3; ;5; ; ; ; ; ;6;363,776567645699;1;10;13;13
3055306;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;363,776567645699;1;10;13;13
3055308;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;433,751225221493;1;10;13;13
3055308;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;25; ; ; ; ; ; ;433,751225221493;1;10;13;13
3055308;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;8; ;10; ; ; ; ; ; ;433,751225221493;1;10;13;13
3055308;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;433,751225221493;1;10;13;13
3055308;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;15; ; ; ; ; ; ;433,751225221493;1;10;13;13
3055308;1;6;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;25; ; ; ; ; ; ;433,751225221493;1;10;13;13
3055309;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;24; ; ; ; ; ; ;456,833814404891;1;10;13;13
3055309;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;456,833814404891;1;10;13;13
3055309;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;30; ; ; ; ; ; ;456,833814404891;1;10;13;13
3055309;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;10; ; ; ; ; ; ;456,833814404891;1;10;13;13
3055310;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;376,813488169028;1;10;13;13
3055310;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;376,813488169028;1;10;13;13
3055310;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;376,813488169028;1;10;13;13
3055310;1;4;1;90; ;2;1;2;2;2;2;2;2;2;1; ;14; ; ; ; ; ; ; ;4;376,813488169028;1;10;13;13
3055311;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;20; ; ; ; ; ; ;316,256905949311;1;10;13;13
3055311;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;316,256905949311;1;10;13;13
3055312;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;391,711396616008;1;10;13;13
3055312;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;391,711396616008;1;10;13;13
3055312;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;391,711396616008;1;10;13;13
3055312;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;1; ; ; ; ; ; ;391,711396616008;1;10;13;13
3055312;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;50; ; ; ; ; ; ;391,711396616008;1;10;13;13
3055312;1;8;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;391,711396616008;1;10;13;13
3055312;1;9;1;90; ;2;1;2;1;1;2;2;2;2;2; ;40; ;25;10; ; ; ; ; ;391,711396616008;1;10;13;13
3055312;2;1;2;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;30; ; ; ; ; ; ;391,711396616008;1;10;13;13
3055313;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;396,391009687362;1;10;13;13
3055313;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;396,391009687362;1;10;13;13
3055314;1;1;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;3; ; ; ;342,112569716829;1;10;13;13
3055314;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;342,112569716829;1;10;13;13
3055314;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;342,112569716829;1;10;13;13
3055315;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;335,874201421065;1;10;13;13
3055316;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;30; ; ; ; ; ; ;366,801066920342;1;10;13;13
3055316;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;366,801066920342;1;10;13;13
3055317;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;25; ; ; ; ; ; ;423,06085295669;1;10;13;13
3055317;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;423,06085295669;1;10;13;13
3055317;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;423,06085295669;1;10;13;13
3055318;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;423,988809960689;1;10;13;13
3055318;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;423,988809960689;1;10;13;13
3055318;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;423,988809960689;1;10;13;13
3055319;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;364,704524649697;1;10;13;13
3055319;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;364,704524649697;1;10;13;13
3055319;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;364,704524649697;1;10;13;13
3055319;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;364,704524649697;1;10;13;13
3055320;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;8; ; ; ; ; ; ;434,533000046797;1;10;13;13
3055320;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;48; ; ; ; ; ; ;434,533000046797;1;10;13;13
3055321;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;423,343263621079;1;10;13;13
3055321;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;20; ; ; ; ; ; ;423,343263621079;1;10;13;13
3055321;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;423,343263621079;1;10;13;13
3055321;1;4;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;30; ; ; ; ; ; ;423,343263621079;1;10;13;13
3055321;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;423,343263621079;1;10;13;13
3055321;1;7;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;423,343263621079;1;10;13;13
3055322;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;361,690091235163;1;10;13;13
3055323;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;40; ; ; ; ; ; ;336,283167149325;1;10;13;13
3055323;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;336,283167149325;1;10;13;13
3055324;1;1;1;90; ;2;1;2;2;2;2;1;2;2;2; ;40; ; ; ; ;4; ; ; ;416,885691781818;1;10;13;13
3055324;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;416,885691781818;1;10;13;13
3055324;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;416,885691781818;1;10;13;13
3055325;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;407,217610437858;1;10;13;13
3055325;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;20; ; ; ; ; ; ;407,217610437858;1;10;13;13
3055325;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;10; ; ; ; ; ; ;407,217610437858;1;10;13;13
3055325;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;407,217610437858;1;10;13;13
3055326;1;1;1;90; ;2;1;2;2;2;2;2;2;2;1; ;18; ; ; ; ; ; ; ;20;395,463052683363;1;10;13;13
3055326;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;10; ; ; ; ; ; ;395,463052683363;1;10;13;13
3055327;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;336,156612085453;1;10;13;13
3055327;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;336,156612085453;1;10;13;13
3055327;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;336,156612085453;1;10;13;13
3055327;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;336,156612085453;1;10;13;13
3055328;1;1;1;90; ;2;1;2;2;2;2;1;2;2;2; ;10; ; ; ; ;20; ; ; ;480,769272709995;1;10;13;13
3055328;1;2;1;90; ;2;1;2;2;2;2;2;2;2;1; ;20; ; ; ; ; ; ; ;10;480,769272709995;1;10;13;13
3055328;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;480,769272709995;1;10;13;13
3055328;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;480,769272709995;1;10;13;13
3055329;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;40; ; ; ; ; ; ;335,114581882678;1;10;13;13
3055329;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;5; ; ; ; ; ; ;335,114581882678;1;10;13;13
3055329;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;335,114581882678;1;10;13;13
3055329;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;335,114581882678;1;10;13;13
3055330;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;419,212500758412;1;10;13;13
3055330;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;419,212500758412;1;10;13;13
3055330;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;419,212500758412;1;10;13;13
3055330;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;50; ; ; ; ; ; ;419,212500758412;1;10;13;13
