Directorio;Secuencia_p;Orden;Hogar;Regis;P7480;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Area;Fex_c_2011;Mes;Dpto
3057432;1;5;1;90; ;2;1;2;2;1;2;2;2;2;2; ;8; ; ;25; ; ; ; ; ;05;528,90237222681;10;05
3057432;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;05;528,90237222681;10;05
3057432;1;7;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;05;528,90237222681;10;05
3057432;1;8;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;05;528,90237222681;10;05
3057432;1;9;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;05;528,90237222681;10;05
3057433;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;05;496,906250850288;10;05
3057433;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;9;14; ; ; ; ; ; ; ; ;05;496,906250850288;10;05
3057433;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;496,906250850288;10;05
3057434;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;1094,63041723468;10;05
3057434;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;35; ; ; ; ; ; ;05;1094,63041723468;10;05
3057434;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;18; ; ; ; ; ; ;05;1094,63041723468;10;05
3057436;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;225,66773663077;10;05
3057436;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;05;225,66773663077;10;05
3057436;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;225,66773663077;10;05
3057436;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;05;225,66773663077;10;05
3057438;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;05;220,932971286683;10;05
3057440;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;14; ; ;1; ; ; ; ; ;05;518,442084747361;10;05
3057440;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;05;518,442084747361;10;05
3057440;1;3;1;90; ;2;1;2;2;1;2;2;2;2;2; ;30; ; ;30; ; ; ; ; ;05;518,442084747361;10;05
3057440;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;518,442084747361;10;05
3057442;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;977,539327139927;10;05
3057442;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;977,539327139927;10;05
3057442;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;977,539327139927;10;05
3057442;2;1;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;977,539327139927;10;05
3057444;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;240,901084171004;10;05
3057444;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;05;240,901084171004;10;05
3057446;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;30; ; ; ; ; ; ;05;645,428596965333;10;05
3057446;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;18; ; ; ; ;20; ; ; ;05;645,428596965333;10;05
3057447;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;515,888994699558;10;05
3057447;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;05;515,888994699558;10;05
3057447;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;05;515,888994699558;10;05
3057448;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;623,428069825716;10;05
3057448;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;05;623,428069825716;10;05
3057448;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;623,428069825716;10;05
3057450;1;1;1;90; ;2;1;1;2;2;2;2;2;2;1; ;35;3; ; ; ; ; ; ;5;05;1015,50481483847;10;05
3057450;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;05;1015,50481483847;10;05
3057450;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;1015,50481483847;10;05
3057450;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;05;1015,50481483847;10;05
3057451;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;924,152888767246;10;05
3057451;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;05;924,152888767246;10;05
3057451;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;05;924,152888767246;10;05
3057451;1;4;1;90; ;2;1;1;2;2;2;2;2;2;2; ;7;1; ; ; ; ; ; ; ;05;924,152888767246;10;05
3057452;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;05;729,850030560769;10;05
3057452;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;05;729,850030560769;10;05
3057452;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;05;729,850030560769;10;05
3057452;1;4;1;90; ;2;1;2;2;2;2;1;2;2;2; ;4; ; ; ; ;2; ; ; ;05;729,850030560769;10;05
3057452;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;05;729,850030560769;10;05
3057452;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;05;729,850030560769;10;05
3057452;1;7;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;05;729,850030560769;10;05
3057452;1;8;1;90; ;2;1;2;2;1;2;2;2;2;2; ;18; ; ;12; ; ; ; ; ;05;729,850030560769;10;05
3057452;1;10;1;90; ;2;1;2;1;1;2;2;2;2;2; ;21; ;24;24; ; ; ; ; ;05;729,850030560769;10;05
3057453;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;16; ; ; ; ; ; ;05;875,286240568842;10;05
3057453;1;2;1;90; ;2;1;1;2;2;2;1;2;2;2; ;14;1; ; ; ;6; ; ; ;05;875,286240568842;10;05
3057454;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;05;812,090518009485;10;05
3057454;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;05;812,090518009485;10;05
3057454;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;05;812,090518009485;10;05
3057454;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;05;812,090518009485;10;05
3057454;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;05;812,090518009485;10;05
3057454;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;05;812,090518009485;10;05
3057454;1;7;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;05;812,090518009485;10;05
3057454;1;8;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;05;812,090518009485;10;05
3057454;1;9;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;6; ; ; ; ; ; ;05;812,090518009485;10;05
3057455;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;05;1065,86688112864;10;05
3057455;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;1065,86688112864;10;05
3057455;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;05;1065,86688112864;10;05
3057455;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;1065,86688112864;10;05
3057455;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;1065,86688112864;10;05
3057456;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;05;1144,60305308035;10;05
3057457;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;05;875,286240568842;10;05
3057457;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;05;875,286240568842;10;05
3057458;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;49; ; ; ; ; ; ; ; ;05;925,262437769523;10;05
3057458;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;05;925,262437769523;10;05
3057458;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;05;925,262437769523;10;05
3057458;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;05;925,262437769523;10;05
3057458;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;05;925,262437769523;10;05
3057459;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;45; ; ; ; ; ; ; ; ;05;1099,94218424067;10;05
3057459;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;05;1099,94218424067;10;05
3057459;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;05;1099,94218424067;10;05
3057461;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;05;1015,50481483847;10;05
3057461;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;05;1015,50481483847;10;05
3057461;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;05;1015,50481483847;10;05
3057461;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;05;1015,50481483847;10;05
3057462;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;11; ;36; ; ; ; ; ; ;05;985,086932167568;10;05
3057463;1;1;1;90; ;2;1;1;2;2;2;2;2;2;1; ;12;5; ; ; ; ; ; ;1;05;1247,24200874093;10;05
3057464;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;8; ; ; ; ; ; ;05;916,536868236515;10;05
3057464;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;916,536868236515;10;05
3057464;1;3;1;90; ;2;1;2;1;2;1;1;2;2;2; ;30; ;60; ;16;2; ; ; ;05;916,536868236515;10;05
3057465;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;05;1387,7301549352;10;05
3057465;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;24; ; ; ; ; ; ;05;1387,7301549352;10;05
3057466;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;05;765,356886412231;10;05
3057466;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;18; ; ; ; ; ; ;05;765,356886412231;10;05
3057467;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;05;1347,4001097146;10;05
3057467;1;2;1;90; ;2;2;1;1;1;2;2;2;2;2; ; ;15;15;10; ; ; ; ; ;05;1347,4001097146;10;05
3057468;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;10; ; ; ; ; ; ;05;1079,72399820792;10;05
3057468;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;1079,72399820792;10;05
3057469;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;1347,4001097146;10;05
3057469;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;20; ; ; ; ; ; ;05;1347,4001097146;10;05
3057470;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;1202,58113990125;10;05
3057470;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;05;1202,58113990125;10;05
3057470;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;05;1202,58113990125;10;05
3057471;1;1;1;90; ;1;1;2;2;1;2;2;2;2;2;14;14; ; ;14; ; ; ; ; ;05;1149,70923317595;10;05
3057471;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;21; ; ; ; ;2; ; ; ;05;1149,70923317595;10;05
3057472;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;05;883,883147543965;10;05
3057472;1;2;1;90; ;2;1;1;1;2;2;2;2;2;2; ;14;14;42; ; ; ; ; ; ;05;883,883147543965;10;05
3057472;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;05;883,883147543965;10;05
3057473;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;42; ; ;21; ; ; ; ; ;05;680,220689438894;10;05
3057473;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;14; ; ;7; ; ; ; ; ;05;680,220689438894;10;05
3057473;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;680,220689438894;10;05
3057473;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;05;680,220689438894;10;05
3057474;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;42; ; ;49; ; ; ; ; ;05;1023,18108242399;10;05
3057474;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;1023,18108242399;10;05
3057475;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;05;1082,08855572999;10;05
3057475;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;18; ;5; ; ; ; ; ; ;05;1082,08855572999;10;05
3057476;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;05;896,665595225098;10;05
3057476;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;05;896,665595225098;10;05
3057477;1;1;1;90; ;2;1;2;1;2;2;1;2;2;2; ;15; ;8; ; ;20; ; ; ;05;602,169756440823;10;05
3057477;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;16; ; ; ; ; ; ;05;602,169756440823;10;05
3057477;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;05;602,169756440823;10;05
3057478;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;05;1015,50481483847;10;05
3057478;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;05;1015,50481483847;10;05
3057478;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;05;1015,50481483847;10;05
3057478;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;05;1015,50481483847;10;05
3057479;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;05;1099,94218424067;10;05
3057479;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;05;1099,94218424067;10;05
3057479;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;05;1099,94218424067;10;05
3057480;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;05;1247,24200874093;10;05
3057481;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;05;1087,34001873865;10;05
3057481;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;05;1087,34001873865;10;05
3057481;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;05;1087,34001873865;10;05
3057482;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;05;1193,98423292613;10;05
3057482;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;05;1193,98423292613;10;05
3057483;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;05;1096,45145736116;10;05
3057483;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;05;1096,45145736116;10;05
3057483;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;05;1096,45145736116;10;05
3057484;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;05;1237,47075555799;10;05
3057484;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;18; ; ; ; ;20; ; ; ;05;1237,47075555799;10;05
3057485;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;05;1500,54641457841;10;05
3057485;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;1500,54641457841;10;05
3057485;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;1500,54641457841;10;05
3057486;1;1;1;90; ;2;1;2;2;2;2;2;2;2;1; ;10; ; ; ; ; ; ; ;2;05;1393,11028050175;10;05
3057486;1;3;1;90; ;2;1;2;2;1;2;1;2;2;2; ;18; ; ;4; ;8; ; ; ;05;1393,11028050175;10;05
3057486;1;4;1;90; ;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;7; ; ; ;05;1393,11028050175;10;05
3057486;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;05;1393,11028050175;10;05
3057487;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;05;986,522103204545;10;05
3057487;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;05;986,522103204545;10;05
3057487;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;05;986,522103204545;10;05
3057488;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;05;1275,56490581441;10;05
3057488;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;05;1275,56490581441;10;05
3057488;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;1275,56490581441;10;05
3057489;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;05;1332,10782159834;10;05
3057489;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;63; ; ; ; ; ; ; ; ;05;1332,10782159834;10;05
3057489;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;1332,10782159834;10;05
3057490;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;05;1022,52126786355;10;05
3057490;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;52; ;21; ; ; ; ; ; ;05;1022,52126786355;10;05
3057490;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;05;1022,52126786355;10;05
3057491;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;05;1030,79710295472;10;05
3057491;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;05;1030,79710295472;10;05
3057491;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;1030,79710295472;10;05
3057492;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;1091,34527726555;10;05
3057492;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;05;1091,34527726555;10;05
3057493;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;05;696,806822481177;10;05
3057493;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;05;696,806822481177;10;05
3057493;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;05;696,806822481177;10;05
3057493;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;05;696,806822481177;10;05
3057494;1;1;1;90; ;2;1;2;1;2;2;1;2;2;2; ;14; ;10; ; ;3; ; ; ;05;1026,46622239313;10;05
3057494;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;05;1026,46622239313;10;05
3057494;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;1026,46622239313;10;05
3057495;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;05;982,191222642948;10;05
3057495;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;982,191222642948;10;05
3057495;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;05;982,191222642948;10;05
3057496;1;1;1;90; ;2;1;2;1;2;2;2;2;2;1; ;2; ;7; ; ; ; ; ;1;05;1207,01484188335;10;05
3057496;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;25; ; ;20; ; ; ; ; ;05;1207,01484188335;10;05
3057496;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;2; ;20; ; ; ; ; ; ;05;1207,01484188335;10;05
3057496;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;1207,01484188335;10;05
3057496;1;6;1;90; ;2;1;1;2;2;2;2;2;2;2; ;1;1; ; ; ; ; ; ; ;05;1207,01484188335;10;05
3057497;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;1127,67006395926;10;05
3057497;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;05;1127,67006395926;10;05
3057497;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;7; ; ; ; ; ; ;05;1127,67006395926;10;05
3057498;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;05;931,829156352772;10;05
3057498;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;931,829156352772;10;05
3057499;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;05;925,588059804223;10;05
3057499;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;05;925,588059804223;10;05
3057499;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;05;925,588059804223;10;05
3057499;1;4;1;90; ;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;2; ; ; ;05;925,588059804223;10;05
3057499;1;5;1;90; ;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;2; ; ; ;05;925,588059804223;10;05
3057499;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;05;925,588059804223;10;05
3057500;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;8; ; ; ; ; ; ;05;1137,70208502883;10;05
3057500;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;05;1137,70208502883;10;05
3057500;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;05;1137,70208502883;10;05
3057500;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;05;1137,70208502883;10;05
3057501;1;1;1;90; ;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ;9; ; ;05;1231,56385153517;10;05
3057501;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;05;1231,56385153517;10;05
3057501;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;1231,56385153517;10;05
3057501;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;1231,56385153517;10;05
3057503;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;1142,03296559043;10;05
3057503;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;18; ; ;9; ; ; ; ; ;05;1142,03296559043;10;05
3057503;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;05;1142,03296559043;10;05
3057503;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;05;1142,03296559043;10;05
3057504;1;1;1;90; ;2;1;2;2;2;2;2;1;2;2; ;6; ; ; ; ; ;1; ; ;05;1193,98423292613;10;05
3057504;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;05;1193,98423292613;10;05
3057505;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;05;1135,34633154479;10;05
3057506;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;40; ; ; ; ; ; ;05;992,596506191477;10;05
3057506;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;992,596506191477;10;05
3057506;1;3;1;90; ;2;1;2;1;2;2;2;2;1;2; ;1; ;1; ; ; ; ;1; ;05;992,596506191477;10;05
