Directorio;Secuencia_p;Orden;Hogar;Regis;P7480;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Area;Fex_c_2011;Mes;Dpto
3077782;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;20; ; ; ; ; ; ;08;590,670034725892;11;08
3077782;1;2;1;90; ;2;1;2;1;2;2;2;2;1;2; ;24; ;34; ; ; ; ;3; ;08;590,670034725892;11;08
3077783;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;08;597,084341667187;11;08
3077783;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;08;597,084341667187;11;08
3077784;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;30; ; ; ; ; ; ;08;593,024001041279;11;08
3077784;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;24; ;60; ; ; ; ; ; ;08;593,024001041279;11;08
3077784;2;1;2;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;08;593,024001041279;11;08
3077784;2;2;2;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;08;593,024001041279;11;08
3077785;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;08;621,80536983123;11;08
3077785;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;08;621,80536983123;11;08
3077785;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;24; ;28; ; ; ; ; ; ;08;621,80536983123;11;08
3077785;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;8; ; ; ; ; ; ;08;621,80536983123;11;08
3077785;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;36; ; ; ; ; ; ;08;621,80536983123;11;08
3077785;1;6;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;18; ; ; ; ; ; ;08;621,80536983123;11;08
3077787;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;08;628,93343603324;11;08
3077787;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;08;628,93343603324;11;08
3077787;1;3;1;90; ;2;1;2;1;1;2;2;2;2;2; ;12; ;14;14; ; ; ; ; ;08;628,93343603324;11;08
3077788;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;24; ;18; ; ; ; ; ; ;08;686,617781320445;11;08
3077788;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;10; ; ; ; ; ; ;08;686,617781320445;11;08
3077788;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;686,617781320445;11;08
3077788;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;16; ;70; ; ; ; ; ; ;08;686,617781320445;11;08
3077788;1;5;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;20; ; ; ; ; ; ;08;686,617781320445;11;08
3077788;1;8;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;08;686,617781320445;11;08
3077789;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;605,924102153941;11;08
3077789;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;20; ; ; ; ; ; ;08;605,924102153941;11;08
3077790;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;08;432,264707739621;11;08
3077790;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;432,264707739621;11;08
3077790;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;20; ; ; ; ; ; ;08;432,264707739621;11;08
3077790;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;08;432,264707739621;11;08
3077791;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;08;349,459801666831;11;08
3077791;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;10; ; ; ; ; ; ;08;349,459801666831;11;08
3077792;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;628,93343603324;11;08
3077792;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;08;628,93343603324;11;08
3077792;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;628,93343603324;11;08
3077793;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;532,742881624932;11;08
3077793;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;08;532,742881624932;11;08
3077794;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;692,775254549497;11;08
3077794;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;08;692,775254549497;11;08
3077794;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;692,775254549497;11;08
3077794;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;08;692,775254549497;11;08
3077794;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;08;692,775254549497;11;08
3077794;1;8;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;692,775254549497;11;08
3077795;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;568,881426370309;11;08
3077795;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;08;568,881426370309;11;08
3077796;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;7; ; ; ; ; ; ;08;510,860389520871;11;08
3077796;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;7; ; ; ; ; ; ;08;510,860389520871;11;08
3077798;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;567,81009345118;11;08
3077798;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;08;567,81009345118;11;08
3077799;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;685,868973363903;11;08
3077799;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;685,868973363903;11;08
3077799;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;685,868973363903;11;08
3077800;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;547,99694905298;11;08
3077800;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;14; ; ; ; ; ; ;08;547,99694905298;11;08
3077801;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;623,768181611191;11;08
3077801;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;08;623,768181611191;11;08
3077802;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;08;496,71321264673;11;08
3077802;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;496,71321264673;11;08
3077802;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;496,71321264673;11;08
3077803;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;633,343120398805;11;08
3077803;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;14; ; ; ; ; ; ;08;633,343120398805;11;08
3077804;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;600,280531148285;11;08
3077804;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;7; ; ; ; ; ; ;08;600,280531148285;11;08
3077804;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;08;600,280531148285;11;08
3077805;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;7; ; ; ; ; ; ;08;609,362590509844;11;08
3077805;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;7; ; ; ; ; ; ;08;609,362590509844;11;08
3077805;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;609,362590509844;11;08
3077805;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;08;609,362590509844;11;08
3077805;1;9;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;08;609,362590509844;11;08
3077806;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;633,343120398805;11;08
3077806;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;14; ; ; ; ; ; ;08;633,343120398805;11;08
3077807;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;633,343120398805;11;08
3077807;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;14; ; ; ; ; ; ;08;633,343120398805;11;08
3077808;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;610,240371310336;11;08
3077808;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;08;610,240371310336;11;08
3077808;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;14; ; ; ; ; ; ;08;610,240371310336;11;08
3077808;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;610,240371310336;11;08
3077808;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;08;610,240371310336;11;08
3077809;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;7; ; ; ; ; ; ;08;558,537045605415;11;08
3077809;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;08;558,537045605415;11;08
3077809;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;08;558,537045605415;11;08
3077809;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;08;558,537045605415;11;08
3077809;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;08;558,537045605415;11;08
3077809;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;08;558,537045605415;11;08
3077810;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;08;489,962751087166;11;08
3077810;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;14; ; ; ; ; ; ;08;489,962751087166;11;08
3077810;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;08;489,962751087166;11;08
3077811;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;634,443074992315;11;08
3077811;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;08;634,443074992315;11;08
3077811;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;634,443074992315;11;08
3077811;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;08;634,443074992315;11;08
3077811;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;08;634,443074992315;11;08
3077811;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;08;634,443074992315;11;08
3078002;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;76;941,74852371439;11;76
3078002;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;9; ;18; ; ; ; ; ; ;76;941,74852371439;11;76
3078002;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;40; ; ; ; ; ; ;76;941,74852371439;11;76
3078003;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;833,47089013514;11;76
3078003;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;76;833,47089013514;11;76
3078005;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;28; ; ; ; ; ; ;76;966,862274492828;11;76
3078005;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;21; ; ; ; ; ; ;76;966,862274492828;11;76
3078006;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;926,50804673566;11;76
3078007;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;827,270974526903;11;76
3078007;1;2;1;90; ;1;1;1;2;2;1;1;2;2;2;8;24;4; ; ;6;10; ; ; ;76;827,270974526903;11;76
3078007;1;3;1;90; ;1;1;2;2;2;2;2;2;2;1;6;5; ; ; ; ; ; ; ;2;76;827,270974526903;11;76
3078009;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;24; ; ; ; ; ; ;76;1013,20184749701;11;76
3078009;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;1013,20184749701;11;76
3078009;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;1013,20184749701;11;76
3078010;1;1;1;90; ;2;1;2;2;2;2;2;1;2;2; ;4; ; ; ; ; ;2; ; ;76;1103,84347024854;11;76
3078010;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;1103,84347024854;11;76
3078010;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;76;1103,84347024854;11;76
3078010;2;1;2;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;76;1103,84347024854;11;76
3078010;2;2;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;1103,84347024854;11;76
3078011;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;990,960931019478;11;76
3078011;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;90; ; ; ; ; ; ;76;990,960931019478;11;76
3078011;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;990,960931019478;11;76
3078012;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;76;735,783945774487;11;76
3078012;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;76;735,783945774487;11;76
3078012;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;76;735,783945774487;11;76
3078013;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;76;669,780933642565;11;76
3078013;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;76;669,780933642565;11;76
3078014;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;70; ; ; ; ; ; ;76;910,586432227251;11;76
3078014;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;14; ; ; ; ; ; ;76;910,586432227251;11;76
3078014;2;1;2;90; ;2;1;1;1;2;2;2;2;2;1; ;14;2;14; ; ; ; ; ;2;76;910,586432227251;11;76
3078014;3;1;3;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;76;910,586432227251;11;76
3078014;3;2;3;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;910,586432227251;11;76
3078014;3;3;3;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;24; ; ; ; ; ; ;76;910,586432227251;11;76
3078014;3;5;3;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;76;910,586432227251;11;76
3078014;3;7;3;90; ;2;1;2;1;1;2;2;2;2;2; ;28; ;28;6; ; ; ; ; ;76;910,586432227251;11;76
3078014;3;10;3;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;76;910,586432227251;11;76
3078014;3;12;3;90; ;1;1;2;2;2;2;2;2;2;2;4;14; ; ; ; ; ; ; ; ;76;910,586432227251;11;76
3078015;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;833,47089013514;11;76
3078015;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;76;833,47089013514;11;76
3078016;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;14; ; ; ; ; ; ;76;827,270974526903;11;76
3078016;1;2;1;90; ;2;1;2;1;2;2;1;2;2;2; ;18; ;20; ; ;2; ; ; ;76;827,270974526903;11;76
3078016;1;3;1;90; ;2;1;2;2;2;2;1;2;2;2; ;10; ; ; ; ;2; ; ; ;76;827,270974526903;11;76
3078017;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;854,523125388511;11;76
3078017;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;76;854,523125388511;11;76
3078017;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;76;854,523125388511;11;76
3078017;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;854,523125388511;11;76
3078018;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;76;762,818090243085;11;76
3078019;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;76;881,557269857109;11;76
3078019;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;76;881,557269857109;11;76
3078021;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;15; ; ; ; ; ; ;76;815,01430363223;11;76
3078023;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;76;881,557269857109;11;76
3078023;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;76;881,557269857109;11;76
3078024;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;24; ; ; ; ; ; ;76;898,554610058619;11;76
3078024;1;2;1;90; ;2;2;2;1;1;2;2;2;2;2; ; ; ;24;20; ; ; ; ; ;76;898,554610058619;11;76
3078024;1;5;1;90; ;2;1;1;1;2;2;2;2;2;2; ;7;8;21; ; ; ; ; ; ;76;898,554610058619;11;76
3078025;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;76;854,523125388511;11;76
3078025;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;76;854,523125388511;11;76
3078025;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;76;854,523125388511;11;76
3078025;1;4;1;90; ;2;1;2;2;2;2;1;2;2;2; ;7; ; ; ; ;4; ; ; ;76;854,523125388511;11;76
3078026;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;786,916746769735;11;76
3078026;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;76;786,916746769735;11;76
3078027;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;2; ;44; ; ; ; ; ; ;76;1048,23103243374;11;76
3078027;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;46; ; ; ; ; ; ;76;1048,23103243374;11;76
3078028;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;21; ; ; ; ; ; ;76;1210,31164346896;11;76
3078028;1;2;1;90; ;2;1;2;1;1;2;2;2;2;2; ;7; ;2;4; ; ; ; ; ;76;1210,31164346896;11;76
3078028;1;3;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;3; ; ; ;76;1210,31164346896;11;76
3078028;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;76;1210,31164346896;11;76
3078028;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;1210,31164346896;11;76
3078028;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;1210,31164346896;11;76
3078028;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;1210,31164346896;11;76
3078028;1;8;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;76;1210,31164346896;11;76
3078028;1;9;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;11; ; ; ;76;1210,31164346896;11;76
3078029;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;28; ; ; ; ; ; ;76;993,944737103536;11;76
3078029;1;2;1;90; ;2;2;2;1;2;2;2;2;2;1; ; ; ;28; ; ; ; ; ;2;76;993,944737103536;11;76
3078029;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;993,944737103536;11;76
3078030;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;76;642,746789173967;11;76
3078030;1;2;1;90; ;2;1;2;2;2;1;2;2;2;2; ;20; ; ; ;4; ; ; ; ;76;642,746789173967;11;76
3078030;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;76;642,746789173967;11;76
3078030;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;76;642,746789173967;11;76
3078031;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;1; ;14; ; ; ; ; ; ;76;1048,23103243374;11;76
3078031;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;36; ;84; ; ; ; ; ; ;76;1048,23103243374;11;76
3078032;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;38; ; ; ; ; ; ;76;933,753483246254;11;76
3078032;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;56; ; ; ; ; ; ;76;933,753483246254;11;76
3078033;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;76;1216,40062574586;11;76
3078033;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;76;1216,40062574586;11;76
3078033;1;3;1;90; ;2;1;2;1;2;2;2;2;1;1; ;2; ;10; ; ; ; ;1;1;76;1216,40062574586;11;76
3078033;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;76;1216,40062574586;11;76
3078033;1;5;1;90; ;2;1;1;2;2;2;2;2;2;2; ;6;8; ; ; ; ; ; ; ;76;1216,40062574586;11;76
3078033;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;76;1216,40062574586;11;76
3078034;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;56; ; ; ; ; ; ; ; ;76;1059,75599086241;11;76
3078034;2;1;2;90; ;2;1;2;1;1;2;2;2;2;2; ;2; ;28;4; ; ; ; ; ;76;1059,75599086241;11;76
3078034;2;3;2;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;76;1059,75599086241;11;76
3078035;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;21; ; ; ; ; ; ;76;962,600644066291;11;76
3078036;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;76;699,739666585965;11;76
3078036;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;699,739666585965;11;76
3078036;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;76;699,739666585965;11;76
3078036;1;4;1;90; ;2;2;2;2;2;2;2;2;1;2; ; ; ; ; ; ; ; ;14; ;76;699,739666585965;11;76
3078036;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;699,739666585965;11;76
3078036;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;76;699,739666585965;11;76
3078037;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;76;940,001716996601;11;76
3078037;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;76;940,001716996601;11;76
3078037;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;76;940,001716996601;11;76
3078037;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;76;940,001716996601;11;76
3078038;1;1;1;90; ;2;1;2;2;2;2;2;2;1;2; ;20; ; ; ; ; ; ;15; ;76;500,001994873084;11;76
3078038;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;76;500,001994873084;11;76
3078038;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;76;500,001994873084;11;76
3078038;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;76;500,001994873084;11;76
3078038;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;500,001994873084;11;76
3078039;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;1048,23103243374;11;76
3078039;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;76;1048,23103243374;11;76
3078042;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;76;1100,42724582289;11;76
3078042;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;76;1100,42724582289;11;76
3078043;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;76;1104,71020377275;11;76
