DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;AREA;fex_c_2011
1121099;1;2;1;70;1;12;30;4; ;2;16;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;1;9500;19;19;100,78672386268
1121101;1;2;1;70;1;12;54;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;93;45;1;1;4552;19;19;106,09179366304
1121104;1;4;1;70;1;32;48;4; ;2;32;5; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6021;19;19;72,7446471946584
1121107;2;2;2;70;1;4;40;1; ;2;8;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;87;50;1;1;5020;19;19;91,8249765939892
1121108;1;5;1;70;1;16;40;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;84; ; ;1;2; ;19;19;53,513090005508
1121108;1;9;1;70;1;24;50;4; ;2;32;4; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;60;1;2;6022;19;19;53,513090005508
1121111;1;2;1;70;1;5;40;4; ;2;6;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;1;1810;19;19;48,0567098293131
1121111;1;5;1;70;1;2;40;1; ;2;2;4; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;160000;2;32;32;45;1;1;4521;19;19;48,0567098293131
1121113;1;1;1;70;1;2;48;4; ;2;2;5; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;550000;2;58;95;45;1;1;4521;19;19;104,039802425388
1121113;1;3;1;70;1;2;60;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;19;19;104,039802425388
1121116;1;1;1;70;1;16;40;3; ;2;16;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;2;5521;19;19;109,238651309856
1121123;1;1;1;70;1;2;54;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;320000;2;95;95;45;1;1;4521;19;19;98,2422947794458
1121128;1;4;1;70;1;4;40;1; ;2;104;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;06;06;85;1;1;8513;19;19;106,546190949084
1121133;1;4;1;70;1;16;48;1; ;2;24;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;85;75;1;2;7512;19;19;127,529655584328
1121134;1;1;1;70;1;7;54;4; ;2;5;4; ;1;1; ; ;1;1; ; ; ; ; ; ; ;1;130000;2;98;98;60;1;1;6031;19;19;130,543421828078
1121137;1;1;1;70;1;36;24;4; ;2;36;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;84;50;1;2;5020;19;19;89,2210456035196
1121137;1;2;1;70;1;20;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;19;19;89,2210456035196
1121138;1;3;1;70;1;40;30;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;19;19;104,039802425388
1121146;2;1;2;70;1;52;48;1; ;2;52;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;75;1;2;7512;19;19;81,8552504650877
1121147;1;2;1;70;1;24;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;19;19;112,501288697186
1121148;1;2;1;70;1;250;60;1; ;2;300;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;55;55;80;1;2;8011;19;19;91,842358569922
1121151;1;1;1;70;1;52;48;1; ;2;210;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;55;95;45;1;2;4530;19;19;75,7459957607894
1121151;1;2;1;70;1;16;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;2; ;19;19;75,7459957607894
1121152;1;3;1;70;1;250;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;06; ; ;1;2; ;19;19;118,761016780483
1121159;1;1;1;70;1;999;48;1; ;2;300;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;80000;2;45;37;15;1; ;1561;19;19;75,1473369993149
1121160;1;1;1;70;1;999;60;1; ;2;520;1; ;4;5; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;95;53;55;1; ;5521;19;19;121,453477141254
1121164;1;1;1;70;1;52;48;1; ;2;62;4; ;8;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;98;98;60;1;2;6021;19;19;93,5776384509035
1121164;1;4;1;70;1;12;60;4; ;2;12;4; ;1;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6021;19;19;93,5776384509035
1121166;1;2;1;70;1;156;48;1; ;2;156;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5244;19;19;68,4306894331211
1121172;1;6;1;70;1;16;48;4; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;41;52;1;2;5233;19;19;106,26424354428
1121173;1;4;1;70;1;52;48;1; ;2;10;4; ;4;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;92;1;2;9242;19;19;109,83731007133
1121175;1;2;1;70;1;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;19;19;101,747618493274
1121177;1;1;1;70;1;16;48;4; ;2;12;4; ;2;3; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;95;95;45;1;2;4521;19;19;114,454882170256
1121178;1;3;1;70;1;16;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;2; ;19;19;67,9382515875382
1121179;1;2;1;70;1;250;48;1; ;2;4;4; ;7;2; ; ; ; ; ; ; ; ; ;1; ;1;99;2;55;55;85;1;2;8512;19;19;102,1895981017
1121179;1;3;1;70;1;16;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;98; ; ;1;2; ;19;19;102,1895981017
1121181;1;1;1;70;1;8;60;4; ;2;6;4; ;7;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;84;84;29;1;1;2929;19;19;96,7418780736523
1121188;1;1;1;70;1;75;48;1; ;2;75;4; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;05;21;75;1;2;7512;19;19;103,740473044651
1121190;1;5;1;70;1;250;48;1; ;2;260;4; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;95;45;1;2;4521;19;19;106,546190949084
1121195;1;1;1;70;1;24;48;1; ;2;20;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6042;19;19;98,4945399305667
1121196;1;4;1;70;1;12;48;1; ;2;12;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;19;19;141,14732508114
1121197;1;2;1;70;1;208;48;1; ;2;208;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8011;19;19;105,493134901565
1121198;1;1;1;70;1;52;48;4; ;2;3;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;135000;2;41;77;15;1;2;1551;19;19;109,248210134478
1121201;1;1;1;70;1;12;45;1; ;2;12;2; ;9;3; ; ;1; ; ; ; ; ; ; ; ;2; ;2;59;59;85;1;1;8511;19;19;103,740473044651
1121205;1;1;1;70;1;52;48;1; ;2;16;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;19;19;109,537980690593
1121206;1;2;1;70;1;52;40;2; ;2;32;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;45;52;1;2;5234;19;19;72,0004793524989
1121206;1;5;1;70;1;52;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;84; ; ;1;2; ;19;19;72,0004793524989
1121207;1;2;1;70;1;208;40;2; ;2;208;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;85;1;2;8511;19;19;107,003110431981
1121210;1;2;1;70;1;4;40;1; ;2;260;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5235;19;19;102,73249418444
1121214;1;2;1;70;1;52;28;2; ;2;36;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;05;05;75;1;2;7514;19;19;112,201959316448
1121215;1;3;1;70;1;12;40;1; ;2;104;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5521;19;19;76,8999988562292
1121217;1;2;1;70;1;8;24;3; ;2;8;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;1;5529;19;19;82,0057238440866
1121224;1;2;1;70;1;12;42;1; ;2;12;2; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;21;75;1;1;7512;19;19;90,4576512912619
1121227;1;10;1;70;1;24;42;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;19;19;105,101506348419
1121228;1;2;1;70;1;104;40;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;19;19;73,586903231742
1121230;1;3;1;70;1;46;42;2; ;2;65;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0111;19;19;99,3544875132403
1121230;1;4;1;70;1;3;42;4; ;2;12;4; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;62;01;1;1;0111;19;19;99,3544875132403
1121232;1;3;1;70;1;108;42;1; ;2;108;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;16;73;1;2;7310;19;19;89,6754428895643
1121233;1;4;1;70;1;24;40;1; ;2;104;4; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;41;52;1;2;5233;19;19;89,6754428895643
1121241;2;1;2;70;1;43;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;19;19;90,3245598881958
1121244;1;1;1;70;1;14;40;1; ;2;14;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;55;55;74;1;2;7493;19;19;88,6781189471732
1121244;1;2;1;70;1;6;40;1; ;2;12;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;52;1;1;5211;19;19;88,6781189471732
1121265;1;3;1;70;1;16;48;1; ;2;52;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5521;19;19;87,3107936444459
1121271;1;3;1;70;1;52;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;2; ;19;19;106,88356088936
1121282;1;1;1;70;1;32;48;1; ;2;32;1; ;6;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;99;99;90;1;2;9000;19;19;80,4524067996742
1121286;1;2;1;70;1;4;40;3; ;2;104;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;19;19;108,956703905051
1121287;1;1;1;70;1;24;48;1; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;19;19;100,294286017097
1121288;1;1;1;70;1;52;24;3; ;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;19;19;70,9093827454415
1121288;1;4;1;70;1;24;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;19;19;70,9093827454415
1121291;1;1;1;70;1;52;48;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;95;93;45;1;2;4552;19;19;99,0931986920412
1121292;1;3;1;70;1;52;48;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;95;95;45;1;2;4521;19;19;71,6291222018885
1121292;2;2;2;70;1;52;48;1; ;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;2;9500;19;19;71,6291222018885
1121293;1;4;1;70;1;52;48;1; ;2;4;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;19;19;94,7961077518925
1121296;1;1;1;70;1;52;48;1; ;2;52;4; ;6;9;SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;45;1;2;4530;19;19;143,326689012724
1121297;1;2;1;70;1;52;48;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;92;1;2;9242;19;19;117,165034076617
1121319;1;2;1;70;1;8;48;2; ;2;18;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;75;1;1;7513;19;19;101,747618493274
1121323;1;3;1;70;1;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;19;19;101,747618493274
1121329;1;3;1;70;1;40;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;19;19;108,456442908158
1121335;4;1;4;70;1;2;40;1; ;2;2;1; ;3;1; ; ; ; ;1; ; ; ; ; ; ;1;98;2;13;14;91;1;1;9191;19;19;111,569313344639
1121338;1;8;1;70;1;16;40;4; ;2;18;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;62;01;1;2;0112;19;19;73,5182780342251
1121339;1;2;1;70;1;8;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;19;19;84,1979232079648
1121343;2;1;2;70;1;20;40;3; ;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;19;19;48,0567098293131
1121349;1;4;1;70;1;8;48;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;19;19;61,5383153780145
1121350;1;5;1;70;1;20;48;4; ;2;27;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;62;01;1;2;0111;19;19;104,04936125001
1121350;1;6;1;70;1;20;48;4; ;2;24;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0118;19;19;104,04936125001
1121351;2;2;2;70;1;104;48;1; ;2;208;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;41;52;1;2;5223;19;19;147,273961761371
1121355;1;4;1;70;1;4;48;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;19;19;98,7938693113039
1121370;1;2;1;70;1;21;44;1; ;2;98;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;13;80;1;2;8012;20;20;113,598522774215
1121370;1;4;1;70;1;1;98;1; ;2;98;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;39;92;1;1;9214;20;20;113,598522774215
1121373;1;3;1;70;1;16;98;1; ;2;20;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;60;13;80;1;2;8060;20;20;98,4961545077119
1121383;1;4;1;70;1;8;98;1; ;2;8;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;75;1;1;7522;20;20;82,5696303357609
1121388;3;2;3;70;1;12;44;1; ;2;98;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5211;20;20;147,129443402794
1121392;1;3;1;70;1;3;98;1; ;2;2;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;20;20;132,887877538859
1121392;1;5;1;70;1;8;98;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;60;1;1;6041;20;20;132,887877538859
1121395;1;3;1;70;1;28;98;1; ;2;32;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;79;18;1;2;1810;20;20;162,447092157753
1121408;1;2;1;70;1;52;44;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;44;65;1;2;6512;20;20;119,901019056871
1121412;1;2;1;70;1;6;98;1; ;2;98;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;13;80;1;1;8060;20;20;156,738331892175
1121414;1;2;1;70;1;5;44;1; ;2;5;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;00;00;1;1;0000;20;20;98,6736997553021
1121414;1;6;1;70;1;16;44;1; ;2;16;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;33;52;1;2;5236;20;20;98,6736997553021
1121415;1;6;1;70;1;12;44;1; ;2;98;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;92;1;1;9242;20;20;125,985323234762
1121421;1;3;1;70;1;20;98;1; ;2;4;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;80;1;2;8060;20;20;101,993652053124
1121421;1;4;1;70;1;2;44;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;20;20;101,993652053124
1121428;1;3;1;70;1;16;44;1; ;2;30;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;85;1;2;8511;20;20;116,796347247504
1121432;1;5;1;70;1;14;44;1; ;2;17;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;99;50;1;2;5040;20;20;173,261116121292
1121445;1;6;1;70;1;4;48;1; ;2;5;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;45;45;52;1;1;5231;20;20;121,953556830024
1121449;1;5;1;70;1;98;48;1; ;2;102;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;2;9500;20;20;84,7095655651869
1121452;1;3;1;70;1;1;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;20;20;107,374582653102
1121458;1;1;1;70;1;6;48;4; ;2;7;5; ;8;1; ; ; ; ;1; ; ; ; ; ; ;1;620000;2;95;95;45;1;1;4521;20;20;111,200873511729
1121470;1;2;1;70;1;8;48;1; ;2;10;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;83;95;45;1;1;4521;20;20;131,356048533935
1121476;1;1;1;70;1;5;48;1; ;2;6;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;98;98;60;1;1;6021;20;20;121,128013019323
1121490;1;2;1;70;1;2;48;2; ;2;16;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;06;06;85;1;1;8513;20;20;74,8641928940703
1121491;1;1;1;70;1;98;48;1; ;2;98;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;55;80;1;2;8012;20;20;116,48317139958
1121491;1;2;1;70;1;4;48;2; ;2;5;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;15000;2;39;97;52;1;1;5241;20;20;116,48317139958
1121500;1;1;1;70;1;2;48;4; ;2;2;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;95;45;52;1;1;5262;20;20;150,94798669327
1121501;1;1;1;70;1;3;60;1; ;2;3;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;95;95;45;1;1;4521;20;20;138,885538779042
1121502;1;8;1;70;1;68;48;1; ;2;70;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5249;20;20;88,6572893039442
1121514;1;2;1;70;1;20;48;1; ;2;20;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;33;74;1;2;7421;20;20;94,4586753035779
1121514;1;4;1;70;1;3;48;2; ;2;3;1; ;8;8; ; ; ; ; ; ; ; ; ;1; ;1;495000;2;03;39;92;1;1;9214;20;20;94,4586753035779
1121516;1;2;1;70;1;46;48;1; ;2;46;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;40;52;1;2;5252;20;20;125,042837469057
1121528;1;4;1;70;1;8;48;1; ;2;8;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;83;83;28;1;1;2811;20;20;176,51088647914
1121531;1;1;1;70;1;6;48;1; ;2;180;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;16;74;1;1;7499;20;20;149,386613189614
1121540;1;2;1;70;1;8;48;4; ;2;8;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;16;16;74;1;1;7494;20;20;118,843172221262
1121543;1;2;1;70;1;2;48;4; ;2;2;4; ;7;1; ; ; ; ;1; ; ; ; ; ; ;1;4000000;2;17;17;92;1;1;9214;20;20;84,9750271663978
1121545;1;5;1;70;1;48;48;1; ;2;2;4; ;2;8; ; ; ; ; ; ; ; ; ;1; ;1;90000;2;58;95;45;1;2;4521;20;20;116,48317139958
1121547;1;2;1;70;1;4;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;1500000;2;32;32;85;1;1;8512;20;20;130,325872709566
1121550;1;2;1;70;1;8;70;4; ;2;2;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6031;20;20;103,318541375045
1121552;1;1;1;70;1;3;48;4; ;2;3;4; ;2;8; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;95;95;45;1;1;4521;20;20;111,804586958372
1121566;1;6;1;70;1;24;48;4; ;2;48;1; ;6;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;97;60;1;2;6041;20;20;120,370065550794
1121570;1;1;1;70;1;24;48;8; ;2;24;1; ;9;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;98;98;10;1;2;1010;20;20;115,986194607137
1121572;1;2;1;70;1;4;50;4; ;2;4;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;20;20;140,970749546262
1121582;1;1;1;70;1;20;48;1; ;2;30;1; ;3;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;45;45;52;1;2;5211;20;20;84,1928048245503
1121582;1;3;1;70;1;3;60;1; ;2;99;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8511;20;20;84,1928048245503
1121596;1;2;1;70;1;4;48;1; ;2;99;4; ;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;45;45;51;1;1;5127;20;20;134,21276686078
1121600;1;2;1;70;1;2;50;1; ;2;2;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;85;1;1;8511;20;20;116,262078388179
1121602;1;2;1;70;1;3;50;1; ;2;3;1; ;5;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;55;1;1;5512;20;20;121,152287892642
1121606;1;2;1;70;1;22;50;1; ;2;40;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;21;74;1;2;7499;20;20;75,9463146029979
1121609;1;3;1;70;1;20;50;4; ;2;20;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5239;20;20;66,0184377427466
1121612;1;1;1;70;1;100;50;1; ;2;100;1; ;9;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;03;03;51;1;2;5135;20;20;94,1206816848016
1121616;1;1;1;70;1;20;50;1; ;2;99;1; ;5;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;13;13;80;1;2;8012;20;20;109,893266013541
1121617;1;3;1;70;1;8;48;1; ;2;3;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;51;1;1;5127;20;20;124,284890000528
1121620;1;1;1;70;1;4;50;4; ;2;4;4; ;3;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;61;01;1;1;0123;20;20;85,2611162482448
1121620;1;5;1;70;1;4;48;3; ;2;4;3; ;1;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;1;9500;20;20;85,2611162482448
1121622;1;5;1;70;1;2;48;1; ;2;52;1; ;9;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;13;39;74;1;1;7499;20;20;87,7061791225344
1121623;1;1;1;70;1;48;48;1; ;2;8;2; ;8;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;32;32;65;1;2;6512;20;20;107,233365824779
1121627;1;3;1;70;1;8;50;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;20;20;120,19884388385
1121628;1;3;1;70;1;40;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;02; ; ;1;2; ;20;20;114,609359400658
1121629;1;3;1;70;1;50;50;1; ;2;50;1; ;3;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;16;19;85;1;2;8515;20;20;96,265845192011
1121633;1;3;1;70;1;20;50;4; ;2;8;4; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;41;52;1;2;5239;20;20;130,325872709566
1121634;1;3;1;70;1;25;60;1; ;2;30;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;17;17;92;1;2;9249;20;20;135,439760823231
1121638;1;7;1;70;1;5;50;3; ;2;20;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;85;1;1;8532;20;20;92,1216293336781
1121641;1;4;1;70;1;4;48;4; ;2;8;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;20;20;150,168609236505
1121649;1;4;1;70;1;24;48;1; ;2;56;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;74;1;2;7492;20;20;73,0379340018472
1121650;1;5;1;70;1;2;40;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;95;98;60;1;1;6031;20;20;153,090549928752
1121659;1;2;1;70;1;8;40;4; ;2;200;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;52;1;1;5271;20;20;130,325872709566
1121670;1;2;1;70;1;32;48;1; ;2;88;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;84;51;1;2;5170;20;20;125,042837469057
1121675;1;3;1;70;1;48;48;1; ;2;88;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5244;20;20;83,205366223873
1121676;1;2;1;70;1;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;20;20;88,7068942040557
1121676;1;3;1;70;1;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;20;20;88,7068942040557
1121677;1;2;1;70;1;2;48;1; ;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;45;45;55;1;1;5521;20;20;139,106631790444
