DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;RABAND;FT;DPTO;fex_c_2011
4619864;1;4;1;50;52;1; ; ;4;3; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;52;179,085634628134
4619865;1;1;1;50;52;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;52;263,069724926232
4619865;1;2;1;50;52;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;52;263,069724926232
4619865;1;3;1;50;52;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;52;263,069724926232
4619865;1;4;1;50;52;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;52;263,069724926232
4619865;1;7;1;50;52;1; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;52;263,069724926232
4619866;1;1;1;50;52;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;52;211,720812023462
4619867;1;1;1;50;52;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;52;184,26964691661
4619867;1;2;1;50;52;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;52;184,26964691661
4619867;1;3;1;50;52;1; ; ;1;6;JUGAR;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;52;184,26964691661
4619868;1;1;1;50;52;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;52;201,024704946421
4619868;1;2;1;50;52;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;52;201,024704946421
4619868;1;4;1;50;52;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;52;201,024704946421
4619868;1;5;1;50;52;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;52;201,024704946421
4619869;1;1;1;50;52;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;52;199,002990159436
4619871;1;1;1;50;52;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;52;211,720812023462
4619872;1;1;1;50;52;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;52;199,002990159436
4619873;1;1;1;50;54;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;333,785959965521
4619873;1;2;1;50;54;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;333,785959965521
4619873;1;3;1;50;54;1; ; ;3;4; ;2;2;2;2;1;11; ; ; ; ; ; ;05;2;1;54;333,785959965521
4619874;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;350,913990797114
4619874;1;2;1;50;54;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;350,913990797114
4619874;1;4;1;50;54;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;350,913990797114
4619875;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;325,189351197992
4619875;1;2;1;50;54;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;325,189351197992
4619875;1;3;1;50;54;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;325,189351197992
4619875;1;4;1;50;54;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;325,189351197992
4619876;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;463,284209165521
4619876;1;2;1;50;54;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;463,284209165521
4619877;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;471,423674089691
4619877;1;2;1;50;54;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;471,423674089691
4619877;1;3;1;50;54;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;471,423674089691
4619877;1;4;1;50;54;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;471,423674089691
4619877;1;6;1;50;54;1; ; ;6;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;471,423674089691
4619878;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;340,166392681325
4619878;1;2;1;50;54;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;340,166392681325
4619878;1;3;1;50;54;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;340,166392681325
4619878;1;4;1;50;54;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;340,166392681325
4619879;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;371,18358344724
4619879;1;2;1;50;54;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;54;371,18358344724
4619881;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;567,030692922267
4619881;1;2;1;50;54;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;567,030692922267
4619882;1;1;1;50;54;1; ; ;1;6;DESCANSANDO EN EL HOGAR POR ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;389,751150942621
4619882;1;2;1;50;54;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;389,751150942621
4619884;1;1;1;50;54;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;281,251765953527
4619884;1;2;1;50;54;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;281,251765953527
4619884;1;3;1;50;54;1; ; ;1;6;DESCANSANDO EN EL HOGAR POR EDAD;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;281,251765953527
4619884;1;4;1;50;54;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;281,251765953527
4619884;1;5;1;50;54;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;281,251765953527
4619884;1;6;1;50;54;1; ; ;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;281,251765953527
4619885;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;317,831522455705
4619885;1;2;1;50;54;1; ; ;2;6;COLABORANDO EN NEGOCIO DE P1;2;2;1; ; ; ; ; ; ; ; ; ;05; ;1;54;317,831522455705
4619885;1;3;1;50;54;1; ; ;3;6;COLABORANDO EN NEGOCIO DE P1;2;2;1; ; ; ; ; ; ; ; ; ;05; ;1;54;317,831522455705
4619885;1;4;1;50;54;1; ; ;4;4; ;2;2;2;2;1;9; ; ; ; ; ; ;05;2;1;54;317,831522455705
4619886;1;1;1;50;54;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;303,234543613678
4619886;1;2;1;50;54;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;303,234543613678
4619887;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;496,038979486727
4619887;1;2;1;50;54;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;496,038979486727
4619888;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;411,158106116865
4619888;1;2;1;50;54;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;411,158106116865
4619888;1;4;1;50;54;1; ; ;4;6;DESCANSANDO EN EL HOGAR POR EDAD AVANZADA;2;2;2;2;1;11; ; ; ; ; ; ;05;2;1;54;411,158106116865
4619888;1;5;1;50;54;1; ; ;5;6;DESCANSANDO EN EL HOGAR POR ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;411,158106116865
4619891;1;1;1;50;54;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;469,358396514196
4619891;1;2;1;50;54;1;2; ;2;6;DESCANSANDO EN EL HOGAR;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;54;469,358396514196
4619891;1;3;1;50;54;1; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;469,358396514196
4619891;1;4;1;50;54;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;469,358396514196
4619892;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;426,842529057211
4619892;1;2;1;50;54;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;426,842529057211
4619893;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;341,961655687349
4619893;1;2;1;50;54;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;54;341,961655687349
4619893;1;3;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;341,961655687349
4619893;1;4;1;50;54;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;341,961655687349
4619894;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;377,257770795915
4619894;1;2;1;50;54;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;377,257770795915
4619894;1;3;1;50;54;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;377,257770795915
4619894;1;4;1;50;54;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;377,257770795915
4619895;1;1;1;50;54;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;282,964950963553
4619895;1;2;1;50;54;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;282,964950963553
4619895;1;3;1;50;54;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;282,964950963553
4619896;1;1;1;50;54;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;534,275922601061
4619896;1;2;1;50;54;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;534,275922601061
4619899;1;1;1;50;54;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;492,51527894328
4619899;1;2;1;50;54;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;492,51527894328
4619899;1;3;1;50;54;1; ; ;1;6;NO ESTUDIA NI TRABAJA;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;492,51527894328
4619899;1;4;1;50;54;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;492,51527894328
4619899;1;5;1;50;54;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;492,51527894328
4619899;1;6;1;50;54;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;492,51527894328
4619899;1;7;1;50;54;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;492,51527894328
4619899;1;8;1;50;54;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;492,51527894328
4619899;2;1;2;50;54;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;492,51527894328
4619899;2;2;2;50;54;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;492,51527894328
4619900;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;339,348525701784
4619900;1;2;1;50;54;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;339,348525701784
4619900;1;3;1;50;54;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;339,348525701784
4619901;1;1;1;50;54;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;367,416280717001
4619901;1;2;1;50;54;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;367,416280717001
4619902;1;1;1;50;54;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;395,33516933196
4619902;1;2;1;50;54;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;395,33516933196
4619903;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;395,33516933196
4619903;1;2;1;50;54;1; ; ;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;395,33516933196
4619904;1;1;1;50;54;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;481,331952572864
4619904;1;2;1;50;54;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;54;481,331952572864
4619904;1;3;1;50;54;1;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;54;481,331952572864
4619905;1;1;1;50;54;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;54;371,18358344724
4619905;1;2;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;371,18358344724
4619906;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;456,882323796642
4619907;1;1;1;50;54;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;365,621017710976
4619907;1;2;1;50;54;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;54;365,621017710976
4619908;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;414,189619863561
4619908;1;2;1;50;54;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;414,189619863561
4619908;1;3;1;50;54;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;414,189619863561
4619908;1;4;1;50;54;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;414,189619863561
4619908;1;5;1;50;54;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;414,189619863561
4619908;1;6;1;50;54;1;1; ;6;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;54;414,189619863561
4619909;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;463,284209165521
4619909;1;2;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;463,284209165521
4619910;1;1;1;50;54;1; ; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;325,189351197992
4619910;1;2;1;50;54;1; ; ;2;2; ;2;2;1; ; ; ; ; ; ; ; ; ;05; ;1;54;325,189351197992
4619910;1;3;1;50;54;1; ; ;3;2; ;2;2;1; ; ; ; ; ; ; ; ; ;05; ;1;54;325,189351197992
4619910;1;4;1;50;54;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;325,189351197992
4619913;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;413,371752884021
4619913;1;2;1;50;54;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;413,371752884021
4619913;1;3;1;50;54;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;413,371752884021
4619913;1;4;1;50;54;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;413,371752884021
4619913;1;5;1;50;54;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;413,371752884021
4619914;1;1;1;50;54;1; ; ;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ;05; ;1;54;513,16701031832
4619914;1;2;1;50;54;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;513,16701031832
4619915;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;433,222961773015
4619915;1;2;1;50;54;1; ; ;2;6;ESTUVO COLABORANDO EN ACTIVIDAD ECONOMICA SE P1;2;2;1; ; ; ; ; ; ; ; ; ;05; ;1;54;433,222961773015
4619915;1;3;1;50;54;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;433,222961773015
4619916;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;335,069601359134
4619917;1;1;1;50;54;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;54;329,759742763188
4619917;1;2;1;50;54;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;329,759742763188
4619917;1;3;1;50;54;1;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;54;329,759742763188
4619917;1;4;1;50;54;1; ; ;4;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;329,759742763188
4619917;2;1;2;50;54;1; ; ;1;6;DESCANSANDO EN EL HOGAR POR ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;329,759742763188
4619917;2;2;2;50;54;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;329,759742763188
4619917;2;3;2;50;54;1; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;329,759742763188
4619918;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;335,069601359134
4619919;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;442,17529688278
4619919;1;2;1;50;54;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;05;2;1;54;442,17529688278
4619920;1;1;1;50;54;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;365,621017710976
4619920;1;2;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;365,621017710976
4619921;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;341,143788707809
4619921;1;2;1;50;54;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;341,143788707809
4619921;1;3;1;50;54;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;341,143788707809
4619922;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;399,61409367461
4619922;1;2;1;50;54;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;399,61409367461
4619922;1;3;1;50;54;1; ; ;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;399,61409367461
4619922;1;4;1;50;54;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;399,61409367461
4619923;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;409,09282854137
4619923;1;2;1;50;54;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;54;409,09282854137
4619923;1;3;1;50;54;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;409,09282854137
4619924;1;1;1;50;54;1; ; ;1;6;ESTUVO CUIDANDO A UN FAMILIAR ENFERMO;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;383,638203511719
4619924;1;2;1;50;54;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;383,638203511719
4619924;1;3;1;50;54;1;2; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;54;383,638203511719
4619924;1;4;1;50;54;1; ; ;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;383,638203511719
4619924;1;5;1;50;54;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;383,638203511719
4619925;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;513,16701031832
4619925;1;2;1;50;54;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;513,16701031832
4619927;1;1;1;50;54;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;357,916093197166
4619927;1;2;1;50;54;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;05;2;1;54;357,916093197166
4619927;1;3;1;50;54;1; ; ;3;3; ;2;2;1; ; ; ; ; ; ; ; ; ;05; ;1;54;357,916093197166
4619929;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;372,978846453264
4619929;1;2;1;50;54;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;372,978846453264
4619930;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;480,08454197691
4619930;1;2;1;50;54;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;480,08454197691
4619930;1;3;1;50;54;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;480,08454197691
4619931;1;1;1;50;54;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;501,193454259652
4619931;1;2;1;50;54;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;501,193454259652
4619931;1;3;1;50;54;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;54;501,193454259652
4619934;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;425,047266051187
4619934;1;2;1;50;54;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;425,047266051187
4619935;1;1;1;50;54;1; ; ;1;6;ESTUVO DESCANSANDO EN EL HOGAR POR ENFERMEDAD;2;2;2;2;1;11; ; ; ; ; ; ;05;2;1;54;458,019686320761
4619935;1;2;1;50;54;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;458,019686320761
4619935;1;3;1;50;54;1; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;458,019686320761
4619935;1;6;1;50;54;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;458,019686320761
4619936;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;329,50703562287
4619937;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;529,110287972854
4619937;1;2;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;529,110287972854
4619937;1;3;1;50;54;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;54;529,110287972854
4619938;1;1;1;50;63;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;63;254,140376533714
4619938;1;2;1;50;63;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;63;254,140376533714
4619938;1;3;1;50;63;1; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;63;254,140376533714
4619939;1;1;1;50;63;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;63;117,740084720257
4619939;1;2;1;50;63;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;63;117,740084720257
4619939;1;3;1;50;63;1; ; ;3;2; ;2;2;2;2;1;2; ;1;1; ;2;1;05;1;1;63;117,740084720257
4619940;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;63;130,2492173926
4619940;1;2;1;50;63;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;63;130,2492173926
4619940;1;3;1;50;63;1; ; ;1;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;2;1;63;130,2492173926
4619940;1;5;1;50;63;1; ; ;1;6;JUGAR BILLAR;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;63;130,2492173926
4619940;1;6;1;50;63;1; ; ;6;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;63;130,2492173926
4619941;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;63;127,069433025186
4619941;1;2;1;50;63;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;63;127,069433025186
4619942;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;63;72,3082428430428
4619942;1;2;1;50;63;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;63;72,3082428430428
4619942;2;1;2;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;63;72,3082428430428
4619942;2;2;2;50;63;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;63;72,3082428430428
4619942;2;3;2;50;63;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;63;72,3082428430428
4619943;1;1;1;50;63;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;63;271,305652980947
4619943;1;2;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;63;271,305652980947
4619943;1;3;1;50;63;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;63;271,305652980947
4619943;1;4;1;50;63;1;2; ;4;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;63;271,305652980947
4619944;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;63;137,461732007199
4619944;1;2;1;50;63;1;2; ;2;3; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;63;137,461732007199
4619945;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;63;162,128254852661
4619945;1;2;1;50;63;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;63;162,128254852661
4619945;1;3;1;50;63;1;2; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;63;162,128254852661
