DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;CLASE;DPTO;ORDEN;AREA;fex_c_2011
528793;1;6;4;1;1;1;1;1;4;6;ANTICRESIS; ; ;500000; ;1;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;1;1;2;1;2;1;4;1;2;1;1;1;5;3;1;01;1;52;1;52;99,6645998927198
528794;1;1;1;1;1;1;1;6; ;3; ; ; ; ;170000;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;5;3;1;01;1;52;1;52;103,349841158062
528797;1;4;3;1;1;1;1;1;4;1; ; ;180000000;700000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;2;1;2;1;4;1;2;1;1;1;4;3;1;01;1;52;1;52;330,501604855362
528798;1;4;1;1;1;1;1;1;4;1; ; ;160000000;500000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;4;3;1;01;1;52;1;52;193,147641929481
528800;1;5;2;1;1;1;1;1;4;3; ; ; ; ;470000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;1;2;1;4;1;2;1;1;1;4;3;1;01;1;52;1;52;420,996482051186
528801;1;4;1;1;1;1;1;1;4;1; ; ;140000000;500000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;2;1;7;1;2;1;1;1;4;3;1;01;1;52;1;52;271,969529123783
528802;1;4;2;1;1;1;1;1;4;1; ; ;98;200000; ;2;1;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;1;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;146,384153665012
528803;1;6;2;1;1;1;1;1;4;1; ; ;98;300000; ;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;1;2;1;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;131,389641912998
528804;1;3;2;1;1;1;1;1;4;4; ; ; ;300000; ;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;151,536888264962
528805;1;5;1;1;1;1;1;1;4;1; ; ;80000000;500000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;2;1;4;1;2;1;1;1;4;3;1;01;1;52;1;52;420,836549813202
528806;1;2;1;1;1;1;1;1;4;6;ANTICRESIS; ; ;150000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;60,0841686114713
528807;1;1;1;1;1;1;1;1;5;3; ; ; ; ;70000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;90,6565097079277
528808;1;4;2;1;1;1;1;1;4;1; ; ;98;250000; ;2;1;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;88,2853772987544
528809;1;5;3;1;1;1;1;1;4;1; ; ;60000000;600000; ;1;1;2;2;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;1;1;1;3;1;2;1;1;1;5;3;1;01;1;52;1;52;78,4369857641095
528810;1;1;1;1;1;1;1;1;4;3; ; ; ; ;170000;2;1;2;1;1;1;1;1;1;2;1;1;1;1;2;2;2;1;2;2;1;1;4;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;140,278849937734
528811;1;1;1;1;2;1;1;2;4;3; ; ; ; ;80000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;104,126584293206
528812;1;1;1;1;2;1;1;2;4;6;ANTICRESIS; ; ;130000; ;2;2;2;2;2;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;4;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;128,030883093474
528813;1;7;1;1;1;1;1;6; ;3; ; ; ; ;130000;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;5;3;1;01;1;52;1;52;112,125811080481
528814;1;6;3;1;1;1;1;1;4;1; ; ;150000000;500000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;3;1;2;1;1;1;5;3;1;01;1;52;1;52;80,3114868632584
528815;1;5;3;1;1;1;1;1;4;3; ; ; ; ;700000;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;2;1;2;1;2;1;4;1;2;1;1;1;5;3;1;01;1;52;1;52;144,394076043525
528816;1;4;3;1;1;1;1;1;4;1; ; ;30000000;300000; ;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;1;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;103,451122815318
528817;1;5;4;1;1;1;1;1;4;3; ; ; ; ;450000;2;1;2;2;1;1;1;2;2;1;1;1;1;1;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;4;3;1;01;1;52;1;52;296,206723590915
528821;1;4;3;1;1;1;1;1;4;1; ; ;150000000;400000; ;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;2;2;1;2;1;2;1;1;1;4;1;2;1;1;1;4;3;1;01;1;52;1;52;265,558794710526
528822;1;5;3;1;1;1;1;1;4;1; ; ;180000000;600000; ;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;2;2;2;2;1;2;1;1;1;4;1;2;1;1;1;4;3;1;01;1;52;1;52;192,998247691205
528823;1;4;3;1;1;1;1;1;4;1; ; ;220000000;700000; ;1;2;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;88,2853772987544
528824;1;4;3;1;1;1;1;1;4;6;RECIBE COMO PARTE DE PAGO; ; ;450000; ;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;2;2;2;2;1;2;1;2;1;4;1;2;1;1;1;4;3;1;01;1;52;1;52;322,483417749682
528825;1;5;2;1;1;1;1;1;4;3; ; ; ; ;450000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;1;2;1;4;1;2;1;1;1;4;3;1;01;1;52;1;52;405,736714958376
528826;1;3;2;1;1;1;1;1;4;3; ; ; ; ;560000;2;1;2;1;1;1;1;2;2;1;1;1;1;1;1;2;2;2;1;1;2;1;2;1;4;1;2;1;1;1;4;3;1;01;1;52;1;52;273,27129918624
528827;1;2;1;1;2;1;1;1;1;3; ; ; ; ;80000;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;3;1;01;1;52;1;52;118,332339216005
528828;1;2;1;1;2;1;1;1;4;1; ; ;40000000;150000; ;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;3;1;2;1;1;1;2;3;1;01;1;52;1;52;81,6219771023498
528829;1;4;3;1;1;1;1;1;4;4; ; ; ;200000; ;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;68,4259230234518
528830;1;3;2;1;1;1;1;1;4;3; ; ; ; ;300000;1;1;2;2;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;75,5873008367757
528831;1;1;1;1;1;1;1;1;4;3; ; ; ; ;80000;2;1;2;2;2;1;1;2;2;2;1;1;2;1;2;2;2;2;2;2;2;1;4;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;104,126584293206
528832;1;1;1;1;1;1;1;1;5;1; ; ;8000000;100000; ;2;2;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;3;1;1;2;1;1;1;1;3;1;01;1;52;1;52;336,553736369459
528833;1;4;1;1;1;1;1;1;4;1; ; ;60000000;250000; ;1;1;2;1;1;1;1;1;1;2;1;2;1;2;2;2;2;2;2;1;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;96,5738209647403
528834;1;4;2;1;1;1;1;1;4;3; ; ; ; ;200000;1;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;158,393845346321
528835;1;5;1;1;1;1;1;1;4;1; ; ;350000000;550000; ;1;2;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;1;1;1;2;1;5;1;2;1;1;1;5;3;1;01;1;52;1;52;110,251309981332
528838;1;2;1;1;1;1;1;6; ;3; ; ; ; ;380000;1;1;2;2;2;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2;1;6;1;2;1;1;1;5;3;1;01;1;52;1;52;95,988925608948
528839;1;1;1;1;2;1;1;6; ;3; ; ; ; ;120000;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4;1;4;1;2;1;1;1;5;3;1;01;1;52;1;52;95,7107846176845
528840;1;1;1;1;2;1;1;6; ;3; ; ; ; ;120000;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4;1;6;1;2;1;1;1;5;3;1;01;1;52;1;52;95,7107846176845
528841;1;5;2;1;1;1;1;1;1;1; ; ;140000000;400000; ;1;2;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;1;2;2;2;1;2;1;6;1;2;1;1;1;5;3;1;01;1;52;1;52;93,4783231914671
528842;1;7;1;1;1;1;1;1;4;1; ; ;150000000;800000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;1;1;1;4;1;2;1;1;1;4;3;1;01;1;52;1;52;193,147641929481
528843;1;5;3;1;1;1;1;1;4;1; ; ;120000000;600000; ;1;1;2;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;2;1;2;1;1;1;4;1;2;1;1;1;4;3;2;01;1;52;1;52;206,902245630635
528844;1;6;1;1;1;1;1;1;4;1; ; ;98;98; ;1;1;2;2;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;1;2;1;1;1;4;1;2;1;1;1;4;3;2;01;1;52;1;52;181,313019415855
528845;1;2;1;1;1;1;1;1;4;3; ; ; ; ;350000;2;2;2;2;1;2;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;104,126584293206
528846;1;4;1;1;1;1;1;1;4;3; ; ; ; ;300000;2;2;2;2;1;1;1;2;2;1;1;2;2;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;131,990406271748
528847;1;5;2;1;1;1;1;1;4;3; ; ; ; ;300000;2;2;2;1;1;1;1;1;2;1;1;1;2;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;136,447334624592
528849;1;3;1;1;1;1;1;1;4;3; ; ; ; ;1000000;2;2;2;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;4;3;1;01;1;52;1;52;292,825526032929
528850;1;1;1;1;2;1;1;6; ;3; ; ; ; ;150000;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;4;3;1;01;1;52;1;52;251,627233508285
528850;2;1;1;1;2;1;1;1;4;3; ; ; ; ;200000;2;2;2;2;2;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;1;52;1;52;251,627233508285
528851;1;2;1;1;1;1;1;1;4;3; ; ; ; ;300000;2;1;2;2;1;1;1;2;2;1;1;1;2;2;2;2;2;1;2;2;2;1;1;5;2;1;2;1;1;1;4;3;1;01;1;52;1;52;420,836549813202
528852;1;5;3;1;1;1;1;1;4;3; ; ; ; ;515000;2;1;1;1;1;1;1;2;1;1;1;1;2;1;2;2;2;1;1;2;2;1;2;1;4;1;2;1;1;1;4;3;1;01;1;52;1;52;310,353368445953
528853;1;5;2;1;1;1;1;1;4;3; ; ; ; ;200000;1;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;137,232256050672
528854;1;3;2;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;2;2;1;1;1;1;2;1;1;1;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;123,67306628642
528855;1;3;2;1;1;1;1;1;4;6;ANTICRES; ; ;250000; ;1;2;2;1;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;113,204019042707
528856;1;1;1;6; ;1;2;2;5;3; ; ; ; ;25000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;3;1;1;2;2;1;2;1;3; ;01;1;52;1;52;473,329356864019
528858;1;1;1;6; ;1;2;1;5;3; ; ; ; ;30000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;3;4;1;2;2;1;2;1;3; ;01;1;52;1;52;416,506337172824
528859;1;7;3;1;1;1;1;1;4;1; ; ;70000000;350000; ;1;2;2;2;1;1;1;2;2;1;1;1;1;2;2;2;2;1;1;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;158,393845346321
528860;1;8;2;1;1;1;1;1;4;1; ; ;300000000;1000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;2;1;1;1;6;1;2;1;1;1;5;3;1;01;1;52;1;52;131,757065101206
528861;1;7;4;1;1;1;1;1;4;1; ; ;180000000;700000; ;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;2;1;2;1;1;1;4;1;2;1;1;1;5;3;1;01;1;52;1;52;95,0504563010752
528862;1;5;3;1;1;1;1;1;4;1; ; ;160000000;800000; ;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;2;2;2;2;1;2;1;2;1;6;1;2;1;1;1;5;3;1;01;1;52;1;52;80,3114868632584
528863;1;6;3;1;1;1;1;1;4;1; ; ;170000000;600000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;1;2;1;1;1;1;1;4;1;2;1;1;1;4;3;1;01;1;52;1;52;254,592018905205
528864;1;5;1;1;1;1;1;1;4;2; ;500000;100000000;650000; ;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;2;2;2;2;1;1;1;2;1;4;1;2;1;1;1;4;3;1;01;1;52;1;52;312,379752879618
528865;1;5;1;1;1;1;1;1;4;4; ; ; ;500000; ;1;1;2;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;1;2;1;2;1;4;1;2;1;1;1;4;3;1;01;1;52;1;52;289,721462894221
528867;1;4;3;1;1;1;1;1;4;1; ; ;120000000;700000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;4;3;1;01;1;52;1;52;280,40102465414
528868;1;5;3;1;1;1;1;1;4;1; ; ;60000000;200000; ;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;98,0601130524168
528869;1;6;4;1;1;1;1;1;4;1; ; ;70000000;300000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;2;2;1;2;1;1;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;132,51670776566
528870;1;7;5;1;1;1;1;1;4;1; ; ;150000000;700000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;2;1;1;1;4;1;2;1;1;1;5;3;1;01;1;52;1;52;104,213151148221
528871;1;6;3;1;1;1;1;1;4;1; ; ;150000000;600000; ;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;4;3;1;01;1;52;1;52;120,693716402149
528872;1;5;3;1;1;1;1;1;4;3; ; ; ; ;400000;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;2;2;2;1;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;120,005129017091
528873;1;4;3;1;1;1;1;1;4;3; ; ; ; ;220000;2;2;2;2;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;3;2;1;2;1;1;1;3;3;1;01;1;52;1;52;157,718383868433
528874;1;2;1;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;3;4;1;2;1;1;1;3;3;1;01;1;52;1;52;110,043895550019
528875;1;5;3;1;1;1;1;1;4;1; ; ;130000000;650000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;2;1;1;2;1;6;1;2;1;1;1;4;3;1;01;1;52;1;52;187,139747523301
528876;1;1;1;2;2;1;6;2;5;3; ; ; ; ;30000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;4;3;1;1;2;2;1;2;1;3; ;01;1;52;1;52;494,61686509703
528877;1;2;2;2;1;1;6;2;5;3; ; ; ; ;50000;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;1;2;1;3; ;01;1;52;1;52;460,490958909921
528878;1;2;2;2;1;1;6;1;5;3; ; ; ; ;50000;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;1;2;1;3; ;01;1;52;1;52;496,501909431372
528880;1;2;1;1;2;1;1;1;4;3; ; ; ; ;80000;2;1;2;2;2;2;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;4;1;2;1;2;1;1;1;3;3;1;01;1;52;1;52;96,4203761056134
528881;1;1;1;1;2;1;1;1;4;3; ; ; ; ;70000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;4;1;2;1;2;1;1;1;3;3;1;01;1;52;1;52;95,2750337459843
528882;1;4;3;1;1;1;1;1;4;3; ; ; ; ;300000;1;2;2;2;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;106,179975145766
528883;1;1;1;1;2;1;1;2;4;3; ; ; ; ;100000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;126,422082200007
528884;1;4;3;1;1;1;1;1;4;4; ; ; ;250000; ;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;80,6267061835636
528885;1;2;1;1;1;1;1;1;4;3; ; ; ; ;300000;2;1;2;1;1;1;1;2;2;1;1;1;2;1;2;2;2;1;1;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;140,790206657886
528886;1;5;4;1;1;1;1;1;4;1; ; ;80000000;500000; ;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;1;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;96,4429377397099
528887;1;7;5;1;1;1;1;1;4;1; ; ;120000000;400000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;2;2;2;1;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;78,0178132005997
528888;1;6;3;1;1;1;1;1;4;2; ;700000;120000000;500000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;86,9385245818679
528889;1;4;3;1;1;1;1;1;4;1; ; ;98;500000; ;1;2;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;163,203534631767
528892;1;4;3;1;1;1;1;1;4;1; ; ;60000000;400000; ;2;2;2;2;1;1;1;2;2;1;1;2;1;2;1;2;2;2;1;2;1;1;1;1;4;1;2;1;1;1;3;2;1;01;1;52;1;52;140,069712163266
528893;1;4;2;1;1;1;1;1;4;6;ANTICRES; ; ;300000; ;2;2;1;2;2;1;1;2;2;1;1;2;2;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;117,631496746436
528894;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;1;2;1;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;52;1;52;123,813189217043
528894;2;1;1;1;1;1;1;6; ;3; ; ; ; ;80000;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;1;52;1;52;123,813189217043
528895;1;4;1;1;1;1;1;1;4;1; ; ;98;300000; ;1;1;2;2;1;1;1;2;1;1;1;2;1;2;1;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;96,7005792101552
528896;1;3;2;1;1;1;1;1;3;1; ; ;15000000;150000; ;1;2;2;2;1;1;1;1;1;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;2;3;2;01;1;54;1;54;332,484156952692
528897;1;6;2;3;1;1;1;1;4;4; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;1;4;1;2;2;1;1;1;3;2;01;1;54;1;54;268,930368800974
528898;1;4;3;1;1;1;1;1;3;1; ; ;20000000;140000; ;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;3;3;2;01;1;54;1;54;307,225276811706
528900;1;3;2;1;1;1;1;1;3;1; ; ;20000000;150000; ;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;1;2;1;1;1;2;1;1;1;1;1;2;3;1;01;1;54;1;54;233,558277824598
528901;1;1;1;1;2;1;1;2;4;1; ; ;5000000;100000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;1;1;2;1;1;1;2;3;2;01;1;54;1;54;271,256156632237
528902;1;3;1;1;1;1;1;1;4;3; ; ; ; ;150000;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;1;2;1;4;1;4;1;2;1;1;1;2;3;2;01;1;54;1;54;282,411538057439
528904;1;2;1;1;1;1;1;1;4;3; ; ; ; ;100000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;2;1;1;1;1;3;2;01;1;54;1;54;311,316693800138
528905;1;1;1;1;1;1;1;1;4;3; ; ; ; ;150000;2;1;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;2;1;2;1;2;1;1;1;1;3;2;01;1;54;1;54;288,401680134955
528906;1;2;1;3;1;1;1;3;4;1; ; ;15000000;100000; ;2;1;2;1;1;1;1;2;1;2;1;1;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;1;1;2;3;2;01;1;54;1;54;316,122826493099
528909;1;3;2;1;1;1;1;1;3;1; ; ;20000000;150000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;01;1;54;1;54;283,50063579414
528910;1;4;1;1;1;1;1;1;4;1; ; ;40000000;200000; ;1;1;2;2;1;1;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;3;3;2;01;1;54;1;54;323,617147754887
528910;2;3;2;1;1;1;1;1;4;3; ; ; ; ;300000;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;1;54;1;54;323,617147754887
528911;1;3;2;1;1;1;1;1;4;1; ; ;5000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;2;01;1;54;1;54;368,383641348977
528912;1;2;1;1;1;1;1;2;4;3; ; ; ; ;50000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;2;01;1;54;1;54;376,388646116287
528913;1;3;2;1;1;1;1;1;4;1; ; ;5000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;1;3;2;01;1;54;1;54;300,937852943683
528914;1;3;2;1;1;1;1;1;4;3; ; ; ; ;100000;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;2;01;1;54;1;54;304,258641521877
528915;1;1;1;1;1;1;1;2;4;1; ; ;2000000;100000; ;2;2;2;2;2;1;1;1;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;5;2;1;2;1;1;1;1;3;2;01;1;54;1;54;270,027356362285
528916;1;1;1;1;1;1;1;2;4;4; ; ; ;60000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;2;1;2;1;1;1;1;3;2;01;1;54;1;54;317,584312878739
528917;1;3;1;1;1;1;1;3;4;1; ; ;12000000;150000; ;2;1;2;1;2;2;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;2;1;1;1;2;3;2;01;1;54;1;54;306,889367119796
528923;1;3;2;1;1;1;1;1;4;3; ; ; ; ;170000;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;2;1;2;1;2;1;1;1;2;3;2;01;1;54;1;54;287,299300404039
528924;1;2;1;1;2;1;1;1;4;1; ; ;20000000;150000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;2;1;1;1;1;2;2;01;1;54;1;54;278,578447379679
528925;1;3;2;1;1;1;1;1;3;1; ; ;12000000;100000; ;1;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;54;1;54;312,949417700089
528926;1;4;3;1;1;1;1;1;3;1; ; ;10000000;100000; ;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;54;1;54;286,02150566436
528927;1;3;2;1;2;1;1;1;4;1; ; ;8000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;2;1;2;1;1;1;1;3;2;01;1;54;1;54;357,523189941747
