DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6050;P6060;P6060S1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;P6177S1;P6040;DPTO;fex_c_2011
549019;1;2;54;10;2;2;1;11;1953;2;2; ;6;1; ; ;1;2;300000;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;54;54;258,383228351207
549019;1;3;54;10;3;1;1;10;1977;3;2; ;6;1; ; ;1;1;50000;2;1;1;2;2; ; ;2; ;2; ;6;4;2; ;30;54;258,383228351207
549019;1;4;54;10;4;2;1;4;1977;5;2; ;6;1; ; ;1;1;17000;2;1;2; ; ; ; ;2; ;2; ;6;5;4; ;30;54;258,383228351207
549019;1;5;54;10;5;1;1;3;1979;3;2; ;2;1; ; ;1;1;17000;2;1;2; ; ; ; ;2; ;2; ;6;6;4; ;28;54;258,383228351207
549019;1;6;54;10;6;2;1;3;1978;5;2; ;2;1; ; ;1;1;17000;2;1;2; ; ; ; ;2; ;2; ;6;3;3; ;29;54;258,383228351207
549019;1;7;54;10;6;1;1;5;2006;4;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;54;258,383228351207
549020;1;1;54;10;1;1;1;7;1978;1;2; ;2;1; ; ;1;3;56000;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;29;54;309,546906302486
549020;1;2;54;10;2;2;1;12;1979;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;27;54;309,546906302486
549020;1;3;54;10;2;2;1;1;2002;3;2; ; ;1; ; ;3; ; ;2;2;1;2;1;0;2000;2; ;2; ;3;0; ; ;5;54;309,546906302486
549021;1;1;54;10;1;2;1;9;1936;1;2; ;3;1; ; ;1;5; ;1;2;2; ; ; ; ; ; ; ; ;1;0; ; ;71;54;278,578447379679
549022;1;1;54;10;1;2;1;2;1961;1;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;46;54;268,141279263925
549022;1;2;54;10;2;2;1;2;1987;3;2; ;3;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;10;1; ;20;54;268,141279263925
549022;1;3;54;10;2;1;1;5;2005;4;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;54;268,141279263925
549022;1;4;54;10;1;2;1;9;1921;5;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;86;54;268,141279263925
549023;1;1;54;10;1;1;1;4;1952;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ; ;55;54;313,02342795265
549023;1;2;54;10;2;2;1;1;1963;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;44;54;313,02342795265
549023;1;3;54;10;3;1;1;6;1986;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;21;54;313,02342795265
549023;1;4;54;10;4;2;1;9;1996;5;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;5; ; ;11;54;313,02342795265
549024;1;1;54;10;1;1;1;4;1933;1;2; ;2;1; ; ;2;2;39000;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;74;54;272,614537556063
549024;1;2;54;10;2;2;1;5;1945;2;2; ;6;1; ; ;2;5; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;62;54;272,614537556063
549024;1;3;54;10;3;2;1;11;1969;3;2; ;5;2;1;48; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2; ;38;54;272,614537556063
549024;1;4;54;10;4;1;1;7;1989;4;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;18;54;272,614537556063
549024;1;5;54;10;3;1;1;6;1991;4;2; ;5;1; ; ;3; ; ;2;1;1;2;2; ; ;2; ;2; ;5;10;1; ;16;54;272,614537556063
549025;1;1;54;10;1;1;1;2;1963;1;1;2;2;2;1;24; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;6; ; ;44;54;251,605228501077
549025;1;2;54;10;2;2;1;5;1967;2;2; ;2;2;1;36; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2; ;40;54;251,605228501077
549025;1;3;54;10;3;2;1;2;1985;3;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;12;2; ;22;54;251,605228501077
549025;1;4;54;10;4;2;1;1;1991;3;2; ;5;2;1;36; ; ; ; ;1;1;1;2; ; ;2; ;2; ;5;11;2; ;16;54;251,605228501077
549025;1;5;54;10;1;1;1;3;2006;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;54;251,605228501077
549025;1;6;54;10;1;1;1;4;2007;4;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;54;251,605228501077
549025;1;7;54;10;7;1;1;6;1971;5;1;2;3;2;1;2; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2; ;36;54;251,605228501077
549025;1;8;54;10;8;1;1;12;1958;5;2; ;1;2;1;144; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;7; ; ;48;54;251,605228501077
549025;1;9;54;10;9;2;1;7;1966;5;2; ;2;1; ; ;1;1;17348;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;41;54;251,605228501077
549026;1;1;54;10;2;2;1;1;1925;1;2; ;4;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;82;54;296,277044827471
549026;1;2;54;10;2;2;1;3;1949;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;58;54;296,277044827471
549026;1;3;54;10;3;2;1;5;1980;4;2; ;6;2;2; ; ; ; ; ;1;1;2;2; ; ;2; ;2; ;4;7; ; ;27;54;296,277044827471
549026;1;4;54;10;4;1;1;10;1973;5;1;3;2;2;1;24; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;34;54;296,277044827471
549026;1;5;54;10;2;1;1;9;1999;4;2; ; ;2;2; ; ; ; ; ;1;1;1;1;0;1000;2; ;2; ;3;3; ; ;8;54;296,277044827471
549026;1;6;54;10;2;1;1;2;2005;4;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;54;296,277044827471
549027;1;1;54;10;1;1;1;5;1964;1;2; ;3;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2; ;43;54;312,43877288895
549027;1;2;54;10;2;1;1;12;1997;3;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;4; ; ;10;54;312,43877288895
549028;1;1;54;10;1;1;1;8;1969;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;38;54;319,447773442524
549028;1;2;54;10;2;2;1;2;1966;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;41;54;319,447773442524
549028;1;3;54;10;1;2;1;3;1998;3;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;4; ; ;9;54;319,447773442524
549028;1;4;54;10;1;2;1;11;1999;3;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;2; ; ;8;54;319,447773442524
549029;1;1;54;10;1;2;1;8;1934;1;2; ;4;1; ; ;1;2;60000;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;73;54;215,300359778766
549029;1;2;54;10;2;2;1;10;1958;3;2; ;5;2;1;12; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;6; ; ;49;54;215,300359778766
549029;1;3;54;10;3;2;1;12;1967;3;2; ;6;1; ; ;1;1;17000;2;1;2; ; ; ; ; ; ; ; ;5;10;1; ;39;54;215,300359778766
549029;1;4;54;10;4;1;1;8;1965;5;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;42;54;215,300359778766
549029;1;5;54;10;5;1;1;2;1989;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;2;2; ;18;54;215,300359778766
549030;1;1;54;10;1;1;1;1;1931;1;2; ;4;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;76;54;283,150241839613
549030;1;2;54;10;1;1;1;10;1952;3;2; ;5;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;55;54;283,150241839613
549030;1;3;54;10;3;1;1;9;1968;3;2; ;5;1; ; ;1;1;18000;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;39;54;283,150241839613
549030;1;4;54;10;4;2;1;6;1973;3;2; ;5;1; ; ;1;3;56000;1;1;2; ; ; ; ;2; ;2; ;5;11;2; ;34;54;283,150241839613
549030;1;5;54;10;5;1;1;9;1984;4;2; ;5;1; ; ;1;1;17000;2;1;2; ; ; ; ;2; ;2; ;6;4;3; ;23;54;283,150241839613
549030;1;6;54;10;6;1;1;6;1924;5;2; ;5;2;1;240; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ; ;83;54;283,150241839613
549030;2;1;54;10;3;1;1;11;1969;1;2; ;6;1; ; ;1;3;73000;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;38;54;283,150241839613
549030;2;2;54;10;2;2;1;7;1971;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;3;3; ;36;54;283,150241839613
549030;2;3;54;10;3;1;1;11;1991;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;0;2; ;16;54;283,150241839613
549031;1;1;54;10;1;1;1;8;1944;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;6;3;3; ;63;54;290,282682219921
549031;1;2;54;10;2;2;1;5;1931;2;2; ;6;1; ; ;1;2;120000;2;1;2; ; ; ; ; ; ; ; ;4;8; ; ;76;54;290,282682219921
549031;1;3;54;10;3;2;1;9;1987;4;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;20;54;290,282682219921
549031;1;4;54;10;4;1;1;5;1989;4;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;18;54;290,282682219921
549032;1;1;54;10;1;2;1;4;1940;1;2; ;4;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;67;54;242,011196268075
549032;1;2;54;10;2;1;1;7;1963;3;2; ;5;1; ; ;1;1;17000;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;44;54;242,011196268075
549032;1;3;54;10;3;1;1;10;1966;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;41;54;242,011196268075
549032;1;4;54;10;4;1;1;5;1970;3;2; ;5;1; ; ;1;1;17000;2;1;2; ; ; ; ; ; ; ; ;6;3;3; ;37;54;242,011196268075
549032;1;5;54;10;5;2;1;3;1974;3;2; ;5;1; ; ;1;3;54000;2;1;1;1;2; ; ;1;700000;2; ;6;5;3; ;33;54;242,011196268075
549032;1;6;54;10;6;2;1;10;1992;5;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ; ;15;54;242,011196268075
549035;1;1;54;10;1;1;1;9;1948;1;2; ;6;1; ; ;1;3;54200;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;59;54;239,461671930202
549035;1;2;54;10;2;2;1;6;1951;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;56;54;239,461671930202
549035;1;3;54;10;3;2;1;11;1975;3;2; ;5;1; ; ;1;1;17348;2;1;2; ; ; ; ;2; ;2; ;6;5;4; ;32;54;239,461671930202
549035;1;4;54;10;1;2;1;10;1981;3;2; ;5;2;1;6; ; ; ; ;1;2; ; ; ; ;2; ;2; ;6;5;4; ;26;54;239,461671930202
549036;1;1;54;10;1;1;1;12;1941;1;2; ;6;1; ; ;1;2;113000;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;65;54;299,516141593224
549036;1;2;54;10;2;2;1;7;1941;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;66;54;299,516141593224
549037;1;1;54;10;1;1;1;6;1951;1;2; ;2;1; ; ;1;3;54250;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;56;54;266,953049349337
549037;1;2;54;10;2;2;1;12;1963;2;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;43;54;266,953049349337
549037;1;3;54;10;3;2;1;10;1988;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;1;2; ;19;54;266,953049349337
549038;1;1;54;10;1;1;1;9;1964;1;2; ;2;2;1;6; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2; ;43;54;232,968504442625
549038;1;2;54;10;2;2;1;6;1967;2;2; ;2;1; ; ;1;3;54250;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;40;54;232,968504442625
549038;1;3;54;10;3;2;1;11;1992;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ; ;15;54;232,968504442625
549038;1;4;54;10;4;2;1;1;1942;5;2; ;3;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;65;54;232,968504442625
549039;1;1;54;10;1;2;1;5;1946;1;2; ;3;1; ; ;1;3;54250;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;61;54;278,578447379679
549040;1;1;54;10;1;2;1;8;1962;1;2; ;2;2;1;60; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;7; ; ;45;54;252,025196571204
549040;1;2;54;10;2;1;1;11;1961;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;46;54;252,025196571204
549041;1;1;54;10;1;1;1;1;1950;1;2; ;2;1; ; ;1;5; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;57;54;302,641772387574
549041;1;2;54;10;2;2;1;4;1945;2;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;62;54;302,641772387574
549041;1;3;54;10;3;1;1;6;1983;3;2; ;5;1; ; ;1;1;17350;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;24;54;302,641772387574
549041;1;4;54;10;4;1;1;2;1989;3;2; ;5;2;1;24; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;18;54;302,641772387574
549042;1;1;54;10;1;1;1;8;1973;1;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;3;2; ; ;34;54;257,272065572528
549042;1;2;54;10;2;2;1;12;1970;2;2; ;2;1; ; ;1;3;54250;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;36;54;257,272065572528
549042;1;3;54;10;3;1;1;12;1992;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;9; ; ;14;54;257,272065572528
549042;1;4;54;10;2;2;1;3;2003;3;2; ; ;1; ; ;1;5; ;2;2;1;2;2; ; ;2; ;2; ;3;0; ; ;4;54;257,272065572528
549042;1;5;54;10;5;2;1;7;1982;9;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;25;54;257,272065572528
549043;1;1;54;10;1;1;1;12;1969;1;2; ;1;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;37;54;252,025196571204
549043;1;2;54;10;2;2;1;1;1971;2;2; ;1;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;6; ; ;36;54;252,025196571204
549044;1;1;54;10;1;1;1;3;1968;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;39;54;277,635858148411
549044;1;2;54;10;2;2;1;6;1971;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;10;1; ;36;54;277,635858148411
549044;1;3;54;10;3;1;1;11;1988;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;6;0;2; ;19;54;277,635858148411
549044;1;4;54;10;4;1;1;10;1990;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ; ;17;54;277,635858148411
549044;1;5;54;10;5;1;1;2;1996;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ; ;11;54;277,635858148411
549044;1;6;54;10;2;1;1;12;2001;3;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;1; ; ;5;54;277,635858148411
549044;1;7;54;10;7;2;1;2;1933;5;2; ;4;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;1;0; ; ;74;54;277,635858148411
549044;1;8;54;10;8;2;1;6;1956;5;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;51;54;277,635858148411
549045;1;1;54;10;1;1;1;12;1978;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;29;54;346,509167979334
549045;1;2;54;10;2;2;1;1;1979;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ; ;28;54;346,509167979334
549045;1;3;54;10;3;2;1;4;1997;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;0; ; ;10;54;346,509167979334
549045;1;4;54;10;2;1;1;10;1998;3;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;3; ; ;9;54;346,509167979334
549045;1;5;54;10;2;1;1;4;2002;3;2; ; ;1; ; ;3; ; ;2;2;1;2;2; ; ;1;150000;2; ;3;0; ; ;5;54;346,509167979334
549046;1;1;54;10;1;2;1;6;1974;1;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;9; ; ;33;54;288,760786789679
549046;1;2;54;10;2;1;1;8;1994;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ; ;13;54;288,760786789679
549046;1;3;54;10;1;1;1;9;2003;3;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;4;54;288,760786789679
549047;1;1;54;10;1;1;1;12;1948;1;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;58;54;294,729708258158
549047;1;2;54;10;2;2;1;5;1944;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;1;0; ; ;63;54;294,729708258158
549047;1;3;54;10;2;1;1;5;1977;3;2; ;5;2;1;48; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;30;54;294,729708258158
549048;1;1;54;10;1;2;1;8;1936;1;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;71;54;299,875248247948
549048;1;2;54;10;2;2;1;7;1967;3;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;40;54;299,875248247948
549048;1;3;54;10;1;1;1;7;2001;4;2; ; ;1; ; ;3; ; ;2;1;1;2;2; ; ;1;350000;2; ;3;1; ; ;6;54;299,875248247948
549048;1;4;54;10;4;1;1;12;1951;9;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ; ;56;54;299,875248247948
549049;1;1;54;10;1;1;1;2;1955;1;2; ;6;1; ; ;1;3;54250;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;52;54;244,374251952972
549049;1;2;54;10;2;2;1;9;1959;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;1;2; ;48;54;244,374251952972
549049;1;3;54;10;3;1;1;4;1994;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ; ;13;54;244,374251952972
549049;1;4;54;10;4;1;1;9;1996;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ; ;11;54;244,374251952972
549049;2;1;54;10;1;2;1;3;1971;1;2; ;5;1; ; ;1;1;17348;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;36;54;244,374251952972
549049;2;2;54;10;2;1;1;6;1958;5;2; ;5;1; ; ;1;3;54250;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;49;54;244,374251952972
549049;2;3;54;10;3;1;1;5;1963;5;2; ;5;1; ; ;1;3;54250;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;44;54;244,374251952972
549050;1;1;54;10;1;1;1;9;1930;1;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;77;54;294,729708258158
549050;1;2;54;10;2;2;1;6;1944;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;63;54;294,729708258158
549050;1;3;54;10;3;1;1;2;1970;3;2; ;5;1; ; ;1;3;54250;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;37;54;294,729708258158
549053;1;1;54;10;1;1;1;3;1969;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;4; ; ;38;54;316,122826493099
549053;1;2;54;10;2;2;1;5;1973;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;2; ; ;34;54;316,122826493099
549053;1;3;54;10;2;2;1;10;1998;3;2; ; ;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;3; ; ;9;54;316,122826493099
549053;1;4;54;10;2;1;1;6;2000;3;2; ; ;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;1; ; ;7;54;316,122826493099
549054;1;1;54;10;1;1;1;10;1957;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;50;54;335,814222220391
549054;1;2;54;10;2;2;1;7;1962;2;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;45;54;335,814222220391
549054;1;3;54;10;3;1;1;11;1995;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ; ;12;54;335,814222220391
549054;1;4;54;10;2;2;1;1;2000;3;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;2; ; ;7;54;335,814222220391
549054;1;5;54;10;5;1;1;5;1982;3;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;25;54;335,814222220391
549054;1;6;54;10;6;2;1;8;1986;5;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ; ;21;54;335,814222220391
549054;1;7;54;10;6;2;1;2;2004;4;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;3;54;335,814222220391
549054;1;8;54;10;6;1;1;1;2007;4;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;54;335,814222220391
549055;1;1;54;10;1;1;1;4;1966;1;2; ;3;1; ; ;1;1;42200;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;41;54;282,052431402715
549056;1;1;54;10;1;1;1;9;1943;1;2; ;6;1; ; ;1;2;54300;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;64;54;294,729708258158
549056;1;2;54;10;2;2;1;8;1950;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;57;54;294,729708258158
549056;1;3;54;10;2;1;1;1;1972;3;2; ;5;1; ; ;1;5; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;35;54;294,729708258158
549057;1;1;54;10;1;2;1;11;1969;1;2; ;3;1; ; ;1;1;38750;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;38;54;256,811629906269
549058;1;1;54;10;1;1;1;12;1957;1;2; ;6;1; ; ;2;1;85250;2;1;2; ; ; ; ; ; ; ; ;6;8;4; ;50;54;242,791737197901
549058;1;2;54;10;2;2;1;6;1958;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;49;54;242,791737197901
549058;1;3;54;10;3;2;1;8;1983;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;6;5;2; ;24;54;242,791737197901
549058;1;4;54;10;4;1;1;5;1992;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;9; ; ;15;54;242,791737197901
549059;1;1;54;10;1;1;1;9;1962;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;9; ; ;45;54;231,995462427423
549059;1;2;54;10;2;2;1;8;1963;2;2; ;1;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ; ;44;54;231,995462427423
549059;1;3;54;10;3;2;1;12;1984;3;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;5;12;2; ;23;54;231,995462427423
549059;1;4;54;10;4;1;1;1;1990;3;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;5;10;1; ;17;54;231,995462427423
549059;1;5;54;10;5;2;1;1;1991;3;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;5;10;1; ;16;54;231,995462427423
549060;1;1;54;10;1;2;1;1;1938;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;69;54;277,476067648763
549060;1;2;54;10;2;1;1;11;1980;3;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;27;54;277,476067648763
549060;1;3;54;10;3;2;1;1;1980;5;2; ;2;2;1;4; ; ; ; ;1;1;1;2; ; ;2; ;2; ;6;2;2; ;27;54;277,476067648763
549060;1;4;54;10;1;2;1;4;2001;4;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;1; ; ;6;54;277,476067648763
549061;1;1;54;10;1;1;1;12;1968;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ; ;38;54;274,151120699337
549061;1;2;54;10;2;2;1;6;1974;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;8; ; ;33;54;274,151120699337
549061;1;3;54;10;3;1;1;4;1997;3;2; ;5;2;1;36; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;4; ; ;10;54;274,151120699337
549061;1;4;54;10;4;2;1;2;1950;5;2; ;3;2;1;36; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ; ;57;54;274,151120699337
549062;1;1;54;10;1;1;1;7;1953;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;54;54;253,588011968378
549062;1;2;54;10;2;2;1;5;1963;2;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;44;54;253,588011968378
549062;1;3;54;10;3;1;1;7;1991;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ; ;16;54;253,588011968378
