Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7452;P7454;P7456;P7458;P7458s1;P7460;P7470;P7472;P7472s1;Ini;Mes;Dpto;Fex_c_2011
4063809;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;1320,40282697293
4063809;1;4;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;05;17;1320,40282697293
4063809;1;5;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;05;17;1320,40282697293
4063809;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;1320,40282697293
4063809;1;7;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;05;17;1320,40282697293
4063810;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;17;995,822995174101
4063810;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;995,822995174101
4063811;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;983,288365622266
4063815;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;05;17;1645,68613626659
4063816;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;816,534804459972
4063816;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;816,534804459972
4063817;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;05;17;1760,25342532854
4063818;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;05;17;754,118089997405
4063818;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;754,118089997405
4063819;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;847,274060537367
4063819;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;847,274060537367
4063820;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;869,906654688673
4063820;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;869,906654688673
4063820;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;869,906654688673
4063820;1;6;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;05;17;869,906654688673
4063821;1;2;1;80;2;1;2;8; ;2; ; ;9; ;2; ;2; ;1;05;17;1383,47241737473
4063838;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;05;17;1390,80862965348
4063839;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;17;983,288365622266
4063839;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;983,288365622266
4063841;1;1;1;80;2;1;4;5; ;2; ; ;8; ;2; ;2; ;1;05;17;754,118089997405
4063841;1;2;1;80;2;1;4;5; ;2; ; ;8; ;2; ;2; ;1;05;17;754,118089997405
4063842;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;05;17;538,763623861261
4063842;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;538,763623861261
4063842;1;3;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;05;17;538,763623861261
4063842;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;538,763623861261
4063850;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;754,118089997405
4063851;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;05;17;680,520499375074
4063851;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;680,520499375074
4063851;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;680,520499375074
4063852;1;2;1;80;2;1;2;3; ;2; ; ;12;ESTA EMBARAZADA;2; ;2; ;1;05;17;879,252656114353
4063853;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;05;17;910,812540791412
4063855;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;1329,33011749869
4063856;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;942,333571237288
4063857;1;1;1;80;2;1;3;5; ;2; ; ;4; ;3; ;2; ;1;05;17;691,037174874471
4063857;1;3;1;80;2;1;2;8; ;1; ;2;2; ;2; ;2; ;1;05;17;691,037174874471
4063858;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;17;754,118089997405
4063883;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;2155,05449544504
4063884;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;816,534804459972
4063884;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;816,534804459972
4063884;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;816,534804459972
4063885;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;1141,46637500622
4063886;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;901,885250265659
4063886;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;901,885250265659
4063886;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;901,885250265659
4063887;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;17;754,118089997405
4063888;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;05;17;754,118089997405
4063890;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;1633,59644639047
4063891;1;2;1;80;2;1;1;6; ;2; ; ;9; ;2; ;2; ;1;05;17;983,288365622266
4063891;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;983,288365622266
4063893;1;2;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ;1;05;17;538,763623861261
4063894;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;538,763623861261
4063895;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;816,534804459972
4063895;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;816,534804459972
4063896;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;538,763623861261
4063896;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;538,763623861261
4063897;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;17;1141,46637500622
4063898;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;538,763623861261
4063898;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;538,763623861261
4063899;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;05;17;754,118089997405
4063899;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;05;17;754,118089997405
4063903;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;05;17;910,812540791412
4063904;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;05;17;879,252656114353
4063905;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;17;1833,54987875906
4063905;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;1833,54987875906
4063905;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;1833,54987875906
4063909;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;1256,81543843665
4063911;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;05;17;1141,46637500622
4063918;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;754,118089997405
4063919;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;1633,59644639047
4063921;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;17;1602,07541594459
4063922;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;538,763623861261
4063922;1;3;1;80;2;1;3;8; ;2; ; ;1; ;2; ;2; ;1;05;17;538,763623861261
4063922;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;538,763623861261
4063923;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;538,763623861261
4063924;1;4;1;80;2;1;1;8; ;2; ; ;8; ;2; ;2; ;1;05;17;1666,79631759677
4063924;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;1666,79631759677
4063925;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;538,763623861261
4063928;1;2;1;80;2;2; ; ; ; ;1;3;5; ;2; ;2; ;1;05;17;816,534804459972
4063928;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;816,534804459972
4063928;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;816,534804459972
4063930;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;17;816,534804459972
4063930;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;816,534804459972
4063932;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;754,118089997405
4063942;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;2155,05449544504
4063942;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;2155,05449544504
4063942;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;2155,05449544504
4063944;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;538,763623861261
4063944;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;538,763623861261
4063944;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;538,763623861261
4063944;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;538,763623861261
4063945;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;17;1329,33011749869
4063945;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;1329,33011749869
4063945;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;1329,33011749869
4063948;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;722,59705955153
4063949;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;901,466539365732
4063949;1;3;1;80;2;1;1;6; ;2; ; ;1; ;2; ;1;28000;1;05;17;901,466539365732
4063949;1;7;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;17;901,466539365732
4063950;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;17;942,333571237288
4063953;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;1329,33011749869
4063953;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;1329,33011749869
4063953;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;1329,33011749869
4063955;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;17;691,076029105655
4063955;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;691,076029105655
4063956;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;538,763623861261
4063958;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;983,288365622266
4063958;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;983,288365622266
4063959;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;538,763623861261
4063959;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;538,763623861261
4063959;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;538,763623861261
4063959;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;538,763623861261
4063959;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;538,763623861261
4063961;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;649,781243297679
4063961;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;649,781243297679
4063961;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;649,781243297679
4063963;1;2;1;80;2;2; ; ; ; ;1;4;9; ;2; ;2; ;1;05;17;994,155705575082
4063964;1;1;1;80;2;1;4;8; ;2; ; ;8; ;2; ;2; ;1;05;17;528,205464186676
4063964;1;4;1;80;2;1;2;7; ;2; ; ;9; ;2; ;2; ;1;05;17;528,205464186676
4063964;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;528,205464186676
4063968;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;769,62984606182
4063968;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;769,62984606182
4063968;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;769,62984606182
4063968;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;769,62984606182
4063969;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;802,025736422948
4063970;1;2;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;05;17;967,90033886967
4063970;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;967,90033886967
4063970;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;967,90033886967
4063970;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;967,90033886967
4063984;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;1558,75817338906
4063984;1;7;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;1558,75817338906
4063985;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;831,116497987396
4063985;1;7;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;831,116497987396
4063987;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;1625,6212760921
4063988;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;1615,32072489246
4063992;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;1549,86499719991
4063992;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;1549,86499719991
4063992;1;7;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;1549,86499719991
4063993;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;2507,25942351955
4064001;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;1104,80619225931
4064003;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;1940,36487221838
4064012;1;2;1;80;2;1;4;3; ;2; ; ;1; ;2; ;2; ;1;05;19;831,116497987396
4064012;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;831,116497987396
4064012;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;831,116497987396
4064012;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;831,116497987396
4064012;1;7;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;831,116497987396
4064014;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;1425,80694691834
4064014;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;1425,80694691834
4064015;1;3;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;19;1048,48013653437
4064015;1;5;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;19;1048,48013653437
4064016;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;05;19;2030,19998465924
4064016;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;2030,19998465924
4064017;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;2805,7694902855
4064018;1;3;1;80;2;1;1;8; ;2; ; ;3; ;2; ;1;144000;1;05;19;2285,84117300975
4064018;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;2285,84117300975
4064020;1;3;1;80;2;1;1;4; ;2; ; ;6; ;2; ;1;500000;1;05;19;1180,73495728717
4064020;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;1180,73495728717
4064020;1;9;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;1180,73495728717
4064020;1;10;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;1180,73495728717
4064024;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;2304,1784830985
4064025;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;05;19;2152,85959728204
4064026;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;831,116497987396
4064027;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;2413,3809184118
4064028;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;05;19;2594,65179097535
4064028;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;2594,65179097535
4064030;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;3324,46599194958
4064030;1;4;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;05;19;3324,46599194958
4064031;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;19;1526,63901627676
4064031;1;3;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;05;19;1526,63901627676
4064031;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;1526,63901627676
4064035;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;19;2018,0098479658
4064036;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;2327,5166509399
4064036;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;2327,5166509399
4064036;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;2327,5166509399
4064036;2;2;2;80;2;1;1;8; ;2; ; ;9; ;2; ;1;100000;1;05;19;2327,5166509399
4064037;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;2634,59302240013
4064038;2;2;2;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;2999,28446248557
4064038;3;4;3;80;2;1;2;2; ;2; ; ;2; ; ; ;2; ;1;05;19;2999,28446248557
4064039;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;05;19;1795,2145717025
4064040;1;1;1;80;2;1;4;9;POR LA EDAD;2; ; ;8; ;2; ;2; ;1;05;19;1147,67507067475
4064043;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;831,116497987396
4064048;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;1361,05656229544
4064049;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;1699,7854453576
4064050;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;2710,3403639406
4064050;1;5;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;05;19;2710,3403639406
4064051;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;2346,52675306049
4064052;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;05;19;1382,9380685029
4064052;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;1382,9380685029
4064054;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;1;30000;1;05;19;3324,46599194958
4064054;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;1;50000;1;05;19;3324,46599194958
4064054;1;4;1;80;2;1;1;2; ;2; ; ;2; ; ; ;1;50000;1;05;19;3324,46599194958
4064059;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;1095,39240761671
4064059;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;1095,39240761671
4064060;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;05;19;2829,14694473562
4064060;1;6;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;05;19;2829,14694473562
4064065;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;19;831,116497987396
4064065;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;1;15000;1;05;19;831,116497987396
4064065;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;1;15000;1;05;19;831,116497987396
4064742;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;05;5144,92570204478
4064742;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;05;5144,92570204478
4064743;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;05;05;2302,56189591262
4064743;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;05;2302,56189591262
4064743;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;05;2302,56189591262
4064744;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;05;3222,94138309081
4064745;1;1;1;80;2;1;3;5; ;2; ; ;10; ;3; ;2; ;1;05;05;4701,85071730874
4064745;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;05;4701,85071730874
4064745;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;05;4701,85071730874
4064746;1;1;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ;1;05;05;3222,94138309081
4064746;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;05;3222,94138309081
4064748;1;1;1;80;2;1;4;5; ;2; ; ;8; ;3; ;2; ;1;05;05;3222,94138309081
4064748;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;05;3222,94138309081
4064749;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;05;5011,59707960831
4064749;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;05;5011,59707960831
4064753;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;05;4027,33458287263
4064754;1;3;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;05;3664,06083113296
4064755;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;05;05;2510,27189514686
4064757;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;05;05;3222,94138309081
4064757;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;05;3222,94138309081
4064758;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;05;3222,94138309081
4064759;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;05;3222,94138309081
4064760;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;05;4027,33458287263
4064761;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;05;3222,94138309081
4064761;1;2;1;80;2;1;4;8; ;2; ; ;8; ;2; ;2; ;1;05;05;3222,94138309081
4064762;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;05;2642,31352085118
4064762;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;05;2642,31352085118
4064762;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;05;2642,31352085118
4064762;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;05;2642,31352085118
4064763;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;05;5371,529692874
4064764;1;2;1;80;2;1;1;7; ;1; ;1;9; ;2; ;2; ;1;05;05;4878,3861124812
4064765;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;05;2302,56189591262
4064765;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;05;2302,56189591262
4064766;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;05;4202,36672095564
4064766;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;05;4202,36672095564
4064768;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;05;4701,85071730874
4064768;1;3;1;80;2;1;1;8; ;2; ; ;1; ; ; ;2; ;1;05;05;4701,85071730874
4064769;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;05;4027,33458287263
4064770;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;05;3222,94138309081
4064770;1;2;1;80;2;1;4;8; ;2; ; ;8; ;2; ;2; ;1;05;05;3222,94138309081
4064807;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;68;339,028172837811
4064809;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;68;754,820372305098
4064809;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;754,820372305098
4064809;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;754,820372305098
4064810;1;2;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ;1;05;68;1356,11269135124
4064810;1;4;1;80;2;2; ; ; ; ;1;1;2; ;2; ;2; ;1;05;68;1356,11269135124
4064810;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;1356,11269135124
4064811;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;875,881352237697
4064812;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;68;1356,11269135124
4064812;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;1356,11269135124
4064812;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;1356,11269135124
4064817;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;68;787,142222342365
4064818;1;1;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;05;68;1356,11269135124
4064827;1;1;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ;1;05;68;1356,11269135124
4064828;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;68;1356,11269135124
4064828;1;6;1;80;2;1;1;7; ;2; ; ;9; ;2; ;2; ;1;05;68;1356,11269135124
4064828;1;10;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;68;1356,11269135124
