Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s2;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s20;P5210s21;P5210s22;P5210s24;P5220;P5220s1;P6006;P6008;P6007;P6007s1;Hogar;P4000;P4010;P4020;P4030s1;P4030s1a1;P4030s2;P4030s3;P4030s4;P4030s4a1;P4030s5;P4040;Regis;Area;Mes;Dpto;Fex_c_2011
4058528;1;3;1;1;1;1;1;1;3;1; ; ;140000000;400000; ;1;1;2;1;1;1;1;1;1;2;1;1;1;2;2;2;1;2;2;2;2;1;1; ;1;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;73;05;73;221,10848434035
4058529;1;2;2;1;1;1;1;1;3;3; ; ; ; ;320000;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;73;05;73;276,02819452932
4058530;1;5;2;1;1;1;1;1;3;3; ; ; ; ;595000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;1;2;1;3; ;4;2; ;1;1;1;4;1;3;1;1;1;3;1;2;01;73;05;73;255,154436289301
4058531;1;4;2;1;1;1;1;1;3;1; ; ;80000000;600000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;2;2;1;2; ;2;1;1;1;1;1;4;1;2;1;1;1;3;1;2;01;73;05;73;203,566654040191
4058532;1;4;2;1;1;1;1;1;3;2; ;264000;70000000;400000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;2;2;1;3; ;3;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;73;05;73;244,469609769608
4058533;1;3;2;1;1;1;1;1;4;1; ; ;120000000;550000; ;2;2;2;1;1;1;1;2;2;2;1;1;2;1;2;2;2;2;1;2;2;1;3; ;3;2; ;1;1;1;4;1;3;2;1;1;3;1;2;01;73;05;73;207,996283581251
4058534;1;4;3;1;1;1;1;1;3;1; ; ;80000000;300000; ;2;2;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;1;2; ;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;73;05;73;234,07890074767
4058535;1;3;1;1;1;1;1;1;3;3; ; ; ; ;450000;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;1;2;2;1;3; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;2;01;73;05;73;272,856756714152
4058536;1;4;2;1;1;1;1;1;3;2; ;372000;50000000;300000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1; ;2;1;1;1;1;1;4;1;2;1;1;1;3;1;2;01;73;05;73;228,679758982874
4058537;1;4;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;1;2; ;3;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;73;05;73;232,052974099655
4058538;1;4;1;1;1;1;1;1;3;1; ; ;100000000;450000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1; ;2;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;73;05;73;196,270166004884
4058539;1;4;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1; ;1;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;73;05;73;269,208754990156
4058541;1;6;4;1;1;1;1;1;3;3; ; ; ; ;480000;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;1;1;2;2;1;4; ;5;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;05;76;869,867190461874
4058542;1;3;1;1;1;1;1;1;3;3; ; ; ; ;600000;1;1;1;1;1;1;1;1;2;2;1;1;2;1;2;2;1;1;2;2;2;1;2; ;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;05;76;978,243926268567
4058543;1;4;2;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;1;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;05;76;711,925787013471
4058544;1;5;2;1;1;1;1;1;3;1; ; ;250000000;2500000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;1;1; ;1;1;1;1;1;1;5;1;5;1;1;1;3;1;1;01;76;05;76;927,246126108012
4058545;1;4;2;1;1;1;1;1;3;1; ; ;150000000;700000; ;1;1;2;1;1;1;1;1;1;2;1;2;1;2;2;2;1;2;2;2;2;1;1; ;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;05;76;939,461071308889
4058546;1;3;1;1;1;1;1;1;4;3; ; ; ; ;500000;2;1;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2; ;2;2; ;1;2;1;4;1;3;2;1;1;3;1;1;01;76;05;76;1054,93364010896
4058547;1;4;2;1;1;1;1;1;3;1; ; ;170000000;700000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;1;2;2;1;2;1;2; ;2;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;76;05;76;997,197355708924
4058548;1;6;3;1;1;1;1;1;4;1; ; ;150000000;700000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;2;1;2;2;2;2;1;2; ;3;2; ;1;1;1;4;1;5;2;1;1;3;1;1;01;76;05;76;831,800901761618
4058549;1;3;2;1;1;1;1;1;4;3; ; ; ; ;650000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;1;2;1;2; ;4;2; ;1;2;1;4;1;5;2;1;1;3;1;1;01;76;05;76;1081,50074582124
4058550;1;4;2;1;1;1;1;1;3;3; ; ; ; ;700000;2;1;1;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;1;2;1;2; ;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;76;05;76;810,56386105659
4058551;1;3;2;1;2;1;1;1;3;3; ; ; ; ;175000;1;1;1;1;1;1;1;2;2;2;1;1;2;1;2;2;2;2;2;2;2;1;1; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;05;76;1250,80782977267
4058551;2;3;2;1;2;1;1;1;3;3; ; ; ; ;175000;1;1;1;1;1;2;1;2;2;2;1;1;2;1;2;2;2;1;2;2;2;1;2; ;3;2; ;2;2;1;4;1;3;1;1;1;3;1;1;01;76;05;76;1250,80782977267
4058552;1;4;2;1;1;1;1;1;4;3; ; ; ; ;450000;1;1;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;2;2;1;3; ;3;2; ;1;2;1;4;1;5;2;1;1;3;1;1;01;76;05;76;1029,8723360449
4058553;1;5;1;1;1;1;1;1;4;1; ; ;150000000;850000; ;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;1;1;1;2; ;2;2; ;1;2;1;4;1;5;2;1;1;3;1;1;01;76;05;76;794,439499899566
4058554;1;3;1;1;1;1;1;1;4;3; ; ; ; ;850000;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;5;1;1;1;3;1;1;01;76;05;76;927,246126108012
4058555;1;6;2;1;1;1;1;1;3;1; ; ;120000000;400000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2; ;2;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;76;05;76;939,461071308889
4058556;1;3;1;1;1;1;1;6; ;4; ; ; ;98; ;2;1;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;5;2;1;1;3;1;1;01;76;05;76;927,246126108012
4058557;1;4;1;1;1;1;1;1;3;1; ; ;120000000;450000; ;1;1;2;1;1;1;1;1;1;2;1;2;2;2;2;2;1;2;2;1;2;2; ; ;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;05;76;807,371011359865
4058558;1;5;2;1;1;1;1;1;3;1; ; ;120000000;600000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;1;2;2;2;2; ; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;05;76;889,537186161653
4058559;1;5;2;1;1;1;1;1;3;3; ; ; ; ;250000;1;1;1;1;1;1;1;2;2;2;1;1;2;1;2;2;2;1;2;2;2;1;2; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;05;76;976,045467601017
4058560;1;3;1;1;1;1;1;1;3;1; ; ;65000000;700000; ;1;1;2;1;1;1;1;1;1;2;1;2;2;2;1;2;1;1;2;1;2;1;2; ;2;2; ;1;2;1;4;1;3;1;1;1;3;1;2;01;76;05;76;819,585956560742
4058561;1;1;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;2;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;5;1;1;1;3;1;1;01;76;05;76;819,585956560742
4058561;2;5;1;1;1;1;1;1;3;1; ; ;250000000;1500000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;1;2;2;2;2;1;1; ;1;2; ;2;2;1;4;1;5;1;1;1;3;1;1;01;76;05;76;819,585956560742
4058562;1;7;3;1;1;1;1;1;3;1; ; ;750000000;3000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;1;1;1;3; ;3;2; ;1;1;1;4;1;6;1;1;1;3;1;1;01;76;05;76;563,85251509984
4058563;1;3;2;1;1;1;1;1;3;3; ; ; ; ;650000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;5;1;1;1;3;1;1;01;76;05;76;736,072605883747
4058564;1;3;1;1;1;1;1;1;3;3; ; ; ; ;650000;2;2;1;1;1;1;1;1;1;2;1;1;2;1;2;1;1;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;5;1;1;1;3;1;1;01;76;05;76;742,811090123228
4058565;1;11;3;1;1;1;1;1;3;1; ; ;100000000;5000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;4; ;4;2; ;1;1;1;5;1;3;1;1;1;3;1;1;01;76;05;76;845,522452657242
4058566;1;5;2;1;1;1;1;1;3;1; ; ;120000000;600000; ;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;1;1;2;1;2;1;3; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;05;76;806,023835484659
4058607;1;3;2;1;1;1;1;1;4;4; ; ; ;350000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2; ;4;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;05;05;939,440772333837
4058608;1;1;1;1;1;1;1;1;4;1; ; ;50000000;300000; ;1;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;05;05;1102,68537652929
4058609;1;3;3;1;1;1;1;1;4;3; ; ; ; ;580000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;1;3; ;4;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;05;05;1022,85100530218
4058610;1;5;4;1;1;1;1;1;3;1; ; ;150000000;600000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;1;2;1;3; ;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;05;05;1193,26929442261
4058611;1;5;3;1;1;1;1;1;3;3; ; ; ; ;520000;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;2;1;1;1;2;2;1;3; ;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;05;05;967,164819805187
4058612;1;5;4;1;1;1;1;1;1;1; ; ;80000000;500000; ;1;1;1;2;1;1;1;2;1;2;1;1;1;1;2;2;2;2;2;2;2;1;3; ;4;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;05;05;1179,70595118899
4058613;1;6;4;1;1;1;1;1;1;4; ; ; ;600000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;1;4; ;4;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;05;05;1144,75421942146
4058614;1;5;2;1;1;1;1;1;3;1; ; ;98;500000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;1;2;2;1;3; ;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;05;05;1165,45320135971
4058615;1;3;2;1;1;1;1;1;1;4; ; ; ;400000; ;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2; ;2;2; ;1;2;1;2;1;3;2;1;1;2;1;1;01;05;05;05;1015,73389417755
4058616;1;4;1;1;1;1;1;1;3;1; ; ;140000000;700000; ;2;1;2;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;1;2; ;2;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;05;05;05;1102,68537652929
4058617;1;4;3;1;1;1;1;1;3;2; ;900000;160000000;800000; ;1;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;2;2;2;1;1;1;3; ;4;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;05;05;05;1210,75868377749
4058618;1;4;2;1;1;1;1;1;3;1; ; ;150000000;500000; ;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;1;1;1;1;2;1;3; ;3;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;05;05;05;1210,42788641083
4058619;1;4;2;1;1;1;1;1;3;1; ; ;160000000;700000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;1;2;1;2; ;2;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;05;05;05;1060,70857922866
4058620;1;6;4;1;1;1;1;1;3;1; ; ;300000000;1800000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;1;3; ;4;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;05;05;05;1179,70595118899
4058621;1;4;3;1;1;1;1;1;3;3; ; ; ; ;800000;1;1;1;1;1;1;1;2;1;1;1;2;2;2;2;2;2;1;1;1;2;1;3; ;3;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;05;05;05;995,034912239289
4058623;1;4;3;1;1;1;1;1;3;4; ; ; ;800000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;1;5; ;5;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;05;05;1193,95870101827
4058624;1;4;3;1;1;1;1;1;3;1; ; ;150000000;450000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;2;1;5; ;5;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;05;05;1096,1851450491
4058626;1;2;1;1;1;1;1;1;3;3; ; ; ; ;280000;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1; ;1;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;05;05;1123,38435846754
4058627;1;4;3;1;1;1;1;1;3;1; ; ;40000000;400000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3; ;7;2; ;1;2;1;2;1;1;1;1;1;2;1;1;01;05;05;05;1384,60721373725
4058627;2;4;2;1;1;1;1;1;4;4; ; ; ;300000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;2;1;3; ;3;2; ;2;2;1;2;1;1;1;1;1;2;1;1;01;05;05;05;1384,60721373725
4058629;1;4;3;1;1;1;1;1;3;4; ; ; ;350000; ;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;2;1;1;2;2;1;4; ;4;2; ;1;2;1;2;1;2;1;1;1;2;1;1;01;05;05;05;1034,68645931627
4058630;1;2;1;1;1;1;1;1;4;1; ; ;45000000;150000; ;2;2;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;1; ;1;2; ;1;2;1;2;1;2;2;1;1;2;1;1;01;05;05;05;1258,85091582043
4058631;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;1;1;1;1;1;2;1;2;1;2;1;2;2;2;2;1;1;2;2;1;1; ;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;05;05;1116,88412698735
4058632;1;5;2;1;1;1;1;1;3;3; ; ; ; ;600000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;2; ;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;05;05;05;1151,20045153044
4058633;1;5;3;1;1;1;1;1;3;1; ; ;350000000;900000; ;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;2;2;2;2;2;2;1;2; ;3;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;05;05;05;1048,3038019211
4058634;1;7;3;1;1;1;1;1;3;1; ; ;400000000;2000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;2;2;1;3; ;3;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;05;05;05;1210,42788641083
4058635;1;6;3;1;1;1;1;1;3;1; ; ;380000000;700000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;1;2;1;4; ;4;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;05;05;05;1061,28741265277
4058636;1;5;2;1;1;1;1;1;1;1; ; ;120000000;700000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2; ;2;2; ;1;1;1;4;1;4;2;1;1;3;1;1;01;05;05;05;1123,33035909633
4058637;1;5;3;1;1;1;1;1;3;1; ; ;180000000;700000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;1;1;2;2;1;1;3; ;4;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;05;05;05;1142,48296856902
4058638;1;5;3;1;1;1;1;1;3;1; ; ;450000000;600000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;1;2;2;2;2;1;1; ;3;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;05;05;05;953,058114938662
4058639;1;4;3;1;1;1;1;1;3;3; ; ; ; ;724000;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;1;2;2;1;2;1;3; ;4;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;05;05;05;1318,35514869628
4058640;1;5;3;1;1;1;1;1;3;1; ; ;270000000;800000; ;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;1;2;2;2;2;1;3; ;3;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;05;05;05;1048,3038019211
4058642;1;3;1;1;1;1;1;1;3;3; ; ; ; ;380000;1;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;05;05;1088,43262670001
4058644;1;4;3;1;1;1;1;1;3;1; ; ;70000000;400000; ;1;1;2;1;1;1;1;2;1;2;1;1;1;1;2;2;2;1;1;2;2;1;1; ;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;05;05;1048,3038019211
4058645;1;3;2;1;1;1;1;3;3;3; ; ; ; ;150000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;2;2;1;3; ;4;2; ;1;2;1;2;1;3;1;1;1;2;1;1;01;05;05;05;1149,50803410211
4058646;1;5;3;1;1;1;1;1;3;3; ; ; ; ;900000;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;3; ;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;05;05;1287,35641547899
4058647;1;4;2;1;1;1;1;1;3;1; ; ;45000000;300000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;1; ;5;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;05;05;1278,28032328858
4058648;1;3;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1; ;2;2; ;1;2;1;2;1;1;1;1;1;2;1;1;01;05;05;05;987,863801743445
4058649;1;3;2;1;1;1;1;1;4;3; ; ; ; ;300000;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2; ; ;4;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;05;05;1385,93078757857
4058650;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;4;2; ;1;2;1;2;1;2;1;1;1;2;1;1;01;05;05;05;1236,1574810252
4058651;1;5;4;1;1;1;1;1;3;1; ; ;150000000;700000; ;2;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;1;2;1;2;2;1;4; ;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;05;05;1006,96241184492
4058652;1;2;2;1;1;1;1;1;3;1; ; ;30000000;300000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;05;05;893,830680058273
4058653;1;2;1;1;1;1;1;1;1;3; ; ; ; ;180000;2;1;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;3;2;1;2;1;1;1;2;1;1;01;05;05;05;1123,38435846754
4058654;1;4;1;1;1;1;1;1;3;1; ; ;50000000;350000; ;1;2;2;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;05;05;1001,48114434827
4058655;1;3;3;1;1;1;1;1;3;1; ; ;30000000;300000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;2;2;2;1;6; ;7;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;05;05;1365,32385123186
4058656;1;4;1;1;1;1;1;1;4;3; ; ; ; ;600000;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2; ;2;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;05;05;1102,68537652929
4058657;1;4;3;1;1;1;1;1;3;1; ; ;20000000;300000; ;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;3; ;3;2; ;1;2;1;2;1;2;1;1;1;2;1;1;01;05;05;05;960,083180471753
4058658;1;2;1;1;1;1;1;1;4;3; ; ; ; ;250000;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;05;05;1041,13269142525
4058659;1;1;1;1;2;1;1;6; ;3; ; ; ; ;200000;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;3;1;4;1;3;1;1;1;2;1;1;01;05;05;05;1258,85091582043
4058660;1;3;1;1;1;1;1;1;4;1; ; ;90000000;500000; ;2;2;2;1;2;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;05;05;1001,48114434827
4058661;1;1;1;1;1;1;1;2;4;3; ; ; ; ;250000;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2; ;2;2; ;1;4;1;4;1;3;2;1;1;2;1;1;01;05;05;05;1151,20045153044
4058662;1;4;2;1;1;1;1;1;3;3; ; ; ; ;370000;1;1;1;1;1;1;1;1;2;2;1;1;1;2;2;2;2;1;2;2;2;1;3; ;5;2; ;1;2;1;2;1;2;1;1;1;2;1;1;01;05;05;05;1100,6369243011
4058663;1;4;3;1;1;1;1;1;3;1; ; ;115000000;500000; ;2;1;1;1;1;1;1;2;1;2;1;2;2;1;2;2;1;2;1;2;2;1;4; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;05;05;05;946,465837866929
4058664;1;4;2;1;1;1;1;1;1;3; ; ; ; ;700000;2;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;1;1;1;1;1;1;2; ;3;2; ;1;1;1;4;1;4;2;1;1;2;1;1;01;05;05;05;1170,20701604037
4058665;1;6;4;1;1;1;1;1;3;1; ; ;90000000;400000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;2;2;1;1;1;4; ;4;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;05;05;05;709,741048961815
4058666;1;6;3;1;1;1;1;1;3;2; ;240000;80000000;350000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;1;1;1;2;1;1;3; ;5;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;05;05;1262,96105312479
4058667;1;5;4;1;1;1;1;1;3;1; ; ;180000000;1100000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;2;2;1;4; ;4;2; ;1;1;1;4;1;4;1;1;1;2;1;1;01;05;05;05;974,33593030103
4058668;1;5;3;1;1;1;1;1;3;3; ; ; ; ;580000;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;2;2;2;1;2; ;3;2; ;1;1;1;4;1;4;1;1;1;2;1;1;01;05;05;05;1165,45320135971
4058669;1;5;3;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;2;2;1;1;2;1;5; ;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;05;05;05;1047,36803461929
4058670;1;6;3;1;1;1;1;1;3;1; ; ;250000000;1000000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;1;2;2;1;3; ;3;2; ;1;1;1;4;1;4;1;1;1;2;1;1;01;05;05;05;953,058114938662
4058671;1;4;1;1;1;1;1;6; ;1; ; ;60000000;400000; ;1;1;1;1;1;2;1;2;1;2;1;1;2;1;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;05;05;05;1123,38435846754
4058672;1;6;4;1;1;1;1;1;3;1; ; ;100000000;800000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;4; ;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;05;05;1169,02992253431
4058673;1;4;3;1;1;1;1;1;3;1; ; ;115000000;650000; ;2;1;2;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;1;2;2;1;3; ;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;05;05;999,734727548736
4058674;1;4;1;1;1;1;1;1;1;1; ; ;200000000;1200000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;1;2;2;1;1;1; ;1;2; ;1;1;1;4;1;4;2;1;1;2;1;1;01;05;05;05;1088,43262670001
4058675;1;4;3;1;1;1;1;1;3;2; ;230000;90000000;400000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;2;1;2;2;2;1;4; ;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;05;05;05;1190,05970183923
