DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5251874;1;1;1;70;76;1;1;48;1; ;2;1;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;1;500000;877807;2; ;25;87;87;1;1;10;2593;76;920,432307865378
5251882;1;1;1;70;05;1;16;48;1; ;2;20;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;45;45;1;2;10;4754;05;1453,65556434827
5251883;1;2;1;70;73;1;28;48;1; ;2;28;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;15;80;80;1;2;10;1521;73;263,633194526571
5251890;1;12;1;70;08;1;20;48;1; ;2;22;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;45;45;1;2;10;4711;08;628,085492921786
5251890;1;13;1;70;08;1;24;48;1; ;2;24;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;47;58;45;1;2;10;4755;08;628,085492921786
5251891;1;3;1;70;08;1;18;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ; ;38; ;1;2;10;.;08;588,61184051212
5251905;1;1;1;70;73;1;40;40;4; ;2;40;4; ;6;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;4000000;1;2;88;02;02;1;2;10;8890;73;245,119442354703
5251907;1;3;1;70;73;1;5;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ; ;39; ;1;1;10;.;73;276,87030995183
5251910;1;2;1;70;73;1;8;48;1; ;2;36;5; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;96;53;57;1;1;10;9602;73;237,807930563847
5251910;1;5;1;70;73;1;40;48;1; ;2;52;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;56;45;53;1;2;10;5619;73;237,807930563847
5251913;1;1;1;70;73;1;48;48;4; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;45;84;84;1;2;10;4520;73;273,411196338365
5251914;1;3;1;70;76;1;52;48;1; ;2;52;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;47;45;45;1;2;10;4772;76;1238,2815412044
5251945;1;1;1;70;17;1;12;48;1; ;2;12;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;65;45;44;1;1;10;6511;17;209,661455276417
5251952;1;2;1;70;23;1;8;60;1; ;2;32;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;45;45;1;1;10;4772;23;201,699176258268
5251954;1;3;1;70;23;1;12;48;8; ;2;28;8; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;01;62;62;1;1;10;0122;23;226,046369783495
5251956;1;1;1;70;23;1;8;48;1; ;2;28;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;53;53;1;1;10;5611;23;189,690566945895
5251957;1;2;1;70;23;1;36;48;1; ;2;36;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;46;21;21;1;2;10;4665;23;229,451761043391
5251958;1;1;1;70;17;1;50;48;1; ;2;50;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;94;32;32;1;2;10;9499;17;189,444592683686
5251958;1;2;1;70;17;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877802; ; ; ;03; ;1;1;10;.;17;189,444592683686
5251966;1;1;1;70;68;1;40;48;1; ;2;40;2; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;950000;3; ;84;95;58;1;2;10;8422;68;585,019656984273
5251967;1;2;1;70;68;1;2;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1800000;1300000;2; ;95;85;85;1;1;10;9512;68;534,522744963587
5251979;1;2;1;70;44;1;4;48;1; ;2;156;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;15;13;75;1;1;10;1513;44;175,166771662972
5251990;1;5;1;70;23;1;12;48;1; ;2;12;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;45;54;1;1;10;9700;23;227,282018164941
5251990;1;7;1;70;23;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ; ;95; ;1;1;10;.;23;227,282018164941
5251993;1;1;1;70;23;1;8;48;1; ;2;8;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;58;58;1;1;10;4711;23;215,98669075366
5252003;1;2;1;70;15;1;60;48;1; ;2;60;1; ;2;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;1500000;1;1;85;13;13;1;2;10;8512;15;104,788847767858
5252008;1;1;1;70;44;1;5;40;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;94;11;11;1;1;10;9499;44;55,952878464822
5252009;1;1;1;70;44;1;52;40;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2800000;2; ;84;21;39;1;2;10;8412;44;107,310701350115
5252014;1;2;1;70;44;1;40;40;2; ;2;40;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;85;13;13;1;2;10;8551;44;86,1177502660299
5252018;1;1;1;70;68;1;32;48;1; ;2;32;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;41;95;95;1;2;10;4111;68;602,751909149941
5252018;1;3;1;70;68;1;12;48;1; ;2;72;2; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;84;45;58;1;1;10;8422;68;602,751909149941
5252018;1;4;1;70;68;1;18;48;1; ;2;72;2; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;84;58;58;1;2;10;8422;68;602,751909149941
5252020;1;2;1;70;68;1;18;48;1; ;2;32;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;877803;2; ;96;30;30;1;2;10;9609;68;533,105499756038
5252021;1;2;1;70;68;1;18;48;4; ;2;32;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;49;98;98;1;2;10;4921;68;524,889544118774
5252025;1;3;1;70;11;1;1;48;1; ;2;56;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;70;21;21;1;1;10;7020;11;2712,75044346794
5252044;1;2;1;70;23;1;6;40;5; ;2;26;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;41;95;95;1;1;10;4111;23;214,278044637581
5252045;1;2;1;70;23;1;3;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ; ;85; ;1;1;10;.;23;175,949563507265
5252045;1;3;1;70;23;1;5;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;33;33;1;1;10;4719;23;175,949563507265
5252049;1;1;1;70;15;1;20;40;4; ;2;52;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;3; ;84;12;12;1;2;10;8424;15;112,557598369497
5252050;1;2;1;70;15;1;18;40;4; ;2;12;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2200000;2; ;85;16;16;1;2;10;8551;15;145,492059903972
5252052;1;1;1;70;15;1;8;20;4; ;2;8;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;01;17;62;1;1;10;0113;15;131,187984928382
5252055;1;2;1;70;23;1;24;48;3; ;2;24;3; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;54;54;1;2;10;9700;23;214,943433952087
5252061;1;1;1;70;23;1;96;48;3; ;2;96;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;01;54;32;1;2;10;0112;23;188,789879197103
5252062;1;2;1;70;23;1;192;48;1; ;2;192;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;86;39;39;1;2;10;8610;23;210,016876783138
5252068;1;3;1;70;23;1;22;60;1; ;2;26;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;41;58;95;1;2;10;4111;23;194,828674538953
5252073;1;2;1;70;70;1;78;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;54;53;1;2;10;5611;70;84,547938140063
5252080;1;3;1;70;23;1;24;50;4; ;2;32;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;93;21;21;1;2;10;9329;23;118,721529332139
5252082;1;1;1;70;23;1;4;48;1; ;2;4;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;1;50000;877803;2; ;56;45;77;1;1;10;5619;23;205,686653198041
5252087;1;2;1;70;47;1;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;47;53;53;1;1;10;4711;47;181,357224826346
5252099;1;1;1;70;17;1;24;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;86;38;38;1;2;10;8610;17;295,969764379858
5252103;1;3;1;70;68;1;3;48;1; ;2;24;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;64;45;44;1;1;10;6412;68;501,453323245306
5252108;3;2;3;70;54;1;40;48;1; ;2;40;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;53;58;97;1;2;10;5320;54;469,313248286372
5252110;1;2;1;70;68;1;10;40;1; ;2;10;4; ;1;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;847000;2; ;56;55;45;1;1;10;5619;68;546,839247869593
5252111;1;1;1;70;68;1;104;40;1; ;2;60;1; ;5;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;847000;2; ;56;55;53;1;2;10;5611;68;514,107715123214
5252119;1;1;1;70;68;1;36;48;1; ;2;48;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;61;09;44;1;2;10;6120;68;597,185604078744
5252119;2;3;2;70;68;1;1;48;1; ;2;4;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;56;37;37;1;1;10;5619;68;597,185604078744
5252124;1;1;1;70;68;1;24;48;1; ;2;24;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;46;39;97;1;2;10;4649;68;546,839247869593
5252125;1;1;1;70;27;1;40;48;4; ;2;40;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;33;85;85;1;2;10;3312;27;32,2429494712116
5252125;1;2;1;70;27;1;40;40;4; ;2;40;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;85;13;13;1;2;10;8544;27;32,2429494712116
5252126;1;2;1;70;27;1;8;48;4; ;2;8;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;84;59;59;1;1;10;8412;27;32,2429494712116
5252130;1;1;1;70;68;1;258;48;1; ;2;200;5; ;2;2;5; ; ; ; ; ; ;1; ; ; ; ;2; ;1500000;2; ;47;33;41;1;2;10;4759;68;627,434907077791
5252133;1;3;1;70;05;1;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1800000; ; ; ;21; ;1;2;10;.;05;1019,17517771343
5252134;1;2;1;70;05;1;32;48;1; ;2;20;1; ;7;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1000000;1;1;68;02;21;1;2;10;6820;05;995,873734086701
5252144;1;2;1;70;27;1;57;40;1; ;2;153;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;47;77;51;1;2;10;4729;27;32,2429494712116
5252159;1;1;1;70;27;1;12;40;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;3000000;2; ;88;12;12;1;1;10;8890;27;32,2429494712116
5252161;1;1;1;70;47;1;32;48;1; ;2;32;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;46;58;58;1;2;10;4631;47;221,431078794458
5252163;1;2;1;70;47;1;28;48;1; ;2;28;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;55;54;54;1;2;10;5511;47;156,819978404458
5252164;1;1;1;70;27;1;52;48;4; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;97;53;54;1;2;10;9700;27;32,2429494712116
5252165;1;1;1;70;27;1;8;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;96;53;57;1;1;10;9602;27;146,211189175858
5252166;1;2;1;70;27;1;52;48;1; ;2;52;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;85;19;13;1;2;10;8544;27;32,2429494712116
5252169;1;2;1;70;27;1;24;40;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;77;77;1;2;10;4724;27;32,2429494712116
5252170;1;1;1;70;27;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ; ;45; ;1;1;10;.;27;174,111927144543
5252170;1;2;1;70;27;1;12;30;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ; ;53; ;1;1;10;.;27;174,111927144543
5252172;1;1;1;70;27;1;52;40;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;53;53;1;2;10;5611;27;32,2429494712116
5252172;1;2;1;70;27;1;24;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;45;45;1;2;10;4771;27;32,2429494712116
5252178;1;1;1;70;05;1;12;48;1; ;2;12;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;41;37;95;1;1;10;4111;05;1181,0882168348
5252179;1;2;1;70;05;1;24;48;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;41;45;95;1;2;10;4111;05;1154,56763794984
5252180;1;2;1;70;05;1;24;24;4; ;2;24;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;84;17;17;1;2;10;8413;05;1077,71077792496
5252181;1;1;1;70;05;1;4;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1700000;900000;2; ;43;93;93;1;1;10;4330;05;883,782717477018
5252181;1;2;1;70;05;1;8;48;1; ;2;24;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;14;55;79;1;1;10;1410;05;883,782717477018
5252181;1;3;1;70;05;1;20;48;1; ;2;20;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;22;97;90;1;2;10;2229;05;883,782717477018
5252204;1;2;1;70;05;1;2;48;1; ;2;108;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;97;59;54;1;1;10;9700;05;1424,85967827994
5252232;1;3;1;70;05;1;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;877000;2; ;45;84;84;1;1;10;4520;05;1318,51474468742
5252234;1;2;1;70;05;1;7;60;1; ;2;28;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;84;58;58;1;1;10;8422;05;915,797738803585
5252259;1;3;1;70;20;1;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;86;39;33;1;2;10;8621;20;92,4446564885534
5252273;1;2;1;70;44;1;8;48;4; ;2;48;4; ;1;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1200000;2; ;49;98;98;1;1;10;4921;44;70,0354474321094
5252275;1;3;1;70;44;1;8;48;1; ;2;156;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;96;33;57;1;1;10;9602;44;119,543931469634
5252278;1;6;1;70;44;1;8;48;4; ;2;52;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;49;98;98;1;1;10;4921;44;55,952878464822
5252279;1;1;1;70;44;1;32;48;1; ;2;32;1; ;7;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;850900;2; ;84;55;55;1;2;10;8412;44;119,085399160016
5252280;1;2;1;70;44;1;32;48;1; ;2;32;1; ;4;2;2; ; ;1; ; ; ; ; ; ; ; ;2; ;2500000;2; ;69;12;12;1;2;10;6910;44;108,159125204203
5252309;1;2;1;70;63;1;4;48;1; ;2;6;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;61;39;39;1;1;10;6120;63;156,163952726245
5252312;1;2;1;70;63;1;28;54;4; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;93;77;1;2;10;5619;63;88,5783969311007
5252315;1;3;1;70;63;1;50;48;1; ;2;50;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877052;2; ;69;11;11;1;2;10;6920;63;180,85237372833
5252318;1;2;1;70;63;1;48;24;1; ;2;100;1; ;9;2;2; ; ;1; ; ; ; ; ; ; ; ;2; ;500000;1;2;85;55;55;1;2;10;8530;63;121,541618514817
5252320;1;1;1;70;63;1;8;48;1; ;2;40;1; ;7;1;4; ; ;1; ; ; ; ; ; ; ; ;2; ;877052;1;1;46;45;45;1;1;10;4631;63;156,163952726245
5252323;1;2;1;70;63;1;24;40;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;61;38;38;1;2;10;6190;63;88,2052187007269
5252336;1;2;1;70;76;1;21;48;1; ;2;25;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;49;98;98;1;2;10;4921;76;963,123384111727
5252341;1;3;1;70;76;1;4;48;1; ;2;40;1; ;6;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;47;45;59;1;1;10;4773;76;881,713567668125
5252343;1;2;1;70;76;1;13;48;1; ;2;450;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;45;33;45;1;1;10;4530;76;1153,4058660782
5252347;1;1;1;70;76;1;32;48;2; ;2;32;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;47;32;45;1;2;10;4774;76;1145,81196934144
5252349;1;5;1;70;63;1;52;48;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;41;45;55;1;2;10;4112;63;192,796209255464
5252353;1;2;1;70;63;1;6;50;4; ;2;32;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;81;55;55;1;1;10;8121;63;154,187506960224
5252359;1;3;1;70;17;1;20;48;1; ;2;48;4; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;85;19;19;1;2;10;8530;17;113,509418060362
5252362;1;1;1;70;63;1;8;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;53;53;1;1;10;5613;63;228,024348656603
5252363;1;1;1;70;63;1;32;48;4; ;2;104;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;38;55;99;1;2;10;3830;63;230,000794422624
5252364;1;1;1;70;63;1;24;48;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;56;53;53;1;2;10;5611;63;201,210151430147
5252364;1;2;1;70;63;1;26;48;4; ;2;26;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;47;41;41;1;2;10;4724;63;201,210151430147
5252366;1;1;1;70;63;1;52;48;1; ;2;152;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;10;97;97;1;2;10;1089;63;262,731389047003
5252366;1;3;1;70;63;1;8;48;8; ;2;24;8; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;01;62;62;1;1;10;0123;63;262,731389047003
5252371;1;7;1;70;63;1;32;48;4; ;2;32;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;25;87;87;1;2;10;2511;63;323,893000121325
5252372;1;2;1;70;63;1;4;60;1; ;2;28;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;53;50;1;1;10;5630;63;124,978702565665
5252375;1;3;1;70;63;1;48;48;1; ;2;32;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;3; ;85;98;98;1;2;10;8523;63;133,675825262205
5252376;1;1;1;70;63;1;2;40;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;500000;2; ;47;45;45;1;1;10;4721;63;171,319452178027
5252380;1;1;1;70;17;1;36;48;1; ;2;36;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;41;95;95;1;2;10;4111;17;209,661455276417
5252384;1;2;1;70;17;1;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ; ;02; ;1;2;10;.;17;150,320836888128
5252393;1;1;1;70;20;1;96;40;1; ;2;96;2; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;84;39;39;1;2;10;8412;20;133,153498656446
5252393;1;2;1;70;20;1;24;48;4; ;2;48;4; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;63;17;17;1;2;10;6391;20;133,153498656446
5252402;1;1;1;70;18;1;4;40;1; ;2;44;1; ;9;2;1; ; ; ; ; ;1; ; ; ; ; ;2; ;1500000;2; ;71;32;32;1;1;10;7110;18;95,3418409286593
5252405;1;3;1;70;18;1;2;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;980000; ; ; ;32; ;1;1;10;.;18;75,5820926298792
5252409;2;1;2;70;18;1;3;40;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;41;95;95;1;1;10;4111;18;69,8889554354321
5252410;1;1;1;70;18;1;5;40;1; ;2;26;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;56;53;53;1;1;10;5619;18;49,5278766310807
5252414;1;1;1;70;63;1;240;40;1; ;2;240;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;93;33;33;1;2;10;9329;63;107,578450354533
5252415;1;2;1;70;76;1;4;48;1; ;2;43;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;61;58;38;1;1;10;6190;76;952,847558157067
5252415;1;3;1;70;76;1;2;48;1; ;2;78;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;97;45;1;1;10;4723;76;952,847558157067
5252418;1;4;1;70;76;1;1;48;1; ;2;104;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;33;45;1;1;10;4759;76;1086,06583405684
5252420;1;1;1;70;76;1;12;48;1; ;2;30;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;45;45;1;1;10;4771;76;942,208407568308
5252422;1;2;1;70;76;1;5;48;3; ;2;20;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;97;55;54;1;1;10;9700;76;1211,64917257277
5252422;1;3;1;70;76;1;4;48;1; ;2;4;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;20;97;97;1;1;10;2023;76;1211,64917257277
5252422;1;5;1;70;76;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877000; ; ; ;21; ;1;1;10;.;76;1211,64917257277
5252423;1;1;1;70;76;1;16;48;1; ;2;17;1; ;8;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;49;98;98;1;2;10;4921;76;1275,87468081611
5252426;1;2;1;70;68;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ; ;06; ;1;1;10;.;68;514,107715123214
5252428;1;1;1;70;76;1;20;48;1; ;2;8;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;41;95;95;1;2;10;4111;76;1091,43189124047
5252428;1;2;1;70;76;1;12;40;1; ;2;156;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;46;45;97;1;1;10;4631;76;1091,43189124047
5252433;1;1;1;70;76;1;28;25;3; ;2;28;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;97;54;54;1;2;10;9700;76;942,208407568308
5252442;1;2;1;70;19;1;259;45;1; ;2;154;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;870000;2; ;56;45;51;1;2;10;5613;19;131,296197929952
5252444;1;5;1;70;19;1;20;48;4; ;2;20;4; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;85;18;18;1;2;10;8512;19;225,983905336389
5252453;1;1;1;70;19;1;20;50;4; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;95;79;79;1;2;10;9529;19;134,194614089577
5252462;1;2;1;70; ;1;24;48;1; ;2;101;1; ;8;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;47;39;33;1;2;10;4711;76;2454,69011398002
5252467;1;2;1;70;44;1;12;48;1; ;2;28;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;61;44;44;1;1;10;6120;44;109,379695330323
5252470;1;4;1;70;44;1;84;48;1; ;2;84;4; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;47;45;45;1;2;10;4754;44;104,461146375634
5252473;1;1;1;70;44;1;32;48;1; ;2;40;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;47;58;45;1;2;10;4711;44;164,153154192736
5252477;1;2;1;70;44;1;96;48;2; ;2;96;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;85;13;13;1;2;10;8511;44;59,9860241587968
5252478;1;2;1;70;44;1;24;48;1; ;2;12;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;850900;2; ;85;13;13;1;2;10;8559;44;145,06794633509
5252492;1;4;1;70;08;1;2;48;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878116;2; ;41;05;95;1;1;10;4111;08;598,199725620086
