DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5267841;1;2;1;70;2;27;48;1; ;2;110;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;65;38;39;1;2;10;6511;66;1540,91772107653
5267845;1;1;1;70;2;14;48;1; ;2;30;5; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;33;51;1;2;10;5630;66;1102,47687825477
5267870;1;3;1;70;2;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;05; ;1;1;10;.;66;1153,33781794274
5267911;1;3;1;70;2;24;48;4; ;2;24;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;84;19;19;1;2;10;8412;68;689,504940873728
5267917;1;6;1;70;2;12;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;41;39;95;1;1;10;4111;68;2439,42721931444
5267967;1;2;1;70;2;4;50;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;1;10;4111;17;1741,464024472
5268167;1;2;1;70;2;8;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;01;53;62;1;1;10;0161;52;1690,03867866827
5268176;1;2;1;70;2;40;40;1; ;2;40;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;600000;2; ;01;95;62;1;2;10;0125;52;2469,34687210639
5268256;1;3;1;70;2;16;40;4; ;2;6;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;01;39;62;1;2;10;0123;52;1150,68321467369
5268396;1;4;1;70;2;104;48;1; ;2;104;1; ;6;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;46;98;98;1;2;10;4663;73;4631,61521210601
5268398;1;1;1;70;2;36;48;1; ;2;36;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;11;03;03;1;2;10;1104;73;6562,42835672699
5268420;1;1;1;70;2;4;40;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;889700;2; ;56;61;77;1;1;10;5619;73;5254,97684698957
5268468;1;3;1;70;2;24;48;1; ;2;54;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;14;45;45;1;2;10;1410;73;4193,29488881913
5268468;1;4;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;45; ;1;1;10;.;73;4193,29488881913
5268474;1;1;1;70;2;4;70;4; ;2;8;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;01;41;61;1;1;10;0145;73;2734,78729476989
5268478;1;2;1;70;2;3;50;4; ;2;2;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;1;60000;600000;2; ;01;61;53;1;1;10;0150;73;3487,59606552409
5268492;1;2;1;70;2;5;50;1; ;2;8;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;01;62;62;1;1;10;0150;73;3941,86136746356
5268492;1;4;1;70;2;3;70;4; ;2;21;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;1;400000;800000;2; ;80;58;58;1;1;10;8010;73;3941,86136746356
5268529;1;3;1;70;2;4;48;1; ;2;28;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;14;53;79;1;1;10;1410;73;3356,61009275804
5268530;1;3;1;70;2;28;36;4; ;2;32;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;47;54;45;1;2;10;4771;73;2499,58610280224
5268530;1;4;1;70;2;5;20;8; ;2;9;8; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;01;62;62;1;1;10;0112;73;2499,58610280224
5268531;1;1;1;70;2;12;45;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;86;39;39;1;1;10;8610;73;1843,24588307333
5268534;1;2;1;70;2;52;40;3; ;2;52;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;55;54;53;1;2;10;5511;19;505,110776683957
5268541;1;3;1;70;2;8;40;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;54;54;1;1;10;9700;19;446,018247999583
5268548;1;1;1;70;2;36;48;4; ;2;36;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;47;95;45;1;2;10;4773;19;505,110776683957
5268549;1;1;1;70;2;22;70;1; ;2;48;1; ;6;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;1400000;2; ;94;58;58;1;2;10;9492;19;1083,03432515035
5268552;2;2;2;70;2;73;40;1; ;2;28;4; ;1;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;56;53;45;1;2;10;5619;19;1415,34888780081
5268554;1;3;1;70;2;4;40;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;54;54;1;1;10;9700;19;446,018247999583
5268575;1;2;1;70;2;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ; ;62; ;1;1;10;.;19;1070,42324394741
5268585;1;4;1;70;2;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;42;39;33;1;2;10;4210;19;689,187595928497
5268592;1;1;1;70;2;26;48;1; ;2;23;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;01;71;62;1;2;10;0141;19;1692,76986021853
5268661;1;3;1;70;2;4;40;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;01;61;61;1;1;10;0161;19;446,018247999583
5268700;1;1;1;70;2;20;40;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;60000;450000;2; ;01;61;61;1;2;10;0161;19;1083,03432515035
5268854;1;2;1;70;2;130;24;1; ;2;156;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;85;59;59;1;2;10;8512;13;4661,68023401608
5268899;1;2;1;70;2;4;48;1; ;2;4;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1200000;1200000;2; ;01;62;62;1;1;10;0126;13;4452,67770249636
5268901;1;1;1;70;2;8;48;8; ;2;8;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;01;62;62;1;1;10;0126;13;5257,27989326728
5268938;1;1;1;70;2;1;20;4; ;2;8;4; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;56;13;77;1;1;10;5629;76;3389,84227767351
5269413;1;4;1;70;2;1;48;1; ;2;28;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;97;33;54;1;1;10;9700;08;1897,2216442727
5269465;1;4;1;70;2;20;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;18;92;92;1;2;10;1811;08;1842,66060004056
5269692;1;2;1;70;2;28;48;4; ;2;4;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;1;600000;877803;2; ;56;57;53;1;2;10;5619;25;1205,96925553166
5269695;1;3;1;70;2;2;3;4; ;2;2;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;40000; ; ;47;97;97;1;1;10;4711;25;3682,25940725714
5269695;1;7;1;70;2;12;48;1; ;2;12;8; ;4;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;01;58;62;1;1;10;0112;25;3682,25940725714
5269695;1;9;1;70;2;8;48;1; ;2;8;1; ;8;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;86;55;55;1;1;10;8621;25;3682,25940725714
5269714;1;3;1;70;2;8;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;41;95;95;1;1;10;4111;25;4036,25611155039
5269725;1;2;1;70;2;30;48;1; ;2;30;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;45;45;1;2;10;4721;25;4823,87702212662
5269735;1;3;1;70;2;12;48;4; ;2;14;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;01;62;62;1;1;10;0121;25;2398,90454150327
5269744;1;1;1;70;2;20;48;3; ;2;20;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;53;54;1;2;10;9700;25;2871,07377059688
5269749;1;3;1;70;2;3;14;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;01;53;62;1;1;10;0121;25;7327,46515007593
5269765;1;2;1;70;2;2;48;1; ;2;8;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;45;45;1;1;10;4771;25;1205,96925553166
5269905;1;3;1;70;2;26;48;1; ;2;26;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;887000;2; ;46;32;32;1;2;10;4631;68;1148,40465789714
5269905;1;4;1;70;2;27;48;1; ;2;28;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;47;45;45;1;2;10;4711;68;1148,40465789714
5271435;1;3;1;70;2;4;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;01;45;62;1;1;10;0145;68;1608,04786113549
5271440;1;9;1;70;2;2;48;1; ;2;2;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;980000;980000;2; ;01;97;62;1;1;10;0145;68;4058,38019679709
5271443;1;4;1;70;2;2;48;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;312000;900000;2; ;47;45;45;1;1;10;4719;68;2938,50268975192
5271445;1;1;1;70;2;52;48;1; ;2;52;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;3; ;49;98;98;1;2;10;4921;68;1014,59504919927
5271451;1;2;1;70;2;24;48;1; ;2;32;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;97;53;1;2;10;5611;68;4058,38019679709
5271455;1;2;1;70;2;12;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;54; ;1;1;10;.;68;1308,27475017315
5271682;1;2;1;70;2;8;48;1; ;2;8;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;47;45;45;1;1;10;4771;68;2328,96320936089
5271685;1;3;1;70;2;40;24;8; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ; ;62; ;1;2;10;.;68;4058,38019679709
5271712;1;1;1;70;2;24;84;1; ;2;8;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;81;62;61;1;2;10;8130;25;1365,41227289084
5271776;1;2;1;70;2;1;48;1; ;2;1;1; ;9;2;4; ; ;1; ; ; ; ; ; ; ; ;1;877803;877803;1;1;01;62;62;1;1;10;0125;25;1922,30808953651
5271998;1;1;1;70;2;28;48;4; ;2;3;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;800000;2; ;41;95;95;1;2;10;4111;19;1018,2830539687
5271998;1;2;1;70;2;28;48;1; ;2;36;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;56;53;53;1;2;10;5619;19;1018,2830539687
5272030;1;3;1;70;2;52;40;1; ;2;76;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;93;62;59;1;2;10;9329;19;695,934721678248
5272031;1;1;1;70;2;24;48;1; ;2;36;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877300;2; ;43;98;85;1;2;10;4321;19;1610,37510502786
5272037;1;1;1;70;2;32;40;1; ;2;104;3; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;877803;2; ;97;53;54;1;2;10;9700;19;663,189214124825
5272044;1;2;1;70;2;150;40;3; ;2;150;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877300;2; ;97;54;54;1;2;10;9700;19;663,189214124825
5272044;1;3;1;70;2;52;40;1; ;2;60;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;47;97;45;1;2;10;4771;19;663,189214124825
5272046;1;1;1;70;2;8;40;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877300;2; ;97;54;54;1;1;10;9700;19;1616,85232079778
5272046;1;2;1;70;2;24;30;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;98; ; ; ;03; ;1;2;10;.;19;1616,85232079778
5272059;1;1;1;70;2;28;40;1; ;2;28;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;887300;2; ;56;53;53;1;2;10;5611;19;2652,7568564993
5272061;1;2;1;70;2;98;98;1; ;2;104;3; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;600000;2; ;97;45;54;1;2;10;9700;19;2483,11795343647
5272062;1;1;1;70;2;3;40;3; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;887300;2; ;07;54;71;1;1;10;0722;19;1289,49988207526
5272065;1;2;1;70;2;52;40;1; ;2;200;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;97;45;54;1;2;10;9700;19;1394,92048041194
5272075;1;1;1;70;2;32;40;3; ;2;32;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;54;54;1;2;10;9700;19;757,531730999817
5272075;1;3;1;70;2;28;40;3; ;2;32;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;54;54;1;2;10;9700;19;757,531730999817
5272077;1;1;1;70;2;12;48;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;41;95;95;1;1;10;4111;19;1657,67668178803
5272080;1;2;1;70;2;4;40;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;47;32;45;1;1;10;4772;19;2500,22913354659
5272100;1;2;1;70;2;32;40;1; ;2;32;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;49;36;36;1;2;10;4921;19;2652,7568564993
5272362;1;2;1;70;2;28;45;1; ;2;48;1; ;4;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;56;77;77;1;2;10;5611;76;3632,07461108335
5272365;1;3;1;70;2;48;24;4; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;53;54;1;2;10;9700;76;1031,7289336166
5272368;1;2;1;70;2;8;48;1; ;2;32;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;43;97;97;1;1;10;4390;76;1062,86363387879
5272372;1;1;1;70;2;2;48;4; ;2;30;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;54;77;1;1;10;5611;76;908,018652770838
5272372;1;2;1;70;2;1;40;1; ;2;6;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;877803;2; ;52;60;39;1;1;10;5222;76;908,018652770838
5272377;1;5;1;70;2;6;48;1; ;2;32;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;84;58;58;1;1;10;8423;76;3632,07461108335
5272379;1;2;1;70;2;108;48;1; ;2;2;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;1;98;98;2; ;16;95;95;1;2;10;1630;76;2738,93492891466
5272381;1;1;1;70;2;8;40;1; ;2;11;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;56;55;53;1;1;10;5611;76;908,018652770838
