DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4277998;1;3;1;70;76;2;16;1; ;2;4;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;80000;53;53;55;1;1;5530;03;76;992,085837414825
4278041;1;2;1;70;05;2;48;1; ;2;3;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;118000;97;58;75;1;1;7522;03;05;1007,85619221794
4278042;1;1;1;70;05;40;48;1; ;2;48;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;80000;34;56;93;1;2;9301;03;05;854,896075548406
4278044;1;4;1;70;05;6;48;1; ;2;8;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;92;1;1;9242;03;05;896,659696779496
4278044;1;5;1;70;05;10;48;1; ;2;20;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;95;85;45;1;1;4542;03;05;896,659696779496
4278046;1;1;1;70;05;9;48;1; ;2;9;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;54;97;24;1;1;2424;03;05;858,537624751795
4278046;1;2;1;70;05;4;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;05;858,537624751795
4278049;1;3;1;70;05;234;24;1; ;2;208;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5211;03;05;1009,53014689779
4278060;1;2;1;70;05;1;48;4; ;2;52;1; ;4;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;94;45;52;1;1;5232;03;05;1034,77328529374
4278079;1;1;1;70;05;48;48;1; ;2;96;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;800000;45;45;52;1;2;5243;03;05;879,389498225898
4278084;1;5;1;70;05;4;48;1; ;2;4;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;140000;58;58;75;1;1;7522;03;05;1206,26986394018
4278091;1;2;1;70;05;10;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;03;05;715,947774910871
4278091;1;3;1;70;05;4;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;03;05;715,947774910871
4278091;1;8;1;70;05;10;48;1; ;2;8;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;53;55;1;1;5521;03;05;715,947774910871
4278137;1;4;1;70;13;104;48;1; ;2;104;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;32;52;1;2;5235;03;13;358,534748984861
4278140;1;1;1;70;13;16;40;4; ;2;16;4; ;8;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8050;03;13;368,147560156967
4278140;1;2;1;70;13;12;40;1; ;2;12;1; ;6;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5529;03;13;368,147560156967
4278174;1;1;1;70;17;20;48;1; ;2;25;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4530;03;17;125,684472412939
4278174;1;3;1;70;17;20;45;1; ;2;20;1; ;9;1;1; ; ;1; ; ; ; ; ; ; ; ;2; ;39;39;60;1;2;6042;03;17;125,684472412939
4278174;1;4;1;70;17;20;48;1; ;2;22;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;38;64;1;2;6421;03;17;125,684472412939
4278180;1;2;1;70;17;12;48;1; ;2;8;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;55;53;55;1;1;5521;03;17;158,0511361046
4278181;1;2;1;70;17;4;48;1; ;2;4;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;1;800000;45;45;24;1;1;2423;03;17;154,358536820459
4278187;1;5;1;70;17;12;48;1; ;2;12;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;85;93;45;1;1;4552;03;17;118,640272654617
4278189;1;1;1;70;17;8;48;1; ;2;8;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;87;87;36;1;1;3693;03;17;206,194815382468
4278190;1;3;1;70;17;12;48;1; ;2;12;1; ;9;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;21;21;64;1;1;6421;03;17;167,306885009183
4278197;1;2;1;70;17;24;48;1; ;2;24;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;87;87;28;1;2;2811;03;17;202,618874695966
4278199;1;1;1;70;17;4;48;4; ;2;5;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;1;1200000;95;95;45;1;1;4522;03;17;273,047374977299
4278199;1;3;1;70;17;4;48;1; ;2;20;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;97;28;1;1;2893;03;17;273,047374977299
4278202;1;2;1;70;17;52;48;1; ;2;16;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;44;44;93;1;2;9303;03;17;173,030571166704
4278215;1;1;1;70;17;20;48;1; ;2;3;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;97;55;51;1;2;5141;03;17;161,402736578782
4278412;1;2;1;70;50;10;48;1; ;2;10;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8512;03;50;235,429263275602
4278416;1;1;1;70;50;30;48;1; ;2;36;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;32;52;1;2;5231;03;50;211,324927598559
4278417;1;1;1;70;50;104;50;4; ;2;4;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5529;03;50;275,519041528094
4278420;1;1;1;70;50;32;48;1; ;2;25;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;53;55;1;2;5521;03;50;293,629392385147
4278427;1;3;1;70;50;6;48;1; ;2;6;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;75;1;1;7522;03;50;233,052230289156
4278427;1;4;1;70;50;36;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4521;03;50;233,052230289156
4278430;1;1;1;70;50;24;40;4; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;61;1;2;6120;03;50;148,782179176141
4278430;1;3;1;70;50;13;13;1; ;2;8;4; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;02;13;80;1;1;8043;03;50;148,782179176141
4278433;1;1;1;70;50;20;48;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;45;52;1;2;5231;03;50;249,215828876769
4278434;1;4;1;70;50;3;48;1; ;2;3;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;200000;09;18;92;1;1;9241;03;50;273,84948967631
4278435;1;3;1;70;50;12;48;1; ;2;12;1; ;3;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;45;45;52;1;1;5234;03;50;291,251035429102
4278435;1;4;1;70;50;28;48;1; ;2;28;1; ;4;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;95;95;45;1;2;4530;03;50;291,251035429102
4278436;1;4;1;70;50;4;50;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;350000;95;95;45;1;1;4521;03;50;310,270488657514
4278448;1;5;1;70;50;12;40;1; ;2;12;4; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;08;08;85;1;1;8532;03;50;169,89949469091
4278456;1;2;1;70;50;4;48;1; ;2;7;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;53;50;55;1;1;5530;03;50;214,792763815035
4278457;1;2;1;70;50;16;30;1; ;2;16;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;70;1;2;7020;03;50;254,368054450683
4278458;1;1;1;70;50;8;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;53;55;1;1;5521;03;50;293,629392385147
4278470;1;1;1;70;50;10;72;1; ;2;10;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;74;1;1;7492;03;50;275,519041528094
4278470;1;3;1;70;50;8;48;1; ;2;8;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;95;39;50;1;1;5020;03;50;275,519041528094
4278479;1;1;1;70;50;12;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;03;50;214,826435377677
4278479;1;2;1;70;50;12;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;03;50;214,826435377677
4278493;1;3;1;70;52;17;48;1; ;2;10;7; ;2;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;02;50;55;1;2;5521;03;52;231,514905880603
4278505;1;3;1;70;52;104;40;2; ;2;104;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8050;03;52;98,9192399049903
4278510;1;3;1;70;52;7;24;1; ;2;52;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;33;39;75;1;1;7512;03;52;153,61837328866
4278516;1;2;1;70;52;52;40;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;93;93;45;1;2;4552;03;52;143,607356564334
4278521;1;2;1;70;52;26;24;3; ;2;26;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;55;54;95;1;2;9500;03;52;155,134699612779
4278528;1;1;1;70;52;12;48;2; ;2;12;4; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8043;03;52;98,9192399049903
4278528;1;4;1;70;52;12;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;44;34;1;1;3410;03;52;98,9192399049903
4278537;1;4;1;70;52;3;48;4; ;2;20;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;1;100000;41;45;52;1;1;5239;03;52;355,592575116756
4278542;1;2;1;70;52;10;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;1; ;03;52;144,516937113232
4278543;1;2;1;70;52;48;48;2; ;2;48;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;19;19;74;1;2;7421;03;52;258,379437989479
4278546;1;1;1;70;54;1;54;1; ;2;1;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1200000;95;95;45;1;1;4521;03;54;410,883733176804
4278551;1;2;1;70;54;2;48;4; ;2;14;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;99;99;93;1;1;9309;03;54;458,277168617777
4278555;1;2;1;70;54;60;40;1; ;2;99;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;77;41;51;1;2;5135;03;54;414,129558045405
4278562;1;2;1;70;54;4;50;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;580000;97;61;01;1;1;0140;03;54;561,660887390883
4278562;1;4;1;70;54;3;55;3; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;430000;54;54;74;1;1;7493;03;54;561,660887390883
4278570;1;3;1;70;54;4;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;15;1;1;1551;03;54;355,426405548832
4278574;1;1;1;70;54;4;54;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;98;85;45;1;1;4542;03;54;389,180093890328
4278650;1;3;1;70;66;12;48;1; ;2;3;1; ;7;2;1; ; ;1; ; ; ; ; ; ; ; ;1;400000;19;89;26;1;1;2610;03;66;221,953666109675
4278655;1;4;1;70;66;24;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;50;1;2;5030;03;66;336,71675291393
4278658;1;2;1;70;66;52;48;1; ;2;52;2; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;19;19;75;1;2;7512;03;66;262,329330353238
4278665;1;3;1;70;66;15;24;1; ;2;15;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5233;03;66;221,149708509553
4278672;1;4;1;70;66;8;48;1; ;2;6;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;70;18;1;1;1810;03;66;368,991413440269
4278682;1;3;1;70;66;26;40;1; ;2;52;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8043;03;66;259,854239998081
4278689;1;2;1;70;66;12;40;1; ;2;12;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;54;95;1;1;9500;03;66;257,380179049009
4278692;1;1;1;70;66;6;48;1; ;2;6;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;65;1;1;6512;03;66;257,380179049009
4278697;1;4;1;70;68;10;48;1; ;2;10;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;03;68;580,123052400603
4278699;2;1;2;70;68;4;30;4; ;2;12;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;80;80;19;1;1;1929;03;68;270,350502512576
4278704;1;5;1;70;68;1;48;1; ;2;16;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;80;19;1;1;1929;03;68;640,17612621776
4278707;1;3;1;70;68;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;99;99;45;1;1;4530;03;68;559,061927690337
4278708;1;3;1;70;68;12;48;3; ;2;12;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;03;68;452,48890641311
4278709;1;6;1;70;68;2;48;1; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;58;99;50;1;1;5020;03;68;770,039832224967
4278712;1;1;1;70;68;10;48;4; ;2;10;4; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;99;99;90;1;1;9000;03;68;506,176001638854
4278715;1;2;1;70;68;3;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;03;68;576,017634928635
4278717;1;2;1;70;68;6;40;4; ;2;7;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;80;80;19;1;1;1929;03;68;572,131562295793
4278718;1;2;1;70;68;4;48;1; ;2;10;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;75;1;1;7522;03;68;509,455807884518
4278719;1;2;1;70;68;6;48;1; ;2;6;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;77;77;15;1;1;1551;03;68;628,145562701196
4278720;1;1;1;70;68;3;48;4; ;2;3;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;95;95;45;1;1;4521;03;68;502,034430889429
4278723;1;4;1;70;68;12;48;1; ;2;12;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;1;400000;98;98;60;1;1;6041;03;68;489,384553855555
4278724;1;1;1;70;68;36;48;4; ;2;12;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;44;44;75;1;2;7512;03;68;688,624142820647
4278728;1;2;1;70;68;10;48;4; ;2;10;4; ;9;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;05;05;73;1;1;7310;03;68;506,496016970711
4278743;1;1;1;70;68;3;45;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;79;79;18;1;1;1810;03;68;548,966517701503
4278764;1;2;1;70;73;4;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;12; ; ;1;1; ;03;73;154,104150004643
4278765;1;3;1;70;73;20;48;1; ;2;36;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;05;05;01;1;2;0117;03;73;215,303657403654
4278768;1;3;1;70;73;24;48;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;70;92;17;1;2;1730;03;73;252,438640219275
4278768;1;6;1;70;73;12;48;1; ;2;12;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;92;92;17;1;1;1730;03;73;252,438640219275
4278770;1;2;1;70;73;2;48;2; ;2;4;4; ;9;2;4; ; ;1; ; ; ; ; ; ; ; ;1;2000000;12;12;75;1;1;7513;03;73;337,419323524002
4278774;1;2;1;70;73;12;40;3; ;2;12;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;03;73;307,92360895353
4278779;1;2;1;70;73;8;48;1; ;2;8;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;21;21;64;1;1;6421;03;73;237,144392460095
4278789;1;1;1;70;73;12;48;1; ;2;12;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8512;03;73;463,805487521652
4278791;1;3;1;70;73;8;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;03;73;274,438290312065
4278801;1;1;1;70;73;4;48;1; ;2;4;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;1;98;98;98;60;1;1;6042;03;73;454,769504763185
4278807;1;4;1;70;73;140;48;1; ;2;250;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;74;1;2;7499;03;73;236,672957170465
4278809;1;2;1;70;73;4;48;1; ;2;48;1; ;3;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;21;21;70;1;1;7020;03;73;233,414631023268
4278811;1;1;1;70;73;16;48;1; ;2;144;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;13;02;45;1;2;4530;03;73;171,998338397512
4278812;1;2;1;70;73;9;45;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;1; ;03;73;304,280891250534
4278825;1;1;1;70;73;72;48;1; ;2;28;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;39;91;1;2;9199;03;73;222,201633676736
4278826;1;1;1;70;73;2;48;1; ;2;16;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;51;1;1;5141;03;73;188,194133386443
4278829;1;1;1;70;73;24;60;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;03;73;179,842799845332
4278829;1;4;1;70;73;52;50;3; ;2;24;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;54;53;55;1;2;5521;03;73;179,842799845332
4278832;1;2;1;70;73;52;48;1; ;2;20;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4521;03;73;215,041821446272
4278833;1;1;1;70;73;12;40;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;74;1;1;7493;03;73;170,806817086865
4278833;1;2;1;70;73;12;48;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5231;03;73;170,806817086865
4278843;1;3;1;70;76;20;48;1; ;2;28;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;87;93;28;1;2;2811;03;76;926,851106943169
4278847;1;5;1;70;76;4;48;1; ;2;4;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;97;59;64;1;1;6412;03;76;836,840921645627
4278869;1;2;1;70;76;6;44;5; ;2;10;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;79;79;18;1;1;1810;03;76;1299,61845937803
4278875;1;1;1;70;76;9;60;1; ;2;87;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;15;1;1;1589;03;76;1444,09199518504
4278875;1;2;1;70;76;2;56;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;2000000;19;19;74;1;1;7492;03;76;1444,09199518504
4278881;1;2;1;70;76;2;72;1; ;2;8;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;70;70;18;1;1;1810;03;76;980,659225126703
4278917;1;3;1;70;05;144;48;1; ;2;144;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5529;03;05;1049,61981344903
4278932;1;3;1;70;05;10;48;1; ;2;10;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;03;05;778,948282932669
4278938;1;1;1;70;05;20;48;1; ;2;2;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;1;40000;55;53;55;1;2;5530;03;05;909,669993748644
4278950;1;6;1;70;05;8;48;1; ;2;12;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;03;05;996,624869853982
4278955;1;3;1;70;05;8;48;1; ;2;8;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;05;05;80;1;1;8050;03;05;801,019881846663
4278957;1;2;1;70;05;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;54;16;92;1;1;9214;03;05;997,635039116085
4278958;1;3;1;70;05;1;48;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;53;53;55;1;1;5521;03;05;1148,86346085193
4278961;1;4;1;70;05;4;30;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;84;71;13;1;1;1320;03;05;1008,24120553454
4278962;1;1;1;70;05;2;48;4; ;2;2;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;130000;85;85;52;1;1;5272;03;05;898,204561253107
4278962;1;2;1;70;05;2;24;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;55;55;15;1;1;1551;03;05;898,204561253107
4278964;1;1;1;70;05;2;48;1; ;2;2;1; ;9;2;9;POR COBERTURA DE URGENCIAS UN MES; ; ; ; ; ; ; ; ; ;1;1;737717;95;95;45;1;1;4530;03;05;1034,77328529374
4278965;1;4;1;70;05;12;48;2; ;2;208;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;13;39;21;1;1;2109;03;05;1079,88028545126
4278970;1;2;1;70;05;10;48;1; ;2;10;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;52;1;1;5211;03;05;981,544231567118
4278973;1;3;1;70;05;4;48;1; ;2;18;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5235;03;05;769,027714910743
4278980;1;4;1;70;05;12;48;1; ;2;18;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;38;38;74;1;1;7499;03;05;704,669914563504
4278981;1;1;1;70;05;28;48;1; ;2;28;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;21;21;50;1;2;5011;03;05;927,668037865374
4279003;1;2;1;70;05;8;48;1; ;2;8;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;70;1;1;7020;03;05;1023,30785279821
4279007;1;2;1;70;05;52;48;1; ;2;76;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;45;50;55;1;2;5521;03;05;986,494745654269
4279013;1;3;1;70;05;2;32;4; ;2;12;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;13;59;85;1;1;8511;03;05;1099,07777347216
4279013;1;4;1;70;05;18;48;1; ;2;18;1; ;8;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;52;1;2;5243;03;05;1099,07777347216
4279016;1;3;1;70;05;34;48;1; ;2;35;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;05;05;80;1;2;8050;03;05;1031,60174581179
4279026;3;1;3;70;05;6;48;1; ;2;12;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;41;50;1;1;5030;03;05;1485,72982176631
4279027;1;2;1;70;05;20;48;1; ;2;24;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;93;45;52;1;2;5234;03;05;1034,77328529374
4279030;1;3;1;70;05;5;48;1; ;2;8;2; ;9;2;4; ; ; ; ;1; ; ; ; ; ; ;2; ;59;58;75;1;1;7524;03;05;1023,30785279821
4279031;1;1;1;70;05;32;48;1; ;2;32;1; ;5;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;02;02;45;1;2;4522;03;05;1077,37161864812
4279032;1;2;1;70;05;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;15;15;52;1;1;5239;03;05;1044,54473958892
4279040;1;2;1;70;05;5;48;1; ;2;2;1; ;2;2;5; ; ; ; ; ; ; ; ; ; ;1;1;180000;02;02;45;1;1;4542;03;05;1044,54473958892
4279042;1;1;1;70;05;8;48;4; ;2;8;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8011;03;05;927,668037865374
4279044;1;2;1;70;05;52;48;4; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;2;6031;03;05;1121,75450481114
4279049;1;2;1;70;05;16;48;1; ;2;156;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;79;95;45;1;2;4521;03;05;1053,75515526052
4279053;1;4;1;70;05;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;92;38;60;1;2;6031;03;05;938,423318010586
4279060;1;6;1;70;05;156;48;1; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;79;61;01;1;2;0111;03;05;1111,34020135767
4279067;1;2;1;70;05;20;24;1; ;2;98;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;35;1;2;3591;03;05;1134,05464942997
4279105;1;4;1;70;08;24;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5269;03;08;537,932599970345
4279106;1;2;1;70;08;104;48;1; ;2;104;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;57;57;93;1;2;9302;03;08;545,364102560344
4279106;1;4;1;70;08;24;48;1; ;2;4;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;84;45;52;1;2;5234;03;08;545,364102560344
4279120;1;1;1;70;08;32;48;1; ;2;72;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;07;07;80;1;2;8060;03;08;553,639691118914
4279126;1;6;1;70;08;4;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;38;39;52;1;1;5241;03;08;439,119748966447
4279128;1;3;1;70;08;5;48;1; ;2;5;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;45;56;93;1;1;9301;03;08;584,285856214133
4279135;1;2;1;70;08;8;48;1; ;2;9;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;38;45;55;1;1;5529;03;08;635,984890445312
