DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;INI;MES;DPTO;fex_c_2011;AREA
4275998;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;18;83,9158392043239;18
4275999;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;18;83,9486937523628;18
4276000;1;1;1;80;1;1;4;8; ;2; ; ;8; ;2; ;2; ;1;03;18;60,5812115858959;18
4276002;1;1;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;1;03;18;50,817538485553;18
4276002;1;5;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;1;03;18;50,817538485553;18
4276011;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;19;149,360621959546;19
4276012;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;03;19;133,61395579607;19
4276012;1;4;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;03;19;133,61395579607;19
4276013;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ;1;03;19;80,6522926160844;19
4276013;1;2;1;80;1;1;4;8; ;2; ; ;8; ;2; ;2; ;1;03;19;80,6522926160844;19
4276013;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;80,6522926160844;19
4276014;1;2;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;1;03;19;127,447586378626;19
4276014;1;5;1;80;1;1;2;7; ;2; ; ;9; ;2; ;2; ;1;03;19;127,447586378626;19
4276019;1;2;1;80;1;1;1;9;POR ESTAR PRIVADO DE LA LIBERTAD;2; ; ;12;DETENCION DOMICILIARIA;2; ;2; ;1;03;19;115,090633503237;19
4276019;2;3;2;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;03;19;115,090633503237;19
4276019;2;4;2;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;19;115,090633503237;19
4276019;3;1;3;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;1;03;19;115,090633503237;19
4276020;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;19;128,002815040048;19
4276020;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;128,002815040048;19
4276020;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;19;128,002815040048;19
4276023;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;97,42300866572;19
4276023;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;97,42300866572;19
4276024;1;1;1;80;1;1;1;6; ;2; ; ;11; ;2; ;2; ;1;03;19;123,700504882835;19
4276024;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;123,700504882835;19
4276027;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;134,532650206893;19
4276028;1;1;1;80;1;1;4;7; ;2; ; ;8; ;3; ;2; ;1;03;19;135,972681994683;19
4276029;1;1;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;1;03;19;80,6267425688224;19
4276030;1;2;1;80;1;1;3;8; ;2; ; ;1; ;2; ;2; ;1;03;19;111,754977473229;19
4276031;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;19;56,3356455582924;19
4276031;1;9;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;19;56,3356455582924;19
4276033;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;56,3356455582924;19
4276033;1;2;1;80;1;1;4;7; ;2; ; ;9; ;3; ;2; ;1;03;19;56,3356455582924;19
4276033;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;56,3356455582924;19
4276033;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;56,3356455582924;19
4276033;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;56,3356455582924;19
4276033;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;56,3356455582924;19
4276033;1;8;1;80;1;1;2;7; ;1; ;1;2; ;2; ;2; ;1;03;19;56,3356455582924;19
4276035;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;125,93671700216;19
4276035;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;19;125,93671700216;19
4276036;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;19;128,682572019085;19
4276036;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;19;128,682572019085;19
4276038;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;19;58,2986473548613;19
4276039;1;2;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;03;19;116,506865150145;19
4276040;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;03;19;111,613219688907;19
4276042;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;19;140,382728394701;19
4276045;1;5;1;80;1;1;4;8; ;2; ; ;8; ;2; ;2; ;1;03;19;97,6960948990003;19
4276046;1;3;1;80;1;1;3;5; ;2; ; ;11; ;3; ;2; ;1;03;19;90,798374618878;19
4276046;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;19;90,798374618878;19
4276046;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;90,798374618878;19
4276047;1;2;1;80;1;1;4;8; ;2; ; ;5; ;2; ;2; ;1;03;19;96,848536299263;19
4276047;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;96,848536299263;19
4276047;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;96,848536299263;19
4276047;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;96,848536299263;19
4276048;1;2;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;1;03;19;114,614875075185;19
4276049;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;123,126032516378;19
4276049;1;5;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;03;19;123,126032516378;19
4276050;1;1;1;80;1;1;1;8; ;2; ; ;10; ;3; ;1;20000;1;03;19;87,3046418622163;19
4276050;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;87,3046418622163;19
4276051;1;1;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;1;03;19;104,075357911852;19
4276052;1;1;1;80;1;1;4;9;PARA DEDICARSE A DESCANSAR;2; ; ;11; ;3; ;2; ;1;03;19;87,3046418622163;19
4276052;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;19;87,3046418622163;19
4276054;1;1;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;03;19;130,28193393332;19
4276054;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;130,28193393332;19
4276055;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;03;19;99,7361491005096;19
4276055;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;99,7361491005096;19
4276059;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;111,180505106772;19
4276060;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;100,310621466967;19
4276065;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;03;19;102,584571902039;19
4276065;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;102,584571902039;19
4276065;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;102,584571902039;19
4276066;1;1;1;80;1;1;1;8; ;2; ; ;8; ;3; ;2; ;1;03;19;102,584571902039;19
4276066;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;102,584571902039;19
4276066;1;4;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;1;03;19;102,584571902039;19
4276067;1;1;1;80;1;1;2;5; ;2; ; ;10; ;3; ;2; ;1;03;19;112,096818750128;19
4276068;1;2;1;80;1;1;2;5; ;2; ; ;8; ;3; ;2; ;1;03;19;89,5668978179206;19
4276069;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;168,948030614782;19
4276069;1;5;1;80;1;1;2;8; ;2; ; ;9; ;2; ;2; ;1;03;19;168,948030614782;19
4276070;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;57,7328620980986;19
4276070;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;57,7328620980986;19
4276070;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;57,7328620980986;19
4276071;1;6;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;03;19;168,373558248325;19
4276073;1;2;1;80;1;1;4;7; ;2; ; ;8; ;2; ;2; ;1;03;19;125,555596303666;19
4276073;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;125,555596303666;19
4276074;1;1;1;80;1;1;4;8; ;2; ; ;8; ;2; ;2; ;1;03;19;94,8425036392714;19
4276074;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;19;94,8425036392714;19
4276075;1;4;1;80;1;2; ; ; ; ;2; ; ;.;1;2;2; ;1;03;19;125,173635943553;19
4276076;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;19;151,897921989638;19
4276076;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;151,897921989638;19
4276076;1;6;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;03;19;151,897921989638;19
4276077;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;1;90000;1;03;19;109,024243168203;19
4276077;1;3;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;1;03;19;109,024243168203;19
4276077;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;109,024243168203;19
4276077;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;19;109,024243168203;19
4276078;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;03;19;107,848483244022;19
4276078;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;107,848483244022;19
4276079;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;114,614875075185;19
4276080;1;1;1;80;1;1;4;7; ;2; ; ;8; ;3; ;2; ;1;03;19;89,8226981872741;19
4276080;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;19;89,8226981872741;19
4276081;1;1;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;1;03;19;110,312564917972;19
4276082;1;1;1;80;1;1;2;5; ;2; ; ;11; ;3; ;2; ;1;03;19;128,33834997472;19
4276082;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;128,33834997472;19
4276083;1;1;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;1;03;19;87,3046418622163;19
4276083;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;03;19;87,3046418622163;19
4276085;1;1;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;1;03;19;125,102798354878;19
4276086;1;2;1;80;1;1;2;8; ;2; ; ;1; ;2; ;2; ;1;03;19;136,959833226714;19
4276086;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;136,959833226714;19
4276087;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;138,490738319741;19
4276088;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;03;19;87,8791142286733;19
4276090;1;3;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;1;03;19;140,382728394701;19
4276094;1;1;1;80;1;1;3;2; ;2; ; ;2; ;2; ;2; ;1;03;19;102,183367836892;19
4276095;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;19;140,382728394701;19
4276096;1;2;1;80;1;1;4;6; ;2; ; ;8; ;2; ;2; ;1;03;19;86,9628005853175;19
4276096;1;3;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;03;19;86,9628005853175;19
4276101;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;95,4794247071192;19
4276101;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;95,4794247071192;19
4276104;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;165,092510286538;19
4276104;1;8;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;165,092510286538;19
4276106;1;1;1;80;1;1;2;8; ;2; ; ;2; ;2; ;2; ;1;03;19;84,9915014274268;19
4276106;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;84,9915014274268;19
4276106;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;84,9915014274268;19
4276107;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;03;19;143,128583411626;19
4276127;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;205,671789481307;20
4276129;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;127,568915818966;20
4276129;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;127,568915818966;20
4276130;1;1;1;80;1;1;3;7; ;2; ; ;8; ;2; ;2; ;1;03;20;115,058117943621;20
4276130;1;2;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;03;20;115,058117943621;20
4276131;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;135,769575675613;20
4276133;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;03;20;192,954978399075;20
4276133;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;20;192,954978399075;20
4276133;1;6;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;20;192,954978399075;20
4276135;1;2;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;03;20;188,295644299322;20
4276136;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;234,516646052661;20
4276137;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;146,521159547365;20
4276137;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;146,521159547365;20
4276137;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;146,521159547365;20
4276137;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;146,521159547365;20
4276137;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;146,521159547365;20
4276138;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;219,923717402934;20
4276138;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;219,923717402934;20
4276138;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;20;219,923717402934;20
4276139;1;2;1;80;1;1;4;6; ;2; ; ;11; ;2; ;2; ;1;03;20;173,52276085372;20
4276139;1;5;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;1;03;20;173,52276085372;20
4276139;1;8;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;173,52276085372;20
4276140;1;1;1;80;1;1;1;3; ;2; ; ;4; ;2; ;2; ;1;03;20;197,696886540697;20
4276141;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;20;179,333988955048;20
4276141;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;20;179,333988955048;20
4276141;1;4;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;03;20;179,333988955048;20
4276142;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;20;205,364488500371;20
4276143;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;03;20;209,220932012379;20
4276143;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;209,220932012379;20
4276143;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;209,220932012379;20
4276143;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;209,220932012379;20
4276143;1;8;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;209,220932012379;20
4276143;1;9;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;209,220932012379;20
4276144;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;20;240,294892533532;20
4276144;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;240,294892533532;20
4276144;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;240,294892533532;20
4276146;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;122,260559284301;20
4276146;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;122,260559284301;20
4276147;1;7;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;20;254,109792811449;20
4276147;1;8;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;20;254,109792811449;20
4276148;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;20;174,025632420383;20
4276148;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;174,025632420383;20
4276149;1;1;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;03;20;98,619607843141;20
4276149;1;3;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;03;20;98,619607843141;20
4276149;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;20;98,619607843141;20
4276150;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;20;131,669291290255;20
4276151;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;20;222,140718979736;20
4276152;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;154,732504682676;20
4276153;1;5;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;03;20;191,229347423852;20
4276154;1;2;1;80;1;1;4;2; ;2; ; ;9; ;2; ;2; ;1;03;20;229,66596037241;20
4276154;1;5;1;80;1;1;4;6; ;2; ; ;8; ;2; ;2; ;1;03;20;229,66596037241;20
4276155;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;20;184,195359913964;20
4276155;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;20;184,195359913964;20
4276156;1;1;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;03;20;221,682931406527;20
4276156;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;20;221,682931406527;20
4276157;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;167,108431755602;20
4276158;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;20;167,415732736538;20
4276158;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;167,415732736538;20
4276160;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;03;20;250,377418104402;20
4276162;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;181,667660658164;20
4276162;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;181,667660658164;20
4276166;1;3;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;1;03;20;154,732504682676;20
4276167;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;210,362147356039;20
4276167;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;20;210,362147356039;20
4276168;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;175,901633269084;20
4276169;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;231,841973621444;20
4276169;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;20;231,841973621444;20
4276170;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;247,774448524838;20
4276170;1;9;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;247,774448524838;20
4276171;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;20;205,364488500371;20
4276172;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;20;205,364488500371;20
4276174;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;20;255,685774639068;20
4276175;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;135,769575675613;20
4276177;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;20;234,516646052661;20
4276178;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;03;20;150,497258408967;20
4276178;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;20;150,497258408967;20
4276180;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;257,579859445082;20
4276182;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;03;20;157,854162689644;20
4276183;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;03;20;167,108431755602;20
4276184;1;2;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;03;20;135,769575675613;20
4276185;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;03;20;182,43614591037;20
4276210;1;3;1;80;1;1;1;7; ;2; ; ;4; ;2; ;1;600000;1;03;20;248,618204100809;20
4276212;1;1;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ;1;03;20;214,615360868268;20
4276212;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;20;214,615360868268;20
4276214;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;20;150,650304254631;20
4276214;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;150,650304254631;20
4276216;1;1;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;03;20;275,734032998878;20
4276216;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;20;275,734032998878;20
4276231;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;23;171,421993677007;23
4276232;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;23;170,642357433288;23
4276233;1;1;1;80;1;1;3;8; ;2; ; ;8; ;2; ;2; ;1;03;23;141,629773821836;23
4276233;1;2;1;80;1;1;3;7; ;2; ; ;8; ;2; ;2; ;1;03;23;141,629773821836;23
4276233;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;23;141,629773821836;23
4276234;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;23;187,339225987051;23
4276235;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;23;187,339225987051;23
4276236;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;03;23;197,217190933403;23
4276237;1;1;1;80;1;1;2;4; ;2; ; ;12;INCAPACITADO POR ACCIDENTE;2; ;2; ;1;03;23;213,39763261628;23
4276237;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;23;213,39763261628;23
4276237;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;23;213,39763261628;23
4276238;1;2;1;80;1;1;1;6; ;2; ; ;9; ;2; ;2; ;1;03;23;196,667452669114;23
4276239;1;1;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;1;03;23;202,235299572686;23
4276240;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;23;197,308458075462;23
4276240;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;23;197,308458075462;23
4276241;1;3;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;23;195,414755998544;23
4276241;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;23;195,414755998544;23
4276241;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;23;195,414755998544;23
4276244;1;1;1;80;1;1;2;5; ;2; ; ;10; ;3; ;2; ;1;03;23;151,497219055973;23
4276244;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;23;151,497219055973;23
4276244;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;23;151,497219055973;23
4276246;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;23;176,219084082344;23
4276246;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;23;176,219084082344;23
4276246;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;23;176,219084082344;23
4276247;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;23;173,53397156443;23
4276247;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;23;173,53397156443;23
4276249;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;23;190,617665593207;23
4276250;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;23;186,713845167042;23
4276252;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;03;23;187,990751105614;23
4276255;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;23;194,091294100323;23
4276256;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;23;136,05304717278;23
4276257;1;1;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;03;23;199,94589227527;23
4276258;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;03;23;172,383061748133;23
4276258;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;23;172,383061748133;23
4276258;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;23;172,383061748133;23
4276259;1;1;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;03;23;149,782659039682;23
4276259;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;03;23;149,782659039682;23
4276260;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;03;23;183,487579066502;23
4276261;1;1;1;80;1;1;4;3; ;2; ; ;4; ;2; ;2; ;1;03;23;215,262248097126;23
4276261;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;23;215,262248097126;23
4276261;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;23;215,262248097126;23
