Directorio;Secuencia_p;Orden;Hogar;Regis;P7495;P7500s1;P7500s2;P7500s3a1;P7500s2a1;P7500s1a1;P7500s3;P7505;P7510s3;P7510s6;P7510s2a1;P7510s6a1;P7510s5a1;P7510s3a1;P7510s1a1;P7510s5;P7510s1;P7510s2;P7510s7a1;P7510s7;P750s1;P750s1a1;P750s2;P750s2a1;P750s3;P750s3a1;P750s4;Area;Mes;Dpto;Fex_c_2011
3891051;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;859,34467999217
3891052;1;1;1;95;1;2;1; ;843000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;861,104697775084
3891052;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;861,104697775084
3891052;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;861,104697775084
3891052;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;861,104697775084
3891053;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1179,38858528199
3891054;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;2898000;1; ; ; ; ; ; ; ;05;12;05;1068,30390406281
3891054;1;2;1;95;1;2;1; ;750000; ;2;1;2;2; ; ; ; ; ;2;2;2;890000;1; ; ; ; ; ; ; ;05;12;05;1068,30390406281
3891054;1;3;1;95;2; ; ; ; ; ; ;1;2;1; ;700000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;05;12;05;1068,30390406281
3891054;1;4;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;3000000;2;1;2; ;2; ; ; ; ; ; ; ;05;12;05;1068,30390406281
3891055;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;625000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;05;12;05;1179,38858528199
3891056;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;89000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;05;12;05;1233,52929025856
3891056;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1233,52929025856
3891057;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;78000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;05;12;05;1440,55737833909
3891057;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1440,55737833909
3891057;1;3;1;95;2; ; ; ; ; ; ;1;2;1; ;106000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;05;12;05;1440,55737833909
3891058;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;420000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;05;12;05;1115,50921981979
3891058;1;2;1;95;1;2;1; ;1300000; ;2;1;2;2; ; ; ; ; ;2;2;2;1300000;1; ; ; ; ; ; ; ;05;12;05;1115,50921981979
3891058;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1115,50921981979
3891059;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;1500000;1; ; ; ; ; ; ; ;05;12;05;948,250164986758
3891059;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;948,250164986758
3891059;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;948,250164986758
3891059;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;948,250164986758
3891060;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;628000;2;1;2;1700000;1; ; ; ; ; ; ; ;05;12;05;1051,14583821263
3891061;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;168000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;05;12;05;1090,88972762266
3891061;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1090,88972762266
3891061;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1090,88972762266
3891062;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;400000;1; ; ; ; ; ; ; ;05;12;05;1411,66221750632
3891062;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1411,66221750632
3891062;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1411,66221750632
3891062;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1411,66221750632
3891063;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1235,75871946678
3891064;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1158,43381596722
3891064;1;2;1;95;1;1;2; ; ;300000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1158,43381596722
3891064;1;3;1;95;2; ; ; ; ; ; ;1;2;1; ;132000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;05;12;05;1158,43381596722
3891065;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;204000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;05;12;05;895,50500512721
3891065;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;280000; ;2;2;2; ;2; ; ;1;280000; ; ; ;05;12;05;895,50500512721
3891067;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;950,699018806392
3891067;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;950,699018806392
3891067;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;950,699018806392
3891067;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;950,699018806392
3891068;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1028,55951317905
3891069;1;1;1;95;1;1;2; ; ;7000000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1182,24406643688
3891069;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1182,24406643688
3891070;1;1;1;95;1;1;2; ; ;250000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1048,09409501307
3891071;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;790,576666211529
3891071;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;790,576666211529
3891071;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;790,576666211529
3891071;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;790,576666211529
3891071;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;790,576666211529
3891071;1;7;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;790,576666211529
3891072;1;1;1;95;1;2;1; ;3000000; ;2;1;2;2; ; ; ; ; ;2;2;2;3000000;1; ; ; ; ; ; ; ;05;12;05;999,664352346281
3891072;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;999,664352346281
3891073;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;540000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;05;12;05;1048,09409501307
3891074;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1130,9588426152
3891074;1;2;1;95;2; ; ; ; ; ; ;1;2;1; ;144000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;05;12;05;1130,9588426152
3891075;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;77000;2000000; ; ;1;2;2; ;2; ; ; ; ; ; ; ;05;12;05;1097,19906489558
3891075;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1097,19906489558
3891075;1;3;1;95;2; ; ; ; ; ; ;1;2;1; ;144000; ; ;7200000;2;1;2; ;2; ; ; ; ; ; ; ;05;12;05;1097,19906489558
3891076;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;50000000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;05;12;05;965,775611088813
3891076;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;965,775611088813
3891076;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;965,775611088813
3891076;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;965,775611088813
3891076;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;965,775611088813
3891077;1;1;1;95;1;1;2; ; ;310000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1187,32897679998
3891077;1;2;1;95;2; ; ; ; ; ; ;1;2;1; ;594000; ; ; ;2;2;2;588000;1; ; ; ; ; ; ; ;05;12;05;1187,32897679998
3891078;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1179,38858528199
3891080;1;1;1;95;1;1;1; ;572000;1500000;2;1;2;2; ; ; ; ; ;2;2;2;1300000;1; ; ; ; ; ; ; ;05;12;05;1235,75871946678
3891081;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;998000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;05;12;05;1092,11415453248
3891081;1;2;1;95;2; ; ; ; ; ; ;1;2;1; ;520000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;05;12;05;1092,11415453248
3891081;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1092,11415453248
3891083;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;300000; ; ; ;2;2;2;2200000;1; ; ; ; ; ; ; ;05;12;05;1139,31947028945
3891083;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1139,31947028945
3891084;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1153,54516764878
3891084;1;2;1;95;2; ; ; ; ; ; ;1;2;1; ;140000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;05;12;05;1153,54516764878
3891085;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1039,60450380098
3891085;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1039,60450380098
3891085;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1039,60450380098
3891086;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1130,9588426152
3891086;1;2;1;95;2; ; ; ; ; ; ;1;2;9; ; ; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;05;12;05;1130,9588426152
3891087;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;909,534440441876
3891087;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;909,534440441876
3891087;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;909,534440441876
3891088;1;1;1;95;1;2;1; ;2200000; ;2;1;2;2; ; ; ; ; ;2;2;2;15400000;1; ; ; ; ; ; ; ;05;12;05;1150,49342444923
3891088;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;5000000;2;1;2; ;2; ; ; ; ; ; ; ;05;12;05;1150,49342444923
3891089;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1092,11415453248
3891089;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1092,11415453248
3891089;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1092,11415453248
3891090;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;150000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;05;12;05;1039,60450380098
3891090;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1039,60450380098
3891090;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1039,60450380098
3891091;1;1;1;95;1;2;1; ;567028; ;2;1;2;2; ; ;14000000; ; ;1;2;2; ;2; ; ; ; ; ; ; ;05;12;05;174,682349168845
3891092;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1179,38858528199
3891093;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;4800000;2;1;2; ;2; ; ; ; ; ; ; ;05;12;05;1048,09409501307
3891094;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1206,86355863401
3891094;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1206,86355863401
3891095;1;1;1;95;1;1;2; ; ;150000;2;1;2;2;1560000; ; ; ; ;2;2;1; ;2; ; ; ; ; ; ; ;05;12;05;3144,28228503922
3891096;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;3276,34246359743
3891096;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;3276,34246359743
3891096;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;3276,34246359743
3891097;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;2334,92174603933
3891097;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;2334,92174603933
3891097;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;2334,92174603933
3891097;1;4;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;720000;2400000;2;1;2; ;2; ; ;1;720000; ; ; ;05;12;05;2334,92174603933
3891098;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;2500000;1; ; ; ; ; ; ; ;05;12;05;3254,33146160443
3891098;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;3254,33146160443
3891098;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;3254,33146160443
3891099;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;3538,16575584598
3891100;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;3538,16575584598
3891101;1;1;1;95;1;2;1; ;700000; ;2;1;2;2; ; ; ; ; ;2;2;2;1600000;1; ; ; ; ; ; ; ;05;12;05;169,866489030051
3891101;1;2;1;95;1;2;1; ;567028; ;2;1;2;2; ; ; ; ; ;2;2;2;1278000;1; ; ; ; ; ; ; ;05;12;05;169,866489030051
3891102;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1130,9588426152
3891102;1;2;1;95;2; ; ; ; ; ; ;1;2;1; ;73000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;05;12;05;1130,9588426152
3891104;1;1;1;95;1;2;1; ;567028; ;2;1;2;2; ; ; ; ; ;2;2;2;1278000;1; ; ; ; ; ; ; ;05;12;05;1204,6341294258
3891104;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;3500000;1; ; ; ; ; ; ; ;05;12;05;1204,6341294258
3891104;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1204,6341294258
3891105;1;1;1;95;1;1;1; ;650000;700000;2;1;2;2; ; ; ; ; ;2;2;2;1480000;1; ; ; ; ; ; ; ;05;12;05;1048,09409501307
3891106;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;949,474591896575
3891106;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;8400000;2;1;2; ;2; ; ; ; ; ; ; ;05;12;05;949,474591896575
3891106;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;949,474591896575
3891106;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;949,474591896575
3891108;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;900000; ;2;2;2; ;2; ; ;1;900000; ; ; ;05;12;05;825,9915296078
3891108;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;825,9915296078
3891108;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;825,9915296078
3891108;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;825,9915296078
3891108;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;825,9915296078
3891108;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;825,9915296078
3891108;1;7;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;825,9915296078
3891109;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1161,90579532303
3891109;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1161,90579532303
3891110;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;1300000;1; ; ; ; ; ; ; ;05;12;05;1092,11415453248
3891110;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1092,11415453248
3891110;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1092,11415453248
3891111;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;937,205174364824
3891111;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;937,205174364824
3891112;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1066,27073689927
3891112;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1066,27073689927
3891112;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1066,27073689927
3891112;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1066,27073689927
3891113;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;985,634917031615
3891114;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;986,859343941432
3891115;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;3460,63550294635
3891115;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;3460,63550294635
3891116;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;3700,07451615408
3891116;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;3700,07451615408
3891116;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;3700,07451615408
3891117;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;3417,95841086835
3891117;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;3417,95841086835
3891118;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;3392,87652784561
3891118;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;3392,87652784561
3891119;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;3041,79661312491
3891119;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;3041,79661312491
3891119;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;3041,79661312491
3891122;1;1;1;95;1;1;2; ; ;380000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1162,76284198098
3891122;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1162,76284198098
3891122;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1162,76284198098
3891122;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1162,76284198098
3891124;1;1;1;95;1;2;1; ;1800000; ;2;1;2;2; ; ; ; ; ;2;2;2;2600000;1; ; ; ; ; ; ; ;05;12;05;235,277036251054
3891124;1;2;1;95;1;2;1; ;1600000; ;2;1;2;2; ; ; ; ; ;2;2;2;3200000;1; ; ; ; ; ; ; ;05;12;05;235,277036251054
3891124;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;235,277036251054
3891124;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;235,277036251054
3891125;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1182,24406643688
3891125;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;420000;1; ; ; ; ; ; ; ;05;12;05;1182,24406643688
3891126;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1150,49342444923
3891126;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;1150,49342444923
3891127;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;960,519582518509
3891127;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;960,519582518509
3891127;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;960,519582518509
3891127;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;960,519582518509
3891127;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;12;05;960,519582518509
3891127;1;6;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;1150000;1; ; ; ; ; ; ; ;05;12;05;960,519582518509
