DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S4,P7510S6,P7510S2A1,P7510S4A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,CLASE,P7510S7A1,P7510S7,DPTO,fex_c_2011
610316,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,23,348.204.946.352.574
610316,1,2,95,2,,,,,,,,1,2,,2,,,,,,240000,2,1,2,2,,2,23,348.204.946.352.574
610317,1,1,95,2,,,,,,,,1,2,,2,,,,,,300000,2,1,2,2,,2,23,269.200.243.905.496
610317,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,23,269.200.243.905.496
610317,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,23,269.200.243.905.496
610317,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,23,269.200.243.905.496
610317,1,8,95,2,,,,,,,,1,2,,2,360000,,,,,,2,2,1,2,,2,23,269.200.243.905.496
610318,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,23,363.671.692.279.112
610318,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,23,363.671.692.279.112
610318,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,23,363.671.692.279.112
610318,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,23,363.671.692.279.112
610324,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,583.646.544.914.594
610324,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,583.646.544.914.594
610325,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,641.990.238.057.098
610325,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,641.990.238.057.098
610325,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,641.990.238.057.098
610325,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,641.990.238.057.098
610325,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,641.990.238.057.098
610325,1,6,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,641.990.238.057.098
610327,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,734.022.445.765.265
610327,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,734.022.445.765.265
610328,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,656.290.203.469.336
610328,1,5,95,2,,,,,,,,1,2,,2,,,,,,200000,2,1,2,2,,2,47,656.290.203.469.336
610329,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,701.143.975.449.828
610329,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,701.143.975.449.828
610329,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,701.143.975.449.828
610329,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,701.143.975.449.828
610329,2,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,701.143.975.449.828
610330,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,733.582.556.797.452
610330,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,733.582.556.797.452
610330,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,733.582.556.797.452
610331,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,615.346.594.107.041
610331,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,615.346.594.107.041
610332,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,618.645.344.027.431
610332,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,618.645.344.027.431
610332,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,618.645.344.027.431
610332,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,618.645.344.027.431
610332,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,618.645.344.027.431
610332,1,6,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,618.645.344.027.431
610332,1,7,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,618.645.344.027.431
610332,1,8,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,618.645.344.027.431
610333,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,914.316.282.351.175
610333,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,914.316.282.351.175
610333,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,914.316.282.351.175
610336,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,645.643.584.972.146
610337,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,707.217.656.007.229
610337,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,707.217.656.007.229
610338,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,615.346.594.107.041
610338,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,615.346.594.107.041
610339,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,579.394.344.431.701
610339,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,579.394.344.431.701
610339,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,579.394.344.431.701
610339,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,579.394.344.431.701
610339,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,579.394.344.431.701
610339,1,6,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,579.394.344.431.701
610339,1,7,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,579.394.344.431.701
610339,1,8,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,579.394.344.431.701
610340,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,525.284.952.715.354
610340,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,525.284.952.715.354
610340,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,525.284.952.715.354
610340,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,525.284.952.715.354
610340,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,525.284.952.715.354
610340,1,6,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,525.284.952.715.354
610341,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,106.953.184.955.947
610341,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,106.953.184.955.947
610341,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,106.953.184.955.947
610341,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,106.953.184.955.947
610341,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,106.953.184.955.947
610341,1,6,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,106.953.184.955.947
610342,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,106.949.341.537.786
610342,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,106.949.341.537.786
610342,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,106.949.341.537.786
610342,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,106.949.341.537.786
610342,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,106.949.341.537.786
610349,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,453.750.716.811.931
610349,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,453.750.716.811.931
610350,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,714.880.960.836.833
610350,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,714.880.960.836.833
610350,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,714.880.960.836.833
610350,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,714.880.960.836.833
610352,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,645.643.584.972.146
610353,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,516.701.834.480.872
610353,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,516.701.834.480.872
610353,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,516.701.834.480.872
610354,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,847.044.964.690.646
610354,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,847.044.964.690.646
610354,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,847.044.964.690.646
610354,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,847.044.964.690.646
610354,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,847.044.964.690.646
610355,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,913.170.433.820.803
610355,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,913.170.433.820.803
610355,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,913.170.433.820.803
610355,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,913.170.433.820.803
610355,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,913.170.433.820.803
610355,1,6,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,913.170.433.820.803
610356,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,653.323.809.747.094
610356,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,653.323.809.747.094
610356,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,653.323.809.747.094
610356,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,653.323.809.747.094
610357,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,437.630.600.301.644
610358,1,1,95,2,,,,,,,,1,2,,2,,,,,,1200000,2,1,2,2,,2,47,655.054.474.264.217
610358,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,655.054.474.264.217
610359,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,72.416.257.575.724
610359,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,72.416.257.575.724
610360,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,755.862.624.949.687
610360,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,755.862.624.949.687
610361,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,760.875.099.189.756
610361,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,760.875.099.189.756
610361,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,760.875.099.189.756
610361,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,760.875.099.189.756
610361,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,760.875.099.189.756
610361,1,6,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,760.875.099.189.756
610365,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,437.630.600.301.644
610366,1,1,95,2,,,,,,,,1,2,,2,,,,,,40000,2,1,2,2,,2,47,437.630.600.301.644
610367,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,645.643.584.972.146
610368,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,475.167.926.973.884
610368,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,475.167.926.973.884
610368,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,475.167.926.973.884
610368,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,475.167.926.973.884
610369,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,757.736.515.965.954
610369,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,757.736.515.965.954
610369,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,757.736.515.965.954
610369,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,757.736.515.965.954
610369,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,757.736.515.965.954
610370,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,965.857.989.100.546
610370,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,965.857.989.100.546
610371,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,159.960.374.912.334
610371,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,159.960.374.912.334
610371,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,159.960.374.912.334
610371,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,159.960.374.912.334
610371,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,159.960.374.912.334
610378,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,645.643.584.972.146
610379,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,506.867.976.166.331
610379,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,506.867.976.166.331
610379,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,506.867.976.166.331
610379,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,506.867.976.166.331
610381,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,468.056.865.538.413
610381,1,2,95,2,,,,,,,,1,2,,2,,,,,,300000,2,1,2,2,,2,47,468.056.865.538.413
610381,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,468.056.865.538.413
610382,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,856.361.966.800.962
610382,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,856.361.966.800.962
610384,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,547.565.020.867.589
610384,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,547.565.020.867.589
610384,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,547.565.020.867.589
610384,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,547.565.020.867.589
610384,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,547.565.020.867.589
610385,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,585.525.316.562.298
610385,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,585.525.316.562.298
610385,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,585.525.316.562.298
610385,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,585.525.316.562.298
610385,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,585.525.316.562.298
610385,2,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,585.525.316.562.298
610386,1,1,95,2,,,,,,,,1,2,,2,,,,,,200000,2,1,2,2,,2,47,567.526.428.404.306
610387,1,1,95,2,,,,,,,,1,2,,2,,,,,,100000,2,1,2,2,,2,47,617.094.178.569.508
610388,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,659.026.952.475.885
610388,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,659.026.952.475.885
610389,1,1,95,2,,,,,,,,1,2,,2,,,,,,1000000,2,1,2,2,,2,47,379.324.386.862.028
610389,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,379.324.386.862.028
610389,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,379.324.386.862.028
610389,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,379.324.386.862.028
610391,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,782.715.278.374.178
610391,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,782.715.278.374.178
610391,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,782.715.278.374.178
610391,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,782.715.278.374.178
610391,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,782.715.278.374.178
610391,1,6,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,782.715.278.374.178
610392,1,1,95,2,,,,,,,,1,2,,2,,,,,,800000,2,1,2,2,,2,47,586.663.311.867.614
610393,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,393.452.167.788.662
610393,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,393.452.167.788.662
610393,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,393.452.167.788.662
610394,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,677.343.634.164.593
610395,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,661.763.701.482.433
610395,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,661.763.701.482.433
610396,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,583.646.544.914.594
610396,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,583.646.544.914.594
610397,1,1,95,2,,,,,,,,1,2,,2,,,,,,250000,2,1,2,2,,2,47,722.224.155.258.426
610397,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,722.224.155.258.426
610397,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,722.224.155.258.426
610397,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,722.224.155.258.426
610397,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,722.224.155.258.426
610397,1,6,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,722.224.155.258.426
610397,1,7,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,722.224.155.258.426
610397,1,8,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,722.224.155.258.426
610397,1,9,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,722.224.155.258.426
610397,1,10,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,722.224.155.258.426
610398,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,612.325.225.688.896
610398,1,2,95,2,,,,,,,,1,2,,2,,,,,,600000,2,1,2,2,,2,47,612.325.225.688.896
610398,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,612.325.225.688.896
610398,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,612.325.225.688.896
610398,2,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,612.325.225.688.896
610399,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,203.860.529.538.899
610399,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,203.860.529.538.899
610399,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,203.860.529.538.899
610399,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,203.860.529.538.899
610399,1,6,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,203.860.529.538.899
610399,1,7,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,203.860.529.538.899
610399,1,8,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,203.860.529.538.899
610399,1,9,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,203.860.529.538.899
610399,1,10,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,203.860.529.538.899
610405,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,610.381.983.533.426
610405,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,610.381.983.533.426
610406,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,800.592.071.095.074
610406,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,800.592.071.095.074
610406,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,800.592.071.095.074
610406,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,800.592.071.095.074
610406,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,800.592.071.095.074
610406,1,6,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,800.592.071.095.074
610407,1,1,95,2,,,,,,,,1,2,,2,,,,,,500000,2,1,2,2,,2,47,731.017.997.292.464
610407,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,731.017.997.292.464
610407,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,731.017.997.292.464
610407,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,731.017.997.292.464
610407,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,731.017.997.292.464
610407,1,6,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,731.017.997.292.464
610409,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,488.589.349.228.181
610409,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,488.589.349.228.181
610409,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,488.589.349.228.181
610410,1,1,95,2,,,,,,,,1,2,,2,,,,,,240000,2,1,2,2,,2,47,699.099.554.617.804
610411,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,687.802.941.748.084
610411,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,687.802.941.748.084
610411,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,687.802.941.748.084
610411,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,687.802.941.748.084
610411,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,687.802.941.748.084
610411,1,6,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,687.802.941.748.084
610411,1,7,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,687.802.941.748.084
610412,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,458.292.358.363.076
610412,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,458.292.358.363.076
610412,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,458.292.358.363.076
610412,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,458.292.358.363.076
610413,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,476.993.954.323.695
610413,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,476.993.954.323.695
610413,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,476.993.954.323.695
610414,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,615.346.594.107.041
610414,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,615.346.594.107.041
610415,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,858.272.106.805.833
610415,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,858.272.106.805.833
610415,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,858.272.106.805.833
610415,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,858.272.106.805.833
610415,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,858.272.106.805.833
610415,1,9,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,858.272.106.805.833
610415,1,10,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,858.272.106.805.833
610416,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,627.326.903.283.438
610416,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,627.326.903.283.438
610418,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,489.992.407.555.524
610418,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,489.992.407.555.524
610418,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,489.992.407.555.524
610418,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,489.992.407.555.524
610420,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,801.416.874.334.797
610420,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,801.416.874.334.797
610420,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,801.416.874.334.797
610420,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,801.416.874.334.797
610420,1,6,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,801.416.874.334.797
610421,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,489.692.095.942.974
610421,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,489.692.095.942.974
610421,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,489.692.095.942.974
610422,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,645.643.584.972.146
610423,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,645.643.584.972.146
610424,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,72.830.238.309.113
610424,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,72.830.238.309.113
610424,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,72.830.238.309.113
610425,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,645.643.584.972.146
610426,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,619.185.527.855.559
610426,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,619.185.527.855.559
610426,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,619.185.527.855.559
610426,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,619.185.527.855.559
610426,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,619.185.527.855.559
610426,1,6,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,619.185.527.855.559
610426,1,7,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,619.185.527.855.559
610426,1,8,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,619.185.527.855.559
610426,1,9,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,619.185.527.855.559
610426,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,619.185.527.855.559
610427,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,412.833.856.562.977
610427,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,412.833.856.562.977
610427,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,412.833.856.562.977
610427,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,412.833.856.562.977
610427,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,412.833.856.562.977
610427,1,6,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,412.833.856.562.977
610427,1,7,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,412.833.856.562.977
610427,1,8,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,412.833.856.562.977
610428,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,125.593.083.289.989
610428,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,125.593.083.289.989
610428,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,125.593.083.289.989
610428,1,6,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,125.593.083.289.989
610434,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,645.643.584.972.146
610435,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,47,437.630.600.301.644
