DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S4,P7510S6,P7510S2A1,P7510S4A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,P7510S7A1,P7510S7,DPTO,fex_c_2011
598505,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,111.055.708.066.394
598505,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,111.055.708.066.394
598507,1,1,23,95,1,,2,1,,850000,,2,2,,,,,,,,,,,,,,,23,148.557.940.129.489
598507,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,148.557.940.129.489
598507,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,148.557.940.129.489
598508,1,1,5,95,2,,,,,,,,1,2,,1,,,124000,,,,2,2,2,,2,5,813.533.287.972.221
598508,1,2,5,95,1,,1,2,,,150000,2,2,,,,,,,,,,,,,,,5,813.533.287.972.221
598508,1,3,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,813.533.287.972.221
598508,1,4,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,813.533.287.972.221
598508,1,5,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,813.533.287.972.221
598509,1,1,23,95,1,,2,1,,433700,,2,2,,,,,,,,,,,,,,,23,100.877.585.425.198
598509,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,100.877.585.425.198
598509,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,100.877.585.425.198
598509,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,100.877.585.425.198
598510,1,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,487.702.263.955.374
598510,1,2,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,487.702.263.955.374
598510,1,3,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,487.702.263.955.374
598510,1,5,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,487.702.263.955.374
598510,1,6,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,487.702.263.955.374
598511,1,1,23,95,1,,2,2,1000000,,,1,2,,,,,,,,,,,,,,,23,114.644.610.534.785
598511,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,114.644.610.534.785
598511,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,114.644.610.534.785
598511,1,6,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,114.644.610.534.785
598511,1,7,23,95,2,,,,,,,,1,2,,2,,,,,,2000000,2,1,2,,2,23,114.644.610.534.785
598511,1,8,23,95,2,,,,,,,,1,2,,2,,,,,,2000000,2,1,2,,2,23,114.644.610.534.785
598512,1,1,5,95,2,,,,,,,,1,2,,1,,,50000,,,,2,2,2,,2,5,994.338.525.462.568
598512,1,2,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,994.338.525.462.568
598512,1,3,5,95,2,,,,,,,,1,2,,1,,,48600,,,,2,2,2,,2,5,994.338.525.462.568
598512,1,4,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,994.338.525.462.568
598513,1,1,5,95,2,,,,,,,,1,2,,1,,,400000,,,,2,2,2,,2,5,862.823.725.741.534
598513,1,2,5,95,2,,,,,,,,1,2,,1,,,500000,,,,2,2,2,,2,5,862.823.725.741.534
598515,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,160.406.697.030.097
598515,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,160.406.697.030.097
598515,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,160.406.697.030.097
598517,1,1,5,95,1,,2,1,,1000000,,2,2,,,,,,,,,,,,,,,5,762.343.579.913.214
598517,1,2,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,762.343.579.913.214
598517,1,3,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,762.343.579.913.214
598517,1,4,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,762.343.579.913.214
598517,1,5,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,762.343.579.913.214
598517,1,7,5,95,1,,2,1,,1000000,,2,2,,,,,,,,,,,,,,,5,762.343.579.913.214
598519,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,139.676.500.853.931
598519,1,2,23,95,2,,,,,,,,1,2,,2,,,,,,2500000,2,1,2,,2,23,139.676.500.853.931
598520,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,151.892.876.302.812
598520,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,151.892.876.302.812
598522,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,132.223.993.891.405
598522,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,132.223.993.891.405
598522,1,3,23,95,1,,2,2,100000,,,1,1,2,,2,,,,,,2000000,2,1,2,,2,23,132.223.993.891.405
598523,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,150.131.308.636.067
598523,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,150.131.308.636.067
598523,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,150.131.308.636.067
598523,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,150.131.308.636.067
598523,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,150.131.308.636.067
598524,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,14.324.752.825.327
598524,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,14.324.752.825.327
598524,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,14.324.752.825.327
598524,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,14.324.752.825.327
598524,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,14.324.752.825.327
598524,1,6,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,14.324.752.825.327
598524,2,1,23,95,1,,2,2,50000,,,1,2,,,,,,,,,,,,,,,23,14.324.752.825.327
598524,2,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,14.324.752.825.327
598524,2,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,14.324.752.825.327
598528,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,138.647.765.530.728
598528,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,138.647.765.530.728
598529,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,104.850.132.498.976
598529,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,104.850.132.498.976
598529,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,104.850.132.498.976
598530,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,145.608.235.341.398
598530,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,145.608.235.341.398
598531,1,1,23,95,2,,,,,,,,1,2,,2,,,,,,1500000,2,1,2,,2,23,121.687.248.453.002
598531,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,121.687.248.453.002
598531,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,121.687.248.453.002
598532,1,1,5,95,2,,,,,,,,1,2,,2,,,,,,,2,2,2,370000,1,5,789.962.525.434.962
598532,1,2,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,789.962.525.434.962
598532,1,3,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,789.962.525.434.962
598532,1,4,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,789.962.525.434.962
598533,1,1,23,95,1,,1,2,,,250000,2,1,2,,2,,,,,,1500000,2,1,2,,2,23,10.848.035.562.972
598533,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,10.848.035.562.972
598533,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,10.848.035.562.972
598535,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,162.344.438.566.316
598535,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,162.344.438.566.316
598535,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,162.344.438.566.316
598536,1,1,23,95,2,,,,,,,,1,2,,2,,,,,,1500000,2,1,2,,2,23,143.033.752.457.234
598536,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,143.033.752.457.234
598536,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,143.033.752.457.234
598536,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,143.033.752.457.234
598536,1,6,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,143.033.752.457.234
598536,1,10,23,95,1,,2,1,,700000,,2,2,,,,,,,,,,,,,,,23,143.033.752.457.234
598536,1,11,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,143.033.752.457.234
598536,1,12,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,143.033.752.457.234
598537,1,1,5,95,1,,1,1,,950000,300000,2,2,,,,,,,,,,,,,,,5,79.573.604.594.446
598537,1,2,5,95,1,,2,1,,980000,,2,2,,,,,,,,,,,,,,,5,79.573.604.594.446
598538,1,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,605.621.591.954.008
598538,1,2,5,95,2,,,,,,,,1,2,,1,,,3000000,,,,2,2,2,,2,5,605.621.591.954.008
598538,1,3,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,605.621.591.954.008
598538,1,4,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,605.621.591.954.008
598538,1,6,5,95,2,,,,,,,,1,2,,2,,,,,,,2,2,2,350000,1,5,605.621.591.954.008
598539,1,1,5,95,2,,,,,,,,1,2,,1,,,60000,,,,2,2,2,,2,5,866.207.886.710.614
598539,1,2,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,866.207.886.710.614
598541,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,167.917.077.039.418
598541,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,167.917.077.039.418
598541,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,167.917.077.039.418
598541,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,167.917.077.039.418
598541,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,167.917.077.039.418
598542,1,1,5,95,1,,1,2,,,270000,2,2,,,,,,,,,,,,,,,5,941.589.709.823.744
598542,1,2,5,95,2,,,,,,,,1,2,,2,,,,,,1200000,2,1,2,,2,5,941.589.709.823.744
598542,1,3,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,941.589.709.823.744
598542,1,4,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,941.589.709.823.744
598543,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,161.101.927.447.077
598543,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,161.101.927.447.077
598544,1,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,724.757.962.861.502
598544,1,2,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,724.757.962.861.502
598544,1,3,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,724.757.962.861.502
598544,1,4,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,724.757.962.861.502
598545,1,1,23,95,1,,1,2,,,100000,2,2,,,,,,,,,,,,,,,23,114.594.381.767.565
598545,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,114.594.381.767.565
598545,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,114.594.381.767.565
598545,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,114.594.381.767.565
598545,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,114.594.381.767.565
598546,1,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,724.384.418.598.188
598546,1,2,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,724.384.418.598.188
598546,1,3,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,724.384.418.598.188
598546,1,5,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,724.384.418.598.188
598547,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,124.386.002.013.376
598547,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,124.386.002.013.376
598548,1,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,954.879.548.250.674
598548,1,2,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,954.879.548.250.674
598548,1,3,5,95,2,,,,,,,,1,2,,1,,,15000,,,,2,2,2,,2,5,954.879.548.250.674
598548,1,4,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,954.879.548.250.674
598549,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,153.156.833.299.521
598549,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,153.156.833.299.521
598549,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,153.156.833.299.521
598549,1,6,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,153.156.833.299.521
598550,1,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,886.394.488.278.793
598550,1,2,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,886.394.488.278.793
598550,1,3,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,886.394.488.278.793
598552,1,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,994.338.525.462.568
598552,1,2,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,994.338.525.462.568
598552,1,3,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,994.338.525.462.568
598552,1,4,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,994.338.525.462.568
598554,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,119.627.148.310.204
598554,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,119.627.148.310.204
598554,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,119.627.148.310.204
598555,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,118.042.313.247.931
598555,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,118.042.313.247.931
598555,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,118.042.313.247.931
598556,1,1,23,95,2,,,,,,,,1,2,,2,,,,,,7200000,2,1,2,,2,23,151.518.523.951.395
598557,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,138.606.918.085.534
598557,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,138.606.918.085.534
598558,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,131.817.932.650.942
598558,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,131.817.932.650.942
598558,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,131.817.932.650.942
598558,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,131.817.932.650.942
598558,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,131.817.932.650.942
598558,1,6,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,131.817.932.650.942
598559,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,181.168.921.614.645
598559,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,181.168.921.614.645
598559,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,181.168.921.614.645
598559,1,6,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,181.168.921.614.645
598559,1,7,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,181.168.921.614.645
598559,1,8,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,181.168.921.614.645
598560,1,1,23,95,1,,1,2,,,5000000,2,2,,,,,,,,,,,,,,,23,145.608.235.341.398
598560,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,145.608.235.341.398
598561,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,15.917.476.844.177
598561,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,15.917.476.844.177
598561,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,15.917.476.844.177
598562,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,15.596.205.863.491
598562,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,15.596.205.863.491
598562,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,15.596.205.863.491
598562,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,15.596.205.863.491
598562,1,6,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,15.596.205.863.491
598562,1,7,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,15.596.205.863.491
598562,1,8,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,15.596.205.863.491
598563,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,1.376.105.364.605
598563,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,1.376.105.364.605
598563,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,1.376.105.364.605
598563,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,1.376.105.364.605
598563,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,1.376.105.364.605
598563,1,6,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,1.376.105.364.605
598563,1,8,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,1.376.105.364.605
598564,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,14.163.568.826.762
598564,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,14.163.568.826.762
598564,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,14.163.568.826.762
598565,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,131.522.645.693.521
598565,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,131.522.645.693.521
598565,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,131.522.645.693.521
598565,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,131.522.645.693.521
598565,1,6,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,131.522.645.693.521
598566,1,1,23,95,1,,2,1,,1500000,,2,2,,,,,,,,,,,,,,,23,118.737.543.664.911
598566,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,118.737.543.664.911
598567,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,169.806.308.828.378
598567,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,169.806.308.828.378
598567,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,169.806.308.828.378
598568,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,106.075.871.546.884
598568,1,2,23,95,1,,1,2,,,200000,2,2,,,,,,,,,,,,,,,23,106.075.871.546.884
598568,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,106.075.871.546.884
598568,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,106.075.871.546.884
598568,1,8,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,106.075.871.546.884
598569,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,154.002.326.958.497
598569,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,154.002.326.958.497
598569,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,154.002.326.958.497
598570,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,150.268.293.092.331
598570,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,150.268.293.092.331
598570,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,150.268.293.092.331
598570,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,150.268.293.092.331
598570,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,150.268.293.092.331
598571,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,164.967.372.251.327
598571,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,164.967.372.251.327
598571,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,164.967.372.251.327
598571,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,164.967.372.251.327
598572,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,164.967.372.251.327
598572,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,164.967.372.251.327
598572,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,164.967.372.251.327
598572,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,164.967.372.251.327
598605,1,1,5,95,2,,,,,,,,1,2,,1,,,1200000,,,,2,2,2,,2,5,717.022.170.367.723
598605,1,2,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,717.022.170.367.723
598605,1,3,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,717.022.170.367.723
598605,1,4,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,717.022.170.367.723
598605,1,5,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,717.022.170.367.723
598608,1,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,561.864.800.271.557
598608,1,2,5,95,2,,2,2,,,,,1,2,,1,,,60000,,,,2,2,2,,2,5,561.864.800.271.557
598608,1,3,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,561.864.800.271.557
598608,1,4,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,561.864.800.271.557
598608,1,5,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,561.864.800.271.557
598627,1,1,5,95,2,,,,,,,,1,2,,1,,,450000,,,,2,2,2,,2,5,675.812.475.324.035
598627,1,2,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,675.812.475.324.035
598627,1,3,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,675.812.475.324.035
598632,1,1,5,95,2,,,,,,,,1,2,,2,,,,,,400000,2,1,2,,2,5,754.879.688.557.759
598633,1,1,5,95,1,,2,1,,420000,,2,2,,,,,,,,,,,,,,,5,779.619.417.699.224
598633,1,2,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,779.619.417.699.224
598633,1,3,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,779.619.417.699.224
598633,1,4,5,95,2,,,,,,,,1,2,,2,,,,,,300000,2,1,2,,2,5,779.619.417.699.224
598650,1,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,823.778.607.882.705
598650,1,2,5,95,2,,,,,,,,1,2,,1,,,65000,,,,2,2,2,1200000,1,5,823.778.607.882.705
598650,1,4,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,823.778.607.882.705
598653,1,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,89.159.171.230.224
598653,1,2,5,95,2,,,,,,,,1,2,,1,,,50000,,,,2,2,2,,2,5,89.159.171.230.224
598653,1,3,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,89.159.171.230.224
598655,1,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,850.726.442.891.419
598655,1,2,5,95,2,,,,,,,,1,2,,1,,,45000,,,,2,2,2,,2,5,850.726.442.891.419
598655,1,3,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,850.726.442.891.419
598655,1,4,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,850.726.442.891.419
598658,1,1,5,95,2,,,,,,,,1,2,,1,,,70000,,,,2,2,2,,2,5,507.930.606.702.412
598658,1,4,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,507.930.606.702.412
598660,1,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,809.707.785.312.708
598660,1,2,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,809.707.785.312.708
598745,1,1,5,95,1,,2,1,,700000,,2,2,,,,,,,,,,,,,,,5,827.190.160.210.477
598745,1,2,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,827.190.160.210.477
598749,1,1,5,95,1,,2,1,,700000,,2,2,,,,,,,,,,,,,,,5,756.401.992.818.951
598749,1,2,5,95,2,,,,,,,,1,2,,2,,,,,,1000000,2,1,2,,2,5,756.401.992.818.951
598749,1,3,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,756.401.992.818.951
598749,1,4,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,756.401.992.818.951
598751,1,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,66.995.980.005.387
598751,1,2,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,66.995.980.005.387
598751,1,3,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,66.995.980.005.387
598751,1,4,5,95,2,,,,,,,,2,,,,,,,,,,,,,,,5,66.995.980.005.387
598756,1,1,11,95,1,,1,1,,550000,300000,2,2,,,,,,,,,,,,,,,11,178.460.564.354.073
598756,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,178.460.564.354.073
598756,1,3,11,95,2,,,,,,,,1,2,,2,,,,,,4800000,2,1,2,,2,11,178.460.564.354.073
598756,1,4,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,178.460.564.354.073
598761,1,1,11,95,1,,2,1,,98,,2,2,,,,,,,,,,,,,,,11,198.930.576.263.035
598761,1,2,11,95,1,,2,1,,1500000,,2,2,,,,,,,,,,,,,,,11,198.930.576.263.035
598761,1,3,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,198.930.576.263.035
598761,1,4,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,198.930.576.263.035
598765,1,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,242.307.420.899.285
598765,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,242.307.420.899.285
598765,1,3,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,242.307.420.899.285
598767,1,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,250.262.967.792.636
598767,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,250.262.967.792.636
598767,1,3,11,95,1,,1,2,,,230000,2,2,,,,,,,,,,,,,,,11,250.262.967.792.636
598767,1,4,11,95,1,,1,2,,,230000,2,2,,,,,,,,,,,,,,,11,250.262.967.792.636
598779,1,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,255.728.108.102.208
598779,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,255.728.108.102.208
598788,1,1,11,95,1,,1,1,,460000,500000,2,2,,,,,,,,,,,,,,,11,247.863.382.666.843
598788,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,247.863.382.666.843
598799,1,1,11,95,2,,,,,,,,1,2,,2,,,,,,2400000,2,1,2,,2,11,216.662.071.180.466
598799,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,216.662.071.180.466
598810,1,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,207.656.708.923.417
598811,1,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,248.432.432.320.852
598815,1,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,257.105.464.825.805
