DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;DSI;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DPTO;fex_c_2011
594664;1;1;50;70;2;48;1;;2;2;1;;4;6;;;;;;;;;;1;;1;900000;2;1;95;95;4530;45;50;72.589.764.871.969
594664;1;2;50;70;8;48;1;;2;100;1;;2;1;;;;;;;;;;1;;2;;2;1;39;39;8513;85;50;72.589.764.871.969
594669;1;1;50;70;4;48;1;;2;4;4;;1;1;;;;;1;;;;;;;1;600000;2;1;95;93;4552;45;50;161.284.371.713.907
594675;1;2;50;70;52;48;4;;2;98;1;;2;2;;;;;;;;;;1;;2;;2;1;45;53;5521;55;50;188.193.975.056.916
594678;1;1;50;70;24;48;1;;2;104;2;;9;1;;;;;;;;;;1;;2;;2;1;81;85;7513;75;50;968.084.573.376.907
594679;1;3;50;70;8;56;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;50;175.975.425.185.988
594685;1;3;50;70;4;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;39;;;;50;181.474.412.179.922
594688;1;1;50;70;8;54;4;;2;8;2;;9;1;;;;;1;;;;;;;2;;2;1;13;3;6331;63;50;157.508.111.027.325
594691;1;2;50;70;4;30;4;;2;52;4;;1;1;;;;;;;;;;1;;2;;2;1;45;45;5262;52;50;147.587.413.210.656
594693;1;1;50;70;4;54;1;;2;4;2;;9;1;;;;;;;;;;1;;1;2000000;2;1;8;8;7512;75;50;162.504.947.596.965
594696;1;3;52;70;2;48;1;;2;2;1;;2;1;;;;;;;;;;1;;1;40000;2;1;45;55;8513;85;52;898.819.758.422.298
594704;1;1;52;70;104;20;1;;2;104;1;;9;2;;;;;;;;;;1;;2;;2;1;84;84;8050;80;52;105.437.510.623.795
594709;1;1;52;70;104;48;1;;2;24;1;;3;7;;;;;;;;;;1;;2;;2;1;39;53;5521;55;52;998.772.422.402.534
594709;1;3;52;70;2;24;1;;2;20;1;;4;1;;;;;;;;;;1;;2;;2;1;97;97;1581;15;52;998.772.422.402.534
594712;1;4;52;70;50;48;1;;2;50;1;;2;1;;;;;;;;;;1;;2;;2;1;45;53;5521;55;52;898.135.455.436.552
594713;1;4;52;70;4;48;1;;2;4;1;;4;1;;;;;;;;;;1;;2;;2;1;85;85;6421;64;52;928.354.428.127.371
594713;1;7;52;70;2;48;1;;2;2;1;;2;1;;;;;;;;;;1;;1;350000;2;1;45;45;5234;52;52;928.354.428.127.371
594718;1;1;52;70;8;48;1;;2;8;4;;1;1;;;;;;;;;;1;;2;;2;1;85;85;4542;45;52;132.706.191.989.601
594719;1;5;52;70;4;48;1;;2;4;1;;4;1;;;;;;;;;;1;;2;;2;1;95;95;4521;45;52;14.371.371.458.246
594731;1;1;52;70;4;40;1;;2;16;4;;1;1;;;;;;;;;;1;;1;100000;2;1;58;97;6310;63;52;110.790.452.187.248
594732;1;6;52;70;20;48;1;;2;12;1;;9;1;;;;;;;;;;1;;2;;2;1;85;85;5272;52;52;173.908.175.494.095
594732;2;2;52;70;4;20;1;;2;10;1;;2;1;;;;;;;;;;1;;2;;2;1;53;45;5233;52;52;173.908.175.494.095
594735;1;3;52;70;52;40;1;;2;12;1;;2;4;;;;;;;;;;1;;2;;2;1;59;59;8513;85;52;159.290.299.834.815
594736;1;1;52;70;2;48;1;;2;3;1;;5;9;HOJA SISBEN;;;;;;;;;1;;1;240000;2;1;95;95;4521;45;52;165.812.482.940.467
594736;1;2;52;70;8;24;3;;2;18;1;;3;9;HOJA  SISBEN;;;;;;;;;1;;2;;2;1;54;54;5511;55;52;165.812.482.940.467
594738;1;1;52;70;6;48;4;;2;6;4;;9;1;;;;;;;;;;1;;2;;2;1;58;58;7524;75;52;102.350.229.244.844
594738;1;6;52;70;52;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;52;102.350.229.244.844
594741;1;1;52;70;8;48;1;;2;8;1;;2;4;;;;;;;;;;1;;2;;2;1;55;37;7411;74;52;899.348.993.445.659
594746;1;4;52;70;104;48;2;;2;104;1;;3;4;;;;;;;;;;1;;2;;2;1;12;12;7020;70;52;985.508.837.837.591
594747;1;3;52;70;4;48;1;;2;52;1;;3;1;;;;;;;;;;1;;2;;2;1;45;45;1551;15;52;941.534.041.912.945
594749;1;4;52;70;55;55;1;;2;7;4;;3;1;;;;;;;;;;1;;2;;2;1;94;81;3611;36;52;132.755.736.935.439
594752;1;1;52;70;156;48;1;;2;26;1;;9;4;;;;;;;;;;1;;2;;2;1;58;56;8511;85;52;144.608.978.951.408
594761;1;5;52;70;8;48;1;;2;104;3;;1;1;;;;;;;;;;1;;2;;2;1;45;54;9500;95;52;304.115.279.746.752
594768;1;1;52;70;2;60;1;;2;2;1;;3;1;;;;;;;;;;1;;1;300000;2;1;95;95;4521;45;52;253.571.704.253.614
594769;1;1;52;70;4;54;1;;2;4;1;;3;1;;;;;;;;;;1;;1;400000;2;1;95;95;4521;45;52;3.524.894.393.855
594773;1;4;52;70;8;48;4;;2;8;1;;3;1;;;;;;;;;;1;;2;;2;1;93;45;5233;52;52;732.378.801.471.166
594773;1;5;52;70;48;48;1;;2;16;4;;1;1;;;;;;;;;;1;;2;;2;1;7;7;8515;85;52;732.378.801.471.166
594773;1;6;52;70;10;48;1;;2;10;1;;3;1;;;;;;;;;;1;;2;;2;1;93;93;5020;50;52;732.378.801.471.166
594774;1;2;52;70;52;48;4;;2;52;4;;1;1;;;;;;;;;;1;;2;;2;1;55;55;7493;74;52;220.261.033.933.872
594774;1;3;52;70;6;60;1;;2;6;1;;9;1;;;;;;;;;;1;;2;;2;1;32;32;8511;85;52;220.261.033.933.872
594778;1;1;52;70;3;50;1;;2;3;1;;4;1;;;;;;;;;;1;;1;400000;2;1;45;39;5511;55;52;125.334.043.548.101
594782;1;1;52;70;8;48;4;;2;4;4;;1;1;;;;;;;;;;1;;1;150000;2;1;93;93;5020;50;52;289.217.957.902.816
594784;1;1;52;70;2;48;4;;2;2;4;;1;1;;;;;;;;;;1;;1;250000;2;1;95;95;4521;45;52;257.142.368.517.025
594784;1;4;52;70;20;48;1;;2;21;4;;1;1;;;;;;;;;;1;;2;;2;1;45;45;5261;52;52;257.142.368.517.025
594787;1;3;52;70;8;48;1;;2;8;5;;2;1;;;;;;;;;;1;;1;300000;2;1;37;94;3699;36;52;113.775.829.176.172
594791;1;3;52;70;32;48;1;;2;4;1;;9;4;;;;;1;;;;;;;1;367000;2;1;32;39;5239;52;52;938.792.962.518.664
594798;1;1;54;70;12;55;4;;2;78;4;;5;1;;;;;;;;;;1;;2;;2;1;80;80;1921;19;54;293.584.932.330.944
594804;1;2;54;70;2;45;3;;1;;;.;;;.;.;;;;;;;;;.;;;;1;54;;;;54;252.190.017.184.554
594806;1;3;54;70;8;54;4;;2;9;4;;2;1;;;;;;;;;;1;;2;;2;1;79;79;1810;18;54;22.211.696.048.651
594807;1;2;54;70;48;30;3;;2;8;4;;1;8;;;;;;;;1;;;;2;;2;1;54;57;9302;93;54;331.553.165.735.436
594811;1;4;54;70;4;48;1;;2;4;1;;5;1;;;;;1;;;;;;;1;700000;2;1;21;2;4530;45;54;275.046.283.245.766
594812;1;2;54;70;20;50;1;;2;28;5;;2;1;;;;;;;;;;1;;2;;2;1;34;51;5522;55;54;278.699.457.784.545
594813;1;1;54;70;5;55;4;;2;9;4;;3;1;;;;;;;;1;;;;2;;2;1;79;79;1810;18;54;240.985.960.038.565
594813;1;2;54;70;1;48;2;;1;;;.;;;.;.;;;;;;;;;.;;;;1;58;;;;54;240.985.960.038.565
594813;1;3;54;70;9;60;1;;2;28;1;;2;1;;;;;;;;;;1;;2;;2;1;95;95;4521;45;54;240.985.960.038.565
594815;1;2;54;70;1;60;2;;2;48;1;;2;1;;;;;;;;;;1;;2;;2;1;58;37;6412;64;54;344.138.255.529.707
594818;1;3;54;70;48;56;1;;2;1;4;;1;4;;;;;;;;;;1;;2;;2;1;21;41;5235;52;54;27.749.230.805.426
594834;1;2;54;70;48;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;3;;;;54;297.722.001.289.702
594834;1;3;54;70;48;48;1;;2;48;4;;2;4;;;;;;;;;;1;;2;;2;1;34;34;7499;74;54;297.722.001.289.702
594835;1;1;54;70;8;48;1;;2;8;1;;6;2;;;;;;;;;;1;;2;;2;1;73;73;2010;20;54;277.863.941.058.544
594842;1;3;54;70;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;54;248.908.475.650.058
594842;1;5;54;70;4;48;1;;2;8;1;;3;3;;;;;;;;;;1;;2;;2;1;55;53;5521;55;54;248.908.475.650.058
594844;1;3;54;70;6;60;2;;2;48;4;;1;4;;;;;;;;;;1;;2;;2;1;58;41;5221;52;54;293.633.685.739.799
594846;1;2;5;70;6;48;1;;2;52;1;;9;2;;;;;;;;;;1;;2;;2;1;33;44;7499;74;5;827.908.955.449.095
594851;1;1;54;70;4;48;1;;2;8;1;;3;1;;;;;;;;;;1;;2;;2;1;58;58;9249;92;54;349.582.486.168.255
594851;1;3;54;70;24;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;32;;;;54;349.582.486.168.255
594851;1;4;54;70;16;48;1;;2;24;1;;5;1;;;;;;;;;;1;;2;;2;1;45;45;5223;52;54;349.582.486.168.255
594854;1;3;54;70;6;48;1;;2;4;4;;2;1;;;;;;;;;;1;;2;;2;1;45;95;4521;45;54;31.674.454.479.486
594854;1;5;54;70;24;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;32;;;;54;31.674.454.479.486
594854;1;6;54;70;4;60;1;;2;4;1;;4;1;;;;;;;;;;1;;2;;2;1;45;80;1921;19;54;31.674.454.479.486
594856;1;1;5;70;4;48;1;;2;15;1;;6;2;;;;;;;;;;1;;2;;2;1;55;79;1810;18;5;985.792.655.166.554
594857;1;6;54;70;8;48;1;;2;48;1;;4;1;;;;;;;;;;1;;2;;2;1;79;79;1810;18;54;285.947.461.639.054
594863;1;2;54;70;8;48;1;;2;4;1;;2;4;;;;;;;;;;1;;2;;2;1;45;53;5521;55;54;348.275.324.488.464
594870;1;2;54;70;2;48;1;;2;9;4;;6;1;;;;;;;;1;;;;2;;2;1;16;16;1810;18;54;348.771.936.024.634
594872;1;6;54;70;30;48;1;;2;144;1;;4;7;;;;;;;;;;1;;2;;2;1;34;34;7414;74;54;237.271.488.982.822
594873;1;1;54;70;5;48;4;;2;5;4;;1;4;;;;;;;;1;;;;2;;2;1;44;44;6715;67;54;297.722.001.289.702
594874;1;2;54;70;2;48;1;;2;340;4;;5;2;;;;;;;;;;1;;2;;2;1;32;32;8515;85;54;331.795.041.613.094
594879;1;1;54;70;4;48;4;;2;5;4;;2;1;;;;;;;;;;1;;2;;2;1;80;80;1929;19;54;331.553.165.735.436
594880;1;3;5;70;2;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;0;;;;5;857.648.642.460.899
594887;1;2;54;70;4;48;1;;2;8;1;;2;4;;;;;;;;;;1;;2;;2;1;32;39;7511;75;54;34.817.829.517.629
594890;1;3;54;70;2;50;4;;2;8;4;;4;9;SISBEN;;;;;;;;;1;;2;;2;1;80;80;1921;19;54;266.288.250.908.272
594890;1;4;54;70;1;48;4;;2;8;4;;4;9;SISBEN;;;;;;;;;1;;2;;2;1;80;80;1921;19;54;266.288.250.908.272
594903;1;2;54;70;3;20;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;53;;;;54;346.701.320.348.637
594909;1;1;54;70;12;48;4;;2;32;1;;4;2;;;;;;;;;;1;;2;;2;1;49;45;5030;50;54;331.795.041.613.094
594911;1;3;54;70;16;50;4;;2;16;4;;1;4;;;;;;;;;;1;;2;;2;1;98;45;5262;52;54;283.045.491.630.292
594913;1;3;5;70;40;48;1;;2;16;4;;2;4;;;;;;;;;;1;;1;50000;2;1;45;59;9219;92;5;639.798.744.080.434
594915;1;1;54;70;6;50;1;;2;8;4;;5;6;;;;;;;;;;1;;2;;2;1;79;79;1810;18;54;304.498.360.190.421
594922;1;3;54;70;12;50;4;;2;16;4;;4;4;;;;;;;;;;1;;2;;2;1;80;80;1921;19;54;378.114.266.540.924
594939;1;3;54;70;12;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;54;30.185.907.024.846
594941;1;4;5;70;7;48;1;;2;7;4;;2;1;;;;;;;;;;1;;2;;2;1;45;41;5241;52;5;979.959.777.908.824
594948;1;3;5;70;15;48;1;;2;15;1;;5;1;;;;;;;;;;1;;2;;2;1;58;75;1730;17;5;949.219.874.182.776
594952;1;3;54;70;2;48;1;;2;4;1;;5;4;;;;;;;;;;1;;1;480000;2;1;59;59;8512;85;54;205.773.762.944.549
594954;2;1;54;70;48;48;1;;2;1;4;;1;2;;;;;;;;;;1;;1;250000;2;1;55;57;9302;93;54;262.219.174.909.175
594955;1;2;5;70;52;48;1;;2;200;1;;2;1;;;;;;;;;;1;;2;;2;1;45;45;5229;52;5;649.957.042.417.272
594980;1;2;5;70;6;48;1;;2;6;1;;9;2;;;;;;;;;;1;;1;400000;2;1;58;58;7492;74;5;778.450.451.095.018
594985;1;2;5;70;30;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;39;;;;5;466.816.297.618.551
595025;3;2;66;70;8;50;1;;2;32;3;;1;1;;;;;;;;;;1;;2;;2;1;45;54;9500;95;66;418.849.790.689.924
595027;1;2;66;70;4;48;1;;2;104;3;;2;1;;;;;;;;;;1;;2;;2;1;45;54;9500;95;66;240.780.914.622.498
595029;1;3;66;70;3;48;1;;2;104;2;;9;1;;;;;;;;;;1;;2;;2;1;59;59;8511;85;66;254.915.219.971.358
595042;1;1;66;70;52;48;1;;2;52;2;;9;1;;;;;;;;;;1;;2;;2;1;7;7;6021;60;66;239.755.208.300.524
595049;1;3;66;70;16;48;1;;2;16;1;;2;1;;;;;;;;;;1;;2;;2;1;45;45;5246;52;66;251.415.099.985.328
595051;1;1;66;70;52;48;1;;2;52;1;;3;4;;;;;;;;;;1;;2;;2;1;43;45;5234;52;66;232.330.507.066.627
595063;1;3;66;70;24;48;1;;2;24;1;;9;4;;;;;;;;;;1;;2;;2;1;45;45;5222;52;66;192.934.370.018.925
595065;1;2;66;70;8;48;1;;2;8;1;;6;2;;;;;;;;;;1;;2;;2;1;33;42;5231;52;66;274.921.663.265.931
595067;1;1;66;70;5;48;1;;2;5;1;;2;7;;;;;;;;;;1;;1;1500000;2;1;45;45;5141;51;66;267.870.687.544.666
595075;1;1;66;70;4;48;1;;2;24;1;;9;1;;;;;;;;;;1;;2;;2;1;19;21;6512;65;66;247.179.909.534.421
595077;1;4;66;70;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;32;;;;66;279.037.378.219.442
595081;2;1;66;70;52;48;3;;2;52;3;;1;2;;;;;;;;;;1;;2;;2;1;54;54;9500;95;66;331.113.908.028.621
595086;1;3;66;70;48;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;;;;66;262.861.688.869.063
595086;1;4;66;70;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;18;;;;66;262.861.688.869.063
595086;1;5;66;70;3;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;37;;;;66;262.861.688.869.063
595096;1;2;66;70;3;50;1;;2;60;1;;4;2;;;;;;;;;;1;;2;;2;1;53;53;5521;55;66;258.030.283.752.476
595097;1;3;66;70;4;48;1;;2;4;1;;2;8;;;;;;;;;;1;;1;480000;2;1;95;95;4521;45;66;215.754.853.433.571
595101;1;6;5;70;4;48;1;;2;24;1;;2;3;;;;;;;;;;1;;2;;2;1;53;3;5521;55;5;568.907.659.532.161
595102;1;1;66;70;4;48;5;;2;4;5;;3;1;;;;;;;;;;1;;2;;2;1;95;95;4521;45;66;293.758.261.282.806
595106;1;3;66;70;3;48;1;;2;6;4;;9;1;;;1;;;;;;;;;2;;2;1;7;30;7512;75;66;240.445.843.314.018
595127;1;2;66;70;5;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;66;25.053.086.263.809
595127;2;1;66;70;16;48;1;;2;18;4;;1;1;;;;;;;;;;1;;2;;2;1;95;95;4521;45;66;25.053.086.263.809
595131;1;2;66;70;80;48;1;;2;100;1;;6;2;;;;;;;;;;1;;2;;2;1;33;32;2696;26;66;264.316.495.156.078
595144;1;1;66;70;40;55;1;;2;60;1;;2;1;;;;;;;;1;;;;2;;2;1;95;95;4521;45;66;30.873.047.590.135
595147;1;3;66;70;2;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;32;;;;66;253.086.095.127.569
595150;1;2;66;70;48;30;4;;1;;;.;;;.;.;;;;;;;;;.;;;;1;55;;;;66;300.322.492.572.423
595162;1;1;66;70;5;48;3;;2;21;3;;1;1;;;;;;;;;;1;;2;;2;1;54;54;9500;95;66;287.600.569.283.634
595162;1;2;66;70;5;48;1;;2;6;1;;9;1;;;;;;;;;;1;;2;;2;1;33;45;1581;15;66;287.600.569.283.634
595164;1;3;66;70;5;48;1;;2;3;6;;2;9;ESTA AFILIADO A UN REGIMEN CONTRIBUTIVO EN SALUD;;;;;;;;;1;;2;;2;1;11;45;5211;52;66;240.780.914.622.498
595166;1;4;66;70;2;48;1;;2;2;1;;3;1;;;;;;;;;;1;;1;433700;2;1;93;95;4521;45;66;32.778.339.904.108
595170;1;5;66;70;16;48;1;;2;26;1;;5;1;;;;;;;;;;1;;2;;2;1;97;79;1810;18;66;159.094.794.980.245
595175;1;2;66;70;52;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;66;239.755.208.300.524
595181;1;2;5;70;48;48;1;;2;48;4;;2;4;;;;;;;;;;1;;2;;2;1;55;51;5529;55;5;661.685.610.436.698
595181;1;4;5;70;26;48;1;;2;26;1;;4;4;;;;;;;;;;1;;2;;2;1;37;39;5219;52;5;661.685.610.436.698
595184;1;3;66;70;34;48;1;;2;34;1;;4;4;;;;;;;;;;1;;1;180000;2;1;37;53;5521;55;66;204.164.770.047.434
595191;1;2;5;70;96;48;1;;2;96;1;;3;1;;;;;;;;;;1;;2;;2;1;45;45;7494;74;5;854.164.514.186.791
595191;1;3;5;70;52;48;1;;2;52;1;;2;1;;;;;;;;;;1;;2;;2;1;55;80;5271;52;5;854.164.514.186.791
595191;1;4;5;70;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;55;;;;5;854.164.514.186.791
595197;1;1;66;70;6;48;1;;2;8;1;;2;2;;;;;;;;;;1;;2;;2;1;95;95;4521;45;66;190.518.667.460.632
595199;1;3;66;70;24;48;1;;2;48;1;;3;4;;;;;;;;;;1;;2;;2;1;45;45;5233;52;66;309.214.831.889.412
595219;1;2;66;70;8;48;1;;2;80;1;;9;2;;;;;;;;;;1;;2;;2;1;79;79;1810;18;66;381.298.395.569.485
595240;1;4;66;70;24;48;1;;2;52;1;;4;1;;;1;;;;;;;;;2;;2;1;33;53;5521;55;66;148.016.569.428.123
595240;1;6;66;70;16;48;1;;2;12;2;;9;1;;;;;;;;;;1;;2;;2;1;2;3;7512;75;66;148.016.569.428.123
595240;1;8;66;70;52;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;21;;;;66;148.016.569.428.123
595240;1;9;66;70;24;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;84;;;;66;148.016.569.428.123
595243;1;3;66;70;10;48;1;;2;12;1;;6;1;;;;;;;;;;1;;2;;2;1;95;95;4521;45;66;269.510.832.006.708
595254;1;1;66;70;8;48;1;;2;162;2;;9;1;;;1;;;;;;;;;2;;2;1;45;58;7524;75;66;267.870.687.544.666
595261;1;2;68;70;2;44;2;;2;2;1;;9;1;;;;;;;;;;1;;1;750000;2;1;11;11;7492;74;68;387.910.502.603.091
595265;1;2;68;70;8;24;1;;2;8;1;;4;4;;;;;;;;;;1;;2;;2;1;45;53;9214;92;68;329.555.040.014.435
595266;1;1;68;70;12;48;4;;2;36;1;;6;4;;;;;;;;;;1;;2;;2;1;41;13;8043;80;68;299.617.904.047.336
595267;1;2;68;70;24;48;1;;2;84;1;;6;1;;;;;;;;;;1;;2;;2;1;45;45;5232;52;68;292.014.046.625.262
595272;1;2;68;70;24;48;1;;2;12;1;;4;2;;;;;;;;;;1;;2;;2;1;34;92;2220;22;68;382.919.510.330.558
595283;1;1;68;70;40;40;1;;2;40;4;;9;1;;;1;;;;;;;;;2;;2;1;32;39;6421;64;68;380.080.740.356.814
595285;2;2;68;70;6;45;1;;2;6;1;;6;4;;;;;;;;;;1;;2;;2;1;80;80;1925;19;68;283.165.716.191.417
595288;1;3;68;70;20;48;1;;2;20;1;;4;1;;;;;;;;;;1;;2;;2;1;83;83;3611;36;68;388.587.458.144.378
595293;2;2;68;70;2;56;1;;2;99;1;;4;3;;;;;;;;;;1;;2;;2;1;79;79;1810;18;68;380.530.071.967.618
595293;2;3;68;70;6;20;1;;2;52;1;;6;3;;;;;;;;;;1;;2;;2;1;17;16;1931;19;68;380.530.071.967.618
595296;1;2;68;70;6;48;1;;2;12;1;;4;9;Con el sisben;;;;;;;;;1;;2;;2;1;45;80;1921;19;68;372.764.346.255.948
595301;1;6;68;70;2;48;1;;2;2;1;;9;1;;;1;;;;;;;;;1;516000;2;1;34;33;7499;74;68;548.088.349.921.702
595303;1;3;68;70;14;48;1;;2;14;1;;4;2;;;;;;;;;;1;;2;;2;1;45;97;5529;55;68;377.503.268.003.349
595305;1;2;68;70;6;48;1;;2;6;1;;5;4;;;;;;;;;;1;;1;600000;2;1;39;45;1929;19;68;459.803.783.924.906
595305;2;2;68;70;2;48;1;;2;15;1;;9;1;;;;;;;;;;1;;2;;2;1;45;33;5211;52;68;459.803.783.924.906
595308;1;2;68;70;8;48;4;;2;8;4;;2;1;;;;;;;;;;1;;2;;2;1;79;79;1810;18;68;207.371.854.681.557
595315;1;3;68;70;3;48;1;;2;8;1;;9;1;;;;;;;;;;1;;2;;2;1;38;45;1561;15;68;352.784.748.239.265
595322;1;1;68;70;8;48;1;;2;8;1;;9;3;;;;;;;;;1;;con la  pension;2;;2;1;21;21;7492;74;68;433.443.126.528.137
595322;1;2;68;70;52;48;1;;2;999;2;;9;1;;;;;;;;;;1;;2;;2;1;32;32;6512;65;68;433.443.126.528.137
595331;1;2;68;70;24;60;4;;2;24;1;;3;1;;;1;;;;;;;;;2;;2;1;41;81;2040;20;68;442.365.867.275.229
595340;1;2;5;70;6;48;4;;2;6;4;;2;1;;;;;;;;;;1;;2;;2;1;79;79;1810;18;5;828.233.928.023.968
595343;1;1;68;70;32;48;1;;2;32;1;;6;3;;;;;;;;;;1;;2;;2;1;58;58;7020;70;68;339.962.274.614.177
595347;1;3;68;70;4;60;2;;2;2;1;;9;8;;;;;;;;;;1;;1;76000;2;1;58;97;2693;26;68;320.958.780.105.721
595348;1;1;5;70;4;50;1;;2;8;1;;8;3;;;;;;;;;;1;;2;;2;1;11;33;6390;63;5;749.027.013.287.594
595350;1;2;68;70;36;36;5;;2;162;4;;1;2;;;;;;1;;;;;;2;;2;1;61;41;5111;51;68;408.724.606.764.053
595365;1;2;5;70;96;70;1;;2;106;1;;9;2;;;;;;;;;;1;;2;;2;1;84;84;5170;51;5;813.533.287.972.221
595366;1;4;68;70;7;60;1;;2;7;1;;5;7;;;;;;;;;;1;;2;;2;1;97;97;1551;15;68;347.163.877.867.255
595406;1;3;5;70;36;48;1;;2;36;1;;9;1;;;;;;;;;;1;;2;;2;1;39;13;8050;80;5;104.315.720.137.368
595419;1;3;5;70;28;48;1;;2;24;4;;1;1;;;;;;;;;;1;;2;;2;1;44;45;5262;52;5;631.797.995.931.038
595419;1;5;5;70;48;48;1;;2;48;1;;6;1;;;;;;;;;;1;;2;;2;1;45;39;7512;75;5;631.797.995.931.038
595427;1;3;5;70;5;40;1;;2;48;1;;4;2;;;;;;;;;;1;;2;;2;1;45;50;5530;55;5;88.907.928.447.923
595428;1;3;68;70;12;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;;;;68;378.547.084.917.555
595431;1;4;68;70;20;50;4;;1;;;.;;;.;.;;;;;;;;;.;;;;1;37;;;;68;448.636.360.317.089
595433;1;3;68;70;20;48;4;;2;30;4;;2;4;;;;;;;;;;1;;2;;2;1;84;84;5040;50;68;390.119.029.438.836
595441;1;1;68;70;20;48;1;;2;15;1;;6;1;;;;;;;;;;1;;2;;2;1;11;11;1921;19;68;400.688.132.328.174
595460;1;3;68;70;48;48;1;;2;50;2;;6;1;;;;;;;;;;1;;2;;2;1;2;13;8050;80;68;273.855.567.369.046
595461;1;4;5;70;16;48;1;;2;8;1;;5;1;;;;;;;;;;1;;2;;2;1;45;97;2529;25;5;881.325.016.858.946
595465;1;3;68;70;30;48;1;;2;50;1;;2;1;;;;;;;;;;1;;2;;2;1;45;45;5244;52;68;273.855.567.369.046
595466;1;4;5;70;1;48;3;;2;120;3;;2;4;;;;;;;;;;1;;2;;2;1;54;54;9500;95;5;660.124.849.351.235
595469;1;2;5;70;36;48;1;;2;144;1;;9;8;;;;;;;;;;1;;2;;2;1;13;45;5051;50;5;717.037.787.732.752
595469;1;4;5;70;3;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;63;;;;5;717.037.787.732.752
595470;1;3;68;70;48;48;1;;2;2;1;;3;8;;;;;;;;;;1;;2;;2;1;45;45;5233;52;68;499.400.275.830.966
595470;1;5;68;70;5;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;68;499.400.275.830.966
595479;1;4;68;70;30;48;1;;2;60;1;;4;1;;;;;;;;;;1;;2;;2;1;32;32;5241;52;68;308.767.101.554.401
595482;1;1;5;70;5;50;5;;2;5;5;;2;2;;;;;;;;;;1;;2;;2;1;79;79;1810;18;5;705.589.250.788.446
595506;1;2;8;70;156;48;1;;2;8;1;;6;1;;;;;;;;;;1;;2;;2;1;11;11;6599;65;8;281.893.416.065.088
595521;1;4;5;70;6;48;1;;2;6;1;;2;1;;;;;;;;;;1;;2;;2;1;77;77;1551;15;5;756.401.992.818.951
595544;1;3;8;70;4;48;1;;2;4;1;;9;1;;;;;;;;;;1;;1;490000;2;1;33;33;3611;36;8;456.902.137.449.531
595544;2;3;8;70;13;48;1;;2;13;1;;3;1;;;;;;;;;;1;;2;;2;1;45;45;5234;52;8;456.902.137.449.531
595548;1;1;5;70;1;48;1;;2;3;4;;2;1;;;;;;;;;;1;;1;50000;2;1;95;95;4521;45;5;871.363.694.527.178
595556;1;2;5;70;4;48;4;;2;8;4;;5;1;;;;;;;;;;1;;1;100000;2;1;95;95;4521;45;5;832.113.728.281.409
595557;1;4;8;70;13;48;1;;2;13;2;;9;4;;;;;;;;;;1;;2;;2;1;58;58;7512;75;8;610.513.398.057.191
595560;1;1;5;70;100;48;1;;2;150;2;;6;1;;;;;;;1;;;;;2;;2;1;13;13;8046;80;5;817.591.228.020.141
595578;1;3;8;70;12;48;1;;2;24;1;;9;1;;;;;;;;;;1;;2;;2;1;39;34;1810;18;8;419.727.843.254.405
595581;1;3;8;70;16;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;8;409.823.335.791.151
595583;1;7;5;70;4;48;4;;2;4;4;;1;1;;;;;;;;;;1;;2;;2;1;95;95;4521;45;5;109.499.649.493.908
595601;1;2;8;70;76;48;1;;2;76;1;;9;4;;;;;;;;;;1;;2;;2;1;32;39;4010;40;8;398.993.760.472.537
