DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6050;P6060;P6060S1;P6070;P6081S1;P6081;P6082;P6083S1;P6083;P6084;P6085;P6071S1;P6071;P6085S1;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6992;P6992S1;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;P6177;P6177S1;P6040;DPTO;fex_c_2011
609408;1;3;54;10;3;1;1;11;1990;3;2;;6;;3;2;1;1;;1;;;1;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;5;10;1;;;17;54;23.271.182.212.105
609408;1;4;54;10;4;1;1;9;1992;3;2;;6;;3;2;1;1;;1;;;1;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;4;9;;;;15;54;23.271.182.212.105
609408;1;5;54;10;5;1;1;7;1995;3;2;;6;;3;2;1;1;;1;;;1;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;4;7;;;;12;54;23.271.182.212.105
609408;1;6;54;10;6;1;1;4;1994;5;2;;6;;2;6;;2;6;1;;;1;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;4;7;;;;13;54;23.271.182.212.105
609409;1;1;54;10;1;1;1;4;1952;1;2;;2;;3;1;;2;1;1;2;1;2;1;;;3;;;2;;.;1;2;;;;;;;;;3;1;;;;55;54;275.349.629.648.469
609409;1;2;54;10;2;2;1;10;1950;2;2;;2;;2;6;;2;1;1;1;1;2;1;;;3;;;1;;.;1;2;;;;;;;;;1;0;;;;57;54;275.349.629.648.469
609409;1;3;54;10;3;2;1;2;1990;3;2;;6;1;1;;2;1;;1;;;2;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;3;;18;54;275.349.629.648.469
609410;1;1;66;10;1;1;1;4;1958;1;2;;6;;2;6;4;1;;2;;;;1;;;1;1;48000;2;;.;1;2;;;;;;;;;5;11;2;;;49;66;185.174.597.476.548
609410;1;2;66;10;2;2;1;12;1965;5;2;;6;;3;1;4;1;;1;;;2;1;;;3;;;1;;.;1;2;;;;;;;;;3;5;;;;42;66;185.174.597.476.548
609410;1;3;66;10;3;1;1;8;1995;5;2;;6;;2;6;2;1;;1;;;2;1;;;3;;;1;;.;1;1;1;2;;;2;;2;;4;7;;;;12;66;185.174.597.476.548
609410;1;4;66;10;4;2;1;5;1931;5;2;;4;;3;2;;3;2;2;;;;1;;;1;5;;2;;.;1;2;;;;;;;;;1;0;;;;76;66;185.174.597.476.548
609411;1;1;66;10;1;2;1;2;1970;1;2;;4;;2;2;;2;2;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;3;2;;;;38;66;323.172.411.495.782
609411;1;2;66;10;2;2;1;7;1991;3;2;;6;;2;3;1;1;;1;;;1;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;5;10;1;;;16;66;323.172.411.495.782
609411;1;3;66;10;3;1;1;1;1998;3;2;;6;;2;3;1;1;;1;;;1;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;3;4;;;;10;66;323.172.411.495.782
609412;1;1;66;10;1;1;1;8;1962;1;2;;3;;3;2;;3;2;2;2;1;;1;;;1;1;57600;2;;.;1;2;;;;;;;;;4;6;;;;45;66;351.046.926.437.638
609412;1;2;66;10;2;2;1;2;1978;2;2;;3;;2;2;;2;2;1;1;1;3;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;6;0;2;;;30;66;351.046.926.437.638
609412;1;3;66;10;3;1;1;8;1997;3;2;;6;1;1;;2;1;;1;;;3;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;3;4;;;;10;66;351.046.926.437.638
609412;1;4;66;10;2;1;1;3;2002;3;2;;;1;1;;2;1;;1;;;3;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;3;0;;;;5;66;351.046.926.437.638
609413;1;1;66;10;1;1;1;1;1961;1;2;;3;;2;2;;3;2;2;2;1;;1;;;1;1;50000;2;;.;1;2;;;;;;;;;4;7;;;;47;66;348.056.242.549.654
609413;1;2;66;10;2;2;1;10;1964;2;2;;3;;3;2;;3;2;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;;;43;66;348.056.242.549.654
609413;1;3;66;10;3;1;1;11;1990;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;10;1;7;;17;66;348.056.242.549.654
609413;1;4;66;10;4;2;1;3;1997;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;3;5;;;;11;66;348.056.242.549.654
609413;2;1;66;10;1;1;1;5;1980;1;2;;2;;3;2;;3;2;2;2;1;;1;;;1;3;57600;2;;.;1;2;;;;;;;;;6;3;3;;;27;66;348.056.242.549.654
609413;2;2;66;10;2;2;1;7;1987;2;2;;2;;2;2;;2;1;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;4;;20;66;348.056.242.549.654
609413;2;3;66;10;2;1;1;1;2007;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;;;;;;;;;;;;;;;;1;66;348.056.242.549.654
609414;1;1;66;10;1;2;1;6;1964;1;2;;6;;3;6;3;1;;2;;;;1;;;1;5;;1;;.;1;2;;;;;;;;;3;5;;;;43;66;181.033.827.373.455
609414;1;2;66;10;2;2;1;10;1981;3;2;;6;;2;3;1;1;;2;;;;1;;;1;1;18620;2;;.;1;2;;;;;;;;;6;3;3;;;26;66;181.033.827.373.455
609414;1;3;66;10;3;2;1;10;1944;5;2;;6;;3;2;;3;2;2;;;;1;;;1;2;57600;2;;.;1;2;;;;;;;;;3;5;;;;63;66;181.033.827.373.455
609415;1;1;66;10;1;1;1;11;1963;1;2;;3;;3;2;;2;2;2;1;1;;1;;;1;1;22000;2;;.;1;2;;;;;;;;;4;8;;;;44;66;176.023.645.077.389
609415;1;2;66;10;2;2;1;4;1968;2;2;;3;;3;1;5;1;;1;1;1;3;1;;;1;5;;2;;.;1;2;;;;;;;;;3;3;;;;39;66;176.023.645.077.389
609415;1;3;66;10;3;2;1;10;1989;3;2;;6;1;1;;2;1;;1;;;3;1;;;3;;;2;;.;1;1;2;2;;;2;;2;;6;0;2;;;18;66;176.023.645.077.389
609415;1;4;66;10;2;2;1;4;2004;3;2;;;1;1;;2;1;;1;;;3;1;;;1;5;;2;;.;2;2;;;;;;;;;1;0;;3;;3;66;176.023.645.077.389
609415;1;5;66;10;5;2;1;12;1920;9;2;;5;;3;1;;3;1;1;;;3;1;;;3;;;2;;.;1;2;;;;;;;;;3;3;;;;87;66;176.023.645.077.389
609415;1;6;66;10;6;2;1;7;1946;9;2;;6;;3;1;5;1;;1;;;3;1;;;3;;;2;;.;1;2;;;;;;;;;3;3;;;;61;66;176.023.645.077.389
609416;1;1;66;10;1;2;1;10;1975;1;2;;3;;2;2;;2;1;2;;2;;2;1;6;;;;1;5;;1;2;;;;;;;;;5;11;2;;;32;66;27.287.968.622.027
609416;1;2;66;10;1;2;1;9;1998;3;2;;;;2;3;1;1;;2;;;;2;1;6;;;;2;8;LOS PADRES NO ESTAN AFILIADOS;1;1;1;2;;;2;;2;;3;3;;;;9;66;27.287.968.622.027
609417;1;1;66;10;1;1;1;7;1965;1;2;;3;;2;2;;2;2;2;2;1;;1;;;3;;;2;;.;1;2;;;;;;;;;6;3;3;;;42;66;268.656.101.457.867
609417;1;2;66;10;2;2;1;2;1963;2;2;;3;;2;2;;2;2;2;1;1;;1;;;3;;;2;;.;1;2;;;;;;;;;6;3;3;;;45;66;268.656.101.457.867
609417;1;3;66;10;3;2;1;6;1987;3;2;;6;1;1;;2;1;;2;;;;2;1;24;;;;2;1;;1;1;2;2;;;2;;2;;6;2;3;;;20;66;268.656.101.457.867
609417;1;4;66;10;4;1;1;9;1991;3;2;;6;1;1;;2;1;;2;;;;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;4;7;;;;16;66;268.656.101.457.867
609417;1;5;66;10;5;1;1;11;1995;3;2;;6;1;1;;2;1;;2;;;;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;4;6;;;;12;66;268.656.101.457.867
609418;1;1;66;10;1;1;1;3;1930;1;2;;3;;3;1;;3;1;2;2;1;;1;;;1;2;68000;2;;.;1;2;;;;;;;;;3;5;;;;77;66;214.333.500.893.211
609418;1;2;66;10;2;2;1;12;1949;2;2;;3;;3;2;;3;2;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;4;6;;;;58;66;214.333.500.893.211
609419;1;1;66;10;1;1;1;10;1944;1;2;;2;;3;2;;3;1;2;2;1;;1;;;1;3;57600;2;;.;1;2;;;;;;;;;3;5;;;;63;66;245.661.393.893.672
609419;1;2;66;10;2;2;1;2;1966;2;2;;2;;2;2;;2;2;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;5;;;;42;66;245.661.393.893.672
609419;1;3;66;10;3;1;1;11;1985;3;2;;6;1;1;;2;1;;2;;;;1;;;1;1;19000;2;;.;1;1;1;2;;;2;;2;;6;3;2;;;22;66;245.661.393.893.672
609419;1;4;66;10;4;2;1;9;1989;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;5;10;1;;;18;66;245.661.393.893.672
609420;1;1;66;10;1;1;1;12;1970;1;2;;3;;2;6;;2;6;2;2;1;;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;37;66;287.784.344.711.085
609420;1;2;66;10;2;2;1;9;1976;2;2;;3;;2;1;;2;1;1;1;1;2;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;;;31;66;287.784.344.711.085
609420;1;3;66;10;3;1;1;9;1997;3;2;;6;1;1;;2;1;;1;;;2;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;3;4;;;;10;66;287.784.344.711.085
609421;1;1;66;10;1;1;1;4;1947;1;2;;6;;2;2;;2;2;2;;;;1;;;1;3;57700;2;;.;1;2;;;;;;;;;3;5;;;;60;66;190.518.667.460.632
609421;1;2;66;10;2;2;1;6;1946;5;2;;6;;2;2;;2;2;2;;;;1;;;1;2;57700;2;;.;2;2;;;;;;;;;1;0;;;;61;66;190.518.667.460.632
609422;1;1;66;10;1;2;1;12;1931;1;2;;5;;3;6;;3;6;1;;;1;1;;;3;;;2;;.;2;2;;;;;;;;;1;0;;;;76;66;199.333.364.930.848
609423;1;1;66;10;1;2;1;4;1959;1;1;5;6;;3;2;;2;2;1;;;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;2;;;;48;66;239.755.208.300.524
609423;1;2;66;10;2;1;1;6;1995;3;1;5;6;;2;2;1;1;;1;;;1;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;3;5;;;;12;66;239.755.208.300.524
609424;1;1;66;10;1;2;1;4;1948;1;2;;6;;3;6;;3;6;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;59;66;232.513.098.873.615
609424;1;2;66;10;2;1;1;5;1975;3;2;;4;;3;2;1;1;;2;;;;1;;;1;1;45000;2;;.;1;2;;;;;;;;;5;11;2;;;32;66;232.513.098.873.615
609424;1;3;66;10;3;1;1;5;1993;4;2;;6;;2;1;;2;3;2;;;;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;4;7;;;;14;66;232.513.098.873.615
609424;1;4;66;10;1;1;1;6;1998;4;2;;;;2;1;;2;3;2;;;;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;3;3;;;;9;66;232.513.098.873.615
609425;1;1;66;10;1;1;1;12;1970;1;2;;3;;2;2;;2;2;2;2;1;;1;;;3;;;2;;.;1;2;;;;;;;;;1;0;;;;37;66;300.995.165.464.413
609425;1;2;66;10;2;2;1;11;1979;2;2;;3;;2;2;;2;2;2;1;1;;1;;;3;;;2;;.;1;2;;;;;;;;;3;2;;;;28;66;300.995.165.464.413
609425;1;3;66;10;2;2;1;4;1999;3;2;;;1;1;;2;1;;2;;;;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;3;2;;;;8;66;300.995.165.464.413
609425;1;4;66;10;2;2;1;8;2007;3;2;;;1;1;;2;1;;2;;;;1;;;3;;;2;;.;;;;;;;;;;;;;;;;0;66;300.995.165.464.413
609426;1;1;66;10;1;1;1;10;1980;1;2;;3;;3;2;;2;2;2;2;1;;1;;;1;1;45000;2;;.;1;2;;;;;;;;;3;5;;;;27;66;275.295.388.778.563
609426;1;2;66;10;2;2;1;11;1978;2;2;;3;;2;2;;2;2;2;1;1;;1;;;1;5;;2;;.;1;1;2;2;;;2;;2;;5;10;1;;;29;66;275.295.388.778.563
609426;1;3;66;10;2;2;1;3;2000;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;3;2;;;;8;66;275.295.388.778.563
609427;1;1;66;10;1;2;1;10;1942;1;2;;4;;3;2;;3;2;2;;;;2;2;;;;;1;1;;1;2;;;;;;;;;3;2;;;;65;66;199.333.364.930.848
609428;1;1;66;10;1;2;1;12;1931;1;2;;5;;3;2;;3;2;2;;;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;4;;;;76;66;164.794.428.669.343
609428;1;2;66;10;2;1;1;11;1952;3;2;;6;;3;2;1;1;;2;;;;1;;;1;3;57700;2;;.;1;2;;;;;;;;;4;7;;;;55;66;164.794.428.669.343
609428;1;3;66;10;3;2;1;2;1972;3;2;;6;;3;2;1;1;;2;;;;1;;;1;3;57700;2;;.;1;2;;;;;;;;;5;11;2;;;36;66;164.794.428.669.343
609428;1;4;66;10;4;2;1;5;1958;3;2;;4;;3;2;1;1;;2;;;;1;;;1;3;57700;2;;.;1;2;;;;;;;;;5;11;2;;;49;66;164.794.428.669.343
609428;1;5;66;10;5;1;1;7;1991;4;2;;6;;2;6;4;1;;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;2;;2;;5;10;1;;;16;66;164.794.428.669.343
609430;1;1;66;10;1;1;1;6;1944;1;2;;4;;3;2;;3;2;1;;;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;63;66;245.661.393.893.672
609430;2;1;66;10;1;2;1;3;1954;1;2;;5;;3;1;;2;1;1;;;1;1;;;3;;;2;;.;1;2;;;;;;;;;4;8;;;;53;66;245.661.393.893.672
609430;2;2;66;10;2;1;1;2;1991;3;2;;6;;3;2;2;1;;1;;;1;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;6;0;2;;;17;66;245.661.393.893.672
609430;2;3;66;10;3;2;1;6;1992;3;2;;6;;3;2;1;1;;1;;;1;1;;;3;;;1;;.;1;1;1;2;;;2;;2;;4;9;;;;15;66;245.661.393.893.672
609431;1;1;66;10;1;2;1;1;1971;1;2;;2;;3;1;;3;1;1;2;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;1;;;;37;66;370.326.269.648.871
609431;1;2;66;10;2;1;1;6;1968;2;2;;2;;2;2;;3;2;1;1;1;1;1;;;3;;;1;;.;1;2;;;;;;;;;3;2;;;;39;66;370.326.269.648.871
609431;1;3;66;10;3;2;1;8;1989;3;2;;6;;2;6;1;1;;1;;;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;4;;3;;18;66;370.326.269.648.871
609431;1;4;66;10;3;2;1;2;2006;4;2;;;;2;6;3;1;;1;;;1;1;;;3;;;2;;.;;;;;;;;;;;;;;;;2;66;370.326.269.648.871
609431;1;5;66;10;5;1;1;7;1991;3;2;;6;;3;2;1;1;;1;;;1;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;4;9;;;;16;66;370.326.269.648.871
609431;1;6;66;10;6;2;1;7;1992;3;2;;6;;3;2;1;1;;1;;;1;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;4;7;;;;15;66;370.326.269.648.871
609431;1;7;66;10;7;1;1;10;1995;3;2;;6;;3;2;1;1;;1;;;1;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;4;0;;;;12;66;370.326.269.648.871
609431;1;8;66;10;3;1;1;10;2000;3;2;;;;2;2;1;1;;1;;;1;1;;;3;;;1;;.;1;1;1;1;0;120000;2;;2;;3;1;;;;7;66;370.326.269.648.871
609431;1;9;66;10;3;2;1;4;2002;3;2;;;;2;2;1;1;;1;;;1;1;;;3;;;1;;.;2;1;1;1;0;120000;2;;2;;3;0;;;;5;66;370.326.269.648.871
609431;1;10;66;10;3;2;1;10;2003;3;2;;;;2;2;1;1;;1;;;1;1;;;3;;;2;;.;2;2;;;;;;;;;1;0;;1;;4;66;370.326.269.648.871
609431;1;11;66;10;3;2;2;;;5;2;;6;;3;2;;3;2;2;;;;2;2;;;;;1;1;;2;2;;;;;;;;;1;0;;;;45;66;370.326.269.648.871
609432;1;1;66;10;1;2;1;4;1946;1;2;;6;;3;2;;3;2;1;;;3;1;;;3;;;1;;.;1;2;;;;;;;;;3;3;;;;61;66;331.511.108.212.166
609432;1;2;66;10;2;1;1;5;1974;2;2;;6;;2;2;1;1;;1;;;3;1;;;3;;;1;;.;1;2;;;;;;;;;4;7;;;;33;66;331.511.108.212.166
609432;2;1;66;10;1;2;1;7;1975;1;2;;6;;2;2;;2;2;2;;;;1;;;1;1;22000;2;;.;1;2;;;;;;;;;5;11;2;;;32;66;331.511.108.212.166
609432;2;2;66;10;1;1;1;2;1997;3;2;;6;;3;3;1;1;;2;;;;1;;;1;5;;1;;.;1;1;1;2;;;2;;2;;3;4;;;;11;66;331.511.108.212.166
609432;2;3;66;10;1;2;1;9;1998;3;2;;;;3;3;1;1;;2;;;;1;;;1;5;;1;;.;1;1;1;2;;;2;;2;;3;3;;;;9;66;331.511.108.212.166
609432;2;4;66;10;1;1;1;9;1998;3;2;;;;3;3;1;1;;2;;;;1;;;1;5;;1;;.;1;1;1;2;;;2;;2;;3;4;;;;9;66;331.511.108.212.166
609433;1;1;66;10;1;2;1;8;1963;1;2;;5;;3;2;;3;6;2;;;;1;;;1;1;20000;2;;.;1;2;;;;;;;;;3;5;;;;44;66;232.330.507.066.627
609433;1;2;66;10;1;1;1;12;1992;3;2;;6;;3;2;1;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;4;9;;;;15;66;232.330.507.066.627
609433;1;3;66;10;3;1;1;10;1989;5;2;;6;;3;6;;2;2;2;;;;1;;;1;3;57700;2;;.;1;1;1;2;;;2;;2;;5;10;1;;;18;66;232.330.507.066.627
609434;1;1;66;10;1;1;1;12;1926;1;2;;3;;3;1;;3;1;1;2;1;1;1;;;3;;;1;;.;2;2;;;;;;;;;1;0;;;;81;66;190.518.667.460.632
609434;1;2;66;10;2;2;1;8;1937;2;2;;3;;3;1;;3;1;1;1;1;1;1;;;3;;;1;;.;2;2;;;;;;;;;1;0;;;;70;66;190.518.667.460.632
609435;1;1;66;10;1;1;1;4;1986;1;2;;2;;2;2;;2;2;2;2;1;;1;;;1;1;19800;2;;.;1;2;;;;;;;;;5;11;2;9;;21;66;301.814.592.760.955
609435;1;2;66;10;2;2;1;10;1985;2;2;;2;;2;2;;2;2;2;1;1;;1;;;1;1;21000;2;;.;1;2;;;;;;;;;5;11;2;9;;22;66;301.814.592.760.955
609435;1;3;66;10;2;1;1;1;2006;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;;;;;;;;;;;;;;;;2;66;301.814.592.760.955
609436;1;1;66;10;1;2;1;9;1940;1;2;;5;;3;6;;3;6;1;;;2;1;;;3;;;2;;.;1;2;;;;;;;;;3;3;;;;67;66;195.716.947.553.449
609436;1;2;66;10;2;1;1;4;1972;3;2;;6;;3;6;1;1;;2;;;;1;;;1;3;57700;2;;.;1;2;;;;;;;;;5;11;2;;;35;66;195.716.947.553.449
609436;1;3;66;10;3;2;1;9;1958;3;2;;4;;3;6;1;1;;1;;;3;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;49;66;195.716.947.553.449
609436;1;4;66;10;4;2;1;5;1986;4;2;;6;;2;6;3;1;;1;;;3;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;6;3;2;;;21;66;195.716.947.553.449
609436;1;5;66;10;5;1;1;7;1987;4;2;;6;;2;6;3;1;;1;;;3;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;6;2;2;;;20;66;195.716.947.553.449
609436;1;6;66;10;3;1;1;8;1993;4;2;;6;;2;2;3;1;;1;;;3;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;4;6;;;;14;66;195.716.947.553.449
609436;1;7;66;10;7;2;1;4;1963;3;2;;4;;3;6;1;1;;1;;;2;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;44;66;195.716.947.553.449
609436;1;8;66;10;8;1;1;3;1984;4;2;;6;;2;2;7;1;;2;;;;2;2;;;;;2;1;;1;2;;;;;;;;;6;4;2;3;;24;66;195.716.947.553.449
609436;1;9;66;10;7;1;1;7;1994;4;2;;6;;2;6;7;1;;1;;;2;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;4;7;;;;13;66;195.716.947.553.449
609436;1;10;66;10;7;1;1;3;1996;4;2;;6;;2;6;7;1;;1;;;2;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;4;0;;;;12;66;195.716.947.553.449
609436;1;11;66;10;1;2;1;12;1998;5;2;;;;2;6;;2;6;1;;;2;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;3;2;;;;9;66;195.716.947.553.449
609436;1;12;66;10;12;1;1;3;1979;5;2;;6;;2;6;;2;2;2;;;;2;1;12;;;;2;1;;1;2;;;;;;;;;5;11;2;;;29;66;195.716.947.553.449
609436;1;13;66;10;13;1;1;12;1988;4;2;;6;;3;2;;2;2;1;;;2;1;;;3;;;2;;.;1;1;2;2;;;2;;2;;6;2;2;;;19;66;195.716.947.553.449
609437;1;1;66;10;1;2;1;4;1956;1;2;;5;;3;6;;2;6;1;;;2;1;;;3;;;2;;.;1;2;;;;;;;;;4;6;;;;51;66;268.794.172.140.199
609437;1;2;66;10;1;1;1;3;1993;3;2;;6;;3;6;1;1;;1;;;2;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;4;6;;;;15;66;268.794.172.140.199
609437;1;3;66;10;3;2;1;1;1973;3;2;;4;;3;6;1;1;;2;;;;1;;;1;1;19600;2;;.;1;2;;;;;;;;;5;11;2;;;35;66;268.794.172.140.199
609437;1;4;66;10;1;1;1;5;1997;3;2;;6;;2;6;3;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;4;0;;;;10;66;268.794.172.140.199
609438;1;1;66;10;1;2;1;10;1921;1;2;;5;;3;6;;3;6;2;;;;1;;;1;2;57700;2;;.;1;2;;;;;;;;;3;5;;;;86;66;190.167.831.507.332
609438;1;2;66;10;2;2;1;5;1948;3;2;;3;;3;2;1;1;;2;3;1;;1;;;1;2;57700;2;;.;1;2;;;;;;;;;4;8;;;;59;66;190.167.831.507.332
609438;1;3;66;10;3;1;1;11;1940;5;2;;3;;3;6;;3;6;2;2;1;;1;;;1;2;57700;2;;.;1;2;;;;;;;;;3;3;;;;67;66;190.167.831.507.332
609438;1;4;66;10;4;2;1;7;1980;4;2;;6;;2;2;2;1;;2;;;;1;;;1;1;23000;2;;.;1;1;1;2;;;2;;2;;6;3;2;;;27;66;190.167.831.507.332
609438;1;5;66;10;5;1;1;4;1970;3;2;;2;;3;2;1;1;;2;6;1;;1;;;1;3;57700;2;;.;1;2;;;;;;;;;5;11;2;;;37;66;190.167.831.507.332
609438;1;6;66;10;6;2;1;2;1982;5;2;;2;;2;2;;2;2;2;5;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;4;8;;;;26;66;190.167.831.507.332
609438;1;7;66;10;6;2;1;7;2007;4;2;;;5;1;;6;1;;2;;;;1;;;1;5;;2;;.;;;;;;;;;;;;;;;;0;66;190.167.831.507.332
609438;1;8;66;10;6;2;1;5;2000;5;2;;;;2;2;6;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;3;2;;;;7;66;190.167.831.507.332
609439;1;1;66;10;1;1;1;6;1961;1;2;;2;;3;6;;2;2;1;2;1;2;1;;;3;;;2;;.;1;2;;;;;;;;;3;3;;;;46;66;249.467.092.688.284
609439;1;2;66;10;2;2;1;3;1956;2;2;;2;;3;6;;2;2;1;1;1;2;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;52;66;249.467.092.688.284
609439;1;3;66;10;3;1;1;12;1988;3;2;;6;1;1;;2;1;;2;;;;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;4;9;;;;19;66;249.467.092.688.284
609439;1;4;66;10;4;1;1;9;1985;3;2;;1;1;1;;2;1;;1;5;1;2;1;;;3;;;2;;.;1;2;;;;;;;;;4;9;;14;;22;66;249.467.092.688.284
609439;1;5;66;10;5;2;1;3;1988;5;2;;1;;2;2;;2;2;1;4;1;2;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;2;;19;66;249.467.092.688.284
609440;1;1;66;10;1;1;1;10;1955;1;2;;4;;3;6;;3;6;2;;;;1;;;1;5;;1;;.;1;2;;;;;;;;;3;5;;;;52;66;294.501.288.956.637
609440;1;2;66;10;1;2;1;12;1993;3;2;;6;1;1;;;2;3;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;4;7;;;;14;66;294.501.288.956.637
609441;1;1;66;10;1;1;1;1;1968;1;2;;3;;3;6;;2;6;2;2;1;;1;;;1;3;55000;2;;.;1;2;;;;;;;;;4;9;;;;40;66;301.924.907.253.454
609441;1;2;66;10;2;2;1;8;1970;2;2;;3;;2;6;;3;1;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;5;;;;37;66;301.924.907.253.454
609441;1;3;66;10;2;1;1;1;1993;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;4;9;;;;15;66;301.924.907.253.454
609441;1;4;66;10;2;1;1;3;2001;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;3;1;;;;7;66;301.924.907.253.454
609442;1;1;66;10;1;2;1;2;1988;1;2;;6;;2;6;;2;6;2;;;;2;1;36;;;;2;1;;1;1;1;2;;;2;;2;;6;1;1;;;20;66;287.249.238.362.561
609442;1;2;66;10;2;1;1;5;1981;5;2;;6;;2;2;;2;2;2;;;;1;;;1;1;18500;2;;.;1;2;;;;;;;;;6;3;3;;;26;66;287.249.238.362.561
609442;2;1;66;10;1;1;1;4;1978;1;2;;1;;2;2;;2;2;2;2;1;;1;;;1;1;23000;2;;.;1;2;;;;;;;;;6;4;3;;;29;66;287.249.238.362.561
609442;2;2;66;10;2;2;1;6;1981;2;2;;1;;2;2;;2;2;2;1;1;;1;;;1;1;18500;2;;.;1;2;;;;;;;;;5;11;2;;;26;66;287.249.238.362.561
609443;1;1;66;10;1;1;1;10;1939;1;2;;3;;3;2;;3;1;2;2;1;;1;;;1;1;32000;2;;.;1;2;;;;;;;;;3;2;;;;68;66;192.934.370.018.925
609443;1;2;66;10;2;2;1;1;1948;2;2;;3;;3;1;;3;1;2;1;1;;2;1;24;;;;1;1;;1;2;;;;;;;;;3;5;;;;60;66;192.934.370.018.925
609443;1;3;66;10;3;1;1;6;1975;3;2;;6;1;1;;2;1;;2;;;;1;;;1;1;23000;2;;.;1;2;;;;;;;;;4;9;;;;32;66;192.934.370.018.925
609444;1;1;66;10;1;2;1;6;1969;1;2;;4;;2;2;;2;3;2;;;;1;;;1;1;60000;2;;.;1;1;2;2;;;2;;2;;6;4;1;;;38;66;239.755.208.300.524
609444;1;2;66;10;1;1;1;2;1995;3;2;;6;;2;4;1;1;;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;2;;2;;4;8;;;;13;66;239.755.208.300.524
