DIRECTORIO;AREA;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;P5070;DPTO;ORDEN;fex_c_2011
599241;50;3;1;1;1;2;1;1;;3;;;;;60000;2;2;2;1;1;1;1;2;1;2;1;1;1;1;1;2;2;1;2;2;2;3;;;;;;;;;;;2;1;;50;1;140.898.738.214.607
599241;50;4;1;1;1;2;1;1;;4;;;;80000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;4;;;;;;;;;;;2;1;;50;1;140.898.738.214.607
599242;50;1;1;1;1;2;1;1;4;3;;;;;150000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;1;4;1;2;1;1;1;3;5;2;1;1;50;1;110.754.430.231.943
599243;50;1;1;1;1;2;1;1;;3;;;;;150000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;1;4;1;2;1;1;1;3;3;1;1;6;50;1;110.754.430.231.943
599244;50;1;1;1;1;2;1;1;4;3;;;;;100000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;3;1;2;1;2;1;1;1;3;3;1;1;1;50;1;110.754.430.231.943
599245;50;1;1;1;1;1;1;1;4;4;;;;150000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;3;7;2;1;1;50;1;175.230.344.608.159
599246;50;1;2;1;1;1;1;1;3;3;;;;;200000;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;2;1;2;1;1;1;1;1;2;3;1;1;1;50;1;13.030.370.281.664
599247;50;1;3;2;1;1;1;1;3;1;;;30000000;200000;;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;1;1;2;1;4;1;1;1;1;1;2;3;1;1;1;50;1;165.613.522.363.466
599248;50;1;2;1;1;1;1;1;3;3;;;;;150000;2;2;2;2;1;2;1;2;2;2;1;1;2;2;2;2;1;2;1;2;2;1;2;1;4;1;1;1;1;1;2;3;2;1;1;50;1;155.785.384.719.972
599249;50;1;3;2;1;1;1;1;4;1;;;98;200000;;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;1;1;2;1;2;1;2;1;1;1;3;3;1;1;1;50;1;930.321.966.511.093
599250;50;1;2;2;1;1;1;1;3;3;;;;;120000;2;2;2;1;2;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;1;2;1;1;1;1;1;3;3;1;1;1;50;1;147.587.413.210.656
599251;50;1;3;2;1;1;1;1;3;3;;;;;280000;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;1;3;3;1;1;1;50;1;188.193.975.056.916
599252;50;1;4;1;1;1;1;10;3;4;;;;300000;;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;50;1;143.774.180.405.663
599253;50;1;3;2;1;1;1;1;3;3;;;;;300000;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;50;1;181.247.931.265.694
599254;50;1;4;3;1;1;1;1;3;2;;380000;41000000;250000;;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;1;1;1;1;1;4;1;1;1;1;1;3;3;2;1;1;50;1;146.366.837.327.597
599255;50;1;5;4;1;1;1;1;3;3;;;;;370000;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;2;1;1;50;1;128.349.798.879.087
599256;50;1;6;2;1;1;1;1;3;1;;;98;500000;;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;3;2;1;1;1;50;1;130.805.853.240.935
599257;50;1;5;3;1;1;1;1;3;1;;;50000000;250000;;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;3;3;2;1;1;50;1;124.329.220.517.476
599258;50;1;4;1;1;1;1;1;3;3;;;;;420000;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;1;2;1;1;1;4;1;1;1;1;1;4;3;1;1;1;50;1;91.309.470.343.756
599259;50;1;6;2;1;1;1;1;3;1;;;98;200000;;1;1;1;2;1;1;1;2;2;2;1;1;2;1;2;2;1;1;1;2;1;1;1;1;4;1;1;1;1;1;2;3;2;1;1;50;1;158.253.191.605.154
599260;50;1;4;3;1;1;1;1;3;1;;;30000000;250000;;1;2;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;1;2;2;1;1;1;1;2;1;1;1;1;1;2;2;1;1;1;50;1;208.384.015.522.931
599261;50;1;5;3;1;1;1;1;3;1;;;35000000;300000;;1;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;2;1;1;1;1;4;1;1;1;1;1;3;2;2;1;1;50;1;110.247.583.091.677
599262;50;1;3;2;2;1;1;1;3;3;;;;;200000;1;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1;1;4;1;1;2;1;1;2;2;2;1;1;50;1;115.053.359.922.655
599263;50;1;2;2;1;1;1;1;3;3;;;;;280000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;2;1;1;50;1;107.345.200.105.882
599264;50;1;2;1;1;1;1;1;3;4;;;;300000;;2;2;2;2;2;1;1;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;1;1;4;1;1;1;1;1;2;3;2;1;1;50;1;202.189.533.126.124
599265;50;1;3;2;1;2;1;1;3;1;;;99;300000;;1;1;2;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;1;1;2;1;4;1;1;1;1;1;2;3;1;1;1;50;1;263.500.928.832.342
599265;50;2;1;1;1;2;1;1;;3;;;;;100000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;;50;1;263.500.928.832.342
599266;50;1;2;1;1;1;1;1;3;3;;;;;220000;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;50;1;161.057.890.799.678
599267;50;1;3;2;1;1;1;1;3;1;;;40000000;250000;;1;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;1;1;2;1;4;1;1;1;1;1;2;3;1;1;1;50;1;161.284.371.713.907
599268;50;1;2;2;1;1;1;1;3;3;;;;;170000;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;2;1;1;1;1;1;2;3;1;1;1;50;1;131.449.302.941.287
599269;50;1;3;2;1;1;1;1;3;3;;;;;200000;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;1;2;3;1;1;1;50;1;180.724.634.886.123
599270;50;1;3;2;1;1;1;1;3;3;;;;;250000;2;2;1;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;50;1;831.114.988.344.395
599271;50;1;5;3;1;1;1;1;3;1;;;99;300000;;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;3;3;2;1;1;50;1;735.872.367.629.224
599272;50;1;4;3;1;1;1;1;3;3;;;;;250000;1;2;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;1;1;2;1;4;1;1;1;1;1;3;3;1;1;1;50;1;151.865.824.321.532
599273;50;1;4;3;1;1;1;1;3;1;;;99;300000;;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;1;1;1;1;4;1;1;1;1;1;2;3;1;1;1;50;1;192.442.978.445.043
599274;50;1;4;1;1;1;1;1;3;1;;;60000000;350000;;1;2;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;3;3;1;1;1;50;1;155.785.384.719.972
599275;50;1;3;2;1;1;1;1;3;3;;;;;270000;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;50;1;187.506.333.784.759
599276;50;1;4;3;1;1;1;1;3;1;;;90000000;500000;;1;2;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;1;2;1;1;1;1;1;4;1;1;1;1;1;4;3;1;1;1;50;1;147.338.398.819.655
599278;50;1;3;2;1;1;1;1;3;1;;;99;250000;;1;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;1;1;1;1;2;1;1;1;1;1;3;3;1;1;1;50;1;155.785.384.719.972
599279;50;1;3;2;1;1;1;1;3;3;;;;;350000;2;1;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;2;1;1;50;1;172.531.360.092.777
599280;50;1;4;3;1;1;1;1;3;3;;;;;250000;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;1;1;50;1;131.550.933.818.764
599281;50;1;4;3;1;1;1;1;3;1;;;80000000;600000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;4;1;1;1;1;1;4;2;1;1;1;50;1;147.587.413.210.656
599282;50;1;5;2;1;1;1;1;3;3;;;;;450000;1;2;1;2;1;1;1;1;2;2;1;1;1;1;2;2;1;2;2;1;1;1;1;1;4;1;1;1;1;1;3;3;1;1;1;50;1;129.083.126.933.582
599283;50;1;5;2;1;1;1;1;3;3;;;;;570000;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;1;2;1;2;1;1;1;4;1;1;1;1;1;4;3;1;1;1;50;1;140.867.850.333.662
599284;52;1;3;2;1;1;1;1;4;3;;;;;250000;2;2;2;2;2;1;1;2;2;2;1;2;1;1;2;2;2;1;2;2;2;1;1;1;2;1;2;1;1;1;2;3;1;1;1;52;1;122.685.205.916.739
599286;52;1;5;3;1;1;1;1;4;1;;;98;300000;;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;904.873.276.490.919
599287;52;1;5;3;1;1;1;1;4;1;;;98;350000;;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;179.173.896.396.379
599288;52;1;3;2;1;1;1;1;4;3;;;;;150000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;3;3;1;1;1;52;1;145.239.497.134.291
599289;52;1;3;2;1;1;1;1;4;3;;;;;200000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;126.293.063.466.478
599290;52;1;5;4;1;1;1;1;4;1;;;98;200000;;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;1;2;1;4;1;2;1;1;1;2;3;1;1;1;52;1;157.184.251.826.003
599291;52;1;6;4;1;1;1;1;4;1;;;25000000;200000;;1;1;2;2;1;1;1;2;1;1;1;1;1;1;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;11.246.885.811.142
599293;52;1;4;1;1;1;1;1;4;1;;;120000000;800000;;1;1;2;2;1;1;1;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;4;1;2;1;1;1;4;3;1;1;1;52;1;953.311.048.305.722
599294;52;1;3;1;1;1;1;1;1;1;;;98;500000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;4;3;1;1;1;52;1;121.084.959.416.977
599295;52;1;1;1;1;1;1;1;4;1;;;25000000;150000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;1;3;1;1;1;52;1;12.805.381.987.336
599296;52;1;4;2;2;1;1;1;4;1;;;98;250000;;1;2;2;2;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;1;1;2;3;1;1;1;52;1;105.437.510.623.795
599297;52;1;4;2;1;1;1;1;4;3;;;;;200000;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;136.114.231.446.761
599298;52;1;5;2;1;1;1;1;4;1;;;80000000;300000;;1;2;2;1;1;1;1;1;1;2;1;1;1;1;2;2;2;1;2;1;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;24.600.599.850.746
599299;52;1;4;3;1;1;1;1;4;3;;;;;350000;1;1;2;1;2;1;1;1;2;2;1;1;1;1;1;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;306.140.504.729.205
599300;52;1;3;2;1;1;1;1;4;2;;200000;70000000;300000;;1;2;2;1;1;1;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;258.802.790.632.438
599302;52;1;3;2;1;1;1;1;4;3;;;;;500000;1;1;2;1;1;1;1;1;2;1;1;1;1;2;1;2;2;1;2;1;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;52;1;165.812.482.940.467
599303;52;1;1;1;1;2;1;1;;3;;;;;100000;2;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;4;1;4;1;2;1;1;1;3;3;1;1;6;52;1;106.889.319.202.501
599304;52;1;2;1;1;1;1;1;4;3;;;;;100000;2;1;2;2;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;3;1;4;1;2;1;1;1;3;3;1;1;1;52;1;105.877.375.781.788
599305;52;1;3;2;1;1;1;1;4;1;;;98;100000;;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;1;1;1;52;1;108.883.766.254.632
599306;52;1;4;3;1;1;1;1;4;2;;250000;98;250000;;1;1;2;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;1;2;2;1;2;1;4;1;2;1;1;1;2;3;1;1;1;52;1;105.089.559.477.419
599307;52;1;1;1;1;1;1;1;4;4;;;;70000;;2;1;2;2;2;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;4;1;2;1;2;1;1;1;2;3;1;1;1;52;1;17.146.045.214.796
599308;52;1;1;1;1;2;1;1;4;4;;;;100000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4;1;2;1;2;1;1;1;2;3;1;1;1;52;1;187.975.006.847.902
599309;52;1;6;5;1;1;1;1;4;1;;;60000000;200000;;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;832.368.378.757.608
599310;52;1;6;4;1;1;1;1;4;1;;;98;700000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;4;3;1;1;1;52;1;128.838.575.297.409
599311;52;1;4;3;1;1;1;1;4;1;;;98;98;;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;1;1;1;1;4;1;2;1;1;1;5;3;1;1;1;52;1;218.173.759.774.111
599312;52;1;5;3;1;1;1;1;4;1;;;300000000;1000000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;6;1;2;1;1;1;5;3;1;1;1;52;1;260.580.767.752.228
599313;52;1;10;6;1;1;1;1;4;3;;;;;250000;2;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;3;2;1;2;1;1;1;2;2;1;1;1;52;1;118.792.411.031.566
599314;52;1;6;4;1;1;1;1;4;1;;;98;300000;;1;2;2;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;1;1;52;1;938.792.962.518.664
599315;52;1;1;1;1;1;1;1;4;4;;;;200000;;2;1;2;2;2;1;1;1;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;1;2;1;2;1;1;1;3;3;1;1;1;52;1;166.771.502.858.843
599316;52;1;4;2;1;1;1;1;4;1;;;30000000;200000;;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;1;3;1;1;1;52;1;120.592.170.756.648
599317;52;1;5;4;1;1;1;1;4;1;;;98;250000;;1;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;1;1;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;114.097.222.920.266
599318;52;1;4;3;1;1;1;1;4;3;;;;;200000;2;2;2;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;1;1;52;1;104.944.721.963.466
599319;52;1;3;2;1;1;1;1;4;3;;;;;150000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;1;1;52;1;981.707.862.111.434
599321;52;1;4;2;1;1;1;1;4;1;;;98;300000;;2;2;2;2;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;946.470.591.719.398
599322;52;1;3;3;1;1;1;1;4;1;;;98;200000;;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;1;1;2;3;1;1;1;52;1;812.345.368.471.398
599323;52;1;2;2;1;1;1;1;4;1;;;98;100000;;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;1;3;1;1;1;52;1;874.711.473.451.477
599324;52;1;4;1;1;1;1;1;4;3;;;;;250000;1;2;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;239.266.301.676.544
599325;52;1;4;3;1;1;1;1;4;1;;;90000000;350000;;1;2;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;241.184.341.513.296
599326;52;1;4;3;1;1;1;1;4;3;;;;;250000;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;1;1;52;1;205.251.614.956.001
599327;52;1;1;1;1;1;1;1;4;3;;;;;100000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4;1;3;1;2;1;1;1;3;3;1;1;2;52;1;121.084.959.416.977
599328;52;1;4;3;1;1;1;1;4;1;;;98;150000;;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;129.106.367.672.179
599329;52;1;1;1;1;1;1;1;4;3;;;;;70000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4;1;4;1;2;1;1;1;2;3;1;1;1;52;1;115.082.800.240.925
599330;52;1;3;1;1;1;1;1;4;1;;;98;150000;;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4;1;4;1;2;1;1;1;2;3;1;1;1;52;1;111.845.659.530.514
599331;52;1;5;3;1;1;1;1;4;3;;;;;800000;1;2;2;1;1;1;1;2;1;1;1;2;1;1;1;2;2;2;2;2;1;1;2;1;4;1;2;1;1;1;5;3;1;1;1;52;1;998.475.800.005.919
599332;52;1;6;2;1;1;1;1;4;2;;500000;98;500000;;1;1;2;1;1;1;1;1;1;1;1;2;1;2;1;2;2;2;2;1;2;1;1;1;4;1;2;1;1;1;5;3;1;1;1;52;1;237.710.248.730.005
599333;52;1;3;2;1;2;1;1;4;1;;;20000000;200000;;1;2;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;167.826.519.905.456
599333;52;2;1;1;1;2;1;1;4;4;;;;120000;;2;2;2;2;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;;52;1;167.826.519.905.456
599334;52;1;3;3;1;1;1;1;4;3;;;;;250000;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;1;1;52;1;120.132.572.487.459
599335;52;1;6;4;1;1;1;1;4;1;;;60000000;350000;;1;2;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;127.799.396.607.426
599336;52;1;4;3;1;1;1;1;4;3;;;;;320000;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;864.884.061.795.486
599337;52;1;3;2;1;1;1;1;4;1;;;70000000;350000;;1;2;2;2;1;1;1;2;1;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;253.282.029.225.708
599338;52;1;4;2;1;1;1;1;4;3;;;;;300000;1;1;1;2;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;1;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;239.266.301.676.544
599339;52;1;5;4;1;1;1;1;4;2;;385000;60000000;350000;;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;2;2;2;1;1;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;146.250.634.001.168
599340;52;1;1;1;1;1;1;1;5;3;;;;;250000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4;1;2;1;2;1;1;1;3;3;1;1;1;52;1;110.538.688.465.761
599341;52;1;3;2;1;1;1;1;4;3;;;;;200000;2;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;1;1;2;2;1;2;1;4;1;2;1;1;1;1;3;1;1;1;52;1;144.608.978.951.408
599342;52;1;5;4;1;1;1;1;4;1;;;50000000;250000;;1;1;2;2;1;1;1;2;2;2;1;2;2;1;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;120.244.219.610.272
599343;52;1;3;2;1;1;1;1;4;3;;;;;200000;2;2;2;2;2;1;1;2;2;2;1;1;1;1;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;895.869.481.981.894
599344;52;1;6;4;1;1;1;1;4;4;;;;300000;;1;2;2;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;1;1;52;1;180.242.040.102.387
599345;52;1;3;2;1;1;1;1;4;4;;;;200000;;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;2;3;1;1;1;52;1;130.558.176.250.884
599346;52;1;4;2;1;1;1;1;4;3;;;;;525000;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;2;2;2;2;2;2;1;2;1;7;1;2;1;1;1;4;3;1;1;1;52;1;119.633.150.838.272
599347;52;1;11;2;1;1;1;1;4;1;;;200000000;800000;;1;1;2;2;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;4;3;1;1;1;52;1;105.877.375.781.788
599348;52;1;3;2;1;1;1;1;4;3;;;;;280000;2;1;2;2;2;1;1;1;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;1;1;52;1;898.819.758.422.298
599349;52;1;7;3;1;1;1;1;4;1;;;80000000;500000;;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;52;1;105.089.559.477.419
599350;52;1;5;2;1;1;1;1;4;2;;400000;70000000;400000;;1;1;2;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;1;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;52;1;105.582.348.137.748
599351;52;1;4;2;1;1;1;1;4;2;;98;98;200000;;1;2;2;2;1;1;1;2;2;1;1;2;2;1;2;2;2;2;1;1;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;52;1;122.043.979.335.354
599352;52;1;5;4;1;1;1;1;4;1;;;98;400000;;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;52;1;113.335.964.018.179
599353;52;1;6;2;1;1;1;1;4;1;;;98;98;;1;2;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;1;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;52;1;938.792.962.518.664
599354;52;1;5;3;1;1;1;1;4;4;;;;300000;;1;1;2;2;2;1;1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;864.806.019.189.762
599355;52;1;3;2;1;2;1;1;4;1;;;98;98;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;3;1;1;1;52;1;240.668.540.517.658
599355;52;2;1;1;1;2;1;1;4;3;;;;;80000;2;1;2;2;2;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;;;;;;;;;;;1;1;;52;1;240.668.540.517.658
599356;52;1;6;3;1;1;1;1;4;1;;;80000000;300000;;1;2;2;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;52;1;874.711.473.451.477
599357;52;1;3;2;1;2;1;1;4;1;;;98;3000000;;2;2;2;2;1;1;1;2;1;1;1;1;2;1;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;52;1;133.672.362.100.479
599357;52;2;1;1;1;2;1;1;4;4;;;;200000;;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;;;;;;;;;;;1;1;;52;1;133.672.362.100.479
599358;52;1;6;4;1;1;1;1;4;1;;;98;350000;;1;1;2;1;1;1;1;2;2;1;1;2;1;1;2;2;2;1;1;1;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;52;1;115.567.400.130.061
599359;52;1;4;2;1;1;1;1;4;1;;;98;300000;;2;1;2;1;1;1;1;2;1;1;1;1;1;2;1;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;52;1;144.608.978.951.408
