DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6440;P6450;P6460;P6460S1;P6400;P6422;P6424;P6424S2;P6424S3;P6424S1;P6426;P6430S1;P6480;P6480S1;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585;P6585S2A1;P6585S3A1;P6585S4A1;P6585S3A2;P6585S2A2;P6585S1A2;P6585S2;P6585S3;P6585S1A1;P6585S4;P6585S1;P6580;P6580S1;P6580S2;P6630;P6630S3;P6630S4A1;P6630S3A1;P6630S2A1;P6630S1A1;P6630S4;P6630S2;P6630S1;P6640;P6642S2;P6642S1;P6765;P6765S1;P6772;P6750;P6760;P550;P6780;P6780S1;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6835;P6835S1;P6835S2;P6836;P6836S1;P6836S2;P6837;P6837S1;P6837S2;P6870;P6880;P6880S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S8;P6980S7A1;P6990;P7020;P7026;P7028;P7028S1;P7040;P7045;P7050;P7050S1;P7070;P760;P6410;P6640S1;P6642S11;P6642S7;P6642S8;P6642S9;P6642S10;P6642S12;P6642S5;P6642S4;P6642S3;P6642S6;P9440;P9450;P6630S6;P6630S6A1;P6410S1;P6545S1;P6545;P6545S2;P6915S1;P6915;P6585S4A2;P6773;P6773S1;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170;P7170S1;P7170S2;P7170S3;P7170S4;P7170S5;P7170S6;P7180;P7190;P7200;P7240;P7240S1;OFICIO;RAMA2D;RAMA2DP8;OCI;P6430;P6420S1;RAMA4D;RAMA4DP8;INGLABO;DPTO;fex_c_2011
790586;1;1;1;60;2;2;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;120000;1;1440000;3;;12;35;2;;35;;;1;4;8;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;24;4;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;1;20;2;1;2;;;;;;;;;;;;;;;2;2;1;3;3;2;2;3;3;9;;61;1;;1;4;;121;;120000;13;182.964.867.305.108
790596;1;1;1;60;2;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;300000;1;3600000;3;;12;40;;.;40;;;2;;;;;;;;;1;6;;2;;;;1;;;;;;;;1;;2;1;240;4;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;1;2;4;2;2;3;3;3;;41;51;;1;4;;5111;;300000;13;152.495.064.923.085
790598;1;1;1;60;2;2;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;0;2;500000;2;;12;48;;.;48;;;2;;;;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;120;8;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;1;4;4;2;2;3;3;3;;61;1;;1;4;;118;;0;13;226.100.894.349.028
790598;1;3;1;60;2;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;0;60;0;4;EL NO RECIVE PLATA POR QUE PESCA PARA LA COMIDA DE SU CASA;12;35;2;;35;;;2;;;;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;1;4;4;2;2;3;3;3;;64;5;;1;4;;501;;0;13;226.100.894.349.028
790602;1;1;1;60;2;2;;;;;;;;;;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;240000;1;2880000;3;;12;72;;.;72;;;2;;;;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;1;3;3;2;2;3;3;9;;64;5;;1;4;;501;;240000;13;147.165.683.674.444
790603;1;3;1;60;2;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;700000;1;8400000;3;;12;48;;.;48;;;2;;;;;;;;;1;1;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;1;2;3;2;2;3;3;3;;61;1;;1;4;;121;;700000;13;149.067.992.855.199
790607;1;1;1;60;2;2;;;;;;;;;;24;;1;;300000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;56;;.;56;;;2;;;;;;;;;2;1;;2;;;;1;;;;;;;;1;;2;1;8;4;;2;;;;;5;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;1;1;3;3;2;2;3;3;5;;21;92;;1;1;;9249;;300000;13;227.868.307.481.574
790608;1;1;1;60;2;2;;;;;;;;;;12;;1;;350000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;56;;.;56;;;2;;;;;;;;;2;1;;2;;;;1;;;;;;;;1;;2;1;24;4;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;1;2;3;2;2;3;3;5;;62;1;;1;1;;123;;350000;13;222.396.569.670.554
790611;1;1;1;60;2;2;;;;;;;;;;18;;1;;360000;2;;;2;;1;70000;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;54;;.;54;;;2;;;;;;;;;2;1;;2;;;;1;;;;;;;;1;;2;1;24;8;;2;;;;;2;;;;;;;;;;;;;1;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;1;3;3;2;2;3;3;9;;62;1;;1;8;;121;;430000;13;149.067.338.138.622
790671;1;1;1;60;2;1;1;;;1;1;;1;1;1;6;;1;;300000;2;;;2;;1;100000;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;6;91;;.;91;;;1;7;20;2;;;;;;2;1;;2;;;;1;;;;;;;;1;;2;1;36;1;;2;;;;;1;;;;;;;;;;;;;2;2;2;;;;2;;;5;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;1;;60;92;;1;1;;9249;;400000;13;177.493.129.494.088
790672;1;1;1;60;2;2;;;;;;;;;;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;280000;1;3360000;3;;12;84;;.;84;;;1;6;18;2;;;;;;2;8;;2;;;;1;;;;;;1;;;;2;1;36;4;;2;;;;;2;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;3;3;3;3;3;3;2;3;3;8;;61;1;;1;4;;121;;280000;13;208.621.605.630.933
790674;1;1;1;60;2;2;;;;;;;;;;7;;1;;300000;2;;;2;;1;40000;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;7;63;;.;63;;;1;6;15;2;;;;;;2;8;;2;;;;1;;;;;;1;;;;2;1;36;1;;2;;;;;24;;;;;;;;;;;;;2;2;2;;;;2;;;5;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;3;3;8;;62;1;;1;1;;121;;340000;13;152.394.391.567.123
790676;1;1;1;60;2;2;;;;;;;;;;192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;100000;1;1000000;1;;10;25;1;;25;;;1;1;18;2;;;;;;1;1;;2;;;;1;;;;;;;;1;;2;1;24;2;;2;;;;;5;;;;;;;;;;;;;;2;;;;;;;;2;;;;1;30;2;2;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;3;3;8;;13;80;;1;4;;8060;;100000;13;165.272.402.436.271
790678;1;2;1;60;2;1;2;1;;1;1;;1;1;1;4;;2;;640000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;4;48;;.;48;;;2;;;;;;;;;9;2;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;5;;59;75;;1;2;;7512;;640000;13;127.478.809.412.737
790680;1;1;1;60;2;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;50000;1;500000;3;;12;35;1;;35;;;1;9;2;2;;;;;;1;1;;2;;;;1;;;;;;;;1;;2;1;24;3;;2;;;;;12;;;;;;;;;;;;;;2;;;;;;;;2;;;;1;25;2;2;1;1;2;1;2;2;2;2;2;2;2;;2;1;;2;2;2;3;3;2;2;3;3;8;;41;52;;1;4;;5221;;50000;13;131.709.890.778.982
790680;1;2;1;60;2;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;30000;1;330000;3;;12;70;;.;70;;;1;8;18;2;;;;;;1;1;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;1;30;1;1;1;1;1;1;2;2;2;2;2;2;2;;2;1;;3;3;3;3;3;2;2;3;3;8;;38;64;;1;4;;6421;;30000;13;131.709.890.778.982
790683;1;1;1;60;2;2;;;;;;;;;;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;300000;1;3600000;3;;12;60;;.;60;;;1;6;14;2;;;;;;1;4;;2;;;;1;;;;;;;;1;;2;1;120;4;;2;;;;;24;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;8;;98;60;;1;4;;6021;;300000;13;204.981.357.412.305
790683;1;2;1;60;2;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;50000;1;500000;3;;12;77;;.;77;;;1;7;18;2;;;;;;1;1;;2;;;;1;;;;;;;;1;;2;1;12;3;;2;;;;;24;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;3;3;3;;41;52;;1;4;;5211;;50000;13;204.981.357.412.305
790685;1;2;1;60;2;2;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;50000;1;500000;3;;11;30;1;;30;;;1;8;13;2;;;;;;1;5;;2;;;;1;;;;;;;;1;;2;1;24;4;;2;;;;;2;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;1;1;2;1;2;2;2;2;2;2;2;;1;1;;3;3;3;3;3;3;2;3;3;8;;41;52;;1;4;;5223;;50000;13;204.738.327.493.964
790687;1;1;1;60;2;1;2;1;;1;1;;1;1;1;120;;1;;800000;2;;;1;300000;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;800000;;2;1;2;2;;;;;;;;;;;12;40;;.;40;;;1;7;15;2;;;;;;9;7;;1;1;1;10;1;1;;;;;;;;;1;2;;;;2;;;;;;;;;;;;;;;;;;2;2;2;;;;2;;;1;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;1;;53;55;;1;1;;5521;;1100000;13;181.581.854.297.953
790689;1;1;1;60;2;2;;;;;;;;;;370;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;400000;1;4400000;3;;12;54;;.;54;;;1;6;15;2;;;;;;2;4;;2;;;;1;;;;;;;;1;;2;1;24;4;;2;;;;;6;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;2;;98;60;;1;4;;6022;;400000;13;923.555.552.585.765
790693;1;1;1;60;2;1;2;1;;1;1;;1;1;1;360;;1;;1850000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;1850000;;2;1;2;2;;;;;;;;;;;12;40;;.;40;;;1;12;19;2;;;;;;9;7;;1;3;1;30;1;1;;;;;;;;;2;2;;;;2;;;;;;;;;;;;;;;;;;2;1;2;;;;2;;;1;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;1;;13;80;;1;2;;8045;;1850000;13;282.584.578.767.834
790693;1;4;1;60;2;1;2;2;7;1;2;;1;1;1;2;;2;;1000000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;2;40;;.;40;;;1;6;1;2;;;;;;9;7;;2;;;;1;;;;;;;;1;;2;1;6;2;;2;;;;;12;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;3;;13;80;;1;2;;8045;;1000000;13;282.584.578.767.834
790696;1;2;1;60;2;2;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;45000;1;540000;3;;12;12;1;;12;;;1;7;11;2;;;;;;1;1;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;3;;77;15;;1;4;;1551;;45000;13;120.675.082.282.661
790702;1;1;1;60;2;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;100000;1;1200000;3;;12;42;;.;42;;;1;4;11;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;60;4;;2;;;;;2;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;8;;64;5;;1;4;;501;;100000;13;222.639.599.588.895
790704;1;1;1;60;2;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;80000;1;800000;3;;11;24;1;;24;;;1;8;13;2;;;;;;1;5;;2;;;;1;;;;;;;;1;;2;1;36;4;;2;;;;;2;;;;;;;;;;;;;;2;;;;;;;;2;;;;1;30;2;2;1;1;2;1;2;2;2;2;2;2;2;;2;1;;2;3;2;3;3;3;2;3;3;8;;41;52;;1;4;;5221;;80000;13;135.606.609.352.606
790748;1;2;1;60;2;2;;;;;;;;;;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;150000;1;1000000;3;;12;42;;.;42;;;1;5;12;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;24;4;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;10;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;3;;64;5;;1;4;;501;;150000;13;193.074.479.861.192
790751;1;1;1;60;2;2;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;0;1;400000;2;;12;36;1;;36;;;1;7;13;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;2;2;3;;61;1;;1;4;;115;;0;13;204.981.357.412.305
790753;1;1;1;60;2;2;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;0;12;0;2;;12;48;;.;48;;;2;;;;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;60;1;;2;;;;;3;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;1;4;3;2;2;3;3;3;;61;1;;1;4;;118;;0;13;183.170.313.972.004
790755;1;1;1;60;2;2;;;;;;;;;;6;;1;;150000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;30;1;;30;;;1;5;8;2;;;;;;4;8;;2;;;;1;;;;;;;;1;;2;1;36;1;;1;20;4;;100000;0;;;;;;;;;;;;;2;2;2;;;;2;;;5;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;2;3;3;;62;1;;1;8;;121;;250000;13;151.945.914.981.886
790755;1;3;1;60;2;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;400000;1;4000000;3;;12;54;;.;54;;;1;8;17;2;;;;;;1;4;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;5;;;;2;;;;1;1;1;1;1;2;1;2;1;2;2;;1;1;;3;3;3;3;3;3;2;2;2;3;;98;60;;1;4;;6031;;400000;13;151.945.914.981.886
790757;1;1;1;60;2;2;;;;;;;;;;24;;1;;350000;2;;;2;;1;40000;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;350000;;2;1;2;2;;;;;;;;;;;12;84;;.;84;;;1;6;18;2;;;;;;2;1;;2;;;;1;;;;;;1;;;;2;1;36;4;;2;;;;;8;;;;;;;;;;;;;2;2;2;;;;2;;;10;;;;2;;;;1;1;2;1;2;2;2;2;2;2;2;;2;1;;2;2;2;3;3;2;2;3;3;8;;58;1;;1;1;;123;;390000;13;17.680.162.299.051
790760;1;1;1;60;2;2;;;;;;;;;;8;;1;;500000;2;;;2;;1;60000;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;84;;.;84;;;1;6;18;2;;;;;;2;8;;2;;;;1;;;1;;;;;;;2;1;6;1;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;1;;60;1;;1;1;;121;;560000;13;192.525.329.919.994
790776;1;1;1;60;2;1;1;;;1;1;;1;1;2;216;;1;;500000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;500000;250000;2;1;1;2;;;;;;;;;;;12;84;;.;84;;;1;5;17;2;;;;;;2;8;;1;1;1;10;1;1;;;;;;;;;2;1;12;4;;2;;;;;2;;;;;;;;;;;;;2;2;2;;;;2;;;1;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;1;;58;1;;1;1;;140;;500000;13;109.169.634.165.842
790780;1;1;1;60;2;2;;;;;;;;;;36;;1;;480000;2;;;2;;1;40000;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;480000;240000;2;1;1;2;;;;;;;;;;;12;84;;.;84;;;1;6;18;2;;;;;;2;8;;2;;;;1;;;;;;1;;;;2;1;60;4;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;4;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;1;;58;1;;1;1;;140;;520000;13;18.420.640.293.355
790781;1;1;1;60;2;2;;;;;;;;;;60;;1;;180000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;40;;.;40;;;1;7;15;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;24;4;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;10;;;;2;;;;1;1;2;1;2;2;2;2;2;2;2;;2;1;;2;2;2;3;2;3;2;3;3;8;;62;1;;1;8;;140;;180000;13;183.961.723.899.142
790783;1;1;1;60;2;2;;;;;;;;;;4;;1;;480000;2;;;1;72000;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;10;48;;.;48;;;1;7;15;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;12;4;;2;;;;;2;;;;;;;;;;;;;2;2;2;;;;2;;;11;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;1;;62;1;;1;8;;121;;552000;13;212.246.851.315.132
791102;1;1;1;60;2;2;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;290000;1;3480000;3;;12;66;;.;66;;;1;6;17;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;6;;61;1;;1;4;;111;;290000;17;331.914.813.850.316
791105;1;1;1;60;2;2;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;200000;1;2400000;3;;12;55;;.;55;;;1;6;17;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;96;8;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;3;2;3;3;2;2;3;3;6;;61;1;;1;5;;111;;200000;17;399.957.582.876.239
791105;1;3;1;60;2;1;1;;;1;1;;2;2;2;24;;1;;200000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;55;;.;55;;;1;6;17;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;3;;62;1;;1;8;;111;;200000;17;399.957.582.876.239
791107;1;1;1;60;2;1;1;;;1;1;;2;2;2;240;;1;;500000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;55;;.;55;;;1;6;17;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;1;160;1;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;3;;62;1;;1;8;;111;;500000;17;297.182.651.026.552
791108;1;1;1;60;2;1;1;;;1;1;;2;2;2;240;;1;;400000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;62;;.;62;;;1;6;17;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;1;60;8;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;3;3;8;;62;1;;1;8;;111;;400000;17;425.972.622.269.565
791110;1;1;1;60;2;2;;;;;;;;;;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;600000;1;72000000;3;;12;62;;.;62;;;1;7;16;2;;;;;;1;8;;2;;;;1;;;;;;1;;;;2;1;240;8;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;1;3;3;5;;61;1;;1;4;;111;;600000;17;294.051.198.003.086
791112;1;1;1;60;2;1;1;;;1;1;;2;2;2;360;;1;;250000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;50;;.;50;;;1;6;4;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;1;1;2;1;1;2;2;1;1;2;2;;2;1;;3;3;2;2;3;3;2;3;3;5;;62;1;;1;8;;115;;250000;17;425.972.622.269.565
791113;1;1;1;60;2;1;1;;;1;1;;2;2;2;156;;1;;280000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;52;;.;52;;;1;6;16;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;8;;62;1;;1;8;;111;;280000;17;448.821.855.785.006
791121;1;1;1;60;2;1;1;;;1;1;;2;2;2;120;;1;;290000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;55;;.;55;;;1;6;17;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;2;2;2;;;;2;;;11;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;2;3;8;;62;1;;1;8;;111;;290000;17;257.573.189.918.067
791129;1;1;1;60;2;1;1;;;1;1;;2;2;2;4;;1;;320000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;55;;.;55;;;1;6;17;2;;;;;;4;8;;2;;;;1;;;;;;;;1;;2;1;5;8;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;1;1;2;1;2;2;2;1;1;2;2;;2;2;;2;2;2;2;3;3;2;3;3;8;;62;1;;1;8;;111;;320000;17;236.857.541.712.586
791131;1;1;1;60;2;1;1;;;1;1;;2;2;2;48;;1;;336000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;55;;.;55;;;1;6;17;2;;;;;;4;8;;2;;;;1;;;;;;;;1;;2;1;24;8;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;8;;62;1;;1;8;;111;;336000;17;227.754.274.238.418
791133;1;1;1;60;2;1;1;;;1;1;;2;2;2;6;;1;;336000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;55;;.;55;;;1;6;17;2;;;;;;4;8;;2;;;;1;;;;;;;;1;;2;1;12;8;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;8;;62;1;;1;8;;111;;336000;17;286.434.786.831.273
791134;1;1;1;60;2;1;1;;;1;1;;2;2;2;3;;1;;336000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;55;;.;55;;;1;6;17;2;;;;;;4;8;;2;;;;1;;;;;;;;1;;2;1;24;8;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;8;;62;1;;1;8;;111;;336000;17;359.604.693.616.577
